dates,satname,nzd0025-0000,nzd0025-0001,nzd0025-0002,nzd0025-0003,nzd0025-0004,nzd0025-0005,nzd0025-0006,nzd0025-0007,nzd0025-0008,nzd0025-0009,nzd0025-0010,nzd0025-0011,nzd0025-0012,nzd0025-0013,nzd0025-0014,nzd0025-0015,nzd0025-0016,nzd0025-0017,nzd0025-0018,nzd0025-0019,nzd0025-0020,nzd0025-0021,nzd0025-0022,nzd0025-0023,nzd0025-0024,nzd0025-0025,nzd0025-0026,nzd0025-0027,nzd0025-0028,nzd0025-0029,nzd0025-0030,nzd0025-0031,nzd0025-0032,nzd0025-0033,nzd0025-0034,nzd0025-0035,nzd0025-0036,nzd0025-0037,nzd0025-0038,nzd0025-0039,nzd0025-0040,nzd0025-0041,nzd0025-0042,nzd0025-0043,nzd0025-0044,nzd0025-0045,nzd0025-0046,nzd0025-0047,nzd0025-0048,nzd0025-0049,nzd0025-0050,nzd0025-0051,nzd0025-0052,nzd0025-0053,nzd0025-0054,nzd0025-0055,nzd0025-0056,nzd0025-0057,nzd0025-0058,nzd0025-0059,nzd0025-0060,nzd0025-0061,nzd0025-0062,nzd0025-0063,nzd0025-0064,nzd0025-0065,nzd0025-0066,nzd0025-0067,nzd0025-0068,nzd0025-0069,nzd0025-0070,nzd0025-0071,nzd0025-0072,nzd0025-0073,nzd0025-0074,nzd0025-0075,nzd0025-0076,nzd0025-0077,nzd0025-0078,nzd0025-0079,nzd0025-0080,nzd0025-0081,nzd0025-0082,nzd0025-0083,nzd0025-0084,nzd0025-0085,nzd0025-0086,nzd0025-0087,nzd0025-0088,nzd0025-0089,nzd0025-0090,nzd0025-0091,nzd0025-0092,nzd0025-0093,nzd0025-0094,nzd0025-0095
2001-09-23 22:06:03+00:00,L7,,,,,409.63,410.33,,,415.25,408.46,405.64,400.05,399.04,382.55,387.12,,,,,,387.31,,384.59,391.98,394.66,,,,,,411.29,,,405.64,405.85,,,,,,,,,,,,,,,,,,,,,,,,,379.35,414.27,422.55,418.03,426.18,395.88,415.47,412.90,424.42,403.23,411.02,419.63,425.73,423.26,421.29,424.50,424.58,429.28,401.89,423.51,405.63,391.34,412.20,401.72,,,,,424.10,422.96,418.70,432.24,425.91,425.92,417.23,424.38,425.91
2001-12-12 22:06:14+00:00,L7,374.68,366.35,366.38,367.37,361.76,363.27,360.15,352.90,359.92,351.44,356.31,346.48,355.35,339.76,343.50,,,,,,330.18,347.31,355.00,350.93,349.43,350.29,350.87,351.20,352.30,352.53,349.14,342.90,,,,,,,,,,,,,,,,,,,,371.22,367.38,,,,,,334.39,330.50,349.43,353.29,349.92,,339.60,376.92,368.45,376.72,362.95,375.77,379.37,382.20,378.10,378.91,380.59,380.34,371.64,361.66,379.62,377.04,363.38,388.40,366.85,365.74,387.74,354.27,377.64,389.55,381.01,387.28,,,,,,
2001-12-28 22:06:14+00:00,L7,385.65,389.65,385.57,385.88,382.28,378.95,378.50,375.30,370.90,369.34,369.16,,,,,,,,,,,,,,,,,,369.13,366.88,356.85,341.79,357.83,366.35,361.11,361.66,373.96,373.64,382.34,384.94,386.23,388.30,380.45,388.25,384.39,392.86,396.49,392.75,390.28,385.59,381.90,390.66,387.40,391.94,393.17,390.03,387.61,382.31,382.46,370.49,387.61,378.21,382.26,375.82,371.63,391.18,387.45,391.24,376.78,387.53,389.48,397.59,397.34,393.42,397.76,395.92,392.58,382.69,403.21,392.82,389.03,406.80,381.57,384.37,401.97,368.06,389.14,401.58,402.97,405.56,406.44,398.52,411.51,405.83,410.46,402.89
2002-03-18 22:06:22+00:00,L7,,,,,,373.75,,,,,,,374.57,359.99,,,,,,,,,,,364.08,,,,,,373.87,364.30,358.93,,,,,,,,,,,,,,,,,,,,,,,,,,,379.29,404.60,403.30,402.83,408.09,387.45,402.65,386.24,401.44,384.59,393.49,401.30,397.18,398.14,397.51,401.20,394.40,402.90,388.48,407.03,,,,,,,,383.59,396.19,391.99,405.98,416.38,403.38,420.54,414.62,423.65,421.31
2002-04-03 22:06:21+00:00,L7,473.08,451.77,450.62,447.49,449.53,457.07,458.06,461.60,453.87,453.50,449.43,442.54,438.14,432.39,421.32,429.76,425.81,432.00,426.25,417.38,420.93,422.03,419.46,416.85,403.68,416.80,411.64,413.36,433.55,437.35,456.32,443.50,454.62,453.90,461.17,453.40,445.35,437.75,443.46,453.68,466.65,466.98,463.05,468.08,478.69,466.25,459.92,452.55,458.52,476.35,472.33,460.01,444.14,450.47,445.58,440.92,446.58,452.41,457.81,468.99,454.83,477.04,484.56,480.04,483.40,482.00,475.38,480.39,,442.07,460.69,454.54,461.44,461.45,457.43,476.38,467.99,477.94,458.01,447.40,461.75,456.94,468.77,477.41,455.61,447.45,449.12,451.46,438.08,448.62,459.84,470.62,478.30,468.56,462.02,459.50
2002-05-21 22:06:17+00:00,L7,,,,,,,,,,,,,,,,,,,392.39,,373.67,405.68,399.96,398.11,390.37,378.20,,365.83,390.71,,,,,,,,,,,,,433.69,,,,424.27,428.70,422.22,439.97,,,,405.51,407.52,421.00,408.13,,405.73,401.32,387.87,436.74,,,,,,,,371.94,398.94,,415.16,427.90,,385.98,,447.73,,438.59,,,436.36,,,,345.06,,391.95,386.03,,,,443.43,406.07,451.02,
2002-07-24 22:05:50+00:00,L7,370.71,367.83,362.66,369.02,365.05,356.79,348.02,342.59,356.76,343.68,344.58,330.24,343.25,328.02,332.09,326.53,329.84,322.24,325.84,318.77,328.98,338.44,342.72,335.65,339.67,336.11,339.67,341.84,337.19,337.03,326.39,298.50,328.01,339.51,330.77,329.69,355.85,340.84,346.04,352.67,359.22,358.93,355.04,351.14,346.61,364.08,367.37,366.37,360.53,348.80,350.67,369.90,351.54,364.56,370.82,371.22,372.10,367.59,362.70,345.02,365.10,358.82,362.71,370.66,346.53,367.02,356.90,369.94,348.21,376.80,380.31,380.22,371.31,367.33,368.50,368.41,363.44,348.35,373.74,350.39,340.40,371.23,345.41,346.39,365.66,346.37,366.24,379.51,366.75,379.84,388.40,368.16,384.13,378.36,386.48,368.77
2002-10-28 22:05:22+00:00,L7,433.79,428.80,433.00,429.43,432.44,432.64,431.17,429.61,416.73,418.51,412.96,404.96,402.93,397.14,392.61,397.07,391.37,383.72,387.17,393.40,398.20,407.20,417.01,416.76,406.21,407.65,399.85,399.99,409.78,413.27,423.24,421.57,421.44,417.19,416.03,412.98,420.33,412.57,408.73,404.57,400.73,407.84,405.21,411.59,419.60,420.24,422.13,414.00,421.54,421.97,427.22,429.16,426.47,430.80,438.29,434.36,434.51,428.29,421.61,414.03,419.32,426.99,441.56,446.57,438.54,443.03,443.87,438.45,429.09,424.23,435.71,430.08,430.68,429.92,435.48,443.07,444.49,436.29,433.79,423.00,428.93,441.36,443.94,447.04,450.47,432.69,433.06,438.10,430.93,426.99,434.80,436.87,431.81,433.93,434.61,439.22
2003-01-16 22:06:02+00:00,L7,407.25,403.10,397.21,399.34,387.33,385.96,386.54,386.63,383.33,371.63,372.55,363.35,369.62,364.99,369.99,368.33,380.68,367.30,360.41,360.99,362.21,370.76,379.37,382.45,379.36,378.70,374.92,370.88,375.65,377.50,376.02,366.05,378.12,377.95,374.80,373.28,378.30,376.27,376.20,380.24,384.65,380.03,377.46,373.45,369.04,379.37,382.23,388.38,391.22,386.16,397.11,407.24,402.24,406.12,403.24,400.19,398.99,398.96,392.59,376.98,392.33,391.18,401.35,407.19,405.67,411.83,404.46,408.14,393.48,411.05,407.14,411.44,407.35,402.96,403.28,398.92,401.29,401.10,411.00,404.31,389.75,409.86,395.72,403.37,408.79,366.01,390.39,401.22,399.04,403.25,413.71,410.78,421.68,409.50,419.70,404.03
2003-05-24 22:06:17+00:00,L7,421.33,408.78,416.71,426.63,423.20,416.90,416.31,421.11,425.48,421.49,433.00,426.48,413.73,401.83,408.25,399.41,404.40,408.77,412.19,406.07,398.81,410.70,413.71,412.40,394.85,401.82,395.28,392.15,402.54,409.33,418.14,412.23,424.29,412.95,427.48,418.28,423.69,402.26,426.83,431.23,440.36,439.16,436.59,432.56,443.35,422.50,419.68,420.69,424.80,437.60,422.45,427.83,426.08,423.58,423.78,419.39,424.62,424.76,428.49,407.99,420.48,416.68,,435.09,423.28,434.29,418.06,438.73,387.42,426.66,431.69,433.07,428.72,419.40,423.96,446.40,454.61,424.43,432.74,,,,,,,366.13,419.98,420.41,423.15,426.40,449.58,451.77,451.75,454.93,443.95,443.01
2003-08-28 22:05:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-16 22:06:11+00:00,L7,434.76,430.55,429.71,433.10,430.87,422.34,421.87,412.07,422.75,,,408.63,407.60,388.26,394.34,395.29,409.16,410.47,418.91,407.64,415.49,417.04,415.89,415.23,408.99,411.17,414.22,,413.87,408.12,406.49,397.62,410.19,410.95,416.55,419.11,416.04,410.46,418.74,416.01,417.85,423.98,422.16,430.19,,432.83,436.06,430.75,429.64,424.08,419.25,423.26,429.63,440.93,443.68,444.69,443.33,436.78,432.73,420.42,432.59,,,452.19,442.36,460.01,439.77,450.04,423.93,439.94,444.57,444.77,443.01,444.62,447.18,452.67,448.16,421.73,,,437.53,463.96,454.56,450.64,458.27,,450.78,450.68,431.72,446.95,458.47,463.05,461.20,448.58,454.36,450.37
2004-02-04 22:06:41+00:00,L7,,,,,385.85,,,135.79,,,,,367.48,,,,,,,,,371.91,380.16,,,,,,,,375.80,369.53,367.50,,,,,,,388.65,,,,,,,,,,,,,,,,,,,,383.78,395.46,393.55,389.40,403.09,387.59,400.33,404.49,403.92,388.20,403.89,397.81,400.89,406.61,400.74,409.42,398.95,408.48,380.44,408.13,,,,,,,,,406.75,396.28,412.49,415.76,410.93,410.12,399.09,408.27,405.38
2004-05-18 21:58:14+00:00,L5,401.72,398.82,395.80,400.35,398.98,397.53,395.69,389.55,399.05,390.37,383.82,372.67,377.10,370.90,381.13,374.33,372.01,368.01,372.44,373.97,381.67,387.62,389.80,387.01,390.08,389.21,384.60,383.87,376.46,379.12,368.97,349.36,377.69,381.42,378.96,379.42,386.28,393.88,397.48,399.16,401.19,395.88,390.73,390.36,394.74,399.18,401.26,402.50,398.93,391.91,390.00,400.65,396.80,402.86,414.72,414.76,415.19,413.70,397.35,380.51,399.29,404.73,396.82,398.44,392.00,412.07,400.73,402.24,384.70,401.17,413.51,416.33,407.11,403.54,409.09,407.41,398.72,377.14,413.96,397.67,378.47,415.94,377.21,387.13,411.79,373.15,399.65,418.80,412.53,415.73,421.64,416.53,428.74,421.74,425.63,418.39
2004-05-26 22:06:45+00:00,L7,463.85,442.35,456.71,454.07,450.70,458.52,454.35,,,458.23,448.96,446.68,435.08,424.59,412.03,420.71,418.72,412.42,417.23,408.30,413.95,416.90,428.83,433.60,,436.87,423.96,417.40,432.72,433.14,432.41,428.42,444.80,439.05,465.71,453.68,459.08,442.52,446.15,447.53,456.30,449.61,450.04,456.99,465.83,445.71,451.53,447.20,461.64,463.95,468.93,451.82,441.32,445.98,445.49,446.61,451.31,458.09,449.30,440.41,445.81,447.96,457.04,444.88,,460.82,453.71,464.09,435.56,452.37,458.47,445.93,439.30,438.17,442.38,457.88,456.61,,462.14,434.53,,460.49,,,468.61,402.63,455.30,453.15,436.86,445.98,458.73,467.12,461.88,453.26,459.13,457.21
2004-06-11 22:06:38+00:00,L7,,446.08,447.51,443.42,440.46,443.01,441.73,,,,,,,,,,,,,,,,413.78,417.01,413.49,,,,,,,,,,,,,,,,,,,,,,,,,463.01,461.37,445.28,437.88,427.99,431.14,429.51,433.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.60,,426.58,448.83,444.60,444.58,459.51,454.90,450.11,448.47,456.98,456.35
2004-07-29 22:06:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-30 22:06:20+00:00,L7,392.53,380.43,376.45,383.02,376.30,367.20,359.83,355.51,366.58,360.28,369.19,358.63,372.24,351.19,362.55,359.26,,352.64,352.67,347.97,349.01,356.29,357.77,355.90,355.95,353.67,353.95,353.90,360.22,366.94,354.88,354.58,358.57,367.30,360.57,359.71,366.88,362.63,368.97,370.37,374.59,370.49,373.23,368.52,361.54,383.38,383.19,383.97,377.96,369.81,377.82,381.98,379.93,376.04,372.97,383.84,389.37,378.75,368.57,361.42,379.64,377.40,369.08,375.51,356.55,377.45,378.38,386.59,377.22,394.23,395.20,398.40,397.66,393.95,388.14,382.02,378.98,362.25,383.76,367.61,353.84,389.56,380.66,381.77,397.59,353.62,382.14,401.95,391.52,399.61,,,,,,384.16
2004-10-17 22:06:14+00:00,L7,,,,,,,,,,361.68,349.70,334.85,,327.15,359.73,,,,,,,,,,350.58,351.94,350.13,351.57,354.60,,,344.49,352.40,362.86,352.20,,,,,,,,,356.97,360.51,,,,,,,,,,,,,,,358.34,368.03,366.87,357.74,353.75,,369.40,,,358.01,380.67,388.33,388.51,387.16,386.21,386.24,383.03,372.77,364.93,378.38,372.66,366.00,378.38,364.81,,,368.87,380.65,387.12,385.62,392.60,392.47,386.25,394.90,388.09,386.06,376.09
2004-11-18 22:06:34+00:00,L7,,,,,,,,,424.17,427.01,,,,,424.10,,,,,,406.88,406.27,,420.88,419.14,419.15,410.24,,413.16,,,429.87,429.98,427.39,431.69,,,,,,,,,391.24,387.56,,,,,419.17,,,,199.86,,,,444.92,444.56,428.65,442.58,440.55,443.52,441.04,461.11,443.97,444.77,443.76,432.58,437.08,440.59,444.21,439.12,435.22,439.41,439.64,443.46,438.25,436.76,442.97,452.96,,,,,,,,,,,,,,,
2004-12-04 22:06:44+00:00,L7,219.60,,,,,,,,,,,,,406.69,409.02,,,183.60,,,,,,,,,,,,,,410.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.00,424.40,,,,431.99,430.68,437.90,435.34,436.75,443.00,,,,437.03,434.99,438.57,432.95,430.93,432.74,,,445.01,,,,,,442.34,433.69,452.19,452.92,448.02,449.20,449.85,447.88,439.69
2005-01-13 22:03:41+00:00,L5,425.66,415.68,407.64,404.95,405.73,404.72,395.94,381.88,380.79,388.06,386.67,381.03,374.99,372.57,380.45,391.60,396.49,396.23,393.76,385.75,384.04,388.62,391.72,386.08,374.56,368.72,369.04,371.76,375.32,373.17,373.67,377.87,392.34,390.84,391.34,390.80,393.09,396.43,397.17,400.47,395.17,388.55,379.32,374.14,384.38,393.58,397.39,396.61,399.16,407.69,409.27,406.47,402.73,401.44,404.38,407.92,416.37,412.84,400.26,398.33,395.57,393.75,395.68,391.35,392.62,396.48,404.89,412.94,411.18,412.16,416.87,414.31,409.42,414.47,406.31,405.41,409.54,411.39,410.66,414.47,412.21,414.50,409.69,418.41,418.24,415.48,421.37,420.21,421.73,418.26,423.58,417.56,417.57,417.41,413.67,411.84
2005-01-21 22:06:59+00:00,L7,,,,,,,,397.94,405.51,405.48,404.61,393.52,397.12,387.42,389.26,387.52,396.79,391.05,392.96,381.63,387.73,396.34,394.82,394.18,394.19,393.37,390.76,388.20,390.77,397.97,402.79,403.99,403.85,403.91,399.90,399.06,400.28,395.56,400.94,401.57,400.17,400.39,398.53,403.01,407.31,413.27,413.36,417.44,417.00,416.52,422.82,418.00,414.19,410.69,408.62,416.39,,,,,,,413.37,415.57,409.32,415.49,408.25,412.05,410.54,424.69,427.22,421.40,415.84,413.62,415.25,423.06,431.41,431.39,435.19,429.74,425.43,435.43,423.98,432.72,421.26,418.02,428.28,419.78,421.49,435.92,432.83,436.63,436.37,431.49,435.48,
2005-02-14 22:04:09+00:00,L5,449.28,441.49,440.22,429.19,426.02,424.05,431.67,427.52,423.40,425.39,428.13,428.09,417.73,402.66,388.55,396.15,396.38,389.15,388.97,398.14,401.14,402.46,402.61,405.56,403.49,406.71,403.88,398.57,403.58,404.48,413.14,406.56,398.26,395.99,389.22,385.66,380.99,386.03,397.36,411.55,426.16,421.59,410.07,411.51,417.76,426.50,428.31,434.31,428.20,418.68,418.27,416.68,416.08,410.79,412.32,420.61,434.67,442.83,443.27,433.67,432.38,426.23,425.18,424.76,422.61,408.14,408.73,414.05,416.06,421.96,434.40,427.23,408.49,414.81,417.65,432.51,438.78,433.28,433.74,433.82,436.00,434.44,423.48,427.43,428.47,430.87,425.86,424.41,423.26,424.08,440.09,449.10,450.02,456.94,451.28,451.17
2005-03-02 22:04:24+00:00,L5,453.24,448.27,450.09,451.49,,,,,,,,,,,,,,,411.72,403.79,403.58,413.66,417.01,418.38,408.08,420.84,417.33,413.75,425.45,424.95,423.72,430.30,437.54,438.10,436.49,428.30,416.32,418.78,428.62,433.21,435.54,436.72,446.02,445.64,450.04,441.37,445.36,448.88,461.43,464.24,467.29,448.14,443.23,437.74,434.08,439.40,444.47,442.51,441.13,445.73,453.24,460.85,461.22,455.94,451.85,445.42,446.77,443.73,440.23,439.17,453.51,443.83,438.56,431.89,436.41,445.08,456.33,455.67,454.82,468.85,465.37,457.63,457.66,451.30,441.49,443.30,443.94,447.18,437.57,445.81,450.65,456.04,450.45,461.38,458.08,459.88
2005-03-18 22:04:34+00:00,L5,459.81,450.65,451.63,444.97,440.65,439.68,434.74,431.61,438.60,444.04,445.35,440.00,430.87,421.58,422.00,416.96,414.32,405.44,405.63,400.69,404.67,409.25,417.41,417.02,411.50,429.74,425.47,420.85,421.61,421.86,424.37,425.13,427.65,430.50,431.80,432.65,426.45,421.79,425.14,423.19,422.02,419.98,433.35,450.35,458.59,451.92,445.11,438.41,444.45,447.57,455.60,450.85,442.45,439.72,437.11,437.86,435.18,438.47,433.93,443.30,449.93,448.35,455.21,452.90,446.98,449.72,452.34,451.49,435.32,438.05,433.13,439.51,450.79,448.72,447.80,450.43,459.14,455.45,454.14,449.00,442.12,453.65,447.81,450.02,449.71,441.11,433.85,429.51,431.03,,,,,,,
2005-06-06 22:05:05+00:00,L5,396.36,390.11,384.74,388.66,385.21,377.14,369.21,363.11,365.31,370.43,363.25,355.34,364.83,361.54,363.96,356.87,362.79,361.42,358.73,357.56,357.72,363.57,362.58,363.45,362.72,366.53,375.69,369.17,368.04,363.86,362.80,,357.76,373.28,361.51,358.03,361.47,357.51,359.33,362.07,366.19,366.08,361.53,365.19,368.12,368.87,373.61,382.62,385.99,374.73,382.46,391.93,378.08,377.69,380.79,375.11,375.61,375.44,365.65,359.94,376.42,374.79,369.65,367.63,354.87,376.02,368.97,375.78,368.12,379.61,,,,,,,,,,,,,,,,,,,,,,,405.11,405.44,409.42,389.52
