dates,nzd0025-0000,nzd0025-0001,nzd0025-0002,nzd0025-0003,nzd0025-0004,nzd0025-0005,nzd0025-0006,nzd0025-0007,nzd0025-0008,nzd0025-0009,nzd0025-0010,nzd0025-0011,nzd0025-0012,nzd0025-0013,nzd0025-0014,nzd0025-0015,nzd0025-0016,nzd0025-0017,nzd0025-0018,nzd0025-0019,nzd0025-0020,nzd0025-0021,nzd0025-0022,nzd0025-0023,nzd0025-0024,nzd0025-0025,nzd0025-0026,nzd0025-0027,nzd0025-0028,nzd0025-0029,nzd0025-0030,nzd0025-0031,nzd0025-0032,nzd0025-0033,nzd0025-0034,nzd0025-0035,nzd0025-0036,nzd0025-0037,nzd0025-0038,nzd0025-0039,nzd0025-0040,nzd0025-0041,nzd0025-0042,nzd0025-0043,nzd0025-0044,nzd0025-0045,nzd0025-0046,nzd0025-0047,nzd0025-0048,nzd0025-0049,nzd0025-0050,nzd0025-0051,nzd0025-0052,nzd0025-0053,nzd0025-0054,nzd0025-0055,nzd0025-0056,nzd0025-0057,nzd0025-0058,nzd0025-0059,nzd0025-0060,nzd0025-0061,nzd0025-0062,nzd0025-0063,nzd0025-0064,nzd0025-0065,nzd0025-0066,nzd0025-0067,nzd0025-0068,nzd0025-0069,nzd0025-0070,nzd0025-0071,nzd0025-0072,nzd0025-0073,nzd0025-0074,nzd0025-0075,nzd0025-0076,nzd0025-0077,nzd0025-0078,nzd0025-0079,nzd0025-0080,nzd0025-0081,nzd0025-0082,nzd0025-0083,nzd0025-0084,nzd0025-0085,nzd0025-0086,nzd0025-0087,nzd0025-0088,nzd0025-0089,nzd0025-0090,nzd0025-0091,nzd0025-0092,nzd0025-0093,nzd0025-0094,nzd0025-0095,satname
2001-09-23 22:06:03+00:00,412.90,411.65,409.54,415.47,404.39,398.09,396.93,389.62,397.20,387.52,391.16,382.99,386.54,368.97,380.01,376.76,379.30,371.69,384.98,376.20,374.39,380.95,376.89,379.29,383.28,383.51,384.94,380.65,382.79,380.89,385.43,364.38,382.69,388.89,388.91,384.18,381.54,383.06,394.93,398.88,401.59,405.41,399.08,401.01,397.11,403.60,406.92,409.09,405.31,402.41,398.53,404.23,399.82,403.05,408.05,407.82,411.24,412.64,404.96,364.69,411.50,409.48,398.14,416.99,398.20,415.10,405.67,413.16,395.82,412.62,407.76,412.55,412.18,412.21,412.45,414.06,416.74,395.39,412.91,402.28,391.26,409.14,391.25,402.75,415.55,375.81,414.06,421.64,413.90,417.09,426.67,415.71,426.91,416.33,425.48,421.14,L7
2001-12-12 22:06:14+00:00,401.69,396.27,396.20,397.14,393.12,391.20,386.86,383.74,392.43,384.96,385.54,377.08,376.94,363.20,369.19,380.54,382.56,378.43,380.37,378.47,363.12,370.23,372.78,374.88,376.83,375.62,376.57,377.01,377.77,378.05,380.51,371.17,384.89,390.74,392.64,393.18,387.65,391.59,390.04,396.58,403.16,406.20,406.52,408.75,407.25,407.72,404.82,405.88,409.62,409.77,409.28,396.29,393.07,401.74,406.70,407.74,412.36,,,352.73,380.01,394.43,391.19,412.88,380.49,401.41,397.09,402.44,390.22,397.03,404.52,407.61,406.94,406.27,407.48,409.52,408.97,389.48,404.04,396.99,386.41,403.32,388.71,388.70,405.12,373.75,404.53,413.54,409.24,408.69,420.51,411.53,418.28,414.20,417.23,417.66,L7
2001-12-28 22:06:14+00:00,401.86,399.59,398.18,398.91,394.56,392.28,389.59,386.45,391.19,385.89,386.28,377.08,376.94,363.20,369.19,380.54,382.56,378.43,380.37,378.47,363.12,370.23,372.78,374.88,376.83,375.62,376.57,377.01,381.33,380.77,380.39,371.05,381.02,389.05,388.58,387.09,390.47,390.90,394.48,400.42,404.36,406.91,401.77,408.16,405.49,408.58,408.94,407.60,408.24,405.97,403.88,399.24,396.01,404.09,408.22,407.17,408.27,398.88,399.03,352.73,388.99,394.52,393.79,408.26,384.07,403.69,399.51,404.48,391.69,398.28,404.90,409.25,408.68,407.20,409.19,410.95,410.67,393.58,407.98,400.09,391.90,409.02,391.76,392.78,409.59,376.69,404.23,414.18,410.90,411.53,420.65,412.72,421.54,416.94,419.81,418.26,L7
2002-03-18 22:06:22+00:00,394.17,392.00,389.98,390.62,389.03,388.72,383.32,378.10,386.50,381.63,382.26,371.43,380.32,364.27,363.94,,,,,,357.37,358.74,368.42,369.89,372.89,361.72,360.87,362.63,377.04,376.03,382.79,374.83,376.88,387.16,384.65,380.99,393.29,390.21,398.91,404.27,405.56,407.63,397.02,407.58,403.72,409.43,413.06,409.32,406.85,402.16,398.47,393.19,389.64,406.44,409.74,406.60,404.18,398.88,399.03,352.73,397.31,396.48,396.59,411.36,383.64,404.89,397.09,406.79,390.22,398.20,404.59,407.82,406.35,404.93,408.15,407.14,409.10,393.68,410.48,396.31,386.47,407.69,388.60,389.06,408.86,373.41,396.04,409.11,405.29,410.63,423.35,414.98,425.04,418.27,424.50,422.42,L7
2002-04-03 22:06:21+00:00,394.17,408.49,406.76,406.15,386.02,386.37,383.32,378.10,379.41,376.72,379.06,359.81,394.78,361.50,353.50,,416.81,,417.25,408.38,340.18,385.24,387.73,384.46,377.15,361.72,381.75,362.63,391.88,392.47,380.09,387.50,376.88,385.68,380.44,380.99,393.29,408.83,416.04,422.98,405.56,407.63,397.02,407.58,403.72,409.43,431.35,425.79,427.54,402.16,398.47,393.19,404.81,423.96,422.51,418.62,420.24,398.88,399.03,346.50,408.70,392.65,395.11,431.32,386.36,407.03,397.49,406.58,391.55,406.90,415.92,416.09,416.97,416.03,417.46,407.00,420.28,397.74,420.18,411.66,392.53,424.27,390.54,389.06,421.01,373.41,396.04,416.88,409.90,419.05,433.80,416.80,443.92,436.81,438.29,435.04,L7
2002-05-21 22:06:17+00:00,394.17,408.49,406.76,406.15,386.02,386.37,383.32,378.10,379.41,376.72,379.06,359.81,394.78,361.50,353.50,,416.81,,394.69,408.38,346.80,384.34,385.06,381.30,375.39,358.39,381.75,352.66,384.84,392.47,380.09,387.50,376.88,385.68,380.44,380.99,393.29,408.83,416.04,422.98,405.56,407.16,397.02,407.58,403.72,405.28,422.75,416.89,423.97,402.16,398.47,393.19,399.92,411.73,414.30,407.41,420.24,390.74,388.61,350.99,408.91,392.65,395.11,431.32,386.36,407.03,397.49,406.58,379.90,401.26,415.92,411.28,414.53,416.03,406.53,407.00,419.29,397.74,419.23,411.66,392.53,420.54,390.54,389.06,421.01,373.41,396.04,407.85,401.53,419.05,433.80,416.80,438.01,423.34,436.41,435.04,L7
2002-07-24 22:05:50+00:00,401.57,420.09,416.92,418.54,395.91,388.27,378.88,373.45,387.62,379.68,380.58,366.24,397.22,364.13,359.09,353.53,386.82,346.24,380.74,377.07,354.70,387.86,386.63,382.68,377.20,361.01,384.65,357.69,386.15,399.19,382.33,408.15,370.31,375.51,366.77,365.69,391.85,399.58,405.03,415.18,395.22,400.81,385.90,387.14,382.61,398.03,417.81,412.86,418.82,379.66,381.53,396.90,399.65,406.77,411.61,405.90,419.62,390.52,385.87,371.85,418.99,404.06,409.61,436.26,399.19,411.67,398.40,412.52,377.14,405.57,426.00,414.92,417.84,420.67,406.42,408.24,424.92,400.62,422.49,409.18,376.40,420.51,381.41,377.25,420.92,373.37,395.04,407.53,398.16,421.90,431.96,408.77,434.74,420.05,433.54,428.43,L7
2002-10-28 22:05:22+00:00,409.97,406.03,405.54,406.94,406.46,402.43,397.31,393.81,394.46,390.10,387.77,376.60,380.81,369.33,369.10,368.55,367.36,358.98,366.22,362.83,364.70,381.20,384.31,380.94,376.50,371.42,376.51,366.65,376.23,384.15,385.62,394.57,383.73,387.35,382.40,380.34,397.09,384.42,385.10,387.62,388.98,397.15,387.84,390.37,392.11,400.29,403.50,398.29,404.78,393.10,396.66,406.28,392.26,398.71,407.47,402.00,411.02,397.97,392.64,378.71,404.05,400.62,411.13,419.42,403.34,414.02,409.38,413.19,380.08,397.74,415.73,405.92,407.39,406.34,394.08,414.74,414.95,403.12,412.80,394.41,393.66,413.32,403.68,404.43,415.78,396.28,406.40,400.94,392.57,410.16,418.35,410.23,417.22,403.55,421.79,411.71,L7
2003-01-16 22:06:02+00:00,415.54,411.53,409.24,410.88,406.56,403.42,400.20,397.90,397.23,391.50,390.25,379.74,383.55,373.55,375.06,374.14,377.46,366.79,367.97,367.89,373.30,383.75,389.87,389.91,385.25,385.77,381.65,382.52,387.76,389.49,391.48,397.31,389.41,391.77,387.42,385.54,398.38,388.18,388.61,392.72,395.09,395.82,390.86,392.28,391.97,399.52,402.20,401.20,402.72,397.26,403.29,412.27,403.58,410.66,415.74,413.54,413.49,409.90,403.92,394.94,405.81,403.95,415.43,424.41,413.18,420.85,415.30,419.07,403.82,414.19,419.34,418.87,414.73,411.69,414.04,417.02,419.34,411.51,417.80,404.19,399.92,421.04,408.58,410.55,419.93,391.86,406.73,416.44,407.94,413.53,422.47,416.89,424.16,418.88,423.76,415.63,L7
2003-05-24 22:06:17+00:00,414.72,406.37,407.39,413.41,405.69,401.86,401.86,404.30,404.84,397.06,403.27,395.41,392.11,383.78,389.50,384.25,392.91,388.37,386.68,383.90,380.88,391.16,396.91,397.86,387.48,390.69,385.48,381.94,389.60,393.92,397.68,389.89,401.71,395.95,401.64,396.28,401.50,389.69,401.94,406.24,413.00,410.10,407.45,403.50,406.69,401.37,401.38,404.97,408.44,412.31,410.21,417.91,414.53,415.23,413.94,410.22,412.24,412.29,410.97,393.09,406.90,404.36,424.02,421.74,415.07,423.56,411.76,423.94,390.95,419.23,419.85,422.69,418.46,411.61,414.05,423.16,428.55,413.37,422.30,423.74,412.42,432.53,418.39,422.80,428.22,366.44,405.56,411.19,411.43,415.20,432.02,431.70,437.14,432.64,432.20,423.95,L7
2003-11-16 22:06:11+00:00,410.90,402.52,406.07,412.73,409.89,402.48,401.95,399.45,406.98,399.82,411.33,397.56,393.52,380.04,386.29,382.35,391.78,396.29,400.55,391.86,392.15,396.73,399.80,396.67,386.92,389.36,389.75,373.58,388.21,388.73,388.31,374.93,397.24,391.95,402.01,398.69,399.87,389.22,405.64,403.62,409.11,411.57,412.24,411.38,421.68,410.52,410.73,408.58,410.08,413.70,403.71,410.54,412.86,417.25,416.59,414.90,416.84,413.63,413.47,390.21,406.53,398.11,,419.64,408.82,427.15,408.91,424.38,385.68,418.30,420.99,421.78,418.73,414.87,418.43,429.53,427.38,399.08,414.17,,419.20,445.63,436.23,434.93,442.56,349.88,420.38,420.55,414.11,421.67,439.02,440.27,439.34,434.62,434.15,429.55,L7
2004-02-04 22:06:41+00:00,419.05,414.84,414.00,417.39,411.94,406.63,406.16,396.36,407.04,,,390.30,391.12,374.51,380.59,381.54,395.41,398.25,405.16,393.89,401.74,398.05,401.15,399.52,395.24,395.46,400.47,,395.54,389.79,396.14,389.82,393.01,392.62,398.22,400.78,397.71,394.75,403.03,406.50,399.52,405.65,406.45,411.86,,417.12,420.35,415.04,413.93,408.37,403.54,409.51,415.88,427.18,427.97,428.98,427.62,421.07,417.02,407.10,418.19,416.41,416.07,432.64,419.98,434.34,426.30,431.15,410.24,425.04,424.76,426.40,428.38,426.25,431.88,429.98,433.32,406.09,430.99,,419.20,445.63,436.23,434.93,442.56,,437.03,431.84,416.78,432.85,440.24,440.56,439.24,427.41,434.44,431.45,L7
2004-05-18 21:58:14+00:00,430.58,427.68,424.66,429.21,418.27,426.39,424.55,418.41,427.91,424.04,417.49,406.34,398.15,396.15,406.38,399.58,397.26,390.45,397.69,399.22,406.92,405.62,407.61,415.87,415.33,418.07,409.85,412.73,410.13,412.79,408.59,404.69,402.76,415.09,412.63,413.09,419.95,422.74,426.34,424.07,434.86,429.55,419.59,424.03,428.41,428.04,430.12,431.36,427.79,420.77,418.86,425.90,422.05,428.11,443.58,443.62,444.05,442.56,426.21,418.35,427.54,425.00,423.28,436.96,426.00,436.37,432.78,433.25,416.62,425.15,431.52,434.47,432.72,428.00,435.12,433.35,439.80,414.99,436.90,426.53,412.14,449.61,410.88,415.99,440.65,398.40,424.90,435.40,424.51,436.74,441.32,439.59,445.29,436.27,439.57,437.75,L5
2004-05-26 22:06:45+00:00,440.36,428.16,433.83,434.78,424.51,435.60,432.60,418.41,427.91,433.13,425.23,418.51,405.89,404.37,403.20,404.14,401.99,396.10,401.46,397.76,404.44,404.81,410.68,417.88,415.33,420.62,410.90,408.21,413.43,414.97,410.13,404.60,411.44,419.07,431.17,425.38,431.51,425.77,429.39,426.56,437.58,431.58,427.96,432.51,439.12,430.02,433.97,432.43,437.86,435.50,437.04,432.86,425.69,431.05,437.68,438.26,440.83,443.47,430.90,419.30,428.30,428.08,429.20,433.20,426.00,439.19,434.42,438.20,417.60,430.23,435.93,433.72,430.34,426.82,432.97,436.19,439.00,414.99,440.75,423.67,412.14,447.05,410.88,415.99,447.77,394.51,434.10,437.32,425.07,435.82,443.13,444.20,446.25,437.37,442.09,439.66,L7
2004-06-11 22:06:38+00:00,440.36,426.90,431.15,430.43,423.07,430.83,428.40,418.41,427.91,433.13,425.23,418.51,405.89,404.37,403.20,404.14,401.99,396.10,401.46,397.76,404.44,404.81,406.70,410.35,404.91,420.62,410.90,408.21,413.43,414.97,410.13,404.60,411.44,419.07,431.17,425.38,431.51,425.77,429.39,426.56,437.58,431.58,427.96,432.51,439.12,430.02,433.97,432.43,437.86,437.44,437.91,430.67,423.42,423.69,428.26,428.11,431.27,443.47,430.90,419.30,428.30,428.08,429.20,433.20,426.00,439.19,434.42,438.20,417.60,430.23,435.93,433.72,430.34,426.82,432.97,436.19,439.00,414.99,440.75,423.67,412.14,447.05,410.88,415.99,439.15,394.51,425.26,435.44,425.73,433.26,442.47,441.44,441.79,434.72,441.06,438.41,L7
2004-08-30 22:06:20+00:00,437.27,424.92,427.12,428.22,424.61,424.57,420.90,406.25,416.53,423.85,421.55,413.55,412.71,397.89,400.90,400.43,401.99,391.61,396.45,392.41,397.21,404.84,404.54,406.38,399.84,411.16,403.17,402.96,410.69,413.96,410.49,408.79,414.58,416.81,422.64,418.49,424.97,417.58,422.11,426.58,431.58,426.22,422.57,426.18,428.26,427.33,429.90,429.13,430.75,430.17,432.53,426.93,420.98,420.22,424.08,426.68,430.44,434.75,422.98,419.18,429.14,427.94,428.54,431.34,421.48,437.67,431.83,438.53,420.05,431.59,440.30,438.13,432.60,429.79,431.11,436.66,436.50,416.89,437.86,417.84,405.49,442.89,418.27,418.16,438.40,392.13,422.92,437.68,427.60,433.48,444.71,444.00,444.72,438.97,445.33,437.03,L7
2004-10-17 22:06:14+00:00,437.27,424.92,427.12,428.22,424.61,424.57,420.90,406.25,416.53,415.06,410.33,413.55,412.71,385.27,395.67,400.43,401.99,391.61,396.45,392.41,397.21,404.84,404.54,406.38,392.59,402.14,394.97,395.90,403.42,413.96,410.49,402.84,405.78,410.07,411.78,418.49,424.97,417.58,422.11,426.58,431.58,426.22,422.57,415.63,418.07,427.33,429.90,429.13,430.75,430.17,432.53,426.93,420.98,420.22,424.08,426.68,430.44,434.75,422.98,412.07,420.61,418.45,417.59,420.05,421.48,427.35,431.83,438.53,411.29,423.92,433.09,431.51,427.02,424.68,425.68,430.00,428.67,410.37,428.77,412.33,401.33,433.51,409.45,418.16,438.40,391.38,418.51,431.62,422.80,429.35,436.71,435.35,438.05,432.03,435.57,429.47,L7
2004-11-18 22:06:34+00:00,440.62,424.00,427.94,427.89,423.54,423.96,419.69,394.08,405.09,410.22,407.95,417.16,416.09,381.64,395.91,400.86,406.72,392.19,395.83,389.01,391.61,395.06,401.04,402.85,389.35,397.62,390.88,390.29,398.59,414.54,411.04,401.96,404.86,407.57,410.96,421.20,427.48,415.00,419.99,423.45,429.94,424.55,424.07,401.85,402.28,426.98,429.79,428.02,432.23,424.99,437.09,427.28,420.63,417.59,417.58,421.04,425.90,429.16,422.72,407.31,417.43,415.41,415.26,413.90,422.43,421.33,427.84,433.70,409.26,422.40,427.86,426.48,423.02,420.60,421.26,424.06,423.06,408.34,422.48,411.66,407.49,428.14,408.73,420.34,437.65,389.04,416.92,428.51,419.76,426.44,433.32,432.00,431.54,425.85,430.47,425.02,L7
2004-12-04 22:06:44+00:00,431.10,421.69,420.41,421.65,416.81,413.53,409.21,394.08,405.09,399.55,395.44,403.63,410.81,374.93,394.60,393.01,,382.64,386.42,381.72,386.44,391.00,393.15,397.17,389.35,389.11,383.86,383.59,392.55,411.94,408.88,396.41,396.87,402.41,398.04,404.71,411.88,401.20,407.54,415.37,419.59,415.49,411.80,388.80,386.43,421.95,421.76,422.54,416.53,416.57,428.03,421.00,416.28,409.39,410.49,415.11,420.05,421.55,416.28,402.05,411.33,409.13,406.67,409.97,418.02,413.04,421.57,423.12,408.81,419.50,422.23,424.56,422.17,419.67,418.76,418.48,416.24,408.29,414.48,408.60,407.49,421.98,408.73,420.34,429.02,388.25,408.12,425.25,418.47,427.43,430.63,424.77,426.45,423.85,425.97,420.00,L7
2005-01-13 22:03:41+00:00,438.67,427.62,421.62,423.55,420.59,415.53,407.45,398.26,403.85,402.68,400.52,404.33,403.19,378.84,395.37,401.31,414.49,397.44,399.09,392.74,391.64,397.06,400.62,400.95,388.87,389.15,384.65,386.50,394.24,404.56,405.68,399.90,401.74,405.51,402.37,409.75,414.49,409.10,412.64,419.92,419.38,414.02,405.85,391.13,391.92,418.05,419.86,419.86,418.13,412.22,423.12,420.10,417.21,414.62,418.25,425.45,432.44,425.50,417.80,407.07,412.98,410.43,409.92,412.51,418.87,414.53,423.40,426.57,414.08,421.63,426.03,427.14,424.12,422.75,420.39,420.67,420.66,414.67,417.83,415.21,414.67,426.11,417.05,429.66,437.49,403.32,418.72,427.34,420.97,430.10,430.99,426.42,429.70,427.59,423.87,419.44,L5
