dates,nzd0379-0000,nzd0379-0001,nzd0379-0002,nzd0379-0003,nzd0379-0004,nzd0379-0005,nzd0379-0006,nzd0379-0007,nzd0379-0008,nzd0379-0009,nzd0379-0010,nzd0379-0011,nzd0379-0012,nzd0379-0013,nzd0379-0014,nzd0379-0015,nzd0379-0016,nzd0379-0017,nzd0379-0018,nzd0379-0019,nzd0379-0020,nzd0379-0021,nzd0379-0022,nzd0379-0023,nzd0379-0024,nzd0379-0025,nzd0379-0026,nzd0379-0027,nzd0379-0028,nzd0379-0029,nzd0379-0030,nzd0379-0031,nzd0379-0032,nzd0379-0033,nzd0379-0034,nzd0379-0035,nzd0379-0036,nzd0379-0037,nzd0379-0038,nzd0379-0039,nzd0379-0040,satname
2000-05-24 22:05:22+00:00,435.64,385.91,385.00,379.60,356.70,356.78,366.64,372.73,373.53,370.94,368.46,362.51,361.29,367.01,367.84,366.60,367.98,372.11,375.35,375.72,367.93,364.26,366.35,367.84,374.28,372.03,367.55,368.55,377.09,379.25,365.36,369.09,375.54,381.80,382.56,385.99,392.72,377.22,384.89,388.69,386.04,L7
2000-05-31 22:11:30+00:00,435.64,387.93,388.05,381.07,357.08,356.78,366.64,372.73,371.87,370.13,367.05,361.82,361.29,367.01,367.11,367.60,366.61,372.11,375.35,373.91,366.44,363.55,366.70,366.91,373.99,371.04,366.53,367.91,377.19,378.58,365.08,366.26,371.72,379.16,380.16,382.60,388.36,374.81,382.24,385.50,386.04,L7
2000-07-27 22:04:36+00:00,452.63,390.16,390.17,383.15,358.12,357.83,364.24,369.31,371.63,371.21,367.11,361.45,360.57,367.73,365.55,367.92,364.55,369.61,368.08,368.67,360.84,361.27,365.48,367.22,373.93,370.13,365.97,367.53,377.24,378.86,366.44,366.36,372.95,376.08,375.90,378.57,379.94,371.74,378.61,382.43,381.71,L7
2000-08-03 22:10:43+00:00,451.15,389.28,392.14,385.07,358.59,359.21,365.54,370.47,372.93,372.00,367.77,362.46,362.48,368.52,367.25,369.13,366.17,371.07,369.62,370.75,363.00,359.79,363.00,366.69,374.96,371.68,368.18,368.87,377.05,379.05,366.32,367.27,373.19,376.59,375.60,378.55,380.98,370.39,378.94,382.77,382.21,L7
2000-08-12 22:04:29+00:00,451.15,389.28,392.14,385.07,358.59,359.21,365.54,370.47,373.19,371.83,367.54,362.35,360.71,366.99,366.30,368.57,366.17,371.07,368.80,370.75,363.00,358.16,360.58,364.21,373.03,370.69,368.18,366.90,375.71,377.64,364.84,367.59,373.08,376.72,374.69,377.05,382.94,368.00,378.08,381.78,380.69,L7
2000-08-19 22:10:38+00:00,451.15,389.28,392.14,385.07,358.59,359.21,366.30,370.55,373.16,372.47,368.08,362.76,361.19,367.16,367.43,369.22,366.72,371.24,369.47,370.77,363.63,357.86,360.93,364.91,374.25,371.49,370.14,368.15,376.22,377.74,365.13,368.42,374.11,378.54,376.15,378.11,384.24,368.90,377.38,382.15,381.03,L7
2000-09-04 22:10:22+00:00,447.64,383.93,388.96,380.70,357.41,358.48,365.88,371.28,373.33,372.90,368.59,363.18,362.19,367.48,367.14,368.25,366.43,371.51,369.78,371.73,364.44,358.05,360.67,364.60,374.22,371.56,370.74,368.84,376.05,377.38,364.72,368.33,374.32,378.74,375.97,378.84,384.83,369.37,376.25,380.81,380.40,L7
2000-09-13 22:04:02+00:00,449.34,379.21,386.17,377.90,357.76,358.33,364.40,369.37,371.41,371.08,366.59,361.43,360.54,366.66,365.53,367.12,363.77,369.69,367.79,370.41,362.63,357.03,358.97,362.24,371.93,371.36,369.73,367.44,374.82,375.00,361.53,364.83,371.74,376.50,372.99,375.82,381.97,366.28,371.95,375.80,374.53,L7
2000-09-20 22:10:03+00:00,438.42,377.54,387.73,374.90,358.15,359.49,364.72,369.29,371.01,371.76,367.41,361.98,361.92,368.86,366.69,366.42,363.71,371.08,370.68,372.97,363.45,356.54,359.30,362.28,373.28,373.29,370.08,368.07,373.67,373.34,360.60,364.36,371.91,375.77,372.17,375.08,380.65,365.01,370.60,374.17,372.77,L7
2000-11-07 22:09:53+00:00,422.72,375.70,386.69,372.10,355.36,356.19,362.00,367.95,370.03,370.27,365.89,360.44,360.18,366.67,364.19,364.02,361.54,369.39,369.38,371.84,362.80,355.37,357.33,361.09,372.41,372.63,369.90,368.12,373.08,372.59,359.46,362.61,369.38,373.60,369.55,372.25,379.43,364.35,368.82,371.11,368.42,L7
2001-01-03 22:03:48+00:00,416.83,367.94,378.65,364.12,354.42,355.68,361.82,368.11,371.71,370.99,367.16,362.68,362.17,367.25,364.97,364.79,362.58,370.45,371.31,375.65,365.37,356.95,357.99,363.40,373.29,374.78,374.50,370.47,374.13,375.28,360.88,366.94,373.10,375.93,370.73,374.70,381.67,362.93,368.55,371.46,369.84,L7
2001-01-10 22:10:03+00:00,410.24,370.22,378.85,365.32,355.07,355.60,362.11,368.88,372.35,371.43,367.44,363.31,362.81,367.77,365.47,365.74,363.88,370.59,372.23,375.76,366.41,358.33,359.34,364.73,373.98,375.49,375.26,372.55,376.26,377.69,362.95,368.57,374.09,376.97,372.59,376.08,382.61,363.06,369.08,371.71,370.21,L7
2001-03-08 22:03:44+00:00,392.95,376.63,379.47,364.58,356.39,353.92,359.76,368.73,369.29,368.46,364.98,361.90,362.45,368.15,364.27,365.62,363.93,370.34,375.88,376.25,366.99,362.17,364.16,366.93,373.56,376.80,372.76,373.43,379.54,380.53,365.73,368.36,374.09,377.24,374.48,377.86,382.29,363.41,367.19,369.06,365.46,L7
2001-03-31 22:09:43+00:00,389.64,379.56,387.61,378.86,353.51,353.19,358.92,369.85,371.27,369.30,365.84,364.38,365.09,368.83,366.90,369.36,370.21,373.21,378.04,378.07,372.77,367.88,369.49,376.42,380.33,380.65,377.76,379.00,386.10,389.33,375.69,377.86,381.07,383.31,382.97,385.90,391.73,371.86,376.91,376.81,374.45,L7
2001-05-27 22:03:12+00:00,414.16,396.09,399.53,394.82,357.06,356.46,361.25,368.91,373.47,371.37,368.09,365.62,367.77,372.99,370.59,373.71,375.25,374.99,380.42,378.30,374.07,368.53,371.10,379.27,382.47,381.66,378.46,380.07,386.26,392.68,380.57,382.36,384.87,386.76,387.31,389.68,392.61,372.56,380.74,380.01,377.46,L7
2001-07-05 22:08:57+00:00,414.16,396.09,399.53,394.82,357.06,356.46,361.63,368.96,374.35,373.54,369.10,366.70,367.44,372.42,371.02,375.89,375.52,374.42,377.75,375.26,373.24,366.76,369.30,375.05,381.46,379.25,376.20,377.46,385.00,391.81,380.89,381.44,386.01,387.91,386.53,388.75,391.05,373.06,379.84,377.84,376.00,L7
2001-07-14 22:02:45+00:00,433.66,392.35,400.76,398.47,358.13,357.10,362.04,368.41,371.65,373.51,368.00,363.92,367.27,372.64,370.36,373.72,373.96,375.81,376.38,374.82,372.75,364.96,366.19,374.40,379.94,376.33,374.72,373.29,380.06,390.10,377.71,380.95,386.26,387.36,384.87,387.39,389.70,373.88,380.24,377.93,376.80,L7
2001-08-15 22:02:14+00:00,441.45,387.97,395.94,393.03,357.54,355.39,362.05,367.43,371.57,372.49,367.08,362.76,366.07,369.85,368.54,372.86,372.49,370.98,374.24,375.00,371.06,364.08,365.28,373.08,379.19,376.76,371.62,371.52,378.15,386.40,375.66,379.70,385.45,386.04,384.52,386.66,388.73,369.75,379.74,377.07,373.37,L7
2001-08-31 22:02:05+00:00,448.81,386.61,392.82,389.58,357.04,355.68,360.67,365.85,370.10,370.60,366.03,361.63,364.59,368.04,368.10,371.42,371.21,370.43,373.79,376.28,370.28,363.62,364.53,371.53,378.99,376.00,371.77,370.22,378.05,386.07,375.21,378.68,384.47,385.32,384.71,386.66,388.45,368.94,377.96,376.53,371.62,L7
2001-10-02 22:01:40+00:00,465.53,382.98,385.44,384.09,357.83,356.06,360.77,364.69,369.66,370.07,366.07,361.06,363.76,365.77,366.90,371.25,369.95,368.01,370.83,375.27,368.96,362.80,364.15,370.54,378.96,375.63,371.38,369.70,375.52,383.77,373.99,377.83,383.00,385.47,385.62,387.62,387.98,366.28,379.43,376.52,371.07,L7
2001-11-03 22:01:46+00:00,461.35,379.39,381.06,378.49,355.96,354.59,360.43,364.55,368.67,368.92,364.73,360.67,363.25,365.92,367.29,371.02,368.50,366.09,369.34,374.51,367.90,363.11,364.72,370.73,378.24,374.50,369.57,369.09,376.10,382.62,372.23,376.32,382.28,384.15,384.10,386.31,387.41,365.53,377.93,376.15,370.97,L7
2001-12-21 22:02:05+00:00,465.32,380.60,375.47,370.87,355.21,354.59,360.09,365.16,367.65,368.21,364.28,360.76,363.16,365.92,366.97,370.11,366.03,366.09,369.34,375.45,367.22,363.33,365.06,369.90,378.60,374.34,369.71,368.32,375.82,380.82,373.16,375.45,382.35,384.25,383.82,389.78,391.76,369.60,378.45,377.23,373.50,L7
2002-01-29 22:08:21+00:00,467.34,384.40,373.58,366.10,352.61,355.11,357.59,363.56,366.25,364.29,362.40,360.17,365.23,367.24,367.38,370.03,366.13,367.20,369.34,375.45,367.22,363.80,367.40,370.10,380.02,377.55,369.71,367.55,376.67,380.82,373.75,373.30,380.49,382.56,384.44,390.74,393.67,369.43,379.27,379.26,374.56,L7
2002-02-14 22:08:29+00:00,459.93,383.85,370.69,362.64,351.81,355.88,359.15,367.29,366.80,365.92,363.17,361.12,365.71,368.64,369.08,371.07,368.29,370.84,372.13,378.45,370.95,366.83,371.05,372.10,382.69,377.90,374.15,372.70,381.26,386.36,376.55,375.24,381.29,385.07,385.55,392.62,395.60,373.41,379.71,380.18,376.87,L7
2002-04-03 22:08:21+00:00,450.97,385.39,365.54,355.52,349.15,354.39,361.69,370.81,367.72,368.21,362.80,361.00,366.93,371.38,373.17,373.31,371.09,371.05,376.76,381.71,373.96,369.59,376.52,379.47,384.59,380.36,376.11,378.92,387.73,392.08,380.36,379.86,388.23,388.74,386.39,395.16,398.27,379.83,381.60,382.67,381.03,L7
2002-05-30 22:02:01+00:00,456.25,393.39,368.73,358.03,350.41,356.49,363.15,371.96,373.05,371.22,366.65,364.77,368.84,373.06,373.62,372.54,371.92,374.62,382.69,386.84,379.12,369.28,375.75,380.38,386.61,381.41,382.99,384.76,388.23,395.84,382.99,381.13,387.91,388.09,387.29,395.45,399.40,379.96,383.24,383.56,383.64,L7
2002-06-06 22:08:10+00:00,461.84,388.58,369.01,359.77,351.64,353.80,359.93,366.93,368.21,370.49,367.46,364.23,368.84,373.06,371.70,369.18,368.55,374.62,382.69,383.92,379.12,367.21,373.37,376.44,383.30,377.54,377.02,381.32,383.28,389.22,378.95,378.04,384.17,384.38,382.11,391.62,395.60,376.65,381.12,380.73,383.64,L7
2002-07-24 22:07:50+00:00,464.55,379.64,369.01,364.53,353.36,353.10,359.05,366.93,367.32,369.42,367.43,362.96,365.77,367.37,369.55,368.84,367.83,373.33,378.67,380.58,373.98,366.36,370.51,373.61,380.95,377.68,377.67,380.18,382.63,386.47,373.92,376.80,381.04,382.19,380.77,385.26,388.32,368.72,377.36,378.98,383.67,L7
2002-08-25 22:07:36+00:00,471.89,378.70,370.07,368.51,352.17,349.62,355.51,363.06,366.35,367.52,366.28,360.87,359.94,361.16,367.46,366.77,362.31,367.37,372.78,375.75,367.60,362.76,365.95,370.01,378.78,376.50,375.08,377.04,379.44,382.62,371.26,375.84,380.32,381.24,379.49,382.50,387.24,367.91,374.00,376.87,379.05,L7
2002-10-05 22:01:07+00:00,472.37,389.89,379.90,371.29,355.32,352.55,356.72,364.70,367.36,367.51,364.52,360.71,358.67,359.44,364.71,364.69,358.88,364.22,364.23,371.27,364.48,362.42,363.31,364.08,375.23,372.67,370.99,372.94,377.14,377.49,366.30,369.65,373.65,376.23,374.61,377.05,382.68,364.38,369.87,371.21,361.73,L7
2002-11-13 22:07:30+00:00,472.37,389.23,375.36,367.05,353.87,350.87,358.40,366.77,369.44,368.14,365.33,360.98,359.71,361.84,364.78,365.80,361.61,365.84,364.06,369.28,363.73,361.58,363.73,366.76,376.56,374.88,373.58,374.68,378.01,380.29,366.94,369.94,374.20,375.95,375.77,379.07,383.99,362.93,369.73,371.73,368.11,L7
2002-11-29 22:07:49+00:00,472.37,385.63,369.58,363.47,352.78,351.44,358.10,366.49,367.62,367.12,364.87,358.03,358.25,361.67,363.08,364.31,361.60,366.54,366.81,369.66,364.48,361.53,363.75,366.82,376.16,376.01,373.81,372.96,376.73,377.35,365.19,367.78,371.93,374.72,374.67,378.69,382.76,363.14,368.44,371.63,368.28,L7
2002-12-31 22:07:56+00:00,472.14,389.80,369.59,363.51,352.51,352.04,359.68,369.42,370.41,366.88,363.86,357.12,358.25,361.67,362.89,366.02,362.90,366.54,366.81,367.98,364.48,361.62,363.25,367.26,376.71,378.03,375.55,373.35,378.39,378.95,365.67,367.59,371.73,375.02,376.29,379.17,383.23,363.09,368.03,372.65,368.28,L7
2003-02-01 22:08:09+00:00,465.68,388.71,371.23,360.39,350.32,350.80,359.59,368.15,368.32,362.59,358.89,354.57,356.20,362.86,362.74,366.02,363.06,366.38,365.63,366.14,363.59,360.03,363.55,365.88,376.88,376.65,372.84,370.15,377.05,379.63,366.83,367.24,372.34,375.74,376.41,378.31,382.92,363.71,368.44,371.97,368.62,L7
2003-02-26 22:02:04+00:00,458.07,386.59,370.56,359.39,352.00,351.14,360.57,368.70,367.46,360.28,357.76,354.14,356.12,363.41,362.65,366.40,366.94,369.03,366.26,366.61,363.97,361.01,364.01,366.78,375.61,375.81,372.43,370.45,379.97,380.92,368.61,366.82,371.84,375.09,376.15,378.76,382.30,363.67,371.12,375.94,371.48,L7
2003-03-05 22:08:19+00:00,451.25,385.68,376.30,359.41,352.41,352.68,363.03,370.86,369.33,361.85,360.00,355.23,357.45,364.07,363.59,367.72,369.59,371.43,368.95,369.25,365.81,361.00,366.75,368.41,377.39,377.44,373.88,373.04,382.04,384.46,370.59,368.83,373.75,377.00,377.89,379.87,383.55,365.26,373.48,379.13,373.77,L7
2003-03-21 22:08:15+00:00,454.24,387.88,381.05,360.19,353.81,355.22,364.55,372.72,371.07,363.11,361.08,356.12,359.35,366.03,364.87,369.95,372.39,373.61,371.50,371.21,367.49,362.91,368.32,370.97,379.35,378.86,375.56,375.48,384.25,387.05,373.07,372.25,376.07,379.64,380.02,382.13,386.11,368.15,376.17,381.54,378.02,L7
2003-05-24 22:08:16+00:00,451.88,383.73,381.40,361.31,352.79,357.07,364.81,371.61,369.84,362.33,361.18,354.62,357.98,363.74,364.78,368.61,373.67,376.36,375.02,373.30,368.18,362.28,367.63,371.39,380.43,378.67,373.79,372.91,382.03,385.86,373.61,373.62,377.16,380.56,380.23,380.72,386.21,372.97,380.74,386.79,382.20,L7
2003-07-20 22:01:56+00:00,451.88,383.97,388.38,364.47,353.88,357.64,364.17,370.54,368.59,362.31,360.18,354.12,359.10,364.28,364.77,370.80,375.80,377.77,374.46,373.65,368.32,361.43,365.47,367.56,376.68,376.77,373.56,370.54,383.75,388.71,375.99,376.72,379.91,378.97,378.87,379.68,385.63,373.73,381.31,385.44,384.87,L7
2003-07-28 21:50:04+00:00,460.00,385.61,391.24,369.17,356.56,357.64,362.35,367.80,367.08,361.27,360.56,354.14,358.64,363.80,364.20,370.79,373.68,377.77,374.46,373.65,368.32,361.86,364.97,366.50,375.51,373.54,371.62,368.17,381.95,388.71,374.14,373.45,377.96,377.59,376.42,378.16,384.33,371.70,379.50,382.19,384.87,L5
2003-08-29 21:50:38+00:00,462.91,386.52,398.08,372.64,358.82,360.50,363.78,368.30,369.91,366.35,364.14,355.30,361.65,364.17,364.47,369.08,372.52,379.64,378.34,377.33,370.97,362.02,365.20,367.61,374.52,373.24,372.14,368.23,380.27,388.62,372.49,373.41,379.87,377.52,375.38,377.42,385.18,371.50,378.54,379.75,383.01,L5
2003-09-14 21:50:54+00:00,462.54,386.82,388.80,371.78,358.36,359.61,361.36,366.53,367.04,365.29,362.22,353.90,358.83,363.63,361.74,366.08,368.77,375.78,375.65,373.70,369.03,362.08,361.74,364.45,371.26,370.03,368.05,364.33,376.34,381.34,368.78,370.70,377.76,375.71,373.72,376.21,384.50,370.72,375.75,373.52,374.54,L5
2003-11-17 21:51:45+00:00,451.26,379.34,379.57,367.43,354.80,355.03,360.68,365.01,366.14,364.93,362.17,353.63,356.28,358.64,358.45,360.15,362.13,368.55,369.10,369.80,365.42,359.29,359.23,362.71,369.39,369.61,366.98,362.31,370.17,374.50,362.14,362.71,374.28,374.00,373.51,375.24,382.19,367.22,371.45,368.42,366.05,L5
2003-11-25 22:02:05+00:00,447.98,378.54,378.88,364.33,354.69,353.77,359.19,364.52,364.33,362.75,361.40,352.90,355.45,358.43,357.01,359.90,359.84,366.23,368.06,371.20,365.67,359.32,359.54,362.65,367.72,370.28,366.90,362.77,370.22,374.25,361.53,363.48,374.14,374.94,375.13,378.37,383.93,363.93,368.29,364.48,358.91,L7
2003-12-02 22:08:15+00:00,427.07,372.18,378.88,364.33,354.69,353.77,357.32,364.52,364.33,362.75,361.40,352.90,355.45,358.43,354.11,356.68,359.84,366.23,368.06,371.20,365.67,357.16,356.95,360.59,365.99,367.74,366.90,360.70,368.82,374.25,361.53,363.48,374.14,370.61,374.29,376.78,383.23,363.05,365.17,361.53,355.16,L7
2003-12-10 21:58:05+00:00,415.52,372.85,378.88,364.33,354.69,353.77,357.32,364.52,364.33,362.75,361.40,352.90,355.45,358.43,354.11,356.68,359.84,366.23,368.06,372.65,367.70,359.29,358.01,361.17,366.36,368.11,367.88,361.76,370.55,377.70,363.46,365.73,376.20,370.61,374.29,376.78,383.23,363.05,365.17,361.53,355.16,L5
2004-01-03 22:08:30+00:00,408.75,372.88,376.58,364.33,354.69,353.77,357.32,364.52,364.04,361.81,361.61,353.65,355.45,357.58,355.16,358.55,360.39,365.26,368.06,372.65,367.70,359.29,358.84,361.74,367.38,369.31,368.55,363.37,372.25,378.06,364.75,365.73,376.20,370.61,374.29,377.03,383.74,364.04,365.99,363.62,358.92,L7
2004-01-20 21:52:13+00:00,404.49,375.15,377.94,366.06,354.49,351.73,356.07,363.41,362.08,358.09,359.82,354.47,354.99,356.07,354.54,359.80,361.03,365.77,370.54,375.31,369.58,360.63,361.60,363.65,369.93,371.15,369.54,365.04,373.62,377.70,365.26,365.53,375.80,373.94,375.71,377.85,383.39,363.98,365.56,364.19,361.00,L5
2004-02-05 21:52:16+00:00,391.92,374.19,373.63,362.07,352.90,352.32,358.20,365.88,362.83,357.22,358.21,353.47,354.80,356.02,354.35,359.57,361.48,365.78,369.57,372.93,369.58,358.62,359.64,361.07,367.57,373.27,367.23,367.08,374.82,378.37,365.62,367.63,377.08,375.47,376.91,378.45,383.33,364.40,365.12,364.44,361.00,L5
2004-04-25 21:53:23+00:00,370.15,374.75,381.14,368.45,353.24,354.32,359.18,365.09,364.19,357.17,360.34,356.19,356.99,357.28,355.94,362.08,364.91,365.79,368.68,373.55,371.38,359.61,360.69,363.12,369.92,376.18,369.55,369.05,375.04,380.11,367.09,368.60,377.55,377.18,379.96,382.92,386.15,368.01,369.26,372.01,370.12,L5
2004-05-18 22:00:14+00:00,360.99,376.23,385.57,374.79,355.46,354.86,360.84,366.28,365.41,359.14,362.57,358.91,363.16,363.56,361.81,368.82,372.09,370.68,374.55,377.07,375.77,362.62,363.09,364.28,371.83,377.55,370.96,371.83,381.51,386.17,373.90,376.32,381.26,380.63,382.65,384.53,388.46,368.44,373.66,379.44,370.26,L5
2004-05-19 22:02:35+00:00,360.99,376.23,385.57,374.79,355.46,354.86,360.84,368.23,367.95,362.33,365.31,361.44,364.64,365.78,364.61,372.24,372.09,370.68,374.55,377.07,376.54,364.23,365.38,366.30,373.53,378.73,372.34,373.45,384.02,386.17,373.90,376.32,381.26,380.63,385.19,385.65,390.51,369.43,376.86,382.74,370.26,L7
2004-05-26 22:08:45+00:00,360.99,376.23,385.57,379.45,356.51,354.37,363.44,370.41,368.95,363.08,365.90,362.86,365.83,366.13,365.33,372.52,373.50,372.38,375.69,377.49,378.18,365.25,365.04,365.37,373.19,378.48,373.44,374.71,384.05,387.03,373.60,378.47,382.05,383.02,386.46,385.06,390.33,370.13,378.67,386.39,377.12,L7
2004-06-11 22:08:38+00:00,371.38,383.61,385.57,379.45,356.51,354.37,366.90,370.41,368.95,363.08,365.90,362.86,365.83,366.13,369.00,376.62,373.50,372.38,375.69,377.29,378.64,362.38,368.91,364.75,375.83,380.76,373.67,379.13,387.72,386.86,374.01,373.75,378.51,385.44,388.17,388.43,392.42,372.63,385.65,391.96,385.43,L7
2004-07-13 22:08:34+00:00,374.65,387.12,391.63,379.45,356.51,358.33,369.35,371.17,371.53,366.07,367.31,365.76,367.56,368.12,370.79,378.60,375.68,374.58,375.69,378.43,378.64,363.83,371.04,367.88,378.31,382.06,375.16,380.94,390.21,388.33,374.56,373.75,380.71,387.01,389.15,391.69,394.59,373.02,389.01,392.77,389.24,L7
2004-07-22 22:02:20+00:00,442.26,381.00,399.36,375.49,358.69,363.25,373.27,373.73,373.62,368.96,371.37,367.99,370.53,372.04,373.12,375.06,372.27,376.14,374.50,376.39,378.56,360.21,364.94,366.51,378.37,381.93,375.12,382.47,391.38,391.43,374.18,374.04,380.14,385.65,388.58,390.59,394.97,374.04,392.91,395.95,398.17,L7
2004-07-29 22:08:26+00:00,442.26,381.00,399.36,375.49,363.18,364.69,372.82,373.00,370.55,365.65,371.37,367.99,370.53,372.04,373.12,375.06,372.27,376.14,374.50,376.39,378.56,358.61,363.18,364.47,376.47,380.60,375.12,376.32,391.38,391.43,374.18,372.05,378.38,382.82,385.87,388.33,393.06,369.96,386.46,392.76,381.24,L7
2004-08-23 22:02:11+00:00,443.24,375.98,409.21,378.84,364.09,367.82,373.90,373.98,371.45,368.58,374.25,370.21,369.12,368.91,370.97,372.80,371.26,379.58,377.75,380.83,378.56,359.90,363.66,367.29,380.30,378.45,378.59,375.42,388.77,390.55,374.25,372.10,378.55,383.22,387.84,388.53,393.91,368.95,382.77,390.65,381.75,L7
2004-09-08 22:02:05+00:00,443.24,375.98,409.21,378.84,364.52,368.72,374.36,374.59,371.85,369.96,375.01,369.62,367.89,368.91,370.97,372.80,371.26,379.58,378.33,381.49,377.01,361.03,365.53,368.08,380.58,378.28,378.59,375.42,388.77,390.55,374.25,374.19,379.79,384.47,387.13,388.32,393.35,368.83,381.88,389.71,381.75,L7
2004-09-24 22:02:01+00:00,450.41,374.21,409.21,378.84,364.52,368.72,374.36,373.05,370.49,369.11,372.92,367.69,365.77,365.95,367.92,370.30,371.26,379.58,378.33,381.49,377.01,360.99,364.65,367.11,379.28,377.75,376.61,373.58,387.34,387.97,374.25,374.19,379.79,384.47,385.75,386.43,391.31,367.51,380.48,387.81,380.42,L7
2004-10-01 22:08:09+00:00,441.50,371.89,395.30,372.93,362.69,366.63,373.01,371.55,370.00,369.05,372.37,367.69,365.77,365.95,367.92,367.99,367.94,373.34,378.33,381.49,377.01,360.99,364.65,367.11,379.28,377.75,376.61,373.58,387.34,385.76,373.28,373.32,379.43,385.43,385.69,386.27,391.19,366.99,380.48,387.81,380.42,L7
2004-10-02 21:57:38+00:00,439.97,371.32,390.90,369.28,361.86,365.24,372.06,370.98,370.28,369.63,372.24,366.96,363.91,363.94,365.09,365.35,363.23,367.13,374.27,375.27,377.01,358.13,362.19,365.45,377.32,375.62,374.13,372.10,385.25,385.75,371.55,372.04,379.14,385.40,384.86,385.73,389.92,366.14,379.54,386.81,378.98,L5
