dates,satname,nzd0379-0000,nzd0379-0001,nzd0379-0002,nzd0379-0003,nzd0379-0004,nzd0379-0005,nzd0379-0006,nzd0379-0007,nzd0379-0008,nzd0379-0009,nzd0379-0010,nzd0379-0011,nzd0379-0012,nzd0379-0013,nzd0379-0014,nzd0379-0015,nzd0379-0016,nzd0379-0017,nzd0379-0018,nzd0379-0019,nzd0379-0020,nzd0379-0021,nzd0379-0022,nzd0379-0023,nzd0379-0024,nzd0379-0025,nzd0379-0026,nzd0379-0027,nzd0379-0028,nzd0379-0029,nzd0379-0030,nzd0379-0031,nzd0379-0032,nzd0379-0033,nzd0379-0034,nzd0379-0035,nzd0379-0036,nzd0379-0037,nzd0379-0038,nzd0379-0039,nzd0379-0040
2005-03-02 22:06:24+00:00,L5,513.36,511.58,405.66,382.07,373.41,373.49,379.19,387.79,389.03,383.68,383.01,379.29,374.82,379.00,370.59,382.51,386.81,385.86,384.61,389.75,386.45,384.85,388.80,394.46,398.60,397.35,385.08,386.76,388.55,395.31,382.10,385.00,392.59,399.74,397.00,397.44,403.18,390.36,397.68,392.16,393.83
2005-03-03 22:03:05+00:00,L7,495.15,491.32,388.34,,,,,,,375.31,375.40,369.83,368.82,372.39,367.83,372.76,381.18,383.75,,,,,,386.37,390.13,383.82,380.95,386.15,385.74,396.90,387.16,,,,,,394.78,382.05,383.10,391.78,394.94
2005-03-18 22:06:34+00:00,L5,468.21,458.98,406.38,366.98,366.95,367.12,363.16,365.31,370.92,370.81,365.76,352.93,358.15,367.67,370.38,378.89,383.32,383.68,387.63,389.38,366.48,360.52,360.29,383.42,383.15,380.23,378.77,384.30,386.12,392.48,377.01,379.60,381.27,382.88,380.56,383.30,387.93,373.05,378.97,394.12,394.00
2005-03-26 22:09:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-04 22:03:03+00:00,L7,449.76,363.59,346.71,342.43,,,,,,,342.33,340.00,340.61,346.07,346.54,353.19,356.80,360.21,,,,,,359.28,365.40,360.22,356.20,351.48,364.81,372.10,357.39,352.78,,,,,,350.79,363.16,362.16,364.34
2005-04-12 22:00:30+00:00,L5,446.93,436.16,391.62,365.87,360.51,363.49,367.01,371.81,375.70,374.79,371.46,363.07,361.08,369.50,360.77,368.82,370.44,373.31,371.05,371.80,364.59,361.65,368.01,376.08,383.85,380.91,375.61,377.69,380.31,388.15,374.26,373.42,375.31,373.80,380.10,369.36,344.26,202.69,365.23,381.96,387.45
2005-04-20 22:02:56+00:00,L7,,,,338.92,334.57,335.93,333.78,345.59,349.80,346.38,343.62,337.73,,,,,,350.42,350.11,350.04,343.39,342.21,349.32,357.01,363.18,360.36,,,,,,351.96,354.57,360.01,354.77,358.62,362.36,347.96,360.58,,
2005-04-27 22:09:09+00:00,L7,448.86,374.87,365.65,354.56,347.54,349.51,354.58,363.41,369.06,372.85,370.66,,,,,,,,,,,,,,,,,,,,332.55,347.98,348.32,350.46,331.31,193.13,,,,,
2005-05-05 22:06:49+00:00,L5,,,,,,,,339.86,341.28,333.76,336.13,328.45,329.17,329.96,334.89,331.17,327.36,342.21,342.21,340.73,338.60,330.59,338.20,346.64,357.58,354.32,353.56,339.96,352.48,360.83,343.32,353.34,352.41,357.28,351.33,356.70,359.65,350.40,354.90,353.38,341.67
2005-06-15 22:00:58+00:00,L5,480.84,453.89,414.83,386.01,367.92,371.74,370.55,374.82,381.40,380.91,376.81,363.81,372.66,379.29,375.74,370.75,368.16,,,,,374.74,376.74,382.02,390.57,382.20,383.66,384.47,381.69,389.91,372.37,377.52,384.28,396.63,387.06,387.04,391.11,386.92,406.87,412.90,402.74
2005-06-23 22:02:49+00:00,L7,470.22,375.47,361.16,360.64,348.78,,351.98,,,,,,353.17,,353.38,357.03,358.95,,,,360.32,,,,,,,359.77,361.13,,358.47,367.14,378.22,382.75,,,,,,235.34,235.52
2005-09-10 22:07:43+00:00,L5,446.73,410.50,393.94,368.35,365.28,369.82,376.68,380.16,381.29,382.84,372.55,368.50,369.11,370.42,362.05,358.22,363.45,378.59,375.67,375.33,370.76,367.17,369.50,377.33,380.39,381.37,386.44,377.92,376.35,378.93,367.46,371.80,379.03,392.85,389.09,395.46,405.37,387.06,395.56,399.05,395.90
2005-09-11 22:02:29+00:00,L7,,,,,363.63,365.11,374.61,373.90,383.11,379.29,374.18,361.57,363.74,,,,,,380.31,381.80,375.45,368.99,375.72,378.75,384.67,381.83,,,,,,378.71,381.73,388.67,382.13,390.84,400.24,383.26,392.61,394.35,
2005-09-18 22:08:39+00:00,L7,353.89,337.57,326.23,320.95,320.86,328.25,337.45,342.69,339.69,,,,,338.03,332.06,329.36,330.73,347.21,342.31,344.28,336.92,340.09,347.83,,,,360.70,361.18,353.95,354.25,342.16,337.40,355.42,364.59,362.69,358.81,,,,,365.04
2005-09-19 22:01:32+00:00,L5,355.52,351.44,340.18,340.27,329.99,339.28,340.26,343.70,333.92,332.08,331.55,326.85,327.67,332.74,333.82,320.32,330.84,343.68,348.89,348.17,344.27,339.52,336.26,339.11,346.09,342.48,337.60,342.41,344.01,342.08,338.47,346.08,362.66,360.49,356.49,358.78,361.96,343.59,342.00,351.49,350.29
2005-10-13 22:02:30+00:00,L7,,355.25,348.93,341.56,334.06,343.14,350.90,353.32,357.86,357.52,348.91,,,,,,,,,,,,,,356.23,,,,,,,,,,,,254.23,367.23,,,
2005-10-20 22:08:47+00:00,L7,430.38,369.11,349.40,350.84,355.36,356.95,375.24,378.52,,,,,368.97,365.60,361.42,364.03,376.44,381.29,379.68,374.66,365.75,363.44,,,,,379.23,390.20,388.77,398.64,378.61,374.05,386.44,390.60,389.80,,,,,,383.57
2005-11-06 22:01:35+00:00,L5,440.76,400.56,381.39,359.78,363.93,362.79,372.04,377.20,384.15,375.32,372.89,371.24,366.97,371.71,363.44,367.01,368.93,379.39,382.02,386.20,382.80,377.58,379.52,385.29,396.75,383.50,375.72,377.46,387.29,399.42,380.58,375.18,386.26,393.63,389.54,399.28,404.20,394.26,392.94,391.26,388.30
2005-11-21 22:09:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-23 22:09:15+00:00,L7,,,,,,,369.02,364.53,373.55,367.44,363.41,365.01,371.01,374.43,375.79,380.53,,,,373.42,373.22,376.00,375.93,377.37,388.40,385.21,393.74,390.80,394.48,,,,,383.25,384.20,394.45,398.40,393.66,399.10,397.56,387.67
2006-01-08 22:09:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-25 22:03:29+00:00,L5,355.33,351.58,346.42,340.61,333.83,334.40,334.99,347.17,346.19,338.48,335.82,332.55,336.94,346.27,348.24,345.63,343.48,350.13,350.27,345.39,346.21,345.17,348.86,349.14,356.90,358.19,356.00,350.87,362.63,367.68,348.54,352.06,355.81,363.24,358.69,360.61,361.30,356.96,359.95,368.83,363.67
2006-03-22 22:03:30+00:00,L7,463.47,450.51,423.11,365.95,357.56,363.41,373.81,371.34,374.44,378.69,,,,,,378.76,370.59,374.52,377.30,375.52,369.34,371.26,378.58,368.40,,,,,381.73,390.75,377.41,382.11,386.95,391.37,390.93,405.79,417.59,,,,
2006-06-25 22:12:20+00:00,L5,465.88,368.02,359.63,349.12,340.45,344.05,356.45,369.22,367.98,365.86,367.74,362.32,357.04,352.35,350.92,356.75,351.80,356.20,355.03,358.99,359.03,357.49,362.14,362.69,378.49,367.78,366.73,360.78,372.02,375.36,362.83,362.35,374.13,391.61,387.76,388.87,394.81,369.86,378.22,377.43,223.70
2006-06-26 22:03:20+00:00,L7,469.00,371.59,367.59,360.57,130.66,62.26,,,,364.44,356.51,355.41,,,358.32,362.09,355.65,,,,,,,354.76,362.16,351.64,,368.59,381.86,,370.18,371.66,,,,,385.29,360.13,378.23,368.83,230.33
2006-07-04 22:06:17+00:00,L5,466.58,408.93,396.46,355.20,349.63,353.49,364.00,365.77,371.95,370.44,364.60,356.73,359.66,349.88,347.20,346.98,344.94,351.13,352.36,348.11,352.06,352.99,363.22,368.98,367.20,365.07,360.22,364.34,363.11,,354.13,365.46,376.99,378.15,382.54,389.54,390.14,371.82,380.01,374.75,223.32
2006-07-12 22:03:13+00:00,L7,452.20,371.55,373.16,171.59,115.96,59.50,,,,356.64,353.99,339.25,,,342.95,344.69,341.41,,,,,,338.81,346.18,345.56,341.21,343.05,351.53,446.78,,511.24,,,,,,374.13,351.32,362.35,365.40,233.56
2006-07-19 22:09:20+00:00,L7,454.91,390.18,377.71,360.52,350.09,,,78.47,,,353.32,350.68,,,348.86,351.12,350.37,,,,,,,,365.25,360.52,,359.77,360.18,369.37,357.33,373.99,385.70,381.61,,,,376.85,377.06,382.63,244.38
2006-08-04 22:09:16+00:00,L7,454.24,407.14,377.72,365.03,357.90,355.21,368.05,370.80,377.13,,,,,358.73,357.18,361.94,363.47,371.27,367.27,369.10,359.93,355.68,353.43,,,,,366.76,371.61,375.70,368.41,376.41,388.16,383.13,379.47,377.34,,,,,246.88
2006-08-05 22:06:43+00:00,L5,467.76,366.40,370.36,369.02,353.69,344.75,347.06,352.22,361.19,363.01,357.68,352.37,349.22,349.33,349.08,350.14,349.53,346.78,352.82,349.51,346.31,332.66,341.32,350.55,364.32,364.53,364.10,359.21,369.56,365.20,346.04,359.17,356.40,357.12,351.42,364.72,385.61,366.74,374.63,378.88,341.73
2006-08-21 22:06:55+00:00,L5,459.05,359.74,344.83,345.98,332.61,330.58,323.20,331.45,337.30,334.06,326.98,311.79,318.74,326.46,328.45,331.15,331.07,334.07,339.52,331.26,319.82,310.32,312.53,321.96,335.37,330.13,335.79,339.04,350.26,360.15,344.93,343.52,349.31,346.61,340.32,349.77,350.13,337.16,346.81,361.52,348.60
2006-10-16 22:02:55+00:00,L7,,,346.45,345.42,340.79,338.73,338.10,336.76,342.02,345.12,344.84,335.24,,,,,,347.73,345.99,349.25,346.95,338.71,347.42,353.07,361.36,353.97,,,,,,352.62,351.36,359.83,356.43,369.75,372.19,366.27,370.56,,
2006-10-24 22:07:38+00:00,L5,347.91,351.18,341.00,337.66,330.96,335.36,338.48,343.30,339.62,336.10,333.55,324.00,324.37,330.07,329.95,339.22,347.36,348.56,354.42,355.77,348.65,338.07,337.29,350.80,356.02,356.11,353.05,350.95,351.63,362.38,352.75,353.24,361.50,365.95,375.83,369.77,375.24,359.61,367.65,364.34,366.77
2006-11-08 22:09:26+00:00,L7,,360.90,347.65,343.39,343.70,343.20,343.13,353.07,347.10,347.83,344.09,339.44,,,,,,355.04,362.62,364.49,355.79,346.32,346.63,354.23,362.29,364.89,,,,,358.29,360.60,370.98,385.76,383.08,385.75,384.86,366.38,368.50,,
2007-01-11 22:09:48+00:00,L7,472.71,450.55,419.73,360.00,360.75,359.99,359.53,,,,,363.73,359.57,355.30,358.59,360.63,372.41,374.04,376.09,374.43,369.37,,,,,385.36,380.58,375.42,381.65,387.37,374.74,380.51,384.23,397.35,399.60,,,,402.20,395.91,385.37
2007-02-04 22:14:33+00:00,L5,,,,,,,356.03,363.33,,,,,,,,,,,,,,,,,,,363.39,368.86,380.13,389.36,372.89,384.97,384.70,400.19,403.47,398.65,403.62,379.91,384.40,385.29,383.31
2007-02-05 22:03:47+00:00,L7,,,,,,344.90,349.22,353.93,358.21,353.21,357.01,355.11,354.94,359.98,,,,,,366.20,359.87,356.18,365.79,370.71,375.54,375.46,370.67,370.23,,,,,,377.33,390.65,394.17,398.60,385.56,386.67,393.69,389.63
2007-05-12 22:03:47+00:00,L7,,,,,336.38,338.22,335.98,340.32,340.03,337.39,335.73,324.43,325.33,,,,,,348.28,348.84,346.14,342.40,336.22,345.78,353.54,349.16,343.03,,,,,360.16,366.46,371.26,367.95,362.98,366.30,347.08,365.55,364.99,
2007-05-28 22:03:40+00:00,L7,457.36,376.45,370.54,347.99,329.45,,,,,,,326.69,325.60,330.36,330.20,331.33,323.75,,,341.50,,,,,358.67,341.98,347.32,351.91,349.45,349.82,350.34,354.45,359.19,,,,,257.19,367.16,365.43,241.75
2007-07-06 22:09:49+00:00,L7,,170.20,158.74,172.60,,,374.81,371.31,373.00,376.96,378.68,378.41,370.93,368.61,369.84,383.23,,,,,,361.74,375.19,378.72,383.47,389.43,,382.26,391.83,,,,394.94,397.55,398.80,398.08,397.81,388.70,396.95,386.18,229.20
2007-09-08 22:09:26+00:00,L7,348.17,356.41,349.37,340.41,333.29,334.09,338.06,353.43,348.55,,,,,334.09,331.62,344.51,342.06,354.52,349.79,352.71,349.20,345.54,349.15,,,,361.30,352.87,350.53,354.35,345.61,357.66,368.60,375.89,373.23,,,,,368.01,364.80
2007-09-09 22:06:33+00:00,L5,440.41,358.00,343.09,336.98,328.24,330.25,333.58,340.53,338.12,330.89,330.00,321.94,324.32,322.88,322.65,326.55,326.26,337.58,341.56,337.20,334.21,330.71,336.29,348.42,353.64,350.94,340.84,349.45,349.66,352.32,345.05,353.23,357.90,360.44,355.08,365.27,364.57,346.88,355.12,353.97,350.47
2007-09-16 22:12:40+00:00,L5,422.91,406.02,371.25,359.37,359.82,360.13,372.94,361.42,362.61,370.34,364.33,347.76,337.00,340.75,341.22,347.42,348.28,370.16,374.71,374.69,367.26,362.10,369.96,374.14,359.25,357.98,354.03,357.12,351.48,352.83,342.36,363.68,379.22,,,,,,,,
2007-09-17 22:03:12+00:00,L7,452.04,447.66,395.72,,,,,,,368.95,365.94,355.19,358.00,360.49,359.86,364.73,369.18,371.36,,,,,372.47,373.16,384.80,378.34,378.91,383.48,378.58,375.70,365.06,,,,,,399.12,382.15,382.78,385.81,383.76
2007-09-24 22:09:21+00:00,L7,,,,331.85,325.73,322.47,325.94,336.93,345.26,336.60,334.69,337.99,330.20,338.88,,,,342.55,343.65,340.70,338.90,338.98,346.04,354.53,362.01,362.38,360.68,,,,346.66,356.69,354.17,357.07,351.46,373.65,370.60,354.55,364.45,368.09,
2007-09-25 22:06:24+00:00,L5,332.04,351.59,339.70,325.29,330.24,321.54,317.56,323.34,321.63,317.02,315.50,315.17,314.15,314.35,318.02,319.71,320.22,332.25,338.95,336.07,332.41,326.18,325.33,329.44,338.76,337.10,334.08,339.04,349.99,357.86,334.02,341.73,340.24,348.62,350.03,360.67,358.42,348.35,348.92,342.33,351.11
2007-10-02 22:12:30+00:00,L5,352.37,424.09,376.11,351.29,344.87,344.81,350.64,358.44,370.19,365.64,365.67,360.88,365.67,368.05,365.35,353.82,353.55,358.33,361.44,366.05,362.64,363.40,374.56,374.73,381.67,378.39,375.06,380.24,375.03,386.81,365.91,360.91,370.96,375.18,379.30,391.27,389.46,374.72,378.20,387.30,392.67
2007-10-26 22:09:31+00:00,L7,,348.70,323.16,317.27,311.19,316.52,318.43,324.73,329.14,326.85,320.49,316.06,,,,,335.55,328.42,336.31,328.28,320.03,318.37,322.79,340.91,342.43,,,,,,,,,,,,351.36,357.55,354.94,,
2007-11-27 22:09:48+00:00,L7,,395.83,352.52,344.45,350.07,350.25,360.73,362.43,370.14,369.02,363.93,358.48,360.49,,,,,369.08,370.67,365.49,357.89,366.35,371.91,384.14,387.83,383.84,,,,,367.65,367.76,373.61,376.44,385.86,392.58,404.03,388.40,389.64,,
2007-12-06 22:03:40+00:00,L7,,,348.44,337.39,335.45,343.44,347.61,352.13,353.92,343.99,344.14,343.05,,,,,362.09,359.96,370.52,366.84,357.57,351.36,356.19,367.25,371.44,,,,,374.26,351.38,361.63,362.63,376.57,380.27,380.43,388.41,376.79,,,
2008-01-30 22:09:55+00:00,L7,357.07,403.28,381.17,355.18,355.56,356.34,366.04,368.21,,,,,356.15,357.40,355.40,358.79,364.26,377.17,380.03,379.32,375.70,370.42,,,,376.39,371.16,372.91,376.34,379.64,375.53,378.12,385.43,387.69,385.31,,,,388.08,391.43,391.70
2008-03-03 22:03:39+00:00,L5,440.40,356.75,349.17,343.35,336.49,336.77,339.79,348.15,348.27,341.35,337.54,329.64,333.81,334.00,342.80,339.94,352.52,356.74,353.51,362.12,352.27,345.51,348.47,355.04,363.53,355.69,354.39,351.22,364.13,365.84,364.23,360.13,362.85,362.51,365.17,372.51,367.21,354.12,365.34,374.96,372.21
2008-03-18 22:09:43+00:00,L7,,,,,,,343.38,350.49,350.07,341.63,348.54,348.74,351.47,354.92,352.18,,,,,350.41,347.78,347.14,351.37,351.79,365.94,357.42,365.77,367.55,,,,,367.15,362.51,368.84,374.10,387.81,371.95,381.87,385.10,385.57
2008-04-12 22:03:32+00:00,L7,483.17,440.04,441.05,400.81,371.36,360.80,369.36,374.03,373.36,367.74,,,,,,368.07,374.23,385.14,384.26,380.24,368.50,365.22,374.94,,,,,,383.38,400.23,381.98,387.39,388.48,390.98,388.71,391.08,397.98,,,,
2008-04-19 22:09:42+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.61,643.57,
2008-05-05 22:09:38+00:00,L7,459.06,336.45,337.77,339.48,338.68,344.86,343.68,354.16,347.24,346.56,,,,,347.16,337.69,346.57,347.37,353.47,350.40,352.95,348.34,349.71,,,,,359.17,366.52,372.43,361.35,367.36,372.35,374.96,373.94,372.60,381.19,,,,242.61
2008-06-15 22:03:08+00:00,L7,481.04,353.69,164.77,177.95,,,,342.24,340.36,337.56,329.65,323.44,,,339.17,342.69,,,,,,332.67,339.49,344.51,353.16,352.27,,348.10,350.24,,,,,,352.70,353.85,353.65,337.49,351.69,340.38,222.16
2008-07-08 22:09:04+00:00,L7,,,,,,370.22,374.18,377.13,383.56,378.83,379.02,371.81,377.29,,382.54,374.62,,,,,,376.50,370.35,375.95,381.84,378.75,,391.92,399.29,,,,387.32,396.62,394.89,411.74,421.43,408.86,407.53,391.55,235.69
2008-07-17 22:02:46+00:00,L7,471.17,346.40,166.69,155.40,124.11,,,,350.82,345.55,347.68,348.11,341.38,339.57,344.28,343.55,341.46,,,,,345.87,342.54,347.45,357.33,343.07,353.90,362.98,362.13,372.18,,,,,364.69,379.89,392.70,364.01,377.57,374.91,230.85
2008-07-24 22:08:52+00:00,L7,476.72,448.99,451.42,417.78,381.50,,381.40,379.19,388.78,384.49,384.13,381.82,,,,366.25,366.33,,,,,383.00,367.95,373.81,384.25,,,,,401.27,374.99,364.90,383.80,395.41,397.04,415.89,420.24,404.46,401.67,,
2008-08-18 22:02:32+00:00,L7,,,,345.81,344.50,344.59,342.67,349.93,339.77,341.53,344.23,348.82,345.05,,,,,343.62,349.47,349.10,346.64,339.55,336.73,340.72,347.94,347.10,,,,,,358.72,359.73,369.36,379.57,376.58,369.65,346.86,356.90,,
2008-09-10 22:08:32+00:00,L7,,,,,,,,348.34,,,,,340.73,345.70,345.50,343.21,340.32,350.57,352.10,357.68,350.30,334.73,,,,351.72,350.16,349.01,352.04,355.59,346.08,356.12,367.64,376.70,379.86,,,,,360.09,353.62
2008-10-05 22:02:06+00:00,L7,453.63,410.33,385.53,378.00,366.81,364.52,,,,,,359.05,360.37,359.23,364.07,368.55,368.55,371.63,374.75,,,,,,381.95,382.31,374.62,371.20,371.85,376.65,367.74,372.62,374.79,,,,,,383.07,371.94,372.99
2008-10-12 22:08:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-09 22:03:04+00:00,L7,409.25,334.15,320.00,,,,,,333.45,329.47,332.50,320.76,317.90,321.47,329.76,333.74,335.33,,,,,,336.40,339.85,351.19,352.91,345.61,338.92,339.61,345.07,,,,,,361.81,360.87,351.36,350.16,343.96,339.97
2009-01-24 22:04:54+00:00,L5,,,,,,,,,,,,,,,351.27,335.36,340.67,339.20,343.87,343.11,344.52,340.05,351.74,348.41,358.59,351.02,350.55,357.68,350.90,351.64,339.18,340.32,350.30,345.53,344.81,364.87,371.66,350.26,348.94,358.99,365.65
2009-01-25 22:03:09+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-01 22:09:22+00:00,L7,487.56,460.45,411.12,370.88,357.35,361.22,372.53,,,,,377.61,384.96,382.18,384.67,387.45,389.13,394.54,390.26,395.13,378.08,,,,394.71,392.34,383.97,389.98,393.03,396.46,381.02,387.83,393.72,394.81,,,,,396.05,396.77,404.91
2009-02-09 22:05:19+00:00,L5,323.54,336.94,321.67,312.06,318.84,327.19,333.43,347.13,345.83,339.56,342.77,343.04,324.81,331.53,336.53,341.09,343.77,343.27,344.63,351.75,346.56,342.45,343.25,349.95,361.63,354.27,346.83,346.89,360.98,359.05,341.31,347.62,356.60,361.61,359.80,359.69,368.95,353.58,357.60,360.25,360.54
2009-02-17 22:09:31+00:00,L7,477.05,,,,,,,377.86,383.15,376.17,377.24,373.33,377.87,386.21,384.67,388.44,391.81,,,,385.99,381.68,378.30,384.93,393.23,388.40,384.61,390.51,390.07,400.58,,,,,394.21,400.24,400.67,388.29,393.09,398.31,403.12
2009-03-21 22:09:47+00:00,L7,447.59,373.56,348.41,342.25,345.01,347.17,357.95,363.47,,,,,355.12,361.48,363.26,365.40,369.04,366.75,378.13,376.07,368.97,,,,,367.04,371.46,374.96,376.10,379.80,371.12,367.71,369.41,377.27,,,,,376.24,385.36,379.48
2009-03-30 22:03:40+00:00,L7,460.56,418.71,386.73,364.26,356.71,353.49,360.68,371.16,,,,,,375.86,378.75,378.50,374.72,373.33,382.78,382.74,382.25,366.16,,,,,,373.44,382.97,384.48,370.89,373.62,377.16,376.65,380.20,,,,,,364.90
2009-05-24 22:10:02+00:00,L7,456.89,349.56,343.15,339.56,337.71,341.16,339.90,351.42,349.94,348.90,349.90,,,,,353.77,349.94,352.39,355.16,354.62,346.20,336.81,341.75,345.29,359.68,,,,363.95,355.13,348.16,350.18,348.56,350.94,349.98,361.05,366.99,338.32,,,
2009-07-11 22:09:55+00:00,L7,471.48,414.52,396.66,378.42,377.06,360.88,,,,,379.37,369.86,,,375.02,377.29,375.24,,,,,,,376.50,387.94,385.87,383.48,382.96,384.28,394.22,374.55,376.49,381.46,,,,401.60,381.12,383.85,376.51,237.46
2009-08-21 22:03:35+00:00,L7,233.09,,,,,333.76,331.70,346.26,348.88,343.66,347.25,335.21,337.68,340.33,,,,,,341.65,337.15,330.43,330.29,339.09,348.79,342.23,348.32,,,,,,351.63,355.04,355.19,361.59,362.42,341.95,341.65,345.05,351.08
2009-12-02 22:10:24+00:00,L7,337.88,338.52,320.52,312.30,325.03,327.71,334.66,342.54,,,,,323.51,330.52,336.31,332.56,335.63,339.59,348.58,341.98,329.89,325.56,,,,,347.75,353.43,353.24,360.61,344.48,342.48,346.88,345.35,351.63,,,,,352.60,357.40
2009-12-03 22:03:55+00:00,L5,436.59,341.60,332.52,331.08,336.42,339.60,345.98,353.85,357.40,354.61,348.57,342.32,343.99,346.33,346.50,346.70,349.36,353.44,351.93,355.85,350.69,346.29,344.06,358.81,363.91,370.92,364.89,363.54,367.64,372.83,356.91,359.73,350.68,356.85,362.96,360.21,368.75,359.93,370.65,369.62,361.10
2010-01-28 22:05:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,363.31,354.25,357.63,354.21,353.16,360.76,349.45,354.36,346.91,,,,,344.22,352.70,358.02,356.03
2010-02-20 22:11:33+00:00,L7,,,,,,368.62,377.12,391.03,393.53,390.46,388.73,381.05,385.25,377.73,376.12,,,,,398.79,390.23,382.77,383.71,391.40,395.71,389.81,389.98,389.88,,,,,397.65,405.26,409.93,405.65,406.76,392.96,401.45,405.95,406.28
2010-04-09 22:11:48+00:00,L7,,380.93,396.98,372.69,353.56,355.57,363.61,365.25,372.42,376.50,372.20,369.13,373.52,,,,368.29,363.12,371.57,371.51,366.01,364.97,365.89,374.94,379.39,372.56,,,,,379.55,383.22,385.92,390.46,383.57,382.67,398.20,381.75,382.27,,
2010-07-07 22:05:37+00:00,L7,,,,,,345.54,350.28,357.73,356.39,353.65,358.49,350.56,,,,,,,,,,345.35,352.99,357.26,366.65,361.68,358.41,,,,,,357.52,363.07,362.47,367.55,375.73,358.57,365.48,358.70,
2010-07-14 22:11:48+00:00,L7,459.12,364.70,388.19,152.36,116.74,,,,,,,,,,,,,,,,,,370.19,372.18,373.48,374.16,372.29,369.74,370.91,377.41,368.92,369.12,,,,388.60,390.54,367.93,382.30,385.35,357.73
2010-10-02 22:11:49+00:00,L7,456.29,409.27,413.18,371.76,,,,,387.87,380.87,388.82,386.83,393.92,389.55,369.56,366.54,367.58,381.99,,,,,369.54,371.04,389.80,382.72,372.47,381.93,392.95,400.95,384.35,,,,,390.64,394.91,388.41,390.68,396.32,393.40
2010-10-11 22:05:45+00:00,L7,,,,,,,361.06,361.74,368.23,366.82,369.70,365.93,361.61,359.40,362.42,,,,,,371.11,363.95,366.09,366.00,367.73,369.18,367.28,367.97,,,,,,367.91,368.20,372.32,377.34,358.97,372.87,376.39,371.51
2011-01-07 22:03:20+00:00,L5,418.68,381.48,351.89,345.63,349.18,349.52,365.75,371.71,378.76,364.12,355.21,346.88,346.62,352.19,349.78,350.63,350.54,364.93,364.83,359.39,359.99,349.62,356.19,362.70,363.17,362.89,358.23,357.21,366.27,378.23,374.35,369.50,365.42,371.35,376.74,374.57,370.76,358.40,365.05,373.79,371.12
2011-01-23 22:03:20+00:00,L5,438.64,441.82,426.74,414.77,362.42,362.32,376.37,376.34,378.65,374.37,373.07,358.36,357.22,365.41,368.85,384.08,378.81,385.74,381.54,376.26,368.84,365.56,369.39,378.11,380.96,380.17,370.72,373.13,380.44,393.42,383.26,379.61,377.14,382.62,388.39,392.72,391.91,374.25,382.00,390.88,385.36
2011-02-07 22:13:00+00:00,L7,371.72,494.90,459.42,401.74,353.89,361.10,367.15,371.80,377.56,,,,,363.93,370.94,369.25,368.87,375.84,378.37,378.01,369.78,356.33,365.48,,,,366.72,364.23,376.88,386.11,380.80,387.72,386.17,397.26,386.68,392.90,,,,386.46,387.79
2011-02-16 22:06:51+00:00,L7,328.74,340.50,345.34,332.45,330.66,335.76,334.46,342.94,,,,,,339.78,333.90,339.39,341.30,339.66,342.60,344.06,335.04,327.44,,,,,345.51,352.06,354.44,362.88,340.53,337.33,347.13,347.67,349.28,,,,,357.55,351.91
2011-02-23 22:13:05+00:00,L7,494.26,509.32,460.58,430.43,368.83,,,,,371.78,368.39,360.54,362.28,361.99,374.61,380.67,384.75,394.08,397.31,,,,,372.15,381.72,369.88,367.64,386.34,403.53,410.24,399.56,401.53,407.07,,,,393.44,383.71,381.23,392.87,398.46
2011-03-12 22:03:19+00:00,L5,466.23,517.40,477.26,405.95,367.72,366.38,383.32,383.43,382.76,380.99,376.29,370.53,368.63,367.06,370.00,371.22,373.34,379.20,379.57,387.35,379.21,372.54,372.46,378.73,385.44,375.91,364.90,372.47,381.92,393.11,386.60,389.05,390.10,399.33,397.18,399.65,406.77,392.13,403.42,403.75,400.76
2011-03-20 22:06:58+00:00,L7,447.97,337.39,348.01,342.85,330.15,329.98,,,,,,332.43,327.76,329.40,333.69,333.32,339.81,339.84,340.29,,,,,,356.90,348.19,343.90,348.36,347.24,351.47,344.76,346.28,351.44,,,,,,347.14,355.42,351.84
2011-04-28 22:13:12+00:00,L7,,,,,,,,,367.72,359.30,355.51,350.91,346.46,357.66,358.88,360.00,354.26,359.09,,,,,354.90,364.71,366.25,359.27,364.74,363.09,372.06,373.89,369.10,,,,,373.40,384.00,361.15,376.24,384.56,367.46
2011-05-30 22:13:11+00:00,L7,,,,,,,,340.73,334.95,333.38,335.99,338.77,337.19,335.57,339.89,341.00,,,,359.71,347.10,343.92,343.65,341.75,357.87,347.63,345.12,347.67,353.86,,,,,361.10,354.68,362.76,361.04,351.65,352.31,357.78,279.13
