dates,nzd0379-0000,nzd0379-0001,nzd0379-0002,nzd0379-0003,nzd0379-0004,nzd0379-0005,nzd0379-0006,nzd0379-0007,nzd0379-0008,nzd0379-0009,nzd0379-0010,nzd0379-0011,nzd0379-0012,nzd0379-0013,nzd0379-0014,nzd0379-0015,nzd0379-0016,nzd0379-0017,nzd0379-0018,nzd0379-0019,nzd0379-0020,nzd0379-0021,nzd0379-0022,nzd0379-0023,nzd0379-0024,nzd0379-0025,nzd0379-0026,nzd0379-0027,nzd0379-0028,nzd0379-0029,nzd0379-0030,nzd0379-0031,nzd0379-0032,nzd0379-0033,nzd0379-0034,nzd0379-0035,nzd0379-0036,nzd0379-0037,nzd0379-0038,nzd0379-0039,nzd0379-0040
2000-05-24 22:05:22+00:00,223.6839668556668,187.97562012112783,213.47158152651565,,152.8967185065801,159.00304200180358,161.19057703946265,164.21643612345477,161.75426605528943,163.86720653397683,162.07199713668885,149.21864018291512,149.92728144761554,165.40643903079857,160.00349586586222,151.34550736716184,156.12531803995265,165.00800893132666,167.5222494180713,164.1697920561551,157.62222054927804,153.86700051934235,156.00658870673087,155.44799273698823,173.73412341191127,164.1539150541656,159.40474801367913,165.3202747653505,172.37395362668093,166.71700483447805,160.9268296718848,155.03121068891457,163.42999823400652,166.45918023329787,177.716356665074,178.42637888944037,183.65645600432518,174.61167490660722,184.62875993156467,180.4188754056419,156.68821422403457
2000-05-31 22:11:30+00:00,168.5379025992383,175.38209160427027,179.62691734499003,161.13669578886055,145.22369823764646,144.69167035507678,144.37372234749387,156.89431223899126,162.71106948678738,167.8057202471198,159.40111456772573,156.31634823032167,160.62951478428857,157.21854161018098,159.58758109753555,165.34059484387095,163.6697031145237,161.12753484358015,169.18570598329583,165.3204075410271,159.2978765986737,156.1966860412357,163.67874803289686,167.0059965851495,166.5117108483834,164.79675707723618,163.78919028298645,163.51201914544404,164.45661586371492,179.84361607344178,160.83100751584638,144.70889205413567,149.44600517117462,158.81443699992784,159.85748628488918,163.53221882522797,,161.71271412178078,163.56360143507885,170.01703585456082,
2000-07-27 22:04:36+00:00,,,246.55580799499256,235.25393071185397,,150.1602492370835,151.10887487873055,152.62399440351084,165.80866352782718,,,,,,156.25586623214394,162.35868163615868,150.39414593055656,156.18188605679615,146.703921684923,157.72560403414784,148.18818892976688,,,,,,,,,,,,,160.74841150690656,154.1589165894782,159.60257036447612,148.7492793717343,154.50534970127129,162.49018917149232,168.04379136674115,174.28810966051594
2000-08-03 22:10:43+00:00,231.063807377896,185.69958032067217,201.97232965005261,,156.4338178785815,161.25409005739863,169.78372036954892,173.13933139636535,177.1778064033746,170.6458283262312,164.73865768605427,162.65205059404747,164.65256637689524,166.12115471243976,170.4473079065905,173.47933846844705,168.88555197574684,171.69227069296474,173.6835385064411,174.9202562599755,165.63785610560961,148.2902778759448,144.5675923447045,158.71640216514103,174.67354682660547,174.086312999602,173.67302884695707,168.90614383890235,174.84309114042057,173.22989660451924,161.0292772838357,165.25207350500327,167.81179665511993,174.62720605525183,169.48442483043254,172.73197590966382,180.28282508381858,152.33704201134805,176.8620731448087,181.18669574915464,171.17700211831536
2000-08-12 22:04:29+00:00,,,,,,140.79894628059395,153.30809636473504,156.53839867297802,173.45175908409325,171.64722231609525,166.41349407834545,157.6619233275826,151.18747730433518,160.26790886928296,157.27875676253737,156.51716409869346,134.61995686979736,153.13918669748168,163.216250235211,165.1000491119482,155.3321016399478,141.16751491975725,143.86814148869888,152.47323451360995,158.86730662329475,,,,156.19069642141767,174.5250933652531,154.59032603815925,164.97624345492156,163.54305265916787,170.44901389549082,164.81378123709473,164.56669411392116,193.700799608676,152.3219537423686,166.2701142739959,173.46686592185014,189.21510654218866
2000-08-19 22:10:38+00:00,,,,,,,,164.05383268162237,166.4053697834767,169.73222082925125,166.74512907432597,160.480326360809,156.23133871939868,163.09577618780995,171.5080855292986,170.23450033426772,160.1835067593435,166.5426877600292,166.17839554624285,165.258500423944,162.14171962254093,150.90196158458068,155.89723876683433,163.08194789605525,176.9697349806286,173.62404515320415,175.0919179097287,171.25447153371422,177.61195790694055,171.22010560090027,162.75080936897896,167.00487883045352,171.28323613285596,187.53870038766348,184.14759456628937,181.85328792895294,190.0586632490923,166.95265627371572,167.01124765713183,180.24273761461657,167.5683156696435
2000-09-04 22:10:22+00:00,226.1725472319818,159.4750997404036,178.56064231452012,153.8456853201998,151.04355559617235,155.32746113639823,161.5417592012927,173.326188931175,170.30620131578286,172.2952755562775,170.28833379336706,163.87578531320415,166.13666363658086,166.83210071095522,164.68034979278556,161.15033462790748,159.065337599059,172.24297325477718,169.6449954610797,175.7158901758174,166.7322654294249,159.89992322792205,156.4148265295234,155.6415513208557,172.75885620854268,170.30605168473187,170.94766603058764,172.06216134919288,178.86376077588454,167.96630327215138,160.40016949696914,164.39152212224886,170.07204835107527,181.67200827758552,175.5249578794496,184.2766767994228,188.22947434515308,171.88318654035234,166.53235551055448,170.04861327335905,157.55070842977815
2000-09-13 22:04:02+00:00,253.94174438050723,157.63910404890092,159.64474980589034,147.01587252836796,148.12111394156037,154.7828960010342,157.05385826128747,168.13790090947208,167.1914473391414,168.03481662250937,162.76433123318995,156.4682655523125,160.6964723934676,169.19449721677162,156.78383360459242,160.60269483821165,158.42652244431457,167.98911533481763,168.9096219824735,170.4406632390338,157.6780059184821,154.52890747539456,154.8797495819999,158.79720334522094,156.6477358320303,170.87047407225296,170.50279643445785,167.20940030238225,162.81993865126583,174.64914300810892,146.78697923546002,146.37332384041713,161.21174634312987,163.1070171407988,154.47282923492247,155.1298965728953,168.04816357464568,155.95928660395398,144.66410720037277,147.32024352585657,166.15934312877917
2000-09-20 22:10:03+00:00,221.2022810637455,182.25516645903903,196.58586505333787,166.62719300952284,164.45095792486754,158.6132992306276,164.10704003683247,166.73531458049334,165.84659554529966,165.45135806203973,165.60113611974072,161.39533529822643,161.54988558996288,172.18763275950613,168.71437655441633,158.56413514558113,156.8154685799328,171.1557506244655,179.1127742840209,182.82548437923703,161.84146379360155,151.7690441171942,158.64825639539657,153.2691924912089,179.84966870265828,179.51270125863223,160.400529251786,160.7838959269673,166.50490940238188,153.97517029240316,149.6160778778333,155.1346503889697,166.58241448386215,172.95564087076164,167.6765271613007,170.97972770873903,168.61243493593653,151.29532678199712,164.00309189367368,166.0317984484766,147.59490370628305
2000-11-07 22:09:53+00:00,145.86482490678287,152.31929085099452,156.39021945015858,146.99326176682536,142.3069132010272,139.63875551299307,151.449677313198,163.8196858540265,165.21055859675275,162.7259718383538,155.22616249471167,152.4140770772717,148.9264802276729,149.97010491351216,148.87800225165748,152.50977383793912,156.59392432381276,164.8687931293023,167.45915714528522,169.06799320958666,163.14567778871134,156.7276697698728,153.23445855724538,163.5504835580562,163.82130011619157,169.4220483004458,165.10507587983463,167.62980225785114,173.43288754277515,173.66778906878895,159.05031640373883,158.7673925950013,161.9986420683608,164.54321476617088,161.8963988765527,165.8268358309073,180.19075277795892,171.0311148795311,166.2286031546765,161.71930190078044,160.59846518318798
2001-01-03 22:03:48+00:00,,,,,,,,,,164.40951452092818,166.06274165146564,161.96421919744577,163.9544232898063,168.6622550784828,168.60576462719638,168.6400451342884,161.41792971167095,171.56318881188565,182.9786522360693,186.75106969194397,174.3443892619166,168.91302141619943,172.0429239661006,178.86105649796937,181.32474067026868,176.17752630561662,182.74524582622698,181.70477005337386,187.19567261107457,190.29471922632146,174.01296915709918,181.2184061932294,179.36015886396535,182.9463560917949,186.74559333805632,193.89276515026893,191.8398305214166,170.36330047705704,181.42172124702316,181.5667997842811,166.01778083119729
2001-01-10 22:10:03+00:00,166.26836367105415,162.42574484982322,165.51866202762312,152.4462103685344,150.95169288757745,151.07425784730938,161.87632083261687,174.21199830520524,176.29484897218896,175.48590241194003,170.04862274400196,166.15996558257797,167.40484528164097,171.4834610222207,165.8969406914865,166.55437913374743,176.03067007499524,169.91611440275136,179.37902624657258,174.0830148387097,174.28043755956244,165.67979741749275,168.34221687510257,179.83697887624146,177.6161957001685,180.49624083777965,179.7797640922785,188.45123447624675,183.6947022950631,200.35892549224212,174.80864834140917,181.30717188192358,179.28047822590506,180.75818351543825,184.0114091788312,186.5374163781082,190.1655518500089,163.5240244541995,169.07010082913234,171.41548249578435,191.05159837257125
2001-03-08 22:03:44+00:00,170.05484290736626,170.1628992229944,174.69248074328985,153.15409096159505,150.45532129217318,148.1378839044357,156.3318783117592,166.17794161636127,167.25006315925773,169.25353619717345,162.74549693648981,159.93785224437724,162.642429783612,167.58396589652193,160.15984598553607,168.16150312626777,173.01180195059894,164.05836453247292,163.96403721669984,165.5030109121226,166.26973291745952,158.17808328381918,164.908071067516,169.8287463854321,170.40781719656403,173.81200227302332,169.64365492950026,167.206942005777,176.10060333344603,190.80121280029908,174.8296452364996,175.36553822206076,179.1003862296558,177.23930429999317,173.27760788042173,180.19124666643597,182.4397611555414,165.27314706618944,160.32848929645087,174.90637464072168,197.6205231665533
2001-03-31 22:09:43+00:00,,,213.17158584415003,,146.88640139899485,153.36679358429967,151.7094466138745,162.6119063782624,165.91395896798747,162.52456059400845,160.49053357601437,159.1811958200528,165.1241984381307,170.8373646483633,171.9351665925521,169.03168906581635,169.38792048359124,176.1409048054527,176.54939183504783,180.98266523596965,175.5343913344321,169.86284423543313,169.26884742447595,184.69557063229354,192.0507812229574,190.0855608867934,176.72352459591355,177.61072383851533,185.28915755219032,182.15324087074185,174.761779101497,179.37147902374417,181.7130403967504,187.30288917510865,181.9255500477324,187.1950457621625,192.66870679502296,179.14345108514573,185.58170706717303,179.3653291621926,166.10073918297195
2001-05-27 22:03:12+00:00,,,,217.2021708262789,149.2181059125047,163.325450676656,158.9756076567204,155.0171873445601,168.96436665686483,167.26024446560325,160.98259784868398,154.55669665586944,156.52244680952597,165.80503286374085,163.85840879527035,170.8168525827465,175.7740252028116,172.82585750608695,171.66047243246896,165.38793079279392,163.9526967899229,158.67524500616597,158.70674409134563,158.70871218733552,168.93747361088697,166.7164551350247,161.91782735972697,165.59575732439941,178.02652665940784,181.72058443476743,178.43580540914317,176.42012591303865,176.25734039766473,177.76398476772337,181.7849225127825,180.12159958312267,178.71122574057893,166.20892117547152,181.15141926839416,172.1171006369805,
2001-07-05 22:08:57+00:00,,,,,,,158.7211692000656,166.19739921472006,173.8505201114844,179.68723493736036,173.65610261207385,167.62145288487042,170.8694011097008,171.71653245464697,167.55376550395266,169.67370494945237,170.33813833328168,167.2719279530473,167.5658638058695,178.8109716984816,173.3967572902561,157.2888734371031,158.81395879793237,162.45704135175242,174.37296652622445,163.03007031238957,173.85182000297442,164.8615201195737,165.29050193494257,172.90575253014674,169.47866851242895,175.43994812512796,,,,,,167.79974814395462,173.04678340699928,171.15836802266864,
2001-07-14 22:02:45+00:00,226.1407679713204,167.70669053600088,181.23188395281727,188.74777930257352,159.72896026550055,160.377824826497,165.1067958018106,169.26601817190638,160.41823282969764,169.39355018463345,158.21074264097842,150.0600483754588,154.19764845394434,160.6505900281887,162.08097262682597,159.6797786965894,158.90196571255652,161.19135132476137,164.51956724493954,161.32621695872493,155.78678279643094,151.66026012174484,148.75602068189272,157.97993657662,166.55217360185938,160.24902529205352,159.69314615771327,161.74016445838072,167.68229511524433,159.1923575703796,157.34111574448625,170.53603943447558,,,,,178.3549201699253,159.66352211899186,172.5254856807298,170.54194896341087,
2001-08-15 22:02:14+00:00,254.9288833660904,162.6308026071486,164.3084285384481,157.90286522232913,147.080072411418,146.05640262752675,157.49075557271786,159.42127964996664,167.1705560100287,163.33455927573047,158.77988408307792,150.55412198070562,157.2282376944499,160.01277241914968,154.96428271927024,161.59127622102625,162.24391073132355,158.6297234929328,166.05484346916643,171.7005382209934,162.07181881868468,152.56599794233983,156.02115167343567,166.14989224440325,172.49419346428644,173.78905141234847,157.3829581243893,157.13584118024167,161.56572981674185,173.48690406069636,157.98985497740765,160.9819493973998,173.6125494147846,171.10280368137677,173.13465861477994,178.40615396003182,178.99701902384746,145.6989136679603,169.8011402180811,168.30005145275237,168.66902320903836
2001-08-31 22:02:05+00:00,277.0766696150421,161.1527104178647,162.2679859866622,152.74496267081778,145.20899041231752,150.86640756838798,149.30136068252622,155.5559132926441,159.62338587623796,158.53538158374812,158.09874229365604,152.61475956787214,159.77516296302468,161.6439749524321,161.27973407240282,158.27143295506062,164.88023033857095,165.57715719826265,171.64240482919277,180.3469721349856,165.87001317131214,155.7742612569164,156.4169360487577,164.63824990900162,175.45579244072346,169.68061910429023,172.01233405622017,159.9404273056704,167.94449936761347,187.86206722075548,169.6509514958849,170.47516555858869,174.78760644418233,176.33752963341925,178.9786177907077,183.75002377169446,185.72088615451716,161.49666213598564,163.18442530294743,170.47234538637463,182.36880094011195
2001-10-02 22:01:40+00:00,256.3821323845582,162.42978891586273,165.52296118765724,155.99108423428618,149.55368564144968,154.64472202121692,154.77389208967463,166.4062793518812,167.91040404505452,166.12010056285712,165.94884086541035,164.8253487633911,169.3633446040097,169.93756706428044,163.70884989520727,172.14795317744372,173.82498677176036,171.7046876599441,169.7211619082489,172.61771212965007,171.86152696494912,167.32652276606174,178.16813864581152,181.36993643986398,190.3559123395459,191.38865388295895,182.72798191576047,177.4737976956394,171.05127540504708,188.16652727953038,174.28079325640903,179.05803989480594,180.93650545734815,188.57158789037473,188.67184164941244,192.15102406430617,194.76622826892665,168.9857850861354,183.6723496423982,184.82044761710674,203.95633808311726
2001-11-03 22:01:46+00:00,240.72282498545047,154.72456361735595,153.80248844390474,143.72932723115073,143.24097934855322,147.50468076674997,156.89190342655561,162.19773059431708,161.64439561496764,161.61566074604582,155.16430486192803,156.31017041434382,160.04899283654711,165.5516798393676,167.67537928877277,166.5121025829591,159.17316120990648,159.5577937810734,163.29012177064126,170.71948503414708,162.39039702767505,162.64959877090433,166.3018597357766,171.47855437719036,172.4354440423097,166.65613557815036,162.71932333907137,164.3405233762465,175.6621401918452,178.57688548736036,160.78151493443295,166.34970435382192,176.40345780607495,173.47278922685626,171.40585414690003,176.54982747355723,182.66551828371257,159.81297418812392,166.11836763027543,172.074070406036,175.8191916032414
2001-12-21 22:02:05+00:00,221.32884439816848,213.7601340308965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.63603563518217,172.92366537885874,196.85242031016253,201.43876192033846,181.7353863897773,185.312439410423,185.63224011598058,176.30753921122758,168.79037580657925,176.77358537843557,153.1521129154984
2002-01-29 22:08:21+00:00,166.14342922012617,175.573686725379,162.13786714427417,144.46004987826433,142.7792713054891,153.53277060030544,154.90771296272501,167.97974537020053,167.47591576629972,169.39175671287813,167.06158397145347,161.56987672378284,172.8445631567292,173.45221595895663,171.99310196433277,167.1400206103032,175.04278319873634,170.67494024289502,,,,,,,,,,,,,,,,,,,,,180.3583790737388,181.63292214631724,199.8487730122029
2002-02-14 22:08:29+00:00,232.7721791801729,162.7336722387733,157.52047505955906,147.87406758110404,146.40109410960295,152.71840160611612,166.21559158702584,178.53647099741784,171.92834395824167,173.19973743843292,164.63653934138512,159.06239788665576,161.78346936283282,167.8318412951267,165.671014211672,170.12875670968364,173.7627880419758,176.3337844919804,177.97689792395636,185.48254171989177,176.76149030991104,168.1288336991366,172.54832155546282,174.31479507171687,181.13562733484727,178.5361099965696,177.62460196801308,179.0404893521996,179.30936986642587,195.73507083781573,177.5114030258529,178.74527592049873,181.9154640110431,185.85599913708475,184.1004228326605,186.39598089301543,191.15193225281894,166.09540044398517,176.69989775641977,174.64128467723376,180.05566453278314
2002-04-03 22:08:21+00:00,,,,,,,,,,,,,157.46966745979637,166.95826766410164,173.16387306279293,174.40886257481654,167.3363594739559,168.88631727916703,172.66850545285942,178.21223805545168,169.73818095297958,168.17525047694465,176.91064749751303,183.81003849242325,186.75456659272683,181.45264153855564,178.7149749990848,181.2207849613703,191.76552031333514,189.90852424979747,182.76918174366173,183.21962852455337,190.39758772194523,195.04769243313388,192.78236634799487,193.33659713496095,192.19103465901583,177.97398969734206,180.6554330500911,186.68168534941694,172.87003409427794
2002-05-30 22:02:01+00:00,,,,,,,159.7708736898359,163.94044355436117,175.37483516391345,166.5838578442964,164.5908792104409,166.7063579946792,163.1463756082375,172.2845246443899,167.67686404433033,164.8712554594136,157.08720057856138,165.78107949308728,167.79460529649438,172.83925972092973,165.66619501875073,160.0699086929636,161.4276515252731,166.76563887496167,176.9840406526219,166.85402790362173,159.5307258506787,175.43138260203781,180.31944322145213,183.83930921641934,168.22411294185397,164.43871115273078,172.72149347836483,170.1955805126414,,,,157.6926421508736,174.0410933663331,175.27616049183953,
2002-06-06 22:08:10+00:00,253.0096377940632,165.3907914284258,159.33741597009998,155.0374117086785,149.65164433101882,147.20934361549007,150.0642307892045,152.11154477417617,153.8843746309294,168.9646233052138,170.44440000127142,162.20392647806617,159.42014155689307,161.10150887581665,162.48419503798172,151.52310174451455,157.2096251090508,153.66964621539574,157.50127799086215,178.58249407508032,169.99945444212963,159.65129706490333,164.93431653685153,166.91136528128416,170.34554374429248,159.65118178284527,166.4496299397057,170.02083928757705,163.9681315493468,171.8302127334488,161.64397669339925,168.36565877266557,170.9064275256701,170.55786104940313,164.74152848556315,171.99489565125106,177.82585046910225,160.28434875156867,169.1574216766671,166.46473741522274,
2002-07-24 22:07:50+00:00,275.7150638815816,,,158.03159385168348,150.44792293010735,145.64782947053752,152.4992521775425,164.60473124365788,162.05065639036997,164.8331819349692,165.6335136508051,154.52621373630134,153.97820976945124,148.79642329852453,153.54825461928843,158.40788174653798,165.3570097413522,164.4109037024609,168.38712406960227,168.55509195013985,162.20263349108393,157.46191340728515,152.67336679651436,160.31410859389726,167.64955645942936,174.71935443637864,179.29991363385565,171.8919152568956,168.996467534907,176.61633875290124,157.14171836045688,162.31272569385823,164.00032268994715,164.88444220859392,167.92781544049984,172.90153547186438,175.6394748511636,152.28786053743053,160.17475317284075,173.1258563096189,
2002-08-25 22:07:36+00:00,255.3164115032888,177.4707155794547,165.80403528485172,153.8084517699738,139.65317428068312,146.37500283656885,151.81903146220608,165.14931904993617,168.164102597026,164.71736521153517,159.19271883902775,151.59746180577773,154.5025587917402,156.56081434784633,160.0791543081955,163.2293167008756,151.10292191047546,157.47251142594325,162.38535859295254,166.76392565909435,160.63527945610937,150.5144321691385,150.70213106083278,155.90332259798592,172.69005182023378,173.46184015172318,169.1044033637346,165.94023153413775,167.13289602757524,177.58115267594016,164.26299730561033,172.93439192032838,178.97798548256654,181.88684022745164,177.44329573501062,176.90842358688232,185.12299015018232,162.75685925636355,165.76193002551534,169.07968280995522,168.31330083385723
2002-10-05 22:01:07+00:00,171.9532574960296,184.88123183183455,179.02766990179987,152.99349235219125,153.97115345797408,155.60924936646205,160.22724161718622,170.61715788607577,172.56665660109692,169.84543221039866,156.84246621875002,157.6439679764142,163.61896334549826,170.89695230914336,161.19802346698913,160.06131233361197,165.8302456516759,160.00944471284961,158.5823655914528,168.7714185262754,168.116660493486,166.16651285944695,171.0633279628722,170.04655188762308,172.89699458791395,173.7359557087446,170.61023321586015,166.61824583921702,171.4171156361869,182.39787601028942,162.896456165617,159.88670046588578,167.95815174057896,169.95865938306196,166.08048719497987,170.17557295348792,175.01118606620128,165.2748805116571,157.93219156271726,161.16507371652332,188.6006727927681
2002-11-13 22:07:30+00:00,156.37779155342903,186.84885027879503,162.07466139613263,149.0892966084649,145.84109129173268,135.76396886746602,158.90583523445054,174.14276104823387,175.44580608753088,167.01669620685513,163.23898614031543,158.12712855024222,159.46892047129336,165.3720483212012,162.22929033990454,168.0804858666786,170.51295504702324,167.5034680592894,158.64197438266206,156.3082269485086,156.46990674712748,151.84516726220468,163.1735481067455,171.34054035095303,180.42229095296926,182.48154986666748,177.99656444088293,179.61032758765236,181.0347204866537,189.73941516759234,166.57175372830204,167.71469885277838,172.20310885382105,172.68223281502418,179.3777483025009,184.46521241630847,186.95027655066056,150.81468717058715,168.0915828459054,169.95965360179895,173.11547288553942
