,dates,aus0030-0000,aus0030-0001,aus0030-0002,aus0030-0003,aus0030-0004,aus0030-0005,aus0030-0006,aus0030-0007,aus0030-0008,aus0030-0009,aus0030-0010,aus0030-0011,aus0030-0012,aus0030-0013,aus0030-0014,aus0030-0015,aus0030-0016,aus0030-0017,aus0030-0018,aus0030-0019,aus0030-0020,aus0030-0021,aus0030-0022,aus0030-0023,aus0030-0024,aus0030-0025,aus0030-0026,aus0030-0027,aus0030-0028,aus0030-0029,aus0030-0030,aus0030-0031,aus0030-0032,aus0030-0033,aus0030-0034,aus0030-0035,aus0030-0036,aus0030-0037,aus0030-0038,aus0030-0039,aus0030-0040,aus0030-0041,aus0030-0042,aus0030-0043,aus0030-0044,aus0030-0045,aus0030-0046,aus0030-0047,aus0030-0048,aus0030-0049,aus0030-0050,aus0030-0051,aus0030-0052,aus0030-0053,aus0030-0054,aus0030-0055,aus0030-0056,aus0030-0057,aus0030-0058,aus0030-0059,aus0030-0060,aus0030-0061,aus0030-0062,aus0030-0063,aus0030-0064,aus0030-0065,aus0030-0066,aus0030-0067,aus0030-0068,aus0030-0069,aus0030-0070,aus0030-0071,aus0030-0072,aus0030-0073,aus0030-0074,aus0030-0075,aus0030-0076,aus0030-0077,aus0030-0078,aus0030-0079,aus0030-0080,aus0030-0081,aus0030-0082,aus0030-0083,aus0030-0084,aus0030-0085,aus0030-0086,aus0030-0087,aus0030-0088,aus0030-0089,aus0030-0090,aus0030-0091,aus0030-0092,aus0030-0093,aus0030-0094,aus0030-0095,aus0030-0096,aus0030-0097,aus0030-0098,aus0030-0099,aus0030-0100,aus0030-0101,aus0030-0102,aus0030-0103,aus0030-0104,aus0030-0105,aus0030-0106,aus0030-0107,aus0030-0108,aus0030-0109,aus0030-0110,aus0030-0111,aus0030-0112,aus0030-0113,aus0030-0114,aus0030-0115,aus0030-0116,aus0030-0117,aus0030-0118,aus0030-0119,aus0030-0120,aus0030-0121,aus0030-0122,aus0030-0123,aus0030-0124,aus0030-0125,aus0030-0126,aus0030-0127,aus0030-0128,aus0030-0129,aus0030-0130,aus0030-0131,aus0030-0132,aus0030-0133,aus0030-0134,aus0030-0135,aus0030-0136,aus0030-0137,aus0030-0138
0,1987-05-22 23:06:08+00:00,,,,,132.97180796910962,126.40651829986275,151.94962840764074,173.09601060888687,,,,,,,,337.38390112216473,315.4519891146625,,,,178.9918358375652,141.73360010856234,96.54689031612341,81.99087055676993,59.266450112535566,,,,333.1651476168723,109.198222802155,168.54796950980577,,,302.87125532182534,,,,333.37533152932787,,322.68471285379485,304.48203592716527,203.67599754168052,276.5107239962945,277.3920913546522,245.79349183804277,182.2691336682791,,,,,,,,,,,,,,,,,,180.17434421094006,178.54561682801884,184.19827761709243,,,,,,326.61675262535766,,,,,,,,,,,,,,,,,,,,,,,,,285.06547153082937,258.790825930664,253.2348293235942,244.2490327400216,235.93712223498952,209.22859585313884,,,173.32409994338937,172.60605017179213,163.19911218109692,183.77810881684022,203.3784559447677,222.76043184942083,224.31629361544492,217.422166560068,211.54495825995943,201.40741820188242,200.9317439513824,208.23448014035236,211.2500785369165,212.4743969596912,213.53176181604036,213.13917877924948,211.3384691235391,202.58534936272997,182.67072054699898,200.61234071711291,210.6639204084506,219.03816024247234,214.94745572916318,218.7766400488717,208.57000902879736,206.8013922159391,199.1764445485971,191.6465555617315,192.83748824364463,191.06849099067017,177.4463511202256,179.56464025128943,184.93449536786625,190.7060607681771,192.41317104057453
1,1987-12-16 23:10:41+00:00,170.58307038990156,,,,139.9467639362653,125.26820128466488,147.76587278661603,156.8140092998155,,,,265.98296362852915,307.3080495833467,,,,,,,,204.95294976080407,151.8852150732653,119.78761267871359,101.26333980692327,78.11934004432622,,,,334.41623426224265,147.7211415075931,197.54522467460194,,,,,,,,,343.2433688634794,333.2419285880304,224.5896598865725,287.2449543457172,297.11747612878395,275.18057200285097,169.9373372499474,,,,,,,,67.6226604307464,102.41672590971216,121.3180813115893,111.42149366680827,103.58596138999475,94.10521914095942,92.45364281389665,86.62602919363488,,,156.02025853493336,176.05948998704267,211.4382726678343,254.43966562128722,,,327.26751914075163,339.7595453204989,,,,,,,,,,,,,,,,,,,,,,,,,,312.8899780893449,279.1505578258589,270.5369712681928,265.14241211086176,261.78609972122115,241.4749242177967,208.6175903643298,,208.98223923749575,190.3088397757315,180.09507329453848,191.13713278107562,211.48014278873774,223.65543219499003,228.93332924189,220.71435784487383,206.32544466222546,201.86381356088077,198.003012768604,203.73536629074204,201.7972227591982,208.25495976860458,212.1127737735747,206.82193646735843,204.8423901811429,193.91131409999474,194.66100194003224,204.34133043053524,208.5332305554617,212.6839478430886,212.3015992725589,214.74716952032747,212.16944605174083,199.3680398926165,199.594286276764,189.77803329174267,188.59158716432393,175.49985456859966,174.6600577582878,172.31625565990723,182.27187075973424,184.0501812281873,178.03123475640606
2,1988-01-17 23:11:14+00:00,214.48047848930688,218.28402596921782,259.68972203837467,261.4158928832656,,,,,243.80894018359984,,,,,,,,,,,,,,,,,,,,,90.6124348567244,176.61487351952155,,,,,,,324.63432256615874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.13452333127515,243.19106577755335,233.96067662117798,227.93522366239893,234.85832353812182,236.81417261627672,227.17176531310028,235.03084410577785,238.33835426269584,231.9542404124836,225.07547618858794,212.36698879787463,213.6504434120947,230.61983908573592,225.90617029375287,235.11743879416582,240.9838843601075,235.1824961659359,232.86757359736737,228.30139953533902,215.0146967207574,217.8429827531193,205.04625642808793,194.27072106127534,189.73712755352412,196.72951312484312,208.82433894736596,203.76269455898338,209.89133966903773
3,1988-03-05 23:11:57+00:00,218.0630313592095,248.16752535360482,242.72076571775938,225.48860384417978,,206.5286904942925,214.5857209038538,236.28674474336486,271.36318173403066,,,,,,,,,,333.94698312654253,308.5775185383546,280.92075478108615,234.2945777541749,182.92968276874743,156.6687536248299,119.44950438800552,100.55986167330794,,,313.84763139157695,120.30022809567454,183.05689625119086,157.4315522570338,171.95372485435408,309.3689423463184,,,,339.2503043316215,248.41446382009838,,,,,,,,,,,,,,,,,,,,,,,264.0455971218392,294.2933850875998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0817263642899,276.467572856694,254.00796873766376,260.76529348756685,285.8763800704091,273.42879381526615,215.61254070480234,222.589388551088,228.93114121701385,247.70720142772385,252.97426086780501,240.78652576516146,229.38045179450287,223.22987008452358,220.83033631958637,224.517369317583,231.68045518542525,237.2931397327841,234.06820943500736,225.43920338131204,227.07589893616614,221.63590047313528,209.27053342257278,225.19406160257859,224.77908086779888,231.465671729427,235.02742398075313,234.38163079613207,218.3736345938693,226.7849060959352,213.1687048723079,216.63288699392135,205.0677240122733,210.97649780309274,207.04325692797036,201.84134459486762,195.67063853433893,202.78505776402702,199.86562506692584
4,1988-04-06 23:12:12+00:00,163.11301478152288,,232.99895979146558,216.90072948279092,193.16686419677984,178.9132862561957,207.71067477687492,217.8564426403286,246.57257358701773,275.65764579467117,287.08545366603806,300.856693028956,304.04097216380046,307.85735786409805,310.46685480931825,334.12797166862936,,343.40825741626855,293.5245871904246,267.7072514897226,243.6114712387614,207.8612030473553,162.07237859566976,129.00128357219953,102.94168627495912,76.2128571022639,,,,114.90541956457493,168.3338378152317,130.44701291447018,156.23940898607992,286.85907424705323,,,,315.6328816713703,239.0234964713622,,,,,,,,,,,,,,,,,,,,,,,251.04351170102936,258.683169073433,,,,241.79415102394293,255.75953348515785,275.1317209219158,304.349776253546,,,,,,,,,,,,,,,,,,,,,,,,,,,332.60348448483444,297.95151789562135,289.7737318073987,291.8874495766346,288.42834819065484,269.261464620981,247.84178598651087,255.03641177366316,261.59765346279573,243.11751181860132,181.57014299457566,177.77096210789665,209.72058948254949,216.87512963431007,223.10075351109876,208.7996716551926,207.2088458926849,206.64667949173665,204.05976359866835,212.2049204398124,209.8197448998782,211.59225884727806,216.01496187657042,209.8581194082868,210.73539946779206,201.1990108493439,193.49632518840625,203.48919206545773,216.20253787892497,216.6064284028681,217.7774016871104,216.20374732446962,210.58368996993784,214.18147866531234,216.0293609793085,197.88234691058915,196.17123713297545,207.95932143579654,183.4519187078848,170.59125245558837,183.93124020406205,184.72920985433248,183.59203309108506
5,1988-04-22 23:12:17+00:00,132.72322984624589,136.7179124632101,214.93988381764234,214.9271428216303,201.61518428479584,187.30690618147213,194.19666806837142,212.2526754396378,227.91664046095195,,309.26505873389425,318.9637316114647,310.0600862556694,308.66658216915175,303.93153604402056,304.6806558361787,314.10977226550966,321.05918957129126,286.18163588197115,259.759097858631,227.5009569772926,186.1504785704065,138.2253907542497,103.53407551307703,75.39866976307194,,,,318.445864530135,125.07884139973721,179.10968880454536,,183.72455622216904,313.2345831624165,,,,,,331.0993712877455,314.39733368020325,,275.38557374165805,289.87028181698156,284.8956178031191,152.53207517835045,,,,,,,66.4732738249062,93.41248893955058,,,,,,,,154.55256913027148,,178.2606048264364,190.33482140538098,212.20964339908664,228.26559357938578,250.4340956878671,276.8509727488482,303.47541383010156,,,,,,,,,,,,,,,,,,,,,,,,,,,307.39547945718516,268.22361413461306,271.3998212993438,271.10074803609166,265.70488700118415,238.21938959427789,232.28073849455015,236.31488156811264,245.62848921358773,220.97438402976323,153.8847179342951,167.87655777048147,197.76600238097066,214.00078615697117,216.84565504374902,207.25975225691553,193.03777953242394,197.4340776433801,197.96497787435354,203.11303454646455,199.88882754493574,201.297547084752,205.7540234098269,207.78062390165053,208.29834973308039,203.937238167246,186.43438493322586,197.21802881981804,207.29650871202227,214.750970424445,212.80489422116506,211.18348257771981,210.35870533487847,201.7283653152288,222.60085927025463,186.35238395935215,182.62598638407826,184.17779535997897,170.25126908106648,166.58008775901789,176.64641416286327,172.91647830293243,176.22733957856752
6,1988-05-08 23:12:26+00:00,122.51362662967284,114.94726899273029,95.213132346326,209.8456558133633,195.73516458300125,186.94033129359147,199.7259774790704,217.133818057341,235.08732743599197,250.77238028005152,,338.7278585719221,325.1454614989206,325.4450263046208,328.603971677106,325.92289772492217,322.84061814114006,317.98479340520305,283.8826373346949,255.9830450014655,224.62713705134894,163.7012888378907,135.20986146916513,102.38979793000563,69.35271394250958,,,,308.3399412011748,,,95.8967959451438,,,,74.36832331884906,94.465284753725,,219.41943973403127,,,,,,,133.34610393473554,,,,,,,84.36462629794367,105.18276459932866,112.47321470579634,101.90438399501852,83.58502937469274,81.01449884976476,84.0965603801348,87.7511557732399,85.65169819625177,93.09160572052313,,176.67855709946204,188.8468856974188,190.39171726348724,221.92942942406276,236.02342925469742,245.13841286508173,293.6613611165139,,,,,,,,,,,,,,,,,,,,,,,,,,,320.41048498413187,268.07537750311076,267.3037794843212,266.7458442254746,261.7727169640146,241.83314517962785,232.4163173858652,237.5256743768425,243.9605437951356,,155.22290199554024,161.95670264009232,188.9448507627037,205.42256289316592,209.22786947531435,194.12664626952287,192.46601657806502,193.31478869856744,189.9727961958421,195.026177649689,198.06850808811947,202.84251093887318,195.15175494651484,201.11606410386386,201.77330311104495,199.97969532156594,171.3118247247899,189.41179372146516,201.11561081595528,201.43774136998078,207.13072011662322,205.7832484541828,201.51416762980247,196.23447147669754,205.63157623299793,182.62834166990604,169.94044758582828,176.43113415632638,169.35193366800777,167.21934846723147,175.0860300947982,179.0235306779984,173.90075679139807
7,1988-05-24 23:12:34+00:00,122.37412834339308,106.39665399512216,90.52460777994129,204.56871268366345,194.16235073834557,127.20597576632728,189.36731846397012,182.56533832074976,215.6362096885118,244.84782592396346,,332.0720221956635,326.2478834479273,328.26823355606496,328.17473980657513,322.02149359255066,311.51680079786814,303.2114977420007,269.3998539590885,247.39430743937666,209.5232886526066,150.97163672928656,115.96658109268554,88.44025507146942,61.628999202765705,,,,326.11996218317626,,,,,,,,,,,339.91373760181585,327.612487664474,,280.0064149467463,295.2192755127451,,,,,,,,,,66.77271898120817,84.87772204327379,88.77245927392705,71.07993964044148,62.58968331472325,,,66.32733863098612,78.62764263440678,,,149.16259755482807,171.96193016164358,184.49277837685702,200.38466986135995,236.83999068403168,281.20378217203523,331.1311651267771,,,,,,,,,,,,,,,,,,,,,,,,,,309.68522236334366,259.96480480867126,257.53099453664197,254.33442116384236,250.93232155787285,232.31263960210924,226.03284870532076,222.9733123440859,224.7355478673546,201.76494467116262,165.8286647678358,173.80935719615655,184.61856510147848,205.1064849890741,205.67273994304128,195.58364813466716,189.95755890846152,188.03954177071643,191.3904790728223,190.3581388543051,193.17039432855103,197.24179648456322,202.92184481737473,206.50097439424817,206.77958329677153,202.5246139191738,175.17332610515118,189.52179661262466,201.27922268782382,209.65903590202578,206.71685386597787,208.84257069539066,199.55446519305596,197.68372343887654,196.6900813904541,182.56295695930157,171.86211613414525,173.8312104620585,175.26132558791335,172.47972105376437,177.6843919788568,182.24559967069447,180.01787894473094
8,1988-06-09 23:12:39+00:00,124.95408553854874,115.29798636588323,100.6634959788009,,,94.00009032889217,,209.11003066745315,221.5825848483111,247.25882402500062,293.7923278419234,336.6163775236959,,,,,325.26110074216393,308.5067584001484,280.728489351719,252.21835295252228,230.19671391100218,166.99095353125372,130.45334064101533,114.43833611105258,89.04870739989016,65.34737138759267,,,316.16868036552864,133.7890906831943,179.60765408141066,171.22888950245624,,338.1180780986771,,,,,,331.3497458897748,326.90475281471544,,285.5668910414343,319.361031573698,272.9269850919318,,,,,,,,,,94.95422530253576,84.06269490931282,89.37990163718872,89.27452801197472,86.9115113458939,90.50710341114053,98.80494033188344,105.71984785770381,,152.91540043925735,173.3373918212156,196.35349217672425,218.88405110912154,241.83087153794642,258.40634078053705,289.06769496773444,327.88843689846345,,,,,,,,,,,,,,,,,,,,,,,,,,324.5368143870786,286.37026277503014,266.95329183119986,266.6946281100737,269.33036469539763,249.8836542878204,225.37953073812386,222.98686719011928,234.17481465966708,216.26328348260472,170.24157729840095,171.50984344864113,189.03402149221645,207.18568431691267,213.16863221287412,202.20581392370826,181.59150150733728,182.62621506803768,185.6715183303809,195.72118207388806,201.4436124976739,199.21981475740336,203.54347180938328,206.88033172262908,205.83244184998054,195.15457004159802,184.2411732017828,191.78989594822139,199.71778376371054,208.19494318337723,209.62116578407998,214.34646499615775,204.12993999301779,202.23943117247714,194.97743156976756,183.51138390919954,171.67638172517366,175.15242556728438,168.02978855686553,170.00934153584998,177.81056003339995,183.0230493212241,177.27101089321877
9,1988-06-25 23:12:45+00:00,116.52749685337149,117.32795677612597,109.57011374173959,,,96.26697985376407,,211.75290316568967,219.22315110680503,240.40986683181686,304.6032712516567,331.8341810380962,,,,,329.85834427220834,304.00368874658244,271.16393011475844,236.41703766619233,219.36383449275493,154.02274885381215,117.31878990495206,100.79322394332414,88.72855536960864,66.73680559586379,,,332.62015080679566,172.51627326990595,209.2090221436923,176.06759184120583,187.93153189949697,326.0602977402717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0170100035783,187.34714336969054,210.17068804329224,232.90696201471872,254.1197087151373,281.9160807866841,325.1103332405725,,,,,,,,,,,,,,,,,,,,,,,,,,307.8347960562365,279.2806184018224,259.9878335018152,260.26196509955184,258.34331760932145,235.83616861032093,220.46784720742693,211.90049529005242,220.66199748684497,208.7138916025846,177.15957791942924,179.32948068268408,196.63721934742256,208.68563003027876,211.34566619867977,196.77985147485882,189.01755746106906,188.94245674715364,188.8288557084933,189.41910863307461,196.07203073363638,200.59690505690492,199.49718588292635,204.5883190421619,201.77879179752412,203.35953991610805,176.097906587336,192.8287757676952,201.0013739717058,208.5201940651601,206.90633380790868,209.8991168142365,201.4094045109409,196.8450096615403,197.53103460082045,187.23278571918345,177.46539817403564,179.4212999663367,180.44340522868598,172.90201270725245,176.71950731252824,182.00093188352477,174.87563366047195
