,dates,mex0580-0000,mex0580-0001,mex0580-0002,mex0580-0003,mex0580-0004,mex0580-0005,mex0580-0006,mex0580-0007,mex0580-0008,mex0580-0009,mex0580-0010,mex0580-0011,mex0580-0012,mex0580-0013,mex0580-0014,mex0580-0015,mex0580-0016,mex0580-0017,mex0580-0018,mex0580-0019,mex0580-0020,mex0580-0021,mex0580-0022,mex0580-0023,mex0580-0024,mex0580-0025,mex0580-0026,mex0580-0027,mex0580-0028,mex0580-0029,mex0580-0030,mex0580-0031,mex0580-0032,mex0580-0033,mex0580-0034,mex0580-0035,mex0580-0036,mex0580-0037,mex0580-0038,mex0580-0039,mex0580-0040,mex0580-0041,mex0580-0042,mex0580-0043,mex0580-0044,mex0580-0045,mex0580-0046,mex0580-0047,mex0580-0048,mex0580-0049,mex0580-0050,mex0580-0051,mex0580-0052,mex0580-0053,mex0580-0054,mex0580-0055,mex0580-0056,mex0580-0057,mex0580-0058,mex0580-0059,mex0580-0060,mex0580-0061,mex0580-0062,mex0580-0063
0,1984-10-22 17:46:48+00:00,,,,,,204.12016660096972,199.72046694755286,204.0519244894615,,,206.25877206098846,,203.9727165927933,209.21382240322268,212.33577232080512,,210.60036335776326,209.48964744898242,209.48921758422077,213.5939447512622,211.28576455531388,218.23209181950457,211.85636040936106,205.962986137342,214.12795809192428,,,,222.76366913171745,219.29013520549427,219.81513823923774,217.3706451911459,217.51007510806218,215.95425760330843,211.37763099351673,212.05437627679328,212.77917522815773,215.25541802309442,219.30828883845246,214.95583490203518,216.1890893937775,217.3243871842914,212.97956352856536,213.32171977641858,211.69700568403357,215.94647887915878,220.66948336902882,218.49207010206925,213.19976868884794,206.77943243917008,206.56413847015585,205.16425549003972,206.818634017204,213.8207534856979,212.91028306806132,211.55826871743082,211.8127167004268,216.428752360931,213.22815191539132,215.05008658971482,216.5462272108328,219.55827757245942,213.23506522474048,
1,1984-11-23 17:47:03+00:00,190.47373917093768,185.7589924331159,182.77850437258456,179.41450211506202,184.03285520754187,181.4035735313728,187.0935021603725,184.99261233203814,187.0260783512834,185.26844086306684,184.6253162959571,181.36746853458618,184.9426985358108,193.58375686513534,193.9738024319019,183.94568240251198,188.4958457618938,199.92138138540736,202.90962763183347,202.57100660371003,196.93781946148152,193.43274394915915,197.0230230647078,195.09488476197714,191.21539207532678,195.11129760186105,195.09920352763012,199.70355187680522,197.78444717213023,196.49649356296047,197.5810235127794,194.47185288137086,191.81879069131637,197.88303001541922,188.42335597436895,186.08466521767087,187.30305372164426,188.99277557497965,192.48801352900475,195.4397447052137,190.44523195164965,190.59462235721801,183.96601669196806,194.55675606243776,197.09529585539823,198.79425943408174,199.53097991934118,193.82774285643907,199.59781837867735,187.42628503493336,195.06872214752397,195.0659582526126,193.16647704267817,196.41273791458212,195.90316704528226,195.0162388870555,202.93414395556178,201.8365264102825,196.6445215394517,200.83547788432926,196.73651134821415,189.19368848250463,,89.25083052743727
2,1984-12-09 17:46:47+00:00,200.80341550186648,193.10438876527996,196.61227782270828,205.28694754073564,197.36597015282086,196.61636960837785,201.87731110871485,191.31944694644324,190.40645808413598,189.13918162180227,188.4534472078641,193.7526447090685,196.60016320968063,213.14714969681071,202.28984953294605,196.02685949394936,199.599583001697,198.72939917078526,201.6135134052958,208.55710344414456,205.51584042509657,208.054554422001,211.28425166985295,209.0983330176881,203.0371877773003,210.03126654797,209.04954479195618,204.54195956785304,211.62976439702607,217.56334240319288,204.57455252760016,207.46957344950553,210.39978767617438,206.5340977654784,207.98396627209806,214.18138257728586,195.40120270628464,196.97148848739795,207.39128529477009,207.23303050570632,206.44801346817678,205.86295272635905,198.43374104080956,200.84727891368155,210.68175666720327,213.56071545872288,203.24180526634743,204.38654710063767,213.12195870089957,197.29873198828906,198.94783147636036,199.27476831040894,200.56107572267572,196.13525902948274,202.48119526786246,,,,204.5744143043722,200.0793436112417,202.44351041775013,207.32355050202193,,61.73799114336029
3,1985-03-31 17:47:08+00:00,216.334963419731,200.75166000661292,204.57228006375576,205.10749774903974,209.33768685778426,199.58803552561892,204.1774761204968,207.54419174313935,203.25954163390495,207.78507980963113,215.02844865685603,210.60746941550462,211.86844771291248,212.4162028984317,213.40761886806163,209.4525461032175,205.52232699513792,201.14448842700992,198.2430691918495,206.96176354604768,203.67913704226413,206.22433064849716,209.99808364303303,208.66903857048746,209.45800744523055,218.22152102034096,222.50826366065652,217.22950961324293,220.3961519612785,221.4214224385076,215.93897206886737,226.06742969921007,232.23565597332444,229.0045531331668,229.58152871629443,227.46448389042595,223.8103751305583,220.8061006070207,224.4310807549874,224.1958785097086,221.31038389735633,224.64880319184678,225.06230921970428,223.0770949172699,229.80106174863258,232.0402752585312,224.58107606820352,212.1459662548993,209.11343484925663,202.91698866815165,205.3675325354893,209.98934472976728,221.26453546105273,206.49784246928354,201.97375894719644,203.3798725747189,202.84623416072083,205.24224120454753,211.13475606688186,209.40679743789977,215.07159067751263,210.72143940637895,199.14268674964467,212.37965180069222
4,1985-04-16 17:47:03+00:00,222.84297279235997,205.7067514082995,204.32818121016666,215.8192824937126,219.0604114257062,206.7448377792137,194.79758824180306,218.98565866780245,216.78138987515214,211.5226333040175,222.0803946985305,216.90727960979137,217.5308110447553,215.27830517857728,215.0768937587684,212.1200239299425,216.56481300018254,212.61262674936862,201.77474735741737,213.37068991401176,218.0724336465249,209.4015121187551,222.33852544161684,222.1963514576886,220.56617000608827,203.59861760105252,234.38167475222488,226.51683774942157,219.14076236783526,232.93269340767648,221.24751234614735,234.66573450523384,233.54012874997534,235.8721899112209,231.24589764563947,224.9833102694172,221.8515114795796,227.12802546258487,226.6451348152282,224.00339945945495,225.65216562942985,229.55520605291403,223.48895863889783,221.63881326576123,224.2860124815248,229.08002117875859,220.70159286436404,214.51404232642213,216.00138483915532,205.61976742033647,210.88954708134398,214.17224013467768,213.05709945459498,219.62170054410504,214.436462516764,208.1783461548167,214.21963272774076,206.6391491892586,220.95384580328002,222.92246212428347,216.9998064605223,217.25979405842443,214.7535116001744,208.05154214712226
5,1985-08-22 17:46:20+00:00,242.44352783778203,238.68366323622314,237.99825541350887,232.6006988350444,236.45136105432874,239.67094888100274,,240.4233744996979,243.09265316323473,241.78503296019622,238.37641242483235,240.5237527897552,236.01907375204706,233.60563611620557,231.5320947666744,226.6850486807151,237.69016149641752,237.76111698440823,239.47920431034112,236.78309456829408,246.6385868772271,234.27093801949025,229.92488111171326,232.78994724802527,238.1111422292581,242.1559686780765,253.32903347889865,248.97959349288703,243.6032982175803,248.4150309661505,241.77143795890206,239.5988092149996,238.78791724810537,237.61020537420782,237.22679190047177,240.4830571385021,240.59385829280902,236.21246264887154,236.23020196504442,234.57805331021083,243.8932887247295,249.62638336194001,240.65685767477984,243.17666665161727,240.92188223093194,247.34832625943926,251.14005624951326,248.3758667872576,228.9743753989446,223.44286034883874,233.20401999477988,223.59166781418702,211.92659616685802,225.84632991917928,231.01863845435975,240.13617396913048,229.38614163133187,232.556063768027,235.9294036145237,226.35897312815786,220.41617871859737,229.63527845605012,228.9747781160964,232.90809040221725
6,1986-03-18 17:42:46+00:00,193.07968614409876,184.54287867259137,176.73321453053367,168.28078148809263,178.26919846575183,171.3939861010177,180.36966958940744,177.85609604305662,191.53473729578158,178.53361315116732,184.285763479747,178.61294604605624,182.55685619142784,191.6498430488352,180.21553365193859,186.17915417815036,184.4206826179832,179.96255180620355,181.0915111509906,185.8169469034462,191.0096990042536,182.19069763155719,187.41781300934872,184.54653691470725,193.62791669156087,180.88404217170455,183.88270239124935,192.36417875989454,213.70451562947153,209.8602164161123,208.49158727568928,201.78130118494826,200.77335959569706,201.0773855350122,196.89443736287583,188.51149462335843,189.90534944521676,197.8976059589104,186.75735965049213,183.2438075481385,185.69861586339715,204.4440935702273,206.72267533722913,203.21157981546958,207.9802867323389,207.30909326019727,196.15226379607574,198.22682485137506,195.31319817694984,199.89188647703244,198.61842331419962,201.97498045813123,197.4990982037924,207.63276781151325,196.47294862085366,184.99055962844977,190.71290084287537,201.06496996440427,199.940704124397,194.41767094489077,188.9078275747294,194.7698699667151,204.81694029318325,201.7930505503875
7,1986-04-03 17:42:51+00:00,210.7187810737283,181.8440142995626,184.2487000925925,179.62294368384616,199.930147062702,207.15107353457853,192.00224709580334,206.8739001685178,195.01523653051564,191.44034857986657,188.39012191587221,187.46213458371756,188.12727221020262,198.93581475419785,196.2919202163508,195.57803806453674,189.93888880034535,194.3695608680101,187.82166073313178,192.97941869609625,192.35611250552623,207.9196494232649,205.3378192331091,191.1787004797294,187.91395150162367,203.59689700753546,204.6673744643975,199.89244274196201,211.02374360099915,224.6150703840687,206.15388960186758,210.5706211883207,202.73876363739961,198.1369753189035,204.86488521131116,198.02534071493156,207.3949710817992,188.52355329182524,196.91895384974057,197.1113823166921,190.53967060362066,206.1295867895771,207.35222936676533,208.0358438040193,219.1466304261997,217.07513833147075,209.86846224312865,201.3499884722552,202.1721549632643,201.1234505048856,208.12885089480628,192.0232987556469,198.0197952790893,201.73406301680927,191.9947700362196,188.2004718200369,199.47791184603392,216.4253264557197,205.2872482895172,201.10617691460192,204.24007894502634,197.81427293615525,200.33498457834187,208.91071587508233
8,1986-04-19 17:42:05+00:00,205.28077222471322,195.39380617112892,190.10878149022088,181.15683883837465,221.40725846946157,213.93654316772802,208.90516340564912,209.17645850461716,206.36635004645743,208.22957541333884,200.44623608138198,194.36611348070616,192.13492151859217,201.72641725987873,208.34252112972632,198.76942649211264,199.52815809904928,198.74123057561434,211.44724392209315,205.47888423227516,194.21079071748113,206.32286123573482,222.49139037351188,214.01698984246832,195.91953583320938,210.97939410354283,226.08707205610733,220.96190325464423,226.600122703399,236.94522860933586,228.6171372791482,208.66446034942567,211.41887879875375,206.44045213375765,210.032725611444,209.957008775229,204.23517885295976,207.83422892184157,199.94789591719078,208.14142924676705,212.52405383249666,210.72270076865826,217.0652118935813,216.8242307496056,219.8541866320569,215.66149370664678,222.39716226353156,219.66599805785418,210.8392699930643,208.60120184511308,211.520781276842,201.07246576453988,201.9448089868069,201.92083347937088,199.56921217669836,203.80537442239836,215.90226045326148,216.33037598799112,215.38739465868613,208.63132590540184,212.76183552156536,216.2007708373375,211.56915725255138,216.27174046282684
9,1986-05-05 17:41:41+00:00,195.81833185963316,192.27517043391225,183.03926773536355,173.93715207357195,202.05384436543343,204.22972759030398,199.54794523460652,202.50874504581282,203.72948400378652,197.41041139920407,209.54438490824734,198.4437869486749,188.47734043981643,191.3517778027518,195.39355629124395,197.5068631119125,191.88940044624238,193.96665126718634,201.65758035798999,199.2084759419851,199.3206693429274,205.81547571975628,216.55488564266156,199.13053151597117,202.13284566575956,205.7969006380938,210.71357228289833,211.12963009091808,217.00701289600778,215.60303996447345,220.67300702621742,202.74145653765302,201.5573902274119,190.49484977520243,190.9911863151773,197.5629193553421,195.85426982540847,194.84617865584406,194.48816506409491,195.70321944320128,201.54415889030128,206.22909948601978,197.33337910216747,193.89371701789526,198.17460655108167,205.4105974764964,206.06391893620065,206.3877067538341,205.43454114623026,205.2639177409597,202.26742831003168,202.76882639119603,202.60009168259026,197.41742484925663,197.3053069751738,196.97798968621655,209.62995355469056,209.8805500628598,205.02158492132853,204.38391174916356,208.4591817055828,207.80911877418137,196.41478220943122,203.60242134716475
