,dates,nzd0334-0000,nzd0334-0001,nzd0334-0002,nzd0334-0003,nzd0334-0004,nzd0334-0005,nzd0334-0006,nzd0334-0007,nzd0334-0008,nzd0334-0009,nzd0334-0010,nzd0334-0011,nzd0334-0012,nzd0334-0013,nzd0334-0014,nzd0334-0015,nzd0334-0016,nzd0334-0017,nzd0334-0018,nzd0334-0019,nzd0334-0020,nzd0334-0021,nzd0334-0022
0,1999-08-21 21:47:44+00:00,121.17451476086146,127.55212171698453,152.06010913640412,162.68636977426974,161.11761751610254,146.94216224351283,138.51121488886093,141.89982051337483,140.17856742921572,147.0576594160972,143.90185723654412,154.05738881051158,156.4182601443827,141.70879138269055,137.90523927852578,146.72080634407106,139.3162020459198,147.58515276619434,143.4991780330791,140.82380302522316,135.77851237324484,133.4163712509006,144.31875914431404
1,1999-08-28 21:53:35+00:00,118.90107520508325,125.30502345998859,141.55756788055837,154.70461586164996,153.47332555254926,146.51130257173767,140.6960200787644,147.4069733611121,136.37037939910712,139.1208911196506,148.92770728879478,164.2683489282493,167.62126552263322,148.632817125858,151.71788743308335,158.33395720810802,146.0696554692907,152.3073399664083,145.8325069477893,147.0323127730171,141.78915882700372,143.01619377376545,148.37709239576068
2,1999-09-22 21:47:48+00:00,,,,,176.30642677858472,170.2905786575523,169.5439071889075,168.5131314662626,156.74355872210148,146.91528803403537,140.66255047097306,163.8455680616034,178.12122066991316,163.29341449199157,172.51102818424542,,,,171.53526000082093,155.88822099668332,150.43263844412405,157.47727317767738,173.16895017535145
3,1999-09-29 21:53:40+00:00,139.05796847027273,136.63238445064954,157.57458753945016,170.24752242740112,167.1165606027869,167.85989932361738,161.67756302283246,160.78977440359273,155.46447580732016,158.9032600310655,158.69014943095547,161.16576718725148,166.73272072542417,158.91486766875283,,167.40339069357984,153.61400814270573,162.5715745635262,156.99938814032768,155.10838493659392,148.36251239994832,147.70956016955782,155.41667406922843
4,1999-10-24 21:47:44+00:00,,163.4970285001317,178.64304702267142,177.141567452078,168.00450042989152,165.50802210656892,169.38199913070088,171.45158566931298,158.10634056009553,150.93437457697834,146.27502408125926,162.86530112991196,168.22476640729306,,153.7019362010912,,,,156.55859631623306,152.709599575798,149.8134191263771,151.04288528605758,165.64868276172984
5,1999-11-16 21:53:32+00:00,157.83979198651303,171.59009991681256,177.1860618254386,172.31061162764436,165.39236596008317,154.8635410810255,158.37625093678915,168.6759057199462,164.16619826852155,153.92223530378251,150.24855281068642,158.36016629018783,160.81177506572,152.89965450767906,157.76877985736814,159.4918617453606,146.44734669227452,157.61287255453007,149.7678326298337,145.3089883346837,138.25586418290206,140.99598625903474,148.57776121974425
6,2000-01-19 21:53:25+00:00,,,183.99860338478788,187.43165179276937,182.8878557094332,166.65868567441152,148.29907970199832,153.2707160151504,154.8152875285789,164.31356819038444,157.1415541265078,160.97532593953792,180.33800269292834,161.28871894540785,152.0795917014561,,,162.7596893202353,152.91762797938335,152.66526124137226,149.43442280157376,154.0093253760096,154.4341819568537
7,2000-04-17 21:47:08+00:00,,,,,,,,,,,,,,,,,,,,,,,
8,2000-05-03 21:47:07+00:00,,172.9081687543526,158.27119783743274,156.26428857274232,166.91552400444036,166.45862985026264,161.14333341213276,159.45047106378357,160.99908103695353,166.17034500341097,166.63029745923203,156.31200324745095,151.81475667941814,153.11609204526656,152.07634648227705,,146.85756446524132,157.92141829842976,152.1230908714097,151.8039984859628,146.0225332761144,147.79894091769594,156.67330435773633
9,2000-05-19 21:46:55+00:00,143.11495736440102,172.3043045984701,167.50800619584797,164.2625536315184,163.73632091566353,161.96484367229672,168.43284740240713,161.29978256961857,149.89187774285125,160.22232113827596,153.70199594269033,155.73860380793542,150.7829791915262,147.3766975184552,156.14737357160786,154.30947719838184,150.66045657510233,154.13214125695174,149.40829230606818,149.5837534209331,147.31253723824895,138.01748552518978,143.08209256918275
