,dates,nzd0334-0000,nzd0334-0001,nzd0334-0002,nzd0334-0003,nzd0334-0004,nzd0334-0005,nzd0334-0006,nzd0334-0007,nzd0334-0008,nzd0334-0009,nzd0334-0010,nzd0334-0011,nzd0334-0012,nzd0334-0013,nzd0334-0014,nzd0334-0015,nzd0334-0016,nzd0334-0017,nzd0334-0018,nzd0334-0019,nzd0334-0020,nzd0334-0021,nzd0334-0022
0,1999-08-21 21:47:44+00:00,125.60328911685141,131.42729927847574,156.48888349239408,166.56154733576096,164.56221979298363,150.3867645203939,141.95581716574202,145.34442279025592,143.6231697060968,150.5022616929783,147.3464595134252,157.50199108739267,160.29343770587394,146.1375657386805,144.10552337691172,151.8877097593927,143.74497640190975,152.75205618151597,147.92795238906905,144.26840530210424,139.22311465012592,137.29154881239182,147.76336142119513
1,1999-08-28 21:53:35+00:00,121.81995794441508,127.85904585690395,144.4764506198902,157.2586382585653,155.74356768314067,148.7815447023291,142.96626220935582,149.67721549170352,138.64062152969854,141.391133250242,151.1979494193862,166.53859105884072,170.17528791954857,151.55169986518982,155.80432326814793,161.73932040399515,148.98853820862251,155.71270316229544,148.75138968712113,149.30255490360852,144.05940095759513,145.5702161706808,150.6473345263521
2,1999-09-22 21:47:48+00:00,,,,,187.6668822961787,181.65103417514626,180.90436270650147,179.87358698385657,168.10401423969546,158.27574355162935,152.02300598856704,175.20602357919736,190.90173312720637,177.8997144431838,192.95984811591455,,,,186.14155995201315,167.2486765142773,161.79309396171803,170.2577856349706,184.52940569294543
3,1999-09-29 21:53:40+00:00,119.53422508951442,119.54910899248603,138.05084415869186,153.1642469692376,151.9314268621971,152.67476558302758,146.49242928224265,145.60464066300293,140.27934206673035,143.7181262904757,143.50501569036567,145.98063344666167,149.64944526726066,139.39112428799453,,144.62569008269514,134.09026476194742,139.79387395264152,137.47564475956938,139.92325119600412,133.1773786593585,130.6262847113943,140.23154032863863
4,1999-10-24 21:47:44+00:00,,178.51409591902967,195.80540978712622,192.15863487097596,181.35300480224527,178.85652647892266,182.73050350305462,184.80009004166672,171.45484493244928,164.2828789493321,159.623528453613,176.2138055022657,183.24183382619103,,177.7292440713279,,,,173.72095908068786,166.05810394815174,163.16192349873086,166.05995270495555,178.9971871340836
5,1999-11-16 21:53:32+00:00,147.06124927999528,162.15887504860953,166.40751911892085,162.87938675944133,157.00905496612492,146.48023008706724,149.9929399428309,160.29259472598795,155.7828872745633,145.53892430982427,141.86524181672817,149.9768552962296,151.38055019751698,142.1211118011613,142.67882006824328,146.91689525442322,135.66880398575677,145.0379060635927,138.98928992331594,136.92567734072546,129.8725531889438,131.5647613908317,140.194450225786
6,2000-01-19 21:53:25+00:00,,,205.93138438936887,206.62283517177772,199.94668537966288,183.71751534464119,165.357909372228,170.32954568538008,171.87411719880856,181.37239786061411,174.20038379673747,178.0341556097676,199.5291860719367,183.22149994998884,182.78548510786948,,,188.3479338255798,174.85040898396434,169.72409091160193,166.49325247180343,173.20050875501795,171.49301162708338
7,2000-04-17 21:47:08+00:00,,,,,,,,,,,,,,,,,,,,,,,
8,2000-05-03 21:47:07+00:00,,186.67168799221545,174.000934109276,170.02780781060517,179.14976332698512,178.6928691728074,173.37757273467753,171.68471038632833,173.2333203594983,178.40458432595574,178.8645367817768,168.5462425699957,165.578275917281,168.8458283171098,174.09797726285763,,162.58730073708458,176.2727772822469,167.85282714325294,164.03823780850757,158.25677259865915,161.5624601555588,168.9075436802811
9,2000-05-19 21:46:55+00:00,143.4965983236211,172.63824043778766,167.88964715506805,164.59648947083593,164.03315277283468,162.26167552946788,168.7296792595783,161.59661442678973,150.1887096000224,160.51915299544712,153.9988277998615,156.03543566510658,151.11691503084376,147.75833847767527,156.68167091451596,154.7547249841386,151.0420975343224,154.5773890427085,149.78993326528825,149.88058527810426,147.6093690954201,138.35142136450733,143.3789244263539
