,dates,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060
0,1999-11-21 22:12:47+00:00,156.30068655397147,120.92452263803172,89.49267634498469,64.26337978465165,66.96918024537842,81.66507925226453,98.50304488942372,111.77447019431143,135.8268974294636,153.581458880291,165.92959262838426,189.24516154813907,208.24431670172635,224.19378586413308,214.729336552844,211.7746124012357,209.10109526252864,209.87406795427523,203.54190385373815,196.0921970267036,191.09469358688872,185.17447032124204,178.90932631208568,176.76381359430223,170.87806617206417,169.48256883440038,166.2152185134684,168.17173213819189,172.63926412225746,185.00252505042232,184.6904553545832,195.093540692288,206.03629420141576,205.33857865562672,196.8127307978056,199.77422374645369,197.4851386743989,189.13223356451255,185.03194027182067,175.77588950317465,168.72542530753523,158.00556626255332,158.06903408256417,159.86378923276578,160.68515863157592,158.50832503169397,156.22922325752376,172.91240349472685,175.3416428961952,182.8067490192551,184.44814289031973,179.50552856168738,176.48074329338448,170.58611974944824,172.912458197258,171.2553905152485,157.39926650716157,152.98934959141647,143.4821553544796,139.08393520137014,129.74831714993425
1,1999-12-07 22:12:53+00:00,172.8574640567605,,99.7517125225115,60.21794869861633,,71.62636027235393,92.78985611168754,109.51371706309736,130.68979854143214,149.70876017460495,165.43286846347348,179.9388868803034,201.45527478420468,215.9421965892959,211.3473711483737,210.9969373290484,213.340383043871,208.34442545188443,198.63390199781932,194.8705690625458,194.8726233914768,191.46993290921364,178.53319583094083,177.70345315227024,172.9006241587516,168.32369609055652,162.84704468369466,159.46179929365616,169.4929217967107,181.71592950736044,186.6358343126767,185.71896695260625,197.59834958902687,201.8709011740505,199.0580004746821,198.33877489923697,196.42281596559144,193.05944894454848,184.94804264460544,183.16345418549503,169.40567134516925,159.21202128514247,156.05318438682832,154.41782735490457,159.33931602111068,158.52791231123672,155.40116792256484,160.75600323295532,176.4796539753495,185.5257595459187,188.1889165068937,196.07470163187105,190.72801534217825,187.35465581265527,186.04726820742047,178.03029363359371,173.91673555732066,163.61842242946966,156.23947905015686,148.54338591911096,148.9847004884437
2,2000-01-24 22:12:47+00:00,186.9999979247816,172.3622002788032,157.7234771510275,132.43351776891916,101.3475782237406,102.8338002180327,109.68855147403175,117.14506940129336,137.14283831111135,157.27836879458766,176.2198645245582,194.56596099888225,221.64688198398423,,,225.23622217059784,219.06701452668548,217.25116972101796,217.03463554308715,212.86502913465893,212.52826721964277,204.86245909319865,195.12044449778023,190.66504339090108,186.3564807262645,186.4756362580877,185.57560451741915,187.7060267750388,183.8970478365912,191.0813773608805,192.5464136474449,196.2562911853833,201.16340530417168,203.582829095222,211.6046270013651,210.0268241832544,207.12467409712295,203.72107278679744,203.0076969745297,204.3624841469476,203.60324494860907,194.02839651370223,185.07214788118972,179.97356315323407,170.80547485513844,163.196839789145,162.64777851668828,169.37095130631988,186.9584357679339,190.82815143322267,192.66681053347247,198.2384827931892,197.0283174265429,197.8415544556881,197.1803913625807,186.08024886340465,178.6746123065759,170.8845327114813,169.45249412355105,165.17430343620347,161.09763069995807
3,2000-04-13 22:12:18+00:00,,,163.34463976632,152.7647573385558,130.28584741420192,131.46131515122482,123.1724986848046,128.62621434382447,147.81578468320492,164.07494828256932,178.93411514906938,196.8582325923762,219.5372842294037,235.23961727282227,226.26077097554065,223.7706572927148,218.59409068184837,217.44803499278515,220.19635842497323,212.2144086494519,207.49174671069648,201.9870138230466,198.4819805334868,194.29714663166945,190.05429456582223,182.00146364670795,178.5225974964906,183.4497085177629,186.60043943655396,191.59933151063797,197.41052832343385,195.23374354003263,200.0112966011796,200.50283207019183,196.840528179845,189.8738353670533,190.7807416624435,188.4129046087225,193.9986357079916,191.1446433462199,180.6100561294962,179.46446534849844,183.9281310824304,181.6477294879641,182.0527733903212,182.7244042672954,169.08139714662363,178.94210433456254,179.43865578769197,176.65586265090244,171.40323101539207,169.21537202567222,174.31258196251133,185.20759635280436,186.41488940906535,175.5036696860405,169.33113577367837,159.4768829359659,156.8959008039649,159.51661014121822,156.71694819985976
4,2000-05-31 22:11:54+00:00,,,107.7034772678173,78.10254922385184,65.55997904206062,75.92974134545379,102.4285565033272,214.55600599870243,,133.66101899792346,164.5035966586586,173.29712494674084,203.4126240969543,220.83841940345653,208.49265889815027,206.5777795227395,194.91809934308384,186.11798453064657,180.901270533748,,,,,,,,,,,,,,,157.33056952429376,161.88270576135824,160.67966727298088,151.5220511501355,149.18980403573815,143.46275734685872,,149.86544623840012,152.14280091289123,159.52664228822135,156.853016234547,155.82060861736957,154.09778411130512,150.00706472884772,148.90886926273197,145.8588103891705,141.38982594519754,144.2682382656464,143.4524414150419,141.9730588467011,143.6601564514322,,,,,,,
5,2000-08-19 22:11:01+00:00,,,,200.8893689992528,178.1552074010404,147.00027032927173,120.78273727767936,133.16743934369669,147.2276084155028,164.08696223437607,176.971920365124,194.9812062009514,220.04639657232383,,,224.84354742925373,217.7007618334643,215.2993867243808,218.0453066480426,223.08800662609224,223.40136384610125,208.9181159612479,204.61499270500047,194.69042664422977,191.4070934818364,187.7451056160124,194.45012948065397,195.93985932772205,198.6969475934282,204.42991204838205,208.56415056489075,215.3490237256752,217.21966477263464,214.8479572589988,213.9493116633638,212.45012992050664,209.7433248298541,209.07571226924057,205.76122904455156,201.98030588080636,202.3919512673989,204.52986859358063,200.27642331359556,202.44081248448555,201.27766233283532,194.7627991050308,191.2121512750344,193.81136535937387,190.0313518777201,192.89404708702148,190.89771724138117,191.4585350310564,188.8571354421005,187.5351933624966,186.7657708449227,176.84921500299075,173.30633262529724,163.90699681069376,162.71134588602774,155.46576457077074,152.92930773114685
6,2000-09-20 22:10:27+00:00,189.1486934178096,167.6539374177679,158.01094892519126,158.1092004116665,164.3620365250274,159.67183894020854,156.42087583650758,151.27343598418585,144.59648025580577,154.19214232054415,178.86270538995134,213.0216001710182,,,227.13225734400385,220.881934444164,218.64565488745643,218.6995938005121,214.14049776489964,208.61996670632615,205.5213395049869,200.2349347085019,202.31038616518325,192.81591969103843,186.58881418478023,177.75739640000074,176.22178843762185,179.02604285745397,191.09406777880875,198.9894331512475,196.30442776487337,200.45587946632304,215.51367574440644,212.17949770254265,212.70871120236424,195.7457108456649,194.18032714095747,198.6403183279134,188.4427677536657,203.76385744107165,197.85159076333628,202.855435288556,202.97553330931527,201.53113725054112,193.40516249166944,191.16950583296824,188.3048769763392,186.1250298043593,190.5573632367048,197.2458561929701,194.0024081220548,195.2638611344344,187.93397425480745,191.8222954937877,193.86255655746007,187.704235702109,174.99876262973382,175.056793456393,157.41802786337112,139.17184180262544,140.50936782533805
7,2000-11-07 22:10:17+00:00,156.5299468962454,141.0793859713596,125.67528657561309,105.515648714885,98.3457134593519,116.8287530731659,137.30228317041363,150.0163064091917,157.36780030743762,161.19457541496936,169.95430601598778,186.36466206742236,207.7017106681993,229.22865042681792,,,,,,232.50380819027336,227.17733316724093,201.10423212894528,188.3586705211716,173.7861535124297,170.00168421805225,166.31407615309905,166.64778851168933,171.68970349157928,175.71191590842233,174.87436584452684,187.80810807016005,191.04752537221364,198.82243559493756,196.7828275900976,200.53619696037865,204.31012002184343,199.3681678484696,195.51457493013064,185.2489869941006,187.50819825530132,187.8183763226949,189.28548267130523,196.153336292884,198.2418938951713,192.19976410493533,194.96298125410104,192.02290618774865,192.5167493485023,190.65414220061444,183.8973545473264,187.90336807957,186.31369848270023,184.58727976355837,185.0898765880916,187.89862324561156,179.84539918716024,167.37469103142558,162.21599865947417,159.10434126634442,154.9550189125286,149.39463501857284
8,2001-01-10 22:10:27+00:00,187.97621283324955,180.3943486381445,180.02022307670848,170.0155928907078,139.3500185823273,98.98571509242562,107.69137669713852,123.04188699039,135.2162150211986,156.24333995407537,160.74285784479466,189.27234057429823,205.22096752746344,218.718810223807,218.978849067316,209.83704647637032,211.9648919171848,221.8827013410548,229.0343126162484,,,,,,220.01947780613187,217.3224116340599,212.44107499495797,216.4031543926852,212.0584822985604,210.8361433367249,207.8256119824061,203.65593306167017,200.45650717451556,197.24464808215916,190.0452925627186,193.4999693621974,194.77627431268849,193.8577320492108,195.1666969571746,192.4764921118559,193.0905246667872,188.50056159539324,189.0922790795096,195.504911135215,190.3992546375131,190.7604178445082,192.96684915285053,191.08248766954333,194.7100119953031,198.3104822081833,192.97141875601127,190.44605152984656,184.17073702955335,184.77870255541703,189.0416838246672,180.49728606083409,172.66398411406118,167.0341594085195,165.66822843162026,162.5283043917317,163.3427358224212
9,2001-01-26 22:10:30+00:00,158.7395516007634,147.137462990451,143.03094188356022,133.54342761122763,144.11683280136378,140.50524712939384,134.8435153816746,115.9483813590007,106.38032159895188,122.34525664557444,140.1743316005375,156.61528662409393,174.9378429927221,198.2434092593598,189.93577251212625,188.6401528503152,189.39052911242575,193.2715781246279,203.5908562424408,214.77507079301375,218.74338758546543,214.60727552042604,211.43140052641724,208.4698798296153,203.4324609483081,201.8608835545378,201.04223749891665,196.49010805746047,194.3626480298723,191.0815335416807,187.8416856647593,193.66719060681,194.9776319613551,189.6401100272212,181.34294831387413,172.45353283222482,173.35113943277446,172.25495279871336,174.23659220530394,181.0163389566877,177.11399800794564,181.06135148346908,177.61561538357336,177.48088503074155,181.4606754284891,180.7498683168394,180.45634489717264,179.31068980073994,179.982972209423,181.7392338612408,180.9809991347676,178.82146714191347,173.57254003267977,175.75058139891777,176.31553884465777,167.97190812541533,164.8920305191808,154.02487824938476,152.67606034734573,150.80039265700304,158.92967572474623
