dates,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060,satname
2005-07-24 22:07:50+00:00,398.61,351.69,331.99,310.60,298.70,279.22,265.08,254.71,246.04,258.92,271.34,299.90,322.79,346.68,330.74,349.01,349.94,360.13,363.13,371.08,373.06,378.84,388.84,401.61,409.92,419.97,428.01,442.65,452.00,462.87,469.04,472.87,482.17,479.10,474.05,470.06,473.36,467.77,464.86,466.55,459.59,454.57,450.60,442.52,423.68,422.30,408.78,397.56,383.79,384.27,381.19,365.94,356.59,361.39,356.46,348.07,344.72,328.66,326.68,319.52,319.46,L5
2005-09-10 22:08:07+00:00,398.61,357.83,341.27,319.48,301.75,288.92,266.01,253.78,247.01,259.34,272.05,299.21,320.53,346.06,346.14,348.42,345.24,356.94,366.51,375.58,379.25,381.03,390.58,404.15,413.91,427.67,431.40,445.42,451.22,460.98,466.24,470.29,477.22,474.13,474.18,473.83,473.03,464.58,464.87,466.64,461.36,459.48,457.87,446.93,435.17,425.08,409.81,399.41,392.37,382.16,380.80,373.43,374.16,369.95,367.90,359.14,350.71,346.09,338.89,334.06,331.60,L5
2005-09-18 22:09:03+00:00,384.13,354.83,336.40,316.96,297.56,288.92,261.05,251.51,246.39,258.69,270.63,294.48,316.22,341.38,340.29,342.99,338.96,348.24,366.51,375.58,370.50,376.61,381.62,396.79,405.61,420.20,424.10,438.81,445.94,455.03,460.39,465.76,472.23,470.54,474.18,473.83,473.03,462.33,462.63,463.63,459.19,455.40,450.43,442.49,433.10,422.58,407.83,397.12,389.69,379.81,375.30,373.43,374.16,368.66,365.24,354.92,346.97,342.87,335.21,331.71,329.54,L7
2005-09-26 22:08:06+00:00,384.13,354.83,336.40,321.23,299.95,298.06,263.47,251.76,244.57,256.61,268.74,288.57,312.88,337.89,333.80,337.23,335.22,342.63,359.14,371.71,370.50,376.61,381.62,388.42,395.76,408.70,416.15,432.90,443.46,450.57,456.25,460.39,467.53,464.37,468.52,468.00,465.79,462.33,462.63,456.31,451.39,448.23,439.22,437.54,429.69,418.97,404.72,391.87,386.28,375.32,371.34,371.50,371.73,367.07,365.24,354.92,345.76,341.00,331.60,328.82,326.73,L5
2005-10-20 22:09:11+00:00,382.50,353.25,336.25,322.71,302.73,294.21,262.51,250.97,246.03,258.16,269.49,290.89,314.59,340.20,339.61,343.35,335.22,342.63,367.05,380.48,378.62,384.71,389.20,395.35,403.36,414.15,420.36,435.76,446.01,454.07,459.35,464.90,472.10,464.37,468.52,472.92,470.98,466.42,465.60,459.97,456.55,452.84,442.53,440.22,433.31,421.40,409.22,396.55,391.79,381.61,371.34,371.50,377.98,372.59,371.81,361.43,353.76,350.98,343.13,335.52,333.48,L7
2005-11-13 22:08:20+00:00,376.84,350.38,333.19,318.63,299.78,289.89,263.59,249.82,244.36,255.29,266.73,285.79,308.05,335.28,337.90,341.42,336.19,343.49,362.97,373.52,377.83,381.77,383.57,392.11,401.05,411.29,416.76,431.51,439.29,449.13,454.51,460.97,467.82,460.70,463.57,470.14,468.84,463.93,460.44,454.18,452.46,449.21,440.24,436.21,428.97,418.11,406.37,394.88,391.05,380.38,371.08,372.37,379.14,374.57,373.39,361.32,353.09,347.29,342.40,334.56,335.71,L5
2005-12-23 22:09:39+00:00,370.65,346.69,329.93,313.23,293.29,282.78,260.69,250.77,247.34,257.47,268.83,285.79,307.94,336.69,339.10,343.17,341.22,348.83,366.63,375.92,380.44,383.90,386.77,393.64,403.18,411.88,417.71,431.51,439.29,448.71,454.52,461.14,468.22,462.45,464.64,469.78,469.02,464.22,460.18,454.22,451.67,449.17,441.57,436.21,428.97,418.11,408.39,396.94,392.89,383.16,375.99,377.02,379.44,375.73,374.14,363.88,356.54,349.62,343.43,337.35,335.71,L7
2006-01-08 22:09:49+00:00,370.12,347.05,327.00,309.76,293.01,277.00,257.47,244.44,244.01,255.37,266.59,286.11,307.72,335.62,338.02,343.07,342.81,351.17,367.09,377.56,381.84,385.30,388.36,394.09,402.43,409.91,417.71,431.51,439.29,448.71,454.52,461.14,468.22,462.45,464.64,469.78,469.02,464.22,460.18,454.22,451.67,449.17,441.57,436.21,428.97,417.93,408.22,397.59,394.67,385.13,379.64,379.03,377.21,375.36,374.08,364.37,357.08,349.62,343.43,337.35,335.71,L7
2006-01-24 22:09:56+00:00,372.64,347.01,327.02,309.71,293.55,277.17,258.37,246.74,246.21,258.47,266.59,286.11,307.72,336.88,338.80,343.71,345.30,354.15,369.73,379.45,383.75,387.21,391.42,396.74,404.32,411.67,419.73,427.43,434.13,444.09,453.28,461.27,469.54,465.88,468.51,474.71,472.65,467.80,463.50,458.25,454.88,451.60,440.67,440.95,431.72,417.36,409.21,401.22,398.45,391.97,385.50,384.00,380.44,378.18,377.11,367.53,359.65,352.61,347.51,342.19,342.62,L7
2006-02-09 22:10:01+00:00,374.86,348.25,327.71,310.93,294.67,279.64,259.37,248.81,248.04,259.13,268.07,286.11,307.72,336.88,338.74,343.28,345.90,355.35,370.71,379.75,385.49,388.07,392.32,397.65,404.47,412.21,420.54,429.72,435.31,444.09,453.28,461.70,470.10,466.32,468.40,474.52,471.60,467.68,463.91,458.92,455.24,451.81,441.83,440.47,430.81,417.36,409.21,402.94,399.71,393.69,387.50,386.45,381.82,378.52,377.17,368.17,359.83,353.87,348.27,344.81,346.36,L7
2006-06-01 22:10:02+00:00,380.96,355.58,334.99,314.78,299.94,281.29,271.09,267.57,271.10,276.39,286.89,305.16,314.21,342.01,339.99,344.70,353.18,364.25,376.52,383.62,393.15,394.37,402.10,404.97,411.21,415.43,424.85,436.15,442.08,451.19,458.73,468.12,478.75,474.50,471.87,475.71,471.91,470.26,466.69,458.19,452.57,454.61,450.99,446.23,427.23,414.65,412.84,411.93,402.54,402.20,397.73,393.50,384.69,382.47,380.95,375.01,367.59,362.36,356.10,358.49,367.66,L7
2006-06-25 22:12:44+00:00,386.61,358.17,338.81,319.64,305.58,288.38,278.73,279.27,278.13,284.37,286.89,305.16,317.56,341.91,339.01,343.33,352.14,364.05,376.16,383.74,393.90,395.02,402.74,406.27,411.08,415.73,425.97,436.15,442.08,455.82,460.80,470.17,481.59,476.19,473.21,479.40,473.00,472.58,470.60,459.44,454.19,457.42,451.71,446.23,427.23,414.65,407.21,412.80,402.64,403.50,399.49,395.88,385.78,383.19,382.22,375.32,366.91,363.50,360.37,363.47,367.66,L5
2006-08-04 22:09:40+00:00,393.27,365.07,347.15,325.64,304.50,292.92,282.37,282.12,284.73,288.69,291.35,319.46,331.70,351.04,339.98,341.60,349.47,362.54,376.60,380.96,397.70,394.09,402.46,408.06,415.00,420.29,424.04,436.15,442.08,455.82,451.75,467.21,479.15,473.00,470.28,473.56,466.31,466.96,466.39,455.34,447.93,453.08,450.00,438.09,427.23,412.44,,416.67,393.98,399.05,394.46,398.72,389.09,380.95,387.69,375.59,369.40,363.32,357.38,355.38,357.54,L7
2006-09-21 22:09:29+00:00,387.61,361.01,343.49,320.77,298.66,285.79,278.67,277.44,282.82,285.36,287.03,307.16,320.64,340.62,335.91,336.85,344.33,349.05,371.56,380.38,,,397.42,406.09,408.37,417.96,415.53,423.06,429.36,436.49,438.73,452.84,460.50,459.81,458.54,452.96,,,446.75,445.89,437.43,428.88,414.79,417.92,418.23,409.59,395.16,391.80,382.30,385.79,378.54,371.76,376.22,,397.77,369.72,365.23,357.15,352.93,343.70,347.17,L7
2006-10-23 22:09:36+00:00,387.81,363.73,343.84,319.64,294.91,281.36,272.72,268.18,272.11,275.61,279.05,296.36,313.87,333.44,335.91,336.85,344.33,343.76,360.59,373.07,377.10,382.16,392.59,399.65,404.85,413.69,412.31,419.09,424.45,431.15,435.56,452.84,460.50,454.72,454.55,451.22,447.96,445.02,443.59,444.64,436.16,426.48,416.80,416.11,414.14,407.39,392.83,386.69,382.30,385.79,372.96,367.37,370.75,357.49,375.54,359.83,359.42,351.55,346.40,338.46,343.22,L7
2006-10-31 22:14:17+00:00,385.80,364.14,345.81,323.16,300.34,285.44,271.37,263.24,266.20,270.32,274.56,292.32,311.55,331.73,333.34,335.26,343.86,347.25,364.46,378.01,386.11,393.40,398.14,405.31,410.43,418.31,418.09,424.25,428.91,435.00,439.44,454.56,462.60,458.72,456.91,454.48,456.69,454.22,450.57,447.50,441.00,434.14,425.42,424.98,419.11,411.80,397.80,392.87,388.61,388.36,377.50,374.18,374.14,370.35,379.64,364.19,360.88,353.42,349.06,343.36,348.38,L5
2006-11-08 22:09:50+00:00,381.52,359.91,342.56,323.00,301.98,287.10,271.59,258.72,259.86,264.42,268.83,286.73,306.24,327.22,327.46,330.10,338.07,343.50,364.46,373.70,381.26,389.77,397.91,403.45,409.96,416.73,416.96,423.62,427.03,432.86,438.77,449.67,458.59,456.70,456.91,454.48,454.99,450.58,448.49,445.46,438.64,431.94,423.52,422.60,415.57,408.49,396.34,391.26,386.77,385.08,375.48,374.18,374.14,369.22,376.20,363.54,358.34,351.69,345.97,342.27,345.83,L7
2007-01-11 22:10:12+00:00,374.49,355.76,339.12,319.85,297.76,282.02,262.71,248.38,243.74,249.35,262.64,279.49,301.78,322.75,326.00,329.61,340.00,345.99,363.47,372.34,381.32,390.25,395.81,401.37,406.78,413.60,417.63,421.18,422.76,430.63,439.09,446.34,453.86,454.69,455.03,457.95,457.88,454.47,449.38,445.98,440.48,434.21,426.70,426.79,412.64,407.50,399.87,394.99,392.73,386.31,376.18,378.94,375.03,373.25,377.95,366.00,358.04,352.19,348.22,344.49,345.83,L7
2007-02-04 22:14:57+00:00,374.49,355.76,336.48,317.37,296.75,280.39,261.88,246.99,239.61,245.43,257.35,273.64,296.60,325.69,329.13,332.93,340.63,345.93,361.54,370.50,380.98,389.49,394.88,401.27,406.94,414.08,418.55,422.88,425.09,432.44,441.06,448.44,455.53,455.28,455.66,457.53,458.16,454.50,449.50,445.73,440.25,434.84,427.96,427.83,415.08,409.02,401.81,396.44,393.53,386.33,376.47,378.12,375.22,374.34,372.94,364.19,356.22,351.25,347.80,344.76,348.24,L5
2007-02-12 22:10:24+00:00,372.54,353.57,335.67,317.29,297.77,281.42,263.25,249.96,244.16,249.97,261.70,277.33,299.70,327.72,330.57,334.56,341.87,347.12,362.12,370.67,382.24,389.49,394.88,402.45,408.24,414.68,419.05,422.88,425.09,432.44,441.06,448.44,455.53,455.28,455.66,459.45,460.08,454.50,449.50,445.73,442.79,437.78,430.40,427.83,415.08,410.87,404.24,397.99,395.47,388.30,379.24,380.90,378.82,377.75,372.94,364.19,356.22,350.90,347.80,344.76,348.24,L7
2007-02-28 22:10:28+00:00,372.54,353.57,335.67,318.06,299.49,283.68,266.17,252.99,248.70,254.69,266.41,281.64,303.33,331.19,334.06,337.69,345.12,349.66,364.60,373.90,384.95,392.03,398.17,402.45,408.24,416.83,420.88,426.49,429.36,435.59,443.68,452.34,459.44,458.68,459.50,462.17,462.68,457.94,452.94,449.89,442.79,437.78,432.49,429.87,418.73,414.18,406.69,400.61,397.37,390.57,381.30,383.62,382.26,380.66,377.04,368.36,360.08,350.90,351.00,348.39,352.58,L7
2007-05-03 22:10:25+00:00,365.97,348.95,331.17,317.51,301.88,287.30,272.85,262.35,256.34,263.32,276.56,290.64,309.82,336.04,337.35,341.41,347.61,353.11,365.86,372.94,383.97,391.15,400.86,403.20,410.84,417.20,423.48,433.26,436.65,442.26,449.00,456.22,463.96,464.43,467.11,466.92,464.45,460.00,455.40,451.80,443.95,441.48,436.73,433.55,423.46,418.09,413.09,406.15,399.71,393.15,387.04,389.21,390.02,383.85,379.22,373.54,364.51,354.59,355.66,353.87,357.57,L7
2007-07-06 22:10:13+00:00,368.89,357.25,337.70,320.68,305.02,291.42,279.95,277.79,277.81,280.44,289.48,301.04,318.90,343.08,343.74,347.17,351.83,357.28,365.86,375.37,386.45,393.31,401.83,405.00,411.52,418.90,426.24,437.31,442.36,446.76,452.23,461.53,468.31,468.38,467.11,466.92,467.02,464.18,458.69,455.43,447.64,445.52,441.46,439.57,430.80,423.80,417.32,410.09,403.41,396.73,390.97,389.21,390.02,387.22,382.55,376.69,369.22,357.67,361.32,356.24,360.02,L7
2007-08-23 22:09:58+00:00,387.96,360.18,336.77,324.55,313.63,302.50,292.56,290.91,291.84,292.62,298.33,309.72,324.78,352.22,349.12,351.01,361.06,365.26,375.71,386.37,390.99,397.85,408.56,412.63,417.40,428.92,431.67,438.98,444.73,449.47,452.84,462.43,472.55,473.91,472.60,468.06,467.34,466.42,463.50,459.70,444.80,442.98,439.45,436.57,429.06,425.14,419.33,413.92,404.97,400.91,394.07,390.46,389.34,385.99,382.49,375.75,368.83,353.77,358.77,358.78,359.33,L7
2007-09-08 22:09:50+00:00,387.96,360.18,334.89,320.46,306.10,293.91,285.04,290.07,292.64,294.03,297.72,308.16,324.67,351.14,347.16,347.29,350.82,359.36,372.88,383.19,386.36,393.46,401.14,411.24,415.74,422.06,426.17,435.20,439.53,446.96,449.56,455.81,464.07,463.20,460.89,461.78,459.32,457.17,454.39,446.36,439.46,437.68,423.84,422.99,419.58,414.84,417.07,411.41,396.69,387.18,384.04,382.11,378.24,375.35,371.07,364.09,357.47,352.38,350.84,346.07,351.67,L7
2007-09-24 22:09:45+00:00,386.09,357.11,334.87,318.10,300.95,290.03,281.20,285.93,287.74,292.91,297.40,306.50,322.91,348.21,345.70,346.01,349.21,357.26,372.88,383.19,386.36,394.55,400.69,412.00,415.38,422.07,425.14,434.01,437.52,443.32,445.10,455.80,463.43,462.90,461.07,461.78,459.32,457.46,453.63,446.15,440.50,437.52,426.61,423.57,418.21,414.10,412.48,405.48,395.26,386.12,381.04,382.11,378.24,376.76,371.09,365.62,358.77,353.39,352.46,348.75,352.50,L7
2007-10-02 22:12:54+00:00,380.42,353.75,330.89,313.25,294.86,283.96,274.85,276.87,277.91,284.12,292.08,301.62,318.13,343.75,340.25,341.29,344.12,353.20,366.77,379.09,382.28,391.18,398.19,408.54,412.28,415.61,419.96,429.60,432.29,436.83,439.71,448.99,457.61,455.65,456.69,456.92,454.64,451.48,447.02,440.46,435.07,430.48,417.74,416.45,412.05,405.98,401.08,395.34,389.76,379.52,374.56,376.43,372.30,371.24,367.15,361.62,355.00,350.93,346.51,341.83,345.37,L5
2007-10-26 22:09:55+00:00,378.25,350.95,327.53,309.95,289.50,278.80,269.69,272.12,272.93,279.90,289.20,299.60,316.60,341.34,338.56,339.06,341.78,349.58,366.77,376.18,381.51,390.15,397.07,408.13,412.12,417.65,420.43,429.45,432.36,436.57,439.80,448.47,456.15,454.22,453.77,456.92,452.56,449.60,446.02,439.51,433.36,429.59,417.52,414.54,409.74,403.37,397.17,391.44,386.37,376.01,370.47,376.43,372.30,369.26,365.44,360.33,353.72,349.52,345.86,341.07,345.63,L7
2007-11-27 22:10:12+00:00,377.69,347.50,323.96,305.44,286.65,275.29,266.65,268.32,270.07,277.22,284.99,296.71,315.36,339.25,335.77,337.13,339.31,347.61,365.18,376.75,382.85,390.93,396.84,408.03,410.99,417.31,421.34,428.84,432.58,436.23,441.34,448.25,456.06,453.08,452.36,457.84,452.38,449.41,444.86,438.44,433.31,427.85,420.64,417.25,407.82,400.58,394.65,388.76,384.90,374.20,369.08,376.66,372.03,369.80,366.30,360.75,354.73,350.01,346.64,341.54,346.04,L7
2008-01-14 22:10:20+00:00,376.11,341.91,318.53,298.38,277.88,266.07,257.11,259.27,262.49,271.32,279.36,292.83,312.75,336.50,334.36,337.40,341.70,350.01,365.18,376.75,384.77,392.27,399.01,408.58,412.55,417.31,421.34,427.89,432.72,438.48,444.18,449.16,457.46,453.82,453.24,457.84,453.44,449.99,444.75,438.50,434.06,427.85,420.64,418.70,409.09,401.30,395.75,390.45,385.64,376.77,372.13,378.97,372.38,369.80,366.30,361.52,356.59,350.25,345.04,340.37,346.16,L7
2008-03-02 22:10:10+00:00,373.74,340.99,317.73,294.32,272.88,259.02,249.39,251.29,254.05,265.42,275.11,290.50,310.75,334.90,333.23,336.48,341.70,350.01,361.75,371.37,382.82,390.57,398.04,406.88,411.12,415.96,419.80,427.86,431.81,438.92,443.94,450.89,454.95,453.82,455.95,458.61,453.56,449.52,444.94,438.54,435.90,427.79,421.52,417.55,408.69,400.50,394.62,386.72,384.44,376.77,374.70,378.27,371.78,370.98,365.99,362.62,356.83,352.84,346.95,344.74,350.03,L7
2008-04-19 22:10:06+00:00,371.79,339.42,312.27,294.76,272.59,255.80,245.01,245.04,247.73,260.15,269.54,289.40,313.74,337.90,336.76,339.63,342.45,349.95,363.77,367.44,386.06,390.96,399.33,407.30,412.54,421.56,422.48,430.51,437.11,445.63,450.92,458.08,461.02,458.25,458.74,466.21,456.63,452.78,448.95,443.27,441.48,434.09,429.27,422.05,413.05,406.60,398.78,391.05,387.41,381.89,378.51,385.69,378.27,376.33,370.97,365.82,361.45,355.02,350.59,349.56,357.28,L7
2008-05-05 22:10:02+00:00,371.82,340.26,321.31,299.34,280.31,261.71,249.33,246.18,249.10,262.56,271.81,292.21,317.12,340.05,338.42,342.28,344.79,354.07,366.04,374.18,387.80,392.81,400.28,408.12,412.37,422.16,424.13,430.97,438.21,448.16,453.61,461.13,465.09,461.49,462.91,466.21,460.75,455.92,450.93,445.39,445.65,437.07,433.49,425.84,416.76,410.68,403.10,394.85,392.68,389.81,384.77,386.91,379.91,380.42,374.25,369.59,362.57,356.77,351.30,351.77,359.85,L7
2008-07-08 22:09:28+00:00,368.19,342.35,326.94,302.96,282.99,274.23,260.21,256.24,248.15,262.91,274.47,294.23,318.23,343.40,342.12,344.36,344.65,354.35,367.00,374.18,387.72,392.25,399.83,408.29,413.73,424.34,423.54,429.95,436.52,449.30,453.82,461.75,464.86,460.70,464.05,465.87,460.94,454.68,450.86,445.31,445.70,438.15,432.11,424.18,415.99,411.17,402.19,394.06,392.28,390.21,384.61,387.83,379.32,379.75,372.29,369.51,361.89,356.31,351.29,354.39,359.56,L7
2008-07-24 22:09:16+00:00,,346.34,334.81,306.73,288.62,279.49,264.84,258.93,245.99,278.27,290.50,305.60,323.46,345.59,343.86,342.12,340.14,350.50,367.00,374.18,385.51,389.56,395.78,407.09,411.02,424.34,423.54,433.83,438.02,449.09,451.54,465.32,463.85,463.86,467.27,465.87,463.15,455.29,454.27,448.53,449.26,438.15,432.11,422.57,415.63,413.95,402.67,391.64,393.00,390.52,383.66,387.64,382.09,379.75,372.29,370.63,359.94,355.01,351.29,354.39,359.56,L7
2008-08-25 22:09:04+00:00,382.02,353.69,331.38,305.31,288.61,281.33,269.53,264.37,255.42,281.66,292.77,306.65,325.17,345.02,342.01,340.78,340.80,350.50,367.00,374.18,384.35,386.34,392.24,401.74,404.43,414.76,414.97,423.05,428.31,440.45,445.15,456.13,458.25,455.36,467.27,465.87,450.49,449.04,445.76,439.38,438.48,429.84,424.75,416.58,407.55,403.26,395.20,386.69,388.33,383.38,378.99,387.64,382.09,375.61,369.02,367.12,357.86,352.75,347.93,350.02,354.81,L7
2008-09-10 22:08:56+00:00,380.12,356.63,335.09,311.14,291.92,287.86,277.98,272.54,267.65,288.42,297.70,308.34,327.26,343.42,341.51,340.82,342.75,353.39,368.67,378.90,386.99,386.69,389.24,395.84,396.86,407.49,406.31,407.09,415.88,435.59,441.50,447.21,455.32,451.94,454.71,442.56,440.35,442.26,436.94,432.28,426.67,423.15,415.66,411.25,402.45,400.00,388.30,383.99,384.50,382.45,374.77,379.13,373.57,369.33,365.87,360.54,353.36,344.22,340.23,342.55,347.47,L7
2008-10-12 22:08:37+00:00,383.13,357.98,337.18,315.88,296.73,288.99,276.89,270.89,267.27,287.62,297.23,307.09,325.00,341.57,341.51,342.53,343.65,353.68,367.48,376.96,385.43,385.46,387.34,393.79,394.43,402.70,400.36,400.29,409.05,422.93,430.54,447.21,448.65,447.07,446.10,435.65,437.26,438.13,433.91,428.73,423.01,419.61,412.07,408.98,400.44,396.67,386.36,383.99,384.50,380.34,373.60,375.65,370.04,368.60,365.56,359.91,351.99,344.20,341.43,343.74,349.25,L7
2008-10-28 22:08:53+00:00,383.13,357.98,337.18,315.27,296.47,291.62,277.07,270.32,266.47,285.68,296.64,306.49,323.94,339.65,339.29,341.91,344.38,353.18,364.96,373.96,381.11,380.84,381.97,387.96,390.18,396.65,391.51,385.86,394.14,401.89,410.40,431.27,436.44,435.57,431.33,428.08,431.58,428.62,424.38,417.90,416.74,414.12,403.47,400.10,393.07,383.95,377.78,373.78,375.55,375.59,369.96,371.84,368.43,365.87,362.96,358.38,349.16,342.87,342.36,343.28,349.25,L7
2009-02-17 22:09:55+00:00,383.13,357.98,335.05,316.02,294.87,287.59,274.81,271.28,272.74,284.22,294.79,305.21,325.73,343.48,341.54,344.78,346.44,354.56,362.77,371.69,379.26,377.19,378.62,382.39,383.39,386.13,381.55,385.14,393.39,400.31,409.12,425.78,432.96,432.34,428.46,426.76,430.00,427.01,423.28,418.18,416.74,414.12,403.60,399.89,392.10,382.44,376.89,372.28,366.67,369.96,366.66,367.26,365.86,366.57,365.86,359.55,348.22,340.56,345.62,344.49,349.72,L7
2009-03-21 22:10:11+00:00,389.17,360.67,343.42,335.83,318.28,298.39,278.15,272.81,273.96,287.40,291.34,303.33,333.08,353.61,356.03,354.89,354.74,359.14,366.80,373.73,378.99,377.96,378.77,383.97,386.92,386.00,381.82,385.12,386.73,392.69,404.49,418.02,423.82,425.78,424.56,423.58,425.87,423.59,421.65,417.67,417.80,415.38,403.03,400.08,394.06,382.62,375.77,371.71,363.85,370.26,367.55,369.65,371.80,373.99,375.76,370.47,359.38,360.34,358.78,354.90,356.02,L7
2009-04-22 22:10:22+00:00,390.20,361.53,341.15,331.94,315.30,300.74,284.36,281.06,282.43,295.78,302.96,315.94,343.90,365.05,362.30,361.84,361.74,365.74,371.38,377.14,378.91,379.40,381.04,384.74,387.46,391.81,385.70,390.61,391.29,396.48,404.82,419.56,422.71,425.23,424.83,424.51,423.88,422.86,420.76,417.89,421.38,418.21,404.52,400.20,395.58,386.40,378.99,373.73,365.55,369.00,366.77,370.24,373.92,376.76,380.73,377.94,368.45,374.00,364.21,360.17,361.62,L7
2009-05-24 22:10:26+00:00,394.26,366.85,343.24,332.14,313.35,302.96,290.12,289.20,294.46,309.75,321.21,333.98,358.19,378.43,375.96,369.15,368.27,371.85,376.03,382.57,384.59,385.67,385.55,389.36,390.15,394.75,390.47,399.30,399.84,404.10,410.24,422.88,425.28,427.68,428.47,428.80,427.39,426.58,424.98,422.86,418.22,417.02,409.28,403.40,397.15,392.57,385.31,380.44,373.21,373.80,371.63,374.90,377.52,380.00,385.32,381.11,377.15,371.70,368.51,366.18,368.36,L7
2009-06-25 22:10:23+00:00,394.26,366.85,343.24,332.14,316.45,301.20,284.77,286.00,291.48,309.75,321.21,333.98,358.19,378.43,375.96,369.15,368.27,371.85,376.03,382.57,384.59,385.67,385.55,389.36,390.15,394.75,390.47,399.30,399.84,404.10,410.24,422.88,425.28,427.68,428.47,428.80,427.39,426.58,424.98,422.86,418.22,417.02,409.28,403.40,397.15,392.57,385.31,380.44,373.21,373.80,371.63,374.90,377.52,380.00,385.32,381.11,377.15,371.70,368.51,362.68,368.36,L7
2009-07-11 22:10:19+00:00,394.26,366.85,350.41,334.04,320.37,302.36,286.81,286.00,291.48,309.75,321.21,333.98,358.19,378.43,375.96,369.15,368.27,371.85,376.03,382.57,384.59,385.67,385.55,389.36,390.15,394.75,390.47,399.30,399.84,404.10,410.24,422.88,425.28,427.68,428.47,428.80,427.39,426.58,424.98,422.86,418.22,417.02,409.28,403.40,397.15,392.57,385.31,380.44,375.66,376.34,373.45,374.68,377.28,379.44,383.60,379.68,375.55,371.70,368.51,362.68,368.36,L7
2009-08-28 22:10:09+00:00,394.26,369.31,350.20,332.30,319.72,303.47,289.51,285.89,289.99,307.91,320.76,334.18,360.63,382.18,380.41,373.42,372.17,375.38,377.22,383.13,381.25,388.89,387.57,382.76,382.95,384.99,385.44,397.19,396.40,400.39,406.37,417.99,416.38,417.51,422.98,422.91,420.12,414.77,427.00,424.05,405.88,406.87,401.55,398.94,391.87,386.96,383.99,380.06,374.99,374.00,370.49,371.34,375.23,374.31,383.37,379.98,367.83,360.38,361.52,356.57,360.95,L7
2009-09-29 22:10:06+00:00,389.45,365.33,345.32,327.62,316.38,301.48,289.21,286.65,289.57,305.23,318.88,333.88,359.13,380.36,378.15,370.96,368.37,370.86,372.25,378.66,376.74,383.71,386.83,380.43,378.38,381.28,379.94,392.78,393.38,398.47,403.22,414.07,411.35,411.20,417.95,418.37,413.39,404.83,416.24,420.06,399.99,401.89,393.29,392.42,384.94,384.10,382.11,377.23,374.23,372.64,369.68,370.85,373.36,369.42,376.11,377.12,363.65,354.41,354.26,351.55,358.62,L7
2009-12-02 22:10:48+00:00,370.63,357.93,340.17,321.28,314.60,297.09,286.13,282.19,283.27,296.82,309.85,329.31,354.07,374.19,370.79,370.03,369.87,368.33,368.88,371.41,370.96,369.39,357.13,361.62,364.01,364.79,365.83,378.41,380.68,386.28,393.68,401.45,406.82,404.49,406.35,405.98,402.22,398.62,403.27,405.71,384.87,383.07,379.25,382.13,373.54,370.44,370.09,369.73,372.34,369.07,367.93,370.07,372.89,371.93,373.54,378.28,361.37,350.28,348.43,346.52,351.95,L7
2010-01-27 22:10:50+00:00,370.63,357.93,331.98,312.57,299.57,290.95,286.89,283.63,283.00,295.93,310.43,327.44,353.30,374.34,373.19,371.59,371.97,371.62,372.84,374.58,374.09,373.72,365.78,366.24,366.94,367.39,369.47,380.13,383.10,387.56,392.89,401.31,405.02,403.48,404.80,403.53,399.14,398.04,399.95,400.00,388.85,387.89,381.56,382.38,373.49,371.42,368.58,368.09,364.98,365.30,365.82,371.34,376.20,374.34,375.44,380.38,360.49,354.74,353.10,350.08,357.34,L5
2010-04-09 22:12:12+00:00,388.73,373.29,352.90,323.53,299.13,276.15,270.81,272.20,277.81,294.95,310.88,329.33,354.67,376.04,378.19,377.02,380.63,377.42,381.35,382.53,380.29,376.83,371.62,372.42,371.44,373.34,373.61,379.89,382.44,385.09,389.69,399.49,404.24,405.37,405.80,400.87,399.10,400.57,399.41,399.61,399.02,394.94,388.58,383.54,375.38,375.86,366.66,369.81,368.20,367.17,369.08,374.11,378.32,379.84,378.88,382.25,376.01,374.81,373.46,369.99,370.58,L7
2010-10-02 22:12:13+00:00,401.26,382.51,365.99,339.81,315.83,268.73,256.98,265.28,275.64,305.03,323.18,343.44,365.03,391.09,388.93,389.00,390.43,393.20,386.53,390.21,386.14,383.75,380.32,378.21,378.05,378.49,374.45,378.16,377.50,381.62,386.94,396.35,402.18,404.13,405.24,401.86,401.98,400.68,398.31,397.38,396.04,393.86,391.26,388.75,380.14,372.79,370.17,370.93,373.06,371.12,373.89,379.19,380.99,380.47,385.26,388.89,386.31,382.93,382.32,377.68,371.17,L7
