dates,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060
2001-02-27 22:10:18+00:00,209.98075767924738,,122.4379899623753,110.73860393773086,110.38641150367897,120.29177422997911,130.97617920526758,152.4989222253896,163.49331167435295,169.57355358193163,166.4320406664371,174.5989712002454,201.7315951997578,221.22366945472447,219.97869984710857,220.80856110356027,221.9474618235699,225.6809154051179,,,,,,,,,,,,,,,,,,,221.89549608193798,212.02226893520555,209.34326914977123,208.72916587473446,202.4128856645606,202.1453425285798,195.05715071155046,197.14867483631485,200.62552404779382,202.57028880440544,197.4184715813957,199.30999855900333,199.2080347861554,197.03250980777528,199.53043317922675,201.07401915815072,196.85205683923812,197.75405340651076,197.4569315093234,188.17431504025558,180.7150836622749,174.2125617810545,166.60372515832935,166.96072156900647,164.01188817122105
2001-03-15 22:10:15+00:00,,199.4643165496508,,99.25552322380287,92.14033858943927,89.8877668237903,96.69193202883993,106.86302369441508,132.31628657425637,151.6179407953426,150.21328811189957,166.99112774828822,190.82079942431403,216.45541370693505,205.3351223115002,205.59534116662252,219.06904774302419,,,,,,,,,,,,,,,,,,,,219.03281799639768,213.14196986251315,201.0883941748677,197.23489950532195,208.15166441442955,200.8826873752313,203.55315484411875,193.2995769576183,186.04837787037727,190.6957783170377,193.2818978847289,183.7268173868699,189.99356012832143,198.28017716334824,195.52294342344663,195.2305650073484,189.7293267482204,188.00459812309563,185.3917082797998,175.18137455022358,170.76467024427987,168.41691799024076,157.21310985060487,159.74297322843702,145.43831094153484
2001-03-31 22:10:07+00:00,,,,,93.91833461336084,98.90214267587,101.53716854969895,112.66766457292742,128.62862479662755,154.5907902477075,157.4887956985337,179.7711077822667,196.2681930434503,222.34202626632873,219.00736991747712,216.13855767014638,,,,,,,,,,,,,,,,,,,,,220.76147921112346,213.59995234287467,210.0206702261306,208.92951113806134,210.49560427898538,,,220.79080546953395,215.56730314236296,210.06575012550005,207.9968273096323,204.48361777777916,203.33295149962075,,212.5101159694921,210.0500580950172,203.47797600350088,202.72536306345626,199.20981065628698,184.0948621418719,174.06211779590012,171.35136919620547,164.57069927261344,157.3179623107532,153.7305649327138
2001-05-02 22:10:03+00:00,217.20325355212213,220.26885157573037,,,,,,,93.7539756419002,106.56409827290719,135.5789517701668,159.29598709771392,174.29841456009962,206.99512789374148,204.32351224344708,197.58049136145104,198.87644615793135,195.8310474831535,206.38105694898613,214.43759389052698,209.04572764070392,211.97551754421943,211.6450424443516,211.0424819309033,215.552200914178,216.98772252205828,220.9334098795819,214.9795967729455,218.89938205831078,223.0536991656998,223.0184949907421,223.11317448160764,231.18296155943324,,226.62930154805133,219.74635603811842,209.05128252604428,208.38148056931965,209.0155623851543,203.3966060099605,200.0138628416788,203.36168466056955,207.8501699747395,210.0749757342156,209.361828349518,205.7285006124446,207.65684186793385,196.43625769847006,192.2591451905625,193.72872818965328,191.75017838030445,195.12883464001288,190.6037296809536,189.83302177425352,183.65424259378,170.39814855694166,165.14709030289413,157.10513808700205,147.5490858596899,140.48515124356334,143.02069261555783
2001-06-03 22:09:40+00:00,231.1208458997224,235.35983904678145,,,,,,158.22047481987659,154.5268963993763,142.6850287125291,164.1508927355875,168.6219560240988,188.38792692024631,203.95746314160277,,,,,,,,,,,,,,,,,,,,,,,,201.10479609184821,157.26137521035744,132.2217416091159,120.64518906723583,,,,,,,,,,,,,,,,,,,,
2001-07-05 22:09:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.24421727572943,234.71370338956325,230.9756292354339,225.6997036375035,230.37676412876567,225.99802794480715,234.26288037930323,230.09918337898333,227.96378098063343,227.24816671152104,229.14553717921106,231.12648469996614,228.4742132174952,219.35854139275085,224.21312531199356,229.369884843768,232.5601488790756,229.00984562462673,224.11682440455093,214.25283923366305,193.69237797684275,187.4881558427108,191.25504158653763,183.20139052665027,177.88228329169795
2001-09-07 22:08:34+00:00,173.44722583822815,141.86817047193102,123.3841065039905,107.64053719328744,92.50728741067135,88.03310031487752,87.34081061498827,86.61922536253684,104.64415581736489,125.34629205058482,135.85682797100438,167.00800252543507,192.26765606107566,215.29453925764224,205.8660155332956,201.4237586709182,201.51653359609722,204.84214396140888,206.8504500433237,206.9308486185627,210.31707416652105,213.58235687288422,211.9509776496814,214.58779046596248,,,,,,,,,,,,,221.58092978472087,213.94369881011394,212.83480802941375,206.84831869029261,211.7109565966312,211.65214665660585,211.04068183039197,215.26286768006312,209.20732623273577,208.3231890538877,195.049111782754,195.8905383929236,197.4801451272807,201.03852070890315,204.08119966659655,202.6798797774084,206.49266577559737,205.54350539409475,202.7812994241232,195.3263514973542,180.95497329016428,177.887511037962,174.21461524892067,174.2566406161206,176.04774524158273
2001-09-23 22:08:26+00:00,181.02418750603624,140.77338283080144,111.63967189877717,94.63317249480562,74.74918968376235,64.40847748149636,64.66321009950431,70.92289268298778,73.77260640288753,107.71824965429445,118.55333419188818,146.85711027553398,170.9932907724733,201.33957241209632,194.24300025082908,197.20903596180125,195.78217876689365,198.8856891410243,203.59618185526458,205.92031296352343,207.55830020279248,209.01281579796122,215.81161805156793,206.75079867050252,210.1351792880836,208.74146084820583,211.82638949860797,217.4689790544617,,,,,,,,,,216.31832378927263,207.36287288694365,203.1293674151214,206.12450099591393,206.98502534662964,204.14009332462248,208.6167065035233,205.29127125301576,200.95083283302824,197.02428729873947,194.95901713758408,192.961451400946,195.35248410257137,198.01212115337685,193.8231378001541,195.4294968498273,195.94893280740223,194.9226396835716,185.29906787123215,180.27824615859456,170.4176742778164,163.93031149415293,171.1732391610644,175.6990908980335
2002-02-14 22:08:53+00:00,166.8916151855063,131.54923407869018,99.45447490982866,77.23797141875066,,,,60.51874304710215,79.88509183336808,99.5702558045685,121.77444351604224,149.55308351605478,175.2821832706542,199.9950350512608,199.67181129926865,200.4957590571932,200.64104246009364,204.75330038552838,209.1350227561913,210.53692346959627,212.16497013590825,211.7587469960756,211.3415647887008,212.43750418240515,215.93989892635176,224.2834645497825,225.68768561836498,,,,,,,,,,,231.67295846846662,226.36789676766696,222.13636941001064,222.42049020752097,224.79590888295772,223.00450493430068,222.7785393353172,222.29364187465157,214.86387653813875,215.2140632822783,213.49886430747077,214.926997306122,213.1239997046072,214.00248485928705,214.9526505871512,213.290921928659,208.981283491601,205.298271785176,197.4064610136956,187.87013081249071,183.22160923399537,180.11338643393597,173.7948540002323,174.9213590833623
2002-03-02 22:08:56+00:00,,,,,54.86292243531389,,,48.17064837128738,64.2737682823176,88.0382513274109,103.59142947768356,129.50193022907246,161.85221759287884,185.90154998206398,181.68597759435548,183.53033081425957,188.5490282389419,192.28021815917734,189.93304867310866,199.98275347652105,196.30243636278215,202.09368023370436,204.7129569486558,203.60818377094182,209.3573764270606,208.9894289584744,211.9303835963485,213.76555354706213,217.15417732706527,,,,,,215.33388755123917,211.06011892493405,215.2612792310867,210.56433983492877,208.35186012907593,209.28638062395197,208.38086947795367,207.58092860640224,207.05065755366505,209.741008072166,206.17444635572778,197.84506951087104,199.53465215580513,196.19408876806503,195.30144805959827,180.34830655690618,,,,,,,,,,,
2002-04-03 22:08:45+00:00,169.63892716386,,122.92661863186652,121.89256331473295,101.34375853842339,62.8639084561289,,49.70589508232028,66.77330770017146,94.25116278803922,106.07036871098677,132.57497930268224,164.053820058618,187.93376819627449,190.86963801697388,196.26972112064124,198.64996016733545,205.2517618700397,215.2227444773591,214.70689976781452,220.07144943390293,217.6568026567615,212.3380835761317,213.65087003927937,,,,,,,,,,,,,,,,,,,211.10024749272927,215.3991541660629,210.3176893946301,212.3235592275784,207.2946153405292,205.71530575281454,204.2600715313617,208.57883655107798,203.74768408835834,203.1380498370268,205.2506978330295,205.1135960045548,205.8475192334887,193.21152836562584,183.1187112816247,176.34235660569615,169.7242726608988,169.3440146728687,164.0741412308623
2002-06-06 22:08:34+00:00,,,,,,75.75864458445933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-24 22:08:14+00:00,,,,,,,,,,,132.7323799810257,129.0849694784908,135.56602031592533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-10 22:07:55+00:00,183.7049713252786,162.64124189795766,133.74381261727115,114.92345126578353,103.77934110993935,82.10964686453724,,,,196.1733551462843,,,211.1828193167745,182.10810319044302,153.91477647113499,140.51679557949578,143.58632496754498,144.29080525427003,160.65341303201006,181.89720320091723,189.23211403153206,191.69522072531907,193.6550023339733,187.37023510015143,183.66385437447715,185.64646252617874,196.76980045887169,200.46780822878168,207.32308441601165,216.05952211170276,,,,,,,220.50818033823387,214.9243112269559,205.12270990090875,190.03306547412825,194.26647859805908,199.86548873669386,196.91913080800282,197.66143948497697,188.78585759561136,182.530688665968,176.68506101110168,177.9994423964989,174.9332287879539,171.85474766178137,173.72974955237174,179.30542153558417,189.22820541254387,194.6549556669685,197.36338388728996,188.07605005539855,177.00889850300047,178.81630690050295,174.1978032781841,160.1065901706237,156.06149027909322
2002-12-31 22:08:20+00:00,,,,99.62335226805735,83.66500021001085,89.27612941386265,107.46255111266741,116.07399254447802,111.61353162960464,106.92313610686212,139.4951812382312,155.8450690476084,184.49606662516982,203.0628446337145,203.23698087149342,209.66282832567683,212.6630112226456,216.64993067680007,216.69788408234766,218.40846809031225,218.24358701652096,217.95695831847263,226.9537812729309,235.24192258676493,233.08660754169463,244.90346946196487,,,,,,,,,,239.27092874714813,227.72654974363314,226.94482267113855,224.74497285111497,223.48249900766223,221.55204379834672,220.1900218125116,215.95677305491805,203.9980105062868,198.44832654159697,192.16136553524754,194.0979643884908,188.61199054900163,187.7124889146669,180.05365048532903,183.3140047687544,183.38372281680438,186.65466370589337,190.0434925248968,184.30146877822443,175.54435875095834,164.70268471944013,162.1593922772912,153.82729484528042,153.29873829184976,162.98223954514683
2003-02-01 22:08:33+00:00,,,128.2211424785701,113.96201457799052,110.97244658086991,97.12392206546147,97.90825982461594,97.82615304936526,92.62250826002655,73.3761659210399,89.24738785959053,114.86766571091972,160.43766874475585,182.03072885644553,179.04674976800968,184.30452167211737,187.26287557678506,194.75390886637143,195.4634499819924,204.34805348510048,198.67252265161255,204.29137051145335,205.75643597354022,204.39466961340068,213.69727919332271,219.42678716217063,222.2098022635429,230.17817930743595,,,,,,,,,,238.36215855157673,229.5100377148135,222.72150121129937,212.95550310311194,205.38309307072717,200.16764303576906,189.21392414717326,180.26965591803196,175.69202921647988,176.84206388338734,176.27912841810294,176.96690177963995,172.8988886534532,173.73319333950155,176.90087956563275,176.7225432377393,176.69183033278395,170.00777909246227,158.87484443781304,158.08082310830983,143.42477365139405,140.64111553709472,134.59766824843803,142.03927993621235
2003-08-20 21:57:03+00:00,,,,96.7040721779664,75.20073729080546,68.34091276024688,71.29969665206187,77.45746507092056,80.66212558197986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-28 22:08:21+00:00,,151.5114515712254,115.85663750585104,97.46455043132423,72.17680660988476,,,,79.08426559614786,95.59640317250914,117.90637543199111,134.74639154885153,155.337301673098,180.9139799626715,187.95314592263642,199.14204652623354,199.86337527686908,212.76516891333813,218.23242244436435,,,,,,,,,,,,,,,,,,,,,239.68062146099743,232.530913952215,228.89018867145302,224.16102896508573,211.6035485391068,206.35566505561323,195.2275843942328,194.8655869883806,189.63217078841927,184.90767046208347,174.06671366308,180.34435872853805,185.11395780824017,189.42609592067896,,,,159.3381476361259,151.88625592622301,145.13672685167634,126.23850942581102,127.52779432934493
2003-11-24 21:58:27+00:00,180.05784531237296,161.58192116487356,140.6368374689206,99.39987207357105,78.62802163953523,69.48207225636804,,,,,,102.25423342227208,121.61647776194737,146.9792864580736,148.9238559236345,158.01249200430095,170.6037143686384,182.34336270707811,192.38983665024824,195.91251675185438,206.71730382190077,207.2125425482149,226.66227639608846,242.02066787525783,245.27005780697965,,,,,,,,,,,,,,,,246.57586943416072,231.95389249421515,224.64844239448755,210.7324551613271,202.60183551048692,193.8929987522209,200.79528844690674,194.34979865320045,195.14390325140675,195.8344203249868,202.0977224108795,198.0880386986245,199.8210934858835,200.6908215122983,197.60180694682458,187.84618563185563,181.473689761186,167.44285856265057,151.85223841955295,145.5904107970709,145.81769263881225
2003-12-02 22:08:38+00:00,163.61728498833864,146.82958956838732,134.50643676280984,115.33326441414596,93.76094153508679,62.08008895099694,,,51.549626880226946,64.51439254452288,72.78396883575402,85.40639966561551,105.62329464333155,143.27361989279473,146.43013685016834,143.21350173512457,153.1828961718574,166.95385507190673,177.3178305134946,185.20327406846707,,197.65708994323424,207.93338867579388,214.8235151197575,,,,,,,,,,,,,,,,,221.92515924479935,215.0743047241492,209.25619942015155,200.80838558480173,190.0426715504609,183.1451965078863,183.09102455666712,186.4894120723933,179.91361979850512,186.1612509250882,182.15290824067483,176.45520811533677,172.53086357440162,,,169.3908922497163,158.58452045286174,153.11471342000596,130.91520163033508,119.66633931240771,121.05251898008561
2003-12-10 21:58:29+00:00,164.94347156946458,147.45958213925067,124.5748661325928,109.95902924646695,92.53581710224668,79.75724962245704,58.97828483708885,,,59.73616605478025,77.37737942874394,99.30267822982682,123.6728766044689,153.494545820474,160.55061808534126,167.7772725521486,170.30447793024518,186.31382076940722,196.55187394598317,200.73938984080084,209.6763923080571,216.69200918365772,,,,,,,,,,,,,,,,,,,,,222.9384301553902,212.97862693406148,212.34284733207983,210.69025757669496,206.09815203842896,206.59784074390515,210.1146126158254,208.03003319067093,206.8477616748533,205.95183104203772,194.09824632469434,188.9063799795298,188.46525816273714,181.56035005846132,168.6399720308204,161.51461660421128,145.8765546092688,147.9683808596309,154.081286927325
2004-01-19 22:08:59+00:00,176.67831700601297,159.7146866697992,135.98530634147494,100.34673676928827,85.38433085009923,67.80448986384343,,,,,84.70278914700313,96.56472989014573,128.81743368861063,138.93356475336236,136.773853119989,165.51631185723292,174.0490980658528,182.99091920327177,194.39866941664593,199.624503766519,,,,,,,,,,,,,,,,,,,,,,,239.02603423654557,234.9603121651637,226.07330635475876,214.8867866206022,213.59102532263063,212.33581461031764,213.4083555787164,208.8338583579688,209.20903985604497,214.70393270490712,203.88679442205873,,,196.91722873932335,189.66837192979705,181.4207059607939,167.7778512338959,155.15388993069644,129.58290517634646
2004-01-27 21:58:50+00:00,165.2509596499703,150.31599097415642,138.55189033843047,122.68128709254063,92.34748513950835,71.87284236835654,59.544843332844415,51.29267463306594,52.266989927316075,65.61153964956819,71.69075264254052,92.38644895257832,123.59882659802709,152.61505640256092,160.48607462207104,160.78260097451252,166.88562291927192,172.88165001460186,187.35113839682387,196.06720428538637,207.51223045357443,213.43896695679717,,,,,,,,,,,,,,,,,,,,,,,207.2460849172558,199.96914054057964,194.39767397586814,196.3755114701217,202.79935885783576,203.2151758511579,200.5240907624335,203.416048652648,206.76593672826314,202.50073791977962,202.63165820088938,193.6047556072491,177.3482235841053,177.44596647931348,169.92345099263906,162.76509503820785,150.77965125591814
2004-02-04 22:09:05+00:00,,,,,,,,,,,,,,146.50589799053864,145.5387710588086,156.58170203242216,152.22039397977065,170.6319758138218,174.9308249800246,181.22342709816633,184.8023430022742,192.31309528056374,203.49101819849312,223.60035585119348,233.0180093921819,242.02425544979064,,,,,,,,,,,,,,,,239.29659349027074,231.4638239054966,223.0251032432642,210.32101910444015,,,201.12252413803543,199.8430199847128,198.18836711175288,200.3139521258641,200.8418030234859,203.39083042450537,202.4259559172367,198.00422003927545,185.2209534836996,178.44988978256953,163.82475137001393,160.2253934283188,135.13299999125678,125.1587818997888
2004-03-23 22:09:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.62394126853349,,,173.453058674313,167.2133355460965,171.18692589231134,149.23458190994018,143.93603983152357,140.80400006440175,138.42334985287874
2004-04-08 22:09:12+00:00,,,,,,,67.2065786853138,54.84514394295242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
