dates,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0180,nzd0303-0181,satname
2004-07-24 21:49:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.84,314.51,316.6,312.34,315.45,322.43,328.39,339.01,346.77,331.49,320.27857142857147,325.55,,,,,,,,,366.26,,323.6985714285714,299.21,287.61,299.21,293.15,285.82,280.26,281.55,314.58857142857147,,,,,,,,,297.18,323.10857142857145,329.67857142857144,,,,,288.14,286.16,281.47,,333.65,320.81857142857143,,,,,,,,,,333.55857142857144,334.21,341.63,344.78,345.31,347.38,340.74,342.58,347.83,341.49,347.16,338.09,,,,,,,,,308.7442857142857,305.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-08-08 21:49:38+00:00,378.08857142857147,381.77857142857147,373.80857142857144,381.06,372.21,359.98,353.9766666666667,346.2266666666667,345.25666666666666,342.95,343.09,339.91,342.7066666666667,337.5366666666667,335.51,329.36,327.81,323.72,318.47,318.62666666666667,325.6,325.9266666666667,319.81666666666666,320.3466666666667,314.76,314.4066666666667,320.76,329.35,329.3266666666667,335.3466666666667,338.75666666666666,334.96,322.46,323.7266666666667,314.5266666666667,314.93666666666667,315.3866666666667,322.6566666666667,331.2866666666667,328.9566666666667,332.84,334.85,335.08857142857147,338.88,326.86857142857144,322.58857142857147,320.51,326.22,328.0566666666667,328.14,330.2366666666667,332.00666666666666,327.38,328.3985714285715,320.28857142857146,315.3,310.1166666666667,314.31666666666666,308.00666666666666,296.5266666666667,300.5766666666667,294.22,335.91857142857145,331.00857142857143,323.81857142857143,319.2,314.15,318.73857142857145,319.22,303.86,302.73,301.42,315.81857142857143,313.78857142857146,310.7766666666667,312.09,319.56,317.3066666666667,311.31,310.59000000000003,292.1566666666667,,,,,,,,,,,,,,,,,,341.85,342.0466666666667,347.0166666666667,343.75666666666666,345.75,343.55,334.79,336.24857142857144,336.64,341.50857142857143,343.6466666666667,336.1566666666667,329.9266666666667,332.6,325.6638461538461,323.0542857142857,319.92,325.87857142857143,341.8466666666667,342.7,334.14,336.3285714285714,317.75,320.95,312.20000000000005,,298.0785714285714,301.73857142857145,303.5785714285714,302.3,300.82,302.27,302.78857142857146,311.10857142857145,306.54857142857145,325.50857142857143,334.04857142857145,343.82,350.93857142857144,,,,,,,,,,,,,,,,,297.99857142857144,288.23857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-01 21:55:33+00:00,400.28142857142853,393.3514285714285,392.34142857142854,385.9,383.46,373.97,368.21444444444444,360.6644444444445,355.50444444444446,356.8,353.02,350.17,344.74444444444447,,,,,329.97,329.47,332.18444444444447,328.54,328.7944444444445,325.87444444444446,329.7344444444445,324.4,327.52444444444444,318.66,328.57,315.81444444444446,,,,,,,297.55444444444447,326.7944444444445,333.28444444444443,337.99444444444447,338.76444444444445,341.92,337.41,338.50142857142856,332.94,337.18142857142857,336.8014285714286,332.7,329.98,326.71444444444444,,,,,,339.5414285714286,326.72,319.2344444444445,332.65444444444444,321.7344444444445,311.95444444444445,318.34444444444443,322.74,338.77142857142854,339.68142857142857,343.13142857142856,335.36,335.04,330.69142857142856,,,,,,,320.26444444444445,321.39,318.05,316.4144444444445,320.32,317.54,321.4144444444445,325.05,321.15444444444444,332.1114285714286,331.67,336.98,340.18,341.39142857142855,337.58,,,,,,354.44,354.64,355.75444444444446,353.66,354.76,352.39444444444445,354.83444444444444,355.7344444444445,361.49,364.31,363.37,362.34142857142854,355.7,354.84142857142854,340.94444444444446,,,,,,341.12,356.68142857142857,361.82444444444445,359.76,355.19,341.03142857142853,332.94,328.86,333.65,309.22142857142853,317.25142857142856,316.3514285714285,312.45142857142855,311.5,310.25,313.22,309.69142857142856,307.1714285714286,,,,,,,,343.31142857142856,352.43,339.3,323.58,313.91,309.0466666666667,310.7966666666667,315.03142857142853,317.8014285714286,322.58142857142855,322.43666666666667,320.1014285714285,319.19142857142856,307.56142857142856,305.18142857142857,302.27142857142854,300.69142857142856,304.08142857142855,302.38,290.66142857142853,,,,,,,,325.5566666666667,326.3014285714286,334.87666666666667,334.26142857142855,340.28,349.27,366.1366666666667,379.8466666666667,379.45142857142855,382.31142857142856,382.6114285714286,383.9,403.91142857142853,423.1766666666667,457.1366666666667,467.8366666666667,L7
2004-09-25 21:50:55+00:00,400.95,402.05,401.28,393.73,387.64,380.47,369.8955555555555,369.2655555555555,367.8955555555555,369.92,371.62,368.74,360.44555555555553,355.48555555555555,355.54,355.77,348.67,347.22,342.52,340.42555555555555,342.7,336.71555555555557,329.72555555555556,336.94555555555553,344.65,343.04555555555555,341.87,342.81,343.17555555555555,352.8955555555555,353.80555555555554,352.45,348.83,344.90555555555557,339.41555555555556,337.44555555555553,338.79555555555555,345.44555555555553,346.25555555555553,345.65555555555557,346.89,345.92,347.2,345.9,349.4,349.45,347.36,347.84,344.19555555555553,345.84,341.17555555555555,344.1455555555555,346.84,349.27,350.62,343.43,336.85555555555555,343.37555555555554,334.36555555555555,326.6455555555555,327.92555555555555,337.65,348.69,354.02,355.39,349.39,346.38,347.68,346.14,342.7,340.26,342.72,347.59,344.99,334.29555555555555,336.47,336.88,335.11555555555555,335.3,329.56,336.44555555555553,337.67,336.66555555555556,346.86,347.91,350.65,353.22,355.64,350.44,354.87,357.68,364.56,365.2,363.68,359.84,360.73,366.1455555555555,365.94,363.31,363.04555555555555,364.53555555555556,367.8355555555555,373.63,375.49,376.54,374.45,368.43,371.12,363.7655555555555,356.5155555555555,356.21555555555557,356.91,347.59923076923076,349.98,355.26,364.55,368.74555555555554,370.7,361.69,356.81,346.87,339.4,348.9,326.73,328.49,328.58,326.79,327.36,325.39,321.16,322.3,326.0,331.91,333.7,344.68,345.35,350.3,350.48,351.79,357.95,361.39,351.07,339.49,330.6,323.9533333333333,333.0133333333333,334.04,335.87,333.14,328.93333333333334,330.2,327.25,320.17,318.52,318.57,319.24,318.34,311.11,303.63,300.0733333333333,300.7933333333333,307.1733333333333,310.4833333333333,310.2333333333333,313.88,321.75,330.62333333333333,331.09,337.75333333333333,335.88,345.19,359.41,372.3233333333333,375.06333333333333,381.54,387.36,395.66,394.4,411.98,429.9233333333333,464.55333333333334,490.2833333333333,L5
2004-11-20 21:55:49+00:00,380.56571428571425,380.12571428571425,381.60571428571427,375.61,369.21,363.16,363.5288888888889,362.7688888888889,359.4988888888889,357.82,356.3,351.98,344.92888888888893,,,,,,331.25,333.1588888888889,332.75,334.9488888888889,332.73888888888894,332.92888888888893,335.87,333.2888888888889,325.86,327.72,329.9688888888889,327.85888888888894,,,,,,322.0888888888889,330.6988888888889,339.55888888888893,339.1888888888889,336.1688888888889,338.04,335.09,332.62571428571425,329.58,328.2057142857143,329.7257142857143,330.67,329.72,325.8388888888889,,,,,,336.36571428571426,331.12,330.1388888888889,331.86888888888893,322.0088888888889,322.35888888888894,322.4688888888889,328.58,329.42571428571426,326.86571428571426,325.8457142857143,325.8,330.01,332.5757142857143,336.71,,,,,,331.79888888888894,331.31,332.42,335.4588888888889,323.85,322.76,325.0888888888889,329.99,334.35888888888894,333.4057142857143,332.34,332.81,333.4,335.79571428571427,341.55,,,,,,350.02,351.49,354.04888888888894,354.05,353.24,354.6688888888889,353.11888888888893,355.3388888888889,355.9,358.85,357.11,351.54571428571427,353.45,356.2857142857143,357.9988888888889,,,,,,,353.7757142857143,357.7588888888889,358.51,352.92,346.85571428571427,331.76,338.04,335.52000000000004,328.05571428571426,329.5757142857143,320.8257142857143,317.4757142857143,311.81,300.69,299.74,307.9457142857143,305.4657142857143,,,,,,,,338.04571428571427,337.70000000000005,346.91,331.69,316.31,310.1733333333333,304.3433333333333,311.9557142857143,314.2857142857143,312.1457142857143,308.0333333333333,320.31571428571425,325.2157142857143,323.9457142857143,312.5957142857143,303.0957142857143,297.98571428571427,292.62571428571425,283.17,276.6357142857143,,,,,,,,292.9733333333333,296.42571428571426,305.43333333333334,314.7157142857143,330.74,360.17,365.4733333333333,368.9133333333333,375.4457142857143,378.79571428571427,398.54571428571427,416.33,425.36571428571426,428.6433333333333,439.6733333333333,458.93333333333334,L7
2004-12-07 21:46:11+00:00,395.78857142857146,400.9585714285714,404.43857142857144,394.53,384.81,386.11,374.93,375.16,371.32,376.51,373.48,364.91,357.33,352.48,353.06,349.17,347.64,347.68,341.38,346.75,338.67,338.07,340.05,344.32,345.16,343.58,346.85,343.59,343.54,344.27,344.95,339.76,341.09,340.4,338.44,340.71,339.93,345.09,350.57,347.95,348.72,340.87,339.9485714285714,335.64,341.27857142857147,349.02857142857147,347.45,343.44,348.48,343.21,342.65,340.38,351.4,356.40857142857146,351.05857142857144,339.09,334.24,341.63,343.89,347.73,334.53,329.63,334.08857142857147,337.79857142857145,342.4485714285714,343.45,347.62,350.75857142857143,349.41,345.56,341.53,340.68,339.3985714285715,347.5785714285714,351.94,346.26,342.94,344.88,337.92,343.17,341.7,345.35,343.06,341.27857142857147,343.09,347.5,355.52,354.6985714285714,359.36,362.04,357.71,354.54,361.4485714285714,358.25857142857143,363.09,364.0,363.92,361.8,367.13,366.21,366.81,366.02,365.74,371.23,373.68,379.9585714285714,379.1,372.0185714285714,368.26,362.93,365.08,360.33,353.0053846153846,355.13428571428574,364.77,377.24857142857144,374.92,376.45,366.47,364.54857142857145,352.74,357.35,359.65,331.9585714285714,335.67857142857144,332.22857142857146,327.0185714285714,320.76,322.85,326.27,330.2085714285714,335.22857142857146,340.50857142857143,346.52857142857147,344.15857142857146,350.01,349.2685714285714,349.13,359.75,359.2685714285714,362.35999999999996,355.13,345.52,336.29999999999995,327.77,321.17,323.6485714285715,321.47857142857146,323.4485714285714,336.81,341.84857142857146,331.1385714285714,329.9585714285714,325.1985714285714,316.56857142857143,307.42857142857144,307.43857142857144,296.58,290.8285714285714,290.64,317.93,328.55,329.9,326.61,315.3985714285715,300.53857142857146,302.47,311.43857142857144,316.61,328.35857142857145,361.21,374.5,382.61,386.27,383.16857142857145,405.5185714285714,416.27857142857147,417.66,430.81857142857143,441.78,456.72,476.09,L5
2005-01-15 21:52:57+00:00,381.97,376.88,391.61,391.73,387.33,374.41,370.5,364.19,363.07,357.67,354.57,344.69,339.62,335.03,334.19,330.63,334.08,334.97,343.87,344.58,344.58,339.12,339.47,337.78,350.4,352.23,340.53,325.33,325.83,330.03,328.46,322.24,328.73,338.72,335.98,336.52,351.35,353.82,359.47,349.34,340.58,341.68,340.88,340.06,342.91,337.39,329.16,338.54,329.41,320.81,324.58,323.45,323.91,324.44,335.59,376.35,366.58,351.81,345.85,334.69,325.91,330.02,330.99,331.95,325.39,334.8,342.79,337.01,334.79,329.5,325.09,323.25,339.38,338.94,340.89,362.83,362.1,356.91,347.8,350.12,355.12,359.15,348.76,336.18,329.34,345.27,346.71,352.32,345.32,356.59,339.45,353.82,340.94,342.13,354.57,359.86,366.11,374.81,382.84,388.9,393.16,394.98,381.7,370.21,360.29,358.7,352.85,348.17,350.02,341.03,360.59,369.7,353.6276923076923,356.25,361.59,372.14,385.86,386.79,377.6,370.22,358.63,362.22,364.0,,338.41,338.93,345.19,339.41,337.89,337.63,335.65,332.45,330.35,340.52,336.2,353.7,352.48,361.5,372.63,366.94,358.82,362.88,361.02000000000004,377.83,370.9,351.53,366.38,370.31,369.46,347.77,350.48,338.59,316.43,296.11,287.64,283.99,315.12,323.63,,310.63,296.93,287.64,273.57,279.64,290.24,303.43,315.7,334.65,332.44,330.58,373.22,394.09,379.82,,,387.46,415.08,455.25,454.1,444.2,465.72,472.52,L5
2005-01-16 21:50:03+00:00,394.1457142857143,383.7557142857143,385.5357142857143,388.98,384.31,,,,,,,,352.7166666666667,346.3366666666667,345.03,341.91,342.08,346.27,348.49,339.5366666666667,338.79,336.43666666666667,325.7166666666667,,,,,,,,340.9866666666667,330.1,332.97,347.7166666666667,344.0766666666667,346.1666666666667,347.1066666666667,351.4766666666667,357.3066666666667,343.62666666666667,337.33,,,,,,,,,331.89,336.0866666666667,336.1766666666667,338.33,338.81571428571425,,378.02,362.3066666666667,352.9066666666667,345.3466666666667,333.7066666666667,327.5766666666667,,,,,,,,,340.02,334.93,332.14,335.61571428571426,346.4457142857143,336.1666666666667,358.39,359.5,355.5266666666667,348.44,353.67,358.75666666666666,358.31,,,,,,,,,,,,,,,,,,,,394.0566666666667,,,,,,,,,,,,,,,,,,347.5257142857143,343.63,368.32,367.21999999999997,325.8357142857143,,,,,,,,,,,,,,,,,,,,,355.56,343.74,367.62571428571425,367.7657142857143,362.3457142857143,341.16,341.48571428571427,336.5757142857143,,,,,,,,,,,,281.5,265.3457142857143,,,,,,367.44,,,,,385.99571428571426,423.18571428571425,457.07,446.4057142857143,438.65,469.45,466.33,L7
2005-01-31 21:53:09+00:00,383.37,400.61,400.98,399.93,387.7,379.5,368.13111111111107,366.0611111111111,362.2211111111111,354.44,354.51,362.35,364.6011111111111,354.19111111111107,351.26,350.94,373.31,335.12,326.38,314.51111111111106,315.07,333.0311111111111,337.4011111111111,337.4011111111111,335.76,332.44111111111107,332.48,332.57,345.3511111111111,344.2111111111111,349.4711111111111,361.93,355.52,343.39111111111106,344.4811111111111,343.2111111111111,345.8611111111111,355.5411111111111,336.4311111111111,335.0311111111111,336.4,334.17,338.21,344.6,325.25,329.33,341.42,338.44,343.2211111111111,343.05,,,,,,,,,,,,320.45,324.3,326.45,327.91,331.09,344.6,344.95,348.57,348.37,354.06,359.54,355.17,352.19,344.5211111111111,340.28,345.53,339.2711111111111,355.49,352.64,342.26111111111106,340.39,338.0911111111111,336.76,334.96,357.28,366.71,365.64,360.78,360.25,370.73,352.86,351.64,363.08,363.7,374.62,374.5211111111111,374.58,373.47999999999996,377.4211111111111,379.1811111111111,373.5011111111111,377.28,377.31,371.55,370.91,377.95,376.42,374.5011111111111,364.6511111111111,382.32111111111107,389.46999999999997,383.6815384615385,372.95,364.09,376.7,374.9611111111111,374.84,361.83,354.72,352.74,371.01,372.92999999999995,337.19,348.4,337.88,341.47,344.83,357.84,359.51,352.32,352.42,351.21,353.06,348.85,358.42,368.82,379.47,373.26,362.4,352.28,352.53,357.73999999999995,362.09,351.9266666666667,344.25666666666666,346.25,357.51,358.61,353.4566666666667,351.53,340.81,303.96,297.66,298.71,300.6,332.01,,,329.6166666666667,311.5266666666667,301.8366666666667,284.8566666666667,297.3666666666667,307.18,308.12,319.6566666666667,332.85,339.37666666666667,340.98,366.37,376.14,398.37666666666667,,393.87,404.82,419.77,448.45,445.64,439.4266666666667,446.69666666666666,480.3566666666667,L5
2005-02-01 21:50:07+00:00,,,,,,,,366.19222222222226,368.3122222222222,362.85,360.78,358.45,356.2922222222222,348.1722222222222,346.17,347.78,360.93,,,,,,,,340.86,341.94222222222226,343.06,341.49,340.6222222222222,339.5622222222222,348.8622222222222,358.83,352.72,338.45222222222225,341.1722222222222,,,,,,,,,347.98,336.0957142857143,336.9557142857143,345.11,330.87,343.39222222222224,344.17,341.15222222222224,339.45222222222225,343.73,344.0257142857143,362.7857142857143,,,,,,,,,330.9757142857143,330.0357142857143,329.4,335.66,333.06571428571425,339.48,344.76,346.69,349.35,345.5957142857143,342.37571428571425,335.45222222222225,,,,,,,,,338.56571428571425,339.87,354.46,358.26,355.0857142857143,355.13,354.62,368.32,346.62,349.1957142857143,361.12571428571425,357.88,360.66,,,,,,,,,,363.9457142857143,363.89,357.85571428571427,361.40222222222224,356.9122222222222,366.3622222222222,377.14000000000004,356.78153846153845,347.1928571428572,348.88,367.23571428571427,357.1722222222222,,,,,,,,,,,335.71,361.99,350.76,342.23571428571427,337.81571428571425,335.9457142857143,337.9757142857143,338.0957142857143,346.67,365.4757142857143,374.79,373.42,363.4657142857143,355.24,352.95,360.58,,,,,,,,,,,,292.0757142857143,298.5957142857143,321.9657142857143,,,304.18333333333334,296.6133333333333,286.49333333333334,279.8533333333333,293.74333333333334,298.2157142857143,302.10571428571427,310.7133333333333,325.9657142857143,320.30333333333334,338.9757142857143,367.92,378.31,384.9633333333333,,402.37571428571425,,,,,,,,L7
2005-02-08 21:56:22+00:00,,,,,384.52,383.25,375.3544444444445,373.9144444444445,370.3544444444445,371.65,372.35,370.88,362.33444444444444,352.21444444444444,352.48,353.07,,,,,,342.6144444444445,339.21444444444444,338.56444444444446,343.09,339.77444444444444,346.49,343.77,338.8544444444445,342.21444444444444,346.00444444444446,351.27,350.59,342.24444444444447,,,,,,,348.49,348.0,351.72,346.31,351.61,354.86,347.39,343.33,342.30444444444447,342.61,347.33444444444444,348.13444444444445,349.7,,,,,,340.43444444444447,337.38444444444445,332.7344444444445,335.48,341.35,347.38,349.49,346.11,346.41,348.21,348.14,344.46,340.3,343.31,354.39,,,,,,,338.83,336.01444444444445,341.97,339.5444444444445,348.76,345.78,351.66,356.3,357.12,355.31,360.37,360.92,363.5,367.62,,,,,,,371.9144444444445,370.74444444444447,370.18444444444447,376.46,377.2,375.66,378.65,375.15,379.02,367.96444444444444,364.76444444444445,366.52444444444444,362.99,353.53769230769234,352.49,,,,,,,354.9,348.46,356.40999999999997,310.36,331.03,329.56,327.19,320.59,321.31,323.61,326.96,330.8,333.24,339.79,344.28,345.36,349.97,347.58,,,,,,,,335.5466666666667,329.19,333.48,340.03,340.3666666666667,335.53,329.45,321.03,314.71,304.84,303.19,304.28,298.04,301.61,306.19666666666666,312.1566666666667,316.24666666666667,314.12666666666667,317.9266666666667,310.72,300.61,,,,,,,,,,,402.25,407.52,420.36,439.93666666666667,454.3366666666667,475.3066666666667,L7
2005-03-04 21:53:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,340.8711111111111,341.31,337.48,336.5811111111111,341.9811111111111,350.8411111111111,348.77,345.76,343.1711111111111,336.51111111111106,333.9211111111111,340.4811111111111,335.2911111111111,338.4011111111111,334.94111111111107,338.45,341.42,337.97142857142853,344.53,336.58142857142855,332.1114285714286,328.16,326.56,326.6811111111111,327.05,322.69111111111107,335.7511111111111,343.53,345.13142857142856,350.2314285714286,350.01,355.6111111111111,347.70111111111106,339.0511111111111,329.70111111111106,328.0911111111111,325.77,324.27142857142854,324.59142857142854,329.5514285714286,332.8,329.29,333.87142857142857,342.24,341.04,344.2,351.94,352.14142857142855,346.64142857142855,,357.89,355.49,357.6011111111111,352.03,340.54,336.07111111111107,337.24,340.0511111111111,341.0414285714286,342.9,347.44,354.35,343.4814285714286,347.21,348.32,344.77,349.26,343.32142857142856,338.20142857142855,348.09,357.75,362.26111111111106,363.1,370.39,374.3611111111111,374.6811111111111,374.9211111111111,374.24,377.15,375.62,368.97142857142853,361.34,354.16142857142853,354.5311111111111,353.2511111111111,364.0211111111111,361.79,353.92615384615385,359.9457142857143,350.49,357.31142857142856,350.0611111111111,348.38,351.07,356.70142857142855,348.73,350.27,337.8,339.93142857142857,333.50142857142856,312.26142857142855,335.12142857142857,338.18,335.75,336.11,334.26142857142855,325.43142857142857,317.93142857142857,322.33142857142855,327.47142857142853,338.01,364.1714285714286,358.46,348.82,347.87142857142857,340.11,344.48,333.58,340.76,328.0466666666667,317.1566666666667,325.52142857142854,334.27142857142854,331.3614285714286,338.6366666666667,334.0514285714286,323.38142857142856,300.8514285714285,295.6014285714285,291.16142857142853,311.97142857142853,323.16142857142853,325.42,314.64142857142855,301.4166666666667,285.0866666666667,280.31666666666666,273.4066666666667,277.5466666666667,297.15142857142854,307.1014285714285,308.7766666666667,316.78142857142853,316.37666666666667,321.75142857142856,342.88,,401.0966666666667,387.8366666666667,374.33142857142855,388.51142857142855,414.43142857142857,424.25,417.26142857142855,417.7266666666667,447.8266666666667,446.81666666666666,L5
2005-03-12 21:56:32+00:00,390.59,398.8,400.65,,,,,,372.99555555555554,373.4,364.95,361.76,352.93555555555554,346.18555555555554,352.12,360.24,359.18,352.85,364.12,353.1355555555555,,,,,,345.5155555555555,345.96,344.38,345.67555555555555,357.7655555555555,362.37555555555554,361.28,356.35,344.3255555555555,341.47555555555556,342.86555555555555,347.09555555555556,345.0155555555555,,,,,,,344.56,343.52,342.01,341.54,342.41555555555556,344.93,349.99555555555554,343.6455555555555,347.8,364.93,367.25,361.96,360.15555555555557,353.0155555555555,,,,,338.58,341.25,348.38,347.61,350.43,346.68,346.06,346.69,349.37,348.22,350.95,344.17,338.48555555555555,346.08,349.55,,,,,,,349.38,353.09,356.88,359.28,358.04,359.12,359.16,361.2,359.83,357.52,353.88,363.58,367.56,368.35555555555555,366.17,,,,,,,382.77,382.93,374.13,372.86,359.61555555555555,363.86555555555555,367.02555555555557,362.43,356.6992307692308,357.75,365.98,364.3,365.1455555555555,368.83,,,,,,,,337.01,338.12,331.65,335.57,339.28,340.86,339.16,331.03,329.19,337.05,352.0,361.75,358.33,353.2,360.73,365.39,361.23,355.22,333.74,,,,,,,,328.06,318.68,306.82,303.9,326.36,328.59,321.73,320.67,313.1633333333333,305.0933333333333,299.24333333333334,287.31333333333333,295.00333333333333,307.33,317.37,325.25333333333333,317.17,321.6733333333333,325.41,,396.97,403.93333333333334,393.25333333333333,393.99,419.71,,,,,,,L7
2005-04-05 21:53:54+00:00,374.4242857142857,384.3442857142857,386.7742857142857,384.21,378.77,365.7,365.3533333333333,371.8633333333333,368.2933333333333,365.9,359.86,355.75,346.2933333333333,340.5433333333333,343.47,346.84,346.0,351.9,346.06,338.2933333333333,340.02,342.6533333333333,343.7833333333333,342.2633333333333,344.74,344.37333333333333,345.86,344.71,346.5933333333333,346.4833333333333,345.7333333333333,337.51,336.7,330.25333333333333,329.00333333333333,329.3333333333333,335.80333333333334,339.9433333333333,343.00333333333333,345.5333333333333,348.9,348.62,348.43428571428575,341.51,339.26428571428573,339.2942857142857,336.0,334.19,334.7733333333333,339.93,332.5933333333333,332.9733333333333,346.29,351.7342857142857,350.9942857142857,353.78,352.80333333333334,354.9133333333333,341.1333333333333,332.18333333333334,328.9133333333333,330.5,330.6142857142857,333.81428571428575,341.88428571428574,340.65,343.47,343.37428571428575,339.88,335.51,331.86,336.26,336.88428571428574,335.75428571428574,327.7833333333333,336.31,341.18,345.7733333333333,339.99,335.72,329.8933333333333,334.76,337.1333333333333,344.4742857142857,350.41,353.79,354.3,354.63428571428574,352.68,352.11,352.01,344.28,345.88428571428574,347.8642857142857,348.02,355.81,361.9033333333333,365.32,372.78000000000003,375.6133333333333,370.7333333333333,372.9733333333333,376.87,375.34,370.82,372.1642857142857,365.62,362.45428571428573,355.87333333333333,357.37333333333333,360.3233333333333,352.76,344.56538461538463,347.10714285714283,353.95,355.7842857142857,364.99333333333334,371.64,366.57,356.88428571428574,351.88,340.46,350.05,334.01428571428573,329.8042857142857,330.94428571428574,330.39428571428573,321.38,329.21,331.5,324.8342857142857,327.3642857142857,327.2442857142857,326.6042857142857,334.63428571428574,342.81,351.43428571428575,349.77,349.52,349.01428571428573,358.29,362.12,352.1,342.51000000000005,334.65,335.47,336.57428571428574,337.7942857142857,339.25428571428574,344.57,336.7142857142857,319.81428571428575,312.4842857142857,302.87428571428575,306.2442857142857,320.20428571428573,325.4942857142857,322.74,313.06428571428575,308.8,293.19,276.31,264.25,280.79,295.19428571428574,310.0842857142857,312.63,302.9942857142857,311.52,331.9142857142857,363.48,392.99,389.17,388.92,393.7142857142857,411.75428571428574,410.88428571428574,409.53,421.5942857142857,443.36,453.11,461.35,L5
