,dates,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040
0,1999-07-18 21:58:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-08-26 22:04:44+00:00,243.69351612597268,240.82706036815796,245.08405401153396,243.9697697880111,229.91892772990926,234.66280861642528,237.75434294908715,229.28344508995596,219.2320904888589,218.99091771104514,212.6173239705073,217.17573908207706,208.30736524807742,201.36275351119497,199.0085906422327,193.1202672252374,195.52370194150222,208.27167936887247,213.0156542168455,215.06300028868762,206.43143346176785,197.0191111464998,196.43469824731173,192.25346156709148,198.58476994240812,196.1667423388273,193.433156306748,195.63176239589174,202.52002236538908,202.99670775154198,194.12278349617472,198.2200852509266,203.66920690906886,204.10057360352076,206.60496828979504,209.0913979268527,203.88548022455504,200.4913693782469,195.33801054542988,185.18062204185742,185.05279742568723
2,1999-09-27 22:04:48+00:00,241.10120738526652,244.97175457937266,244.82044335126795,240.76618365241893,230.9252251797359,232.26590001014952,229.4129549374196,221.49263463890512,217.04717585943135,212.02799885071704,209.89334426179025,204.78781958699375,205.21521880458914,197.79085002258222,195.30419988357932,193.0154342287375,192.73712044154914,199.6239413739282,204.9136754851421,207.09236617288445,199.56444947860442,191.75051710883977,187.82343162676685,189.5023694348038,187.41030231007267,187.06790641088085,187.2548040878324,189.48054507057432,193.90361601043628,198.46117736266967,190.4059968439523,194.64644482908926,197.55815693187276,202.41959328068452,203.68248715808733,201.79043267172077,199.6220328435586,198.97822893803772,188.94572035035048,185.69023724987005,182.89513479514602
3,1999-10-22 21:58:28+00:00,248.23151213031534,241.76808087821917,246.07386223174973,247.44771839539075,232.1328998085444,241.21091675548644,245.5553797242603,242.43864255556394,221.9974554269432,216.8271365452055,213.848295987191,209.10381080212377,206.37628712458027,199.27584654522025,194.82845029316138,196.44528356734577,194.99679332223943,204.11675879056688,202.33907583137565,195.79062910353082,196.57440360993226,189.89882520007646,193.1503901070473,196.07239411612503,201.962329106779,204.0220404317149,,,,215.02392299825812,186.46674128893957,191.55311602610266,198.17781565769386,192.31263486688815,202.87690272366922,212.37128911227296,211.2680702730607,201.17898078621477,200.78293398647682,187.14386641651268,163.21042322913232
4,1999-11-14 22:04:42+00:00,236.45299624564458,227.65592239138874,230.11639833114052,231.00088933770732,232.10376747579858,223.48657025148347,234.06490761441776,224.90389376772265,211.21744211737345,204.79110689401432,204.05780450148498,198.09676142010767,196.87966478977458,192.1862950264758,180.31711854160199,183.14323497612546,187.37152852985687,192.97981981766904,193.2019106448804,195.0399552636545,192.90366930766498,187.57765822071715,193.1517040991077,197.79062437513727,202.04403198333827,188.94404276444888,187.61738396922448,185.63412300299228,192.22818281094234,192.9220868181058,188.3784102717563,189.41984908188235,193.84009267089962,197.88468415050124,196.6404872528673,195.70277162359972,193.01993010500502,186.69947052384566,181.34814130501397,176.11137902501756,174.4434546052686
5,2000-03-14 21:58:11+00:00,246.4266840219707,238.1369615598181,246.4729908649795,247.63459556962425,237.45466172963265,239.90482233905308,243.4798610501466,230.123500213956,224.63526981177054,220.89401712497408,217.15293554990538,216.8916949884164,216.762469759813,209.96707693829046,198.00182273207557,200.3992188870941,199.38975995220403,205.6853756629642,207.2902680701217,208.08208919925534,199.56133128832818,194.0902260336346,196.43439981307887,195.34275057648966,201.6811833874115,206.5482823818627,209.8309284503797,212.45434600038482,219.66701466421634,219.78153936330364,213.23692284106602,218.45455561189206,223.98768959625735,225.00754632523456,229.76032668133377,234.63104267450277,233.56489924296972,229.2620999608964,215.7054386540216,,195.55713979527368
6,2000-03-30 21:58:09+00:00,,,,,,,,,,,,,213.6350912315124,207.37034990541432,198.0723626110993,195.74782147797046,197.81071072062994,202.29899232429872,,,,,,,,,,,216.44641364500916,215.24048811697102,211.6116531234633,219.0348195465127,220.0741985286084,222.0581766547261,224.26429700547072,230.12223973342194,225.91931727124884,216.66408424006698,214.67894897362982,204.0077599796678,191.57989338743874
7,2000-04-15 21:57:55+00:00,,,,,,,,,,,,,,,,215.76427273859133,228.70054023591254,,,,190.35338690875042,184.25862842136098,187.31828041017678,188.79309441928365,192.78060187951428,197.885771185434,207.45986543327726,212.3088591149454,215.09832906696204,215.996267354128,207.9988824637404,204.33323152925095,209.7371256277039,213.89003548361478,223.5736278748509,224.57425023167488,220.65779904229063,204.62567692431602,200.82671302681916,190.29378215858813,199.10613244344114
8,2000-05-17 21:57:43+00:00,239.93019749272622,234.58956768892583,235.62903797136656,236.72058987467676,219.93200807220248,224.9200695385707,229.17335028174585,231.19168784922826,227.2070557228657,226.9113495210827,213.75523923902054,,,203.58972991209723,181.6434718222707,,,,,,,,,,,,,188.60783635115862,201.68140800013413,203.23183834488802,200.58181409689445,204.87068894345117,206.66683907256888,198.06563504828225,200.21235488198587,210.71807496484018,204.99847460146583,200.73710796523406,192.85741817591128,184.94768404302144,187.72771282851124
9,2000-06-18 21:57:27+00:00,245.29977575851996,244.39894617963483,245.15692630073843,240.254937711279,251.84798703255348,247.4952970125892,245.18625056900092,235.96906591646774,234.50354509172283,232.29436505833476,227.73790759036177,227.52785451074186,217.25671055877314,210.7249554248914,204.80143761775923,200.79062103019936,201.53553291564995,211.25255744749262,204.2513626328264,210.41601603860718,205.6896497713355,200.49163815166878,200.5459894983216,204.48527879027827,214.44215750255592,210.18388503187518,203.95736336807667,210.46070395182872,200.12508417527215,204.29552495965754,199.26897061019906,201.2364245644701,206.20082701354664,210.84843548289388,225.12670789941788,227.69059413705233,222.70064564697955,223.44344697474176,215.1493534987465,197.2681206143707,204.170616083582
10,2000-07-11 22:03:17+00:00,219.34819844676824,203.75235405387522,206.95264455141026,200.95681738062305,195.8288697149154,198.59850249056032,196.81199783658175,198.5383134753247,189.3313653340988,187.05408817447145,183.50717109665868,181.54726019885942,182.60353562500143,175.3434929019901,165.56894978696187,163.86502010288683,162.0696169770893,168.50595433185555,174.683555382264,168.86351483165964,164.2437746860861,159.79970160481832,161.7396237428498,165.7206743330471,165.4243074618309,169.67044231757325,169.57374181623408,172.80027209753734,175.85150952330474,175.44709978943217,169.7300541698018,176.78079011019776,177.95544085820438,182.38671906121056,175.9504407087914,177.85847050194522,172.86881157593638,167.52067377985344,168.01167728297358,162.29774189439885,160.6139869172081
11,2000-07-20 21:56:59+00:00,219.8956063482756,207.92947227524618,211.2994328990428,207.9463988373754,203.29405667306028,207.39064478651508,203.73943300815435,208.48577042438686,206.95445551266312,201.3998225896152,201.2337137161381,197.3017183353204,192.53226368537534,178.650199844185,177.63890775905372,167.47985293509166,168.75986718846917,176.7667059582743,181.2298097139851,180.4732158407755,176.50274617065855,171.40364251472255,172.99917943447412,173.99849371656094,176.77227285388284,174.22635300768854,177.85911510450376,182.69591377829366,184.99151888665375,186.73385638459848,181.78486273236425,184.77970530230212,189.09170471910173,189.28219947327472,191.79797880340726,189.4840871998412,183.3354079302837,178.31722844512055,181.57864081112706,166.86116027747624,174.71103205770595
12,2000-08-12 22:02:54+00:00,223.3649760421576,201.28141651035506,212.05290276217227,220.15580960371247,217.50496076725562,215.89891336676496,212.9795139507051,221.1123619439108,214.65714299713412,216.14642164595,208.11527032526303,211.78842756335868,198.09162860728324,183.5142406821162,178.9776201630097,175.3743472904295,174.10426399073955,175.86915461560466,188.04073157342373,198.18127926335418,193.42922265745855,181.60151403411263,175.03966846688462,183.91165197154947,183.17138181362037,178.24466705115205,174.22610905324805,193.4491587747858,185.47801831715162,,,,,,,,,,,174.42911966048194,167.06366665714108
13,2000-09-13 22:02:26+00:00,,,,,,,,,,,,,,179.8036748289183,174.4599664170066,170.46559284785639,171.4414015814412,176.8971917860078,179.2594010879647,181.55292227710783,172.86857701322072,164.96171949323917,169.90862185573855,172.42960651163588,178.16860237759448,178.3407243520142,177.00466097032006,179.19359263915777,187.29623800193593,179.9819464868948,173.56383314376433,181.53371088173128,184.32165345726105,185.04223034203514,185.53720554939184,182.55374675904162,175.1922738235488,176.24433552932655,173.45656022951695,160.58470038239835,164.817759226086
