,dates,aus0261-0000,aus0261-0001,aus0261-0002,aus0261-0003,aus0261-0004,aus0261-0005,aus0261-0006,aus0261-0007,aus0261-0008,aus0261-0009,aus0261-0010,aus0261-0011,aus0261-0012,aus0261-0013,aus0261-0014,aus0261-0015,aus0261-0016,aus0261-0017,aus0261-0018,aus0261-0019,aus0261-0020,aus0261-0021,aus0261-0022,aus0261-0023,aus0261-0024,aus0261-0025,aus0261-0026,aus0261-0027,aus0261-0028,aus0261-0029,aus0261-0030,aus0261-0031,aus0261-0032,aus0261-0033,aus0261-0034,aus0261-0035,aus0261-0036,aus0261-0037,aus0261-0038,aus0261-0039,aus0261-0040,aus0261-0041,aus0261-0042
0,1987-05-22 23:08:08+00:00,202.71199608631088,205.1422625630164,,178.19893195589353,192.43097212613742,205.69252435760504,202.77414113944585,164.12611307241656,152.21609268874406,142.5044434268893,153.62566464054538,168.95746110147596,175.09032564500623,175.63419997998105,179.6058388382062,183.2171518945174,187.68793099629582,189.30348940887973,195.57500102281384,195.68016459694843,207.5076396454652,206.8798779134701,214.06030987922216,211.66223748856052,212.98350093481855,222.63023356915485,205.6514410966624,221.5813247817268,208.52906271101185,191.98447409289778,217.93776126420732,207.86448157268256,209.84416423555578,210.6150914574873,215.49134798948822,215.365815552067,216.98833601554327,218.9783637250343,211.69566293903205,201.56262216228302,203.76250223479036,207.96573124580306,198.15714898358817
1,1987-09-02 23:16:50+00:00,209.1388824623068,207.84866728565964,,170.21938981600763,190.5030222131559,199.5553989279201,203.31196407833178,145.58684453170173,140.13163658728882,146.3990447047863,161.43654158892602,168.62627170934263,163.9691190266871,163.52280347017992,166.99405137731068,179.0950682006128,183.04591047349948,189.78921217458574,192.49680092882483,199.97752203398812,215.1187489661816,206.62430922175383,206.1236523768457,202.87348504308704,210.46824077320161,208.6728502403511,201.6260623034105,211.8756135337723,208.1040935689773,201.35817114092129,222.10033512767401,217.1766127263457,210.3558439171244,225.90382733954095,216.859609173867,217.65679148240318,223.35738248390248,228.1198778206472,212.63544766972294,197.19111175465272,205.5712622616506,207.34716974176044,199.45889204238833
2,1987-09-18 23:17:14+00:00,231.18384367239986,228.58875253364494,189.30718673273233,178.1260678911947,203.26801189432922,213.71884829188332,216.70402033310475,163.4750773880903,155.97051121939262,161.64309794695023,182.549850872767,195.2012382395535,196.8275997649253,187.25434789131612,186.29139495152646,199.34850744382388,206.22046810509664,215.55630151325013,223.04960450385823,222.2860606740436,236.14589883857144,228.57584763347384,223.93252388893984,229.8585501138182,231.29021061269438,228.28774484146862,217.76811873176447,233.69246332219294,224.8710380804247,217.91427171812057,243.47498806581012,235.56583834704793,230.1203290169873,238.3842461682771,244.44257031426824,253.1940351078688,249.97300374918592,243.27588620747989,226.62496522941413,235.00230690211598,228.22549975302624,217.86071860908834,211.2003970895448
3,1987-10-04 23:17:34+00:00,225.0552811430413,219.22652082323674,169.16892135077097,169.9879404155619,189.81119912526842,196.88050853570175,200.90257628518734,135.7059244880045,141.03136801814057,154.8962442087807,172.18110483626015,183.90669332463347,186.6566196902214,175.99584608659129,161.9895970675103,180.53828342404628,187.37181062652624,194.3478980057349,204.70092118033514,207.7571620088713,223.53205148196406,214.26150974352163,216.540883775618,220.16439956333602,220.85666483241457,216.17995591111884,203.26502378862236,213.1351510352596,211.64912304542278,207.13720971857705,226.05111409571455,219.02256473745473,220.12505031641982,230.73843931369456,225.92928217013977,231.28354035091908,222.86074434513336,226.14664586808485,223.89692200216365,213.15871275751087,208.1267167831276,212.09681194373238,202.2178080988842
4,1987-11-14 23:12:11+00:00,229.39457364106127,224.52731315303714,,195.64330070244526,188.56863723831884,213.60872655325437,219.9805124354373,168.21804581283365,162.95349561714892,165.73625936951268,177.726305530475,199.6873561986965,200.01889032442952,192.20123363319306,205.31499450454993,211.5479392929903,218.54482430153703,219.75176216345224,228.3966522844129,227.83211492798384,245.41008037856872,229.39615362793037,233.9839618552301,239.53704996493062,237.55512199405337,234.99754486123646,227.28434198692258,235.89774990341644,239.40675585356627,221.67202924833018,240.87996302385716,229.29044770773098,243.75204628236622,239.9940073046608,241.59039874454197,242.47904805069882,240.6414114897034,245.97343322768296,238.64603841637768,221.05353207525206,229.15890148267363,220.55265886614538,228.40726317125115
5,1987-11-21 23:18:29+00:00,220.37107510158003,211.61481670114546,167.55382955476009,173.42295886179025,184.86305961352937,204.950556478538,193.81705038946387,115.65741324835406,134.49151811943085,153.53422095437878,174.91162395123175,193.01479111952713,186.1970206660673,188.8604975501502,190.9502992578571,200.89779628872688,207.19786339122334,214.30792058348848,221.55232508472352,222.2891378736574,236.16469907494803,218.92042406441462,226.78048088224105,227.5883246054145,224.19588813677228,223.09475404290848,217.83075065539091,229.79458223270248,219.59380997370263,217.98304105770782,232.99074305436113,232.7791966799051,231.8703607220875,236.2111183323073,231.56813673682328,234.7755522461936,230.91178763891773,237.93576258088183,229.13877432510583,222.1217763159807,222.13422193544093,215.34366482743565,215.70082950525057
6,1988-01-08 23:19:14+00:00,237.1964390612785,223.7627517131556,208.10859723163983,197.05237153817257,209.44997059246145,219.80855687439157,225.4536159532884,141.49749135622548,153.11935666248993,164.67146372892273,176.86830445249967,186.7601910044156,192.18390856822649,191.94831020049892,211.575253463633,217.6010771623924,226.521817697549,236.93191284311578,235.1603253812829,233.1276137002266,242.96444344296637,236.2712220060586,238.09218623152958,239.37971485314844,238.31547824807978,231.75210349667796,228.76374316896457,238.72450424624117,236.02091546256196,228.34339311412552,252.56540960036153,240.03832321747532,235.3663166918921,251.4699746866892,251.00599566073808,246.57908315836056,241.76687395967934,241.93230745939738,246.98846952272956,210.0717816533841,228.85423057716443,231.20951036755636,216.17578787896252
7,1988-01-24 23:19:32+00:00,237.04098111507892,219.51988524523154,191.8984588643975,196.3663893416715,202.72483222937245,204.98175514326985,215.04633776804127,149.04435318809445,149.86307309058122,154.42334140228084,171.5340927483713,186.68549968465797,190.10863463488107,178.5808114494608,204.18297563996975,205.49304010391222,218.8198987349246,229.025574266528,220.39188620625805,222.52904130381478,230.70971298028667,219.84859168423262,221.04007833677025,228.38139433347982,228.74370146362804,223.96603425032072,213.41522735615334,238.28548524281626,223.97629386853163,216.77902170107473,245.66274308845763,234.2749105785228,230.84510672570104,243.7674197981644,228.2451601488777,243.38095708531552,233.90457202241677,235.12752474216694,225.6432918850767,216.3745861569211,207.08878050481144,226.15743871950997,221.84033291224182
8,1988-02-25 23:20:02+00:00,223.8377890112587,217.96314674794337,181.53741640338717,195.11443222757683,197.04885989389055,210.69649435206716,213.0634699864341,145.99188077726023,144.1958748328019,146.71432239480256,160.58288686906923,173.83182469042515,174.52554510301007,190.99162122930198,198.31147926185525,196.48429592918276,206.4200975392941,228.9323969712447,221.08011392604004,208.84291624321196,217.44268961277135,218.93195755123276,222.31727516869003,217.00849959560134,213.0627662197112,220.07811190884462,212.19353725088405,222.42177773113508,222.87892942381148,216.2992968306258,240.39019435907073,234.3985754013069,229.24992200264194,239.23810246152036,238.93489914616674,238.1847747516827,228.55648844683503,229.801980934425,216.75444608587816,205.6459224836778,214.6647418885268,217.15236707226327,204.91289786921084
9,1988-03-12 23:20:12+00:00,216.04765165929132,209.78634248223258,185.33799524132365,194.72893495804394,193.14503600392428,207.13839597229608,207.40938855094092,159.34116939292235,151.48821092060152,137.30637922110435,163.14226181319054,184.3571864110229,178.34651011226896,187.32063977109144,201.28107513025725,196.07803631204166,200.99566624562112,215.52456097020126,212.63348016240917,203.94300107376978,213.25269293078455,208.3995432199901,207.73336165869938,212.1503313461446,213.68883016202898,225.93421804917958,215.03077143096158,225.39960911215215,220.00557932380048,209.93351562080164,233.2741617008705,230.2435381043641,228.60561870855796,230.57891517650117,233.44372266442085,235.1762229248171,233.89419272367707,233.34523414376838,220.13377720161594,207.97028795156766,207.35385655008307,203.8749430316441,204.370302321994
