dates,satname,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152
2004-10-12 21:49:36+00:00,L7,,,,,,365.95,368.80,373.47,375.65,393.93,386.79,383.34,392.32,,,,,,,384.55,379.87,410.54,392.56,392.33,387.63,381.34,,,,,,,377.88,368.99,354.20,329.83,326.28,331.15,330.00,370.13,370.71,386.04,409.37,,,,,,,,357.65,374.52,427.91,395.41,394.14,349.70,353.55,,,,,,,,,,,,340.07,330.10,339.64,350.42,357.53,360.25,352.16,347.71,,,,,,,,347.56,356.55,361.72,362.01,364.30,366.75,361.13,,,,,,,,347.50,339.66,358.54,369.16,368.32,373.43,374.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-20 21:45:40+00:00,L5,352.51,351.96,348.98,350.12,349.98,356.67,360.61,360.98,365.08,366.65,365.56,357.58,363.14,366.67,362.12,364.21,345.19,357.69,362.10,363.58,355.38,361.09,355.54,355.25,354.60,348.07,337.87,338.08,344.61,341.46,337.73,333.25,345.41,341.14,332.47,317.63,315.37,314.37,320.42,343.60,342.22,344.00,349.70,335.96,341.18,346.03,359.73,357.16,350.52,350.10,339.89,353.37,346.59,341.77,339.94,332.96,341.06,353.44,360.30,356.32,344.56,333.95,327.53,334.22,328.12,325.12,324.32,335.59,341.23,336.81,334.30,340.56,341.64,345.85,351.00,341.77,335.92,334.47,326.06,318.33,318.93,326.71,335.15,339.96,347.17,344.74,344.24,343.95,347.52,345.22,349.79,356.35,353.60,346.90,343.97,347.86,354.29,340.23,336.42,341.99,350.06,352.71,357.45,354.67,358.37,356.53,359.73,352.59,349.08,348.37,346.19,360.64,358.17,348.65,351.34,336.18,332.16,335.46,345.06,348.35,352.52,343.79,341.12,342.92,350.83,354.92,349.35,348.37,348.92,347.24,347.02,352.91,353.23,357.25,355.05,348.51,349.97,349.82,349.95,348.06,344.90,351.21,360.82,359.32,346.83,343.22,342.82,346.55,348.62,356.62,362.35,364.85,375.36
2004-11-04 21:56:07+00:00,L7,343.61,,,,335.89,343.79,345.89,348.42,349.53,357.50,353.39,344.41,354.34,355.23,,,,340.83,346.71,347.58,343.58,348.36,347.05,341.14,343.68,335.40,326.19,326.30,,,,325.52,337.14,328.28,322.50,306.36,304.53,306.12,309.83,329.79,332.24,333.04,339.10,326.59,333.79,337.91,,,,332.77,328.57,336.09,337.86,333.51,330.98,323.07,331.20,345.62,348.16,337.69,322.05,,,,,,305.32,311.95,316.54,313.61,310.89,318.94,324.46,336.93,330.73,325.35,320.86,313.55,308.39,,,,317.37,323.28,332.60,330.71,331.44,333.71,336.02,332.07,334.77,337.45,332.70,,,,336.70,327.70,322.72,330.56,333.30,340.35,345.21,341.51,335.43,337.37,344.57,,,,,345.39,337.94,330.14,346.52,334.14,320.24,326.18,328.73,330.25,339.47,336.73,336.47,337.98,337.08,,,333.40,335.25,336.94,333.84,341.11,348.04,344.28,346.82,340.34,340.76,340.73,338.04,,,330.81,348.38,349.01,339.48,332.08,335.54,336.53,340.25,341.70,349.59,352.40,
2004-11-12 21:52:15+00:00,L5,375.25,354.49,347.87,350.04,342.60,353.12,357.69,370.02,380.95,387.00,383.50,374.28,385.68,382.65,358.26,362.44,346.57,352.86,360.61,357.57,367.48,380.23,372.68,367.47,369.39,364.28,347.75,330.63,348.18,341.66,343.65,354.10,363.13,355.17,351.33,332.65,322.12,322.76,325.14,353.91,354.64,371.03,383.08,381.92,352.98,345.09,375.02,378.97,360.40,347.76,337.29,350.60,376.33,365.13,367.79,345.88,350.82,365.90,383.20,365.87,346.80,344.72,330.51,330.33,324.48,319.37,320.77,323.67,327.20,327.61,336.73,342.93,347.83,360.66,350.30,352.09,347.33,321.08,313.66,308.81,311.00,317.27,327.04,331.02,349.80,354.99,355.32,356.33,357.02,351.24,349.18,346.08,343.72,353.75,347.38,340.17,354.08,342.05,337.68,351.47,360.23,365.09,367.84,365.54,366.28,349.58,359.12,362.61,345.24,343.45,349.75,357.83,342.31,341.87,363.98,345.79,337.74,338.20,344.58,350.20,351.78,345.49,329.52,328.02,328.23,331.79,331.81,334.45,345.06,347.83,352.49,357.84,363.98,362.93,368.20,356.82,337.84,342.30,338.48,333.12,330.11,335.81,348.65,364.56,356.52,350.69,350.19,355.17,352.78,357.21,356.70,364.12,375.95
2004-11-13 21:49:59+00:00,L7,,,,,,,,,,,,,,,,,338.06,345.39,349.49,348.74,351.04,361.06,353.68,350.40,,,,,,,337.86,341.67,355.86,347.20,344.02,329.08,322.34,325.34,322.08,344.80,341.91,,,,,,,,345.78,346.93,342.30,351.58,350.60,345.46,347.05,340.41,,,,,,,,,324.41,322.90,328.18,334.49,329.57,327.83,332.53,337.64,349.32,,,,,,,,,317.04,333.08,333.80,339.49,345.47,347.25,346.72,,,,,,,335.09,337.39,351.75,333.12,330.76,335.45,341.33,349.72,,,,,,,,330.44,328.23,,349.22,,358.44,346.04,331.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-15 21:53:21+00:00,L5,,,,,,,,,,,,,,369.58,359.39,359.02,349.30,353.78,361.97,342.53,339.74,343.42,336.09,331.48,335.73,334.45,335.81,335.48,338.36,338.21,337.91,332.74,341.73,324.76,323.35,312.56,312.73,314.63,314.65,329.20,329.23,328.34,333.66,337.93,349.31,351.55,360.15,355.57,352.69,351.30,340.71,338.08,333.08,334.31,331.11,326.59,329.38,339.03,361.60,358.68,335.73,347.16,341.36,351.30,345.75,346.56,348.09,354.14,322.27,321.07,319.21,325.20,326.06,335.07,329.71,344.13,341.90,332.67,323.52,320.43,319.12,323.60,336.20,328.65,332.32,339.62,335.71,336.24,334.54,332.84,348.48,351.27,350.38,349.83,350.80,354.81,350.23,324.73,322.83,328.99,334.87,339.73,344.62,352.58,362.30,357.30,359.41,362.22,350.24,349.04,359.90,366.66,341.02,338.86,351.89,342.01,332.31,333.05,340.85,341.00,356.97,354.34,354.72,354.46,354.46,353.05,352.96,349.82,341.82,339.94,339.83,347.78,348.34,348.48,346.45,353.76,355.50,355.91,355.62,347.36,345.18,341.73,346.22,350.30,340.50,329.31,333.31,334.60,351.34,354.13,360.33,365.68,371.73
2005-02-08 21:56:46+00:00,L7,359.24,,,,,,,,,,,371.00,375.70,376.77,368.62,369.08,,,365.53,358.66,357.11,361.82,359.39,356.74,360.91,356.52,339.50,347.71,354.66,,,,349.88,346.52,346.03,330.22,324.59,317.70,321.02,337.50,341.50,349.21,367.82,358.15,346.58,349.11,366.80,,,,333.68,343.64,355.12,348.58,350.16,328.60,337.24,348.69,372.33,358.92,347.24,336.97,,,,,,331.45,334.14,328.87,326.57,329.16,335.59,339.04,345.21,338.88,329.57,328.88,319.09,314.78,,,334.50,335.21,345.33,347.33,342.15,342.11,346.06,339.46,341.77,345.04,347.86,351.11,,,351.98,336.58,334.49,343.25,352.43,350.93,354.12,353.64,358.82,354.05,365.86,360.97,349.68,,,,350.85,346.62,349.83,347.84,331.35,330.61,348.50,353.42,359.66,350.93,342.48,347.48,353.00,356.73,,,343.85,347.20,341.90,348.11,349.15,348.38,351.13,349.84,354.01,348.54,348.26,337.25,,,353.75,354.58,346.15,337.31,338.81,345.97,344.18,351.74,361.41,363.92,375.72
2005-02-09 21:47:31+00:00,L5,,,,,,,,,,,,,,387.51,377.24,372.34,349.69,350.10,353.25,355.39,347.84,354.97,350.12,366.97,366.21,358.43,353.24,360.28,360.38,364.70,348.83,339.57,352.57,344.49,338.97,331.69,325.05,331.16,323.28,341.31,352.95,356.19,361.95,344.77,357.87,361.87,372.07,352.11,343.94,339.58,335.21,345.00,345.30,343.49,348.12,343.64,353.87,359.91,380.82,367.42,351.30,347.78,337.01,339.55,332.43,330.86,333.96,336.25,341.14,330.41,330.09,336.97,353.51,359.50,358.20,356.12,345.20,,,,,,,,,,356.19,359.15,360.84,,,,,,,,,,,,358.94,,,,,,,,,,,,,,,,349.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-17 21:50:40+00:00,L7,371.22,362.87,,,,,,,380.79,390.28,395.79,388.55,394.16,392.83,383.21,,,,,,,373.63,370.01,369.52,371.67,362.89,358.93,364.40,,,,,,,,,,,324.04,350.98,356.12,356.60,363.42,346.22,354.17,367.04,,,,,,,,351.49,348.20,344.85,353.24,372.73,381.65,367.98,357.47,,,,,,,,,,,,,357.09,349.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-24 21:56:53+00:00,L7,344.87,338.83,336.39,338.04,,,347.25,354.00,355.19,365.08,367.96,367.46,370.93,363.48,355.79,,,,,,,,,,,,,,,,,,,,,,,310.11,314.16,332.00,331.14,334.62,340.39,332.45,341.40,342.49,354.87,348.32,,,,340.68,341.22,337.30,337.02,326.34,334.69,345.15,356.91,344.14,329.66,328.63,324.94,329.01,325.80,320.89,,,,314.55,323.22,326.94,333.86,339.95,333.79,331.91,330.82,320.08,315.74,313.46,311.42,316.82,,,343.17,345.93,342.91,344.18,341.67,339.62,345.57,348.98,345.35,346.74,339.91,,,,333.76,339.22,347.05,347.04,349.91,349.69,345.52,344.84,353.27,356.76,344.12,346.93,349.13,,,,351.13,335.26,325.96,329.36,339.38,339.59,346.82,339.16,332.65,336.07,333.09,334.50,335.93,,,,338.01,346.27,349.45,344.56,344.82,348.87,349.43,349.42,346.47,336.58,332.79,,,,342.00,336.04,340.31,345.12,342.53,348.49,360.94,361.76,373.99
2005-03-04 21:54:04+00:00,L5,351.79,347.83,348.58,349.00,345.29,352.41,357.52,362.20,366.05,370.76,372.57,368.92,370.81,368.46,359.09,363.25,349.08,358.42,358.29,354.61,358.22,361.18,354.65,352.07,357.35,352.34,338.49,343.67,348.35,347.25,346.47,338.52,350.22,344.62,342.41,329.76,328.22,325.82,320.45,340.70,342.82,345.01,353.20,338.14,352.47,356.30,361.99,358.10,355.89,351.27,341.85,351.62,351.33,348.15,346.12,340.50,343.44,356.73,360.07,354.59,346.14,345.59,345.65,347.91,340.65,336.41,338.57,344.98,338.07,334.47,335.40,338.07,346.78,355.29,345.85,341.19,340.28,332.39,324.99,324.79,322.23,324.33,334.66,341.37,349.57,354.27,352.75,351.63,349.60,346.23,346.38,346.81,347.66,352.65,350.76,348.02,352.31,336.30,338.99,342.81,350.27,351.73,358.41,360.59,360.44,360.17,364.30,367.88,356.92,357.88,357.51,358.48,354.44,358.90,362.46,345.96,343.88,350.88,345.33,348.04,353.27,351.17,351.05,350.89,352.82,355.16,347.96,339.63,347.98,346.37,345.03,348.47,356.72,356.00,355.84,353.22,352.24,350.38,348.62,344.20,339.21,343.61,357.51,354.74,344.73,335.86,340.55,346.56,347.37,350.17,361.11,362.62,373.27
2005-03-05 21:50:44+00:00,L7,,,,,,357.52,364.29,373.66,380.11,389.13,389.68,383.62,,,,,,,,371.69,373.16,372.52,362.61,363.93,362.74,353.30,,,,,,,353.79,337.80,323.11,311.45,311.17,310.00,314.28,334.16,337.80,349.29,350.52,332.97,,,,,,,343.64,356.84,348.48,341.72,336.35,327.84,343.69,371.80,377.06,,,,,,,,,,,,,344.71,350.53,350.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-12 21:56:56+00:00,L7,,,344.71,346.08,345.26,355.98,359.15,362.84,370.30,374.81,372.96,370.59,370.13,,,,346.88,356.66,356.99,359.32,354.33,358.94,354.52,352.63,359.41,350.57,336.89,,,,341.27,343.88,351.72,345.42,333.36,322.28,323.71,326.24,324.61,343.62,346.82,347.40,355.06,336.73,348.62,,,358.84,354.19,348.18,340.01,350.77,352.60,350.49,346.70,340.02,346.41,358.41,365.53,358.03,,,,,332.38,330.46,337.25,337.64,338.37,331.73,335.96,341.15,350.95,354.38,345.29,345.67,344.12,335.21,,,322.08,326.73,342.93,347.00,352.45,354.30,351.18,351.45,350.43,350.47,348.58,351.41,,,,350.84,351.15,338.10,338.59,349.21,354.51,356.69,357.17,359.98,364.84,361.78,,,,352.67,359.50,358.64,353.24,354.94,361.73,342.55,329.48,336.29,344.12,350.28,359.80,354.71,355.23,351.36,,,343.75,345.63,346.14,350.96,347.19,350.39,351.63,354.20,358.98,346.31,348.10,353.42,,,342.48,346.31,359.58,356.78,350.68,339.90,345.60,348.43,346.29,351.36,364.29,,
2005-04-05 21:54:19+00:00,L5,390.91,365.66,365.19,368.28,364.48,369.00,375.46,379.09,383.30,394.44,393.98,390.27,386.30,404.60,391.58,,,,424.18,401.83,391.54,421.09,405.48,392.70,397.66,390.72,357.80,362.63,426.04,373.76,367.50,372.48,369.86,374.72,360.05,343.78,336.27,341.49,337.44,368.67,366.74,370.90,389.43,410.38,363.08,372.40,411.47,422.22,406.83,372.51,360.69,385.78,434.62,393.85,402.41,343.98,347.87,359.30,400.73,393.82,387.28,368.43,351.02,353.61,343.12,335.37,340.22,343.90,347.10,347.36,347.36,347.66,357.32,363.09,355.90,354.76,351.13,341.86,336.99,337.34,338.86,345.44,355.25,361.08,366.62,358.31,353.92,354.26,353.59,359.42,353.89,363.50,364.29,372.66,369.22,364.69,373.66,358.08,354.61,357.50,362.79,359.43,363.69,374.82,371.45,369.51,373.50,374.02,369.55,367.38,374.18,374.41,368.28,361.47,374.01,360.92,342.83,350.76,354.89,357.87,363.33,358.16,358.43,360.59,362.74,366.03,364.23,361.07,359.50,361.28,358.07,355.88,359.92,359.73,363.66,363.24,363.32,369.22,367.03,361.80,359.87,366.21,374.15,376.11,360.87,354.19,348.20,353.79,352.75,360.05,370.17,378.75,391.37
2005-04-21 21:54:22+00:00,L5,392.48,366.11,362.69,356.40,354.65,360.25,363.09,366.33,371.86,381.18,391.09,390.11,387.61,391.10,377.19,,,367.78,387.61,383.78,377.14,398.64,391.99,389.46,390.83,377.60,360.96,359.57,410.41,361.81,352.02,349.26,357.34,362.45,354.00,333.30,332.04,333.19,331.13,358.88,359.29,372.71,400.96,399.40,355.25,361.79,396.65,398.51,377.54,352.07,339.89,357.41,395.59,378.66,383.28,347.87,352.21,365.99,401.27,386.71,378.04,356.36,345.02,347.79,328.55,325.43,324.19,331.38,333.99,332.17,335.30,348.98,359.68,362.87,356.26,358.93,350.99,351.79,335.43,326.55,323.07,327.17,344.63,353.39,353.23,349.18,345.51,353.29,357.72,360.17,356.91,364.84,363.44,358.01,351.71,349.61,360.10,345.58,343.85,350.89,363.14,368.68,367.89,375.36,375.66,378.11,379.42,372.70,354.80,356.23,355.25,365.14,356.48,358.60,367.79,354.57,344.65,350.50,355.76,359.79,364.17,356.10,359.30,362.86,354.27,355.58,353.25,352.62,354.06,352.37,351.19,357.96,367.09,362.64,369.83,366.58,365.56,372.10,360.04,352.56,348.70,354.67,361.35,363.44,351.29,352.22,353.01,359.28,355.05,361.32,371.08,375.46,378.48
2005-04-30 21:48:14+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,350.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.57,345.56,340.80,340.58,330.36,319.90,320.18,,,,,,,,,350.71,347.06,350.07,346.04,348.25,346.72,,,,,,,,354.01,355.77,352.10,351.01,357.57,359.73,349.83,341.02,,204.31,131.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-23 21:54:36+00:00,L5,366.26,372.27,383.49,471.44,486.45,459.54,444.83,420.86,395.87,393.51,381.45,376.87,373.39,381.62,367.30,378.69,372.71,,528.78,548.39,,387.03,380.26,383.09,391.95,368.05,352.45,349.90,393.90,369.22,357.63,348.13,380.25,351.50,323.71,331.08,,414.90,,,,367.83,380.29,,352.48,359.54,383.68,377.17,363.72,352.03,346.12,357.05,373.41,359.24,348.43,318.92,,,,,,,,,,379.43,334.97,335.70,332.36,334.20,337.94,331.69,338.70,349.52,349.94,340.90,331.09,332.43,325.11,324.01,327.30,331.74,346.58,354.99,354.60,354.91,348.34,349.72,350.00,348.08,354.31,357.51,352.41,357.96,350.46,351.42,366.88,345.57,343.56,358.20,359.36,356.60,361.27,359.35,375.88,366.00,367.22,365.75,356.02,356.08,352.80,364.57,356.66,358.55,361.34,349.35,334.43,334.33,351.69,353.40,361.71,353.61,354.11,359.88,355.08,354.24,350.46,356.47,353.65,359.38,355.97,356.81,356.84,355.68,353.09,351.69,358.62,350.16,351.53,346.64,346.65,353.78,360.77,358.24,349.61,341.89,343.33,345.56,347.48,356.52,364.11,369.77,387.81
2005-05-24 21:50:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31 21:56:47+00:00,L7,335.39,329.19,326.57,329.54,,,336.09,340.34,343.20,346.76,344.03,345.75,351.89,351.71,336.54,339.31,325.57,,,,337.28,342.49,338.01,334.55,335.48,330.85,315.53,320.32,323.88,320.95,319.33,,,316.41,304.92,285.34,279.92,289.51,294.00,318.04,320.58,322.54,329.27,306.12,321.34,,340.34,334.31,,260.53,,,329.61,325.40,321.09,289.27,317.89,331.01,345.54,,,303.48,306.52,,,287.32,285.19,,,288.70,299.52,311.09,,328.04,,,,,,293.52,287.42,293.73,,,322.35,319.03,312.73,316.21,,,,328.65,325.36,323.40,317.56,323.33,,,,314.09,,,330.13,328.46,325.83,320.51,337.71,332.39,317.42,314.81,324.75,,183.87,,325.14,312.52,,,311.32,,,318.74,314.77,319.46,313.84,,,317.43,,,314.35,321.44,327.69,331.12,329.53,324.51,312.19,312.44,326.61,323.78,,,,,329.39,323.69,325.42,325.74,325.93,336.63,343.27,353.19,
2005-06-01 21:48:30+00:00,L5,355.31,351.95,352.60,356.28,351.34,360.91,364.17,367.69,370.40,382.53,381.65,380.10,373.35,378.76,362.86,360.97,353.52,360.77,364.17,359.99,357.14,363.74,363.92,358.38,362.47,353.37,339.21,340.34,350.42,347.00,339.93,334.89,348.36,346.25,335.01,317.03,318.41,323.80,320.96,345.51,343.80,343.41,353.77,337.67,339.69,345.57,362.89,361.11,349.87,338.80,338.06,,,,,,,,,,,332.56,329.70,331.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.18,345.86,343.09,343.17,347.35,348.33,,,,,,,,,349.36,347.75,344.49,347.86,359.37,,,,,,,,,,
2005-06-08 21:54:44+00:00,L5,363.23,356.37,355.19,362.18,359.21,363.08,364.86,364.21,365.45,368.18,373.35,367.62,370.01,376.60,366.28,369.18,355.66,361.59,368.33,362.16,355.18,361.47,350.54,352.15,355.65,346.26,337.01,344.26,351.52,345.21,340.23,341.91,353.72,340.45,326.94,307.64,317.95,320.41,318.13,334.03,336.46,341.25,347.62,337.76,343.32,352.04,370.21,361.77,361.06,350.52,344.22,350.38,353.47,345.49,345.21,335.92,340.29,356.77,365.23,370.96,353.73,345.26,331.24,335.89,323.80,326.64,328.90,336.04,332.66,329.57,329.59,338.98,345.95,351.70,341.44,337.16,338.64,333.39,326.60,317.84,323.03,325.77,339.31,336.81,342.50,339.58,331.28,336.38,343.89,347.85,348.46,353.68,352.50,356.76,346.72,351.55,362.96,333.42,331.07,336.28,348.95,350.91,352.65,355.99,354.37,361.07,367.74,358.41,341.73,348.87,356.88,360.69,350.76,347.15,353.18,341.88,329.97,329.80,337.84,349.23,357.42,345.58,348.56,347.37,348.36,348.26,346.18,341.96,344.19,339.52,346.77,344.34,355.90,353.08,354.60,350.32,358.80,357.43,351.93,349.69,347.45,352.64,358.68,354.23,342.34,337.95,340.54,346.14,347.57,357.35,367.47,376.70,379.87
2005-07-10 21:54:55+00:00,L5,,,,,,,365.26,368.89,365.88,377.90,,,,,,,,,,355.15,355.14,357.08,349.29,349.69,357.11,355.68,346.18,345.48,345.38,344.23,337.09,330.51,343.63,327.81,324.53,308.91,309.92,317.74,317.65,335.19,334.75,343.17,351.37,328.27,338.85,349.61,353.45,349.81,332.92,327.20,334.61,336.52,343.07,332.85,332.70,303.85,328.18,348.24,362.62,355.31,335.62,329.29,313.27,328.31,313.95,309.33,313.04,317.21,319.95,302.38,318.27,316.73,317.11,333.52,326.79,324.71,322.57,327.09,315.05,314.82,305.68,301.79,316.59,330.38,334.46,320.06,320.66,324.39,338.02,335.84,347.30,355.99,339.74,343.25,330.20,327.25,326.08,317.97,319.79,326.93,331.93,328.97,350.16,342.19,337.23,341.04,344.89,340.52,339.95,333.68,328.35,,185.43,331.37,334.18,319.09,308.22,313.91,316.06,330.16,345.58,344.78,348.70,340.99,341.90,336.61,325.36,333.11,334.17,330.19,329.57,343.19,342.34,349.03,354.58,341.64,350.05,344.23,349.65,336.64,324.15,339.08,352.42,352.65,335.87,335.35,344.65,347.22,350.97,352.46,363.35,367.63,375.15
2005-08-03 21:56:37+00:00,L7,373.08,355.26,353.26,360.53,,,,369.72,376.25,380.64,383.61,375.64,374.44,385.74,373.13,,361.62,360.95,,,364.01,395.90,376.41,371.67,365.97,352.70,341.11,343.92,389.11,354.84,348.48,,,,353.14,318.96,315.09,315.75,322.24,346.43,351.28,359.46,387.34,,346.15,357.56,395.63,399.64,379.90,,,,,373.91,,326.71,339.79,351.67,377.61,380.37,376.90,333.80,328.31,327.92,321.08,318.68,316.84,,,,324.71,338.99,343.70,354.81,353.97,344.12,340.53,334.37,328.81,322.33,321.11,328.93,,,,341.34,340.48,340.52,348.01,356.81,,356.71,351.49,354.21,343.97,347.21,,,,345.24,,,357.74,360.87,364.92,366.25,369.63,362.55,352.91,346.40,356.21,,285.18,,,344.28,334.99,337.92,341.83,350.12,350.71,343.54,348.01,354.07,355.89,359.29,352.30,352.71,,,,352.24,354.33,350.44,352.85,352.68,355.04,353.88,348.70,347.54,,348.10,,,341.25,338.27,338.25,345.82,343.29,350.59,362.18,367.69,378.97
2005-08-20 21:49:06+00:00,L5,376.35,360.50,357.04,361.09,358.29,372.21,368.19,372.19,379.76,379.32,386.12,382.12,379.26,385.78,381.25,394.47,363.36,367.62,376.48,377.56,367.80,387.39,379.43,372.57,376.03,364.83,350.14,360.73,391.61,359.65,350.67,344.74,356.81,359.11,360.40,334.85,323.08,328.62,330.40,358.83,358.28,372.05,388.40,,356.48,365.12,381.90,381.82,364.13,358.37,354.50,366.83,376.50,364.24,364.98,348.67,348.93,364.99,389.58,379.80,359.97,337.19,332.22,334.95,323.59,315.91,315.04,319.01,327.53,330.54,345.69,351.58,361.38,372.70,367.17,354.65,351.70,344.19,333.40,330.98,326.89,339.17,345.58,352.45,351.31,350.95,346.44,351.81,355.91,363.68,375.24,375.76,359.68,357.19,347.60,346.17,362.72,345.39,345.56,355.53,362.93,367.95,370.93,374.07,371.62,368.22,370.23,365.82,354.14,351.12,359.16,368.14,361.08,353.05,356.96,341.52,337.17,343.37,355.28,368.79,366.48,356.91,350.55,350.99,356.64,368.12,364.93,366.56,361.56,356.19,351.69,356.99,364.75,355.30,356.75,360.12,371.25,368.42,362.51,358.24,354.07,360.15,367.83,370.35,358.47,352.44,349.77,356.99,355.17,365.49,370.34,377.04,383.53
2005-08-27 21:55:20+00:00,L5,344.70,346.07,351.58,355.13,357.26,360.70,364.70,367.68,360.01,364.03,362.19,363.96,360.56,362.01,354.99,365.06,351.85,359.05,367.22,361.09,358.39,355.79,349.14,346.06,349.72,343.85,330.42,332.40,347.25,349.10,348.69,338.39,345.41,347.16,340.07,320.68,318.87,320.13,319.38,342.54,336.37,333.02,342.35,334.71,341.44,341.09,362.81,362.72,355.78,347.00,329.98,352.46,353.36,342.49,339.70,328.75,332.05,341.35,353.56,345.91,338.20,333.42,323.27,329.62,322.34,319.08,319.82,324.41,329.92,328.99,322.22,333.77,338.83,349.68,342.13,341.39,335.15,330.13,323.35,327.46,323.36,324.27,333.32,340.76,344.18,334.63,333.71,332.60,337.32,342.70,350.99,354.58,352.15,347.23,342.54,339.76,348.70,337.51,339.82,336.41,341.35,343.12,348.51,347.89,345.40,343.57,361.35,365.37,347.92,348.36,354.92,359.88,353.00,350.06,348.01,329.89,317.33,323.44,330.68,345.13,346.55,341.79,336.44,343.19,350.72,354.66,352.99,353.80,358.56,353.68,337.46,338.98,341.54,339.69,338.00,336.36,339.99,351.63,351.01,350.26,344.64,347.17,356.07,354.28,338.02,329.19,328.58,334.47,335.46,341.35,359.08,366.37,373.07
