dates,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152,satname
2009-10-10 21:51:06+00:00,343.86,337.62,351.82,357.68,350.01,355.72,372.34,363.12,364.36,355.10,362.25,356.93,359.60,358.81,354.19,366.03,350.85,351.87,358.66,357.40,355.49,358.01,350.02,351.44,357.15,348.13,311.91,334.12,345.44,340.37,339.63,331.36,340.14,331.96,320.39,308.31,314.81,318.09,321.70,334.18,341.25,343.57,349.46,334.51,330.97,340.75,359.89,358.73,345.43,340.69,326.80,343.20,342.76,335.52,322.51,312.46,329.10,342.36,352.46,352.56,345.28,323.86,314.17,319.21,317.44,309.38,313.37,314.59,317.14,317.14,313.20,320.64,332.97,344.40,347.78,334.56,328.70,328.69,320.15,315.04,313.93,316.91,322.85,329.58,333.83,328.93,320.52,331.00,334.90,341.06,340.21,348.71,343.47,346.39,335.90,333.50,335.88,318.44,323.01,331.93,333.81,346.96,351.51,354.93,334.41,325.66,354.96,348.37,333.75,327.99,333.73,346.87,334.23,332.17,,314.29,324.25,327.49,325.03,330.97,341.93,333.19,335.11,335.84,335.81,341.74,335.61,332.96,337.06,333.62,331.11,338.55,343.67,341.51,340.95,335.01,333.74,337.33,335.33,334.54,336.71,332.94,346.63,346.24,344.52,341.78,338.71,342.36,337.24,344.56,351.15,359.62,368.31,L7
2009-11-18 21:57:53+00:00,354.83,353.29,354.73,362.70,354.85,361.78,367.98,367.38,367.89,362.38,363.15,355.72,362.09,362.60,358.08,368.70,354.13,353.67,358.93,358.34,356.74,361.61,354.20,354.19,358.00,350.93,315.42,334.75,346.94,340.85,338.17,332.20,342.19,333.67,320.51,310.24,316.92,316.75,322.46,335.36,342.93,344.55,350.69,339.16,334.13,344.67,362.26,361.45,347.51,343.14,327.72,343.54,346.83,341.12,331.95,320.97,334.42,346.65,356.03,355.87,352.92,323.89,313.50,318.04,317.50,307.28,315.76,312.74,316.96,317.14,313.62,323.40,338.44,344.27,339.33,334.14,332.84,331.01,323.87,315.90,313.29,315.34,318.39,328.02,330.92,329.92,326.70,333.07,338.86,341.25,338.06,349.79,344.70,348.43,327.98,329.52,335.55,317.15,324.42,331.23,335.26,351.77,354.98,358.41,335.64,324.50,357.07,348.05,333.57,323.39,333.16,338.93,327.38,327.42,337.16,317.27,318.21,324.88,327.78,337.10,344.59,334.35,335.21,339.69,334.91,,332.00,330.28,333.58,332.76,331.66,340.98,346.53,342.83,340.44,334.81,336.38,338.71,334.90,331.31,,,353.20,354.67,351.88,349.67,346.85,349.22,342.26,350.17,356.17,360.52,,L7
2009-12-04 21:58:04+00:00,353.27,348.38,351.68,358.69,351.85,359.35,365.24,367.38,367.89,362.38,363.77,356.11,362.19,366.70,360.46,371.70,360.75,353.27,361.57,360.11,359.20,361.61,354.20,353.13,357.31,349.18,330.36,339.66,354.07,341.26,340.79,335.09,345.69,339.12,324.71,310.24,316.92,316.75,322.46,335.36,340.41,343.36,349.72,337.83,337.41,343.38,364.75,364.58,351.04,347.66,330.72,347.98,346.83,341.12,331.95,322.02,334.16,346.05,359.13,353.56,346.62,328.24,315.98,321.27,318.32,311.53,317.65,314.44,318.90,314.14,313.62,323.40,336.47,344.38,337.92,333.32,336.60,330.32,323.06,318.03,316.91,317.37,321.54,329.11,330.92,329.92,326.70,333.69,338.63,338.16,342.03,351.22,346.55,352.48,331.60,333.71,340.73,324.20,325.07,331.23,335.26,350.25,354.37,356.06,342.29,342.33,363.73,349.84,339.96,331.82,340.11,342.79,329.04,326.47,337.16,317.27,318.21,324.99,329.05,337.97,345.59,337.51,337.71,340.32,339.97,336.60,333.89,332.44,332.88,334.73,331.66,340.98,347.19,344.30,340.29,337.14,344.12,343.77,335.07,331.70,331.46,331.57,350.48,354.67,351.88,344.09,343.80,345.49,345.64,349.16,354.35,359.19,362.67,L7
2009-12-13 21:52:01+00:00,360.39,353.19,353.68,358.29,351.85,359.35,365.24,367.38,367.89,362.38,366.31,358.35,364.45,370.46,363.07,371.70,360.75,353.27,361.57,360.11,359.20,361.61,354.20,358.45,359.64,351.39,331.68,340.36,354.07,345.58,343.89,335.09,345.69,339.12,324.71,310.24,316.92,316.75,322.46,335.36,344.35,348.10,349.72,337.83,342.06,349.48,369.91,371.42,351.04,347.66,330.72,347.98,346.83,341.12,331.95,326.52,338.29,352.01,368.70,361.18,346.62,331.97,320.03,326.33,318.32,311.53,317.65,314.44,318.90,314.14,313.62,323.40,342.18,348.60,343.11,338.58,342.91,335.49,327.68,323.03,316.91,317.37,321.54,329.11,330.92,329.92,326.70,338.89,344.44,342.19,346.53,355.65,350.47,354.95,331.60,333.71,340.73,324.20,325.07,331.23,335.26,355.33,357.07,354.96,350.51,348.68,363.50,356.30,339.96,331.82,340.11,342.79,329.04,326.47,337.16,317.27,326.25,329.60,334.64,343.95,351.77,344.16,345.14,348.75,346.43,336.60,333.89,332.44,332.88,334.73,331.66,343.94,351.00,349.47,345.14,337.14,344.12,343.77,335.07,331.70,331.46,331.57,350.48,354.67,351.88,346.12,346.11,348.08,349.40,355.71,361.98,364.99,374.45,L7
2009-12-20 21:58:19+00:00,359.82,350.63,351.86,356.83,350.31,358.42,365.24,367.38,366.91,365.02,365.93,358.80,364.12,370.02,362.95,370.86,360.11,353.54,363.27,360.11,359.20,361.61,357.39,358.93,360.59,351.71,335.94,340.40,354.40,344.29,343.61,335.29,345.33,339.12,324.71,310.24,316.92,316.75,322.46,335.41,344.24,348.04,350.99,339.07,342.28,349.10,369.28,370.76,351.53,348.01,331.45,347.98,346.83,343.85,334.69,325.78,336.51,351.54,367.38,359.95,345.24,330.94,319.10,324.77,316.30,309.88,314.85,313.55,318.90,314.14,313.62,323.74,340.26,347.35,340.93,337.62,340.26,333.28,326.35,321.41,315.89,317.03,324.03,329.11,330.92,331.24,328.21,336.80,341.68,340.70,343.73,353.52,349.37,353.89,331.83,334.91,342.19,324.20,325.07,331.23,343.22,354.13,357.03,355.41,349.74,350.12,363.18,354.48,339.83,332.69,340.59,345.91,329.04,326.47,337.16,318.52,324.70,327.74,333.21,340.87,348.47,341.75,342.09,343.20,341.85,332.30,331.77,330.82,332.88,334.73,329.60,343.95,350.86,348.88,343.91,336.08,342.96,341.52,336.30,331.82,331.20,331.57,350.48,354.67,350.20,345.89,346.51,347.79,349.79,354.68,360.69,364.75,372.74,L7
2010-01-29 21:58:05+00:00,360.64,350.84,353.06,356.10,349.97,358.05,364.14,366.94,366.80,365.12,366.28,360.89,364.58,368.94,361.67,367.85,355.12,353.54,360.75,358.58,359.08,358.58,354.44,356.65,357.82,350.38,332.70,339.09,359.27,349.52,345.06,336.31,346.92,342.61,334.10,321.03,324.46,325.16,327.90,341.66,345.38,352.62,359.23,348.75,343.27,350.00,373.39,374.98,355.94,346.65,334.22,348.77,338.72,355.18,349.24,329.24,337.12,353.28,370.37,361.85,347.80,334.44,324.97,330.40,323.30,315.19,318.68,316.71,323.28,321.66,325.91,328.93,339.68,347.11,341.85,340.94,339.72,333.10,328.90,324.20,320.23,321.13,327.89,333.31,338.11,335.62,331.79,338.20,341.44,340.46,343.53,352.41,350.72,353.41,338.61,339.14,341.50,328.76,329.36,339.09,342.10,352.39,355.81,350.59,348.64,345.57,360.26,357.62,341.63,332.84,339.70,344.91,333.99,331.75,341.34,330.29,325.94,327.14,335.48,342.54,348.41,343.45,343.50,344.75,343.36,337.94,332.64,332.88,337.19,338.26,331.53,347.68,351.61,349.58,344.46,337.19,343.70,342.39,339.38,335.77,333.67,335.14,349.92,348.78,348.26,343.35,345.39,346.40,346.74,352.80,360.22,366.22,373.69,L5
2010-02-22 21:59:13+00:00,360.64,350.84,351.12,353.90,344.07,352.66,356.09,357.55,361.42,365.89,367.06,361.63,365.08,368.76,361.61,366.75,354.75,350.68,359.19,355.21,356.43,357.19,356.14,356.91,358.56,350.88,334.22,339.82,358.97,348.23,343.11,335.29,343.02,339.90,332.22,320.58,323.42,318.62,324.44,342.94,345.70,352.36,358.41,348.19,344.01,349.94,372.40,374.12,356.15,346.36,334.22,348.77,347.47,354.80,348.68,329.91,337.80,352.93,369.43,361.75,348.11,337.08,326.52,332.94,324.76,317.02,319.07,316.71,323.28,321.66,327.25,330.64,340.76,348.06,342.83,341.26,340.62,333.33,328.97,324.24,320.86,322.31,327.89,333.31,338.11,339.91,336.10,339.96,342.74,341.21,343.81,352.65,351.17,354.36,340.90,341.81,341.50,328.76,329.36,342.29,346.62,352.89,356.29,352.42,350.44,347.77,360.71,357.70,343.92,336.87,343.31,344.91,333.99,331.75,348.37,335.50,329.14,329.52,337.83,344.87,350.76,344.86,344.39,345.62,344.13,340.94,334.74,334.63,337.19,338.26,334.49,348.49,352.33,350.17,345.51,339.31,345.37,343.92,341.03,337.30,336.33,335.14,349.92,348.78,348.93,343.26,345.35,346.28,347.04,352.48,360.55,365.38,373.55,L7
2010-03-03 21:53:06+00:00,360.64,350.84,351.12,354.19,346.10,354.75,359.31,362.50,364.94,368.27,367.06,361.63,365.08,368.76,361.61,366.75,356.16,352.02,361.44,357.67,360.70,363.00,360.13,359.28,358.56,350.88,334.22,339.82,358.97,348.23,343.21,335.29,344.10,340.01,332.65,320.35,324.78,321.93,324.86,344.40,346.74,352.36,358.41,348.19,344.01,349.94,372.40,373.40,356.94,348.54,335.09,353.29,354.58,357.26,350.79,332.00,337.80,352.93,369.43,361.75,348.11,337.08,325.83,333.39,326.22,319.06,320.51,319.26,324.87,323.64,329.10,333.00,342.22,348.06,342.83,341.26,340.62,333.33,328.97,324.60,321.41,323.55,331.67,338.64,345.72,342.91,340.05,339.96,342.74,341.21,343.81,352.65,351.17,355.74,342.67,342.91,344.15,331.49,333.94,345.09,351.51,352.89,356.29,352.42,350.44,347.77,360.71,356.91,345.45,339.89,346.34,349.61,339.06,334.99,350.83,336.91,330.01,329.52,337.83,344.87,350.76,344.86,344.39,345.62,343.90,343.15,336.95,336.75,340.32,341.79,337.57,349.23,352.33,350.17,345.51,339.31,345.37,343.92,342.13,339.21,339.03,341.17,357.22,360.26,350.69,343.26,345.35,346.28,347.04,352.48,360.55,365.38,374.23,L7
2010-03-10 21:59:20+00:00,360.91,350.84,351.12,353.24,346.62,354.96,359.82,363.12,365.59,368.41,368.18,363.08,364.94,368.37,360.60,364.86,352.51,350.32,357.20,355.08,355.45,360.95,359.37,358.67,358.42,350.92,334.76,338.56,358.74,348.80,343.45,335.52,343.72,339.25,334.69,323.40,325.87,324.03,325.47,345.68,346.78,351.28,357.58,347.61,344.40,350.21,372.55,372.14,355.72,345.68,334.43,348.35,352.89,355.32,349.60,332.60,339.09,353.32,369.33,361.15,347.08,337.69,326.61,334.51,326.95,319.12,318.36,317.66,324.29,322.44,329.41,334.82,343.08,348.67,344.59,342.49,340.83,332.89,328.59,323.74,320.50,323.20,332.95,340.42,346.40,343.61,339.80,340.21,342.73,341.56,344.76,351.10,350.33,355.26,343.81,343.27,343.53,332.63,334.42,345.49,351.24,352.96,356.22,352.50,351.30,347.77,358.75,357.17,344.82,340.21,346.00,350.23,340.29,336.25,349.33,337.04,330.46,330.33,338.71,345.44,351.26,345.43,344.39,345.62,343.90,343.77,338.77,338.19,340.67,341.11,336.95,348.75,352.16,350.26,346.20,340.75,345.37,343.92,342.13,340.76,339.67,341.78,355.91,357.45,351.12,344.22,345.50,346.56,346.54,352.48,360.55,365.38,374.23,L7
2010-03-26 21:59:25+00:00,360.91,350.84,351.12,353.24,346.62,354.96,359.82,363.12,365.59,368.41,368.18,362.93,364.51,367.60,359.48,365.06,349.74,350.09,356.32,355.22,353.16,361.05,359.37,358.67,357.23,349.95,333.00,337.34,358.74,348.81,343.08,335.80,344.25,339.18,336.39,325.27,326.34,325.03,325.47,345.68,346.78,350.70,357.74,347.80,343.70,349.18,369.68,371.10,354.48,343.97,335.31,347.11,351.77,355.32,349.60,332.60,339.24,352.53,368.03,359.62,345.67,336.67,326.60,334.55,327.69,320.75,320.57,320.10,324.21,322.17,328.21,334.82,343.08,349.27,344.24,342.01,341.18,333.52,328.14,323.80,321.06,323.91,334.38,341.19,346.51,343.61,339.80,340.21,342.50,340.68,344.03,350.18,349.49,353.60,345.35,343.40,342.90,331.43,333.83,345.49,351.24,352.96,355.30,350.83,351.70,345.39,355.55,357.65,344.12,339.22,344.79,349.00,339.44,336.18,348.64,337.04,330.46,330.33,337.72,345.12,350.76,344.96,344.28,345.42,343.96,343.74,339.34,339.45,341.54,341.58,337.52,348.75,352.16,350.10,346.67,341.55,345.58,344.89,342.20,340.52,339.37,341.38,354.28,354.87,351.12,344.22,344.73,345.84,345.67,352.20,360.03,365.24,373.89,L7
2010-06-30 21:59:25+00:00,362.41,352.41,352.87,353.90,354.79,360.81,367.11,367.76,370.67,371.36,373.76,368.58,366.33,367.82,359.79,362.70,346.18,354.00,358.13,358.92,357.45,363.81,362.07,358.68,356.31,349.54,332.79,336.98,361.60,352.18,344.70,339.30,348.04,343.26,340.28,327.89,330.62,329.30,328.74,352.20,349.67,353.71,364.25,354.35,345.84,348.96,368.20,368.62,359.60,347.65,340.47,354.32,355.03,361.93,356.21,336.23,342.08,352.20,370.12,363.70,349.04,340.29,331.70,339.78,332.84,328.33,327.47,327.77,330.27,331.54,331.87,341.28,346.60,352.27,349.83,346.41,343.38,337.32,330.09,325.91,324.64,332.28,342.15,348.24,352.09,350.89,345.85,344.56,345.66,343.36,344.40,351.08,350.76,353.51,351.72,347.61,346.58,336.36,339.11,350.16,355.25,353.92,354.11,350.70,355.85,346.26,353.22,358.03,347.26,344.28,349.67,353.75,346.07,343.10,350.93,344.71,336.22,335.43,343.49,352.51,355.65,350.03,349.47,350.37,348.18,349.98,346.79,346.93,347.71,348.12,341.84,351.25,353.90,352.09,351.27,350.28,351.54,352.19,346.84,346.16,342.64,343.83,358.69,357.06,350.76,344.10,343.72,345.91,344.54,350.96,361.36,366.02,376.57,L7
2010-07-09 21:53:15+00:00,362.41,352.41,352.87,351.04,351.87,358.03,366.03,366.64,369.74,369.65,373.76,368.58,366.33,367.82,359.79,362.70,343.72,354.77,356.07,359.03,357.62,367.56,359.60,358.68,356.31,349.54,332.79,336.98,361.60,347.83,341.67,336.17,344.26,338.65,337.29,323.24,325.13,326.22,325.25,349.74,349.67,353.71,364.25,354.35,345.84,348.96,368.20,367.43,355.84,347.65,336.86,352.37,354.47,355.51,356.21,336.23,342.08,352.20,370.12,363.70,349.04,333.03,327.93,335.04,327.83,322.52,323.62,323.73,330.27,331.54,331.87,341.28,346.60,352.27,349.83,346.41,343.38,337.32,330.09,322.54,322.09,329.50,337.12,348.24,352.09,350.89,345.85,344.56,345.66,343.36,344.40,351.08,350.76,350.02,348.48,346.10,344.38,336.36,339.11,350.16,355.25,353.92,354.11,350.70,355.85,346.26,353.22,358.03,347.26,344.28,349.67,353.75,346.07,343.10,350.93,344.71,336.22,335.43,343.49,352.51,355.65,350.03,349.47,350.37,348.18,349.98,346.79,346.93,347.71,348.12,341.84,351.25,353.90,352.09,351.27,350.28,351.54,352.19,346.84,346.16,342.64,343.83,358.69,357.06,350.76,344.10,343.72,345.91,344.54,350.96,361.36,366.02,376.57,L7
2010-08-10 21:53:15+00:00,361.25,353.16,353.73,350.99,351.43,357.52,366.53,366.87,370.20,369.49,376.66,369.53,367.34,368.65,361.56,373.54,346.28,356.00,358.07,360.84,357.30,369.97,360.66,363.27,359.54,351.24,336.06,338.89,358.74,343.16,340.84,335.78,343.08,337.45,334.72,320.21,323.23,324.24,322.91,347.24,350.19,349.74,357.58,346.84,342.99,346.17,363.03,363.35,352.15,348.96,335.96,352.73,354.47,349.05,349.95,337.80,343.76,352.20,366.92,360.64,345.87,328.08,323.52,332.51,326.11,321.56,322.97,323.21,329.30,329.70,329.36,340.71,349.88,354.64,350.67,346.00,344.98,339.07,329.75,322.24,321.82,329.04,336.53,349.24,353.07,351.60,347.81,346.32,347.02,344.39,345.02,352.87,352.08,351.27,346.94,345.67,344.73,335.94,339.13,349.75,360.37,357.32,356.74,356.06,359.02,352.56,357.43,357.57,349.00,346.22,351.76,356.70,346.56,343.30,352.29,343.78,337.99,339.19,343.90,352.93,357.53,349.55,349.12,350.17,348.32,350.13,347.30,347.54,347.58,348.06,342.02,350.54,357.23,353.86,353.43,352.45,353.41,354.58,347.28,346.61,343.64,345.54,360.34,359.13,353.99,348.50,346.31,347.86,347.04,352.85,362.36,366.74,376.57,L7
2010-09-02 21:59:30+00:00,358.33,349.45,353.73,349.43,351.00,357.87,366.79,366.34,367.16,367.68,376.23,367.87,365.13,368.82,360.34,376.57,339.69,356.36,357.65,360.87,355.56,367.42,357.05,358.50,359.84,351.47,337.46,337.04,360.02,341.38,338.93,334.74,342.49,337.65,334.42,319.66,322.52,326.51,323.66,347.51,349.44,350.17,358.22,347.08,341.58,344.48,363.19,362.96,349.26,346.29,335.85,349.61,352.22,344.13,345.47,334.63,341.43,352.14,367.72,360.33,344.00,321.77,320.30,326.18,321.02,315.36,316.16,319.64,326.93,329.33,329.86,342.93,347.97,353.90,350.64,346.27,341.49,338.95,328.57,319.87,320.86,329.78,336.98,347.49,349.97,343.21,339.78,343.10,345.08,344.54,346.93,352.53,352.72,345.53,345.00,342.80,344.63,336.00,335.81,345.00,355.89,354.55,356.23,355.16,355.11,351.62,357.09,360.38,346.27,341.03,347.79,354.83,344.52,343.30,345.92,334.09,332.20,335.59,340.10,348.45,352.28,344.79,343.31,346.02,351.40,349.57,348.28,348.18,346.53,346.39,340.46,346.59,354.24,350.05,349.78,348.66,350.79,354.22,348.30,348.11,343.49,346.02,357.48,355.89,352.94,349.12,345.99,348.21,347.65,353.35,360.19,369.53,377.82,L7
2010-09-18 21:59:31+00:00,357.47,349.07,350.00,349.74,351.13,358.83,367.27,367.02,366.63,366.95,372.01,363.56,364.82,368.42,359.87,371.38,340.18,356.94,359.74,361.60,357.25,372.30,357.80,355.01,358.53,348.20,335.04,336.04,351.20,342.53,337.27,332.86,341.47,336.36,333.59,316.62,319.15,324.54,321.52,345.22,346.26,350.94,357.41,344.68,341.07,345.59,361.81,363.43,349.30,346.64,335.91,350.83,353.69,343.38,347.29,330.83,338.28,350.34,366.03,359.21,342.48,322.72,321.03,326.21,319.58,313.57,315.88,319.40,324.99,327.93,329.49,341.94,347.18,353.95,349.34,344.50,340.55,337.47,328.21,321.06,321.50,329.51,337.20,345.52,348.57,339.34,341.02,341.40,344.99,344.14,346.79,353.02,351.64,344.67,344.80,343.80,345.85,335.26,335.80,342.94,361.89,355.46,355.99,355.86,354.37,351.62,357.09,360.38,347.06,340.51,349.07,355.33,344.29,343.97,347.20,330.48,330.80,335.39,338.52,349.63,351.02,342.65,342.82,346.00,350.92,350.96,347.98,346.76,343.72,349.39,343.75,347.76,355.93,348.54,349.28,349.15,350.74,354.36,349.84,348.58,345.68,349.62,358.75,356.30,352.58,348.67,343.53,346.90,347.52,352.25,360.76,370.53,378.87,L7
2010-09-27 21:53:19+00:00,359.95,351.75,353.07,354.85,354.28,358.83,367.27,367.02,366.63,366.95,372.01,364.17,368.86,372.63,364.07,376.24,350.83,362.14,365.01,362.73,360.55,377.69,357.80,355.01,366.60,354.99,344.67,341.69,359.23,345.41,342.61,336.58,340.28,335.86,330.76,311.25,314.62,321.79,321.52,345.22,346.26,352.59,359.69,346.55,344.75,351.12,369.67,367.14,354.22,356.27,334.74,353.32,356.89,343.38,347.29,330.83,337.56,354.55,370.18,364.13,347.29,326.96,321.60,326.50,319.22,313.49,315.74,315.56,325.38,330.31,336.75,341.94,347.18,353.91,352.85,347.61,343.01,340.03,332.57,325.67,325.17,332.24,335.28,345.67,349.12,339.34,341.02,341.40,349.88,351.09,354.56,357.91,355.49,352.20,344.49,345.66,347.53,338.53,337.43,342.94,361.89,355.46,362.45,370.57,360.59,368.21,373.37,362.51,359.10,356.31,355.44,362.18,348.83,348.05,349.24,330.48,330.80,335.39,342.90,354.08,354.82,346.09,346.51,351.15,357.12,356.65,352.09,346.26,343.00,351.22,346.55,347.76,355.93,348.46,348.91,349.83,352.11,355.89,353.48,353.34,349.74,354.55,362.42,359.35,352.58,348.67,348.60,351.30,354.38,356.23,366.31,376.50,383.90,L7
2010-10-04 21:59:29+00:00,364.77,352.55,351.77,353.63,354.28,358.83,367.38,367.97,370.87,372.03,372.53,363.96,368.82,374.70,365.38,381.17,350.83,362.14,365.01,362.73,360.16,378.43,365.17,356.89,365.67,354.99,342.12,339.51,359.23,345.63,342.44,336.58,340.28,336.38,333.02,315.26,319.51,325.37,324.50,349.17,349.22,354.47,365.33,353.82,344.86,351.75,372.63,371.75,354.22,356.27,334.74,353.48,370.90,353.96,362.31,333.20,339.04,353.44,370.96,364.84,347.51,328.54,321.71,326.81,319.45,313.49,315.74,315.56,324.54,329.15,335.10,342.31,347.85,354.43,351.66,346.29,343.58,337.43,331.12,324.77,324.75,332.24,335.28,345.46,348.79,344.78,343.00,343.50,350.16,349.03,351.93,356.06,354.21,351.69,344.74,345.66,347.53,338.39,337.81,346.06,353.93,355.30,360.96,364.83,358.38,360.58,367.98,361.67,355.06,356.31,355.44,362.18,348.83,344.36,347.19,335.26,326.55,332.26,339.65,351.27,352.67,344.67,343.98,347.86,350.82,352.13,352.09,346.26,344.26,350.57,344.67,346.48,354.30,349.77,349.88,348.39,348.82,353.17,348.72,347.85,349.74,354.55,360.35,358.37,348.83,345.27,347.58,349.82,352.36,356.27,365.11,373.82,381.07,L7
2010-10-12 21:57:13+00:00,363.46,351.90,350.83,355.61,356.10,361.13,368.46,371.14,373.89,374.78,373.67,364.10,369.54,375.66,365.78,381.23,355.79,364.21,368.36,365.60,363.01,379.07,368.00,360.67,365.79,356.72,344.55,340.74,360.89,345.25,343.52,338.96,343.48,338.65,332.71,317.30,322.76,327.74,327.88,352.06,352.23,355.24,364.70,354.43,345.77,352.11,372.21,372.21,357.24,359.41,337.70,356.52,373.24,359.77,364.39,336.63,339.69,353.11,371.09,364.58,347.69,329.66,321.46,326.83,319.63,315.09,316.46,317.50,324.71,328.78,335.88,342.84,349.63,355.46,351.97,346.61,344.55,337.97,331.51,325.53,325.15,332.16,337.41,344.98,347.96,347.08,345.44,344.74,349.95,349.41,351.07,355.30,353.09,353.36,345.43,346.44,350.88,340.03,339.32,348.63,361.90,356.95,361.52,366.67,358.60,362.86,369.19,359.10,354.99,356.36,358.28,365.02,350.66,346.14,353.24,340.29,331.05,335.52,339.52,350.33,352.45,345.31,344.07,347.45,349.38,351.24,352.38,346.01,344.68,351.00,347.53,350.40,356.32,350.53,349.71,348.75,349.47,352.77,348.23,348.36,351.53,356.02,362.68,360.23,353.30,348.19,347.85,349.97,352.44,355.76,363.64,371.56,378.85,L5
2010-11-21 22:00:02+00:00,363.20,351.90,350.83,353.77,354.50,359.94,367.55,369.47,371.74,373.54,372.37,363.96,368.23,373.98,365.78,381.23,355.79,361.89,366.35,363.62,360.42,374.60,364.89,359.13,363.58,354.56,342.12,340.74,360.89,345.25,343.92,339.33,344.32,339.95,334.26,319.50,323.71,327.73,327.44,351.52,351.07,353.18,363.78,353.27,345.80,352.11,372.21,369.94,355.70,355.36,337.55,354.70,367.39,354.93,357.25,335.45,338.48,351.93,370.44,364.58,347.69,329.66,321.46,326.13,319.03,313.94,315.11,316.34,323.55,325.90,332.77,342.24,348.87,354.94,351.40,346.15,343.81,337.97,331.51,325.03,324.99,331.95,336.82,344.52,347.36,345.87,343.54,343.72,348.64,348.25,350.47,355.30,353.09,354.01,346.23,346.34,350.65,339.11,338.12,347.71,357.35,356.19,359.89,363.49,357.79,362.86,369.19,359.10,352.10,351.48,354.31,359.64,346.37,343.28,349.68,337.60,328.21,332.59,337.37,348.73,351.58,344.42,344.07,347.45,349.38,348.63,350.17,344.33,343.57,349.67,346.27,349.17,355.03,349.93,349.38,348.66,349.47,352.77,348.66,348.25,349.56,354.86,361.55,359.31,350.99,345.96,346.56,348.65,350.79,355.76,363.64,371.56,378.25,L7
