,dates,mex0295-0000,mex0295-0001,mex0295-0002,mex0295-0003,mex0295-0004,mex0295-0005,mex0295-0006,mex0295-0007,mex0295-0008,mex0295-0009,mex0295-0010,mex0295-0011,mex0295-0012,mex0295-0013,mex0295-0014,mex0295-0015,mex0295-0016,mex0295-0017,mex0295-0018,mex0295-0019,mex0295-0020,mex0295-0021,mex0295-0022,mex0295-0023,mex0295-0024,mex0295-0025,mex0295-0026,mex0295-0027,mex0295-0028,mex0295-0029,mex0295-0030,mex0295-0031,mex0295-0032,mex0295-0033,mex0295-0034,mex0295-0035,mex0295-0036,mex0295-0037,mex0295-0038,mex0295-0039,mex0295-0040,mex0295-0041,mex0295-0042,mex0295-0043,mex0295-0044,mex0295-0045,mex0295-0046,mex0295-0047,mex0295-0048,mex0295-0049,mex0295-0050,mex0295-0051,mex0295-0052,mex0295-0053,mex0295-0054,mex0295-0055,mex0295-0056,mex0295-0057,mex0295-0058,mex0295-0059,mex0295-0060,mex0295-0061
0,1985-09-24 16:53:54+00:00,,,,,,,,,,,,232.0261844487102,219.3142228784202,215.1596809253746,213.07380957112477,212.12237840396025,200.75921977770759,198.02945620093453,198.9725031016889,198.08127094574448,193.50366996472798,200.19232147203263,194.705644815203,190.1375067345829,197.73721194626447,197.05374528337447,191.59760174331413,192.28484922050072,194.82350342024566,199.95389929753603,205.55156411574075,206.02910114010203,204.2485108545689,202.1861506583193,202.2667600341198,204.67609139061736,209.52641481900423,207.7356381721524,199.13476758433347,204.49567471312764,206.56278120001596,211.0991646254286,210.63315786555637,214.81302747228523,218.43427233148626,216.58588545779477,213.64490833135113,206.6333455131521,204.44213863640462,203.68697247556992,205.67100653725126,203.16974672126796,203.9318726487455,205.55047640210384,202.32251191583848,196.3342255196427,193.4839218201582,196.2971942393156,193.78948113185422,182.26896515740052,184.98164291041263,193.0234972032895
1,1986-03-19 16:50:43+00:00,257.2652815254158,256.86513077404635,258.19001210979457,251.87994550516848,256.1046055432871,254.22587432959162,266.1043686730702,276.9028024553512,,296.31621955917643,278.8827655666156,253.17520889692682,229.31771278212733,217.1023931698654,205.4052367317403,198.2262653187071,192.20887529978498,199.77178064866425,207.09583324024786,205.3618624346441,210.17131273259167,216.58453561501364,211.29252085093125,208.55721537509947,213.3710581857892,218.53401100363862,215.1763923614303,208.4851991870767,206.80404281714942,213.9046534780326,217.76716557662257,218.64529011873967,224.3075237441431,225.93763152737887,223.518173888308,233.1224294355184,235.15341990497734,224.17330176078357,222.5146320453549,223.00490864497942,224.38072718415395,226.21077636323105,230.24146721743813,,,,,,,,,,,,205.58842910220147,206.0753525220655,205.95906380401377,205.4354775328201,205.48066767658202,202.69226303228774,205.02011887359484,208.68552929818563
2,1986-04-04 16:49:59+00:00,,,,,252.15987734958617,232.486443426972,239.3632336950165,,,261.9790480045968,279.93281922088653,261.8854734790554,228.54251205658346,218.41252570489968,206.7029067416813,200.32265593631632,194.1613667963465,184.62103054956748,,,,206.00433220495648,212.04785210640048,212.7691563813643,211.49510045638354,215.67901480382272,209.2612955847445,205.47734440134397,206.04439264070035,210.06792134072796,221.05583883196223,221.11113292987966,224.21861416117906,228.1922171231855,225.2660664135236,230.14985432172804,228.33553401757558,220.7000514388865,218.73890398155635,216.57748226072476,218.84140850963226,222.1695299697034,224.63692506049125,229.52651927661626,236.26931221785682,234.22110092868078,233.01604479249045,228.467135378463,218.52405685979593,219.7654682084433,215.60273645054914,212.83507550536686,214.66398908683024,216.66738191895948,209.42018017350426,209.86281079119948,205.38895117854574,204.4892282864704,204.79648714631665,198.28572688254062,201.39681755770934,209.7365141119009
3,1986-04-20 16:49:38+00:00,233.0389704542682,239.43378876376158,242.02093191217446,236.7325487257463,241.67020837291088,246.6641568023808,261.326343087949,264.9464023908655,,282.38403294915395,278.6923987759487,259.16266847906763,223.65062524153137,210.51023052648452,203.28469569501095,196.42491774179234,187.47280735408694,189.24905549944282,199.57679592196112,197.74479048335164,200.06111540426477,210.5977632845746,207.82484827615238,203.85945825482594,203.04975942057447,206.40772500336257,203.08225879772436,198.59943825340065,200.9810643998521,203.458675519257,210.5644396124752,209.4980399137339,211.7734716524754,211.58360796802947,209.004043333117,217.48228658120027,217.12528969206426,213.73720850738474,213.12900571331713,215.95431173011045,215.51218366730672,222.51657673754823,220.40709279984804,223.29704019090863,225.4466013161575,220.82944257100783,222.43288114997304,219.53258313907276,209.38767440086193,208.12688403573696,204.65581532741686,203.48938713844169,207.0431652719061,207.49101663780849,201.21097274938907,204.69552336319745,197.17631282599717,198.74986589807196,198.05748475533449,194.7090861296101,198.43629959159927,200.8604791365714
4,1987-09-14 16:51:10+00:00,195.83774782666706,207.61107989051166,203.1353247775375,206.36539076124794,211.51267424738165,217.45303875411048,217.42170174352594,223.8899969248507,217.52055946432307,222.82882824287867,224.44889347208635,224.18203872225658,208.6377597805588,201.21366456787433,199.57696195079515,200.12637939281626,188.29399103495217,190.06214567761776,194.2980733228172,194.505786355826,192.0806500246185,,193.63957233170052,188.76557439197921,188.6394541788153,189.5457697624168,186.97480673568526,186.8391883990822,186.29007872305837,198.34079225644692,195.75120164350048,205.51353368432416,204.43138185906045,200.6774934342404,195.30269752231686,197.38577530295007,210.21677630290426,200.205830907805,198.10994045502096,195.5701488166396,195.741643006657,198.73548320360644,207.1510429839846,199.85600819424974,199.22220079669526,198.54410547632256,211.72287304857096,202.56375701063965,197.79546414757903,198.65272811372338,190.164252381638,185.94740245050227,189.25539008014724,189.88218633039725,193.89554135966637,189.222862945016,184.28930141084987,184.94499624148293,186.0240303703665,182.4995470497007,184.44220421261343,192.61473107605946
5,1990-02-10 16:45:58+00:00,211.61988589453753,211.8171024687861,209.29025614576958,205.49405332082495,216.29481306634955,234.53000474178975,235.64294165449624,243.76078378038608,243.1051497873999,250.11751569393994,244.2047436203513,240.83066846150618,229.1889958588067,225.67464880435483,222.5556330433242,221.83150964602427,210.18553365842067,206.62305933024544,209.41549369733858,205.86464254263979,205.7358497630184,212.86242747467557,201.98685215360737,200.06383711853238,197.02201546679274,201.93814206634755,205.66422165668325,203.55405060550305,207.62429412343812,210.1694380641312,213.07870445018287,216.0822055248577,216.38075787365634,213.96248099967448,213.5861292336721,228.4715787465463,224.57596452753103,221.96526542211785,214.190638766298,214.95697399101996,219.45028673656054,216.12812927633266,221.26421007254552,228.12877007189766,232.06691599468357,226.79400326415524,228.07000680866395,223.07293571727934,214.05923327655387,213.28930948938282,218.0295195507423,213.50237039981565,214.24102075428138,213.71894293208373,210.9467126500488,213.2157208607724,208.25582162690168,210.8866801407304,209.84086929651713,205.57470749369824,194.60903891060565,202.56043116147725
6,1990-03-14 16:44:54+00:00,208.92608891284544,208.35985283893424,209.48416343890446,204.47530172155058,212.84326677080625,218.51715431702956,230.73711767315723,234.39699031712894,238.99157562216328,241.16782008214892,231.67586788188623,230.0556848589083,223.87479918305428,218.77389875831904,213.61029764868445,209.79238544064992,201.19094221938016,199.84750905798077,204.73384355877937,201.29632430334786,199.9984746782005,205.15181950222004,196.88377045100023,192.11174684247467,199.96594694706485,205.88562272533326,203.76430340169355,199.30158634397432,197.14861723500493,203.76219074807693,209.940881934785,212.48930012223647,217.39249011818265,211.41618648494702,212.39905418712402,218.77445822305816,219.05681740515263,215.31771482253902,214.64281925738652,217.51692581994143,211.02153056591968,211.06377822737488,213.88811232383932,221.45821401240497,219.778008868798,219.09151017022816,222.09798896317994,219.4032152078609,205.86762979269452,204.59539643818425,206.2872381346743,205.99974352073207,210.66945975572037,212.89795533512597,209.35923035019266,211.42325753323686,202.19590705012524,204.70467566769136,204.0192182388287,200.5956458848167,197.9979697704913,204.67200791606098
7,1990-04-15 16:44:33+00:00,212.537087141287,214.1121598705716,212.25215538098,215.07893534086378,218.0668389092858,225.89282796144798,232.5610968257557,239.49506073463118,237.33391076499464,250.74265411950148,244.15095578217418,240.21074884655908,224.73677185407334,220.2930333019046,216.82341340807253,213.07583264761163,212.19830276361708,209.26799783078062,210.8316901353287,207.05565116696735,208.7008417562367,213.17623389439868,206.87305809992358,200.98831776750114,202.20257914216148,205.29077851311905,198.77044593389238,196.0803689909025,204.35113329733977,209.56184631034222,214.35528751351586,217.42171910441323,216.49666042521005,212.79910122764574,217.25689310877203,217.04370105347306,223.6262990439534,212.28763041895624,215.0324824191693,211.6280742952194,216.9047904489818,217.83524349598122,220.43843662106164,222.90732796234877,225.97531251659595,223.6598316779457,229.331110284036,221.29675650934487,213.22151759686798,212.7905926589016,217.21951118060403,209.34152146474977,212.99697945424717,211.50871911710206,212.45827033363776,210.1137395696494,208.45819861500834,207.59838583982489,195.87612515206996,195.67663440416035,195.80422185497628,199.09668342767228
8,1992-06-07 16:48:12+00:00,229.72783192563156,237.01013998903494,237.97499754253792,238.40723508363405,239.1043970147759,242.23416353690953,250.0685522580015,264.6794065728094,261.191678952549,260.1422552223283,254.8025944887065,241.94701473338705,225.6865567546425,221.20688436023298,216.10799625691715,211.75438262981774,204.840270349731,206.97809397029926,210.62633378377845,208.95031790349583,215.4611698929385,220.50917411452926,216.32729146354376,212.3066861172462,210.25635293014244,215.05085775545572,213.57199845943902,216.01467883546238,214.9660899183497,218.51946309691624,228.74277879328824,226.18160908080696,230.5152528141344,228.22669908396708,228.93986249902173,233.69233816282787,235.80887359251113,232.40927340648295,230.9784021797864,230.2397887201878,232.48678338041134,237.828401166905,239.52520820632748,240.6401042046937,240.79682232723422,239.9033260732672,239.15265947507535,234.53739656190666,229.42946543186702,228.63890771290326,224.68233866966236,223.86889892381978,229.66209945588267,229.89277239555457,225.22864124459826,223.37425209754406,221.34372762832706,218.7315339260488,214.4864755241361,208.06798043182508,209.69445771198343,213.05901121592268
9,1993-01-17 16:45:59+00:00,207.68946563711776,212.48666381052038,211.38777195914378,214.31516381276222,213.8454661642495,221.9117490377108,224.94314465580416,232.87762590682348,229.9624046708036,235.68281389358563,232.60719000420352,222.84766767854612,211.36249889316161,207.9978809931728,208.62932132761404,206.02726026984183,199.09111101316321,202.93767884935914,208.95959051587016,206.23214656559563,207.11741492434533,210.15915636073217,211.1974168676968,207.7474642305091,207.10269330088065,208.91896253259065,206.62372119299616,205.28988180605361,205.14013240965215,214.158728845615,218.1096296915625,217.35537186211656,218.66113532958923,219.4231227086463,217.9716039908106,223.69969626246174,225.38607845907205,214.14481488926413,210.4484278337862,212.75065042334478,223.99353298082673,229.52774819927424,226.35168128224862,228.94200660887458,229.93435526154207,235.82676875658657,230.39961811522164,225.2845710173995,212.4091553193769,211.09493571011805,206.22268215817732,215.2685932605516,211.88561155354046,219.43356910709892,217.60792995281358,218.3857348411334,214.1233316057359,210.90089584745934,211.15937356990284,204.24116727198233,202.72669225475752,209.46013179933726
