,dates,mex0093-0000,mex0093-0001,mex0093-0002,mex0093-0003,mex0093-0004,mex0093-0005,mex0093-0006,mex0093-0007,mex0093-0008,mex0093-0009,mex0093-0010,mex0093-0011,mex0093-0012,mex0093-0013,mex0093-0014,mex0093-0015,mex0093-0016,mex0093-0017,mex0093-0018,mex0093-0019,mex0093-0020,mex0093-0021,mex0093-0022,mex0093-0023,mex0093-0024,mex0093-0025,mex0093-0026,mex0093-0027,mex0093-0028,mex0093-0029,mex0093-0030,mex0093-0031,mex0093-0032,mex0093-0033,mex0093-0034,mex0093-0035,mex0093-0036,mex0093-0037,mex0093-0038,mex0093-0039,mex0093-0040,mex0093-0041,mex0093-0042,mex0093-0043,mex0093-0044,mex0093-0045,mex0093-0046,mex0093-0047,mex0093-0048,mex0093-0049,mex0093-0050,mex0093-0051,mex0093-0052,mex0093-0053,mex0093-0054,mex0093-0055,mex0093-0056,mex0093-0057,mex0093-0058,mex0093-0059,mex0093-0060,mex0093-0061,mex0093-0062,mex0093-0063,mex0093-0064,mex0093-0065,mex0093-0066,mex0093-0067,mex0093-0068,mex0093-0069,mex0093-0070,mex0093-0071,mex0093-0072,mex0093-0073,mex0093-0074,mex0093-0075,mex0093-0076,mex0093-0077,mex0093-0078,mex0093-0079,mex0093-0080,mex0093-0081,mex0093-0082,mex0093-0083
0,1985-02-04 16:06:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.78634699708783,,260.30579269338364,,252.49564724664265,,254.59289469541636,253.47745892059316,246.65317233141684,248.79841974301448,243.5721867612121,245.66501371007385,245.80237056536268,245.8807359996042,246.36993751550287,247.61158176533243,253.28719077838142,253.64880838796014,250.63331000916563,249.16474433932805,248.67969342234142
1,1986-01-06 16:03:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.70513835138826,197.48163946136214,194.2148230596478,198.45069780976212,201.99523273403145,206.98231433175465,213.29740103007023,,,,216.50044215169342,222.5016732143861,227.77211315521612,,,241.25438551967272,245.65323465505517,253.7387660151578,,249.82602591865492,248.2773099810979,,244.60266990166147,244.0238916219395,245.85329825162958,242.62122912456414,239.6556243439236,239.3940554985215,,233.7299066456262,,230.58442200353113,226.1384141131458,234.5488279614517,227.4533409936613,229.61250565657312,222.04709326798073,223.66552913329275,221.2100213301123,222.2722341881639,218.2846118091992,223.417790462923,229.20186623057492,228.51757481885153,225.86033183544478,228.21963427012653,227.79143771586635,225.10752238711507
2,1986-03-11 16:02:14+00:00,,,197.28025983023707,,,,,,,,,,,,325.3227859468883,298.50007903185787,269.8675913840244,,,,,,,,,,,210.94501686720326,199.72251266474126,205.70813652257732,201.7239610932033,211.99456353526853,207.9017764626279,209.46671251732278,216.54682807503747,222.24833070730108,222.5775694495747,226.5234922628626,226.99002477649486,225.8241745015384,224.5718339074872,235.23308486662836,236.30095325055282,238.7920807580963,237.56109175716747,240.81276921644002,245.1584383184438,254.24761979446782,259.5403119406947,,,272.11161964428834,274.65624261575783,281.165647667993,,274.1743045527748,273.5184253785576,,268.4173138940985,261.64752740453764,266.66454018126484,262.82724404916837,260.7827228532812,258.85528348296737,,253.84416117137707,,246.59472180333015,248.91184270573282,247.10350366615702,249.17035194533128,243.10471239873507,,244.29412761585922,,243.49779787072723,242.71861686214396,240.14000037982706,242.34498768954626,241.9879718508082,241.12850885581872,238.42252290601942,246.74848485736098,240.44066355127956
3,1986-03-27 16:01:55+00:00,,,,,,,,,,,,,,,310.38718326101775,275.0605415880695,244.5498235268195,161.93667033788952,,,,,,,,,,225.70504177717356,231.06275256729361,224.1850174213078,213.36256124812394,209.64415229700657,209.99779055709175,220.80001131157147,215.5153967259079,226.2486478810707,222.22860237523977,227.89543188699344,228.08564404907955,224.28496961123912,219.36922987538904,233.65683730407304,230.47913177891854,236.34372484864926,232.1456752054849,234.75017961905803,238.91804569095868,251.7614791357635,,,,,,,,,,,,,,,,,,,,,,233.89104000007995,243.38024819855943,241.52149369815837,,240.44975071023816,242.64905825108244,239.5698276682562,242.28893297360491,234.84851388719915,238.44715094193947,229.62544903608276,232.9996970042697,235.0951627614753,241.16848046635045,229.9729246686331
4,1987-09-22 16:03:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.60734408171754,,157.42255228179903,,158.54103947536348,161.338019600867,175.98713587235233,168.01251722427682,187.2249218463686,192.98289621893514,179.8589446889196,198.63023658622225,190.53591878794083,183.88325500375498,183.82096243844583,201.21168692484991,189.65856646355255,186.76695785769044,198.08075244753147,182.1272075534762,185.18059534641012,187.26642006921915,177.83771026115502,191.07092790533588,181.57722044503555,181.72166674786087,180.16784502794206,182.38843987943324,172.3623211008033,175.10882183830023,175.62705929026208,188.47762326833958,180.17846216337833,170.23269008325053,170.5753482125748,186.08810394450055,174.82790939383838,178.2434904663406,177.38580507750535,192.92146803041308,184.52246302706575,180.65732302115075
5,1990-04-23 15:56:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,209.35948772163323,,,,,,,,,253.93098809519608,261.7966260930359,240.33071729236426,246.35331357502952,236.96196238551397,215.35565450964606,220.88798958676705,216.79251529198507,213.21223684667993,213.84586293487973,202.7597475633436,210.0818330557321,195.93764612215477,203.4801460043266,201.12649676616158,197.49987410348967,207.33203502404174,206.8052073176235,209.7552566064471,212.8004870079091,213.73896936547547,217.51586328874052,219.76104926067592,220.3024817735356,220.0823609470162,210.12158112819336,214.95881473669533,212.5018198949477,216.0804158523719,214.81089248102984,214.1490029846433,214.24758144615583,210.7341925995915,213.6084162628497,205.68487831252202,209.6532941832427,204.8386067530155,209.73706019924592,204.27394723866496,209.7664633612445,205.89903562458906,206.94285491472053,206.7623524786977,211.17759509384356,208.03942458292258,205.57055420941813,205.92028160725724,211.52864507965904,214.96725560948505,215.90666047239583,215.53050015234817,215.9137474992747
6,1992-09-03 15:58:21+00:00,,,,,,,,,,,,,,,21.917942528135463,95.90922078888451,,167.48387231963957,,,,,,189.59846455430167,,,,,,,,,,,,,,180.5949458237278,,181.83106013582997,,,174.85897103422585,176.60491092305844,162.12238832112,176.3574291228056,171.70060790556104,173.15851632607126,180.42085034699855,182.1175456900297,187.93101281191636,190.86979918750117,199.19299411079436,199.8502648694478,195.31836458411823,191.96967084099936,,190.23143815225507,191.33288073074883,200.82102530213982,190.13495586816933,192.31336915622455,183.79756141029952,189.9710608538976,179.6934579237948,182.65615180155925,184.115368727205,176.08825321813342,182.9598933393739,182.55485112052756,178.77888447603482,171.55465449878653,180.8941704325811,180.11683289240577,187.87375737231523,185.21941647732004,183.02297818362447,182.4054949764447,181.01772617224933,196.69037173393136,199.23491284571824,190.7055343604278,191.02959446431495,200.96311714003275
7,1993-01-25 15:57:49+00:00,,,,,,,,,,,,,,13.461837085576958,12.131142036152752,103.62466002467214,,,313.11471632307615,328.0193007646095,323.19156023824166,311.42780623671837,301.48627822489755,285.0299505743941,263.1790846762823,266.6642910722674,257.6093512477136,245.1569871646118,238.65388090097915,237.9829646379341,226.61852026772314,225.3862803253749,220.78003516200607,226.62017339882826,221.45296685989075,215.60793733660833,216.91763217200221,214.0118382244423,214.18428646842642,211.69786659250786,198.7879214602511,206.94461435201248,201.45229333680678,200.8389229363986,203.02235874815847,199.3268734771461,207.15329480939127,210.20404133131373,215.6043729561326,216.30350083678488,219.31581784090923,224.4202044481471,222.08570381332694,227.88971809545728,231.79383313805167,238.6683524507387,236.12123573940303,233.0584569777328,229.55725917871771,225.68979920019086,227.59937148380325,226.55425384769052,218.74399769295647,218.37690563679644,218.67017921730383,208.96880254176438,209.9629142299302,203.88898746713323,208.42639619759527,209.64291133613503,209.20608263096787,210.74561587693915,212.2643193981844,210.53456411385838,214.47433173660792,215.48839885335929,218.70270227533706,221.98656575440725,220.55140832268123,222.17315614014487,224.0414199472771,221.27495119291632,223.63184682036177,221.82330987517025
8,1993-02-10 15:58:00+00:00,,,,,,,,,,,,,,3.8078008067303792,3.822046572974166,62.245796107292165,243.5221489121472,267.5353383213102,332.6090595793935,361.992421543125,352.4553898584168,324.4284790019049,302.7719440298957,,,,,,,238.16589985000508,232.72138505488562,234.49594370066518,223.5212509574925,226.46244678193477,219.31274025763318,222.72419206132753,208.57627053016915,212.42183721616593,210.77984578687705,210.79444062646618,200.58402449817203,202.2602399212801,198.6913082829141,198.27650649681826,200.56913024452683,196.5099242951352,203.7287007731015,206.83635742435203,210.4603866926565,218.9121589207471,222.424945796455,227.12706891271574,227.15054707630577,233.51642861023583,226.7150053708743,232.32800793697766,227.31116104545126,231.53352784202713,224.09174665897956,221.26404285817037,222.5172248193434,222.19544819080394,217.82296185677103,216.53230433055677,210.1954155540023,206.7909419619777,204.7354094249397,203.80536549339186,202.00111964066033,198.3224712134315,190.92434423076648,213.84389784828412,210.209672814464,213.01089950274917,212.1709066198342,214.66876153683262,211.36366385208993,217.39096668065415,217.295261875986,218.60461066862544,216.90837255009347,220.0740117186711,217.05160660507502,220.6564796289931
9,1993-02-26 15:58:04+00:00,,,,,,,,,,,,,,,,58.388994607766485,,270.98078482695917,343.93497675807436,359.33049510897274,338.93386805234456,300.7152944858704,277.4559505769581,274.8278900574823,257.9353621267733,246.98906931942915,237.28263895634063,229.49983217325294,221.85943372663291,220.94514925298682,228.76636687797838,210.7028219340827,211.887453799725,213.7924012565884,212.8117826676538,205.28530132717282,211.5060716236554,202.4595208577831,200.66169966246375,194.485054802612,189.59694759645723,194.88010293365934,200.68845454636852,194.71379554221866,198.3524655269889,197.51292601367305,202.70532560537526,205.56946678374675,211.04317398888716,211.67509579560593,213.94863395835267,215.18231721665236,219.1920157787204,223.25264878439168,226.52503005442833,223.5032577000072,223.64990330883353,220.35303159460483,220.69237999710475,213.65027367696132,214.754861330268,211.42603147621426,205.35256700985272,207.07524268729742,213.11095139892547,203.7647415360028,199.94639046938946,204.32873814771474,201.080924109474,198.9690567288571,200.0130758055524,209.04276940460423,201.3097755110889,208.6744820772374,200.76085446224408,206.318401318161,204.54469490982171,204.71573632087387,210.47070559360853,213.62970931538428,209.8812784414559,207.19770592510997,208.4529226034428,213.2462296605409
