dates,nzd0251-0000,nzd0251-0001,nzd0251-0002,nzd0251-0003,nzd0251-0004,nzd0251-0005,nzd0251-0006,nzd0251-0007,nzd0251-0008,nzd0251-0009,nzd0251-0010,nzd0251-0011,nzd0251-0012,nzd0251-0013,nzd0251-0014,nzd0251-0015,nzd0251-0016,nzd0251-0017,nzd0251-0018,nzd0251-0019,nzd0251-0020,nzd0251-0021,nzd0251-0022,nzd0251-0023,nzd0251-0024,nzd0251-0025,nzd0251-0026,nzd0251-0027,nzd0251-0028,nzd0251-0029,nzd0251-0030,nzd0251-0031,nzd0251-0032,nzd0251-0033,nzd0251-0034,nzd0251-0035,nzd0251-0036,nzd0251-0037,satname
2002-02-18 21:42:30+00:00,284.33,276.88,276.85,286.89,298.06,306.74,322.29,331.62,338.75,352.05,366.54,365.13,366.06,366.88,366.08,352.90,344.18,342.47,351.15,360.79,365.83,372.82,371.72,363.92,365.49,351.37,335.83,329.68,322.56,315.09,317.98,331.22,349.41,355.05,345.24,336.00,328.88,309.26,L7
2002-04-07 21:42:52+00:00,285.29,278.99,277.94,288.30,297.57,308.97,323.67,330.27,338.39,352.72,369.43,369.18,367.95,367.81,367.31,352.24,344.90,344.64,353.35,361.20,364.59,372.89,371.21,361.61,365.73,352.84,333.61,328.43,322.05,316.17,318.52,332.08,350.28,354.51,341.86,334.35,328.60,312.19,L7
2002-08-29 21:42:03+00:00,,,,256.51,,,277.81,315.18,313.39,332.87,356.90,355.46,363.49,357.66,358.66,340.87,335.63,339.52,346.19,353.14,360.09,373.75,371.39,365.26,362.40,350.33,337.43,326.06,318.48,310.75,318.43,330.92,348.56,350.35,341.66,334.46,327.33,307.52,L7
2002-09-14 21:41:55+00:00,267.51,262.17,273.17,266.24,290.99,298.09,288.69,310.32,313.45,330.46,353.62,352.63,359.48,357.60,357.82,341.38,336.60,338.94,343.73,349.97,357.51,370.62,368.66,361.28,360.70,345.74,335.25,324.90,316.71,308.02,316.16,330.26,348.19,350.85,343.73,333.09,327.49,303.95,L7
2002-09-30 21:41:23+00:00,267.08,261.37,269.43,272.15,288.37,297.52,290.90,310.32,313.45,330.46,353.62,352.63,359.48,357.60,357.82,341.38,336.60,338.94,343.73,349.97,357.51,365.41,363.92,356.50,355.16,340.66,328.97,318.72,311.86,303.02,311.36,322.95,348.19,350.85,343.73,333.09,327.49,303.95,L7
2002-11-01 21:41:54+00:00,267.08,261.37,269.43,272.15,288.37,297.52,290.90,305.46,307.31,321.44,342.62,341.85,352.77,351.39,350.25,339.43,332.05,329.58,333.30,341.49,350.99,360.11,357.94,351.08,350.33,333.86,324.92,317.23,311.44,301.57,306.88,319.66,342.83,347.60,337.60,327.47,318.69,293.79,L7
2003-01-20 21:42:33+00:00,272.16,265.12,271.86,276.32,291.32,302.04,296.64,311.66,313.81,325.80,346.08,345.09,353.83,352.02,354.06,342.88,335.90,332.70,336.05,345.22,354.31,361.98,359.27,352.39,350.85,336.34,329.05,320.75,314.92,303.42,308.55,319.49,343.29,346.36,337.18,327.46,318.14,294.60,L7
2003-02-05 21:42:17+00:00,274.82,267.21,273.74,278.85,293.37,304.83,301.67,315.43,317.74,328.51,348.38,347.03,355.11,352.47,355.83,343.91,336.33,333.90,337.79,347.90,355.23,362.81,359.96,353.42,352.21,338.56,332.04,324.57,318.40,306.37,311.10,320.55,344.18,346.42,338.52,328.53,317.60,295.59,L7
2003-02-21 21:42:20+00:00,274.94,267.60,274.20,279.44,292.70,305.20,302.77,316.30,319.85,329.55,349.51,347.56,354.87,352.49,357.78,344.41,335.78,334.55,339.10,349.07,354.78,362.58,359.33,352.74,351.58,338.48,333.52,326.02,319.17,306.68,310.73,320.52,343.19,346.75,338.90,329.00,318.17,296.75,L7
2003-04-10 21:42:49+00:00,277.49,270.43,274.46,280.72,292.55,306.87,307.79,317.30,326.37,332.90,350.85,350.18,354.12,349.36,356.36,346.09,334.78,333.16,340.18,349.46,353.96,363.97,359.36,352.46,350.50,340.22,337.76,331.03,326.36,311.37,311.69,321.09,340.68,344.00,336.26,328.24,316.00,294.36,L7
2003-04-26 21:42:49+00:00,273.21,268.60,276.67,279.81,291.05,306.41,305.49,317.30,323.89,329.87,347.70,346.84,350.00,345.90,352.75,343.82,332.81,331.36,338.20,348.80,354.31,362.32,358.94,350.83,349.11,335.55,334.16,322.81,317.94,311.37,308.30,318.75,338.18,342.71,335.24,326.41,314.89,294.45,L7
2003-05-12 21:42:48+00:00,270.15,266.86,277.13,281.26,289.23,303.89,305.76,307.60,321.36,328.11,346.06,344.50,348.33,344.85,349.63,341.18,329.03,329.71,337.36,349.54,355.30,363.57,361.72,349.63,347.73,333.38,336.33,316.98,312.20,307.15,307.37,316.44,335.31,342.66,336.63,325.01,317.19,297.10,L7
2003-05-28 21:42:46+00:00,270.15,266.08,277.27,280.49,288.72,302.30,305.00,305.24,319.19,327.24,346.02,343.43,347.38,343.76,348.01,338.93,327.90,328.08,335.11,348.51,357.05,364.19,363.57,351.43,347.46,332.93,329.93,314.16,310.22,305.33,305.81,316.11,334.39,342.42,334.77,326.06,318.21,297.23,L7
2003-07-15 21:42:14+00:00,270.15,266.08,276.59,280.48,289.86,302.45,305.25,304.48,319.12,328.35,347.37,345.40,348.34,343.76,348.01,339.61,328.28,327.62,333.51,347.42,356.80,364.16,363.64,352.36,348.00,333.88,329.82,314.79,311.01,305.86,305.81,316.11,334.39,342.42,334.77,329.63,319.48,300.29,L7
2003-07-23 21:30:38+00:00,267.71,266.15,276.54,279.27,289.31,301.16,303.90,302.56,319.63,331.29,350.48,347.31,349.29,344.28,346.83,338.15,326.90,326.30,330.56,346.60,355.49,362.95,363.40,351.91,348.17,333.29,327.02,311.81,309.96,308.38,305.03,318.94,338.39,347.55,337.71,330.18,320.79,302.50,L5
2003-08-16 21:42:28+00:00,261.22,264.39,276.14,277.89,286.17,296.73,298.57,294.03,312.58,328.03,346.75,344.95,346.24,340.31,344.44,336.74,325.15,324.35,327.76,341.94,353.26,361.65,362.08,349.99,346.05,330.46,322.89,307.28,305.92,303.94,301.22,317.57,336.84,347.70,336.68,329.80,321.56,302.16,L7
2003-09-25 21:31:19+00:00,260.29,263.78,274.84,276.21,284.54,293.77,294.77,287.19,306.04,325.33,346.08,342.45,343.17,338.07,338.74,334.89,323.62,320.08,324.95,340.09,351.56,359.25,360.27,347.77,343.66,329.27,321.28,305.72,304.39,301.38,300.34,317.12,336.56,347.56,335.85,329.55,321.65,302.11,L5
2003-10-19 21:42:20+00:00,263.32,265.07,277.23,279.36,285.86,294.02,296.09,285.31,303.93,325.13,348.07,342.05,342.70,338.71,341.74,334.59,324.90,321.09,325.14,340.79,351.59,358.02,359.15,347.21,343.60,329.03,322.25,306.64,305.21,301.66,300.50,316.35,336.49,348.76,336.92,329.66,321.12,302.67,L7
2003-11-04 21:42:27+00:00,269.08,267.41,276.14,279.90,285.86,291.75,295.89,285.64,303.22,327.03,350.42,342.72,344.00,340.69,343.10,334.94,325.17,320.91,326.67,341.03,350.50,357.84,357.75,347.62,344.56,332.66,324.27,312.37,311.82,300.97,301.85,317.73,339.34,350.06,338.12,331.96,323.52,303.96,L7
2003-11-20 21:42:43+00:00,272.63,268.95,274.69,277.08,286.32,290.96,293.19,287.76,303.22,327.68,351.85,344.06,343.51,340.88,344.92,335.26,326.37,321.65,328.03,341.26,348.59,355.30,355.05,348.56,345.91,335.44,325.49,317.90,317.17,303.00,302.17,319.57,344.13,352.24,339.82,334.76,323.56,305.40,L7
2003-11-28 21:32:34+00:00,274.31,271.42,274.50,279.29,286.82,292.11,296.29,292.43,307.76,330.57,354.26,347.88,343.36,343.55,349.29,337.51,327.50,323.32,330.39,344.20,348.57,355.49,354.24,348.62,347.79,338.16,331.63,322.52,320.13,305.50,306.06,322.24,348.68,355.51,343.21,334.45,322.36,305.17,L5
2003-12-30 21:32:48+00:00,278.09,273.96,276.89,282.05,288.36,292.83,298.02,294.64,309.66,331.37,355.38,350.67,345.67,346.74,353.28,340.44,329.87,325.31,331.81,345.16,349.92,354.96,353.75,348.13,348.43,338.53,332.74,324.16,321.62,307.75,309.06,324.15,349.46,354.87,343.38,334.06,322.20,301.55,L5
2004-01-23 21:43:06+00:00,277.35,273.27,276.42,281.59,285.71,292.13,297.58,294.70,306.97,326.83,352.36,347.14,341.78,346.78,354.46,340.18,329.14,326.48,336.42,347.01,349.94,354.64,352.40,346.89,346.97,338.01,334.22,326.74,322.51,308.82,311.74,322.62,342.94,346.91,337.05,326.94,317.19,292.13,L7
2004-02-16 21:33:00+00:00,282.18,275.68,277.18,281.64,288.20,296.36,301.04,300.62,312.48,329.76,356.39,350.83,345.75,351.52,354.73,341.38,331.52,328.27,338.28,349.19,350.85,354.80,352.62,347.11,347.63,338.27,334.57,328.31,325.46,312.83,313.82,324.13,342.14,345.92,335.70,327.57,318.58,293.38,L5
2004-02-24 21:43:09+00:00,283.56,276.79,277.78,282.55,288.20,299.90,305.19,304.68,315.33,331.89,358.16,353.66,348.56,354.05,357.19,343.11,333.37,328.27,338.28,351.53,353.21,357.15,354.61,349.40,349.62,339.88,336.55,330.91,327.77,316.51,316.88,326.49,344.47,347.39,337.65,328.34,320.31,296.55,L7
2004-03-19 21:33:10+00:00,282.92,275.69,277.45,281.82,288.62,300.94,306.05,305.85,316.22,332.57,358.15,354.23,349.17,354.57,357.63,343.24,333.74,328.98,338.26,350.80,353.10,357.37,355.32,349.66,349.67,338.89,333.77,328.76,325.42,315.59,315.78,325.10,343.86,346.86,337.69,327.70,319.86,296.61,L5
2004-03-27 21:42:57+00:00,285.21,278.13,279.45,284.23,291.46,304.67,309.18,309.73,323.05,336.76,360.45,358.56,353.03,358.62,362.32,345.84,336.89,334.15,341.14,352.54,354.67,359.07,356.90,354.28,353.57,340.38,334.35,329.85,326.73,319.04,317.69,326.01,344.89,348.57,338.17,329.38,320.59,299.89,L7
2004-04-04 21:33:25+00:00,285.40,277.94,280.14,284.71,292.53,305.79,311.06,311.97,324.36,338.09,361.43,360.10,355.40,360.22,363.60,347.18,338.68,335.75,342.11,354.27,357.00,361.65,359.56,356.33,355.56,342.17,335.05,330.06,326.76,319.50,318.30,327.40,345.97,349.76,339.39,330.24,320.88,300.93,L5
2004-04-12 21:43:15+00:00,285.40,277.94,280.14,285.17,293.02,306.81,312.00,313.31,325.35,339.22,361.97,360.10,355.40,361.05,364.28,347.79,339.16,336.46,342.53,354.67,357.70,362.58,360.61,356.87,355.56,342.17,335.05,330.06,326.76,319.50,318.30,327.40,345.97,349.76,339.39,330.24,320.88,300.70,L7
2004-05-06 21:33:58+00:00,282.55,277.16,278.29,283.64,291.96,307.76,313.77,313.67,326.99,338.58,361.12,362.77,357.16,363.23,363.58,347.06,338.03,335.73,341.53,353.69,359.05,363.95,362.46,357.59,355.73,342.41,334.20,329.60,324.40,321.44,320.14,330.14,347.43,351.15,338.59,330.09,320.55,301.05,L5
2004-05-30 21:43:12+00:00,282.74,275.17,278.25,282.07,293.27,310.94,312.24,312.23,328.06,339.81,362.00,364.84,361.24,362.60,362.19,349.14,340.00,336.88,342.19,352.30,359.38,364.93,363.31,358.37,355.15,340.17,332.39,328.49,321.87,320.36,318.50,328.81,346.36,349.90,339.46,329.35,321.43,300.36,L7
2004-06-07 21:34:54+00:00,282.74,273.98,277.10,281.07,292.38,310.51,312.79,311.98,327.02,340.12,362.14,364.80,361.24,362.61,361.98,348.95,340.12,337.48,342.77,352.65,359.65,366.01,364.46,359.15,355.97,341.27,333.09,329.38,321.94,320.60,319.32,329.15,346.94,350.87,340.98,330.08,322.21,300.89,L5
2004-06-15 21:42:41+00:00,282.74,273.43,277.01,280.37,292.38,310.51,312.34,311.89,327.41,340.80,361.46,363.92,361.99,362.33,361.97,349.00,340.67,337.48,342.77,352.60,359.72,366.31,365.28,360.64,355.97,341.40,333.09,329.38,322.31,320.90,319.05,329.44,348.18,352.29,343.24,332.73,323.92,301.36,L7
2004-06-23 21:35:22+00:00,282.74,273.58,277.51,280.87,293.34,311.22,313.33,311.59,327.62,341.57,361.60,364.30,362.50,362.81,362.70,349.63,341.44,338.28,343.31,353.21,360.30,366.92,365.99,361.23,356.62,341.92,333.10,329.31,322.32,320.40,319.24,329.93,349.20,353.29,344.24,333.34,325.00,301.72,L5
2004-07-25 21:36:14+00:00,279.05,273.09,276.63,279.89,293.87,312.67,314.06,311.53,328.53,342.15,360.71,362.98,362.46,363.21,362.10,349.52,342.06,338.53,342.96,352.32,360.32,368.22,367.29,362.74,357.88,342.16,331.90,327.56,320.90,318.47,317.31,329.65,349.61,354.61,345.97,335.29,326.91,305.56,L5
2004-08-02 21:42:28+00:00,276.77,272.67,276.17,279.36,292.45,311.99,314.06,311.53,328.06,341.59,359.77,362.47,361.95,362.48,361.55,348.94,341.34,337.92,342.31,351.69,360.32,368.22,366.90,362.33,357.50,341.99,331.61,325.47,318.81,317.30,316.67,329.05,349.09,353.85,345.45,334.21,326.05,305.60,L7
2004-08-10 21:36:56+00:00,276.30,271.76,275.88,279.32,292.79,312.10,313.63,310.92,327.26,340.94,358.85,361.47,361.03,361.90,361.08,348.52,340.95,337.92,342.46,352.40,360.01,367.76,366.19,361.81,357.45,341.81,332.43,323.27,318.63,315.39,316.72,328.27,349.39,353.87,345.47,333.51,327.67,308.16,L5
2004-08-26 21:36:59+00:00,270.27,269.75,274.40,278.42,291.94,309.02,311.15,307.79,326.79,340.33,357.23,359.62,359.10,360.31,359.73,347.23,339.91,337.59,343.93,353.16,359.24,366.69,365.53,361.44,356.64,341.95,332.76,320.02,317.39,310.23,314.11,327.14,350.53,356.05,347.24,333.34,327.39,309.20,L5
2004-09-03 21:42:47+00:00,270.11,269.86,274.11,278.33,291.94,308.48,310.87,308.12,326.50,340.48,357.17,359.26,358.98,360.38,359.91,347.10,339.91,337.59,343.93,353.23,359.21,366.68,365.37,361.44,356.61,342.30,332.87,319.59,317.26,309.40,314.42,327.59,350.45,356.14,346.30,333.10,327.13,309.20,L7
2004-09-19 21:42:41+00:00,269.17,270.41,274.03,278.66,291.71,308.09,310.87,307.36,326.76,340.81,357.12,359.69,359.29,360.30,359.18,346.92,339.70,337.84,344.21,353.47,359.49,367.14,365.67,362.19,357.38,343.36,334.93,319.74,317.34,308.61,315.17,328.42,350.94,356.83,346.48,333.59,327.55,309.31,L7
2004-10-13 21:38:32+00:00,265.56,268.98,272.14,275.91,288.26,303.42,307.91,303.42,323.99,338.00,353.52,358.39,358.00,357.37,356.05,344.44,337.10,335.10,341.91,349.85,356.41,364.82,362.41,359.00,354.38,340.70,333.09,317.02,316.01,305.59,313.76,326.82,349.83,355.17,345.88,331.66,326.68,307.47,L5
2004-11-14 21:38:42+00:00,267.00,268.95,273.65,278.07,290.94,306.62,310.89,309.19,324.09,339.19,354.97,358.55,358.35,357.59,358.65,346.78,339.64,336.59,343.69,351.37,356.89,365.13,361.81,358.30,353.51,340.36,332.51,315.42,314.52,304.25,313.26,325.51,349.54,354.25,345.39,331.07,326.23,307.58,L5
2004-11-22 21:42:42+00:00,268.96,270.42,274.62,279.00,290.94,306.62,311.99,310.80,325.38,340.37,356.22,358.29,358.54,358.79,359.16,347.71,340.09,336.39,343.69,351.37,358.13,365.62,361.87,357.55,352.91,340.07,330.96,315.03,314.01,304.14,312.16,325.16,348.78,353.24,344.43,330.89,325.82,306.48,L7
2004-12-08 21:42:50+00:00,270.05,272.68,276.05,281.71,292.78,307.87,314.29,313.24,326.78,340.89,356.48,358.32,359.28,360.34,360.64,349.20,341.08,336.53,343.25,351.75,358.54,365.32,361.80,356.44,352.25,339.55,329.68,313.44,313.63,302.66,310.90,325.24,349.19,352.80,343.12,331.67,325.90,307.18,L7
2005-02-10 21:43:38+00:00,272.26,274.48,276.37,284.63,294.14,306.34,314.42,320.14,328.69,340.31,356.92,357.89,356.50,360.45,360.09,347.29,337.87,333.52,341.14,347.96,355.62,363.22,358.53,350.44,348.57,337.63,327.06,311.62,310.69,296.72,307.29,323.37,346.42,350.63,337.32,328.42,320.70,302.46,L7
2005-03-30 21:43:20+00:00,277.43,275.76,278.05,286.38,294.11,306.14,313.75,326.69,332.72,338.41,354.22,356.03,354.93,359.52,359.96,347.36,338.09,331.38,334.35,340.33,354.69,364.22,359.06,351.76,347.15,334.78,322.10,312.42,305.91,299.63,303.72,319.59,341.82,344.87,335.08,328.50,321.22,301.63,L7
2005-05-09 21:40:56+00:00,272.50,273.38,277.22,285.97,294.04,307.10,311.38,323.55,327.90,337.60,351.33,351.02,351.95,356.49,355.60,344.88,335.18,329.28,333.58,340.86,355.25,363.66,359.68,351.86,347.14,335.42,323.60,313.09,306.04,300.99,302.70,319.17,342.14,346.19,336.36,331.38,325.46,306.28,L5
2005-05-25 21:41:28+00:00,269.30,268.87,273.70,282.95,291.90,303.17,300.33,312.92,320.92,332.95,347.88,351.20,349.92,350.78,348.51,337.95,330.19,326.27,330.48,339.62,350.85,361.61,362.42,353.86,348.02,336.60,328.75,319.23,311.99,303.60,305.64,322.21,344.56,350.48,341.37,335.40,330.80,313.60,L5
2005-06-02 21:43:36+00:00,269.30,266.97,271.60,282.18,292.16,303.17,298.82,312.92,320.92,332.43,349.65,351.75,347.98,349.03,348.21,338.41,327.50,323.26,330.31,341.88,351.49,360.81,362.42,353.86,348.66,337.35,330.01,320.94,313.11,303.60,304.65,322.81,346.69,352.15,342.69,337.63,333.18,312.82,L7
2005-06-10 21:41:12+00:00,264.03,268.72,273.02,284.66,293.80,301.23,301.05,312.69,317.15,332.04,350.13,353.46,348.16,347.74,348.50,338.35,328.14,324.69,331.69,344.44,355.16,364.02,364.09,357.00,350.13,340.20,334.73,326.59,318.36,308.22,309.01,328.13,354.14,360.26,348.05,340.19,337.43,319.99,L5
2005-06-26 21:41:40+00:00,264.03,265.57,271.38,283.65,293.16,301.62,300.94,309.71,313.34,331.72,351.35,352.52,347.18,345.52,345.83,336.82,328.15,324.17,330.62,342.00,354.19,364.01,363.25,357.14,350.91,339.75,332.75,324.93,317.37,304.97,309.43,327.78,352.08,358.54,346.72,338.98,335.17,318.03,L5
2005-07-12 21:41:47+00:00,264.03,265.62,271.62,283.84,291.83,300.53,300.88,306.76,310.60,330.87,352.99,352.99,348.03,345.32,346.22,335.91,326.68,323.01,328.67,338.84,352.34,363.07,361.24,356.12,350.23,340.13,332.79,324.88,317.59,304.50,309.83,327.52,351.20,357.21,346.26,337.94,333.80,317.30,L5
2005-07-20 21:43:29+00:00,264.03,265.62,271.50,282.77,291.83,300.53,301.75,304.94,306.82,329.27,352.41,352.44,347.06,342.15,341.96,333.29,326.68,323.01,325.49,334.04,348.41,360.24,357.76,353.71,349.28,339.54,333.86,324.81,317.99,306.08,309.37,326.56,349.56,355.63,344.07,335.85,333.91,317.88,L7
2005-07-28 21:41:34+00:00,252.82,265.13,271.64,281.54,290.25,298.43,300.12,301.73,304.84,329.28,352.52,352.92,347.34,342.31,341.80,331.82,325.41,321.56,324.08,332.48,347.19,359.73,356.68,353.52,349.74,339.92,334.67,325.57,318.24,306.85,309.88,326.42,348.94,355.50,343.92,336.71,334.99,317.99,L5
2005-08-13 21:42:05+00:00,252.97,264.75,271.68,280.42,289.42,296.87,297.49,294.52,297.85,327.01,352.81,351.45,346.08,340.15,340.22,331.93,324.95,320.97,323.73,332.51,346.93,359.87,357.99,353.95,350.94,340.29,335.64,326.83,320.27,306.10,309.94,325.80,348.91,356.60,346.24,339.01,337.72,320.55,L5
2005-08-29 21:41:46+00:00,253.27,262.92,270.16,279.24,288.68,294.70,295.37,294.03,297.76,328.37,354.54,352.97,347.53,338.67,337.69,330.15,323.43,318.53,322.82,332.12,346.73,359.30,357.86,354.02,351.57,342.41,337.56,327.97,322.17,306.77,309.59,325.21,348.28,356.14,345.73,339.67,338.72,319.77,L5
