dates,satname,nzd0251-0000,nzd0251-0001,nzd0251-0002,nzd0251-0003,nzd0251-0004,nzd0251-0005,nzd0251-0006,nzd0251-0007,nzd0251-0008,nzd0251-0009,nzd0251-0010,nzd0251-0011,nzd0251-0012,nzd0251-0013,nzd0251-0014,nzd0251-0015,nzd0251-0016,nzd0251-0017,nzd0251-0018,nzd0251-0019,nzd0251-0020,nzd0251-0021,nzd0251-0022,nzd0251-0023,nzd0251-0024,nzd0251-0025,nzd0251-0026,nzd0251-0027,nzd0251-0028,nzd0251-0029,nzd0251-0030,nzd0251-0031,nzd0251-0032,nzd0251-0033,nzd0251-0034,nzd0251-0035,nzd0251-0036,nzd0251-0037
2003-01-20 21:42:33+00:00,L7,271.76,262.97,266.17,275.93,286.69,298.19,297.30,301.29,313.91,324.86,343.34,342.65,346.26,342.73,348.77,342.70,336.90,330.47,331.40,339.82,351.39,358.89,354.01,346.03,340.04,331.76,326.25,315.53,312.25,294.25,300.73,307.23,333.08,329.76,324.30,316.86,305.94,280.44
2003-02-05 21:42:17+00:00,L7,269.74,261.48,266.30,272.98,286.41,297.18,301.20,302.39,313.54,324.65,343.28,341.78,346.96,340.72,345.17,334.94,324.98,324.30,328.77,338.08,342.88,353.92,350.31,344.14,342.99,331.70,322.96,319.68,315.22,300.53,305.84,311.46,333.31,330.64,329.48,319.74,302.33,279.00
2003-02-21 21:42:20+00:00,L7,260.32,255.33,260.95,263.97,274.96,288.24,284.56,295.21,309.86,319.88,340.21,336.92,340.06,337.49,347.11,331.83,317.94,321.17,327.20,331.22,334.08,346.10,340.51,332.05,329.39,317.20,314.76,307.04,300.09,284.86,287.73,303.70,321.63,329.97,324.23,316.23,305.94,278.82
2003-04-10 21:42:49+00:00,L7,270.33,267.27,266.58,263.79,284.32,297.65,288.67,310.89,321.95,327.55,341.90,347.38,348.52,338.69,338.16,339.06,320.39,320.31,337.51,343.33,347.19,366.11,363.06,352.64,345.25,337.62,332.17,320.04,324.32,309.91,306.70,319.07,336.34,341.72,338.74,330.69,325.37,293.01
2003-04-26 21:42:49+00:00,L7,265.88,270.26,295.37,288.15,294.87,316.56,311.74,,325.99,326.73,344.11,341.76,342.53,341.89,350.33,342.32,332.78,333.19,340.31,360.94,368.07,363.89,366.68,353.51,354.14,325.67,334.16,299.73,291.23,,304.82,317.84,336.52,348.29,340.91,327.04,319.17,310.37
2003-05-12 21:42:48+00:00,L7,267.03,269.34,291.60,303.44,292.28,306.17,326.23,287.94,323.56,330.48,349.01,343.15,351.14,351.73,348.91,340.39,325.39,331.43,339.64,359.00,368.87,376.67,379.91,352.03,355.26,334.58,,310.89,305.23,305.90,316.66,321.91,333.60,356.23,344.73,323.71,328.54,316.10
2003-05-28 21:42:46+00:00,L7,129.14,269.73,287.21,286.96,294.77,303.88,314.73,307.75,317.29,330.34,354.13,344.65,350.03,346.33,349.43,334.54,330.17,328.28,332.75,356.59,378.66,377.03,383.75,372.23,356.92,342.72,314.62,313.86,312.65,310.52,308.93,324.16,338.83,352.14,333.63,341.41,333.43,312.30
2003-07-15 21:42:14+00:00,L7,130.15,,265.96,273.31,292.03,296.42,297.87,290.74,311.49,330.83,351.50,354.33,349.69,,,338.55,325.16,318.03,315.15,330.66,347.90,358.15,358.34,352.41,344.71,332.52,318.48,308.54,307.43,299.94,,,,,,348.85,322.53,312.61
2003-07-23 21:30:38+00:00,L5,,279.78,283.65,288.03,300.11,309.62,314.54,315.89,339.81,364.69,384.57,373.01,370.21,364.19,362.25,348.87,343.63,339.53,329.57,361.25,362.73,367.04,369.92,362.06,363.15,351.58,339.30,324.36,331.84,339.86,319.79,346.67,380.70,387.43,364.45,339.02,334.32,326.12
2003-08-16 21:42:28+00:00,L7,239.28,251.03,,,263.29,264.19,261.69,245.80,259.61,300.44,315.26,324.58,324.39,314.97,,,312.98,310.86,308.85,303.94,327.47,345.46,341.74,330.98,328.47,311.76,297.73,287.08,286.02,272.61,281.91,304.07,,,,,,279.38
2003-09-25 21:31:19+00:00,L5,276.93,270.55,273.11,278.25,283.22,290.55,287.59,280.72,283.53,317.72,354.36,334.94,335.03,343.03,338.93,340.15,326.98,310.43,330.71,349.84,346.44,348.22,347.30,337.68,336.31,336.93,342.47,333.56,321.23,300.34,310.81,,,,,,,
2003-10-19 21:42:20+00:00,L7,284.39,275.27,282.27,284.52,293.74,298.34,297.44,296.03,,,356.77,343.20,343.74,342.10,354.85,335.84,329.54,327.19,337.68,347.24,346.14,355.13,352.98,,,334.26,336.98,325.46,329.18,310.13,306.31,313.25,334.81,346.36,342.89,330.27,321.10,295.25
2003-11-04 21:42:27+00:00,L7,293.58,285.66,286.61,,293.81,297.07,308.42,301.66,319.67,339.08,361.94,346.22,351.90,354.67,357.15,,,,351.25,361.11,358.00,361.41,354.41,355.13,359.54,353.14,346.34,343.52,342.38,309.86,312.79,324.91,349.58,353.48,345.71,339.76,332.47,
2003-11-20 21:42:43+00:00,L7,,,279.50,284.06,293.92,297.39,301.54,301.79,321.15,333.19,358.56,352.16,345.41,,,340.31,331.77,334.40,348.08,357.72,351.19,354.31,356.32,356.40,362.24,354.07,352.64,351.49,344.93,,,,,,,338.54,326.79,321.60
2003-11-28 21:32:34+00:00,L5,265.76,262.20,261.52,270.44,274.44,283.29,301.23,306.80,319.30,328.23,351.09,354.58,326.54,337.96,341.50,323.70,313.72,313.21,321.80,341.84,348.71,354.21,352.88,345.88,340.34,331.01,319.12,306.14,298.02,289.75,298.75,310.68,330.23,335.43,320.39,315.15,301.83,272.65
2003-12-30 21:32:48+00:00,L5,294.40,286.89,291.06,295.52,298.12,295.45,307.88,308.30,319.83,334.64,362.00,370.90,361.78,363.32,370.10,355.49,343.92,336.41,340.07,348.86,357.62,348.20,347.27,341.87,349.78,338.00,336.95,332.61,329.54,319.54,323.57,330.95,349.76,349.20,341.26,329.16,318.71,275.78
2004-01-23 21:43:06+00:00,L7,263.09,259.31,258.13,262.74,271.30,293.86,293.13,294.80,309.05,321.99,346.24,,,347.40,348.47,334.11,322.55,328.03,336.01,343.79,347.05,356.37,352.50,345.31,335.41,325.95,,,,321.75,315.06,318.68,329.31,326.74,314.02,299.82,293.33,262.98
2004-02-16 21:33:00+00:00,L5,295.09,288.08,293.40,295.27,305.24,324.94,323.92,327.71,325.02,341.13,367.64,369.05,372.36,370.19,369.64,359.54,351.59,347.60,350.67,355.97,361.63,368.71,365.46,356.69,360.03,344.05,340.52,338.41,341.20,335.31,326.72,337.33,350.14,354.30,340.92,342.29,337.80,321.47
2004-02-24 21:43:09+00:00,L7,279.95,272.34,269.33,272.68,,311.96,317.51,316.29,319.09,334.67,360.16,362.24,356.04,358.48,358.24,341.91,333.03,,,349.36,355.91,362.67,357.25,350.83,347.30,334.48,326.05,324.74,323.09,321.35,320.04,326.06,343.88,339.99,334.73,320.43,319.18,294.67
2004-03-19 21:33:10+00:00,L5,283.82,272.39,280.44,283.33,297.99,317.66,323.22,325.85,330.70,343.45,363.57,363.84,359.59,364.73,368.49,350.31,342.71,340.57,345.43,353.69,359.37,365.36,367.73,358.34,357.38,338.25,322.57,322.54,316.09,317.69,315.18,321.96,346.18,350.48,344.63,328.57,322.26,306.44
2004-03-27 21:42:57+00:00,L7,285.76,281.68,281.31,285.49,296.97,313.42,,,330.56,344.63,366.49,363.93,358.86,367.68,366.67,351.74,343.58,338.77,342.12,348.69,,,,366.31,356.99,335.54,325.96,321.78,314.44,312.84,311.80,327.03,346.92,355.36,335.82,338.95,321.51,317.29
2004-04-04 21:33:25+00:00,L5,292.16,280.89,292.20,295.29,307.22,323.16,336.05,340.12,342.35,354.70,375.93,378.24,381.44,379.70,381.28,364.29,359.82,354.20,357.10,379.52,384.20,389.94,388.65,380.34,379.64,367.14,350.73,341.29,335.04,331.59,330.76,345.54,361.32,366.72,355.89,343.91,328.87,318.26
2004-04-12 21:43:15+00:00,L7,,,,289.72,297.87,318.03,321.40,326.80,335.27,350.51,367.89,,,369.28,371.10,353.85,343.98,342.82,346.72,359.07,364.63,371.89,371.11,362.28,,,,,,,,,,,,,,298.49
2004-05-06 21:33:58+00:00,L5,250.02,260.45,253.26,257.69,267.10,278.40,284.96,261.42,273.60,316.39,331.94,339.06,340.61,340.62,320.11,319.71,308.88,310.84,315.74,316.39,339.31,350.78,348.29,344.21,340.36,324.41,309.61,303.70,296.95,291.42,294.17,316.83,332.97,341.86,323.41,321.37,312.48,286.15
2004-05-22 21:34:26+00:00,L5,573.23,140.76,566.14,,,,,,,,,,,,,,,,,,392.45,,97.70,138.69,,,,,,,,,,,,,,
2004-05-30 21:43:12+00:00,L7,,268.83,278.90,275.38,,,301.19,307.91,343.36,350.31,,,362.56,358.39,360.24,354.25,343.70,340.46,354.53,357.93,364.05,369.87,370.95,370.68,361.88,345.24,,,324.32,322.07,320.68,328.14,349.93,356.93,357.65,333.44,332.51,312.30
2004-06-07 21:34:54+00:00,L5,,252.55,255.15,256.89,273.63,292.45,299.53,291.47,303.42,332.60,352.68,354.66,350.54,351.11,345.66,335.40,329.72,330.11,333.78,337.82,347.86,364.13,363.24,354.18,349.17,335.18,316.71,314.31,304.21,304.38,310.68,319.34,339.44,345.36,341.86,325.04,317.60,287.93
2004-06-15 21:42:41+00:00,L7,120.85,276.35,285.21,283.71,,,322.05,325.22,342.37,356.62,363.06,364.62,377.13,368.33,372.97,358.65,355.85,,,366.37,371.49,378.36,382.50,387.10,,355.21,349.68,346.03,339.96,338.22,328.84,342.36,370.52,377.61,375.88,368.36,350.13,320.88
2004-06-23 21:35:22+00:00,L5,,268.69,275.94,278.23,294.88,309.65,313.13,297.19,321.33,344.28,356.62,361.70,361.03,361.41,362.76,350.09,343.62,338.46,339.96,349.44,358.03,366.60,366.75,360.51,354.42,337.79,320.28,315.71,311.23,303.79,311.60,327.52,352.58,355.54,347.39,332.94,329.75,294.88
2004-07-25 21:36:14+00:00,L5,259.81,277.20,272.88,278.95,291.71,305.89,312.87,307.97,324.59,332.06,346.78,358.58,362.39,363.74,361.97,349.62,343.27,340.71,342.63,345.91,357.89,362.87,358.98,355.98,354.55,339.67,326.94,317.11,315.67,316.77,313.14,328.64,346.45,350.54,342.14,327.94,318.99,300.21
2004-08-02 21:42:28+00:00,L7,254.31,262.06,264.53,265.05,273.16,297.20,,,314.82,328.83,343.48,351.82,350.29,347.07,346.99,335.37,326.15,324.55,327.86,333.84,,,356.02,350.19,345.64,331.15,316.69,292.56,285.55,294.12,300.71,315.28,336.17,337.55,332.45,315.87,310.06,295.87
2004-08-10 21:36:56+00:00,L5,279.64,267.42,279.50,287.52,303.28,322.00,320.06,315.40,326.32,338.90,354.24,356.52,356.49,361.44,363.70,350.24,343.10,345.72,352.77,372.71,365.26,369.71,364.77,362.86,365.65,349.39,354.47,312.06,327.58,303.69,327.02,326.67,360.75,362.68,353.54,332.09,354.19,352.52
2004-08-26 21:36:59+00:00,L5,264.25,277.18,282.86,293.71,296.38,307.79,322.22,320.29,328.13,339.64,362.20,361.17,356.87,359.97,366.08,349.91,343.94,344.28,369.01,384.58,365.94,365.73,362.40,356.17,357.78,357.42,363.01,329.43,352.44,301.05,317.70,336.77,373.58,383.53,366.58,341.03,339.75,343.19
2004-09-03 21:42:47+00:00,L7,256.49,259.87,258.34,262.17,,287.45,288.27,292.35,307.94,331.15,345.22,344.80,346.28,348.95,347.10,333.09,,,,334.74,343.81,354.23,351.12,347.82,341.15,329.54,311.47,292.20,296.36,280.05,301.21,319.39,335.86,342.12,321.42,317.83,311.71,
2004-09-19 21:42:41+00:00,L7,256.30,261.94,260.36,264.54,276.37,289.59,293.25,,,330.50,345.35,352.91,346.16,344.54,334.98,328.63,320.89,322.57,325.39,327.02,339.47,351.72,,,343.32,325.80,312.22,289.31,287.10,277.32,298.59,311.72,331.47,336.07,326.02,315.86,308.61,277.86
2004-10-13 21:38:32+00:00,L5,285.80,280.56,282.74,287.57,293.66,299.15,314.63,320.64,334.25,340.07,361.96,373.18,371.03,366.91,370.46,352.32,345.31,339.29,341.88,346.27,355.82,369.57,358.59,356.13,353.62,335.63,332.55,324.52,325.63,308.99,318.77,331.57,350.66,352.70,344.57,332.14,318.35,304.63
2004-11-14 21:38:42+00:00,L5,260.66,259.29,270.52,282.44,290.31,309.22,316.27,317.75,313.77,329.80,347.04,340.12,343.92,342.33,350.22,346.87,335.94,324.72,332.42,333.26,343.50,353.29,340.79,335.50,329.64,319.06,301.62,284.41,277.63,274.01,286.88,300.10,328.48,329.75,316.53,313.43,306.18,286.00
2004-11-22 21:42:42+00:00,L7,293.92,296.48,295.42,301.50,,,338.74,341.47,350.92,363.10,378.49,363.26,369.36,382.37,376.67,368.18,354.29,344.66,,,383.12,380.26,371.76,359.48,357.65,349.27,330.90,327.66,322.44,317.39,311.72,331.17,349.88,352.36,343.11,337.95,330.18,308.96
2004-12-08 21:42:50+00:00,L7,288.75,286.40,285.80,296.91,310.75,330.14,,,347.91,357.12,374.63,372.36,371.72,378.44,375.54,368.93,353.30,345.51,351.76,362.80,,,380.68,365.08,361.96,346.69,339.04,332.91,324.30,318.78,316.63,333.26,355.43,354.91,349.38,346.10,334.31,315.71
2005-02-10 21:43:38+00:00,L7,,,265.43,276.64,290.99,298.19,298.68,320.05,322.33,322.41,331.83,347.31,337.97,,,320.92,314.30,316.80,318.60,317.60,335.23,349.40,348.03,336.93,331.93,324.60,308.35,295.21,284.77,,,,,342.09,320.56,313.58,307.02,285.41
2005-03-30 21:43:20+00:00,L7,260.74,258.56,261.28,264.55,268.46,274.01,275.30,,,311.47,324.86,333.95,329.08,330.29,330.23,319.81,318.29,309.52,307.09,316.01,336.24,,,349.62,339.44,323.67,307.14,296.79,289.51,283.27,288.34,304.83,327.64,328.76,328.53,320.70,324.16,297.95
2005-05-09 21:40:56+00:00,L5,252.41,260.69,269.04,274.46,284.60,293.29,289.05,294.36,299.44,327.22,336.64,335.70,345.17,343.01,338.01,328.73,319.14,317.08,327.36,335.20,347.95,358.60,352.97,347.16,342.91,327.47,325.52,312.54,312.71,302.09,301.70,319.87,342.67,349.91,342.64,340.67,335.07,318.82
2005-05-25 21:41:28+00:00,L5,164.87,259.00,265.29,275.73,283.05,293.78,290.28,294.65,301.77,326.70,351.61,348.35,345.82,339.58,335.81,329.74,324.28,318.64,321.16,332.50,346.64,357.91,357.99,346.73,337.43,330.84,324.01,319.04,314.68,291.69,299.66,317.87,339.49,350.27,341.94,334.33,331.79,316.09
2005-06-02 21:43:36+00:00,L7,125.94,270.02,272.76,292.57,305.10,,311.07,,,340.51,369.18,364.34,348.97,353.66,361.23,352.35,325.67,321.00,343.67,371.46,368.26,370.07,,,366.07,357.09,357.63,350.83,336.96,,316.69,338.03,368.00,374.74,362.09,360.40,356.74,327.22
2005-06-10 21:41:12+00:00,L5,150.65,279.35,277.07,290.69,303.33,299.31,299.05,298.86,311.74,338.91,361.69,368.04,356.98,354.72,355.87,351.28,339.86,335.07,338.94,351.02,363.30,368.49,370.10,361.76,349.65,340.01,335.73,335.15,328.70,310.10,314.65,340.87,373.72,382.45,362.54,344.18,342.53,331.62
2005-06-26 21:41:40+00:00,L5,,238.33,248.94,262.23,276.78,288.28,280.59,278.07,282.74,318.35,347.13,336.23,329.75,321.84,317.20,315.07,315.66,307.25,308.86,307.64,333.04,351.39,347.36,344.04,340.27,319.81,297.89,291.96,291.68,272.29,294.28,312.23,327.98,332.91,324.91,319.17,309.07,286.56
2005-07-12 21:41:47+00:00,L5,157.56,259.86,266.75,277.18,275.97,285.95,290.13,281.71,288.92,318.91,358.51,350.77,348.03,337.57,340.56,322.98,309.84,307.71,306.98,306.41,331.43,350.87,344.64,342.77,337.50,333.80,321.03,312.53,308.83,291.87,303.25,318.72,338.68,339.88,335.90,324.15,317.68,301.88
2005-07-20 21:43:29+00:00,L7,,,281.08,287.10,,351.12,325.33,310.58,297.01,326.10,357.42,356.95,348.94,330.53,324.99,322.93,,,312.98,312.27,329.85,351.03,347.39,348.44,354.54,349.35,361.75,343.56,337.81,332.08,320.62,331.44,349.72,355.92,338.12,329.62,345.30,339.10
2005-07-28 21:41:34+00:00,L5,229.30,260.71,271.85,269.16,276.50,282.38,283.68,277.55,289.68,328.35,352.55,356.36,348.85,342.49,339.20,317.45,314.20,308.77,310.08,316.66,334.82,354.54,348.06,350.81,352.60,341.83,339.95,330.42,318.79,310.53,312.45,324.13,342.80,352.97,341.40,343.34,343.59,317.26
2005-08-13 21:42:05+00:00,L5,251.60,260.04,273.87,275.25,291.56,295.56,284.95,274.99,276.17,307.05,341.99,339.38,332.68,318.95,323.76,330.04,318.18,320.26,324.81,330.50,342.47,358.62,366.48,349.63,353.71,339.24,332.74,322.52,317.63,297.28,308.06,318.25,346.62,362.86,352.50,344.60,342.36,323.55
2005-08-29 21:41:46+00:00,L5,261.93,253.29,262.34,276.54,289.44,286.44,285.90,301.77,306.12,348.82,378.65,374.43,368.93,331.31,321.52,319.80,317.18,304.83,322.84,339.98,353.77,361.61,364.25,362.83,366.95,373.85,370.41,352.95,352.83,324.53,316.33,327.52,350.11,360.61,348.90,353.76,356.20,323.67
2005-09-06 21:43:12+00:00,L7,245.33,249.58,254.15,,268.79,272.67,270.06,260.61,270.19,311.21,345.04,346.70,336.65,312.26,307.35,,,295.58,304.13,308.48,325.07,336.04,337.51,334.61,328.24,327.70,315.84,302.46,300.21,280.78,288.53,312.14,332.87,340.77,,,,
2005-09-14 21:41:48+00:00,L5,264.28,266.85,266.08,288.00,297.13,302.59,304.92,293.71,304.52,337.06,362.02,360.83,358.81,344.23,346.85,344.06,327.18,313.03,323.06,333.21,340.84,351.88,366.22,359.94,355.83,348.01,348.04,342.06,344.02,319.13,316.58,327.28,347.59,363.90,354.74,338.28,342.63,330.87
2005-10-08 21:43:05+00:00,L7,237.77,239.20,249.56,263.05,272.26,,,247.24,277.48,310.36,332.26,329.30,322.96,317.99,317.36,305.32,303.22,296.20,298.76,,,331.71,334.68,327.99,321.46,316.54,311.90,293.59,284.33,276.83,291.04,301.32,330.10,336.67,331.87,311.62,296.38,278.24
2005-11-09 21:43:06+00:00,L7,269.52,265.47,270.89,,,300.36,291.05,284.50,296.04,324.94,347.78,352.50,353.18,356.44,359.18,343.02,,,332.41,325.39,336.54,350.78,352.68,347.91,345.90,337.08,331.11,328.27,299.23,308.96,314.64,342.69,360.10,368.35,353.35,328.62,316.12,295.91
