,dates,nzd0192-0000,nzd0192-0001,nzd0192-0002,nzd0192-0003,nzd0192-0004,nzd0192-0005,nzd0192-0006,nzd0192-0007,nzd0192-0008,nzd0192-0009,nzd0192-0010
0,1999-09-13 21:52:41+00:00,,167.31694901115753,170.80575334825852,182.56834853609288,,202.1083118097622,207.09719761000304,196.8656821584321,,177.67639310413497,173.23502003476912
1,1999-09-29 21:52:52+00:00,211.36952366016519,,198.264392094062,202.30783968957977,205.03526764374016,226.24127265277812,,227.42142866982263,221.97627422922335,213.89442481669042,200.83688696048966
2,1999-10-15 21:52:49+00:00,,175.51175406411667,184.27890097055092,192.24432978058476,,,216.0371209727436,213.92912945370188,206.69289889107228,,185.8987063219439
3,1999-10-22 21:58:52+00:00,214.9891036622942,187.66767700232518,190.9540919270655,201.65706408653443,203.00392066533377,,,,211.07849213040407,202.64572313179173,188.36700408356842
4,1999-12-02 21:52:40+00:00,196.98880013470804,,184.18579278632805,186.36822141231775,192.15711674207554,203.78308684329969,,220.447206554528,210.58512679743419,206.80648770790998,192.9178584230378
5,1999-12-09 21:58:57+00:00,197.686071613206,180.54175927208922,170.76291915483276,183.5746178317832,203.57596367468736,224.4860257162907,,,,,200.5678398712323
6,2000-01-19 21:52:37+00:00,214.18382379658857,191.4797092904984,195.19134436118213,193.4771501726225,206.56146547661257,219.10596051391462,,231.6206002225673,,208.84460622755512,205.15352241182254
7,2000-02-04 21:52:37+00:00,209.77669369059993,,202.52655817740046,210.59229160225772,212.69385437482882,232.52383714328005,241.85977210354523,246.11358544597698,234.1072018478194,,220.27885246275406
8,2000-02-20 21:52:29+00:00,219.5329334287694,,206.43727888046587,218.99264979039577,226.086702052594,238.43370733508684,,245.48806476035554,235.6568099573391,,213.9136213561281
9,2000-03-14 21:58:35+00:00,217.96748755245275,191.90785486910897,198.5512665949586,206.40210024341727,208.01634085201314,221.71098731902083,233.28053496513954,,212.45043041447724,209.92677295234722,199.84901889401178
10,2000-03-30 21:58:33+00:00,218.20283833903073,,,210.51765549025865,216.20013030112995,223.10443719465468,,,215.36815806737908,203.346292062407,190.86576413641475
11,2000-04-24 21:52:10+00:00,203.2567120648962,172.33484543513285,187.47376470885447,191.75405042582398,,,,226.81760105195508,212.70068168057972,,181.4461121273872
12,2000-05-01 21:58:18+00:00,208.11153215614718,,203.0733613481886,204.31255110988857,210.33752508628342,216.7503002403653,232.71372495891814,,216.9604948495766,197.98446459520463,188.48763242654496
13,2000-05-17 21:58:07+00:00,,,187.5002718633508,185.63688381739556,199.17330296926258,207.86260723940782,,219.21943357445932,221.54978565184047,208.6425602136385,186.09425822235804
14,2000-05-26 21:51:48+00:00,,,,,,,,,,,
15,2000-06-18 21:57:51+00:00,,,205.50944455692408,211.56796026979927,,,,,220.38757802891004,212.16284616691686,193.63894737918122
16,2000-07-29 21:51:02+00:00,205.990487670722,,195.25878221364007,201.84719618390506,,202.8594630716098,,218.15950589729064,213.64926585832046,189.62650537517953,188.6485456796737
17,2000-08-05 21:57:08+00:00,,160.0205358806755,,174.60408888946623,,,183.05723155727492,196.00054629622923,175.77171014634763,169.77541233096613,
18,2000-08-14 21:50:56+00:00,203.87585398340283,,198.80343624492386,,203.8412887433082,213.1079571676081,,223.42554120164652,208.99195346406188,193.18807463234893,193.27564560336486
19,2000-09-15 21:50:25+00:00,,,163.24463583523624,174.80321040645637,164.5875522590668,201.3497414072633,203.0551924754407,201.5088114679636,197.65925679386118,182.7671464385108,164.4675769844734
20,2000-10-17 21:50:01+00:00,208.25088773763963,186.97328662824373,187.87177384722767,188.5804342737628,186.0341731355054,,217.00619093673782,216.26145533393856,214.94904121985718,207.90975335221782,197.36613863968736
