,dates,nzd0109-0000,nzd0109-0001,nzd0109-0002,nzd0109-0003,nzd0109-0004,nzd0109-0005,nzd0109-0006,nzd0109-0007,nzd0109-0008,nzd0109-0009,nzd0109-0010,nzd0109-0011,nzd0109-0012,nzd0109-0013,nzd0109-0014,nzd0109-0015,nzd0109-0016
0,1999-08-26 22:04:44+00:00,225.6082868255669,227.68955719022097,230.03051098094116,242.7080263011356,230.8954415287591,221.01645052454842,226.05924198250423,234.5976172557052,222.32920410579717,226.72125159299046,237.33384132659907,241.85428045975976,252.18325010394133,247.62441124385992,249.59723164696945,232.71501796718042,216.52088884362527
1,1999-09-27 22:04:48+00:00,227.6852126427562,229.44041941238143,234.97048990958325,234.20716183030953,233.20098269332544,231.63223505339977,236.65365992836368,240.8902421972187,229.34808517379074,228.14309079479017,224.24202093390684,247.79064097652218,248.51761182804577,,240.3287758113677,229.85968894344165,215.67677670123018
2,1999-10-13 22:04:48+00:00,220.69806768917195,227.94494384257317,229.64442238081872,235.68913271779073,230.1060494152567,226.56830879254784,225.17885037173434,234.05597566933844,229.65776213175795,226.82528532937462,229.1115446973481,245.5078451005048,250.20652922584958,,249.11556475589742,234.1703959669376,217.3571802567257
3,1999-11-14 22:04:42+00:00,215.333464791695,225.93021546175933,231.3382068110328,234.43153994502254,221.43880943924495,225.05818408199798,212.94389341805595,220.8212818096377,226.13602093710233,229.13954074006588,236.52538915923896,249.83134474590827,257.77299094644644,,235.1553084975113,225.3874244181381,220.81561118315562
4,2000-07-11 22:03:17+00:00,217.82525045221877,224.7387826439224,226.4446798136582,237.92859083649958,227.94781247500353,216.36073930406965,212.13777561713022,222.75537246122028,218.65587253974965,216.43512952440366,225.72805310897525,238.32931183574559,243.72337666533113,237.80922238402655,232.32656094767984,217.20145305783967,203.14507631390353
5,2000-09-13 22:02:26+00:00,,,,,,,,,,,,,,,,,
6,2001-01-03 22:02:12+00:00,224.64771613270432,233.20710786646524,231.12836887378916,231.72660070366268,221.9226850033386,208.42168241877818,213.6047354657364,227.54637536326698,218.20854729713025,220.60404230270152,245.4594867486472,244.35459598349263,254.56037028035655,,237.439879228719,223.83718229021272,230.10452175238035
7,2001-03-24 22:01:59+00:00,222.70996992752242,232.08842738869637,234.66445019817888,236.1649323428744,197.22264748187536,184.985441513323,193.590401013172,,,,,,,,,,
8,2001-05-11 22:01:45+00:00,,,,,,,,223.23512014503575,212.87983828680362,222.01857831166885,237.60154086190664,213.49555503092995,,249.52556108659522,,,
9,2001-06-28 22:01:09+00:00,,,,,,,,,,,,,,,,,
10,2001-07-14 22:01:09+00:00,223.68802045667348,234.8254548470935,229.67351181839905,228.5006536719587,,213.66977888247297,210.3816127907161,216.750408600477,,,218.55768789043293,229.71820386690894,240.5481849750065,223.04425669452777,236.3845096268225,217.77272213108128,190.08136969818497
11,2001-08-15 22:00:38+00:00,223.05744068335116,228.75503404516718,229.2058399088672,230.24140131622434,,215.94539133366462,208.8958586793331,221.59767098873573,209.440038522026,218.34484292813283,231.92101883905823,236.4596031013117,244.980937954794,254.42059484445792,264.9828754163066,,
12,2001-09-16 22:00:17+00:00,,,,,,,,,,,,,,,,,
13,2001-10-02 22:00:04+00:00,222.61337323703557,227.58247528315482,226.5739203439827,222.63275699029802,212.44731144345175,212.99144773456626,209.86052945164178,211.79013197174433,206.36792896251146,213.86366907588948,224.65905062799007,223.43633496134416,237.0358352350356,234.75263753024797,238.87258139318683,238.96322433806128,221.17233580035997
14,2001-12-05 22:00:18+00:00,212.10053187877227,216.70192333160412,218.0707273437577,214.19295082365858,199.26365094044453,190.85525786346088,191.17505406812649,201.651629302162,194.55816188436663,204.45403696217934,222.39827293912262,,,218.32667967560508,214.58362945066702,212.90954226441053,204.79128274178333
15,2001-12-21 22:00:29+00:00,222.72615642684463,226.40311573312093,214.7488423498734,208.9486934821038,199.3988952240197,193.47697981258187,198.6254277413918,222.16745698532753,218.96445571907785,219.81683517233193,232.99923290541548,238.22152643415745,244.9458916316234,,223.3003929488794,203.18399155961112,207.5673881054964
16,2002-01-22 22:00:40+00:00,221.2815499350213,224.98576129040106,226.95389508611143,233.59171185879973,224.95104993160808,222.02910152979106,222.88219228307636,233.3277738601294,225.49246443463673,225.40374707961473,242.2479552401245,244.8666703922988,253.98161997751325,,261.27202412346094,,224.79154148408597
17,2002-02-23 22:00:43+00:00,229.83872312136694,229.24922578644325,230.05401351833473,238.1352308543125,227.21005800421145,220.13987432247328,223.64962040008535,232.93254593190042,223.4240703800225,228.3948022150946,244.23095400007517,254.84943620915598,264.44656171507785,266.27291708404135,262.08686944073844,,231.65835334225073
18,2002-03-27 22:00:37+00:00,219.0644313851116,221.85067520889191,216.36608653369595,232.79256895092428,218.24231518309037,211.93008577633597,219.53606379918025,226.02853248658178,212.0305706442986,224.58290657325665,235.04376552850474,242.5795830687796,243.81732385618713,247.35387729199695,237.45927156581394,217.7502049485774,201.27536063457413
19,2002-06-15 22:00:19+00:00,233.65859028022263,231.71631964435622,232.91397151597687,237.65801511132847,223.72087312958894,226.1126754267963,241.78779981820082,243.47601916574672,226.0965676459659,,264.07460273942223,,,,,,
