dates,nzd0250-0000,nzd0250-0001,nzd0250-0002,nzd0250-0003,nzd0250-0004,nzd0250-0005,nzd0250-0006,nzd0250-0007,nzd0250-0008,nzd0250-0009,nzd0250-0010,nzd0250-0011,nzd0250-0012,nzd0250-0013,nzd0250-0014,nzd0250-0015,satname
2001-09-09 21:54:36+00:00,338.67,334.15,341.48,337.63,351.69,349.49,344.26,344.87,344.39,347.72,335.93,342.83,349.47,356.13,348.34,363.80,L7
2001-09-25 21:54:52+00:00,347.56,332.06,342.35,332.74,353.87,348.93,340.66,340.12,336.51,350.81,344.99,352.76,348.73,347.72,351.58,367.31,L7
2002-02-16 21:55:18+00:00,370.61,333.73,338.92,335.89,354.82,354.21,346.48,341.21,335.52,345.82,345.26,356.04,353.49,348.75,352.19,361.64,L7
2002-06-24 21:54:52+00:00,338.61,311.86,332.06,342.19,356.71,364.77,358.12,343.40,333.53,296.31,345.81,362.58,363.02,350.81,353.40,350.30,L7
2002-08-27 21:54:24+00:00,335.75,301.91,295.28,308.19,,326.94,324.73,329.53,306.42,274.32,292.22,292.71,302.44,306.20,,,L7
2002-10-14 21:54:07+00:00,339.98,318.09,309.94,314.32,361.18,350.54,336.77,333.54,320.21,291.87,307.89,309.87,317.73,312.67,321.76,330.96,L7
2002-12-01 21:54:16+00:00,346.94,322.25,314.94,317.31,349.59,345.35,335.83,330.58,322.81,298.68,309.17,313.42,319.26,318.39,326.40,334.89,L7
2003-01-18 21:54:54+00:00,358.52,335.32,313.83,314.55,339.84,342.00,334.56,330.75,322.59,314.12,312.75,319.06,322.41,323.09,329.35,338.14,L7
2003-04-24 21:55:10+00:00,360.47,331.49,318.20,313.14,322.50,335.35,332.94,326.41,325.38,324.76,324.29,334.97,332.87,329.35,333.15,341.74,L7
2003-07-21 21:42:57+00:00,365.10,315.95,320.56,304.84,320.23,351.83,339.22,314.39,312.30,322.34,337.64,348.38,344.43,321.01,,,L5
2003-07-29 21:54:29+00:00,363.98,321.35,316.51,304.84,320.23,344.39,332.68,313.14,308.25,318.76,323.30,348.38,328.15,321.91,324.41,336.90,L7
2003-09-07 21:43:48+00:00,363.98,321.35,316.51,304.84,320.23,344.39,327.12,311.08,305.38,312.57,310.82,348.38,320.50,319.20,323.71,330.92,L5
2003-10-25 21:44:04+00:00,372.61,323.63,308.68,302.85,323.10,341.71,324.52,311.82,302.56,308.55,304.79,343.97,319.70,325.39,330.64,337.98,L5
2003-11-18 21:54:39+00:00,368.67,323.30,313.95,304.52,324.19,342.65,325.26,311.82,302.56,308.55,307.55,336.51,321.02,326.80,328.35,339.72,L7
2003-12-04 21:55:07+00:00,364.44,321.62,313.27,305.47,322.25,341.64,325.46,313.41,303.92,308.55,307.55,331.14,323.04,327.16,326.78,335.90,L7
2004-03-09 21:55:39+00:00,357.42,322.84,309.33,304.91,319.23,338.05,325.86,323.70,314.95,321.62,319.35,335.23,335.97,334.04,330.91,341.03,L7
2004-03-17 21:45:32+00:00,356.07,321.94,306.56,301.28,312.74,333.21,323.10,319.91,312.94,316.26,315.34,333.74,336.56,334.72,330.83,340.09,L5
2004-03-25 21:55:18+00:00,351.48,321.94,306.56,301.28,302.16,324.00,317.84,312.90,306.39,304.82,305.13,326.50,336.56,327.85,330.83,340.09,L7
2004-04-02 21:45:18+00:00,350.58,319.28,301.81,294.05,292.62,320.48,316.59,311.59,307.93,307.60,305.26,326.78,336.54,328.09,330.74,339.12,L5
2004-04-18 21:45:49+00:00,353.81,321.52,302.21,293.05,291.43,319.38,316.33,313.00,309.69,309.81,307.80,328.90,337.49,329.55,331.32,339.91,L5
2004-05-04 21:46:39+00:00,352.22,320.83,302.15,290.12,284.77,314.98,313.96,310.11,308.09,305.87,304.55,325.50,334.74,327.43,329.16,337.32,L5
2004-05-12 21:55:13+00:00,349.22,315.62,299.53,290.12,282.92,310.69,310.30,310.11,308.09,300.97,304.55,321.49,332.73,324.18,324.98,334.74,L7
2004-06-05 21:47:36+00:00,345.21,311.33,290.27,277.24,264.42,297.02,301.82,304.98,305.08,299.57,299.07,314.22,334.29,322.57,326.31,335.39,L5
2004-06-21 21:47:40+00:00,345.21,311.33,290.27,277.24,264.42,297.02,301.82,304.98,305.08,297.50,299.07,312.50,332.98,324.19,325.20,335.41,L5
2004-07-07 21:48:33+00:00,347.06,308.71,290.36,273.01,256.96,293.44,298.37,301.26,300.85,294.82,292.52,312.50,332.98,324.19,325.20,335.41,L5
2004-07-23 21:48:56+00:00,350.45,308.62,292.32,275.57,251.69,293.34,297.62,301.87,299.20,293.42,288.10,312.50,332.98,324.19,325.20,335.41,L5
2004-07-31 21:54:51+00:00,350.45,308.62,293.31,278.59,251.69,295.92,299.47,303.98,300.81,295.28,288.10,313.58,332.98,324.19,326.04,335.14,L7
2004-08-16 21:54:50+00:00,350.19,310.18,293.57,278.59,251.69,295.92,299.47,303.98,300.81,295.28,288.10,313.58,332.98,324.19,326.04,335.14,L7
2004-08-24 21:49:41+00:00,352.00,309.91,295.33,281.00,251.69,296.99,302.14,305.59,300.34,294.78,286.21,312.40,327.19,324.19,322.83,332.58,L5
2004-09-17 21:54:39+00:00,349.75,305.54,294.72,278.21,242.61,294.82,298.87,303.10,293.98,289.51,278.51,306.79,322.14,319.85,319.68,330.06,L7
2004-09-25 21:50:07+00:00,350.86,306.36,294.98,279.94,245.41,297.22,300.43,305.98,296.07,291.89,281.99,308.66,320.24,323.17,319.33,329.34,L5
2004-12-06 21:55:11+00:00,354.73,307.69,303.79,291.46,244.52,304.26,304.16,309.10,296.11,293.96,275.26,307.43,306.89,316.00,314.24,324.32,L7
2005-01-23 21:55:49+00:00,349.38,312.28,303.76,303.14,288.12,318.51,315.82,318.16,304.49,307.08,293.60,314.97,303.99,306.73,313.24,322.70,L7
2005-01-31 21:52:45+00:00,351.10,316.15,308.87,307.60,295.31,317.96,316.92,322.60,308.29,308.89,296.67,311.36,307.14,306.36,310.09,320.21,L5
2005-02-08 21:55:59+00:00,352.91,318.01,307.56,305.96,295.23,317.15,317.09,322.96,309.96,308.89,296.67,311.36,313.16,311.48,314.12,324.26,L7
2005-02-24 21:56:05+00:00,353.18,320.74,308.35,306.19,295.24,318.69,314.79,323.59,312.35,312.92,304.70,320.03,322.30,314.21,319.79,328.46,L7
2005-03-04 21:52:52+00:00,351.95,320.09,308.28,304.31,295.56,317.55,314.50,321.65,312.48,312.15,305.29,315.77,318.75,313.51,317.73,325.20,L5
2005-03-12 21:56:08+00:00,351.95,321.89,309.44,306.37,297.75,318.76,313.84,320.61,313.03,313.49,305.63,317.82,318.75,313.51,317.73,325.20,L7
2005-04-05 21:53:30+00:00,355.80,325.37,308.84,305.65,310.25,319.05,314.29,320.62,321.57,322.98,310.99,318.37,319.67,314.73,319.11,325.68,L5
2005-04-13 21:55:36+00:00,355.80,320.50,303.76,305.65,310.25,319.05,314.29,320.62,321.57,322.98,310.99,318.37,319.67,314.73,319.11,325.68,L7
2005-04-21 21:53:10+00:00,355.76,320.24,303.29,303.10,307.71,317.60,313.51,319.38,319.92,320.73,309.35,316.61,318.89,314.78,318.32,324.72,L5
2005-05-31 21:55:35+00:00,355.76,320.24,303.29,303.10,307.71,317.60,313.51,319.38,319.92,314.38,309.35,316.61,318.89,312.47,318.32,324.72,L7
2005-06-08 21:53:56+00:00,355.05,320.08,302.37,302.44,308.95,316.00,313.69,317.86,315.14,307.99,309.75,319.77,322.78,314.14,320.63,327.71,L5
2005-08-03 21:55:25+00:00,348.10,312.28,299.47,297.73,301.77,314.25,312.45,314.60,311.93,302.58,308.36,320.07,324.87,316.69,322.55,328.91,L7
2005-08-19 21:55:20+00:00,345.18,309.93,299.43,299.43,303.03,315.85,313.42,314.55,311.33,304.27,309.35,322.46,326.02,313.64,320.22,325.79,L7
2005-08-27 21:54:31+00:00,336.89,305.80,295.91,298.50,304.33,315.66,309.66,311.20,308.73,302.48,303.96,316.66,322.29,309.15,314.27,321.44,L5
2005-09-12 21:54:34+00:00,339.61,304.35,295.20,298.45,307.83,318.91,310.98,315.25,309.64,298.35,304.26,320.60,327.15,313.47,319.82,327.13,L5
2005-09-28 21:54:32+00:00,338.68,305.63,294.82,297.81,305.01,319.45,310.54,315.91,312.73,298.35,308.30,315.66,324.74,314.40,322.85,329.53,L5
2005-10-22 21:55:15+00:00,333.49,306.75,302.17,306.08,310.96,324.30,311.08,317.98,313.85,293.68,313.24,318.10,328.91,315.66,324.44,332.88,L7
2005-10-30 21:54:27+00:00,335.53,308.02,300.43,306.11,309.89,325.24,312.72,318.34,314.36,294.20,310.68,316.70,327.00,316.47,324.53,335.00,L5
2006-01-10 21:56:16+00:00,335.01,306.29,298.64,306.11,305.76,326.07,314.97,321.67,317.81,303.41,308.65,313.40,323.43,321.78,324.35,333.67,L7
2006-01-26 21:56:00+00:00,335.63,308.31,298.34,304.53,302.73,323.07,314.97,321.67,317.00,303.86,309.61,314.97,323.84,322.40,325.91,333.89,L7
2006-02-03 21:56:42+00:00,338.93,317.11,303.77,304.92,303.49,323.95,316.01,324.43,321.12,310.95,314.54,319.49,327.94,328.02,332.84,338.75,L5
2006-02-19 21:56:39+00:00,338.80,316.97,305.39,305.24,304.89,325.26,315.20,324.96,323.26,315.74,318.76,320.42,328.40,330.08,335.29,340.10,L5
2006-02-27 21:56:07+00:00,341.66,319.89,307.95,307.37,307.56,325.39,318.51,327.99,326.48,320.45,324.30,326.51,332.62,333.17,340.94,346.18,L7
2006-03-15 21:56:31+00:00,341.77,317.94,304.38,307.48,307.04,324.31,318.06,326.08,325.58,322.93,324.51,326.63,333.50,334.30,342.69,349.50,L7
2006-03-31 21:56:06+00:00,345.74,319.34,305.96,309.92,310.24,324.63,320.09,324.85,323.43,322.02,322.63,331.56,336.62,336.48,343.33,351.37,L7
2006-05-18 21:56:30+00:00,345.74,320.35,307.28,310.54,310.91,318.82,319.88,320.21,320.63,320.42,319.98,326.70,340.74,340.39,340.42,352.68,L7
2006-06-27 21:58:48+00:00,348.21,321.80,307.38,310.56,310.07,317.00,317.58,318.28,318.78,318.80,317.17,322.46,340.74,340.39,340.42,352.68,L5
2006-07-13 21:59:26+00:00,349.04,320.14,305.78,307.43,311.17,315.11,313.30,314.84,316.05,316.40,315.06,318.02,343.36,343.31,340.42,352.68,L5
2006-10-25 21:55:41+00:00,352.08,320.00,301.72,302.93,313.94,305.70,304.23,299.98,305.37,300.26,291.23,286.96,330.74,333.82,321.71,341.83,L7
2006-12-12 21:56:35+00:00,346.90,320.00,301.38,304.95,315.20,319.81,316.87,315.57,316.54,314.99,311.44,308.69,335.08,334.95,335.99,341.83,L7
2007-02-14 21:56:51+00:00,340.25,315.75,300.25,311.84,320.70,330.63,337.57,333.52,330.51,327.08,330.06,331.46,331.51,334.17,338.87,341.83,L7
2007-03-02 21:56:31+00:00,345.50,317.14,299.48,310.00,319.52,330.11,334.27,334.59,329.82,327.08,330.06,331.46,335.83,335.10,343.00,351.13,L7
2007-03-18 21:56:33+00:00,345.50,317.14,291.35,310.00,319.52,321.05,321.15,326.37,322.18,316.23,320.00,324.63,335.83,335.10,334.53,342.65,L7
2007-04-19 21:56:55+00:00,347.11,317.65,291.75,306.22,313.35,319.69,318.93,326.37,322.18,316.07,319.68,326.03,336.08,334.67,335.51,342.93,L7
2007-06-06 21:56:41+00:00,346.81,316.61,288.92,304.08,309.91,317.84,318.93,326.37,321.43,316.23,321.87,325.73,337.41,334.20,335.49,343.30,L7
2007-08-09 21:56:06+00:00,352.73,317.41,293.46,302.35,306.00,311.10,307.68,313.38,310.66,303.92,307.83,320.89,336.74,333.73,335.49,343.30,L7
2007-09-10 21:56:15+00:00,349.97,316.40,290.24,300.37,294.82,297.26,291.67,292.02,291.95,298.62,304.15,318.95,338.79,337.58,334.04,334.73,L7
2007-09-26 21:56:11+00:00,355.43,321.31,299.80,305.32,298.42,303.50,294.96,294.25,299.61,307.47,311.81,332.61,341.93,339.26,342.68,346.63,L7
2007-12-31 21:56:23+00:00,356.06,320.55,308.58,313.19,314.90,314.85,305.11,307.17,315.11,316.24,305.03,333.11,338.08,345.78,350.94,352.14,L7
2008-02-01 21:56:45+00:00,356.86,320.55,313.09,313.19,314.90,318.21,310.46,311.92,318.64,315.79,306.83,324.26,330.51,340.65,348.51,352.14,L7
2008-03-20 21:56:34+00:00,358.97,319.92,311.40,316.86,314.90,320.96,324.27,323.05,328.79,320.60,312.48,321.19,323.67,331.28,339.11,352.14,L7
2008-04-05 21:56:34+00:00,355.61,316.23,308.72,318.48,327.77,317.33,318.09,321.50,326.23,319.64,303.92,312.04,316.99,326.58,336.58,348.93,L7
2008-05-07 21:56:28+00:00,357.68,318.99,308.72,318.48,307.62,314.89,316.98,318.86,322.61,317.80,305.10,312.87,315.67,324.62,336.58,348.93,L7
2008-05-23 21:55:58+00:00,355.44,318.46,307.37,318.48,307.62,314.55,313.81,315.40,318.99,315.11,301.84,307.35,313.00,323.28,334.00,348.93,L7
2008-08-27 21:55:30+00:00,351.18,317.98,292.15,275.55,283.87,306.69,303.98,301.19,302.32,302.85,292.98,300.35,307.63,314.61,320.12,332.15,L7
2008-09-12 21:55:21+00:00,351.18,317.98,292.16,279.13,280.91,305.22,302.65,299.35,298.40,299.86,289.16,296.76,304.69,314.61,320.12,327.35,L7
2008-10-14 21:54:42+00:00,349.44,319.11,295.18,279.13,280.91,305.77,302.62,296.75,294.96,296.27,283.86,287.75,298.38,318.87,326.99,319.49,L7
2008-10-30 21:55:22+00:00,349.44,319.11,295.18,283.41,280.91,305.77,302.62,296.75,294.96,296.27,283.86,287.75,298.38,318.87,326.99,319.49,L7
2008-12-25 21:50:58+00:00,336.38,308.44,286.50,278.77,269.81,286.80,290.44,282.18,291.54,292.84,268.99,275.18,291.74,326.32,331.88,327.34,L5
2009-03-23 21:56:39+00:00,327.45,295.89,269.20,273.30,235.64,270.52,283.54,265.94,303.77,286.12,256.41,262.30,,337.81,343.27,343.05,L7
2009-12-12 21:57:01+00:00,344.50,313.06,297.98,280.88,270.72,310.98,314.98,308.94,303.33,303.14,291.09,305.73,312.64,315.76,317.11,319.80,L5
2010-01-05 21:57:24+00:00,341.99,311.15,295.92,280.88,270.72,310.70,313.65,304.27,301.26,295.48,283.73,299.11,308.24,310.90,318.08,323.02,L7
2010-01-13 21:57:13+00:00,347.49,314.73,294.65,284.36,280.24,312.57,314.54,308.29,306.52,298.56,291.18,306.95,314.69,316.55,321.95,329.89,L5
2010-01-29 21:57:17+00:00,352.00,317.44,292.46,283.46,283.45,312.19,312.81,309.34,309.12,304.44,297.84,313.88,321.09,321.81,326.34,334.52,L5
2010-03-26 21:58:13+00:00,349.30,317.01,294.63,286.32,286.62,312.47,312.39,308.14,307.92,303.67,297.65,313.88,321.09,319.93,323.42,331.89,L7
2010-05-13 21:58:09+00:00,349.30,317.01,294.46,289.60,287.97,310.61,309.40,308.14,307.92,305.70,297.57,311.97,321.09,319.93,323.42,331.89,L7
2010-05-29 21:58:33+00:00,351.02,317.42,295.80,295.27,286.22,307.74,305.18,307.57,307.92,305.70,299.17,315.13,323.97,322.36,324.43,329.48,L7
2010-06-30 21:58:37+00:00,353.11,318.30,295.44,296.46,289.32,306.02,302.39,303.94,305.54,304.88,300.52,309.48,326.80,323.68,325.89,331.41,L7
2010-08-01 21:58:39+00:00,351.71,317.39,300.25,302.32,293.40,304.59,295.12,304.22,297.28,304.88,306.93,302.37,335.46,326.76,328.37,319.38,L7
2010-10-28 21:55:51+00:00,348.93,321.23,303.89,305.07,298.75,308.61,299.51,307.26,306.56,307.02,305.59,304.64,325.44,328.74,334.43,325.83,L5
2010-11-05 21:59:01+00:00,350.65,321.23,303.89,303.73,296.59,310.19,303.21,308.22,308.49,309.69,308.17,311.53,329.60,328.74,334.43,325.83,L7
2011-01-08 21:59:40+00:00,347.58,326.31,313.53,309.85,310.55,328.90,323.13,316.40,326.65,317.21,316.30,325.93,327.37,326.99,335.94,334.40,L7
2011-01-16 21:56:21+00:00,349.14,324.91,313.46,312.84,312.46,330.64,329.72,322.49,330.07,320.36,314.55,326.14,328.23,327.32,333.00,334.75,L5
2011-01-24 21:59:47+00:00,353.79,328.31,320.30,315.86,313.95,330.64,329.72,331.79,333.33,325.14,318.91,330.40,332.88,327.09,333.44,335.56,L7
2011-02-09 21:59:51+00:00,353.79,328.31,320.30,315.86,315.41,333.64,313.48,320.60,333.33,325.14,317.72,330.40,332.88,312.41,330.83,335.56,L7
2011-02-17 21:56:00+00:00,353.79,328.31,323.16,319.49,317.05,333.64,308.87,315.61,333.33,325.14,315.07,326.21,325.80,308.51,324.15,335.56,L5
2011-02-25 21:59:56+00:00,350.95,324.59,320.28,316.56,316.26,335.16,308.87,315.61,335.36,328.06,313.32,322.26,323.90,310.87,326.97,337.09,L7
2011-03-29 22:00:02+00:00,348.52,322.78,316.99,311.92,314.14,332.10,308.87,315.61,333.48,328.59,311.38,319.59,322.77,311.95,329.08,337.09,L7
2011-04-30 22:00:03+00:00,353.44,323.62,315.62,310.12,313.67,327.64,306.23,314.49,333.30,327.90,314.22,320.75,324.74,314.06,331.33,342.22,L7
2011-08-20 21:59:49+00:00,356.87,317.15,302.60,289.97,304.18,313.15,315.05,308.77,321.27,336.19,300.30,299.71,323.38,332.53,341.38,351.44,L7
2011-09-13 21:54:57+00:00,360.72,319.38,295.57,280.56,300.51,300.69,300.58,297.77,306.85,335.00,291.44,302.66,320.72,326.71,332.74,355.56,L5
2011-09-21 21:59:41+00:00,365.21,319.66,306.88,280.56,311.66,306.42,304.64,297.77,306.85,334.01,295.77,308.44,320.65,328.70,332.27,346.86,L7
2011-11-24 21:59:43+00:00,375.84,318.45,312.80,270.71,317.83,302.78,299.44,269.52,292.38,340.51,294.75,312.21,310.82,329.61,324.65,340.33,L7
2012-01-27 22:00:26+00:00,360.20,318.45,312.80,270.71,317.83,302.78,299.44,265.50,282.06,340.51,294.75,312.21,310.82,329.61,324.65,340.33,L7
2012-02-12 22:00:33+00:00,360.20,319.07,315.84,297.73,318.40,314.13,316.08,286.58,292.03,331.83,306.89,316.56,310.82,329.61,330.15,340.35,L7
2012-03-15 22:00:33+00:00,349.34,315.05,324.02,313.62,316.78,334.35,332.01,298.39,291.68,322.74,322.43,324.07,303.21,334.29,345.06,342.58,L7
2012-04-16 22:00:29+00:00,334.19,313.05,310.96,307.23,305.00,335.11,336.38,304.31,301.75,320.79,331.41,326.11,286.05,335.19,350.93,342.25,L7
2012-05-02 22:00:31+00:00,339.20,316.47,310.96,302.16,293.07,328.49,328.97,305.41,302.30,318.78,326.97,322.14,304.88,333.46,350.93,342.25,L7
2012-06-19 22:00:53+00:00,339.20,316.47,306.57,302.16,293.07,324.30,321.66,311.15,302.30,311.50,315.24,310.74,323.70,333.46,350.93,342.25,L7
2012-08-06 22:01:28+00:00,343.56,312.45,303.98,296.17,280.49,319.56,316.50,315.71,315.93,311.50,315.24,296.98,323.70,333.46,331.36,342.25,L7
2012-08-22 22:01:38+00:00,341.12,311.68,301.80,289.03,270.73,313.83,306.02,305.55,306.32,304.61,300.99,289.92,316.94,327.49,321.34,331.99,L7
2012-10-09 22:02:04+00:00,338.51,313.50,299.91,284.54,262.03,310.91,300.45,299.85,306.32,304.61,290.77,262.61,316.94,326.02,309.08,319.03,L7
2012-10-25 22:02:15+00:00,334.11,310.21,295.99,271.24,251.73,304.01,294.10,291.15,295.61,294.01,287.71,267.21,309.96,314.89,293.90,309.06,L7
2012-12-12 22:02:29+00:00,335.30,308.29,295.23,273.19,261.41,301.69,289.88,290.02,294.71,289.22,281.73,265.54,312.40,314.32,303.49,317.34,L7
2012-12-28 22:02:35+00:00,343.69,312.60,298.13,273.19,261.41,303.15,298.82,295.25,299.95,294.37,291.39,277.79,321.77,322.41,312.32,317.34,L7
2013-04-27 22:08:11+00:00,363.76,321.98,294.68,292.73,287.85,309.15,315.94,307.82,307.90,307.82,314.29,329.79,339.57,336.78,338.32,341.41,L8
2013-05-13 22:08:23+00:00,364.75,321.12,298.16,297.83,278.75,308.53,313.75,310.11,310.75,310.98,312.25,326.47,336.80,332.27,334.39,342.67,L8
2013-05-29 22:08:29+00:00,362.76,318.13,298.36,291.11,279.00,305.61,309.59,310.89,310.98,315.20,312.90,327.58,336.77,329.72,332.89,339.76,L8
2013-06-06 22:02:07+00:00,358.87,316.81,297.03,289.32,279.00,305.61,307.06,308.89,309.38,313.03,307.94,325.83,335.07,327.96,331.23,330.86,L7
2013-09-02 22:08:28+00:00,353.15,314.47,297.87,291.93,284.51,309.54,306.81,310.99,311.88,318.86,309.89,329.10,331.94,324.14,329.05,330.10,L8
2013-10-28 22:02:06+00:00,352.68,313.82,302.03,291.21,289.20,314.76,306.97,311.63,311.37,319.16,304.87,324.94,330.47,321.33,327.18,323.82,L7
2013-11-13 22:02:36+00:00,347.67,311.17,302.64,293.10,304.77,319.81,307.09,309.76,311.21,321.32,300.25,323.35,331.13,322.18,328.45,319.91,L7
2013-11-21 22:07:37+00:00,345.65,311.23,304.86,297.64,308.84,320.37,309.69,311.75,311.86,318.60,302.56,324.36,330.16,323.70,328.81,324.17,L8
2013-12-15 22:02:45+00:00,345.42,313.26,309.91,308.19,315.92,325.92,316.82,314.46,313.47,317.54,307.46,324.76,329.26,327.91,330.76,335.20,L7
2013-12-31 22:02:52+00:00,349.92,317.00,309.91,303.44,311.79,324.00,316.82,314.46,313.11,316.48,306.31,325.74,330.53,329.16,331.20,338.81,L7
2014-02-01 22:03:18+00:00,351.29,318.14,307.36,302.89,311.48,324.25,318.27,315.06,312.97,316.33,306.31,325.74,332.75,330.82,332.50,342.97,L7
2014-02-25 22:07:08+00:00,351.29,318.14,307.36,302.89,311.29,324.41,318.90,315.35,312.42,315.99,305.79,322.92,332.56,329.75,331.30,338.94,L8
2014-03-05 22:03:13+00:00,347.10,317.58,307.39,300.88,312.45,324.67,320.41,315.84,312.03,315.75,307.86,319.88,330.25,330.13,330.22,337.61,L7
2014-03-21 22:03:20+00:00,347.10,316.32,306.47,300.76,312.02,324.97,321.82,316.41,312.12,315.21,309.07,318.25,330.25,330.13,331.14,337.94,L7
2014-04-14 22:06:24+00:00,347.10,317.58,306.20,302.93,314.40,326.44,323.54,317.57,313.17,316.79,309.99,320.01,330.45,330.12,331.41,338.59,L8
2014-04-22 22:03:36+00:00,347.10,317.58,307.21,302.92,314.57,326.44,323.54,317.14,314.08,319.34,313.40,320.01,330.45,330.12,331.41,338.57,L7
2014-04-30 22:06:10+00:00,347.10,318.57,306.72,305.98,316.52,327.14,325.69,319.05,315.99,319.71,314.77,324.19,334.39,334.10,335.52,340.60,L8
2014-05-24 22:03:47+00:00,348.98,321.70,303.47,300.55,314.87,327.67,325.34,318.72,316.27,320.00,318.54,325.60,335.41,335.07,337.42,341.95,L7
2014-06-01 22:06:02+00:00,349.95,321.90,303.85,301.88,313.08,326.51,324.88,318.56,316.80,319.56,316.69,326.93,336.36,336.29,337.30,340.57,L8
2014-07-03 22:05:50+00:00,346.15,320.85,303.85,304.06,315.57,325.96,324.46,318.38,317.89,321.60,313.21,328.72,338.51,338.25,337.55,339.89,L8
2014-07-27 22:04:02+00:00,350.79,322.84,303.85,304.06,311.83,324.70,323.49,318.34,317.82,321.75,313.21,327.86,339.35,338.90,337.55,339.89,L7
2014-08-04 22:06:26+00:00,348.80,322.87,304.97,307.73,312.11,326.36,323.02,318.94,319.11,323.39,313.21,327.98,337.95,339.11,338.66,340.24,L8
2014-08-20 22:06:30+00:00,348.80,320.37,304.67,305.51,308.73,324.01,320.20,316.46,316.60,320.75,308.86,327.98,332.95,334.34,334.88,338.04,L8
2014-08-28 22:04:03+00:00,355.77,320.37,308.32,305.51,308.58,325.24,321.08,317.18,318.19,322.34,311.85,331.47,334.56,335.75,337.77,339.94,L7
2014-09-29 22:04:16+00:00,365.08,321.88,308.88,308.82,308.32,325.03,319.65,315.63,317.63,321.41,307.83,333.62,334.09,335.75,337.93,341.10,L7
2014-10-31 22:04:35+00:00,365.08,320.73,309.61,306.60,294.14,319.84,315.00,311.33,314.16,316.03,290.44,321.66,325.27,325.78,334.73,336.81,L7
2014-11-08 22:06:16+00:00,365.70,323.60,309.87,307.76,296.04,321.16,315.28,311.90,314.75,316.23,295.08,324.85,327.40,326.21,335.45,340.34,L8
2014-12-02 22:04:48+00:00,363.67,322.00,310.82,310.31,301.52,323.60,317.65,311.84,312.20,314.52,296.78,323.22,325.44,322.68,332.84,339.65,L7
2015-01-03 22:04:58+00:00,362.25,322.00,310.82,309.98,305.18,326.16,319.34,314.21,312.19,313.28,302.58,321.91,323.99,320.46,332.47,339.65,L7
2015-01-27 22:05:59+00:00,346.77,307.52,305.28,304.36,309.83,329.22,319.91,318.01,311.57,312.06,302.58,321.92,320.95,316.00,324.03,331.78,L8
2015-02-12 22:06:15+00:00,341.22,306.57,305.01,298.45,308.76,328.03,320.98,317.11,309.16,309.33,303.91,320.55,319.68,312.03,320.97,327.12,L8
2015-02-28 22:05:48+00:00,333.01,308.67,301.71,301.50,315.17,330.28,324.99,319.93,310.45,309.42,307.50,319.06,320.68,318.51,320.91,331.10,L8
2015-03-24 22:05:28+00:00,331.85,308.81,300.69,301.25,312.42,328.82,324.30,318.59,309.94,308.38,307.50,319.06,320.34,318.38,319.82,329.75,L7
2015-04-01 22:05:25+00:00,333.42,309.02,298.98,298.10,308.35,327.65,322.69,318.96,309.97,308.57,307.55,321.19,321.83,319.14,320.43,327.91,L8
