,dates,aus0188-0000,aus0188-0001,aus0188-0002,aus0188-0003,aus0188-0004,aus0188-0005,aus0188-0006,aus0188-0007,aus0188-0008,aus0188-0009,aus0188-0010,aus0188-0011,aus0188-0012,aus0188-0013,aus0188-0014,aus0188-0015,aus0188-0016,aus0188-0017,aus0188-0018,aus0188-0019,aus0188-0020,aus0188-0021,aus0188-0022,aus0188-0023,aus0188-0024
0,1987-05-22 23:07:44+00:00,232.106532439619,238.08444458946462,235.9977297749297,216.57590178022687,232.49108178791246,235.04411521159747,238.3136254275058,226.26633689809483,220.831150688638,225.5116774983387,219.2315786665394,211.45749087096746,207.88654107125362,212.24776561885736,207.8473909739204,208.16278085967406,219.6530094063435,218.39611208214023,244.67374597599536,221.6776996405448,213.35926506191495,211.33617921095123,216.24401197373632,213.34487159071656,
1,1987-09-11 23:10:29+00:00,223.196223235074,233.9147823543152,230.21266772460018,226.98460172992506,232.3278306012396,239.25921911785147,261.01158844529607,247.92881617514138,237.18440777767324,241.7870812167222,230.66496829435053,221.57428413120664,220.7014391923892,226.3179610294699,221.27205535070277,215.35214188765352,223.2097002171924,217.7647025185405,239.20631921429234,231.18712101890605,225.2371974267901,222.56223075640816,216.65378480485302,213.54660836715584,
2,1987-09-27 23:10:51+00:00,246.18912049264944,269.1411246830434,255.61278641358652,254.96135282933724,243.998534121163,258.74512266267897,271.02874566558575,266.5980644451779,263.19175450712737,246.55428622573203,232.43080707278415,239.14408235174994,239.34029146880576,238.70600722091933,233.13093637361098,224.29626050136204,225.8476705986743,222.84309417710801,238.9291850746064,234.3946722028753,230.26697585795992,218.90744426850716,217.1590662223549,219.10038260047668,345.11962944149553
3,1987-11-14 23:11:47+00:00,235.2273065187289,256.65137062533654,234.07835478863797,227.92354480179296,233.08279717335841,253.57844676062513,258.93079410793524,248.19274930198628,239.5755104146451,238.14812752250637,233.92410380749826,220.2719531592393,214.07444506893404,218.70282286055726,214.57933525381503,202.65096110093742,203.65779012410997,221.26139258634439,226.6632325425231,228.1581878134998,224.560698577792,217.1851106089549,209.36705347366976,212.10327375057307,305.6251956747798
4,1988-02-18 23:13:23+00:00,250.05296186780217,263.8810487987143,249.42881144495504,229.17329614839366,241.541960804207,254.98443028648458,263.4088330776784,232.3832181833432,231.21709646499383,227.084751678608,235.8134049536042,224.00221953591873,226.0072756122085,225.5533503370628,224.22397680993436,225.3384727428228,224.53451084420317,225.75701624768493,244.1322750561651,228.1664726445661,228.21538691571337,221.4591938920756,219.8645658212516,214.42151161441726,
5,1988-03-21 23:13:41+00:00,230.07949663230218,249.08085740695662,241.96051029681695,236.71696903219498,229.58924823384567,253.29710648908923,262.83749983171464,232.5230919230344,231.4800639409843,235.70053711278766,237.3859002821497,228.37591402173086,221.58550944614223,223.82505555893786,213.723521380213,211.9154486777588,223.99696095948013,222.29714623525595,244.5602647645996,230.38100460549924,223.20952024051132,219.89609303135413,211.9405771790483,206.83870329787797,326.2478061025164
6,1988-04-22 23:13:52+00:00,224.2265488086837,238.8516364933825,219.2981291536424,217.34503355291275,217.86910236158326,223.98650481399605,237.2154893714838,227.37245325265567,221.34457961714753,222.3483578596225,224.4125673717208,220.49243515015948,222.72546424821738,227.32793838311423,222.98326210196265,215.73252037392598,219.4616242171125,214.48785547261303,227.3419154328298,213.86215856447558,210.25435496335035,210.90968728395256,206.95317320714736,208.13211185466807,282.76964396738884
7,1988-06-09 23:14:15+00:00,225.2555045810212,237.59898399566165,222.42410017948023,216.2975770853253,211.3086549165238,212.4150546306033,215.32093549390896,223.02877516400181,222.5461597913591,216.6155732807479,228.58952203527406,222.0657975313567,223.89501391744741,226.2054930006713,229.577730039123,228.87533913457557,221.98423873360926,220.26102685809718,226.95915720022367,210.11850661957234,212.26695844652966,204.40615322407132,204.16042382370074,209.29446793340347,260.37217011900634
8,1988-06-25 23:14:20+00:00,229.30124766332526,241.02880240763804,234.68280368409944,223.34665163512554,216.10344083765008,220.41673656852774,231.87938203060605,227.26009354404866,226.22380494079124,225.98893720394543,239.14018643535184,222.87800077717003,226.99282781483723,222.91337960137383,226.69465417417103,224.74072460061646,213.41650638225664,215.8573458671021,231.64009820850555,221.96330753236552,221.40045753832567,211.69714309799005,208.1051188081374,211.67529321245624,282.125891069772
9,1988-07-27 23:14:26+00:00,222.1872477190106,222.88961417504677,214.11251202861624,211.5697076379036,220.6119202948677,224.26386672834533,221.3159573579077,215.94665005208316,222.9225318458846,230.2981428926603,228.29749766440213,223.9631991224625,215.35694558980094,214.49408444990777,222.8946320302144,225.84813698526744,219.06419776733472,215.9898782719959,224.42097737404472,211.872857740386,214.10351198100037,205.98871494033827,210.74728497377097,212.7567578369462,230.35191282034702
