,dates,nzd0342-0000,nzd0342-0001,nzd0342-0002,nzd0342-0003,nzd0342-0004,nzd0342-0005,nzd0342-0006,nzd0342-0007,nzd0342-0008,nzd0342-0009
0,1999-08-03 21:59:44+00:00,185.12036814642212,168.99182218507013,163.24513507430314,165.2826364166676,173.85459988748303,152.3710510191426,,,,
1,1999-08-12 21:53:56+00:00,187.1662371555583,171.57669763380707,167.4371096980631,167.88118818137696,181.13387416056844,172.91211853428274,183.70264052098844,165.80457247921265,149.8369799284834,138.4576293358617
2,1999-09-13 21:53:53+00:00,184.5709210515264,160.63302555647564,158.87758205182834,161.14567101611104,175.3145002235761,167.61808682565425,176.0097142828456,156.87236034577512,148.7238053205446,155.70763321601265
3,1999-09-29 21:54:04+00:00,187.89609081168507,173.30822853844083,168.28984610998936,169.29744532618145,180.93007479385454,178.21111232244812,189.08091173786156,172.79859233068612,169.62221262857545,184.62277243901346
4,1999-11-16 21:53:56+00:00,170.0937855882159,164.19367487098052,157.96136701100494,156.6878510560619,171.17849507984363,164.34584702553926,175.6222817252451,158.87387126847824,162.2202350421613,171.85171220969588
5,1999-12-09 21:59:45+00:00,184.40273194765882,165.94469595016128,167.80578633499377,169.4498419223616,178.21756719195378,168.35854257935128,186.91131262469688,171.47567269022463,166.65370570254626,179.68241834974384
6,1999-12-25 22:00:04+00:00,183.4804944128244,165.38436515866755,169.86705635016818,167.90490327103527,182.39187276374983,175.0705331829951,186.65285850019515,170.56289334833158,170.2585949866767,179.09546583143418
7,2000-01-19 21:53:49+00:00,184.58644565937396,157.38128947949144,157.46085395370665,160.57672261624592,173.14169958822333,166.25010088659815,186.6924449763544,161.97997431573194,159.1750735164931,160.3493038527995
8,2000-01-26 21:59:38+00:00,191.17779359723045,173.471826558961,172.87961160738732,171.35213234683425,183.5521143566607,180.9714756495123,201.06229183966974,181.42652880499602,182.9699955194742,185.12962984663048
9,2000-02-27 21:59:52+00:00,183.81081510766907,167.0653129290908,167.9495972358458,168.38520470596666,186.4959278904506,177.95464859930075,184.80530339463232,169.48062083050712,169.07568920524227,174.95479479421584
10,2000-03-14 21:59:47+00:00,198.54374211356378,172.97030447291823,176.378688678373,176.25513741273227,191.94972320218443,183.05884400304873,196.923709772326,184.48361047691344,189.26381730608824,188.90462879377816
11,2000-03-30 21:59:21+00:00,187.21562242126512,173.88372644752798,170.79121486644055,168.71012734681227,184.67560710274802,179.6930885216734,189.48152989562112,175.04786261000214,166.89821194663926,176.46333681176986
12,2000-04-15 21:59:07+00:00,169.1373036948839,159.53436935938274,155.51086600955568,156.3775190615389,163.19614722574636,,,,,
13,2000-05-01 21:59:06+00:00,184.65969994760817,166.40595875570807,157.83962347425066,162.91440491047834,171.93353573503956,169.20432340580095,175.25864407793668,159.87963371229347,148.47197499016528,141.84664545479993
14,2000-05-17 21:58:55+00:00,186.23609348331573,163.16553707313304,156.49556372519157,162.82211118874028,171.89186177296693,163.64529542063622,173.75082386702763,153.41544966253542,137.04963278758473,137.28106545811096
15,2000-06-18 21:58:39+00:00,184.73701295873212,168.68625080377916,163.37023315066256,165.15348004459062,173.54514178066785,163.05960237404355,169.46493493524588,143.8074872433469,138.11552425274192,138.23010461299475
16,2000-07-13 21:52:31+00:00,198.10847927603618,176.31539542696243,168.10166249599814,166.35613601883233,174.764549036112,168.96321056365932,174.49337978024906,,135.21899308945427,131.5391571713761
17,2000-08-05 21:58:20+00:00,202.56473921442384,184.5569719942681,178.52737798378428,178.03524579922055,192.30967950157049,185.9098666736145,198.0159941420605,179.4808818977254,166.87918101389982,
