,dates,nzd0342-0000,nzd0342-0001,nzd0342-0002,nzd0342-0003,nzd0342-0004,nzd0342-0005,nzd0342-0006,nzd0342-0007,nzd0342-0008,nzd0342-0009
0,1999-08-03 21:59:44+00:00,181.14224610095206,164.2180757305061,158.4713886197391,160.94286691251847,169.08085343291899,147.59730456457856,,,,
1,1999-08-12 21:53:56+00:00,194.1868866482214,180.0014770250028,175.86188908925882,175.54007853700944,189.55865355176417,181.33689792547847,193.0635065112059,177.83997160949227,159.19784591870086,150.4930284661413
2,1999-09-13 21:53:53+00:00,187.6930328399343,164.3795597025651,162.6241161979178,164.55161114891965,179.06103436966555,171.3646209717437,180.1725300007228,162.22455198304579,152.8866210384218,161.05982485328332
3,1999-09-29 21:54:04+00:00,188.4352417395935,173.95520965193094,168.93682722347947,169.8856099748088,181.57705590734466,178.85809343593823,189.79977964173946,173.7228510642434,170.34108053245336,185.54703117257074
4,1999-11-16 21:53:56+00:00,167.75766401696856,161.39032898548373,155.15802112550816,154.13935479651937,168.37514919434685,161.54250114004248,172.507452963582,154.86909143205426,159.10540628049822,167.8469323732719
5,1999-12-09 21:59:45+00:00,192.47406432517045,175.63029480317522,177.4913851880077,178.2549317887379,187.90316604496772,178.04414143236522,197.67308912804572,185.31224248024455,177.4154822058951,193.51898813976376
6,1999-12-25 22:00:04+00:00,187.37025088347448,170.05207292344764,174.53476411494827,172.1482739662899,187.05958052852992,179.73824094777518,191.83920046106192,177.23104729801742,175.44493694754348,185.76361978112
7,2000-01-19 21:53:49+00:00,192.23928674525004,166.56469878254273,166.64426325675794,168.92527652811071,182.32510889127462,175.43351018964944,196.89623309085582,175.09913046294804,169.3788616309945,173.4684600000156
8,2000-01-26 21:59:38+00:00,189.70083114336802,171.6994716143261,171.1072566627524,169.74090057898434,181.77975941202578,179.1991207048774,199.09300856785316,178.89459316980327,181.00071224765762,182.59769421143773
9,2000-02-27 21:59:52+00:00,181.06857131428916,163.77462037703492,164.65890468378993,165.3936660222795,183.20523533839471,174.66395604724488,181.14897833679245,164.7796314704273,165.4193641474024,170.253805434136
10,2000-03-14 21:59:47+00:00,196.07917287883802,170.01282139124734,173.42120559670212,173.56651642939508,188.99224012051354,180.10136092137785,193.63761745935832,180.258634645955,185.97772499312057,184.67965296281972
11,2000-03-30 21:59:21+00:00,187.37811855376125,174.07872180652333,170.9862102254359,168.88739585498988,184.87060246174337,179.88808388066874,189.69819140561597,175.32642740856693,167.11487345663411,176.74190161033465
