,dates,nzd0484-0000,nzd0484-0001,nzd0484-0002
0,1999-08-26 22:07:08+00:00,151.14547148335063,,174.2763905629547
1,1999-11-30 22:07:23+00:00,162.16981922504488,178.25005356544034,
2,1999-12-16 22:07:09+00:00,175.2935330781226,185.0485734028544,193.8168226700984
3,2000-02-18 22:07:16+00:00,,208.3873687704127,193.7345543954065
4,2000-03-21 22:07:12+00:00,,189.53819806859667,199.8601532157918
5,2000-05-08 22:06:20+00:00,,181.12619322800563,181.57200286065483
6,2000-06-25 22:05:55+00:00,168.50536082986386,,
7,2000-07-11 22:06:05+00:00,157.12766037620972,,171.00749409357437
8,2000-07-27 22:05:48+00:00,159.85996968761398,184.13591709822197,
9,2000-08-12 22:05:17+00:00,166.56542452320122,172.12263518971065,173.23117515826195
10,2000-09-20 22:10:50+00:00,,,
11,2000-11-16 22:04:56+00:00,168.51075290464976,176.00727201304423,
12,2000-12-18 22:04:37+00:00,181.6236540521057,194.68510171927835,
13,2001-01-03 22:04:36+00:00,167.75984020585656,,182.69449188663648
14,2001-01-19 22:04:43+00:00,168.33192452630493,,
15,2001-02-20 22:04:36+00:00,171.31578994884552,,181.03543165278776
16,2001-03-08 22:04:32+00:00,,187.8479841294639,190.7087225097244
17,2001-07-14 22:03:57+00:00,,185.45462962553412,
18,2001-08-15 22:03:02+00:00,174.53284436141814,190.26983260846808,192.4886610912945
19,2001-11-03 22:02:34+00:00,166.91957740129976,,178.944453762645
20,2002-03-11 22:03:07+00:00,167.47629739439364,185.1044173095733,
21,2002-04-12 22:03:25+00:00,170.18541782328234,179.0073960426779,193.25751432685627
22,2002-05-14 22:03:19+00:00,168.08906239960268,,
23,2002-05-30 22:03:13+00:00,182.84775114467442,192.52757431990992,186.97703717534617
24,2002-06-15 22:03:07+00:00,167.14122224783034,178.51919640952394,183.98769860307212
25,2002-08-18 22:02:45+00:00,157.60040568954034,,175.4430733164914
26,2002-11-22 22:02:45+00:00,178.12227207107458,193.82565783096055,197.30701118931646
27,2002-12-08 22:02:51+00:00,165.66507011051343,177.0624263285759,183.42914429820442
28,2002-12-24 22:02:33+00:00,169.78126534971526,180.11236066084996,181.02792463482652
29,2003-02-26 22:02:52+00:00,,161.46245136647283,
