,dates,mex0404-0000,mex0404-0001,mex0404-0002,mex0404-0003,mex0404-0004,mex0404-0005,mex0404-0006,mex0404-0007,mex0404-0008,mex0404-0009,mex0404-0010,mex0404-0011,mex0404-0012,mex0404-0013,mex0404-0014,mex0404-0015,mex0404-0016,mex0404-0017,mex0404-0018,mex0404-0019,mex0404-0020,mex0404-0021,mex0404-0022,mex0404-0023,mex0404-0024,mex0404-0025,mex0404-0026,mex0404-0027,mex0404-0028,mex0404-0029,mex0404-0030,mex0404-0031,mex0404-0032,mex0404-0033,mex0404-0034,mex0404-0035,mex0404-0036,mex0404-0037,mex0404-0038,mex0404-0039,mex0404-0040,mex0404-0041,mex0404-0042,mex0404-0043,mex0404-0044,mex0404-0045,mex0404-0046
0,1986-03-10 16:55:52+00:00,160.3034794099217,169.33150432574558,184.23914294697465,199.52793887642548,196.74130339187195,190.90118072170472,187.8331137755599,187.8669776248061,187.82962017138522,184.92476511513846,180.16079930175778,184.24843409997644,170.88745161228735,165.72429075015498,162.24329225779167,159.68828013599864,158.1439207320744,152.2000195072485,157.29886041058,162.9594941699454,169.1428814548311,179.31690251451943,190.1806767357301,185.84687743913923,186.05308980375378,177.82863058965447,177.03339888059185,177.28980337943682,185.86148183098686,191.05880063586864,188.4619833723533,190.63722906031097,188.0852473539444,194.71123472609014,195.1912386219836,189.18453666083153,184.0466035757624,176.16632629715642,174.85032857484347,169.33272773611984,164.84653153528217,165.02323473326044,172.93387762542247,176.31770594278834,171.28478481808588,172.90080827427386,167.15990578799506
1,1986-04-02 17:01:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,195.63669494083416,194.03596924599714,202.317193313351,202.23752565662656,205.18425513916944,203.86143800626326,205.3028497694067,205.95328381335975,211.2705553572544,210.19307417621854,206.16500714876966,203.00166480047056,197.5857185699354,193.02840935369562,189.151200772322,181.31344669985367,180.7201662029787,191.80550960830237,192.03276436956372,186.6524455786522,183.80945636552207,186.56798419680837
2,1987-09-21 16:56:42+00:00,149.97867747354525,177.42936939696315,174.54155526911723,182.8604546400568,182.98277669909888,171.98614561139755,164.9526213199179,163.17885698338634,172.88663843957482,166.29659264525216,168.50540165675906,178.31049929616847,171.34158412712821,166.37062775357313,159.2245596269189,155.79822450902168,156.58484334449804,148.40195907646068,150.28715545748219,166.01608869628922,166.89554932788465,171.5477658993213,184.00827323739364,178.99559987163792,170.80053342471035,178.21104930679473,177.44201618247098,171.60408101563,171.63205690902154,174.47516066275261,179.44902115361398,172.0210830791164,171.35891202536348,,170.36373838349633,169.17274632201352,171.60750486930618,161.22757978134945,156.98549794778017,162.61584685680018,149.00252703476093,146.37051498987995,154.38467146266564,154.22012943445446,155.21385970338667,159.6439929128279,164.81620439210423
3,1990-03-05 16:50:35+00:00,175.41336970926292,193.51642300713445,192.77025542325444,197.13106330649336,206.73517390357097,204.31225568767292,206.9858474906198,199.88122475714815,199.86993386298752,202.78890412276036,201.77733657452637,201.49646154302735,192.68015628813953,181.59247082202597,168.6973764988098,164.46209081797218,162.7036629662372,158.1190573995821,170.12067962617868,170.09131471493822,175.7773068257461,189.40863940355501,198.0400721704093,191.108673807037,192.974081690747,198.7893396217809,194.20968208427405,194.05977949707915,197.93771264972787,194.23120005252494,199.4281023742539,195.8023614698406,200.18850087887947,209.77839539320084,202.0129808637844,200.18229605557215,194.60984304028983,195.48648378276778,193.4927771412747,189.40272807283765,188.5480948430049,198.20165391462393,197.21029237900214,188.68504331325158,184.15184662262752,181.04860932642288,
4,1990-03-21 16:50:01+00:00,173.17424527217466,194.27905100136195,193.29420392618533,210.71331702310684,207.70812404737583,201.28859157024146,194.74406582336508,192.30945007072242,201.11709852599586,203.33581163113058,202.6460397436278,195.62921981565052,186.71577264466754,179.27093189193985,164.67990753495783,166.86748977533296,162.38788077779762,156.7424327335817,158.38512777014807,165.06816569240382,182.28859981969657,194.46413728713316,196.1067559969735,193.67455216253512,195.31808418093834,190.06613477565344,191.11238468742056,196.15802321739847,201.82381017060288,199.47930068734377,199.04052248594235,196.12172876922955,199.52024845785502,203.58278781904914,200.25513805521862,201.75772401163397,193.68708295014943,195.85431642174868,191.80105615037542,188.50901957550334,187.11505024550314,191.2060734790498,194.27938775045249,186.7903163621883,184.6310596520711,184.01261324575546,181.76871210767303
5,1990-04-06 16:49:47+00:00,170.29134450413133,195.4799292574072,182.10330011467,197.09191743498934,196.766496826453,199.8231518101502,196.05611255977286,192.4285015777952,191.91332734017774,199.7640559111294,195.67454547015657,193.0139447291844,185.82479896748418,174.55190875009885,162.02020205378753,159.33659440348316,155.86728439760225,156.52984766055656,163.63468009467445,165.92070642929636,174.93917890476655,183.07758161735194,194.20470678155175,190.96901711988448,189.04640760849412,190.7539642621168,188.11585986092865,191.9012909569215,192.26957951768128,190.54133507504775,189.52053361279303,188.58234222604048,199.43282273305863,199.24637996386124,198.8363085356733,191.83982608780872,188.01115681762803,187.05276681953274,184.47895091298773,178.44377356706943,182.85674898258793,185.8637774943022,184.36489053891955,176.21125267546375,174.36663984437592,174.96546174625306,173.692578237893
6,1990-04-22 16:49:57+00:00,177.18389103912418,194.23622208157337,182.6229150990074,198.8837954652817,199.87799033025013,202.51311472946037,194.52541030286102,191.64165593478577,196.39747264929343,195.09979802101498,195.8437233800591,195.33803026481934,186.52858234834864,174.30880608732616,166.26848488293467,164.050840614886,163.62777473923396,162.01320815555775,155.96318816947613,162.64119521725496,171.92258342140127,188.77000279739866,196.3934334077892,192.5806722452036,193.27887689338775,192.97071377009684,185.91177009557185,190.36918070766683,198.31101290648596,199.3621857915516,194.8118674304271,198.91575190956036,198.32315186716073,202.47636081876783,199.56293879682843,197.8750303334199,201.61637756523686,194.48273377178145,188.19048999992623,190.7672255346292,188.71330575623296,187.21333485160903,184.2237840042378,177.2405209763064,178.52452534531517,181.21298598743795,176.48347885007843
7,1991-02-27 16:56:55+00:00,181.24417242285728,194.03075619609928,193.68446054403077,206.59105888927203,202.883994510661,200.60652301690627,191.95223353729853,191.15826870722597,191.92718431810977,190.7074419712497,190.99107860852027,186.36512994706572,177.89403152911666,172.2287184715473,160.64155483441272,158.37384316711268,153.81213506518958,149.7209843902998,155.68435305896054,159.01640478133737,175.5709555311236,190.41115752471399,193.60192874505313,188.98924381496875,184.35982090711371,182.35212932424668,183.13891147865576,188.85847961805598,194.1086065566342,191.97213194842737,191.95305213133602,194.92326664444965,197.87879350776385,199.3701490671624,196.53050209178625,196.29007712037367,193.52003770127135,189.67986091913758,184.55239007948137,180.80839287075474,176.12116545422776,179.39603870145928,184.16610409901423,179.13920713592682,167.35134123343244,170.76669214869378,165.72013570292205
8,1992-09-02 16:51:59+00:00,153.8295410367358,185.59337144505693,183.00227992242597,191.80630967381344,189.38902984919537,195.98220802619596,195.26739472966523,195.28461054178035,195.19972708634012,195.62100661002364,192.4755469109796,193.22042184197775,187.27616618852335,178.5733110573096,169.72978070768943,163.9143894040711,162.1653971871274,158.19813319375777,164.93391711405505,166.2250228795515,170.08185199552736,177.88084035031054,188.00924795585001,177.0980287895906,182.99266663474407,184.00398941083978,183.1939878458183,178.63348906962068,191.57273056058162,190.18730924404787,188.671784674966,186.46349031694817,183.40044311378642,205.93154772481148,197.46999567442526,193.87321689418036,176.90171669028572,185.20779875683547,181.73854697062322,169.6820320132486,167.90846541105702,178.15842171634392,174.70691209499034,166.83552185572523,177.57426001189262,183.66879616562875,165.09602381652437
9,1993-01-08 16:51:16+00:00,181.81664749055165,189.54010826225732,182.98868347135956,197.91154890452455,191.6877249210254,190.1336355482407,190.99674938862483,186.93213410150886,189.17665280497997,190.2779608220464,189.57992546325625,184.39820875557507,183.24165542873698,173.34263724880464,161.58960938020942,155.7717373837545,152.0759423030469,150.0298712887443,152.30611689132212,162.51824699293212,164.37168071307437,180.63901776743035,193.09713414493012,185.6342710963398,181.1674116668812,176.33296055336473,180.83539945723138,183.33008888456868,185.1911062238114,187.2911982687453,185.2557812286254,187.2749603031851,187.35391136802372,192.39373313608542,189.30576037375667,189.7744320485973,183.2934767847881,183.6310338434149,178.5653620998748,164.44547822301172,165.8196761824937,177.0804797788969,184.07880144980146,171.06054986617295,168.81743939969695,168.97546965777457,165.51178112493267
