,dates,mex0404-0000,mex0404-0001,mex0404-0002,mex0404-0003,mex0404-0004,mex0404-0005,mex0404-0006,mex0404-0007,mex0404-0008,mex0404-0009,mex0404-0010,mex0404-0011,mex0404-0012,mex0404-0013,mex0404-0014,mex0404-0015,mex0404-0016,mex0404-0017,mex0404-0018,mex0404-0019,mex0404-0020,mex0404-0021,mex0404-0022,mex0404-0023,mex0404-0024,mex0404-0025,mex0404-0026,mex0404-0027,mex0404-0028,mex0404-0029,mex0404-0030,mex0404-0031,mex0404-0032,mex0404-0033,mex0404-0034,mex0404-0035,mex0404-0036,mex0404-0037,mex0404-0038,mex0404-0039,mex0404-0040,mex0404-0041,mex0404-0042,mex0404-0043,mex0404-0044,mex0404-0045,mex0404-0046
0,1986-03-10 16:55:52+00:00,168.0533181290449,174.08708717611665,189.22118212355386,202.90286864120495,202.89558708058743,194.92513544124947,194.80796862277077,194.40590404406632,194.8044750185961,192.39782388000725,187.13565414896865,191.2232889471873,178.36051037715615,174.44285930916857,169.21814710500254,166.22720655525885,166.19183017116387,159.6730782721173,164.27371525779088,170.4325529348142,176.11773630204198,186.78996127938822,198.22858617481955,193.31993620400803,193.52614856862257,185.30168935452326,184.50645764546064,186.0083719384504,193.90939127007633,199.77736919488223,197.1805519313669,199.35579761932456,196.13315679303386,203.42980328510373,204.7024043227257,197.90310521984512,193.5577692765045,184.88489485617,184.36149427558559,178.84389343686195,173.56510009429576,174.53440043400255,182.44504332616458,186.77998821360467,180.795950518828,181.61937683328745,175.87847434700865
1,1986-04-02 17:01:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,188.92691841056987,187.32619271573284,194.48912069470933,195.01161247018808,197.35618252052777,196.0333653876216,197.47477715076502,198.72737062692127,203.44248273861274,201.6533585922458,198.336934530128,194.46194921649783,189.75764595129374,184.4886937697229,180.61148518834926,173.485374081212,172.18045061900597,183.26579402432964,182.63907722719372,178.11272999467946,175.9813837468804,178.7399115781667
2,1987-09-21 16:56:42+00:00,153.5795574113476,179.63900026788733,176.85640665770444,184.42857977426104,185.8422990026478,173.85583327141032,168.19341326394002,166.21709943090707,176.12743038359693,169.768869728133,171.74619360078117,181.55129124019058,174.81386121000907,170.42161768360077,162.465351570941,158.8364669565424,160.32421866452356,151.87423615934154,153.5279474015043,169.48836577917007,170.13634127190676,175.02004298220214,187.74764855741915,182.46787695451877,174.2728105075912,181.68332638967559,180.91429326535183,175.65507094565763,175.37143222904706,178.52615059278025,183.50001108364162,176.07207300914405,175.098287345389,,174.78300012534467,173.22373625204116,176.02676661115453,165.2785697113771,161.40475968962852,167.03510859864852,153.05351696478857,150.7897767317283,158.80393320451398,159.08131735048764,159.63312144523502,163.69498284285555,168.86719432213187
3,1990-03-05 16:50:35+00:00,169.51992722453753,189.8999923915075,188.98161382593096,194.5645641599194,202.05508722452433,201.25219901291166,201.68174925436693,194.90863266066108,194.56583562673467,197.10594172677514,196.47323833827352,196.1923633067745,186.9971938921543,174.9623480267099,163.39327826255695,159.48949872148512,156.58354961671466,152.43609500359688,164.81658138992583,164.408352318953,170.47320858949325,183.7256770075698,191.91995882088676,185.4257114110518,187.29111929476178,193.10637722579568,188.52671968828884,187.42965670176307,191.81759930020533,187.60107725720886,192.79797957893783,189.17223867452452,194.06838752935693,203.14827259788476,194.7801196325305,193.55217326025607,187.37698180903593,188.8563609874517,186.2599159100208,182.16986684158374,181.9179720476888,190.96879268337003,189.97743114774823,180.7288959588723,176.9189853913736,174.4184865311068,
4,1990-03-21 16:50:01+00:00,168.38103998416992,191.33776593826812,190.21285766961086,208.62595342994348,203.90175514219558,198.79981190146978,190.4301810641608,188.26518310896842,196.80321376679157,198.71379224626887,198.3321549844235,191.31533505644623,182.09375325980582,173.8785759429345,160.36602277575355,162.82322281357895,157.41032144025422,152.12041334871998,154.0712430109438,160.4461463075421,177.9747150604923,189.84211790227144,191.1291966594301,189.0525327776734,190.69606479607663,185.44411539079172,186.49036530255884,190.76566726839312,196.84625083305949,194.08694473833842,193.648166536937,190.7293728202242,194.54268912031162,198.1904318700438,194.37256792903096,196.36536806262862,187.80451282396177,190.46196047274333,185.91848602418776,182.6264494493157,181.7226942964978,185.32350335286213,188.39681762426483,180.31948922338188,178.74848952588343,178.6202572967501,176.37635615866768
5,1990-04-06 16:49:47+00:00,169.86955860598937,195.22110609263828,181.832152037293,196.90823647934687,196.4315492014579,199.60414759380726,195.67650525144506,192.07261972623792,191.53372003184995,199.3573337950639,195.29493816182878,192.6343374208566,185.4180768514187,174.0773996146891,161.64059474545974,158.98071255192588,155.42927596491634,156.12312554449107,163.25507278634666,165.51398431323088,174.55957159643876,182.67085950128646,193.76669834886584,190.562295003819,188.63968549242864,190.34724214605131,187.70913774486317,191.42678182151178,191.83157108499537,190.06682593963802,189.0460244773833,188.10783309063075,198.99481430037272,198.7718708284515,198.31866220613543,191.36531695239898,187.49351048809015,186.578257684123,183.96130458344985,177.92612723753155,182.3822398471782,185.34613116476433,183.84724420938167,175.64184171297208,173.84899351483804,174.49095261084332,173.21806910248327
6,1990-04-22 16:49:57+00:00,176.50782328049476,193.82136232059625,182.18830011131706,198.5893788607173,199.341112992515,202.1620795470951,193.91694932009455,191.07122376344222,195.78901166652696,194.44787553947947,195.23526239729262,194.72956928205286,185.87665986681313,173.54822985886807,165.6600239001682,163.48040844354244,162.92570437450343,161.36128567402224,155.35472718670965,161.98927273571945,171.3141224386348,188.11808031586315,195.69136304305866,191.9287497636681,192.62695441185224,192.31879128856133,185.25984761403635,189.60860447920874,197.60894254175543,198.60160956309352,194.051291201969,198.15517568110226,197.6210815024302,201.71578459030974,198.73321927487416,197.1144541049618,200.78665804328259,193.72215754332336,187.36077047797195,189.93750601267493,187.95272952777486,186.38361532965476,183.39406448228354,176.3278295021567,177.6948058233609,180.45240975897985,175.72290262162034
7,1991-02-27 16:56:55+00:00,186.31890753140243,197.14479819452472,196.94679025666696,208.80102417847718,206.9139312145057,203.24148163095856,196.51949513498917,195.44007645506096,196.4944459158004,195.60093654020397,195.55834020621091,190.93239154475637,182.78752609807094,177.9377954686606,165.20881643210336,162.65565091494767,159.08205229329417,154.6144789592541,160.25161465665118,163.90989935029165,180.13821712881423,195.30465209366827,198.87184597315772,193.88273838392303,189.253315476068,187.24562389320096,188.03240604761004,194.56755661516928,199.37852378473877,197.68120894554067,197.66212912844932,200.63234364156295,203.14871073586843,205.0792260642757,202.75858608863714,201.99915411748697,199.74812169812225,195.38893791625088,190.78047407633227,187.03647686760564,181.83024245134106,185.62412269831017,190.39418809586513,185.9900995324628,173.57942523028333,176.47576914580708,171.42921270003535
8,1992-09-02 16:51:59+00:00,159.6865519414157,189.18744631838325,186.7675012182916,194.35694345488372,194.04018556761764,199.0233483036259,200.53870454387715,200.22646349260404,200.47103690055204,201.26883855382212,197.74685672519152,198.49173165618967,192.92399813232183,185.1624483250745,175.00109052190135,168.8562423548948,168.24767774198733,163.84596513755625,170.20522692826697,171.87285482334997,175.35316180973928,183.52867229410901,194.09152851070994,182.74586073338907,188.64049857854255,189.65182135463826,188.84181978961678,185.22262633738558,197.65501111544154,196.77644651181276,195.2609219427309,193.05262758471306,189.48272366864634,212.52068499257638,204.65814542107788,200.46235416194526,184.08986643693834,191.79693602460037,188.92669671727583,176.87018175990121,174.49760267882192,185.34657146299654,181.89506184164296,174.7424865770431,184.76240975854523,190.25793343339365,171.68516108428926
9,1993-01-08 16:51:16+00:00,189.55090230995162,194.28612826507094,187.96070442668812,201.27969213232777,197.82963315996068,194.14949862754455,197.95757872608482,193.4579116053776,196.13748214243995,197.73599225503924,196.54075480071623,191.35903809303505,190.69968686172982,182.04367392062963,168.5504387176694,162.29751488762324,160.10766846165458,157.48790272173713,159.2669462287821,169.97627842592496,171.33251005053435,188.09704920042319,201.1288603035378,193.09230252933264,188.62544309987405,183.79099198635757,188.29343089022422,192.03112555639368,193.22283238241909,195.99223494057028,193.9568179004504,195.9759969750101,195.3856375266314,201.0947698079104,198.79780037938392,198.4754687204223,192.78551679041536,192.3320705152399,188.05740210550204,173.93751822863896,174.5207128543187,186.57251978452413,193.5708414554287,181.50179387236292,178.3094794053242,177.67650632959956,174.21281779675766
