,dates,aus0094-0000,aus0094-0001,aus0094-0002,aus0094-0003,aus0094-0004,aus0094-0005,aus0094-0006,aus0094-0007,aus0094-0008,aus0094-0009,aus0094-0010,aus0094-0011,aus0094-0012,aus0094-0013,aus0094-0014,aus0094-0015,aus0094-0016,aus0094-0017,aus0094-0018,aus0094-0019,aus0094-0020,aus0094-0021,aus0094-0022,aus0094-0023,aus0094-0024,aus0094-0025,aus0094-0026,aus0094-0027,aus0094-0028,aus0094-0029,aus0094-0030,aus0094-0031,aus0094-0032,aus0094-0033,aus0094-0034,aus0094-0035,aus0094-0036,aus0094-0037,aus0094-0038,aus0094-0039,aus0094-0040,aus0094-0041,aus0094-0042,aus0094-0043,aus0094-0044,aus0094-0045,aus0094-0046,aus0094-0047,aus0094-0048,aus0094-0049,aus0094-0050,aus0094-0051,aus0094-0052,aus0094-0053,aus0094-0054,aus0094-0055,aus0094-0056,aus0094-0057,aus0094-0058,aus0094-0059,aus0094-0060,aus0094-0061,aus0094-0062,aus0094-0063,aus0094-0064,aus0094-0065,aus0094-0066,aus0094-0067,aus0094-0068,aus0094-0069,aus0094-0070,aus0094-0071,aus0094-0072,aus0094-0073,aus0094-0074,aus0094-0075,aus0094-0076,aus0094-0077,aus0094-0078,aus0094-0079,aus0094-0080,aus0094-0081,aus0094-0082,aus0094-0083,aus0094-0084,aus0094-0085,aus0094-0086,aus0094-0087,aus0094-0088,aus0094-0089,aus0094-0090,aus0094-0091,aus0094-0092,aus0094-0093,aus0094-0094,aus0094-0095,aus0094-0096,aus0094-0097,aus0094-0098,aus0094-0099,aus0094-0100,aus0094-0101
0,1987-05-22 23:06:56+00:00,224.71773891516256,221.84888095842774,222.70763848842154,232.90515744748674,237.68815820543648,226.57157772515973,230.76210129066072,238.19366152112056,238.93815563587447,228.2104043169595,233.7290104791001,234.93950153321367,234.62182771451134,236.04262797515753,243.19316432135008,244.16444305663634,245.5332878974371,247.60175705994044,245.95775337462027,247.13229353335794,246.82516853960772,244.3652338312914,240.9787826099685,237.28909907584955,241.20776143113295,238.44408851216835,234.58679487890583,240.87304210605845,245.10333932233956,238.3948839018841,245.06720260327478,252.64562444035732,246.46830553354138,250.8653541733151,248.25652604543882,245.57723025936906,246.82910559151765,248.38757989020334,257.238816834845,257.16511179104464,261.5511940613013,255.29709620033762,258.7342115773868,248.88644332942135,250.61083662070894,249.77713385743817,239.4044521836171,241.51196383005748,240.0101145232223,235.83165828326227,235.40849483061297,243.59804597622357,229.32489360855314,227.92309716565293,234.77430090724198,220.0262319165597,229.6151920835474,221.7333112293061,228.5099366400945,228.48388688582733,225.1255321545864,236.61877259754607,231.72579125497097,239.9440841032104,251.5132529776269,245.227179154743,235.60670368756547,251.37126212412943,244.51896298540018,243.33576734930026,252.44418850648503,245.66007616559196,245.4734129927487,247.21143545255157,233.1852443352868,244.0358831269465,241.28280495066127,240.86148676022208,227.4367015526507,238.494628627214,245.1546289869737,246.65596780886332,245.66668604079752,248.03638684097012,243.21833061743948,242.3898125170785,248.6855902384085,242.47354725263344,247.66804157042188,259.6677811370005,254.08767593158547,254.43228344985368,259.2232633565895,264.5234864761645,272.39712278291495,,278.84262032612185,236.98186443479102,235.92531145007752,248.24166421631017,236.971565007344,41.825216468753325
1,1987-09-11 23:09:41+00:00,234.55949329467342,233.75792280489122,238.43096634825633,242.33795439619468,231.2974681270005,229.89040058243017,234.83044442944808,230.3767997401892,223.9253983693804,227.2615547446557,231.10288579111656,226.1971036472832,220.59319315647258,234.24081967049622,235.48484050939214,230.73826839053484,236.4575503434096,244.51546656566603,243.006275873382,241.9986648265754,243.9623159218254,237.6313062380453,240.799473905483,235.72015812471489,235.61243334921372,232.96756574667694,231.1395712993943,230.5622717882751,245.5012172118215,238.29356734819038,242.44007805680963,245.8345349957566,245.54542948821734,242.9019830486654,242.51542704098244,237.4073599106261,233.78408216077116,234.93094582901765,244.59728435386035,250.68299287452982,253.97692780116802,247.66337832393373,242.84099519850156,248.70749157850673,243.99654845548685,244.28472468239568,230.0607084876286,231.72800361341766,228.1893330794667,230.15609812252023,224.68506059159296,224.45806418630735,223.51470111534567,207.21164024527928,211.98235355439735,221.64422965450098,218.64760507618547,204.9402233569965,222.49777271643092,217.18007391197523,218.35906339592145,225.1843021181067,230.09914872477032,242.60145027930503,242.3853971530722,241.25061830885429,243.8615500783159,240.4343753088832,232.19524521388223,233.6583934530888,240.09197592971145,240.1471663407487,239.94401352184514,232.5894494122589,231.45930380473538,229.28583118315146,232.76531629735615,221.67612799485417,216.24039712632498,227.44743034898977,232.48385780414554,231.8138173752438,238.43649897272314,241.53987236057034,244.086708742175,234.27323069603315,239.86779904463543,243.67337306739452,246.13763725877834,240.2260092452721,242.47724768210284,239.94851302367476,244.9108886031239,250.3560822155215,248.38276762609618,,256.12348281489204,214.76902584471807,211.3993498104182,223.2250269128731,210.4051389531013,71.17133833114241
2,1987-10-06 23:04:03+00:00,254.86469015143436,256.1878638920336,262.3487370178256,263.81135223958273,258.3012956632337,250.21635548536025,252.81782542167397,250.59035854518905,242.9054728828928,238.0336059945907,240.78217871718422,236.05016368277992,228.45370056883976,241.36160871080926,241.85566639624147,242.92064730482716,247.96434051911763,252.35585124513872,251.85536351604125,247.005594477486,247.02740039983615,251.81082805707527,247.60172121486875,245.60168420971027,245.45300131692662,244.89149751236974,246.8537227657778,240.70170089522878,246.37641189980224,249.27694725621987,249.82704674831137,262.76538403832046,258.8550485714807,257.7424167709145,256.8922710605634,247.9885962658991,243.93802707657807,249.44954245806977,252.62098098547463,262.43946451301144,256.64225823819805,256.3868662680199,260.66139846356975,254.23929940629068,255.09689566581937,255.56974043990667,238.90501967082798,243.42925794667994,243.06240903135858,237.99595976381363,230.04236317184058,233.07546101068098,224.21824531810617,212.30509096768276,215.84520398145642,226.51191094054423,219.1164123675657,212.57524834212686,232.3081492377125,211.008801139234,222.43151619573894,228.4214640825346,237.23559260040372,245.7856624243596,247.88783360760402,245.97866981380554,241.2667360642419,237.8595812501755,236.81085531282707,237.61880902147053,238.9310472311954,241.13722144485382,240.17710474749316,235.31228881303858,233.3025886525451,235.07932803733505,230.83992812419308,221.16120247583027,221.21814091174645,227.90962983814367,231.50188323758874,230.1360598358017,236.28328470595864,233.49819639130772,236.76038835543486,235.60585611994915,238.53542930423862,238.91762524876387,243.47398270881672,241.01109103104392,241.31420351456566,237.75980202012914,240.37323277755746,245.53423428267433,246.7166875471761,,249.75875619452543,213.8230772535101,209.52930956914747,217.80405342156809,201.79659682641417,82.0447781917772
3,1987-10-29 23:10:37+00:00,260.9170998769216,257.13556196846525,256.32517852245644,253.42490295067154,250.03359968852618,242.6944056748397,236.83461055339603,229.66390742704806,229.2869851509954,218.29817906280672,225.6226879419373,227.48867509721362,229.5766974337282,230.92823772307727,239.39874668304287,239.49024198224348,241.2192457184024,244.1297559133903,247.8932797658931,247.8830574070255,245.68866463363742,247.40106218939002,242.8529313990175,245.57408222103518,236.6600175848377,239.15818984982172,237.4673741618197,242.07197526808312,242.82323613157027,248.9825067894904,246.6616924964286,251.75073322201047,256.46347406393244,250.27537350274582,246.46572678366846,242.6573743690874,245.82800671846877,245.58956028440122,254.32071902234628,260.5386015101363,257.44662813442415,248.75651722264064,253.52919491474785,254.13952519756307,257.4659488769321,252.65551681349916,247.63186901160796,238.79924285425008,245.97103410600397,233.74190911629813,231.66304659462918,230.1632766560814,228.20131351342295,227.36723937352556,245.54281357391505,237.38949551425713,232.36751254970167,218.90662572166963,233.86210065453577,232.3450245370728,238.1904335804196,247.8932421481968,249.20391924963377,260.58145941806816,256.866311126524,253.53977472847293,252.18971569453274,249.7805381859326,245.11180591137725,242.62351964712764,250.8000336988867,247.76448618392845,247.72429234756038,241.32486258325716,236.2327403927731,240.3632444025407,246.6894617105862,242.1307308319552,231.0201239996598,244.66510883713445,250.97740541253972,252.41100083711373,248.66034292803013,253.47901079215305,251.49425777582917,250.52283221426615,261.9435180520219,262.2422417850525,256.61717242233937,258.7138540130682,260.78918584584994,258.3121181809752,260.5292124753373,277.76091607989457,,330.19621498438653,,238.89081272447362,230.55360709931654,243.41715049666854,,38.63383817862665
4,1987-12-16 23:11:29+00:00,267.14121754187374,268.7017858488682,264.935929397053,263.3678398643919,260.9348377549534,258.37746176708447,253.31090097550847,250.05398787835253,245.8062892936672,243.00140716392266,238.10350994646433,234.48521630848768,238.6788107841207,238.58323931702586,243.940713133914,247.4444067327789,248.75774928785154,251.04787307118852,255.27525294242173,258.79837394284283,257.1988743601706,249.36800868950934,251.1909473157998,242.6211688010875,245.06272818393376,242.25545278576368,242.0231179049186,245.4848822301229,244.65259892055147,251.12961100539007,251.83187041348253,256.55122041354684,251.81870758521103,255.8614899301763,251.28733402553706,249.98905598002614,251.6222321585268,250.45725477034512,252.31917753133922,257.05163463638246,270.1392126634355,255.8127672937975,256.4930586478556,255.9072537362971,260.9054538642764,255.18251251535844,258.31116186221107,251.6392738401194,239.4248043347388,239.2706896657017,234.95723855151226,247.1965821157529,230.54501349563822,227.01094268763936,242.08490971001004,245.9371758133795,229.94829077398128,236.07732039704982,243.95761295132075,224.21508556170545,243.33094128499786,259.17530037080553,256.586982227136,261.98308699114955,262.6323968452517,253.59157072737474,252.35347388668959,249.77351066956567,247.4674143701081,246.53783302281556,246.14719684815375,254.0561539844398,251.51755852787528,242.06825623650778,241.70762384295654,238.52006915702515,243.26599017293702,242.63262194041198,235.5007422297527,237.72829540001024,246.2585617330368,247.0786545427161,248.65613831308082,250.99262213443012,257.2101388648804,254.3833570866491,254.02503172277926,261.5775933028821,262.9792755034395,262.21471960054845,256.6323962259541,255.05207215094254,260.5844316265009,268.6477628846333,,320.69546875903677,,234.51403455348424,225.72463541831925,237.20040423403117,,50.35577670164395
5,1988-01-17 23:12:02+00:00,221.82701456151423,219.6569391502262,227.37745094721436,233.06396149224724,227.7924197522699,216.45274954017995,217.6810917490581,214.30023343317603,212.48367864474176,211.98780053890232,217.95751866332733,217.95047473119183,219.4942573019979,226.77814055611165,226.38432206424227,216.88276139200389,213.8745165906972,212.88274881272054,218.4541327294664,221.59864841856503,225.50465746157465,226.3731144268428,220.51392580658816,226.16980257905055,226.35605572318607,225.38067437502826,224.28153216471725,219.8518772905901,224.1827071480792,221.60828851154514,221.48042468054592,233.35884836674637,234.10089560513057,230.49212418645297,232.63619949230073,229.27850361076082,222.1094688653261,223.68341133546483,228.36069981300668,230.50116555586618,237.23047075391784,231.34643534321498,235.3057795729538,233.1008509086772,230.4022974586946,231.88567556491978,210.92753926925735,207.1948474324568,211.31745881187481,202.48890190163277,208.8371065490566,218.25030182154634,208.49502534789036,194.39957099267542,198.12247102363318,209.84358414638916,197.54477409227977,200.05880495091537,208.94754468078114,197.78408031841252,207.1758972781806,218.49343866616363,217.68881413995013,225.91710393615892,223.60361775729183,223.39506791507773,220.33329876556888,218.58505717694686,213.2993930081649,211.9829110902129,219.54317280872414,215.46117117515564,217.97872088420954,209.28773193284806,207.10204882774968,204.919805068276,202.80776141254705,202.36069255138125,198.9975872827308,208.3408060289329,208.70111885983306,203.22459538574614,209.30970722751238,216.22664445767478,212.86865245323168,218.09640109203616,218.14328243882318,219.82250206583336,218.62850932455663,221.24323820628956,222.47138661009993,219.06297761490177,220.86720613495072,225.2558268262395,229.36319980194872,,227.85855922990999,201.71544185659997,199.07999309514156,202.91214269547038,193.58460021127854,87.82140413774493
6,1988-02-18 23:12:35+00:00,232.937040862879,224.4017971243233,234.23481982992888,240.37646283520064,239.1033662942013,232.59545998708197,230.86537309822378,226.17536025865792,222.99954159887136,220.59668066878143,212.91755457276122,218.8020109304631,221.38536344175424,226.12541332515556,221.48951018987793,223.2548092396135,226.6745713662849,228.4139535435724,234.6668527467215,241.27794382857536,231.44405569513967,238.96712018486073,232.4044308768409,232.68665799702862,220.49666385635965,223.8876790906486,222.2830050056508,229.75573892324712,222.27366118798597,228.7335655697303,228.2707213555143,239.23130477296263,231.4453724248035,231.7822378215827,235.6440836763228,230.2810787238052,229.84097088533704,218.68627386556642,230.62375232124617,238.90109008301397,240.89695188320508,230.08541357139302,232.57521810041328,239.30031707235486,236.61996122696075,231.0496872995762,226.22065069098022,222.91679849075555,217.47923527030497,213.00979452272705,220.58560517975326,222.84212690807598,213.33048133366026,197.31546130176903,202.03068387955784,209.80655219272984,204.44167271965728,203.62012782955964,210.17976010284175,191.634015719804,207.16930261388836,217.5161063588044,210.25049681180695,219.7580182566698,225.07150737760972,223.84020380681017,215.56492875317934,220.29372935005858,220.46549467294057,217.3730905801231,212.27612505239819,213.0477279960174,217.2299692405506,201.79712237082964,204.0785132943796,204.31606463671585,199.1850055540716,203.0175112940173,200.49456092106814,198.76499654344065,200.6429235708119,196.4523314374364,205.6593119255407,201.93191257787055,205.35596255773814,200.71115060967088,207.0913365741146,211.19108770736702,207.91497293017267,208.90336035456977,214.67820400947306,215.28635011074164,211.0851817965821,,,,221.20361624364926,201.05031150360622,201.32298865474417,209.57742765971523,204.87925505032135,76.14397094125883
7,1988-04-22 23:13:04+00:00,230.09955096511428,221.34352349355197,223.79279862229586,234.9325246917843,233.18614333746888,228.81304158568508,231.08346644953423,236.3516870904437,237.7893691021274,247.59060369608787,246.95514235924338,241.39064376326633,244.84443876615836,249.67411637693414,242.33547989104383,245.38924462273695,240.84018535972652,242.4276070748941,241.15208997118015,244.70122354322154,247.11380077112167,244.2969599336289,238.70786019404082,243.21444498973392,244.32855861330597,243.9410191447583,239.88749994091097,237.6522026038844,240.61147753600125,241.82041517965382,248.56840733758528,258.4438265991919,255.40343964018746,253.77601404741918,254.49489809173355,243.97056501980063,248.2193119432411,255.7251267215961,264.9825566809208,258.1933868692803,263.05060722335,256.217682432132,263.1874539389145,249.41567083491924,248.30870419936937,248.5536256069764,251.73327553960712,251.4076043732593,233.42647534753593,248.75399926651585,246.52548589257697,254.20711599705288,239.1646816162832,229.67979540581314,240.59059232769113,225.961751169759,235.67987034790974,230.34460428013182,232.20669790579254,231.32372845670133,224.25224824199933,244.27840582039534,229.659671884916,235.2811134056779,231.08846667021976,236.4195465321973,234.58005421858348,232.82293344757807,230.67016687586448,230.6470257509862,238.97315698349271,240.468712229713,246.45464165982727,234.53153398489934,230.02739073767304,228.3157469498728,218.79330231993725,232.30954049951288,216.4721021426946,227.2475737831947,235.01094433508115,227.40773922291524,234.67981442217254,240.56839340293016,227.35455883162345,233.38266011422513,235.37665768611498,242.85100128968855,234.68690531002204,240.3603500134775,249.74310519042285,241.68145225452207,245.7760441566506,249.12304759848928,274.1950145273761,292.10311659612313,272.2666124657625,236.02626409708665,234.08759272200143,239.30654624223263,,41.091538113115305
8,1988-05-08 23:13:14+00:00,216.45697470515006,212.12400472657373,218.20554482853606,224.8891567382515,231.45069574012143,222.88766534042855,219.3019666567369,219.61615904150395,227.02261517958857,238.91781910169107,244.03717474857902,243.1863504762469,251.9491007113009,258.1901640505839,261.66172351840754,257.3648256512332,251.3813758731463,245.4921245079881,244.2075951129242,243.80530999288135,252.42836652246186,247.2183963364119,239.18735562710674,241.40086022776657,249.33131679811507,252.28768602004163,248.03727223750434,243.08951228581824,242.1192887859901,243.53305448924237,250.1889273549611,253.6907759835532,254.75853227006,259.20347455024717,257.7685245384611,259.0479711194292,252.1666171632654,261.13778369593365,261.8191241235685,263.1155087481289,265.49700637414895,262.46052218768386,263.25171677948106,261.59813573273965,253.36263660246635,256.2821489519044,253.96231622120658,243.58562038902468,259.86284758275514,240.343246364727,245.78384606399618,247.18214204212353,249.01970280240513,229.28312349002272,260.959907887058,236.89110317481666,235.0666377283622,231.9269695819916,241.70694189351036,238.0030213114318,234.77782707546618,259.09742799888306,227.2541064857125,241.12927904957294,226.15631236972325,238.66388264978627,248.57001846595585,251.2656013440938,241.55185813230707,234.41359813867723,245.6050838507595,248.12773944071057,242.073882819629,246.08742362920077,239.871993632442,234.71240883093367,232.8248197071287,234.88575393748133,219.61207885660585,242.72152968959017,231.33372442638006,233.80593818549443,241.2937025359952,243.81565867727045,242.16365096649912,237.7228930696445,240.27707093632222,248.70943208933292,238.91481830111957,249.56991788076803,250.191209702866,247.52190853277813,260.14943362167145,260.66373842375583,324.0193344472897,340.97418330214384,307.23496678264144,241.76158373866537,244.85917109201046,248.4655083413999,,39.96171249212684
9,1988-05-24 23:13:21+00:00,227.27023256081853,226.54535978416038,226.76670398901922,232.57619608470094,235.808770792926,230.98093590873017,231.76393451428572,228.95829702736447,234.83989880553864,235.65620727338603,241.0206873647506,241.6353543736478,245.8594023111675,246.20650877573485,254.16872574657802,251.53157432687055,251.994477142979,245.60106908224594,248.3705752880825,246.09256350950946,251.90176897047098,248.67632525745432,245.5040149680001,240.20323700604476,244.9669787722064,244.49671459165518,246.09220966925218,245.18650320964025,249.32737254156086,250.79231822566345,254.1955394477344,248.95326746803534,249.94503841904418,254.40742342630193,254.84170490967506,249.89273669181028,258.86946686377337,261.09404205190623,260.80114940328355,266.01137050615756,271.69060081045257,253.3741430772979,251.4282795352736,249.8786572247767,247.84595264206172,249.58158997331145,259.3519050855723,251.10275864425535,240.9470181728712,236.71657002906744,241.66301928308246,250.39833971320633,236.17816305310515,236.93076856849672,257.5381101927593,234.86982796307007,236.3942339314215,238.89802317730633,246.89441793271925,230.7996940751226,238.8402072941716,262.80266249021804,236.78846830917473,241.35568239978136,238.62998520251278,233.63404675929985,241.3200580083123,254.82608969946585,244.5718356267742,238.52640830723806,250.43775265807906,248.29054591816907,254.67554364844887,245.62563177033593,242.67303461915546,239.18973100506685,244.11711156380215,234.167756104711,232.4000024628163,231.73854665367116,242.49394431498825,246.68007611188378,247.52162334383513,245.951768870212,248.4941460945479,249.30497990380752,252.2497032577507,254.42634616520525,252.08268373648517,256.0299879944145,254.8518309414903,250.15011587104516,270.4093987899747,262.37387656501437,306.5398655440321,323.27796757315366,286.32998203446414,248.52715952769103,249.63191409673635,252.80964814636397,,40.21523548378077
