dates,satname,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056
2005-08-25 22:08:52+00:00,L5,303.79,292.97,329.34,338.93,343.81,346.79,347.06,341.52,350.53,356.00,346.53,342.73,338.28,333.99,336.90,340.54,338.14,335.31,335.30,330.02,331.69,330.72,332.58,331.27,336.81,343.24,340.94,337.71,340.14,352.39,355.82,356.75,344.92,338.75,345.41,347.53,347.21,343.04,353.01,356.50,353.53,353.01,346.25,339.24,336.52,328.39,331.50,339.21,341.11,347.12,351.99,360.55,362.55,360.23,359.53,357.04,363.50
2005-08-26 22:03:51+00:00,L7,302.48,294.58,,,,,,,,,,341.29,339.15,339.60,333.57,337.29,340.20,340.86,343.54,337.14,334.40,332.76,333.96,330.62,341.56,335.58,328.54,,,,,,,,,355.98,348.81,353.46,359.41,360.03,357.08,354.78,344.10,339.08,335.32,336.84,344.42,347.00,336.44,348.46,,,,,,,
2005-09-02 22:09:58+00:00,L7,331.05,333.77,348.27,357.54,361.47,365.47,,,,,,,,,,,,,,,,356.53,351.67,348.67,,,321.38,338.26,349.71,376.80,375.59,362.26,,,,,,374.13,365.14,364.21,374.97,378.35,358.00,349.02,349.31,360.21,362.91,359.96,349.31,349.58,351.96,372.76,374.10,374.80,388.42,,
2005-09-10 22:08:55+00:00,L5,324.26,328.71,338.59,343.32,353.06,352.89,354.21,356.58,358.63,358.62,350.20,348.20,343.04,341.40,338.60,339.84,342.77,339.09,339.21,334.32,337.55,341.73,343.01,339.43,344.67,344.58,336.62,337.76,343.87,361.44,367.98,356.10,364.00,366.53,363.90,357.21,355.08,363.83,350.44,352.41,359.90,361.76,355.46,339.57,339.78,352.29,353.92,356.48,350.89,351.68,367.20,363.00,370.01,381.39,385.86,390.95,396.08
2005-09-27 22:03:40+00:00,L7,,,,,,,,,,337.69,333.91,334.39,338.21,335.55,331.98,333.10,331.14,329.61,328.38,328.82,327.99,333.90,336.93,334.91,334.04,,,,,,,,,334.72,348.16,345.77,341.25,344.36,345.48,337.69,340.42,340.98,340.63,336.17,330.69,331.50,342.85,338.03,,,,,,,,,371.66
2005-11-13 22:09:08+00:00,L5,342.25,339.80,351.01,359.58,363.00,368.80,363.66,360.12,357.22,360.18,369.54,366.95,361.34,359.00,355.58,356.06,359.72,362.61,354.11,353.51,353.19,349.70,344.25,347.33,355.31,356.12,349.72,347.26,350.56,363.57,375.26,378.40,371.02,365.09,368.75,375.05,369.99,367.44,375.45,373.96,,,,,,,,,,,,371.34,375.00,376.95,377.41,373.52,371.02
2005-11-14 22:04:05+00:00,L7,,,354.51,356.44,364.59,372.87,370.80,360.58,356.50,359.68,367.58,367.25,360.04,357.02,349.27,352.10,361.13,366.30,356.12,356.44,,,,,,,,,355.39,365.73,378.99,380.62,366.25,364.33,373.43,374.33,366.18,363.41,369.30,371.31,376.18,374.50,355.30,,,,,,,,,,,,,,
2006-03-29 22:10:52+00:00,L7,352.78,340.11,361.79,373.79,383.11,373.17,370.66,366.18,,,,,,,,355.98,372.69,373.74,366.62,357.40,354.23,366.16,372.98,357.58,360.11,369.06,370.76,362.29,365.35,379.53,385.27,384.41,372.46,,,,,,,376.19,373.74,366.24,373.77,368.99,359.12,353.18,371.56,375.38,367.78,372.70,377.44,382.39,383.79,375.15,377.63,403.11,400.86
2006-04-22 22:12:36+00:00,L5,304.91,325.93,343.29,355.95,358.78,360.94,354.70,352.70,357.80,361.26,358.71,351.77,347.90,350.59,352.95,352.63,355.22,353.61,357.75,356.78,352.30,352.38,358.27,355.50,348.57,352.73,355.57,353.46,347.05,358.74,359.28,357.59,356.64,358.84,365.09,365.72,362.43,368.37,363.81,376.27,372.15,363.79,356.62,352.12,351.88,357.34,370.31,359.61,352.38,353.96,356.36,362.48,368.24,374.14,375.11,378.30,384.17
2006-04-30 22:10:50+00:00,L7,335.20,328.65,352.03,361.87,,,,,,,,,,,,,,,,,,,,362.01,364.51,372.70,365.94,364.21,367.81,374.60,369.77,372.28,369.16,368.26,366.28,368.23,369.81,369.58,366.55,369.34,370.57,,,,,,,360.40,,,,,,,,,
2006-06-01 22:10:50+00:00,L7,305.45,282.92,347.17,347.36,357.81,356.16,357.38,365.56,363.55,353.60,354.55,360.92,357.78,351.85,345.73,347.38,,,,,,,,360.56,363.52,371.41,365.50,347.79,,370.56,375.89,374.56,372.69,362.34,368.62,369.63,362.74,351.95,367.26,364.05,366.52,,,,,,,344.53,364.12,361.54,,,378.01,383.05,382.36,378.43,384.24
2006-06-02 22:07:00+00:00,L5,,,,,,,,,,,,,,,331.07,336.14,339.01,344.78,354.62,345.25,342.70,343.44,352.79,350.77,360.43,367.14,359.50,344.28,341.94,355.87,360.19,364.00,357.69,352.57,362.72,363.59,361.04,352.29,349.89,356.45,353.16,349.87,342.74,335.85,341.06,343.10,348.68,345.35,351.61,351.80,357.47,362.75,359.72,370.73,374.05,374.91,374.17
2006-06-25 22:13:31+00:00,L5,,345.66,368.95,372.81,387.87,390.10,387.25,390.54,385.04,382.38,383.15,384.61,376.93,360.40,365.17,365.33,364.56,365.02,367.01,377.69,371.00,382.91,387.72,383.59,375.92,376.54,371.22,360.51,366.59,384.21,383.23,385.78,388.07,389.87,400.18,401.20,395.46,390.67,383.29,376.74,375.91,378.61,374.42,368.06,371.64,370.61,378.32,374.51,378.84,383.87,391.47,389.56,391.98,387.00,381.78,385.96,415.82
2006-06-26 22:04:32+00:00,L7,,278.54,371.94,,,383.23,385.31,,,,,,,,,,,358.81,373.47,,,381.43,382.64,,,,376.69,369.07,369.71,388.65,385.73,,,,,,,,,,378.71,389.67,381.24,366.57,362.15,371.33,371.76,375.73,373.40,379.11,,,,,375.16,369.43,311.50
2006-07-03 22:10:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-12 22:04:25+00:00,L7,306.26,323.01,363.97,,,369.36,372.05,366.72,365.07,368.74,,,,,,,,,,359.82,367.23,369.39,367.50,367.88,365.50,371.48,357.62,351.73,,373.28,378.23,384.39,381.70,380.21,,,253.29,222.88,,,,,,356.09,350.41,357.77,359.90,363.07,365.43,366.47,,,376.39,372.71,375.57,382.01,393.41
2006-07-27 22:13:58+00:00,L5,311.78,338.20,362.78,365.43,369.06,371.16,373.57,369.98,368.47,362.86,353.95,350.50,353.28,353.75,348.54,357.00,362.38,360.14,365.61,359.51,364.10,370.00,364.84,365.45,367.01,367.18,350.57,348.24,357.41,380.11,389.26,385.75,372.66,368.29,372.08,371.46,364.14,367.14,370.07,371.01,361.95,368.81,365.23,357.07,351.89,350.26,359.08,365.42,360.36,366.00,376.77,376.74,376.47,390.92,398.41,401.11,410.49
2006-08-04 22:10:28+00:00,L7,,,,,,,,360.74,370.36,370.64,363.28,354.93,360.33,362.52,357.98,355.90,359.66,371.06,367.80,368.19,369.42,373.38,371.15,367.00,364.75,363.97,352.30,,,,,,,370.63,367.53,363.96,367.95,368.31,372.17,378.69,366.49,371.84,370.78,357.55,360.38,361.00,371.42,374.64,369.61,369.82,,,,,,392.05,390.21
2006-08-05 22:07:55+00:00,L5,317.83,336.59,360.50,358.66,364.18,369.84,364.60,362.41,364.37,359.60,361.10,354.07,347.14,351.64,344.94,348.51,358.65,358.77,360.37,356.97,358.57,363.12,358.49,359.33,356.42,357.01,346.94,342.10,339.57,366.18,376.37,378.12,370.37,376.27,376.16,363.09,361.66,362.13,370.39,369.75,365.54,360.44,364.26,354.94,352.93,356.37,367.46,370.42,370.93,368.17,380.70,379.94,378.55,380.10,390.55,395.88,396.92
2006-08-20 22:10:26+00:00,L7,311.78,325.96,337.84,344.42,347.99,352.41,345.11,346.50,346.99,348.11,344.59,348.88,351.10,350.32,343.70,341.05,347.26,352.61,,,,,,,,341.34,334.88,336.38,334.39,354.82,352.49,352.57,361.60,363.12,360.08,353.84,349.05,349.36,354.70,364.13,357.31,353.18,,,,,,,,,,,,,,,
2006-08-28 22:14:23+00:00,L5,344.48,343.09,354.78,361.52,367.12,373.59,372.00,370.92,363.20,362.05,361.69,368.67,366.39,358.92,348.67,349.20,352.76,362.82,356.73,354.05,354.46,356.13,352.48,350.50,361.30,366.10,360.07,355.69,354.75,372.77,372.19,374.37,380.75,381.42,378.13,375.56,368.89,357.68,357.89,362.54,358.13,362.92,359.46,,,,,,,,,,,,,,
2006-09-13 22:14:35+00:00,L5,320.93,332.79,342.90,352.03,359.36,365.64,361.25,351.47,346.38,345.60,344.07,341.65,336.70,329.93,334.87,344.39,341.11,340.61,338.59,344.21,343.25,342.52,351.38,355.38,353.54,353.10,345.39,335.93,338.78,356.78,361.98,358.56,356.22,340.00,335.03,331.65,341.06,346.94,350.38,355.91,356.77,353.32,344.99,342.79,343.38,349.10,357.32,357.05,347.95,344.22,354.53,357.22,358.25,365.03,374.20,380.75,376.36
2006-09-14 22:04:09+00:00,L7,,,,,,,,,,,349.18,349.33,,,,348.93,345.94,340.11,341.62,342.85,337.10,337.49,347.33,344.47,344.79,345.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-21 22:10:16+00:00,L7,,,366.21,365.70,376.16,376.72,361.68,360.52,369.77,364.29,363.43,365.81,361.58,371.82,371.27,372.61,372.58,367.49,363.91,361.20,367.04,374.78,,,,,,,,377.55,374.90,374.31,375.33,367.59,375.59,374.09,369.09,371.93,378.95,387.11,389.42,385.91,375.35,368.06,361.05,362.43,371.14,,,,,,,369.85,385.12,411.84,426.93
2006-10-08 22:08:40+00:00,L5,356.70,347.35,359.40,367.41,379.11,389.18,372.96,363.34,362.29,369.17,373.63,368.32,377.66,384.73,380.45,368.15,365.44,371.22,366.02,363.36,366.04,375.29,376.27,368.17,358.99,363.84,357.45,352.54,359.34,373.74,379.76,372.73,373.23,374.96,369.77,364.19,370.13,372.06,380.97,390.62,395.44,391.64,379.01,367.97,353.85,358.95,368.10,372.19,363.02,362.10,370.26,371.96,380.27,393.38,400.03,414.83,413.94
2006-11-25 22:09:07+00:00,L5,335.14,341.01,358.06,362.87,368.10,368.75,362.35,354.85,359.63,364.08,363.19,354.24,352.85,353.58,350.82,356.64,366.50,362.52,360.07,357.33,358.08,360.01,363.26,356.27,346.68,346.34,341.77,342.40,347.28,356.36,364.93,365.61,366.21,366.21,365.82,358.38,357.57,360.53,369.33,371.35,373.81,371.95,372.28,363.75,357.58,360.14,367.41,373.93,369.60,375.01,385.09,385.48,381.08,367.81,371.20,373.18,387.20
2007-02-28 22:11:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.95,348.38,350.58,347.96,347.59,348.67,353.92,353.48,357.76,356.34,358.25,353.09,344.86,337.05,339.55,345.07,355.69,355.69,,,,,,,,,
2007-03-09 22:05:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.25,368.04,379.27,,,,,,
2007-03-16 22:11:19+00:00,L7,342.24,344.12,122.67,191.90,,,,,,,,349.09,353.64,349.53,347.68,354.21,350.78,,,,,,,,,,,,,,,,,,,365.33,360.59,358.27,366.72,374.09,365.50,357.98,350.26,352.10,352.51,358.86,365.59,365.64,361.96,363.80,375.79,371.82,,,,,
2007-05-19 22:11:07+00:00,L7,314.74,340.73,360.66,363.76,370.22,372.23,369.23,363.54,359.73,365.32,375.22,370.51,376.62,374.16,363.99,,,,,,,,343.50,344.19,356.24,362.04,352.37,357.04,352.98,373.18,385.25,381.31,377.23,371.91,373.47,374.48,372.01,377.19,385.64,,,,,,,348.14,365.92,366.18,358.32,354.49,374.28,380.46,386.98,390.77,,,
2007-07-06 22:11:01+00:00,L7,297.67,279.15,337.47,,,367.24,371.69,363.80,360.71,358.29,367.41,375.91,374.76,,,,,,,,,350.69,352.60,351.90,341.86,347.31,340.46,342.19,351.43,362.13,357.75,359.04,361.25,357.95,356.50,367.78,371.25,370.05,,,,,,,343.64,346.77,348.07,354.75,361.10,365.67,371.47,373.77,377.80,379.79,387.89,395.40,400.75
2007-07-15 22:04:48+00:00,L7,,,362.43,,,386.51,386.95,384.57,381.85,382.85,382.33,392.44,390.58,379.06,370.57,,,240.63,,,,,,,,370.47,372.31,368.18,382.50,389.84,385.91,386.49,376.56,371.47,372.19,390.58,393.82,390.04,390.37,391.79,,,,,,,,,387.22,383.90,396.87,400.51,394.58,393.58,407.73,414.47,408.16
2007-08-07 22:10:52+00:00,L7,291.57,276.23,318.97,322.23,335.23,347.07,,,,,,,,344.19,340.86,338.12,330.03,326.52,326.23,332.61,339.96,342.08,348.71,351.45,353.40,358.50,346.54,340.84,350.37,358.59,359.03,,,,,,,341.82,335.48,337.40,333.49,332.53,335.19,335.69,330.88,328.88,330.62,335.33,334.43,344.27,361.03,371.13,380.75,390.73,,,
2007-09-01 22:04:31+00:00,L7,,,,344.98,351.38,355.82,360.40,358.60,355.31,356.41,357.73,360.54,358.09,357.24,352.01,352.42,351.33,354.63,358.66,356.47,,,,,,,,,357.17,373.95,380.44,379.76,371.41,370.05,368.03,363.34,359.60,359.13,361.03,358.53,361.38,360.78,350.27,,,,,,,,378.54,384.19,387.23,383.25,385.92,379.07,383.49
2007-09-08 22:10:38+00:00,L7,,,,,,360.46,354.22,354.45,353.50,355.86,356.77,359.83,360.03,357.58,358.31,356.11,351.57,352.82,356.90,355.93,362.24,367.38,367.81,364.15,361.29,,,,,,374.21,373.71,363.78,361.86,362.56,361.97,358.37,349.82,354.44,360.28,361.28,362.33,353.71,344.59,342.96,351.72,359.98,365.67,,,,,,369.47,379.57,376.66,381.10
2007-09-09 22:07:45+00:00,L5,330.25,336.71,350.49,353.48,363.71,367.22,366.38,359.22,355.79,357.38,361.76,371.82,364.30,359.85,356.87,352.48,350.63,356.27,361.06,362.72,361.13,361.98,366.35,360.82,354.15,361.83,355.84,350.00,354.83,374.28,381.48,373.49,360.97,373.08,374.48,369.29,364.92,359.31,366.07,370.38,375.18,363.94,355.52,348.46,358.82,362.54,368.73,375.68,372.26,370.91,384.85,388.90,392.03,396.46,390.74,381.21,386.27
2007-09-16 22:13:52+00:00,L5,320.31,335.26,348.46,355.78,365.46,368.65,362.42,362.83,361.24,365.22,352.11,363.03,363.24,357.90,358.67,354.90,356.58,358.81,359.45,361.97,363.16,366.10,368.58,373.31,371.49,373.96,367.56,366.30,367.77,378.23,382.54,377.52,377.00,387.15,375.29,371.33,,,,,,,,,,,,,,,,,,,,,
2007-12-22 22:04:56+00:00,L7,359.59,358.36,368.18,374.98,379.02,377.81,368.60,,,,,,,,,354.50,363.74,372.10,380.42,377.74,380.87,377.66,377.84,377.59,371.67,372.42,366.72,364.02,363.19,371.28,370.66,,,,,,,,,374.74,370.83,364.20,360.73,356.86,355.74,361.44,365.05,369.50,366.05,372.19,378.58,378.83,382.36,390.55,,,
2008-01-07 22:04:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.66,373.06,381.92,,,,,,,,,
2008-04-12 22:04:44+00:00,L7,304.28,329.94,340.93,347.17,353.97,355.21,352.96,349.29,352.93,351.16,341.91,340.37,341.16,341.52,347.54,345.89,348.31,354.21,,,,,,,,,,338.11,342.62,354.72,353.91,362.02,363.01,364.67,361.45,349.77,351.64,357.98,358.38,360.67,359.32,,,,,,,,,,,,,,,,
2008-04-19 22:10:54+00:00,L7,,285.49,214.81,,,,,,,,340.86,345.87,352.39,359.38,,,,,,,,364.08,367.37,366.60,369.43,364.60,362.31,363.47,362.13,371.45,376.93,385.14,382.11,378.98,375.95,373.48,374.56,379.50,,,,,,,,349.63,360.18,358.20,357.45,364.39,374.33,375.02,384.87,384.17,,,
2008-06-15 22:04:20+00:00,L7,299.34,275.81,356.60,,,373.71,373.04,,,,,,,,,,,,362.65,368.99,369.41,362.92,354.67,347.65,351.41,353.86,352.05,361.29,,377.18,376.74,,376.53,,,247.48,201.08,159.16,,,,,,,,,,,,,,,,,,,
2008-07-17 22:03:58+00:00,L7,,278.16,353.22,,,370.30,373.02,,,,,,,,,,369.86,382.48,383.73,,,366.97,367.62,366.44,367.79,371.01,361.47,358.54,360.41,379.64,382.63,,,,,,,,,,372.55,378.01,362.05,353.02,348.93,358.77,364.27,360.68,368.63,383.72,386.57,393.76,387.25,384.56,,,
2008-07-24 22:10:04+00:00,L7,308.15,287.69,348.84,349.00,368.35,380.30,377.57,364.83,366.74,366.69,386.53,387.14,377.84,365.26,363.96,369.53,373.29,379.49,,,,,,,,371.26,365.61,354.94,356.43,376.61,483.51,470.40,,,,,563.11,550.45,,375.81,366.22,368.97,369.11,,,,,,365.68,381.25,,,,,,,
2008-08-09 22:09:59+00:00,L7,300.59,287.10,322.54,337.68,344.03,354.09,359.89,362.94,355.29,,,,,,,,342.14,347.18,360.86,362.71,363.19,363.69,362.48,362.60,359.64,357.68,357.13,353.89,354.36,370.27,364.08,365.66,363.29,362.03,,,,,,,345.68,345.55,339.33,331.45,339.49,342.52,349.67,353.37,355.53,364.34,376.76,379.75,381.74,385.70,383.24,383.62,388.37
2008-08-18 22:03:44+00:00,L7,305.19,292.94,339.28,342.20,349.64,359.12,359.96,356.78,362.15,358.33,362.87,365.91,372.68,375.95,364.93,,,,,,,,,361.61,370.23,374.93,371.74,366.34,376.44,384.53,377.15,375.68,371.42,366.02,374.30,378.71,375.22,365.06,,,,,,,,,,363.92,360.02,365.75,379.18,387.29,386.87,389.06,387.84,381.29,378.33
2008-09-19 22:03:28+00:00,L7,319.81,304.13,327.82,337.34,345.71,345.84,,,,,,,,,,356.74,351.80,362.33,373.05,373.32,363.34,364.20,375.90,370.97,359.93,364.44,361.94,357.00,359.71,365.65,,,,,,,,,,350.07,354.99,363.00,352.99,343.60,339.76,350.58,360.68,353.23,347.55,352.30,369.71,383.94,376.05,,,,
2008-10-12 22:09:25+00:00,L7,,,,,,354.42,347.76,347.10,343.37,340.00,343.59,348.37,353.31,357.35,360.72,361.87,366.26,365.90,367.64,365.27,362.59,363.17,368.31,363.36,,,,,,,362.28,365.12,366.42,366.36,360.32,359.34,360.70,357.40,363.98,369.02,365.77,359.61,347.09,336.24,339.23,343.07,349.46,,,,,,,363.17,376.63,388.57,396.38
2008-10-21 22:03:23+00:00,L7,,,,,,,,,329.45,338.32,343.62,348.19,351.30,356.91,361.05,362.44,360.72,350.50,355.35,357.76,357.70,359.80,357.04,353.36,355.30,,,,,,,,352.10,360.37,362.47,354.93,350.93,357.59,361.69,356.39,349.59,345.54,340.92,336.53,331.46,334.35,337.42,341.94,,,,,,,368.75,390.34,386.08
2008-10-28 22:09:41+00:00,L7,339.35,335.22,352.48,367.18,366.10,364.18,360.37,351.58,,,,,,,,355.82,363.64,366.09,371.30,366.38,360.23,367.17,366.68,357.15,362.41,365.66,359.01,357.93,354.88,374.86,377.42,367.32,369.70,,,,,,,364.18,357.32,360.92,347.53,334.84,341.83,350.93,358.75,362.70,364.60,371.38,376.86,373.59,372.60,390.30,399.13,,
2008-12-23 22:05:16+00:00,L5,338.15,338.63,359.57,372.01,369.19,369.74,368.21,363.60,366.34,362.70,368.90,372.16,376.97,383.82,383.23,379.69,390.04,375.89,367.66,373.41,371.41,372.36,373.90,369.34,369.48,373.28,358.98,358.32,357.12,371.19,373.37,372.08,376.62,376.53,381.28,381.21,377.73,379.58,380.25,382.93,384.87,373.11,357.95,353.99,353.35,359.41,363.64,364.19,371.76,376.06,388.75,396.49,400.17,397.85,401.25,408.47,409.31
2009-02-10 22:04:28+00:00,L7,,,,,,,,377.92,376.26,376.03,381.85,381.77,384.67,391.92,390.82,389.61,384.78,396.09,395.19,389.30,389.77,392.24,391.30,,,,,,,,,393.81,393.95,392.60,391.98,390.96,390.26,389.36,390.07,389.55,393.71,381.00,374.62,370.83,369.93,373.91,,,,,,,,401.80,405.45,408.39,409.86
2009-05-01 22:05:01+00:00,L7,311.30,332.19,352.03,358.31,364.26,368.80,358.21,355.69,353.75,,,,,,,,,363.12,367.38,370.12,371.42,374.62,373.20,371.54,366.70,372.26,369.32,368.29,366.48,374.16,378.40,375.73,,,,,,,,,358.52,354.72,349.12,351.18,351.82,351.81,357.71,352.12,353.43,364.46,377.53,381.55,379.30,377.55,383.30,,
2009-08-05 22:04:48+00:00,L7,,,,,,,,,,379.59,365.06,359.23,363.51,374.05,380.51,371.71,377.49,397.17,392.50,390.57,388.89,385.32,383.48,386.84,390.97,,,,,,,,,377.49,378.73,371.18,374.57,381.10,383.82,378.48,379.01,371.12,374.15,375.75,369.54,358.37,365.70,386.05,,,,,,,,,359.19
2009-08-12 22:10:57+00:00,L7,,,,,,,,,,,,349.96,347.89,360.27,363.27,356.16,363.14,,,,,,,,,357.54,,,,366.18,359.92,,348.47,351.23,359.92,363.26,361.12,363.16,364.48,361.51,354.10,358.70,,,,,,,368.90,367.55,377.50,380.66,371.84,373.66,374.64,369.24,362.36
2009-08-28 22:10:57+00:00,L7,293.67,292.72,321.74,322.71,332.32,339.00,334.04,337.34,344.31,346.27,348.52,346.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-02 22:11:36+00:00,L7,,,,363.64,373.05,367.44,360.15,358.90,366.28,381.74,384.11,374.32,366.08,364.72,359.88,363.26,372.92,380.45,390.50,388.18,372.89,371.97,375.58,,,,,,,371.60,372.27,365.45,363.08,367.15,363.88,363.11,368.91,382.08,383.93,377.75,371.70,373.56,378.24,371.85,355.79,348.49,350.54,,,,,,,,,,
2010-02-20 22:12:45+00:00,L7,335.49,349.34,366.31,369.50,371.09,373.65,369.38,364.07,364.07,369.27,375.28,371.97,361.40,359.29,363.36,362.88,364.26,,,,,,,,,362.94,353.17,351.01,350.70,360.51,370.52,373.04,364.26,362.62,365.33,369.81,371.81,366.51,359.74,363.18,369.78,,,,,,,,364.45,371.22,386.37,388.58,385.26,384.14,389.87,395.40,394.05
2010-04-09 22:13:00+00:00,L7,341.94,352.54,370.61,379.68,384.07,382.79,383.95,381.94,370.08,374.50,375.72,375.31,371.89,371.60,369.79,361.97,371.98,383.58,384.56,,,,,,,,,353.21,351.98,370.03,367.85,363.88,370.72,372.99,380.04,373.90,367.60,371.21,372.60,378.34,374.61,367.33,366.88,,,,,,,,,,,,,,
2010-05-04 22:06:46+00:00,L7,294.03,324.08,345.73,,,,,,,,,,352.79,360.36,359.47,360.61,354.74,358.40,361.52,359.27,361.12,356.33,354.49,355.32,355.69,356.40,350.94,343.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-11 22:12:55+00:00,L7,335.57,344.68,365.42,371.73,378.84,383.03,380.64,366.22,367.99,377.57,381.98,383.00,376.54,370.74,373.22,376.35,374.22,365.78,374.80,,,,,,,366.64,361.71,356.20,358.74,375.90,380.16,372.48,378.63,384.11,389.45,387.18,387.48,383.14,386.91,395.63,385.34,381.27,,,,,,,,,,,,,,,
2010-06-21 22:06:46+00:00,L7,271.23,277.39,331.88,,,,,,,,,,,,,,353.20,365.73,,383.83,366.51,,,,,,,,,,,,,,558.88,,604.72,351.13,,,,,,,,333.56,341.67,349.78,336.26,340.02,346.36,,,,,,
2010-07-07 22:06:49+00:00,L7,293.64,323.20,350.17,359.31,359.46,365.66,356.97,357.35,356.42,358.62,361.24,359.83,356.88,348.54,356.27,364.15,,,,,,,,,,340.25,,,,236.42,204.26,,,,,,358.79,354.85,,,,,189.21,,,,,,347.16,353.45,,,363.40,360.68,359.18,362.84,375.92
2010-07-23 22:06:50+00:00,L7,,337.90,371.18,369.12,372.88,372.67,374.97,374.79,373.61,377.24,378.51,373.97,371.26,367.35,374.49,,,,,,,,,,372.93,370.17,363.32,366.44,366.21,380.60,377.52,377.31,380.46,379.16,378.09,374.09,381.82,381.32,,,,,,,,,,364.38,358.27,354.82,,,375.75,381.91,385.04,386.97,401.31
2010-08-08 22:06:48+00:00,L7,,,364.60,376.08,380.46,376.74,377.10,376.75,371.13,372.25,373.77,378.78,371.48,387.07,386.42,376.22,370.61,370.76,373.71,,,,,,,,,,363.85,378.38,383.88,382.14,387.80,380.35,374.18,385.49,380.35,372.24,378.68,376.05,377.94,371.17,,,,,,,,,,367.99,375.12,371.09,380.78,395.84,395.27
2010-08-15 22:13:00+00:00,L7,290.06,326.58,346.88,350.98,354.24,354.63,349.29,349.59,350.98,348.13,353.05,355.10,356.44,362.35,360.41,350.45,350.37,351.80,354.27,357.29,,,,,,,,345.47,338.02,347.26,357.80,367.43,363.95,361.45,362.53,365.24,359.63,356.62,353.30,358.06,362.11,355.82,352.34,346.48,,,,,,,351.34,356.07,358.94,364.50,378.16,393.72,376.16
2010-08-24 22:06:52+00:00,L7,355.32,346.61,367.52,378.21,380.00,382.41,383.52,383.67,381.21,375.02,381.18,384.22,390.04,385.58,,,,,,,,,,385.29,373.18,378.44,370.80,369.27,376.45,387.16,391.79,395.14,386.45,380.53,388.09,390.40,376.92,367.99,,,,,,,,,367.46,371.64,369.48,371.30,378.78,383.50,393.57,406.78,412.22,417.29,391.98
2010-08-31 22:13:03+00:00,L7,310.31,324.19,346.92,351.30,355.74,359.37,353.82,357.25,362.46,362.66,356.37,365.06,365.01,361.46,367.71,366.07,354.09,,,,,,,369.65,363.06,364.48,359.36,357.00,360.98,370.21,375.04,378.71,370.43,360.34,360.28,363.05,366.32,360.83,359.92,362.91,366.71,,,,,,,341.01,354.95,353.12,358.62,365.07,380.81,386.44,388.76,396.07,404.72
2010-09-09 22:06:53+00:00,L7,,,,,,,,,,,,,,,,,,,388.38,393.47,391.35,,,,,,,,,397.98,397.35,399.59,399.91,397.64,397.06,393.34,380.16,381.30,390.96,397.02,395.39,379.01,376.66,373.11,,,,,,,,405.90,409.95,401.61,399.66,411.55,415.00
2010-09-16 22:13:04+00:00,L7,296.33,307.34,336.42,347.24,343.61,352.40,351.06,351.87,,,,,,,,343.14,350.25,353.62,363.17,363.97,357.04,352.23,360.95,361.61,357.85,365.36,358.08,350.98,349.56,359.83,362.42,358.97,355.04,,,,,,,351.75,346.87,343.85,338.50,328.64,321.64,325.89,333.95,341.38,343.75,350.85,359.32,368.08,369.09,369.20,376.33,386.83,
2010-09-25 22:06:53+00:00,L7,,,,,,370.38,369.43,364.57,367.15,372.73,369.64,367.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-11 22:06:57+00:00,L7,344.10,336.98,356.25,364.59,373.01,374.37,366.62,365.47,367.59,358.43,358.29,354.51,,,,,,,,,358.30,369.42,,,,,,,,,,,,,,,,,,,,,,347.87,348.00,350.97,357.01,359.93,358.34,362.89,368.39,373.80,376.37,374.79,374.13,384.80,388.02
