,dates,nzd0460-0000,nzd0460-0001,nzd0460-0002,nzd0460-0003,nzd0460-0004,nzd0460-0005,nzd0460-0006,nzd0460-0007,nzd0460-0008,nzd0460-0009,nzd0460-0010,nzd0460-0011,nzd0460-0012,nzd0460-0013,nzd0460-0014,nzd0460-0015,nzd0460-0016,nzd0460-0017,nzd0460-0018,nzd0460-0019,nzd0460-0020,nzd0460-0021,nzd0460-0022,nzd0460-0023,nzd0460-0024,nzd0460-0025,nzd0460-0026,nzd0460-0027,nzd0460-0028,nzd0460-0029,nzd0460-0030,nzd0460-0031,nzd0460-0032,nzd0460-0033,nzd0460-0034,nzd0460-0035,nzd0460-0036,nzd0460-0037,nzd0460-0038,nzd0460-0039,nzd0460-0040,nzd0460-0041,nzd0460-0042,nzd0460-0043,nzd0460-0044,nzd0460-0045,nzd0460-0046,nzd0460-0047,nzd0460-0048,nzd0460-0049,nzd0460-0050,nzd0460-0051,nzd0460-0052,nzd0460-0053,nzd0460-0054,nzd0460-0055,nzd0460-0056,nzd0460-0057,nzd0460-0058,nzd0460-0059,nzd0460-0060,nzd0460-0061,nzd0460-0062,nzd0460-0063,nzd0460-0064,nzd0460-0065,nzd0460-0066,nzd0460-0067,nzd0460-0068,nzd0460-0069,nzd0460-0070,nzd0460-0071,nzd0460-0072,nzd0460-0073,nzd0460-0074,nzd0460-0075,nzd0460-0076,nzd0460-0077,nzd0460-0078,nzd0460-0079,nzd0460-0080,nzd0460-0081,nzd0460-0082,nzd0460-0083,nzd0460-0084,nzd0460-0085
0,1999-08-24 22:19:29+00:00,,,,162.11747885498215,152.68830628822607,145.01603579231883,135.49886691217253,148.15023750979375,163.96844201604634,161.4507592122363,165.1448064603614,181.70305765620859,185.6551810779192,184.0825357357415,175.23247874978966,,120.74470802114182,128.50808554257998,132.02954614984355,127.73347593300493,116.86633659416627,108.63234276443774,,,,,88.28473182817767,101.63374095221477,89.21585170984537,,112.49379851258253,112.21407440677893,110.83041999462381,116.27406077474183,126.60035612355101,135.3791111254999,142.10393550964613,151.95877827847133,163.1259119025238,174.15506121247313,187.87108607161838,197.22467142384545,207.0511138181373,215.4468760272116,211.51820098391866,198.60293082685865,186.02119213766719,184.45217701934604,162.5070099676999,158.51482305511576,152.1105550834928,144.39334078839772,141.69375053156563,147.07902699049703,,,,89.76079878533483,,,,98.70454930928886,,,53.213249886912145,,,,,,,,,,,,,,95.3964890173702,109.09574124323153,102.76796328413708,106.48425958152262,116.07947440541986,100.68387816495539,,
1,1999-09-25 22:19:33+00:00,187.0956479627093,177.87263449158743,167.1141347232539,162.98580328109784,154.1519857610784,148.4462737889232,153.5691255933605,154.4172683560886,163.19514062355418,169.32686106131575,170.38958971195012,172.01878699912413,172.3994652973552,178.0370310286799,168.11135321192882,159.4310618648248,155.10884096114313,145.60751652244645,139.30925296958605,138.07460719396278,127.39331089801688,120.7325768204815,118.01833736901887,116.79488594674959,119.41409432530202,121.01329854938507,117.12112899209188,119.53131887681207,128.9276055907311,136.42649087744525,147.40553284725505,149.99902682913935,142.02409216515002,151.78174578057192,158.33314057420858,159.59164747558273,158.34500708341355,168.90564345016372,179.47770198051643,180.69924495818515,191.31520640654156,192.90574545181084,210.7208425424294,220.28224733661548,211.8006223807196,196.85616826495948,188.74247649226945,182.81690339490888,172.19515747514646,174.7311011928176,166.29977504799626,149.95613545673922,156.4126050515193,157.9366400509973,156.25664074207873,147.40591730755588,128.86631648473582,126.25445772549435,122.64160095334017,127.20542023105308,112.13558784268793,106.0997355792872,105.90798812715671,98.90723747917733,87.43688490459712,78.62131603720348,93.8534118245902,89.4815278497793,86.03162104270078,97.11390191612436,89.45776218350744,89.59813935366313,95.73014194096538,97.51598174676887,95.99153213508338,97.1611402406455,104.45842073131023,107.85864356451086,111.30960356432512,110.64592785158143,108.98367966499718,102.9443368259661,98.61364344837521,104.00871019019377,,
2,1999-11-12 22:19:27+00:00,193.20036967536993,175.20141829018246,169.06957779195966,162.74510185636967,156.04620954250294,146.73377682080806,162.4910198494593,165.69886758638438,164.6535890186612,168.64300510788445,171.0189234995055,168.09260817888742,179.37124093995658,185.40225559796238,167.50614496903185,163.6961984892371,150.77737213212885,143.04354104911445,129.60406277828136,120.31105228390686,116.73732456466419,117.79769625954668,115.52134371411299,113.77150679211408,113.23365372010177,113.49576942199722,122.52396474712513,128.83896548823813,131.8420771805401,140.17192656686956,143.0158056702631,142.1216594232009,144.32210891738558,148.3308879586514,147.5151329793832,154.5765009990026,165.66635527981663,164.61788750340884,170.26849078332216,174.26481241977064,193.3707124515488,205.8094230481137,211.57668636403974,219.20407882427895,208.73857558227405,201.19331682822192,192.28197896455495,181.25239286813994,172.30728198562224,169.76677887770202,170.86204958843834,162.72581594854245,156.1909229990783,158.35808376364955,149.98471443481418,140.52058700772258,137.30216552073327,125.00256445130691,124.46201733737779,116.88177052875339,107.7037485214979,106.74058472129187,101.60101433046961,95.61031594342937,91.55340051513038,91.6994941999669,89.96763455707547,84.40285971970663,94.47467107927021,97.45416345392502,94.80139130134906,95.64876117037052,101.88189703827422,93.32250974990639,86.19941246384298,98.61940183010582,112.75498210410882,117.67156153670804,99.48627790929233,98.4037591836576,99.68633712984557,102.7655043392936,133.31053632618486,159.82786902369836,180.5047183741538,178.05774435020555
3,1999-11-19 22:25:35+00:00,196.2566866530352,189.86532312766164,166.02702686685708,155.14502460570665,143.25076464603634,152.76227038422317,161.63180241913753,166.9605741787197,164.9420272592396,159.6346606659323,161.81115163009034,170.38452769195294,181.9640330416615,191.14904654465988,176.22857227896372,167.51288691474863,154.55964446847076,152.80723615208504,138.56711894602873,133.65583475098646,128.09791761605825,125.72364133587416,119.32289375287189,122.00039344506715,120.3388373670906,121.00328485687794,127.21648563069236,130.9027051767007,139.75837183371496,138.0289845494066,143.3959426978746,150.4541449514602,144.44425657799934,146.6363623547637,153.49407862726449,166.71070997897232,165.9595960505895,167.49048454870928,167.76936532028412,187.4548920624526,200.53187728451323,201.5169829609164,206.38144728293554,214.77897122360568,206.89965844605564,189.55313578732304,186.50734846226666,176.7539014642813,168.3563476304195,166.48761765301103,170.47109405658472,170.72044987776033,164.35866566158782,163.54396116269695,158.07146455045512,147.66081067440322,142.9518249729621,134.30848138192454,125.73573010124794,118.92224521532275,117.81375152937113,113.10152022517399,108.78327722384269,102.28562322157028,102.43766430836007,91.8814370467877,89.06675014285729,90.42022587935689,86.90875985948851,84.83589219340566,85.9503332182643,89.45651389692802,97.19851154273604,94.0107616236014,97.8436667304975,,111.83120146692039,107.7314712376107,105.87443869272823,102.99127502110228,114.14268189402155,110.13980135809453,128.1433389201591,165.0508925085061,180.02415106681545,167.63594260403886
4,1999-11-28 22:19:20+00:00,,,,,,,,,,,170.65739633861298,175.39830338117193,183.7181298642344,,,,,,,,,,121.79260220015813,122.82941587713354,124.93261430918368,122.64602380410687,120.73289356528278,127.15496307568091,139.18545001953984,138.43809127435,138.80038769829096,139.92890122518438,145.80697409540969,150.69940246600268,161.09447655639028,156.3445574988016,158.85765101710447,178.72100065236648,193.60976777838562,197.51269898552258,199.88292170658346,206.90288987808398,211.21558797448316,215.42129605039077,205.77233947845843,204.56709358259056,190.56719985508352,190.65519850592435,187.15849331468624,171.07969659338346,176.3040183821614,180.01995268876075,169.12009316506817,163.55920607983285,148.4296354220539,137.28959991568775,139.89377826485895,137.0748264479285,127.8737607500641,121.46605260264315,120.20052212450392,115.59230134523608,111.62986964861199,104.96790843800476,103.86059248081247,99.97769579720033,90.09837470815906,84.42084697039103,83.57594146643734,91.99506446714868,88.65410501050881,90.46119973987538,100.43927631079048,104.22481227475093,110.23868871108922,109.42432362920246,110.5606382982901,106.0175572190458,106.84139747610708,109.86865595785208,116.94546361100387,124.33541398759829,141.37953603104683,176.59418145673948,198.3186974284704,191.98268643605854
5,1999-12-05 22:25:37+00:00,178.98224910874367,174.9121755979805,171.84019886150332,164.83512669718624,154.1018107040681,152.85468020525312,150.98114816550745,153.38345124810527,159.95662137808878,156.9595179266697,160.41282985754714,165.46364351286965,172.131223149911,180.3472480347755,169.36640703423123,154.5317805757017,142.68266842115014,131.5126071761986,128.3088068135464,121.86816025732553,118.63545283110761,117.49644285839737,118.89886571166718,114.65614689415632,111.56258806285278,116.84750688731678,113.11838912891143,112.00437468530156,117.22588842709082,127.49644331625333,135.9067488189397,138.60331697018066,145.60804780377393,140.90411563932295,143.97692982046314,145.5134700818381,155.30530771033054,162.21094445126155,182.69539924814404,187.06768522303625,192.00135622840722,200.65752693398173,208.5657681913207,213.1945131284343,204.29109838405262,188.962127593768,186.50646641359336,185.60898558258512,176.09109012035253,167.10104730481834,165.80346263149806,158.11297632917484,156.6622362472526,157.37181016181077,146.60551186400647,128.5618555603891,128.83796638061804,131.473916516191,117.90462901247227,116.0073634958271,108.80185712861261,101.97591188417778,98.36300847986676,95.19366619946784,88.38668833590069,79.89984013084813,86.39489210239864,85.61083163116383,79.52409449468661,82.63969619336312,84.76664442910992,93.57389287868281,94.52238730787097,99.5971991350505,99.81793767857354,,98.77869269025254,96.06764875307749,95.70977818198314,103.57031843741547,111.85036169286194,117.53076429833112,129.06530270735672,163.9220891621876,176.62030598560972,
6,2000-01-31 22:19:21+00:00,193.13078913485563,182.6438946012566,172.38915935699586,166.87356020543993,164.53550462201267,166.12286918383967,165.06984071319113,163.7717776427077,167.5747164193195,169.39421048465985,171.28452583733565,179.06759242866875,183.52978058697678,190.9052847730409,176.75300554495215,168.47296269646853,157.18377096519518,149.8714404335669,143.49756765169914,134.19402668119264,127.87221622357093,124.2262773241935,122.79761446952301,118.64345914208423,120.2822800198447,118.77355046664513,123.54523930838673,127.31867355241991,132.28387951344612,136.2376396719861,142.91750720521944,142.95729142556712,147.12895613128748,154.64364621642173,157.35897278599,160.04362325558455,165.56312835531853,174.33659919534665,182.33067815252284,188.45600164879446,193.43013252446403,199.3633039443404,210.30376287509867,217.167792132208,206.8952519852538,195.39110462158163,188.9387342651571,184.1243334757718,179.7658522050259,174.81668793071597,179.53702567065523,174.65143849694016,168.6702438372553,159.81020321188547,142.86308338011443,131.66386533170086,143.77729211647218,142.2981410502607,126.09245384531343,123.11657032517583,108.98092383628304,102.37868978185789,100.56031102298459,96.34113815049628,96.43887360407639,93.65675709691673,91.96768230739059,92.58578487263406,96.97493264176066,96.54148418977604,91.82190625457557,88.71287917657301,91.01171384598959,96.2203159891625,103.33923230321764,96.89812173209033,91.41258733255498,102.35586888528736,128.02513489727798,138.0685947607767,148.59409543448706,153.51350636649892,153.87774279019968,144.01688097958012,124.4688657376324,110.37937872612095
7,2000-02-16 22:19:16+00:00,197.44042640183514,185.40358116149912,173.9226905107684,178.98697691477093,164.54143274170718,169.09447843744408,152.1641194125357,164.2255058339763,164.78530875536646,168.66871032932372,172.46160726862797,174.71133417280362,185.9491649832587,189.64319508068237,175.98194153187586,167.37510864117758,161.78118643452856,150.8719969913666,148.50985783715183,139.86151824799222,130.65263848344364,131.63398850432768,128.94939310758662,122.77607556653649,125.20937688206249,125.57741623916408,128.10588941857557,130.68061312615436,139.73709436464372,,,,,,,,,,,,,,,,239.5286931028505,,,200.6801726958513,191.29950384610768,184.2674005319024,185.02826961667998,175.9469504385728,165.19897371662844,162.46694401357882,149.09926865133474,141.61712050513057,134.50565924352287,133.210745093624,127.88547764743242,119.6406941280304,111.60803913670159,101.10182084767237,98.36841059108326,98.66662537042504,94.43491785402674,97.52451597718421,94.57952439106677,95.45754484656207,90.93593621417678,99.47782667789357,96.50308809202015,94.81536967603455,94.26141238544373,96.72352260827284,,,99.57667054705641,103.9505060979669,122.61681899321354,130.05043265952114,133.7711603459586,139.33169202151763,142.1619995232122,136.5374985775557,106.70254148054046,101.79055711604182
8,2000-04-20 22:18:51+00:00,193.25620292053063,183.8268780523219,177.7785251508571,170.62822927415382,162.1934859770171,163.45967597977324,161.65159905776895,159.98972284811,161.89162544153996,163.61457080769756,165.7691464634967,173.29409937017033,177.5970143233738,182.38976446425033,176.5518092061538,166.39998860112044,142.89387187185153,136.09411731115824,129.00511864946662,122.8344784462119,122.24947855853063,120.15808356319816,115.49122568988535,117.42289637927529,121.73099220206251,119.22244802700659,121.91576105436937,127.76836397639397,124.77914215264012,128.5872920378219,134.05781996024237,144.7706619125001,145.64146578574346,143.085051322131,147.22990459163424,150.53900957492291,151.07796032410428,165.8463609255463,167.131720211763,176.1438343489347,186.77296293012805,190.66194307724305,192.17389808052098,197.9744509527638,199.8041542691933,196.81037522011124,186.79291832531743,180.30828345274637,165.58350447007476,153.25610561659028,152.6502904416517,152.6731877856061,160.59169222742605,165.1097516941779,144.93131943895116,137.19416028902188,125.56001165363965,118.6662789594311,111.20941393301362,106.858496245147,102.32614718146114,107.5105160093037,97.72585570376219,89.6132323640716,84.10772698084502,87.52006747910802,95.44414938270302,94.0529125038551,93.78668540317412,93.02876636588456,91.27940035332473,92.83646911082961,88.343870051192,85.40609258208806,92.95632932480093,106.81633949670814,107.35986284424568,103.02598272448681,113.29604154479593,116.04683941554373,115.4008713396435,105.40339105986797,96.12598710967228,100.01479472710147,100.07039910015204,115.64490384023034
9,2000-05-22 22:18:33+00:00,203.77595771808762,186.03067419013968,171.86469948210492,156.65549190822682,149.27026772391358,150.1644579475494,156.3028351624743,124.38109128416266,158.9002651976361,167.27853956695364,170.24815727970744,179.77051527362337,186.55883154073837,185.9689112426986,173.71743738238445,161.58233452190083,145.3637124825121,141.67634964956287,135.04546294901095,126.68420980270861,123.20699904967464,112.13321039560364,106.49815244877206,110.65586330444043,114.43451658305885,116.16170643953697,111.62684715849029,111.12448553279891,119.00701359122223,133.76165582833622,140.7365516129618,141.60909522432362,137.19536464079124,135.26501715122552,145.13608079636694,150.07732238605942,151.7386304843008,158.31198966151743,161.93609385645848,172.7313897460467,187.6174150067822,191.34565121422685,206.92706438984087,212.1477667470899,197.571345062382,191.22887541536642,177.74722713853163,174.02114199216732,165.53830024209765,159.9539500715298,164.591173863581,158.12534989196993,152.6006394518956,143.9819147217344,137.2419831945968,128.91557243549423,126.01125132699347,112.95092205718873,112.49323539029666,112.54940269356554,99.6030553810522,101.77254200981923,99.16895872603433,97.68880889194621,82.91430032388428,73.51172767852616,83.9991898919941,92.51120478882272,84.43529838391056,82.1907491472838,92.45174974105608,99.84113218545593,92.72674375452901,95.9511082996357,100.63959642910308,100.95267807274794,108.3102370295937,105.65003924822531,111.3366368766636,106.36569341375238,96.86621233031936,,,,,
