,dates,chi0277-0000,chi0277-0001,chi0277-0002,chi0277-0003,chi0277-0004,chi0277-0005,chi0277-0006,chi0277-0007,chi0277-0008,chi0277-0009,chi0277-0010,chi0277-0011,chi0277-0012,chi0277-0013,chi0277-0014,chi0277-0015,chi0277-0016,chi0277-0017,chi0277-0018,chi0277-0019,chi0277-0020,chi0277-0021,chi0277-0022,chi0277-0023,chi0277-0024,chi0277-0025,chi0277-0026,chi0277-0027,chi0277-0028,chi0277-0029,chi0277-0030,chi0277-0031,chi0277-0032,chi0277-0033,chi0277-0034,chi0277-0035,chi0277-0036,chi0277-0037,chi0277-0038,chi0277-0039,chi0277-0040,chi0277-0041,chi0277-0042,chi0277-0043,chi0277-0044,chi0277-0045,chi0277-0046,chi0277-0047,chi0277-0048,chi0277-0049,chi0277-0050,chi0277-0051,chi0277-0052,chi0277-0053,chi0277-0054,chi0277-0055,chi0277-0056,chi0277-0057,chi0277-0058,chi0277-0059,chi0277-0060,chi0277-0061,chi0277-0062,chi0277-0063,chi0277-0064,chi0277-0065,chi0277-0066,chi0277-0067,chi0277-0068,chi0277-0069,chi0277-0070,chi0277-0071,chi0277-0072,chi0277-0073,chi0277-0074,chi0277-0075,chi0277-0076,chi0277-0077,chi0277-0078,chi0277-0079,chi0277-0080,chi0277-0081,chi0277-0082,chi0277-0083,chi0277-0084,chi0277-0085,chi0277-0086,chi0277-0087,chi0277-0088,chi0277-0089,chi0277-0090,chi0277-0091,chi0277-0092,chi0277-0093,chi0277-0094,chi0277-0095,chi0277-0096,chi0277-0097,chi0277-0098,chi0277-0099,chi0277-0100,chi0277-0101,chi0277-0102,chi0277-0103,chi0277-0104,chi0277-0105,chi0277-0106,chi0277-0107,chi0277-0108,chi0277-0109,chi0277-0110,chi0277-0111,chi0277-0112,chi0277-0113,chi0277-0114,chi0277-0115,chi0277-0116,chi0277-0117,chi0277-0118,chi0277-0119,chi0277-0120,chi0277-0121,chi0277-0122,chi0277-0123,chi0277-0124,chi0277-0125,chi0277-0126,chi0277-0127,chi0277-0128,chi0277-0129,chi0277-0130,chi0277-0131,chi0277-0132,chi0277-0133
0,1985-07-27 14:08:53+00:00,223.67206789838468,219.49408194565726,222.5150497199822,215.5726409357017,219.09682954012982,216.59368293481288,223.05098610784674,215.50324760073443,217.97712869111305,214.35717772293467,224.96799894386376,227.65085619039453,234.8943167448526,233.62637130669108,225.8874068019672,222.52969697407042,222.39419687636126,220.74899788418074,217.43278894142009,215.49365598192847,214.08952198025736,216.64208723369907,217.1196410901319,220.2791454393594,216.27745607159326,212.55915163638772,221.8942162459873,221.96586945162238,221.8615085888161,217.23847569680765,216.36441359586047,219.61505241563162,213.34176391109793,207.08955961755078,212.71834522297158,205.7438272837938,201.00774355342932,199.216066849805,204.50907461826952,202.8996054103448,199.76402567341194,200.27752456233512,201.11241781355318,203.44209349127885,198.9911427677149,202.42729847005967,200.91549497407632,207.17513638862422,206.47616236020767,216.62945087647844,210.4101108491107,206.89796574615053,207.66737183954075,213.05082399616668,212.8412059176917,208.91587927028112,211.048541850767,210.84224391795317,207.75943112950014,206.33006480798483,205.5283177938212,204.79505513331435,204.86888552897204,204.28046523108026,200.77347841784493,204.16011978158085,196.78074497255133,195.25775810485803,196.47692339967494,198.69287475984837,195.94787239048105,194.36741325540584,190.88273827324383,195.31048750427942,197.9367810773477,202.34258500323537,192.95841086876868,192.38244017712992,192.20164226130385,189.11639244928,192.36973103725322,201.21647308684828,194.02530202241334,191.84932347963104,193.3637196848,194.80677124253015,193.5199704906324,194.79206448799408,196.09143116344865,196.21491859110967,200.5043655378508,202.66198143336572,198.31739886666537,202.71161136679393,205.29574410982843,197.9072952956972,199.5507144942591,207.55980921892586,206.33114141740327,204.66094530116516,209.9573369753304,211.637884280538,207.8382666029508,211.79646707437772,215.08839520704217,213.09969868610273,212.13383187574223,212.92759750114584,214.9027863831412,198.1493979760946,200.7879038722466,195.6256604541303,207.87596485566505,205.5338247836961,210.63784184200532,,,,,200.87629969797604,199.7680925965135,201.43042406274395,195.97726706161774,196.9771990776419,192.51981761041534,192.6101778370948,192.85754972443212,201.6168687589967,191.4307979666858,158.44455389335494,,,164.99085340494796,190.06502596373582
1,1986-07-30 14:01:16+00:00,224.8127660269949,227.7895367670504,228.39839126491532,219.40905669287918,220.15079077087552,224.7462095344524,225.13403461467118,220.15027313758793,224.5912113800055,225.2886266396637,227.12594845784167,232.18890425763857,238.35009655509242,238.19202195627105,234.9536079357693,234.87827791862443,232.00458113694643,229.13572198014631,226.3866291239262,228.39843502286973,222.85001820589744,227.19169055477857,227.58469920895996,232.72356443494078,228.65643189040622,234.11920708289398,237.8387835245505,237.69285973932816,232.66453539826642,231.61195915912816,230.4894031054444,231.49519717733597,224.81029912164783,227.06604886073995,221.77003309611328,217.4580447351584,222.0731521010294,220.08128827997203,219.13869806746044,215.7026698853307,219.90664630350165,215.8533618510793,210.19620454920263,211.07541121578524,209.74895529211167,211.75168731200836,208.70814193256575,211.46982346671248,210.80450845396243,221.19052936060916,215.79171353459324,210.56149258697258,212.2645313879213,220.2094268181977,215.39863015690338,210.8832731145005,216.3641659389193,214.56345598751764,217.86209023092334,209.46466069151703,213.83624709002356,220.87079348617254,216.20337926422283,212.6206608198965,208.89903317950083,215.9056295981552,210.77307089346613,210.1532819544142,212.97909800403397,209.66628294080868,207.37525176995,206.99503580262993,200.16432207488748,204.30104459539507,204.93720510818258,212.5166243666173,209.951821290184,205.7843125471053,206.5723977732482,203.12784205928813,207.201476050435,214.95641719016257,209.87753248223478,213.93207619101054,211.25776711935293,209.55481325184817,211.19461932594248,210.66587314466534,210.28585454359134,210.79552145791268,210.2263417056372,212.33268890689885,207.3676756182843,207.17000905048883,211.66584642803411,208.88405144691066,211.26818536074364,219.8654590489072,216.71800779019827,215.85048978708355,215.18738152121625,216.46775182161892,215.86233570656924,215.47011715181463,225.0369728703975,223.39942056225786,219.16266560587655,217.75764282596938,220.22851971538321,215.78800148884943,213.59544133413377,206.29093516311832,212.11499682931284,208.01950551001303,212.82443811860398,214.93342153889705,204.35155826658047,196.21458048071383,200.10481588292038,202.77557436405112,203.42531277169854,201.3133156642933,201.9479879723582,200.15980761502385,202.78946376718204,205.4066686789987,204.04342273638034,204.45522651418588,190.21295772882203,182.68463421746816,161.48393427357558,173.81061475697206,185.5664036608735,197.64368954990115
2,1986-08-15 14:00:41+00:00,220.05968449840282,223.48784923047245,222.39778236890334,219.5490051056765,216.77916026908778,224.60591404045417,223.31338272112785,223.3378263429049,225.15262541330642,226.74365698371307,236.52582471712543,241.14166357644228,248.42811507716402,246.31524078169736,246.4002291797171,236.76774047871746,234.62530231559907,227.83091399416912,230.63843881242755,222.40548059232094,223.34042762017276,224.81593756603365,229.64481821683685,235.2585946463738,227.64471260823294,232.73031536688163,237.76658831503147,239.0801296488261,233.0391073085346,238.40363906772757,233.74030098019685,233.12149679583135,224.26155737145692,227.24363850028055,223.0947690740096,219.73443586569334,219.88935127335122,221.62042058706652,223.00623587585432,224.60245013460417,224.26565245157522,217.95883785547662,216.98822435239697,212.16671557046752,210.87035716067214,205.58986925716476,210.89362457954934,208.98162209713132,211.21537287745383,222.66141307975607,219.74401932826584,216.554838643716,214.78427199317392,220.79847597692324,216.89698326258065,220.23470119374423,222.5326154212833,220.29997962304597,218.44441987255942,213.7417419428907,221.87400345802993,217.6911082115983,218.70881842676766,217.09114075584262,213.8202173624167,220.05994925041205,213.7927613108437,212.12876960077153,212.39336536608525,209.74424202218916,205.11768003430592,202.55365033372232,202.45408649300433,204.74458241089502,208.06895689774908,214.2410235980285,210.0103997446393,209.18159796778147,206.1966408116158,204.98048244851236,206.89156179745865,213.06950435682276,213.20482242045387,215.09159429539602,215.01800774805278,214.58904195003893,211.19230162219537,209.88484376070903,209.30718377441946,211.76740190343577,212.4196466214134,213.28389023378628,211.09834659862628,215.92101198586906,219.5124733593736,215.05882004089705,217.67303577447495,223.3164425122093,224.6870305470323,223.23078531641812,219.65736603130398,221.0458752726036,219.36501906354152,225.36567045403908,228.27188377800178,231.06888072557655,227.6313165208565,222.6609506623256,227.4136373034131,222.24593145805062,219.66874734346862,217.38671482104695,214.76315966835705,211.75496654492218,213.77005319088988,215.43145262526497,211.29007541987244,204.06120506934496,204.85331398047245,208.82937130409204,202.8560707552328,205.1943024357864,204.8579670679902,205.85101433918922,207.86751886077002,211.92321707148102,210.64890404472277,214.23815150115306,205.25278763362272,189.13793523132944,171.99121838077426,181.5339892002494,190.83546147984248,200.63375823057336
3,1986-08-31 14:00:04+00:00,217.0189991589766,220.5116965829177,224.4253028050893,216.6180750305538,215.4753490003527,214.94145357128406,220.13361505326026,213.0588939379238,213.04271261639138,216.54861627566055,224.0227226129932,229.10923038787323,232.1786808422665,235.85923330152428,230.18347399378789,226.8299163327159,215.41681537457328,217.62791198416406,215.7547420428533,212.67593350223856,211.4099054884761,215.10391863529745,215.57128324837316,220.39866502589229,216.4264462465888,214.49315010252315,222.39867761927127,218.9350232083857,218.95129344524037,215.89001713143114,216.15366298256066,214.88524014510116,212.16347022537786,202.61028881926532,204.06782648269387,203.57070609267896,202.41095380934914,200.66332446756385,206.06950908689726,204.68622786218185,201.7772237086159,202.99890827614936,203.93449402567478,197.79298562472812,199.38577504435628,198.7792642151296,200.6168063262475,203.62790123555038,204.41212843722974,206.32106723843907,201.47454510153057,196.373328158494,199.40255711926036,200.01805043042853,201.70951260461385,202.1858098497001,208.9417661633854,206.56574565558083,201.9744906516006,202.79864112819794,203.93441440364325,204.37824595812026,203.08963416646884,199.75219033517456,193.58327245857123,201.612704550483,196.67437078493717,203.1829605714422,206.0494225589048,199.51206003373312,196.09401999276082,191.12462490016173,186.5971671746742,185.9920822142642,188.81001117818914,195.4637265840144,195.77063372822045,190.66057397316933,191.38515870688312,190.68185028360324,194.3898024349138,202.44870823391665,197.50144188521583,200.16084357973162,200.14738785368922,200.8453601151804,203.36665842789196,203.27884223465037,199.85420015226197,195.66526129558684,194.3838167738604,193.99947182999628,198.33357495195207,202.142978593715,202.1140320695717,205.0182620350844,207.14310860395705,210.73581536135427,212.4988039889032,210.8424370729596,208.31439464231937,211.09085275857694,210.43907710079122,204.6976408992424,212.87030970564518,213.433919871279,210.59435884419227,208.85781988620883,207.36882528645117,205.55813116527986,197.64015374100708,193.44765132341414,195.93309438300034,197.80983429204454,200.36641607287822,198.16706031375807,193.20216709304856,187.37487638316787,190.268030146429,191.7036513634249,188.68253649754493,190.9924615774044,185.4951403784904,187.55525803504136,186.19340591010575,190.13754890772634,188.14516304874877,187.9231209826883,178.8103417626982,163.24517935995283,149.399112354939,158.30432476742436,163.51891883154485,176.63210449998445
4,1986-09-16 13:59:34+00:00,221.49383761878843,223.0221591691204,222.68316130837326,213.9533502059412,217.06365576398767,220.9192504820926,213.91445443042684,218.7956801202049,214.09196433702394,220.5348150463908,223.64450301555428,231.4845597845295,232.36318600380042,236.3382926982482,232.02656745004697,229.68159121533756,223.30176974654157,220.31057148617367,220.07661363812508,216.61283820730551,217.2630944079874,220.0695155400868,221.26799118298678,226.21583465683608,224.90423128600543,220.68664146955933,228.7189900619721,231.95989982537697,228.56945848305082,224.77553666254616,228.7384344149128,223.1360212220127,218.9389278306469,216.15768309651224,215.79357897818346,206.42918010692094,203.04061151762906,201.6567412640571,204.2264254355161,203.528239712159,200.36830764604713,201.65954728932536,197.27080573026626,197.04061171656002,196.65698196584884,193.94192979134053,195.109101887653,193.93045154333674,199.17818388256234,210.40690985668994,201.16868935701143,200.89887251894308,200.47570878610907,202.05700306947637,200.1127250162107,202.06576766008544,208.5320221227588,208.45936695380993,200.7676853921559,201.89183225618922,204.977149501401,208.65622911425336,205.3401806958128,203.76919655438527,204.50030258524708,201.50972920264525,197.84130786884344,200.1494299658358,203.11669063443702,200.5465687819178,197.8761147987475,193.39031624464246,191.1337373921412,192.7290941261288,194.0459785857865,198.57071854114895,197.90119971687642,193.8652429680633,196.32140685047182,193.60761417698262,194.21537072574304,204.7919076976704,201.83164068930517,199.61106179280148,198.2473866470866,198.25900142802251,199.38108866503876,202.2399687821612,197.28217300579172,198.66068196095733,200.24944158320903,197.48923870144793,200.55930454104032,202.5016358724785,204.1843554382336,202.35778527305516,204.4561147944465,208.27276955342586,206.7089214483347,204.55923391493656,202.33683578237634,208.56849594821153,205.23177385407115,207.1189442345949,213.67189472566497,215.59407064920333,212.06586225493425,208.39341345604473,211.32322352272485,210.42755086245506,198.25397990859204,193.29430899636787,196.54462771883075,197.71557081469052,194.87245745911696,197.26941951054835,190.21316113916572,185.66156701002228,186.16659065111224,188.37388301015318,191.1946899548062,184.63952697662347,186.5600630803807,187.80537277339133,189.61749415007984,190.33479904594344,188.16944793869627,189.0387011157293,176.2261112899572,169.46586826214843,156.61721102038905,157.94323696623263,161.64845070399576,173.27863107516293
5,1986-11-03 13:57:58+00:00,229.68993454477467,235.10684649362415,231.21978833984957,233.4608447941111,227.75360152632447,230.19900896000217,228.43586331048786,232.34716378773967,232.07028477873158,234.18667842925572,240.03309489000503,243.8239429434868,246.90832376610032,248.70923773055122,246.80041809593197,239.65101974250484,241.53989660966772,234.30740966010836,237.22499673751437,233.61054935402342,236.76397880325425,232.78817103240675,236.6521006702779,238.0265587569931,240.7476251572661,240.5370496795106,246.5907200722895,246.1388200756957,240.66353927438206,244.6603911524114,239.9743220512901,247.57857657729798,235.19627984437017,236.04063363991418,230.58643103572064,235.98889765624398,227.0681179503433,227.49971127195315,228.06659510684443,230.00913577138815,225.1232044591523,225.65141304938916,228.73093825541997,226.13581435506123,227.14190227885484,220.64054399074726,224.93501446544892,224.4023055617078,229.0740632578068,230.44201029993602,225.53650993058025,221.6844730022994,222.5398888246578,224.84438417960536,225.97920290132885,229.94568824892679,233.19501944071027,235.3477269611103,231.65671024789208,230.28042500756402,230.10028252735322,229.62036379676678,234.46486190124494,224.7785625988617,222.4655310841992,228.88995725780552,220.04652461158486,220.3154119931415,223.19574051250476,227.1978474793899,226.59430470203515,214.89805397922584,217.421179046538,220.3590271692305,219.96212663276873,223.25266797982113,216.50830375864058,219.47923530901767,221.254872975517,219.96879485486244,225.65477622625673,233.92843361318972,222.9091696242757,216.91994109060974,215.76007750291268,220.18841016363194,222.83545130730445,221.32977632766645,221.99434076007694,220.48425575085878,219.2675854266978,221.35312742396545,229.66711808773476,234.05036351190444,235.69002119092315,232.8666626472627,227.85869188389853,224.28227705793745,224.63469117417839,221.55998520753792,227.5815985897475,226.25691925804534,232.7032251248448,235.69778798190748,242.20335524953546,238.4891043468953,230.52570485173266,229.83359993191635,230.1897820721324,229.85879589147027,226.50699179840103,222.35208180145995,226.81254823987092,219.97587766223484,224.61514187653063,223.99134061126176,211.99079299212593,212.94677872148085,214.47771577080496,218.9473944052593,213.072400772246,212.40880663639064,212.48413904396028,211.17163800789743,210.9660328881535,220.72179628424792,218.7734932622501,220.31190606260682,207.19608047202408,201.08633396041154,182.4209869354666,186.3982938394783,192.55973064836186,206.90766874863942
6,1987-01-22 13:58:58+00:00,233.72406612852035,228.3868198457668,233.71781910085917,228.56819037565785,223.38368567065106,225.02113374155138,226.6940967576818,221.56154216807687,226.02840667135757,222.06036576319048,226.8555498553223,236.13781142285092,238.02822671254393,241.90872373519022,234.59242326442694,236.42482911531425,229.84422640563503,230.5014815870967,228.0094785170826,229.40404198879295,223.293877698784,229.31242486728598,231.96320046316416,238.30609075519146,236.6404796468571,236.63887551732265,241.71153371387004,240.90643233610618,239.24355638957462,235.9017770684192,234.65927974824422,233.58696337100687,236.33572383828061,232.90440906320143,233.86469736035656,231.19468471824783,230.8685375118174,227.3396362444347,233.70909946225754,229.09590059671802,224.50380974453284,226.35136800706286,227.26799591305831,227.00918943815202,225.56951104186274,225.06378062885085,222.5386079918659,221.21822851726438,219.25032363505147,223.38404653905425,220.76015305120285,220.57770256089975,223.5640388381994,226.31084566676998,230.2610793521394,234.54607662182528,238.9606330844079,230.60725062657474,230.83777423586997,228.22453871329247,230.78169158922088,229.6969269123233,228.5093139830929,229.99203243257872,228.7970873720427,236.75159679288612,231.2502759185595,229.44808170675066,226.74615637704437,230.01966772177906,230.55936724129722,225.5840534644247,221.41043346718118,225.8135278402898,225.73159837945707,224.17735931620948,217.44534900351175,214.0245131144319,216.284690069163,215.91581989448744,223.1983847065441,230.90888487796485,230.19687959502704,229.4887983625901,232.43204147840208,232.3034317860328,238.67759645481328,238.36602444420873,232.63619606949214,219.3774357618351,210.2349593827219,210.47334670402992,220.64021453024586,229.463690530298,239.07621215614432,236.92631547942062,235.8476550797733,236.15713577074393,231.7938713072577,223.75861559848494,224.30181394487266,228.09298588386085,226.53396617369165,229.61455531420754,236.84493131293124,235.4960422357613,225.93518037529253,221.81314776550414,220.260187657222,222.15620207784818,220.99807928275612,223.20545569318276,228.85833115070704,225.88284617337598,216.767615070613,215.24477381326722,206.7709468436343,208.78813638951107,207.62757902052203,217.34900309790635,217.5836555912855,220.7498679488642,215.78124401517977,216.7366874343092,209.56339894797776,210.08015211869528,208.6247765658612,211.68734665506355,201.17450566182063,191.91358331222756,174.99461688560513,184.30463308420167,187.0531056016959,205.1589004951548
7,1987-02-07 13:59:33+00:00,224.01352610688753,227.27333485908733,224.98637855768953,224.70097119388512,218.21504685661085,227.07912395248957,225.91382627590912,225.38513511951695,223.1334583486088,223.2378595204959,231.62401007977076,230.31564697114283,241.44051497476704,240.29940028872107,244.98165240260187,239.88616015490302,238.2349361627009,232.63510629868193,235.2978626837697,230.42334010274644,228.43992643678337,226.61477077513777,228.9938633931319,235.3195646669847,235.4960945133688,236.06978187967553,240.79216759716235,246.09637780005335,241.83165878455839,243.61081062714533,243.32654355023965,251.34884174736717,250.371645560718,248.67615841129248,243.89912758255167,244.37753571635676,243.2541013021521,240.56233436000687,242.72313841775372,236.67634413775755,235.92604408927434,236.24918971423713,240.32042040315497,238.9788049909367,236.0785865945212,231.54036496801672,233.04773504666093,225.21630700776493,227.25416939929733,234.98288735770348,232.52205975351907,230.41419577001005,227.67953075929614,230.0697914609225,240.49551464157685,244.5903061722932,250.33409891599285,249.29255926333283,238.938809014109,230.30487464741918,232.63398212437227,236.88268876669775,238.73680819475953,237.14233138266053,234.08634944432822,240.5527051352643,225.09736862659375,221.23329990694555,223.56717688141305,228.13305971402224,226.52536985942083,220.56622589958982,218.5413500423243,222.87022719754242,225.80812965404428,217.26631012999118,208.57556127272562,208.90079469650553,211.53628038827395,211.14869904057196,217.59469846669774,234.03958237853027,232.38166530113952,227.23872302915134,229.4050816289125,232.4627670000204,228.60147260346372,228.2244799447973,220.61052567073187,209.90529491287253,207.18197157905175,205.8336704486174,217.4420617252663,231.2096851537985,242.48453342449693,243.63434365537455,244.3652178289682,237.46354474872425,232.79796896749963,224.23013698300298,225.61060227360696,229.0708992934375,232.91564377350363,240.00601324746629,244.40326498273157,238.55701882451243,228.10823429355918,223.91635333072122,223.9946000580723,222.19741954326037,218.06569531303063,218.8296944886682,225.40859315468907,222.43187016373878,219.87097532925378,215.41245272074036,209.99116100765917,205.12566462095668,210.52337879521227,219.93560770313582,214.77919503893247,219.8809158886895,217.5244062883992,215.4661301334475,207.29943774130348,210.09071240260118,212.60556482309983,212.97478541667545,202.6927647445679,190.44791381475721,175.68285314126527,184.08099455842103,186.4141224983992,203.5648711832355
8,1987-03-27 14:01:21+00:00,229.54539212577123,228.16986323438746,225.00041778645328,225.64154090282258,218.07742009840362,227.56900985207562,221.39951731555504,227.59827987831028,218.38670179310566,221.8228749560983,226.78890007261066,226.36742935759884,233.85889562673577,234.41668701993666,236.56972401155684,234.4981752496837,235.97138018768692,230.04203819654106,235.47952570148283,226.42890182728019,227.86456764510572,228.49925708768123,235.6792167580684,237.83717360904842,241.04589581760587,237.63167348842495,244.89902053269012,244.89495879487768,243.04846552268134,244.97314067673162,240.56658293492364,240.2559579401002,235.56922967335117,236.5267341983042,232.25972770577374,235.9958603620663,233.1282466440298,233.0703599311417,229.41582060939552,234.02007743585165,231.42764054628668,231.90724965405224,227.9686639557383,227.6584633268119,227.3521183612479,221.2899975378262,222.66238715966296,217.17253943241846,222.5278940015342,225.52546137082737,223.93583949739246,221.49876851420652,221.64504409285365,227.9239013137531,232.8114430439703,237.30077823830504,237.23277872175066,240.06227748103672,234.38599451591693,231.9985411297331,231.78150494231787,231.6497014274796,235.5079370550106,229.59592480756078,234.53600565590395,240.82158167374,236.0710598920765,228.08178154816454,228.22510811254915,230.92587458434014,230.49664862969257,225.66943421819025,223.62787655873024,221.79126196109337,224.0199801595628,222.44071351245685,213.6293814850937,215.17294561387027,220.6149002650349,217.39339446745998,222.77703764318028,233.54503202059004,229.67436747996203,228.35871172019307,231.88869784707452,232.98174199193556,232.0553265466612,232.55249207599195,228.79927702477556,214.61971126372777,208.58529504060746,208.41068056990417,217.26763643785125,231.98131441193547,239.52820326914204,238.31288127588135,236.3369477314397,236.12555013297367,232.71658121823128,226.91773900494064,224.87910834464503,231.69792915631587,234.05550186077215,234.879565205209,240.01622549393247,235.81218070831218,229.62846329843748,221.29061898674658,220.16759220602688,226.65077754876086,222.44082066435124,226.5696990773514,229.06470537610141,226.534775088842,221.92176047895546,214.9213753463079,205.05827605733134,206.8470833571141,208.298502844418,215.1410915403351,214.02225026276508,219.0607849556798,212.713607022953,215.7396639091723,208.46373739051725,206.58225684888964,206.9575453893489,210.55138516402656,194.09069841265136,188.03921351581613,176.600109188194,179.7826661008454,186.23325375637913,195.307536977158
9,1987-10-21 14:06:37+00:00,217.0725808993709,213.18787002922122,217.6722579800424,212.18342905513134,210.27328347715866,209.0585960985846,215.75020795385882,212.5205969698137,220.12329849419694,213.8092686086842,219.89770376215705,222.82394447875498,230.64849767592858,225.40866098600202,224.8161794469064,220.90428097727846,214.02481335591756,211.76741857127143,209.24402155693173,205.19342024769907,208.4747535235703,208.20357833633392,204.0393996451996,215.97850954988638,212.23564523182267,213.54496900459094,218.03564290947838,224.06179582091227,219.68390073879064,217.37115457276087,215.36705921745948,220.55079389626576,218.38955902702546,218.03924477252622,189.69539215383568,,177.54629542814305,192.95540305662894,198.8614981548753,204.9991212390466,207.78892034699513,203.91849540090215,200.41878165040487,197.37990402416466,199.40849777458294,195.03651170300714,197.09230783108325,199.1671729690097,202.1418743557253,209.8763156126471,204.80098974730296,204.5903241688731,205.50594735225047,206.25887875763982,203.27539117287216,204.79522582341878,208.4218869382078,206.987275185532,199.31950952163638,203.47138563979289,208.16047028311348,207.13034296150542,208.5985406100433,204.56872808917242,203.95503808372274,207.65888283360982,196.19653020641027,199.3659185381978,186.40304568374165,189.73263091817483,190.09248104150578,187.36912698359987,185.18526823447277,190.35437786261357,192.13566701014452,195.74007601521828,198.57661803418392,194.16162975592164,192.21189251946214,192.38031887024943,192.5387410507779,196.68362961584745,192.5887879505239,192.80585353186828,194.39439856206127,193.97084774458688,187.45188331147224,188.17550811020084,188.96340491459387,191.2766988328246,194.6175156477051,196.89984368570583,195.38898395660368,196.0027397402433,199.91020823260774,194.95186523589322,195.08506356740702,205.67547033773798,203.7429247378513,195.94247190505814,203.18041358570446,198.60590146876007,199.31947651276064,197.89198984977872,196.39228162118158,203.520291056507,207.06334378536383,207.30155029219839,210.67077357022674,207.93801089598088,204.11891261294744,196.12948962081796,196.2367613220861,190.52049818427014,195.71040168117835,194.8191653234852,189.18967067983846,184.37825780955072,184.2949170975715,187.81617188308778,189.35458238788135,187.75391320530713,180.7443452219598,182.97070099580603,182.03455797587173,189.8251158525349,186.70485472744227,190.01831026446945,181.33726643870693,162.50985601668623,153.71669801212505,161.36884238354793,165.48492259783475,181.73328357353284
