,dates,jap0129-0000,jap0129-0001,jap0129-0002,jap0129-0003,jap0129-0004,jap0129-0005,jap0129-0006,jap0129-0007,jap0129-0008,jap0129-0009,jap0129-0010,jap0129-0011,jap0129-0012,jap0129-0013,jap0129-0014,jap0129-0015,jap0129-0016,jap0129-0017,jap0129-0018,jap0129-0019,jap0129-0020,jap0129-0021,jap0129-0022,jap0129-0023,jap0129-0024,jap0129-0025,jap0129-0026,jap0129-0027,jap0129-0028,jap0129-0029,jap0129-0030
0,1984-07-31 00:45:05+00:00,182.33357474390195,182.612554298395,169.3654229813513,177.07154466963956,174.8738177637797,181.08357476218958,182.9154991454011,179.03114624308301,189.46237365843916,191.0206606728876,195.4088137058653,188.9619615342558,190.48004850760108,189.48065054659926,190.99984063252646,182.43167296351575,177.93992612258137,178.34755673817952,168.967936720433,166.79080620752276,165.02233465114048,165.9531202294114,166.44315682277403,157.76694939091897,165.51821269580333,171.46391254914292,157.217353937401,154.04130811667844,146.28961231875405,163.32032525922494,180.44437235986018
1,1984-08-16 00:45:37+00:00,183.47506431181105,183.58883755502862,177.3392299003189,179.0057207914782,176.44851834928068,180.50752789600799,180.48165464825217,179.88163389279566,182.5360146695782,188.1246655330166,192.11948677635343,201.2742811648371,199.82608267784101,197.84401288126216,196.21677920497336,182.77697801094462,175.9188125838384,171.3118086635271,170.92795345758734,168.168093920943,165.76132834124292,166.69066954125586,167.60497802238126,168.64619822567997,168.13981820975192,173.33240455735043,168.52754572402444,147.99223387431772,156.96018980830277,166.63949645674543,180.7098799170761
2,1984-11-04 00:45:22+00:00,200.84465278599964,190.98057576669186,179.8700889942088,181.83298202080974,191.94639571931154,194.88421156624213,196.1744418686608,185.42592557956073,193.57010300665246,194.21647309591253,193.41640787936151,190.57198174830228,214.04389595462607,197.96069953739092,183.6047414983245,194.18452640044603,191.33262756384187,188.4954379398604,181.6665868523833,150.1345822783554,143.78603152542524,144.82221922398628,170.53660773953646,157.51628077572113,162.43318394879267,156.24630262426282,,,,,
3,1985-01-07 00:46:06+00:00,210.0872126596078,202.9692104069944,187.15371487004637,195.66825001316218,195.12570569671658,192.52430780173106,191.66015239543157,204.23000947822123,204.74470071643003,200.0308805971041,204.66159322804975,209.29690754651878,195.57569684393025,196.7114737134521,198.82035762115783,199.66484281747353,185.0585194751618,184.90591773953204,182.68278266974414,179.4465180046495,176.099302071115,174.86825199928188,177.42848609696236,185.9944858787417,182.87015745849988,202.18744694373112,183.11064278733582,173.84012399060794,165.03249662384374,176.0381785196607,193.1775559437498
4,1985-05-15 00:45:56+00:00,199.85061555868586,198.2347828866176,194.0228858862031,172.67854229097009,176.39802405937104,160.02187870254969,189.7907789829548,188.12827956270627,185.20820634591487,178.11630135643324,183.10898851089985,202.0573135150297,202.8587852656489,192.43210929081863,181.80361660976982,185.36992960287276,164.2988716262765,173.2868748204286,172.25676878976026,166.22525919817255,160.46409559916705,153.32029183880798,153.12162362516798,176.6794168467104,184.14334474054436,182.34409770096096,179.3680926126954,146.2208386206422,141.73600467459912,160.4506876867899,186.78970142483078
5,1985-08-19 00:45:26+00:00,190.1598757875481,182.87652036514092,174.40999945249348,176.56329900867678,173.49334852459154,170.99249494183846,172.765361246695,176.21400624507626,183.09520721340755,185.93055463369896,184.87779108336812,178.68503679643263,174.76897399703887,180.25256145443154,177.16829875057914,171.44142540704746,171.44558796483565,172.49623281011384,172.55085656975538,167.5415565593999,163.32757946918866,165.75893583462675,173.54811027901854,170.19927936366517,174.8400647730316,186.5773392735951,171.91742508635912,168.14771786956464,168.50563550414014,184.9580848345178,190.39206338211
6,1985-09-04 00:44:51+00:00,187.33844509091713,179.91208883445108,176.0171778926356,176.77929170648414,174.63088695342478,166.358706531376,166.05880575012506,169.60763701760777,168.94568326217018,174.42560190205384,175.72498606977516,180.86782256472011,182.24584447615362,174.87456682305938,179.2055795502475,172.8638068808099,175.73814422705843,169.0913427060181,169.53239402029706,166.58301933272858,161.9918452839969,161.09576273187946,167.82219043089302,165.33508678740702,179.02703910265635,175.7138916384803,175.01363824251567,163.81016838608423,168.83358600892325,176.30077832088406,179.66359008985685
7,1985-12-09 00:43:30+00:00,187.61096529017053,183.97562319201296,185.59987180535168,165.14719701119407,167.72316091913473,178.08356040104005,160.6698937001677,163.18044995101238,176.2706880572163,184.02835089820195,187.82182398654646,188.71905559775973,189.32472243537003,190.55451836612988,177.5667887834184,164.4603253966517,169.85494989513805,173.48087298853739,173.34162996958798,161.18695553493313,150.59252392159198,162.82299966685696,166.411128275175,168.0937328887049,170.6328060768423,182.1649432902047,174.33422868651004,159.5277090177066,165.39761699214588,167.8444125495876,185.2793394824551
8,1986-01-10 00:42:55+00:00,201.08116544689716,197.86135874932756,190.50431683451583,192.57806531222042,187.1782330681299,182.14859448170967,178.67832398625964,193.48665909896383,191.90654352979342,199.5903158719795,198.65517115059993,211.0102000876316,205.55797099097347,198.20108246394616,184.63952148776556,182.120178243276,186.05132495910848,187.82022509083396,181.34236072580242,173.90981850288424,174.80618605976434,175.19302563765538,179.1276154703816,181.4873912356173,185.22897057974737,187.75154427616576,181.08121668313711,180.07125515047773,169.69146328851937,182.9972973631462,191.2581489998779
9,1986-04-09 00:35:13+00:00,192.0036490009942,183.077347482211,159.76360827029615,158.83792399596246,163.23588096604774,159.7986950056731,174.14353850287077,171.29558262466472,188.09957017452805,187.66146012449153,178.77205257364395,187.05156640820132,188.82143746382465,200.18180216887114,197.15469681152157,189.09796697419947,185.72835927715207,162.59426952242623,160.6630600890898,154.3235011395829,162.44363926345454,161.2046735289258,160.98330812668442,164.0191290990381,178.74098102744088,190.33231036690174,168.31342732952294,143.56527894786987,138.38690558923884,148.74105524641274,156.8443866012022
10,1986-04-16 00:41:14+00:00,183.27316568117166,169.56760514393832,151.4471403615324,153.65793254604645,161.54606290061318,170.57742056573656,165.09200172000934,170.9992401673303,173.91852365407652,171.22238025640198,164.6589230186243,179.9037070460144,180.03869679294596,181.01229026520014,187.5132174399411,184.94451341410618,177.7852665748799,151.92905844364236,141.8896536476787,148.72969952186955,147.8186975814536,139.61138836676437,143.07875944283398,157.12718457289455,166.9791814428499,173.9966539999881,170.2438912955298,150.07022198004466,134.7847053887557,151.85547043342737,154.06325445655196
11,1986-05-27 00:33:59+00:00,185.2361348679637,176.32091730199127,172.78353270389744,170.6615899436857,172.9138953180156,177.6953369039942,190.20736529780095,195.8493513291604,193.93941619536432,194.40224774542068,195.52742395827735,197.034459827749,188.30366247799245,189.7746112553142,191.4884812500908,184.0489125901062,178.99008591270226,174.94199022739107,179.0675606200183,176.643406309031,165.75281502393887,173.33241613601598,183.51108377690704,181.47043255343976,177.81514838633862,182.093847659042,181.9410700535971,170.53618334303397,170.28244120538162,182.647860241875,190.4555504260751
12,1986-06-12 00:33:30+00:00,194.39391093914185,191.1801609755444,189.65324873343255,173.10933247676826,174.4392284398209,179.49628888606784,173.75778071574877,175.63661556526816,182.04690276461886,190.1741777040748,200.13681789957198,202.11978368414506,203.5119990842309,198.4606074373709,199.7680580268212,186.6269093800573,169.4539186541709,175.26542626646682,168.4425372353884,162.73376751677267,156.3921883233621,170.14430185786895,183.90972586864456,183.82025254967678,184.29709441435926,197.73772903327693,201.72396569790578,185.9782805638707,172.133872890454,181.99531802534347,192.90972442343983
13,1986-07-14 00:32:26+00:00,179.18786675755396,191.60459229781733,179.652732965343,177.83725819024934,187.87450363793283,176.77782594755078,180.85885385371427,176.20166479646502,174.53911036136057,179.27580781313173,192.23158651755728,185.75523589227245,194.5888523336377,201.57765518822654,188.42304983052702,185.045625957898,186.42921756170628,180.51147578154627,178.51009474891748,163.4270723463258,156.30897237715732,166.74556553281,168.75716318966414,176.09546706663292,178.96753632620556,180.20475822863358,187.8738772867209,169.6433000477419,170.4983960192707,181.36069137843353,191.4190442262194
14,1986-07-30 00:31:53+00:00,184.0561546881875,184.83043182477158,175.12584282829275,162.42283896015132,169.9139669768876,166.52248576105234,165.3260069556504,172.54572130107832,169.15086717612854,189.2823908707006,194.31422960284473,192.25929964239404,196.7872560304544,194.77787370124994,195.97240565101035,173.02121081636847,169.6219817655508,169.6005635712577,163.55890247334304,164.33200782467165,157.06012413925356,172.1759261261464,174.2118502661199,176.673215349761,185.21635509919875,186.2369029904169,182.9959655690902,163.76578677118783,150.60099561147496,171.94998233747197,178.8084137622441
15,1986-10-09 00:35:13+00:00,156.29196510900587,151.58163677266634,148.8533938016564,146.5784731344936,150.52202090807788,147.14546271649755,139.22590641458322,147.03610943438895,152.93809475512793,157.09793912203028,156.46549142353362,163.7561789736358,169.11410979912463,168.8613686115979,164.15157184419488,158.3410281907545,146.82461967340333,141.09244895377142,140.92403042552706,140.26219780879953,134.8902963429445,137.36265542414097,136.6251641334249,159.51916472325667,162.0121179163251,148.82638962792322,,141.93254268245795,156.89930302700856,165.14681380486323,169.62245058757853
16,1986-10-18 00:29:08+00:00,185.08805852274762,172.23851008721752,164.60837945179418,173.81571382197666,163.50864349170536,171.37960672681055,168.49674870077865,173.87230031549583,183.1932412142991,187.28874882785132,189.30500348083507,189.01182217345254,192.578063469818,197.31028388229475,188.05730880284943,176.93196612962575,172.71331597308605,168.14697941217958,168.38279160951018,167.761272991964,171.0046957292142,165.564476743867,168.85305941368352,181.6345705461973,192.8762220847885,207.30803601778433,172.25314254097322,151.2000637089351,165.12104665838132,170.68282297758526,185.38847760051462
17,1987-02-14 00:36:10+00:00,177.58655999453734,179.9344520887147,171.87310578403273,173.21710447766608,171.15688586847926,170.5999324897132,173.05704519026636,179.42934414054898,179.9368950066695,182.2477930663515,180.9829667542876,182.87156146086633,179.47879044352462,183.134607271111,183.70409657637546,187.0147039678474,181.93959151566605,175.29107377561905,179.0572543821865,172.4482500370231,166.88064892727581,169.49576879897174,173.80281305158132,187.26566825785892,186.9776669574651,192.03882456867524,179.88401827598605,162.65600205811052,157.52827629806754,177.62759605479198,190.99343676694622
18,1987-03-02 00:36:47+00:00,180.765102748705,177.21022790608376,169.461495236324,174.52118260435142,165.0653179284061,169.25202471124248,174.7539689416672,178.4545292578724,175.20415038798757,180.62094187084935,177.63371960773668,173.1848697799529,182.4923856878436,189.73912451123238,181.7697540254695,187.93026484014644,176.9729595658485,171.28451587291664,168.13725384897504,174.43212717672108,155.92145618172046,155.53670608412682,174.10409288908593,184.01388051771121,185.92916333629483,186.8586159648612,176.99382420609248,161.4744143044299,164.37777738694317,174.9290448095113,189.29749614771558
19,1987-05-05 00:38:57+00:00,180.93850373034127,179.19496475737975,169.07322154605424,168.37268906631616,166.0262652422372,169.72600767880132,163.97989092004323,166.85530742300264,166.51771955456064,175.19418239617585,182.15148222508,183.02701291885978,179.34712397280114,176.3696802378634,185.23125309436895,164.77599785900296,164.2910326373571,176.62372958714954,158.52236534853287,161.4245199519316,156.55197036302303,168.55341486877063,168.29445202000994,168.31458365777445,180.82912763654463,184.06136405236717,177.2100192664376,167.4921514051488,165.77059366557012,169.21868175959108,174.49570939707343
20,1987-05-21 00:39:47+00:00,190.54532307086944,190.49593883996351,188.90826288571836,184.26401963808547,185.98916176325733,182.06574235030087,176.78087557398462,177.061798200884,184.06888872173815,192.21407636609095,191.30261387844016,193.23294791932128,186.7675659012746,202.52449860184043,182.4273437325115,179.8995027603972,185.81165162305123,185.27353418955934,190.21581097692098,173.18980110808903,171.6707148825925,169.44522473772415,176.35301364420047,182.664154616264,182.8490763488011,188.16315611799382,189.36001241452777,183.90496782540586,174.3763368426388,178.56716723575911,181.90381329042842
