,dates,mex0397-0000,mex0397-0001,mex0397-0002,mex0397-0003,mex0397-0004,mex0397-0005,mex0397-0006,mex0397-0007,mex0397-0008,mex0397-0009,mex0397-0010,mex0397-0011,mex0397-0012,mex0397-0013,mex0397-0014,mex0397-0015,mex0397-0016,mex0397-0017,mex0397-0018,mex0397-0019,mex0397-0020,mex0397-0021,mex0397-0022,mex0397-0023,mex0397-0024,mex0397-0025,mex0397-0026,mex0397-0027,mex0397-0028,mex0397-0029,mex0397-0030,mex0397-0031,mex0397-0032,mex0397-0033,mex0397-0034,mex0397-0035,mex0397-0036,mex0397-0037,mex0397-0038,mex0397-0039,mex0397-0040,mex0397-0041,mex0397-0042,mex0397-0043,mex0397-0044,mex0397-0045,mex0397-0046,mex0397-0047,mex0397-0048,mex0397-0049,mex0397-0050,mex0397-0051,mex0397-0052,mex0397-0053,mex0397-0054,mex0397-0055,mex0397-0056,mex0397-0057,mex0397-0058,mex0397-0059,mex0397-0060,mex0397-0061,mex0397-0062,mex0397-0063,mex0397-0064,mex0397-0065,mex0397-0066,mex0397-0067,mex0397-0068,mex0397-0069,mex0397-0070,mex0397-0071,mex0397-0072,mex0397-0073,mex0397-0074,mex0397-0075,mex0397-0076,mex0397-0077,mex0397-0078,mex0397-0079,mex0397-0080,mex0397-0081,mex0397-0082,mex0397-0083,mex0397-0084,mex0397-0085,mex0397-0086,mex0397-0087,mex0397-0088,mex0397-0089,mex0397-0090,mex0397-0091,mex0397-0092,mex0397-0093,mex0397-0094,mex0397-0095,mex0397-0096,mex0397-0097,mex0397-0098,mex0397-0099,mex0397-0100,mex0397-0101,mex0397-0102,mex0397-0103,mex0397-0104,mex0397-0105,mex0397-0106,mex0397-0107,mex0397-0108,mex0397-0109,mex0397-0110,mex0397-0111,mex0397-0112,mex0397-0113,mex0397-0114,mex0397-0115,mex0397-0116,mex0397-0117,mex0397-0118,mex0397-0119,mex0397-0120,mex0397-0121,mex0397-0122,mex0397-0123,mex0397-0124,mex0397-0125,mex0397-0126,mex0397-0127,mex0397-0128,mex0397-0129,mex0397-0130,mex0397-0131,mex0397-0132,mex0397-0133,mex0397-0134,mex0397-0135,mex0397-0136,mex0397-0137,mex0397-0138,mex0397-0139,mex0397-0140,mex0397-0141,mex0397-0142,mex0397-0143,mex0397-0144,mex0397-0145,mex0397-0146,mex0397-0147,mex0397-0148,mex0397-0149,mex0397-0150,mex0397-0151,mex0397-0152,mex0397-0153,mex0397-0154,mex0397-0155,mex0397-0156,mex0397-0157,mex0397-0158,mex0397-0159,mex0397-0160,mex0397-0161,mex0397-0162,mex0397-0163,mex0397-0164,mex0397-0165,mex0397-0166,mex0397-0167,mex0397-0168,mex0397-0169,mex0397-0170,mex0397-0171,mex0397-0172,mex0397-0173,mex0397-0174,mex0397-0175,mex0397-0176,mex0397-0177,mex0397-0178,mex0397-0179
0,1985-01-16 17:12:25+00:00,136.3643564032043,166.5323771997709,175.2511359888216,157.5611207483833,168.6938274585168,166.49361483139995,150.17032386519475,176.51356548345996,174.84417547482923,171.45499122045624,184.18716774461527,155.88950100041848,145.15267667409898,153.1992433499817,182.08174181410726,193.95522331602803,197.79163477921733,217.95917113289,226.14374999049545,185.59610537069582,177.16402259117206,169.31301152159432,156.60218715431478,159.39654105417546,167.4706216674654,185.16950168648907,172.3373214664523,165.7869412131063,152.04658954538644,160.06543621912903,176.9041832090644,155.49079108418852,172.01886002224063,173.84799796303187,165.4122004273136,166.54563968031866,173.6274347684681,157.13892450054593,152.41847504932267,186.37520986593165,221.3855298628684,222.9996992388758,218.50541320812525,209.2202854902258,184.7521156365585,171.6124330872532,165.9095912189576,156.4653051668389,171.16243130054545,200.44444207692533,215.7250794088944,219.64219864894736,212.8297743077775,210.44001642009286,208.4979316948411,208.9096681603591,207.3924757932397,206.03764050472583,206.7938066799493,208.19564438157514,204.83774996451845,197.08416050092939,191.05584718937595,194.2216157369916,204.90023015303612,190.8957677123341,190.65018967280565,214.47043984429,221.86816660784848,223.78734791395584,196.2515102422829,178.06611306952266,179.70272802844016,190.71206398591823,166.88056777084125,159.3529287114891,,206.30501700762557,158.89024329412982,160.40233574561822,202.5805796287914,207.05426354287295,212.10915050210576,206.56003699175068,196.33914969467628,188.28883482699078,188.54230966458852,185.92010175258798,198.72484272856872,203.03868588572172,205.56316927780904,212.2676782851643,233.4534705507884,185.3135520418615,184.46660266125346,200.84473515672394,209.65661142830243,207.64158329224583,206.11398174061486,219.25417036163822,215.70649929014448,212.7220633264789,202.5769805990369,195.67762676812177,192.5972253650416,183.16949117673414,172.9547971422217,180.7767521264866,178.44380223335804,183.5435910661767,194.7075615628865,204.63310642623563,211.34342564800977,202.3416457816523,195.337528156147,195.9329423622741,219.22179547763952,218.6828658910143,228.6589485146368,226.41553701658273,211.26194007025677,197.74051663308185,182.0917210610566,181.21611884346368,181.69862699474368,197.0297400211213,223.20993346531858,221.57739784922566,204.17456073307244,197.17943447244284,200.98616934271655,224.93539024694266,235.4195460445994,246.56678950197127,240.66244028016146,207.06386294747645,200.7130216369463,209.84533612294723,221.00971829508478,219.14908273671065,213.23418435599314,232.96032989597097,241.7549801436808,231.0463766507426,224.09572955977134,224.64712768010153,213.76227319971744,221.90527160950575,214.4346662951235,214.52295925788235,212.1971548213363,207.69068816896421,207.18271816550418,203.40256677521862,200.80559685184423,200.75019322184153,207.59082424330046,209.55883275131504,216.89263198578826,222.0680275072345,221.6985339101545,220.87569254052565,219.79397888393154,210.78926411743393,212.3611726369361,207.83443651319783,205.3273554254148,209.97757591651333,214.36266795708715,210.75323846254017,215.163027259901,217.04206459868493,220.11765040865032,226.1167680404534,226.96308158917563,223.51343303378445,216.31725219047124,219.0069846759137,221.51114599127305,230.2970921846381
1,1986-03-15 17:14:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.28530123958936,225.3688389730793,223.01099859752952,212.92038906751438,207.9337912699804,204.53547445318452,203.6685101025753,190.50464960049655,190.77007712593317,179.2647322292814,186.21840031373918,195.16611371850854,211.76563266143552,221.68385661503999,229.62350169913756,230.01257186525876,218.93617920229798,212.8259965219977,222.4199935302181,239.36735731326337,238.87579360372365,230.81825910033896,218.18295888974845,209.7453400515535,184.0382392440548,184.79864240234187,186.825499810375,199.88721049569384,227.55399855002153,236.60857428929907,212.41439666431341,204.86725184815404,204.57849476456153,218.06712943150526,238.11242342733604,241.39668323104968,232.8007248048177,204.74411268477652,204.37430489540657,221.15984359145014,228.19542482682627,232.94399996859184,228.6041601671532,237.248647896745,250.59786765812925,245.12662612618686,240.78884260651637,233.98771015158567,232.6399012602164,235.61869086019271,230.89188340901862,223.2745343946179,219.92102174861307,225.67043153564023,224.66815922213289,226.68509419870128,228.02519507935307,230.3624522722866,227.7582573214964,225.5127175491174,224.8258355938106,232.08635247928342,231.0064817855383,236.56216687143848,230.5335343563765,235.65932852424606,229.62590285036777,227.8883383557257,226.1452231717057,230.46802986811272,230.727272638773,226.3909890756198,231.6151058095217,223.28303740003798,228.1535555701194,229.00154636496936,245.12459436650389,243.86186253277137,244.28102414713638,251.12744589596278,247.24801532113062,247.7371106729351
2,1986-04-09 17:07:37+00:00,132.23785211823997,159.71494983319906,164.74294595141478,163.92508881433187,170.20717906336597,160.36370980200786,141.9295272093051,170.0429625748564,170.65515053331347,169.70352545143496,172.2815011814487,170.04280651717232,157.92112706534104,166.76063002636295,189.18565313262974,190.47942283509096,202.43821968299386,225.16359803853405,223.86946890513866,181.0737398083205,173.96007319035067,152.36920403412478,154.9439861052569,154.94613276179595,166.15056358499598,185.7215161203714,170.94988393463365,176.67980529974133,167.24568028201557,165.94271207191494,171.91918213350584,157.95208449606795,167.54409241338524,173.89067785839103,172.19582646081398,167.42250963261307,168.86371197037454,165.4480361922249,178.5757454345739,187.11798089864837,220.07801634976704,224.75541117107772,233.2706720979301,219.17420713910082,203.41758821329668,189.56716860419442,173.81900930098539,170.9134164443463,192.05453749198347,217.821569645131,227.5283944985348,225.7154070911443,217.24893551380393,213.05358171770595,211.41204933285977,213.03830535873385,197.71085355489285,199.89706862941813,203.5144555213598,201.55766793205552,205.89606213169134,194.363388536414,185.64467392735838,196.11449029620402,209.5457445531695,198.63591334827092,183.76161676190668,217.27912667072343,220.60447327661845,213.38439427517974,185.8768250082674,177.47169359349988,173.0407375110894,175.54399823979557,170.2010363331411,162.76494396883288,187.3576529873661,200.40920012569092,161.344811331531,166.20071986839525,199.26435018874474,208.08409198389882,206.37081814190677,200.2692871697995,194.85170757518284,185.5628390070711,182.9230083050773,184.63558662024337,193.39348783666554,196.2597289017778,205.46454139884247,219.82783935951397,238.84754443101042,226.45443949742167,225.9624233113578,221.0419862520418,216.52101313664946,207.71554817692837,207.60949860039878,214.03827509807388,212.88836277760723,205.7228793535338,196.46187796096453,199.7464126536372,201.0217121667419,190.08080433400005,186.04205223321023,182.56328860524684,188.1526953749541,194.68438911168408,206.4712459100096,218.02903451155456,230.88804593654274,226.05961613755647,212.42563167950567,209.5964236036715,221.06002783807205,228.65107034599706,228.7513390892851,233.10198068606005,211.75828774523072,212.07611760953384,187.10853682916974,179.65777106319223,188.9518979788826,205.5872049548219,231.51952942208777,235.54215961639193,207.48432066947595,197.61325593585536,199.14016175306062,214.18614928708007,227.3759906800398,248.78530193755213,236.0883364111933,209.8096599278896,214.22902704113963,220.65856613526626,227.89597393090014,237.57322654507647,238.71533607018873,240.6510782474251,253.7165449884751,252.21934571537386,238.83898657144655,229.34258229500108,234.69675506006143,234.5402982137643,228.1152184927595,225.40493563418846,221.17574975308614,218.6791733101849,221.52353151820768,218.8089004110547,223.16209407632843,226.39462889793762,221.28061192922462,225.62601726681226,227.30491378069613,232.07822408599583,237.63275480230138,230.0427520228232,229.46216934123385,232.32592351151587,233.76835238931724,221.8025790630575,218.92919631976451,228.3570552943429,224.8371652377612,228.42358302962495,223.31513373732906,217.99469710810234,228.1695359976784,231.67528532349885,241.48079797037454,228.56935601418047,236.02319110931805,246.21704656823104,245.2045772178401,248.0117468557719
3,1990-04-11 17:08:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.98375383217106,225.95014780300247,218.99775813217104,221.63249222636182,236.86393946583965,237.92201144684893,216.5073546151213,219.6343252784712,210.02650454735485,206.65770276948555,210.2798951834802,194.0378804513093,200.07411316940514,174.49810953423142,178.4473104007259,184.99514617481415,201.00023061261965,217.7643799573458,227.7384969352774,222.64656412315307,203.65249096456427,195.86090106982454,209.31683729887334,226.14611779604192,226.59076177779818,232.46277340894665,221.78128611137717,203.0023079666476,186.3055251924488,175.03120846592262,178.71805973468918,203.66089628078936,220.2481178998636,231.32032637902836,212.65123546060576,192.07657474630147,185.28204124293111,207.87734994887018,229.5884573284751,237.59505930588054,232.4958720764975,214.40534900931357,218.4261584571462,225.97043945857908,222.68518207118746,219.90462659131802,223.69061025993096,236.9050607894032,242.31619743350504,246.36481765880868,238.23132669816133,228.20213370825437,236.74630610612988,218.6442767159538,211.95303516976907,211.86293354779107,214.1139370602085,211.02504541554734,215.5485056640682,212.8879660423976,205.44471517334344,216.9343628797676,219.0643759035199,218.5946024525431,227.67135669425772,229.41412542450811,228.30988836728736,227.7652663384229,221.83358694767585,234.33369326247686,231.26895611732297,229.57667139678654,231.29305572779822,237.1882334023358,241.33650122951406,233.85113515831824,219.1658335915899,207.48412920109024,202.47114261174428,208.39294802407062,233.27539627235757,232.05311532519374,235.8456795660011,245.81234301544131,249.86890301464894,263.29359780619563
4,1990-05-13 17:08:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.64199593193177,235.88829146301543,226.86069016327485,205.54667748793952,182.58822170484845,174.17671949749996,175.4627650410364,198.45047262372432,224.39448034272172,226.14082649197897,204.92149745467407,192.11767421928772,199.2007548060174,222.50440188276116,223.08743205981364,243.82209922803864,229.99312082564504,216.50008361450966,225.74429166509202,227.7621599628695,213.2485340310185,218.3439722535671,223.75957725850645,234.3107344430476,231.85236394177895,232.43619274406552,225.55369811437868,222.79878310644014,225.44964390867648,234.283191729566,224.26348406349416,219.4561660209401,214.95534823316822,210.10109858427705,213.19518405933727,212.1125600060684,215.82877401031055,216.27327386957285,217.96999891868887,228.7079185451419,230.491843659781,231.4295951325968,226.55550970418983,212.87996391887833,219.08399007005445,229.3169228336204,217.77092072144487,222.10790569116577,222.25099039101516,218.26539042305183,225.0960046236456,227.32545360529375,219.56818767935,219.2053428373584,218.53363761583972,223.65510894915406,233.34315000425494,227.63083490924853,234.0350378288887,248.65634582554236,247.16810135059092,259.63083406577965
5,1992-08-31 17:04:23+00:00,132.7940468447083,168.05277534217657,177.02928627849394,177.38092443001477,172.71074573694324,156.90033141808627,146.25885858997205,170.38962155215094,176.59705896839975,179.56681756890018,190.89246755067703,177.15556096890475,163.81366697343756,162.47610018376375,174.42968711054465,181.00715236084972,193.31732267293515,218.2025586533121,217.8557717294294,180.74641233245077,174.3302662128303,156.77678227679854,156.55665709901126,152.3989592181463,153.5999474327039,186.53093127855917,170.6190226389423,167.29176438988472,154.80839830324828,165.15211031395367,174.03429854368582,160.13226725751383,157.99775438373592,161.81671453883664,165.58142505114927,165.57490377144194,169.6860992677108,154.60485835454602,159.42762452247376,174.54473785229328,216.86027020994786,207.86812994524968,220.42282361274113,207.42772101250546,184.28290465738323,162.22070111507284,160.40889921842947,151.8197615894715,170.22506116856624,197.4413603339262,208.58034171328183,216.99450172436494,203.91488922631638,208.3515581737647,199.2199520047017,194.46796282055385,193.22218640219864,192.35959769243937,200.3994548528877,201.83773740365947,202.3608178985968,207.88591372955673,203.61275842351168,202.37663755562465,196.5074575830984,195.04788867780215,175.93190709165873,208.7110674382153,223.06037975935286,215.73925313679928,187.03681447994967,166.78268487500773,169.33466152834058,174.8543357064594,173.02415070691924,163.8723226237713,185.33330927553624,196.70441629895092,166.79769961648827,168.64210015101972,188.42900105409421,207.41973961681424,190.29571556070877,187.7065882252451,178.83837511746447,172.31154013600542,181.91909640063952,176.941301910722,193.64277940151553,194.39695806882392,196.49478194847197,208.4849325429461,231.36037410314145,190.1415339240473,185.77220563587508,203.86835398906584,200.2388342482318,192.4094572140044,208.68555373384962,214.24904321813773,207.63989053711308,198.5219878312861,196.33047917245972,195.44953202458376,197.43493285903423,190.47520702844614,189.24733535053417,186.71824160188447,188.32752483696046,194.80409642007874,206.10132570410937,218.94575891806315,227.40033814872842,221.86712921351182,205.32936126428194,207.03981861963655,221.26415819708654,225.6526128512335,219.45792418903665,218.0893181391693,209.28361661613366,197.10560781376915,183.2712391287961,181.08269733086476,183.4008858077539,196.39915618692163,220.03361756248108,213.30358003691597,194.53369972614124,185.81474896226285,188.51906429714057,217.27430684726596,228.65327528977346,247.09553823823953,230.292196587588,201.61661493728857,196.72430821478193,199.89296174954424,212.04845336438154,205.97588475471014,202.42058661328068,231.31577255747385,241.98497111242514,231.76451768087182,217.0873443276295,214.26278633454928,210.63866619958617,210.6811034148222,203.7106210963258,203.0975566734856,198.20036293046417,201.02187219730382,199.88509356259704,197.35930696867584,206.53313821311238,204.00625139921522,201.69326683760028,197.9234676979071,205.5077769253085,206.72709369182215,212.13080835198602,215.81434931562237,214.5617173719768,212.11194438123098,213.15222489350828,209.63849815957568,208.09079403937773,210.28808485279114,204.2747788129355,211.8644916723563,215.29870402560093,215.534725449361,217.51934113230502,225.78765686989422,236.65736012341796,227.62466194301695,236.63695989225573,235.6279106957789,231.3222357229088,248.40392948232767
6,1992-09-07 17:10:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.79233648056945,178.96047664851596,182.18535842657514,187.51662477030754,184.29595006317115,204.51272457105046,219.61418655159477,217.9357598773834,205.78263443361243,198.17370957025324,197.3132720472321,197.95977337133428,193.7960418333273,191.18831565565029,189.10915676753154,179.75896480334677,180.08742431735405,176.88949891428032,184.07996513899093,183.32677242223193,183.8519742233207,183.75578234331974,186.71093975974873,185.39749005948215,192.9087472701212,196.79380356310517,196.6252796916762,202.27136032590644,194.54316183278763,192.93774708030924,192.97599216001802,194.63063209818142,198.44569792979075,200.78459224572725,201.8019577703183,202.96338245983566,209.69477322388047,212.004027905075,224.43440217822376,214.57329767982932,213.9581381911411,217.22626084636002,212.5152006836979,228.76682792535092
7,1993-01-13 17:09:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.93685329496654,209.95449484763066,226.0135533555648,196.39660772779712,211.86281891449494,205.31624841137733,207.18811073421173,206.74735715112854,202.31781084731938,209.89180327577787,215.73138035467682,207.93586553700626,204.30696560447683,211.49903347291107,205.0350935080383,202.01477722580316,203.77388093868362,197.7215986489015,198.59854954110142,206.2666730954177,213.57933974959343,234.46439226426918,237.0967268448551,234.73286403610308,223.3082825550897,215.69159641448593,222.6728072937864,234.23985662994232,236.09002149415676,235.41820658172125,224.0834404468024,212.62090498479552,181.7734548121998,179.80956402418428,180.14393601326222,198.48355932269774,222.65222570277493,225.57959034557302,203.9431888171003,192.48815947073638,202.03709983377755,217.99522307607808,222.86084233483007,253.53010515369974,239.07596621287036,212.19543558348946,205.20533151453512,204.24667444201282,207.96936730639035,215.25464758769704,215.38595564534486,230.30821114464285,238.8101059410586,233.98913371636934,228.91778345676775,228.97394499400338,224.5314708551944,233.73687213024533,225.29174341591062,212.33387491733293,212.90956005036725,211.4445960935869,212.53379089347717,210.76658314896767,217.37002704233805,215.71452660133815,219.8885815676591,222.6179639219074,224.6850473184328,231.24283950407786,220.58258783478254,222.7001176323027,216.53171839389177,224.13067132483002,219.37749641562567,217.73759914442238,221.04396660870398,223.5711305118129,229.9143933509132,230.64423657671463,232.85692290046296,231.1484592215652,230.1403967064465,240.08426908349162,247.94877345244586,249.56527915394045,248.4969097134431,254.21673387672635,255.50209967488962,270.8597220390745
8,1993-01-22 17:03:47+00:00,133.6602551870128,169.4576403627871,170.0294362235187,169.73485753612476,173.1982480946331,162.55539320749804,156.89283478316196,181.97749016913687,182.6485012948047,183.6841796725262,188.79069925699545,181.10362088784035,174.37105148032725,174.775273591792,181.0374383850134,195.89923953487147,197.74059281029508,224.74448429589586,222.4150461910723,190.08844153301376,174.15009199022862,164.59921925029832,161.85949873865835,159.5959101816272,158.1052849208948,184.40802451737417,174.04317082078157,173.02258917026148,169.0386095276563,169.52328431352464,175.98882773085066,168.6378028803515,179.10256552125563,175.50996176725965,173.83057687646357,177.92245270875026,178.91714316797945,174.7078735486125,168.90781393134287,184.79288960917336,228.9068704315509,226.52263970056288,232.33793167343552,222.61526553072812,200.16563169275798,186.86747327405493,174.04539635377978,175.1412927006845,193.4437953619065,209.91447234195394,219.61169639678033,225.3816866419403,223.58026657287672,219.2620947573869,222.19215982660455,214.27467949618128,211.16183751924672,212.23568146083596,210.4471292361446,219.27496112234726,218.1837244104209,219.8868478079763,212.51637073936698,217.3706522488976,224.44001392468604,205.64898465227265,191.32849171711416,212.19091613350824,225.3610521417752,218.49323954140584,193.90135976629983,177.8229196400539,174.25084137469233,182.4243490016817,173.32831556813963,169.463682209167,190.18196807864982,200.79307106887336,167.51905342170627,163.1828715034588,202.13834275102113,209.30387404444735,213.37132383290276,206.0421785912046,197.22253159491436,190.25556046499253,189.5214514871066,187.61495866264647,199.8910179755201,197.68733900494584,206.6072515550794,225.82320548739364,242.30980552307966,207.38396279826966,217.2745461236927,212.90604328036773,216.44679205987305,212.1838371076177,212.96038340237448,223.32101445674917,219.3879658400272,221.54556216379166,202.51200735267602,204.96419710621979,205.72655393651465,200.43529541325498,197.40258088859895,196.66644054996294,200.21321134122323,205.82638955089848,218.8968769940635,227.08294166798424,240.86285404798244,233.6420295524954,230.19170248663815,215.6504466684759,225.42690377126968,234.34823479533767,232.5784377085046,229.0629304524448,221.42701702246615,209.84171742360627,193.5438007783465,185.79069618130637,190.46876561013846,203.34854659354716,229.8098876208273,233.44939303680138,205.16938618134748,197.54968786105593,197.82069939221063,221.55557823243072,230.17041767057472,255.67028169535016,242.65250379878617,207.30555887197343,203.65244392005206,210.4543015704138,218.97593901969074,221.66590146673207,228.75549319894054,240.75932111033148,252.97605565848596,238.4609861725158,239.7009901978385,228.9985310211926,229.04991143174558,231.6038465824955,218.01832440566415,220.60929935131347,212.7474529153528,217.56169208430825,218.94791101127979,221.16347324827348,223.52514701343077,220.08540240533176,220.83807424002146,217.5107351366339,220.48396856076658,226.16420876797397,228.28687364150437,231.50248624979335,228.79180614526823,227.70249074666867,230.98954858310293,227.15356732927617,231.47897741218503,230.84201233231278,231.6877098712071,227.7956419452947,233.28760831757754,238.01039323100625,232.78131053104337,239.8701416938335,248.93716060800836,249.1755880498744,250.0979881829323,252.65267843362102,256.87349645175607,261.461910105237
9,1993-01-29 17:10:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.50332838420377,189.7924263483329,187.2262119891697,190.55045291495514,195.89704278546745,201.63906357623793,204.9140192836948,227.65659346475962,204.39336066922934,202.63925421943043,200.05323226907902,197.34464105863316,203.16856742068742,197.08406566380924,207.47584127292916,207.83746152056455,199.21185852076883,198.4347671441702,207.65500987988761,204.51994575528317,205.04133266196732,197.51124175184376,193.8432952943823,193.74162458056742,207.55056751857757,215.3140867348709,232.4516409008598,241.4789324642639,236.0524914568821,219.59479998436888,211.25816440822211,226.3311815549312,226.7955608567262,231.727225697856,233.55239229746633,223.7249138375677,215.0081502390655,193.74524101353146,194.1331617141206,189.2148014533107,193.52326700910015,218.94648115860994,221.40575435157925,204.8404750223767,187.24805505079254,189.45253170362716,213.59995376673027,228.0762013323397,246.65202295788535,232.61207169199454,210.948610168101,199.16368888701945,209.83830886067386,217.33662816549878,224.40746703033548,219.18989752098332,224.92628756783733,233.8207621503476,234.95405960384352,229.23034837367578,224.10100595718419,212.2072785936758,225.55537628458848,215.7438829681866,216.391016393233,215.67186477651344,212.29394409777558,214.69852311770916,212.05251807685627,217.1609238509511,217.79845672181767,214.6967700891894,219.11964554549314,225.82685604184485,230.7595068213894,230.727109476738,233.4726319251274,234.507221730906,222.4552599902874,215.28350239866472,214.32424760171475,213.60305402981533,221.89802287530546,224.49728601337384,228.90801794225553,228.09860996388468,232.45096222822727,230.22980517392537,240.80313917458045,252.99599798789748,244.31370654981785,243.24840141091434,236.64346510301934,242.7590466481532,271.36720527652506
