dates,nzd0554-0000,nzd0554-0001,nzd0554-0002,nzd0554-0003,nzd0554-0004,nzd0554-0005,nzd0554-0006,nzd0554-0007,nzd0554-0008,nzd0554-0009,nzd0554-0010,nzd0554-0011,nzd0554-0012,nzd0554-0013,nzd0554-0014,nzd0554-0015,nzd0554-0016,nzd0554-0017,nzd0554-0018,nzd0554-0019,nzd0554-0020,nzd0554-0021,nzd0554-0022,nzd0554-0023,nzd0554-0024,nzd0554-0025,nzd0554-0026,nzd0554-0027,nzd0554-0028,nzd0554-0029,nzd0554-0030,nzd0554-0031,nzd0554-0032,nzd0554-0033,satname
2000-12-02 22:04:57+00:00,,,285.64,273.33,309.82,281.15,289.09,,,,,,,,,327.17,318.62,,,,,,,,,,,,,,,,,,L7
2001-01-03 22:05:00+00:00,314.10,304.29,287.75,279.64,277.37,281.91,304.94,302.76,299.94,300.22,315.33,323.06,331.31,334.79,335.28,328.83,319.35,,310.99,315.73,319.59,,,,,,,,,,,,,,L7
2001-01-10 22:11:15+00:00,282.28,303.27,303.86,281.24,276.70,274.36,267.40,287.25,300.26,337.65,311.92,303.13,306.45,319.56,350.84,357.40,342.42,290.51,276.44,289.22,299.77,315.97,349.44,330.46,353.79,347.71,332.51,329.69,320.52,,,287.44,264.06,231.77,L7
2001-02-11 22:11:12+00:00,295.30,300.09,299.72,285.48,281.82,288.23,285.09,300.06,303.29,317.29,325.84,337.57,342.48,335.64,315.30,318.87,324.40,316.95,307.10,307.66,313.23,312.40,325.92,343.82,348.23,351.12,348.86,349.58,327.36,302.02,297.67,284.62,267.61,244.74,L7
2001-02-20 22:05:00+00:00,291.35,299.09,285.64,280.28,278.75,289.85,294.32,301.68,302.61,309.50,313.55,312.65,319.52,318.44,316.29,319.44,319.36,312.36,303.48,303.84,315.19,326.62,339.41,350.29,351.55,346.60,350.88,350.19,334.34,315.04,312.30,293.76,280.07,265.30,L7
2001-02-27 22:11:06+00:00,312.37,306.36,309.08,298.42,299.50,310.32,312.51,315.60,330.38,341.36,341.32,338.60,341.95,343.99,352.16,351.32,354.69,352.29,334.20,339.25,326.20,338.31,345.86,362.89,368.04,370.58,368.97,360.97,343.35,325.34,314.06,295.46,278.71,262.65,L7
2001-04-16 22:10:54+00:00,281.46,275.43,266.67,263.01,268.14,282.05,300.37,291.80,287.65,292.80,300.39,308.45,312.26,312.26,308.43,306.63,301.22,300.03,297.85,303.99,307.84,320.66,334.44,347.43,352.91,346.59,348.13,346.35,337.30,329.20,316.23,304.71,294.21,285.36,L7
2001-07-05 22:10:09+00:00,281.02,300.41,301.90,301.98,298.65,301.82,306.86,317.99,311.83,311.70,306.07,305.39,311.98,315.84,323.87,333.54,334.57,328.51,315.16,310.16,319.88,322.61,340.33,355.12,364.59,364.38,364.28,369.71,337.43,323.77,,,,308.49,L7
2001-11-03 22:03:22+00:00,260.02,274.95,268.62,262.08,269.83,285.75,296.05,307.16,302.91,291.01,281.32,291.03,292.79,297.43,298.90,290.86,282.56,279.79,291.72,299.77,302.67,300.58,310.76,329.76,339.91,341.28,347.34,346.09,330.88,303.72,318.97,353.82,340.62,326.65,L7
2002-03-11 22:03:31+00:00,287.79,297.13,294.18,291.43,293.33,295.66,298.44,302.25,300.33,293.28,290.14,294.85,301.08,306.92,308.35,306.68,302.85,297.96,294.09,297.52,312.10,328.42,336.24,346.50,351.31,347.89,344.41,346.36,332.73,317.50,324.39,324.71,312.21,291.71,L7
2002-05-05 22:09:37+00:00,267.78,263.82,262.01,254.53,262.68,265.97,284.29,271.71,262.04,256.21,270.23,282.87,294.27,294.59,292.06,296.97,293.36,293.24,298.40,297.69,305.02,314.82,325.27,340.02,351.17,343.92,339.13,338.97,330.08,325.79,308.67,307.59,301.80,292.88,L7
2002-05-14 22:03:19+00:00,264.07,275.85,280.78,272.06,276.97,270.74,259.83,262.39,262.75,266.24,271.68,290.97,302.30,314.25,319.08,321.70,319.61,,,,,,323.78,344.11,342.54,347.63,343.54,337.41,311.02,317.64,,333.10,323.93,325.41,L7
2002-05-21 22:09:29+00:00,,,,,,,,,,,,,296.93,288.04,278.51,287.55,285.57,285.95,296.63,302.60,304.06,319.48,331.41,336.99,350.81,338.60,335.69,337.28,324.02,324.58,307.91,,290.91,,L7
2002-06-22 22:09:15+00:00,,,,,272.53,302.05,284.54,,,,,,,,,,,,,,,,,,,335.77,,,,,,,,,L7
2002-07-08 22:09:12+00:00,258.35,255.41,255.15,254.86,261.90,272.08,274.93,271.49,269.70,285.51,286.24,300.22,303.79,303.11,310.03,318.62,318.57,321.31,307.31,312.11,317.09,326.23,339.05,353.66,354.87,344.90,336.85,332.99,312.31,310.20,,,,290.92,L7
2002-10-28 22:08:34+00:00,251.11,258.58,254.19,265.84,275.75,286.37,304.31,302.17,294.49,292.44,298.50,308.01,313.41,315.47,315.27,311.62,306.44,310.75,310.99,317.86,326.31,337.68,350.07,356.94,367.48,355.78,,,,,,,,,L7
2003-02-10 22:03:40+00:00,290.83,291.93,275.01,274.43,280.46,291.55,314.71,309.79,307.73,315.61,324.90,331.55,338.73,334.77,329.83,327.45,321.92,330.23,323.87,326.24,334.10,340.22,350.60,351.15,358.52,362.18,363.68,369.44,354.50,352.49,341.63,340.61,339.34,337.40,L7
2003-02-26 22:03:40+00:00,300.90,297.12,284.14,286.47,292.38,301.89,322.63,320.54,317.66,320.07,327.20,330.51,332.90,335.19,326.68,322.99,321.51,325.25,325.54,327.72,332.39,319.00,,,,374.97,,374.56,363.16,356.98,344.55,337.76,327.76,322.45,L7
2003-03-21 22:09:27+00:00,313.56,,,,328.67,330.66,327.23,345.82,355.50,352.93,352.23,356.71,356.45,359.22,365.34,,,351.69,337.73,337.93,341.39,337.42,351.48,376.95,,406.29,,,396.75,375.55,378.79,,361.01,338.78,L7
2003-05-01 22:03:46+00:00,,,,,,,,,,,299.03,303.61,306.07,306.83,311.87,313.03,312.22,305.79,294.91,,,,321.58,336.78,343.28,343.25,,,,334.41,,,,,L7
2003-05-24 22:09:28+00:00,287.37,289.31,280.60,279.87,,278.26,295.15,,,,297.26,299.27,309.50,307.20,307.83,309.57,308.60,309.15,304.79,312.15,313.24,321.15,339.77,349.97,360.42,362.64,358.93,360.13,353.51,355.35,340.48,335.66,331.25,328.11,L7
2003-08-13 21:51:32+00:00,309.31,326.14,,,322.49,313.48,312.19,346.87,352.07,350.18,328.26,320.16,327.19,314.41,307.84,299.53,302.94,309.78,299.44,315.00,332.81,323.82,317.07,335.02,,396.15,396.06,396.43,373.23,350.00,349.63,350.80,351.41,362.27,L5
2003-10-07 21:58:35+00:00,234.66,257.38,261.21,265.50,276.72,291.39,303.59,307.59,307.09,305.32,306.58,308.22,312.08,313.39,308.24,307.69,302.60,298.84,290.11,295.00,302.91,314.31,325.44,338.40,351.42,353.04,355.34,360.47,346.22,336.18,329.90,322.68,309.80,294.07,L5
2003-10-15 22:08:58+00:00,244.98,,,,,286.35,294.48,302.90,300.08,297.27,305.71,310.45,308.56,308.44,302.22,299.73,296.34,287.66,286.86,291.70,299.41,308.38,,,351.36,348.95,348.81,353.00,340.08,328.91,324.26,313.57,303.07,281.70,L7
2003-11-16 22:09:23+00:00,243.59,249.41,240.88,245.00,,,,,284.78,284.66,294.37,302.19,310.81,304.52,299.39,299.98,292.35,289.74,289.19,295.64,297.14,312.73,328.18,341.56,,,355.11,357.03,337.38,335.93,321.69,315.35,301.70,284.49,L7
2003-11-17 21:53:20+00:00,251.60,254.33,248.25,252.42,267.84,288.33,308.64,305.81,293.14,284.63,294.27,298.03,311.47,307.53,299.16,297.53,290.34,292.27,294.43,301.68,305.75,314.70,334.57,346.57,359.74,357.92,358.51,347.65,335.09,328.07,321.57,314.40,307.61,294.16,L5
2003-12-11 22:03:21+00:00,,243.98,252.51,258.94,271.94,283.22,284.00,289.75,286.31,282.12,285.67,292.28,,,,,,,,,,290.96,303.90,326.51,334.58,339.48,335.71,335.92,318.98,308.25,,,,,L7
2003-12-26 21:59:30+00:00,251.34,269.27,274.26,269.07,281.50,298.05,294.46,299.58,293.33,298.71,308.24,331.42,326.21,326.64,326.70,315.50,288.67,281.66,283.66,275.68,281.09,284.78,305.35,341.45,349.67,343.30,338.52,339.51,343.15,342.68,343.32,335.71,325.58,313.69,L5
2004-01-12 22:03:31+00:00,276.83,282.24,281.91,,,,,,,,,,,339.25,327.54,317.61,302.52,298.75,298.81,305.41,309.41,320.24,334.18,,,,,,,,,,,,L7
2004-01-20 21:53:24+00:00,258.69,292.25,301.65,308.16,317.45,320.46,311.03,324.73,313.62,309.44,345.60,353.00,356.46,359.14,342.09,333.16,319.75,302.25,299.21,302.00,320.04,332.64,329.67,353.88,358.81,360.02,358.20,360.74,356.38,346.38,339.53,324.96,309.71,295.25,L5
2004-03-31 21:59:59+00:00,259.55,260.28,268.48,267.84,266.94,277.43,289.85,287.33,287.75,294.10,294.99,300.34,305.12,302.61,298.74,299.03,284.12,284.31,283.21,287.13,294.92,305.26,316.00,330.58,344.34,348.92,348.90,351.20,339.45,330.27,322.06,311.00,300.61,291.71,L5
2004-04-25 21:54:59+00:00,276.58,284.08,282.90,287.83,294.03,301.86,301.55,293.75,288.29,295.21,305.04,318.91,316.26,318.70,312.17,309.30,309.34,305.45,301.10,307.96,313.37,325.30,334.52,347.98,356.37,358.36,356.75,360.51,346.15,343.76,326.78,323.02,313.97,303.10,L5
2004-05-02 22:00:57+00:00,252.44,260.05,264.58,265.33,268.54,283.08,284.43,280.13,276.89,281.30,293.74,300.89,301.71,308.35,308.91,302.38,297.78,293.42,294.64,299.76,301.95,312.45,323.58,333.88,344.00,342.88,345.61,346.12,335.40,330.45,322.18,320.72,303.40,285.22,L5
2004-05-26 22:09:57+00:00,,258.26,260.88,269.54,277.21,286.32,292.61,271.78,269.85,275.26,295.10,303.72,307.35,312.88,308.43,301.53,298.49,299.09,,,,316.90,329.86,346.14,,348.38,344.82,345.29,336.87,335.94,,,,309.45,L7
2004-06-12 21:55:59+00:00,290.63,289.31,271.35,264.69,297.46,310.94,324.58,,307.53,296.08,310.21,317.41,328.27,324.99,324.91,322.40,309.73,319.27,315.78,315.65,313.88,334.89,343.87,358.55,371.38,368.50,364.32,360.92,352.79,344.84,336.02,327.58,323.63,327.05,L5
2004-06-27 22:09:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,327.97,,,325.77,330.31,321.35,316.37,304.65,301.83,286.32,,L7
2004-07-22 22:03:32+00:00,,256.09,256.17,275.83,303.39,,,,,,,,,,321.94,311.71,309.75,316.85,,,,,,,,,,,,,,,,,L7
2004-07-29 22:09:38+00:00,273.90,273.31,276.60,272.77,289.59,289.75,294.24,278.98,278.65,292.59,305.18,310.00,309.43,311.35,,,287.40,301.69,296.24,296.09,306.92,320.29,336.19,347.24,349.85,346.71,346.70,352.04,344.01,337.09,,315.86,,,L7
2004-07-30 21:57:15+00:00,282.76,288.53,296.04,,320.42,309.81,294.92,292.28,295.80,305.65,325.54,326.56,319.09,313.48,318.10,320.00,318.08,318.83,324.59,311.21,318.16,331.82,351.85,356.96,347.33,,,,,,,,,,L5
2004-09-08 22:03:17+00:00,283.86,,,,,,,,,,,,,344.77,,,,,,,,,,,,,,,,,,,,,L7
2004-09-15 22:09:25+00:00,,,,,,,,,256.03,254.43,,,,,,,247.81,,,,,,297.41,,,,326.99,331.03,305.61,,314.02,327.83,318.42,307.42,L7
2004-09-23 22:04:50+00:00,265.91,264.53,258.92,267.68,270.82,287.42,309.78,297.01,287.76,289.98,302.88,310.02,309.89,298.22,294.25,289.25,284.45,289.68,290.74,294.24,295.60,306.90,318.86,333.68,344.70,342.89,336.25,334.24,328.12,331.24,316.35,310.19,306.85,317.09,L5
2004-09-24 22:03:36+00:00,,,,,,285.46,309.18,299.16,297.64,301.01,316.31,321.04,318.73,309.37,302.93,302.17,,,,,,,,,348.30,342.01,,,343.34,342.35,332.51,322.50,317.50,,L7
2004-10-18 21:59:35+00:00,277.71,282.54,277.15,278.68,289.10,296.06,302.80,305.32,312.37,311.64,311.36,317.50,322.60,315.76,309.52,302.77,294.36,290.00,289.73,295.58,302.75,309.92,320.41,336.65,341.16,339.25,337.49,343.31,335.83,332.96,329.47,323.50,317.23,306.21,L5
2004-11-11 22:03:32+00:00,273.94,282.79,,,,,,,,,,300.59,311.71,316.05,316.31,309.01,300.17,289.64,289.42,296.36,304.66,313.44,,,,,,,,,327.32,316.86,303.91,293.00,L7
2004-11-19 21:59:42+00:00,,,,,,,251.91,330.25,326.25,,,352.61,303.37,,,,,,,,,,,,,,,,,,,,,,L5
2005-01-13 22:06:52+00:00,272.84,296.97,321.15,280.76,291.46,277.19,283.94,293.08,329.82,335.27,334.31,344.49,351.09,360.95,345.18,337.98,308.98,305.55,315.88,312.19,328.12,321.08,305.15,327.89,333.02,336.29,338.62,344.87,322.28,319.68,332.24,314.07,,,L5
2005-02-14 22:07:21+00:00,308.27,307.36,304.48,303.55,298.78,302.19,320.31,317.96,316.28,306.51,308.62,328.09,340.87,335.03,327.03,318.98,314.58,299.89,298.15,317.46,323.01,330.00,333.41,342.92,350.00,349.50,346.03,350.54,331.18,325.04,314.04,310.13,309.69,303.28,L5
2005-03-03 22:04:17+00:00,271.66,,,,,,,,,,,318.29,324.94,331.48,317.09,308.91,301.28,299.41,294.55,300.53,304.39,,,,,,,,,320.53,315.30,312.95,309.70,305.17,L7
2005-03-26 22:10:28+00:00,,,,307.31,302.76,312.39,308.45,320.71,331.93,332.04,324.14,329.41,324.71,,,,,,,,,,,,,,,,334.79,317.28,312.20,,,262.75,L7
2005-04-04 22:04:14+00:00,280.21,294.12,,,,,,,,,,,326.77,314.45,,,311.20,,302.47,308.50,313.88,,,,,,,,,,,,,,L7
2005-04-28 22:02:11+00:00,285.24,280.08,297.31,270.66,268.33,277.84,279.74,293.34,295.08,309.20,310.14,305.37,323.35,326.32,310.84,324.09,302.49,289.63,295.72,,,,320.63,329.57,330.64,327.12,337.90,330.75,334.53,321.84,322.01,310.88,,,L5
2005-05-06 22:04:13+00:00,,,,,,,,,,,,,,,,,323.40,,,,,,,,,,,,,,,,,,L7
2005-05-13 22:10:24+00:00,,252.66,260.13,,275.84,258.08,,,,,297.99,275.61,288.92,285.38,,,,,,,,,317.75,,,,,,332.83,322.71,,,,,L7
2005-05-22 22:04:12+00:00,,,,,,,,,,300.86,306.73,295.54,323.25,324.48,,311.17,305.42,302.36,310.38,313.36,,,,,,,,,,,,,,,L7
2005-06-15 22:02:10+00:00,276.75,284.80,265.89,250.66,273.25,295.78,316.25,302.68,287.00,286.11,304.12,306.37,317.63,326.35,324.61,318.87,320.57,319.65,319.39,317.00,314.04,325.86,337.00,343.83,355.37,355.91,350.11,353.24,359.41,352.41,333.01,323.85,302.64,293.59,L5
2005-07-08 22:08:27+00:00,,,,,,,,,,,,,302.66,304.83,,,295.46,,,,,,334.05,,366.08,388.04,,,,,316.54,345.55,338.35,324.10,L5
2005-07-09 22:04:02+00:00,270.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-07-16 22:10:12+00:00,261.38,263.26,260.65,267.12,276.43,290.73,314.59,,,,286.94,300.94,309.66,311.93,310.55,309.00,298.74,299.50,304.68,309.13,312.38,317.48,326.00,334.34,345.68,345.40,,,338.84,340.12,325.23,,299.15,289.74,L7
2005-07-25 22:04:01+00:00,253.41,271.67,285.39,287.09,295.41,,,,,,,,,,297.52,,318.03,,,,316.45,313.82,,,,,,,,,,,,,L7
2005-08-09 22:08:46+00:00,249.03,270.31,285.87,303.19,317.28,320.51,315.52,320.48,317.76,311.66,290.58,291.54,301.22,303.10,305.85,305.58,304.09,300.02,302.01,315.05,317.88,316.78,318.54,333.55,341.45,349.00,356.26,361.47,344.98,324.52,322.85,304.80,283.51,254.83,L5
2005-09-02 22:09:58+00:00,,260.98,276.46,281.70,293.34,302.18,311.78,316.66,312.95,308.44,302.40,305.27,307.61,310.70,310.48,,302.45,302.26,298.00,,,,321.03,339.78,349.48,346.57,339.58,340.99,335.97,334.92,337.35,326.99,312.67,297.34,L7
2005-09-10 22:08:55+00:00,241.32,261.24,266.51,273.80,278.90,295.89,311.50,304.29,297.11,291.69,292.42,299.03,305.16,305.82,304.35,306.47,306.60,303.22,304.39,308.87,306.24,316.59,328.27,340.35,354.99,348.24,337.77,330.58,326.31,332.44,324.42,313.03,299.02,283.57,L5
2005-11-06 22:02:46+00:00,269.58,264.07,269.57,279.45,285.88,290.18,291.77,298.28,307.22,312.48,312.22,316.01,319.45,316.40,314.62,315.11,315.61,315.01,305.68,304.18,305.12,308.63,312.00,312.87,331.72,337.63,344.44,345.43,330.08,328.62,332.47,325.42,309.11,297.43,L5
2005-11-13 22:09:08+00:00,266.33,263.09,267.98,286.75,293.00,297.25,307.52,305.20,307.16,310.02,315.52,325.15,322.76,305.94,299.33,299.35,304.21,306.92,300.86,301.09,307.60,320.63,324.32,325.85,344.66,352.25,350.39,352.89,341.26,334.06,329.15,306.64,294.28,283.65,L5
2006-02-09 22:10:49+00:00,300.76,287.01,281.65,274.12,280.91,295.03,312.81,322.57,327.34,332.23,330.46,335.02,336.38,334.62,,,,304.61,311.02,314.20,316.24,319.35,331.13,345.32,356.24,354.59,361.38,366.13,353.27,342.85,331.50,322.96,308.60,,L7
2006-02-17 22:11:22+00:00,312.47,301.42,297.97,283.78,284.99,294.63,312.67,333.33,344.74,350.50,339.14,332.48,338.50,335.01,333.24,328.52,318.39,312.64,313.41,319.31,329.75,330.82,330.75,343.28,359.40,363.70,365.82,369.85,354.97,338.08,330.00,321.27,312.35,295.00,L5
2006-02-18 22:04:40+00:00,301.95,296.71,289.14,279.50,281.09,298.33,,,,,,,,,,321.43,311.23,306.34,310.23,316.52,320.37,321.97,332.84,345.49,359.58,358.70,,,,,,,,272.53,L7
2006-03-22 22:04:42+00:00,,,249.70,266.03,259.66,277.77,306.59,303.70,,,311.40,309.33,314.21,,,,,,,,,,,,,342.27,,,344.36,342.35,326.67,316.40,,,L7
2006-03-29 22:10:52+00:00,,,,,,319.10,305.56,329.09,348.65,351.51,339.71,333.98,333.92,337.12,337.72,338.66,341.75,333.84,324.28,313.42,304.57,306.23,,,357.47,356.93,353.10,373.49,363.59,334.67,334.26,326.04,316.56,308.75,L7
2006-04-07 22:04:39+00:00,,,,,,,,,,,,,329.16,,,,,,,,,,,,,,,,,,,,,,L7
2006-04-22 22:12:36+00:00,299.21,291.18,278.55,281.79,280.23,285.60,315.43,304.19,,,324.98,333.37,336.16,332.12,324.47,318.08,308.41,309.09,311.43,311.22,303.55,310.12,332.02,342.07,355.19,347.74,348.04,353.36,352.89,348.02,335.66,326.79,319.19,316.95,L5
2006-04-30 22:10:50+00:00,258.82,284.54,301.34,293.69,290.13,292.47,286.93,304.92,,,,298.64,296.92,290.05,,,295.81,,,,,,313.22,,,338.11,,,,321.19,323.65,326.20,,,L7
2006-06-01 22:10:50+00:00,276.52,282.21,271.29,266.36,286.45,299.36,307.10,305.31,,,,297.67,299.92,301.99,298.13,293.98,294.75,291.59,297.54,302.75,308.34,314.92,327.02,337.83,350.09,348.46,353.82,,,336.73,,,,300.32,L7
2006-06-02 22:07:00+00:00,274.58,270.95,265.89,273.56,280.60,288.28,302.21,297.95,,,295.81,298.03,302.21,293.92,296.74,294.03,292.09,291.55,282.75,289.70,297.50,302.74,312.62,326.12,338.59,336.59,334.13,345.74,331.13,333.25,330.53,320.92,309.45,294.94,L5
2006-06-17 22:10:46+00:00,,,,,,,,,,334.51,282.16,,,255.42,276.62,,311.96,,,,,,,,,,,,,,,299.40,,,L7
2006-06-25 22:13:31+00:00,295.61,,323.44,,317.96,307.94,286.53,306.11,316.23,318.69,300.86,297.71,306.63,317.31,328.42,338.34,336.01,316.47,302.95,298.67,307.46,314.02,339.36,365.41,356.60,363.39,371.52,374.64,352.69,334.59,345.04,341.26,346.59,329.63,L5
2006-06-26 22:04:32+00:00,,,,,,,,,,,,,,,,,326.56,314.50,289.11,,,,353.86,,363.13,374.46,,,,,,,,,L7
2006-07-03 22:10:40+00:00,,,287.53,,,,,,,321.73,,282.03,286.89,325.76,,,,,,,,,318.37,,,,,,,,,,,,L7
2006-07-04 22:07:29+00:00,243.39,,,,,,,,,346.42,298.73,321.57,307.91,288.37,297.29,314.64,345.40,,,311.36,296.87,310.59,317.21,333.15,345.41,325.77,330.74,,344.49,338.80,,319.34,283.06,277.52,L5
2006-07-12 22:04:25+00:00,266.99,288.34,292.26,284.68,288.19,283.56,265.62,281.29,290.34,297.90,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-07-19 22:10:32+00:00,246.32,,,263.29,257.17,267.25,284.93,268.65,261.42,266.73,282.20,280.29,298.70,298.09,300.19,303.46,293.54,298.01,299.26,304.62,301.93,,,331.21,350.18,348.70,344.62,347.72,338.22,335.20,,,294.07,302.33,L7
2006-07-27 22:13:58+00:00,267.90,280.51,290.89,290.90,294.44,293.08,280.42,296.84,292.21,288.30,282.12,283.93,288.43,297.13,305.70,305.81,303.37,288.42,277.21,289.31,305.97,303.23,316.45,333.95,340.45,332.95,330.51,332.14,309.21,291.22,290.21,285.95,279.68,282.98,L5
2006-08-04 22:10:28+00:00,265.89,257.58,251.73,252.73,260.42,264.47,290.58,282.00,266.98,266.81,275.61,280.00,291.36,297.36,295.08,295.79,,,,294.51,300.37,305.44,319.21,330.83,339.13,337.15,333.51,332.23,326.63,325.66,310.65,307.81,301.52,300.50,L7
2006-08-05 22:07:55+00:00,264.99,266.77,264.65,270.34,266.58,281.42,304.82,295.45,278.28,276.31,284.29,286.33,309.36,309.82,313.95,306.45,296.59,297.40,299.40,305.31,308.85,312.53,327.69,338.45,348.76,347.56,345.52,344.96,336.52,337.23,324.61,316.73,313.87,308.15,L5
2006-08-12 22:14:11+00:00,,,276.57,258.57,262.44,261.39,267.86,,,,,241.99,254.48,,,,292.47,280.18,272.55,280.92,288.34,281.21,288.62,,,,305.73,318.77,301.06,279.01,,,304.16,271.20,L5
2006-08-28 22:14:23+00:00,248.49,257.35,263.94,264.94,265.48,278.77,291.52,303.65,292.14,284.12,274.85,274.45,271.47,283.77,296.29,299.38,295.40,298.31,297.07,301.03,305.78,311.92,323.28,340.55,347.91,348.04,342.36,334.17,314.75,310.11,303.74,296.88,287.09,280.95,L5
2006-09-06 22:08:43+00:00,262.50,271.56,275.19,280.18,290.28,294.00,302.13,304.15,302.60,303.03,300.80,296.61,293.84,292.04,298.76,299.95,295.00,291.42,289.00,297.53,303.58,312.07,325.57,337.39,347.03,346.11,346.81,352.33,338.70,321.46,312.27,303.46,296.08,289.72,L5
2006-09-13 22:14:35+00:00,247.05,246.98,248.05,253.46,247.45,260.92,276.66,270.55,263.29,263.53,267.12,267.98,275.42,277.05,286.93,288.75,288.34,289.16,285.61,289.41,293.99,302.71,310.54,321.32,319.88,317.19,315.52,321.29,301.89,293.05,281.07,274.65,274.91,264.12,L5
2006-09-14 22:04:09+00:00,245.21,249.88,246.47,,,,,,,,,,283.91,278.50,,,293.36,,296.32,300.51,302.54,312.86,319.57,,,,,,,,,,,292.78,L7
2006-10-24 22:08:50+00:00,,,242.42,269.94,283.79,297.16,298.91,309.28,298.06,290.79,285.21,284.81,287.60,294.44,290.74,295.91,302.86,299.05,292.10,295.70,307.01,310.64,312.74,325.48,322.45,329.03,339.56,339.25,312.57,291.94,297.65,285.44,258.71,,L5
2006-11-08 22:10:38+00:00,,233.17,246.85,243.45,264.75,279.62,276.73,282.71,285.69,282.47,273.54,272.09,267.56,270.15,,,,,,,,,,,,,,,302.24,283.00,284.16,273.12,252.24,,L7
2007-01-12 22:09:53+00:00,282.29,268.32,264.60,274.87,282.21,298.94,324.77,320.86,309.43,304.87,304.25,310.45,312.48,304.00,297.94,301.28,311.50,317.14,319.41,321.77,318.92,303.64,322.94,339.49,357.61,355.45,350.23,343.12,319.59,315.25,297.63,296.10,288.78,302.62,L5
2007-02-04 22:15:45+00:00,292.47,269.19,307.63,302.55,315.01,316.59,308.89,344.57,,,,329.33,331.69,302.08,305.61,331.38,351.23,336.09,323.04,322.05,323.22,289.21,306.04,339.95,335.26,385.21,380.67,380.11,,,,333.34,,,L5
2007-03-09 22:05:07+00:00,267.32,279.47,281.50,281.44,285.22,,,,,,,,,,307.90,311.98,312.23,308.09,301.02,301.00,309.58,317.08,328.53,341.88,,,,,,,,,272.84,,L7
2007-04-01 22:11:19+00:00,,,,,,,,312.49,310.40,300.16,301.69,324.17,327.97,328.27,331.73,337.56,330.88,313.90,305.87,304.35,312.03,,,,,,,,,,,,,,L7
