,dates,nzd0460-0000,nzd0460-0001,nzd0460-0002,nzd0460-0003,nzd0460-0004,nzd0460-0005,nzd0460-0006,nzd0460-0007,nzd0460-0008,nzd0460-0009,nzd0460-0010,nzd0460-0011,nzd0460-0012,nzd0460-0013,nzd0460-0014,nzd0460-0015,nzd0460-0016,nzd0460-0017,nzd0460-0018,nzd0460-0019,nzd0460-0020,nzd0460-0021,nzd0460-0022,nzd0460-0023,nzd0460-0024,nzd0460-0025,nzd0460-0026,nzd0460-0027,nzd0460-0028,nzd0460-0029,nzd0460-0030,nzd0460-0031,nzd0460-0032,nzd0460-0033,nzd0460-0034,nzd0460-0035,nzd0460-0036,nzd0460-0037,nzd0460-0038,nzd0460-0039,nzd0460-0040,nzd0460-0041,nzd0460-0042,nzd0460-0043,nzd0460-0044,nzd0460-0045,nzd0460-0046,nzd0460-0047,nzd0460-0048,nzd0460-0049,nzd0460-0050,nzd0460-0051,nzd0460-0052,nzd0460-0053,nzd0460-0054,nzd0460-0055,nzd0460-0056,nzd0460-0057,nzd0460-0058,nzd0460-0059,nzd0460-0060,nzd0460-0061,nzd0460-0062,nzd0460-0063,nzd0460-0064,nzd0460-0065,nzd0460-0066,nzd0460-0067,nzd0460-0068,nzd0460-0069,nzd0460-0070,nzd0460-0071,nzd0460-0072,nzd0460-0073,nzd0460-0074,nzd0460-0075,nzd0460-0076,nzd0460-0077,nzd0460-0078,nzd0460-0079,nzd0460-0080,nzd0460-0081,nzd0460-0082,nzd0460-0083,nzd0460-0084,nzd0460-0085
0,1999-08-24 22:19:29+00:00,,,,204.2693057347448,,177.83210242388148,175.27750537061164,198.6383902228564,211.73223516689362,210.2164423307752,223.36293666994737,234.12368533093925,239.01762694058468,240.0523908334355,227.58213303501947,,,176.00939707915057,171.62609314338178,170.88990992905573,153.56229872578572,143.39555348702137,,,,,,,,,,,,,,,,224.5221272098012,236.86244501023975,250.82122379991057,267.92922246165836,,289.43037952382434,308.09615724479045,294.67318095728604,,268.3793274708718,258.6387092140115,,,219.16691246037402,207.80159334930892,,,,,,,,,143.3951514932064,168.85207271064326,,,92.12333514255377,,,,,,,,,,,,,,,156.56765479884595,155.82370758519937,162.31799113188808,156.8916449545258,,,
1,1999-09-25 22:19:33+00:00,252.29811565279806,239.32393218077107,226.59572382923594,222.08601707929776,,208.4765613862843,211.9525433362056,217.48222942911067,229.43554659826762,238.00155450251063,236.93582889747734,236.26691712367855,246.28011477200465,253.24403637678844,246.0297847049997,240.12935224929657,221.9457125484645,213.5975021515,207.06705733267054,205.48043992114557,189.64469968943132,175.86934437759302,181.81579402569514,181.76165487220007,181.91310245384824,178.41023654601923,178.99086350074083,182.99617163737062,195.38586950777764,209.60036148099755,228.91626884010205,221.13327672801984,219.86961186548785,,244.73795880760164,240.12476744817477,,,276.26948454357876,278.1200807507704,289.40723959243917,,320.3748222543109,329.59455502149643,320.6157783006416,,290.104715697963,289.28524086347824,281.8982800280404,276.38292272624903,259.1612804365102,245.47663951018336,258.35197275394546,254.86756748281337,249.2317307720171,227.87091854873495,212.23817971038363,201.58648846157,202.46773377355566,209.50362152976365,,185.632669883499,175.0864033376226,,,148.20309660067093,168.63526374509465,147.39804471133883,,,154.62559621216138,159.3107352689652,172.67505644288698,167.2488214321658,169.12469807554123,178.45214719759807,178.64977868724938,184.97617694989214,189.1938391473786,186.65695309767312,183.90072179981405,173.45328151491358,170.75020037162486,,,
2,1999-11-12 22:19:27+00:00,250.36229982598076,240.4549090000948,236.05189310874718,218.66081649533908,,215.63300015213437,,229.8552458678003,227.39449485536147,,234.70983500810934,232.58824436835621,250.8924369583233,257.4705504908963,236.38393655878738,229.52506208697574,214.4531194505262,199.3513108083767,183.9766528893267,170.87843606775684,175.37342760005168,171.73075081743104,166.14789579477826,165.48506513099287,161.91368796192046,177.35300015248987,186.4818968417292,191.40299272860122,202.74670486511536,210.10059760114532,210.6613632779083,209.29674704061185,220.9263824270918,,221.24049593013953,237.9802461962278,,,247.88629141172592,,,300.8605699709093,313.23544678405506,323.46499839827436,309.9277153892125,,287.5279305501844,275.1369826034243,253.75802734512789,258.39034399495426,251.77857643136232,241.52427182201265,239.37068581178113,247.41112405063262,233.36577592387152,225.07637671920048,208.16153836945747,201.45764305434847,196.99364137355818,179.92477594271398,,,169.43225190814485,,,,153.18119706331157,148.47744721026535,,,159.20706856096768,,171.02713852105236,148.57808902606152,154.6795090228515,172.18256604460217,191.0112774721411,178.2727603205216,167.09540668751887,166.32345777992413,166.56686502764055,179.3952334889365,,,,
3,1999-12-05 22:25:37+00:00,,225.6928224058942,218.66611904814582,210.29454679778638,,,190.2443635569433,,,200.94673692494896,,,,,,,,,,,,,152.56025313411757,,,,,,,,,,,,,,,220.1034010760978,246.21727889944958,251.86852207742794,262.1803959340376,,,,,,,,247.42988518648752,,,,,,,,,,,,147.8314634432626,,,,112.75617507790912,,,,,,,126.02025327948053,,,137.3787880991279,,,,,,153.31597768924576,163.4797136357399,172.30919575420094,229.3025268178011,241.1365206044711,
4,2000-01-31 22:19:21+00:00,270.99732232600365,256.49834130592717,244.83844184501768,237.08417419593957,237.30360511436376,237.03684224114266,231.01449310883075,242.1952170751798,243.8471485498233,,252.09076194517047,259.2677359077613,271.7859408347605,275.332685026254,260.4262013157696,,235.87199103373018,224.46744918712696,212.57333408941756,199.27417770268636,195.4793051363512,191.90614048616467,189.88040794164223,184.55704225688845,188.0710348555079,193.27020174208545,199.37351432130856,199.8945779419898,204.08360018575877,216.12002197554506,218.9635231256029,,234.78670597066835,242.61857969957822,249.17295112537872,251.70177930491832,258.4207262617719,276.15822405598533,282.8512912072143,295.8500772202654,299.142309766549,310.58645428173537,323.96652132161927,335.19970931388883,318.9661207079669,304.1510361588051,298.7326088986642,291.07934921517204,,282.96801418199817,280.6820903171934,273.4094512700726,265.7697213918264,252.54854877497476,232.93715251843108,223.87232926577963,235.78617855119035,221.29290130893168,212.6928030401603,199.79915843366948,,176.98828107379728,173.4317748191048,,170.79023314903876,,164.8030447258484,,,168.31746962457282,162.7872148389956,,168.4830254019432,176.7236884869136,183.72634470988714,176.73078354933065,166.16122056722335,197.8815905509657,219.12093596168367,235.68638213108432,,,,236.19399836268752,203.42410232001566,195.86703563010988
5,2000-02-16 22:19:16+00:00,277.2920819668428,248.41591651467616,248.15580218521964,242.0801571210025,230.30912384172245,238.2859232072262,214.19276062318173,226.9695268940542,231.97386173344,241.11047394045187,244.4174027887256,250.54262693750334,265.2690623384132,273.54289308896307,262.6918970375259,251.5547019684503,235.02006460209824,224.9974327135591,222.2381744546507,209.7727306889597,203.73919188703948,203.0250679137782,200.80350530016295,191.4455105517915,194.73341943418737,199.42901277110357,205.93129449515638,,,,,,,,,,,,,,,,,,,,,,,293.5466594670671,295.35495208861335,278.520096777877,269.84204781446607,252.47521847050743,242.98227631434762,230.20145123460148,230.09208713989753,220.4018432643017,216.1799901628732,198.81428136971408,,182.65130856234785,178.8145171622769,177.6051243406033,,,173.78996458194445,168.8982862173804,163.65621306967222,180.25236075790184,171.85242256414259,174.268400887236,173.10173649459324,184.70040353566947,191.1812429345096,184.1093333083259,175.75839516988327,194.8312994809358,213.59659240737892,223.8373398245833,,,,218.7065487041272,184.22004206413834,186.7824908967463
6,2000-04-20 22:18:51+00:00,263.1425807106288,244.3684884782096,235.58131022886977,225.8134488109182,223.61278793192008,223.8211515682261,217.85453526895566,217.77710923110325,,224.1139282830603,232.173239042839,237.7514447925769,243.42878237788878,259.2929978945599,248.57630303214404,220.87388413836146,203.65921499043992,197.60798678892,182.4490684421155,180.13252675844555,177.8945263835561,174.49023325470935,169.09046746958774,171.68892809802173,173.79981535278557,177.4320987957771,184.70811079310232,184.2274270465562,185.75773574233725,190.94447551835216,197.63668584556106,220.1795619002196,210.91456973947783,219.95028417962385,222.6701861480324,221.48854190872123,234.53982347667483,246.41417826342752,253.1883107762268,261.6564695603546,279.90293329297504,279.14967400057344,,,299.7949877073141,285.99507664890683,277.9128222921225,271.750124133328,239.69270429409562,235.39111178436093,237.46967851268062,239.28665735931014,253.4178965760301,241.0075846897271,228.52014270597343,209.55108118732585,194.04495878529465,186.5128090110545,175.98933356497108,173.85662846851827,171.51399227935832,175.42222807981526,156.7952686633244,,,154.64582276967406,162.49198097380687,157.8387965583135,,,155.33134008022643,,,,168.68337027395137,181.7607119311178,172.90142556834178,174.27571783400762,192.2861517165349,190.52794541287838,,176.7827220729193,172.1565941601563,173.05997368129704,178.9610001521142,196.1973926176125
7,2000-05-22 22:18:33+00:00,253.66845530640936,231.16482545267226,205.0160488906655,201.1049842760395,190.22330030105377,200.79297680171175,182.24821857769652,181.84433395987395,203.53636201470073,219.44174668734678,221.87746948711188,227.86274868603041,235.9453713212418,248.4695917452288,225.22834310427814,202.52499529902283,195.6250449496887,183.6387135944032,,166.52809829459505,153.3379869019492,145.33061294676926,139.2787490198483,148.25403212993578,152.51370188403249,148.38917092253385,144.59916815519708,155.4693282230216,166.19322254573285,179.4300220451043,183.69309825823615,183.89189661993078,178.3782532609669,,201.31365951981314,204.73637940924223,212.26078309466328,216.20688043054324,223.57057748629785,,247.6637307211936,265.5048008284286,283.97865032246,294.69153048663975,274.9941399384817,265.1609631007956,248.7488581753321,240.37923697977087,219.4146729906354,225.75891716332288,230.94027147414258,219.47636034195793,207.5456826662406,199.55827009042503,192.68096277959157,189.99583006001723,179.34519433424157,169.1132186561764,169.0927566018474,157.46092916873675,156.74498985221555,146.78418371613543,148.2294125513083,149.08645116051608,,116.39540585566432,132.87179857211814,,128.9400249148916,138.87258763167696,143.47431345652973,,142.87581687161781,,150.02025028133457,153.34512198728663,163.49340905559197,167.95971452359925,163.31693557157956,157.36609310344062,89.06059115716911,,,,,
8,2000-06-07 22:18:24+00:00,,262.02058849106044,242.15724938576267,226.01019293424335,228.8999358718122,235.57769544377996,240.96194690262587,230.59573423401923,232.07978216161516,239.16274549511962,250.39700797417825,263.91804098902793,260.5346283753183,273.1026300299774,253.31865728313105,235.03286300029728,230.26054933973506,,,,189.4489811595274,188.14470904453526,171.7193656305441,167.90362354365487,181.65035093169755,189.45554042025742,,,206.87555682674,220.64461971725083,221.27850159096556,210.15855117991705,221.3519333025063,238.59236291774354,243.33702044617974,241.89629948430877,,,285.06251284457574,276.7974325249129,,304.5444745313463,318.69886735187686,331.7847294729064,316.40997965286056,307.1528039638754,288.2406982960847,272.9063235632903,264.00694148313,252.44518144179494,242.37050199426633,251.55431531569806,235.34372722443683,236.94514735314945,,,219.1058618559013,216.52086501458513,196.48997212592045,182.5205906592777,,,,,,,162.11638389611505,,,,172.3827233846365,170.8644082800897,,,174.28174196846354,183.2165542227222,192.9439070890272,189.09698643884042,113.07097713892456,,,,,,,
9,2000-11-14 22:16:54+00:00,268.46000011207616,263.92018230183936,258.78617674466386,239.010210425895,214.81044673847035,220.6992765869017,224.308228840131,225.28432074470038,233.32383729480804,,240.9227495421233,243.61720647439952,246.89232963923394,262.4463035798033,246.78243019099662,231.949141765028,213.82829035277393,192.4257574879957,178.50574834336268,178.93469094889804,176.83046429815232,181.43065943814528,170.69698134153282,174.553723821524,179.28014985519553,182.54662170528047,186.2389247753507,193.92719000389837,192.92569475978937,206.66605466227213,212.00834833568138,217.91826384303943,220.45753455058025,227.30621668137502,,246.64257433269242,251.44459479448082,263.65974691561155,269.7458991445052,264.7592651804142,279.03209051297716,299.66570708592644,304.82362257700987,313.74317486031055,297.3588636259347,,281.9408516708401,271.60741067793595,265.7687341985738,262.4023838163481,257.2650463463101,258.85702749254364,248.88581589434656,231.41957229198385,199.49952518876637,186.86493987023104,207.43625075546672,202.07123526723012,197.52131842692188,181.6286386330097,,172.81521079775325,139.1096186662559,,,186.9328364971196,176.26388097124584,,177.36810017160943,,177.51610273422807,169.1177927918206,179.1144925260959,180.39894799555447,181.69404464135033,191.4868767973156,176.7923626847762,184.92902034389618,203.7430603575016,209.3073353929583,214.02819544347975,231.05856732816144,241.14207481454196,,,252.50625180366222
10,2000-12-07 22:23:04+00:00,295.1864556731643,277.6993739715616,271.19848059219805,259.3475837780158,238.2767367935199,231.8692737825417,,244.62370894920545,245.52884046013688,245.93591348514607,242.7359829388566,251.21661367265511,263.2889691057089,270.0222999552936,257.1091467259575,240.27787294059976,218.38736296425546,206.87295673042158,204.7517724957025,197.91526658251405,190.24506390337737,180.1555436631687,184.59646958798754,174.9716529043142,174.6596760812211,183.84581068996002,189.46871114525177,184.25675986808437,194.6788762807452,209.05181716740555,227.3930115363091,236.80138200955167,237.04289729367483,249.95027974651913,241.5099198411113,254.37717417825016,259.80382599233633,267.6578841980839,278.85448018772377,291.87314903527164,285.03250340172616,296.9651454784339,310.5067523251215,327.24922308764013,322.47908441103476,307.28888713917314,297.143624914109,298.4734632681606,281.05831988166733,269.745084301794,265.9420803944643,260.6257616879145,255.86377104123525,265.25358071591563,243.87779315192378,227.6983205045925,215.27305590459693,210.30111844132392,217.11037590751212,202.27126550060186,178.14285515124664,171.73075510988372,186.40798454651443,,,180.78194723287723,184.18238365857133,165.69657460122994,168.80911615044334,174.4434520780533,175.31209016802492,186.7627311835622,196.63486117453246,195.51089651994562,196.9051175785924,188.02139107247783,201.55700913197222,207.42496457575038,207.0924326506853,211.99772875922895,229.50106650586662,236.07864783845392,234.65076671354197,,,260.051032146162
