,dates,chi0480-0000,chi0480-0001,chi0480-0002,chi0480-0003,chi0480-0004,chi0480-0005,chi0480-0006,chi0480-0007,chi0480-0008,chi0480-0009,chi0480-0010,chi0480-0011,chi0480-0012,chi0480-0013,chi0480-0014,chi0480-0015,chi0480-0016,chi0480-0017,chi0480-0018,chi0480-0019,chi0480-0020,chi0480-0021,chi0480-0022,chi0480-0023,chi0480-0024,chi0480-0025,chi0480-0026,chi0480-0027,chi0480-0028,chi0480-0029,chi0480-0030,chi0480-0031,chi0480-0032,chi0480-0033,chi0480-0034,chi0480-0035,chi0480-0036,chi0480-0037,chi0480-0038
0,1985-01-25 14:05:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9541775848502,375.50936048324627,354.39000459439586,,,,,,,,,6.422515352781054
1,1986-02-04 14:08:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.35622334283045,381.2877457267924,383.4937760951861,361.2189629794781,351.88966404036864,,,,,,
2,1986-08-15 14:03:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.97646436938527,394.29713301590476,373.89886029672545,332.98614973286436,280.99640126942916,219.74677738682374,181.32103981102316,126.15196144638517,89.65732216341783,52.33428250506945
3,1986-08-24 13:56:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.7574552949339,,,,,,,,,,
4,1986-09-25 13:55:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.60592903871833,,297.05875961074923,237.48406284038114,174.80660132220962,134.49912633910458,98.97081025876817,81.62746137935613
5,1986-10-18 14:00:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.89229463418684,410.6852817367399,400.8878983567278,368.11303420539326,339.37323155455414,,210.67253127667465,163.57774554907104,142.9531949672318,93.48116248253379,36.854660889411235
6,1986-11-03 14:00:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.12335876397225,369.945147099344,317.4273440030147,,198.30864161818124,162.0523926569192,146.31814504357686,97.59261959598673,50.74737807437156
7,1986-11-12 13:53:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.5094749318636,387.3652214837775,335.9454996178508,285.5536978121128,224.93505592089338,176.68217248586032,143.81055822177925,117.66950834957436,73.14216372528328
8,1986-12-21 14:00:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.6622769102809,365.80735286898397,344.8247356712406,,187.01967936477158,140.2454152589978,102.44014908126377,79.99329030000193,59.9687183345231
9,1986-12-30 13:54:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.6555235394414,384.20781338543185,,236.9588786378869,173.4808679529497,128.30941616220903,116.85339095134135,93.50074864711434
