,dates,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045
0,1999-08-21 21:46:56+00:00,-17.461701837259877,,,,171.21402849559698,179.14570826397187,171.14459251182183,178.94568151417093,175.5235406284046,,166.74232094592284,181.09470985452856,178.45673075952726,172.7927323917171,,158.1707442924562,149.5276689169885,161.230234808106,155.73931990849425,160.44005191390846,159.86748830480445,163.84345584125538,168.75002666287065,168.47780774196815,158.06451904989422,,150.71492672400757,154.8348697230383,154.86097963586576,174.32809053308557,173.78126864262634,154.7660375157172,160.9870175770622,184.38786809146106,175.6421357573876,159.9743423312587,162.20640971606187,162.92368214045413,162.55449774284978,159.6770975084684,148.41659981851097,148.919695946841,148.525414319639,,137.9168046126657,150.25747593083824
1,1999-09-06 21:46:59+00:00,-37.52190735981492,,,182.35826000030966,188.2021652823991,197.925873719291,196.44645481490863,198.2502317636342,171.64513751484077,209.44805012352015,189.67996989184803,171.46498098775157,182.05588392654474,184.6771642418201,203.13060997763296,148.65126647157516,140.18816505812998,145.15107290948254,141.0881132134337,143.82057088154318,154.93316319641872,157.45512898284545,158.68174744758272,155.1332467767806,,,163.20671307812063,156.59004017463928,139.40457521865017,155.71226063392868,,167.5371747563659,150.64791552135483,165.07183248502108,169.80880909578508,158.48243820959996,169.71292149339772,172.2436058075152,175.85549602003766,190.1080998225404,163.32126765046155,154.51474925502384,163.32511435276547,174.50399678413172,163.55942733723134,148.6133736033132
2,1999-09-22 21:47:00+00:00,-20.54062481054349,144.27356147869912,164.11651280486015,175.54081778485678,175.1186147551185,177.5227160555865,181.3871039356569,185.39097578667244,175.73136659280604,180.7360834353803,171.10371546973352,174.1911871514272,179.18512846648386,184.0651531815851,176.90774883522036,156.90394936206323,154.61142246339182,169.83843632006503,157.09166233461332,155.74742491286554,163.83024481315923,171.1033846821835,166.33449252192977,161.50203972611965,168.51175966489657,163.11607726930197,168.38776346313102,172.61790224076387,161.8377070856225,180.68853723129712,174.01198623635048,154.17575860374876,150.78702395317794,175.18538978268748,175.03436788831922,169.8361278071326,157.09081415091492,159.9896285767683,164.51961289434425,156.7770137887854,150.0081021515072,145.42031711151722,147.76972165459065,143.10845103513438,130.6586746130613,139.3230104184735
3,1999-10-24 21:46:56+00:00,,153.31935598335218,159.49984416648292,169.41375213272502,166.7743667004232,171.84510067576994,166.4750810072483,183.34674872306474,176.15185509124498,179.1699600355902,170.19409535548067,175.3470384225912,177.82557492153927,181.20796849867259,173.96709861601832,151.41572699410673,141.62632437137924,148.17263490864542,157.05257279723028,159.40594925472973,163.79962309633058,166.75714454047974,168.44368607729845,165.45710443654264,167.26071487607837,173.7698980119864,164.17503581014878,161.2200339061884,161.05984198256266,179.67081264579247,179.16299889432872,161.7192474896578,152.9473622946285,175.3267443607044,170.1681092805071,166.4663386455696,164.5303485787887,158.65980815454463,166.18181765657818,160.5872889645063,151.23080911479008,146.91098923005293,149.1256719788683,133.1702338851992,129.1246723969663,137.03531859750706
4,2000-01-12 21:46:54+00:00,,162.49969127119152,177.23848757533915,171.47348550656133,183.148906752781,181.58593570894266,182.62852836362728,189.2550080867853,176.64524943628555,173.8604870555676,166.83031002733674,183.8428604939821,181.62968864367377,182.2112134309155,175.51353095739472,159.79379689786424,150.6464753022565,159.76880382140286,159.72527249522693,164.79822315074298,173.90449006343724,169.2482536716542,168.03451370430122,178.07471261498327,167.3664605338376,180.33735072054833,176.41363284720995,176.59477603438717,174.40262504310215,187.9583237093743,179.95721118667322,155.06039880486148,147.66288763208036,177.2328877489528,181.60584949505358,177.27509010031665,172.59399548305655,172.77682482920835,172.06912449755836,163.44359285065303,157.41406424507935,156.20284447327893,158.7493672692173,148.205473963289,149.33424135433629,153.67818113767214
5,2000-02-13 21:46:48+00:00,,137.3706541277738,155.21673478401664,149.60741113677,163.1514553087482,156.93272482942626,160.32598377146675,170.0003054794343,171.1352451436582,150.36297169579632,147.68015005418334,159.10653075113567,156.96955194113463,147.22523786676908,139.42601903450318,127.43939705109739,129.75688801209716,128.81559417118348,127.67447552470007,133.6291615820113,138.08232755350366,140.77944022016987,140.59385410088987,144.83706931754966,142.0915432632185,148.10564931579557,138.2636919291762,143.13365122809174,136.55611425441134,153.63417763245616,148.3152499539609,123.95936424986635,118.86712174349887,148.1998732509878,150.6120003310159,139.3508626791012,128.70218482197205,136.70763010853528,137.78660488738865,130.88037330134932,116.82432893172852,112.69988170184473,123.94204012770025,115.2262213169104,108.97364349395394,113.64788393873584
6,2000-04-01 21:46:34+00:00,-35.6881612036199,,122.45046704559397,166.50715369565066,173.23083356373505,174.41069571803186,,185.30563936878232,165.06077081515306,175.98618216468358,185.5264373727479,188.48046558493348,,,,,,,,,,,,,,,,,,,,,175.2975644594195,189.31112893145826,176.5650791120656,171.7125490868793,165.74573224401598,159.95880638177917,160.44917715882517,154.12772317541456,143.0018151646154,151.08892564668335,155.29289439495193,142.87357692923266,141.577030632621,148.40601523708435
7,2000-05-03 21:46:19+00:00,-40.31156423310523,,,,,,152.9272856906376,171.98942163926378,171.84415868121388,162.83056041906437,161.56393863294923,174.65563684000318,183.127988387036,175.96142738905297,175.63920470192687,165.0887655284374,166.51599826095463,172.50926009347546,161.48290960993486,170.18037690422588,177.3367848257127,183.13400726052723,175.22326350729102,174.2038438198471,169.09366000474773,166.5392676866006,164.4415506566564,178.01664799186298,170.11644247519803,186.32606208846565,170.6351241158548,157.92268523519525,154.79546957892737,174.39225869438053,173.30899269571256,162.72381842806124,159.60129816713226,162.0207571446596,164.6457880691679,158.75559791105488,145.5867002976524,149.6220128408363,162.9385233194781,149.2193756373701,146.19610806747414,150.08599502577033
8,2000-05-19 21:46:07+00:00,,,,,,,,177.6630747873299,173.6172781986345,169.40198053336258,166.23217999102917,182.11999964551973,182.27438039268418,187.94963772301355,176.43231728848588,168.0719659258034,162.54078145170192,172.62588613736486,168.47329212625405,171.26859361390302,179.3381246884582,178.31859347832645,175.2094716109363,171.480190407614,169.36711259448978,172.8318859387088,166.57291534503793,170.5067091762669,166.1441803428009,180.01331493733858,170.6559254916076,158.0337930387666,152.8326213260052,176.68024868774907,173.84824731176414,167.72658468427147,164.69278615926623,167.5810793481001,166.60436120831793,,152.4778509485246,153.67304963148868,155.01943113011987,145.93301266809587,144.17853455739467,146.3206730792214
9,2000-07-06 21:45:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2000-08-07 21:45:08+00:00,-31.839030280810018,,,,,,,182.329728465326,184.0269444602324,172.23875063202658,165.00002688834564,177.57219128231299,182.29025077728681,180.69568871256214,172.2578676244939,172.42548127017875,156.1718613648858,157.54684117052014,156.28517083742386,165.6055397816023,172.59526683896647,164.11611209991588,161.1980854654147,163.2329770851743,161.58529507866572,167.2223717008012,151.78396281326636,151.2536477514867,146.1877949544994,172.45580237829608,161.73028292968067,136.93728787431246,137.85773956823675,170.063231552481,165.04892858197235,165.50725303295152,166.76830332161742,161.7829307874524,161.8456182018107,156.0307315227929,145.38785515988891,154.8066398803845,162.39283123272153,147.02079995505602,142.80341998524807,149.92450202362596
