,dates,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045
0,1999-08-21 21:46:56+00:00,-14.557995912931698,,,,177.31181093668616,186.76793631533334,181.30756324697046,187.65679928715548,184.23465840138914,,174.36454899728432,189.8058276275131,186.07895881088874,182.95570312686573,,165.79297234381767,158.23878668997304,169.94135258109054,165.90229064364289,169.151169686893,168.578606077789,172.55457361423993,176.37225471423213,177.1889255149527,165.6867471012557,,159.42604449699212,163.54598749602286,163.5720974088503,184.4910612682342,183.94423937777498,164.92900825086582,169.69813535004675,192.01009614282253,183.26436380874907,166.7496561546911,168.98172353949428,170.5459101918156,169.3298115662822,167.29932555982987,155.1919136419434,155.6950097702734,154.62319676072818,,144.6921184360981,157.87970398219971
1,1999-09-06 21:46:59+00:00,-31.32130975410502,,,194.19576452030128,201.2234202543899,214.20244243427948,218.14854643489326,216.8520245807639,190.24693033197047,228.04984294064985,205.95653860683652,190.06677380488128,198.33245264153322,206.37925586180472,221.73240279476266,164.92783518656364,158.7899578752597,163.75286572661224,162.79020483341833,162.42236369867288,173.53495601354842,176.05692179997516,174.9583161625712,173.7350395939103,,,181.80850589525033,175.191832991769,158.00636803577987,177.4143522539133,,189.23926637635054,169.24970833848454,181.34840120000956,186.08537781077356,172.95049928958971,184.18098257338747,188.52017452250368,190.32355710002741,206.38466853752888,177.7893287304513,168.9828103350136,176.34636932475627,188.97205786412147,178.0274884172211,164.88994231830168
2,1999-09-22 21:47:00+00:00,-15.433815660550938,157.67893549742956,177.5218868235906,185.29018070756985,185.84291397010287,190.92809007431694,199.26093596063086,200.7114032366501,191.0517940427837,196.05651088535797,184.50908948846396,189.51161460140486,192.5905024852143,201.93898520655904,192.22817628519803,170.30932338079367,169.9318499133695,185.1588637700427,174.96549435958727,171.0678523628432,179.1506722631369,186.42381213216117,179.73986654066022,176.82246717609732,181.91713368362701,180.98990929427592,183.7081909131087,187.93832969074154,177.15813453560017,198.56236925627107,191.88581826132443,172.0495906287227,166.1074514031556,188.59076380141792,188.43974190704967,181.7520158237819,169.0067021675642,173.39500259549874,176.43550091099354,170.18238780751585,161.92399016815648,157.3362051281665,158.49402086957502,155.02433905178367,142.57456262971058,152.72838443720394
3,1999-10-24 21:46:56+00:00,,163.15507848052218,169.3355666636529,176.56700485793957,174.6429446981592,181.68082317293994,179.5893776701416,194.58757443411616,187.3926808022964,190.41078574664164,180.02981785265067,186.58786413364263,187.66129741870927,194.3222651615659,185.20792432706975,161.25144949127673,152.86715008243067,159.41346061969685,170.1668694601236,170.64677496578116,175.040448807382,177.99797025153117,178.27940857446845,176.69793014759406,177.09643737324836,186.88419467487972,175.4158615212002,172.46085961723983,172.3006676936141,192.78510930868578,192.27729555722203,174.8335441525511,164.18818800567993,185.1624668578744,180.0038317776771,175.20920308749848,173.27321302071758,168.49553065171463,174.92468209850705,170.4230114616763,159.97367355671895,155.6538536719818,156.9942499766043,141.91309832712807,137.86753683889518,146.87104109467705
4,2000-01-12 21:46:54+00:00,,147.33243794014913,162.07123424429676,160.4427558112578,171.0151040879471,166.41868237790027,162.40552392223745,171.92100427987972,159.31124562937998,156.52648324866203,151.66305669629435,166.50885668707653,166.46243531263138,161.98820898952567,158.17952715048915,144.62654356682185,133.31247149535093,142.43480001449728,139.5022680538371,147.4642193438374,156.57048625653167,151.91424986474863,152.86726037325883,160.7407088080777,152.1992072027952,160.1143462791585,159.07962904030438,159.2607722274816,157.06862123619658,167.73531926798447,159.7342067452834,134.83739436347165,130.32888382517478,162.06563441791042,166.4385961640112,163.79308713939008,159.11199252212998,157.60957149816596,158.5871215366318,148.27633951961064,143.93206128415278,142.72084151235237,146.6155646043834,134.72347100236243,135.85223839340972,138.51092780662975
5,2000-02-13 21:46:48+00:00,,135.12468560791908,152.9707662641619,147.97397948596657,161.35468049286442,154.68675630957154,157.3313590783271,167.43348431388603,168.56842397810993,147.79615053024804,145.43418153432862,156.5397095855874,154.7235834212799,144.23061317362942,136.8591978689549,125.19342853124266,127.1900668465489,126.24877300563521,124.67985083156043,131.06234041646303,135.51550638795538,138.2126190546216,138.34788558103514,142.2702481520014,139.84557474336378,145.11102462265592,135.6968707636279,140.56683006254346,133.98929308886306,150.6395529393165,145.32062526082123,120.96473955672671,116.30030057795061,145.95390473113306,148.36603181116118,137.3544462170081,126.70576835987896,134.46166158868056,135.79018842529555,128.6344047814946,114.82791246963542,110.70346523975164,122.14526531181646,113.2298048548173,106.97722703186085,111.40191541888112
6,2000-04-01 21:46:34+00:00,-30.77202892064806,,135.35531428839505,175.89249714496054,183.55471135797592,187.31554296083294,,200.05403621769784,179.80916766406858,190.7345790135991,198.43128461554898,203.228862433849,,,,,,,,,,,,,,,,,,,,,190.04596130833502,202.21597617425934,189.4699263548667,183.1835244138136,177.21670757095026,172.86365362458025,171.92015248575944,167.03257041821564,154.4727904915497,162.55990097361763,165.6167721891928,154.34455225616693,153.04800595955527,161.31086247988543
7,2000-05-03 21:46:19+00:00,-36.78438852247686,,,,,,165.2724006778369,182.5709487711489,182.425685813099,173.41208755094948,170.82277487334872,185.2371639718883,192.3868246274355,188.30654237625228,186.22073183381198,174.34760176883688,177.09752539283974,183.09078722536057,173.82802459713417,180.761904036111,187.9183119575978,193.71553439241234,184.4820997476905,184.7853709517322,178.35249624514722,178.8843826737999,175.0230777885415,188.5981751237481,180.69796960708314,198.67117707566496,182.98023910305412,170.26780022239456,165.37699671081248,183.65109493478002,182.56782893611205,170.9538950861941,167.83137482526513,171.2795933850591,172.87586472730078,168.01443415145437,153.8167769557853,157.85208949896918,170.34559231179767,157.44945229550297,154.42618472560702,159.34483126616982
8,2000-05-19 21:46:07+00:00,,,,,,,,172.4392185906999,168.3934220020045,164.1781243367326,161.66130581897792,176.89614344888975,177.70350622063293,181.85513882694522,171.2084610918559,163.50109175375215,157.31692525507194,167.40202994073488,162.37879323018572,166.04473741727304,174.11426849182823,173.09473728169647,170.63859743888506,166.25633421098402,164.79623842243853,166.73738704264048,161.34905914840795,165.2828529796369,160.9203241461709,173.91881604127025,164.56142659553927,151.93929414269826,147.60876512937523,172.10937451569782,169.2773731397129,163.66358542022593,160.6297868952207,163.01020517604886,162.54136194427238,,148.41485168447906,149.61005036744314,151.36273179247888,141.87001340405033,140.11553529334913,141.74979890717015
9,2000-07-06 21:45:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
