,dates,nzd0047-0000,nzd0047-0001
0,1999-08-17 22:10:26+00:00,240.3241263707233,247.4366245580342
1,1999-08-26 22:04:21+00:00,241.4391852164117,259.40769997455885
2,1999-09-27 22:04:25+00:00,249.09774323734166,
3,1999-10-04 22:10:38+00:00,243.13361447745066,
4,1999-11-14 22:04:18+00:00,252.6281009615288,264.64307722007896
5,2000-01-17 22:04:11+00:00,275.7997235294832,269.1359675679881
6,2000-02-09 22:10:19+00:00,262.0068900029306,
7,2000-02-18 22:04:05+00:00,263.04206978407154,266.55238998109746
8,2000-04-13 22:09:54+00:00,273.0504324279155,
9,2000-04-29 22:09:53+00:00,272.1089674532314,
10,2000-05-15 22:09:42+00:00,269.3027245265399,
11,2000-05-24 22:03:22+00:00,271.2869185539213,283.51053953884525
12,2000-06-09 22:03:16+00:00,244.96924353276887,262.5849764894444
13,2000-06-16 22:09:26+00:00,253.99573253963632,
14,2000-08-03 22:08:44+00:00,265.37547297442273,
15,2000-08-12 22:02:30+00:00,274.6032671152211,283.90663399244283
16,2000-09-04 22:08:22+00:00,245.63721436827512,
17,2000-10-15 22:01:32+00:00,253.53136656739863,264.9269648530427
18,2000-10-22 22:07:50+00:00,258.5545760220839,275.50377111818256
19,2001-01-03 22:01:48+00:00,281.4903614656883,292.02237052548776
20,2001-01-26 22:08:07+00:00,294.5202637074811,
21,2001-03-08 22:01:45+00:00,275.3861845392575,271.36386541393654
22,2001-03-24 22:01:35+00:00,290.6437423033658,290.96731730063004
23,2001-06-03 22:07:16+00:00,283.1291462151596,
24,2001-06-19 22:07:05+00:00,289.4670304069127,294.85420583634897
25,2001-06-28 22:00:45+00:00,287.2834886737489,290.5531338861778
26,2001-08-15 22:00:14+00:00,293.0728079561872,297.0779124059109
27,2001-08-31 22:00:05+00:00,271.67832372401887,282.75697690635286
28,2001-09-23 22:06:03+00:00,282.4308604907411,280.9177556307662
29,2001-10-02 21:59:40+00:00,283.1757470458104,283.98007233892105
30,2001-10-18 21:59:42+00:00,291.259229372677,288.8056573411448
31,2001-11-26 22:06:09+00:00,,
32,2001-12-28 22:06:14+00:00,266.4909511763525,278.8767996819187
33,2002-01-22 22:00:16+00:00,276.6502953804928,287.70605369195647
34,2002-01-29 22:06:21+00:00,,
35,2002-02-14 22:06:29+00:00,287.44486549709416,290.95483916205563
36,2002-03-27 22:00:13+00:00,295.89649921761236,280.8663356117745
37,2002-04-28 22:00:14+00:00,282.40269114402963,276.8069404551116
38,2002-06-15 21:59:55+00:00,266.6230878164444,272.6331055946557
39,2002-06-22 22:06:03+00:00,279.6655644108861,
40,2002-07-01 21:59:51+00:00,255.96552617695428,266.3229824166873
41,2002-07-08 22:06:00+00:00,,
42,2002-07-17 21:59:44+00:00,270.6290958304624,282.4394841106229
43,2002-07-24 22:05:50+00:00,253.64665783590925,266.3164179825132
44,2002-09-19 21:59:11+00:00,240.6063098121452,258.62691864191964
45,2002-10-12 22:05:14+00:00,263.4447335601824,280.94881790744944
46,2002-10-21 21:59:12+00:00,,
47,2002-10-28 22:05:22+00:00,265.12656392525895,281.1625135654475
48,2002-11-13 22:05:30+00:00,269.25504658832284,293.4251099923088
49,2002-11-22 21:59:33+00:00,271.46832252846605,294.2426264856754
50,2002-12-31 22:05:56+00:00,254.89820960699356,
51,2003-01-09 21:59:45+00:00,272.3056010012141,274.34218561503434
52,2003-02-01 22:06:10+00:00,252.93365846612622,
53,2003-04-06 22:06:21+00:00,285.3991050191557,
54,2003-04-22 22:06:19+00:00,300.41977834059776,298.0214523784572
55,2003-05-08 22:06:20+00:00,305.69256300407034,
56,2003-05-24 22:06:17+00:00,298.14507450338584,
57,2003-07-28 21:48:04+00:00,260.8072061976877,256.98912400860974
58,2003-08-28 22:05:57+00:00,,
59,2003-08-29 21:48:38+00:00,287.5185601551958,289.52428611874194
60,2003-10-31 22:06:00+00:00,,
61,2003-11-09 21:59:54+00:00,267.9987047475309,288.38900305392553
62,2003-11-16 22:06:11+00:00,,
63,2003-12-18 22:06:24+00:00,271.75160645271114,
64,2003-12-19 21:50:03+00:00,,294.14004606246755
65,2003-12-26 21:56:18+00:00,267.3460702910348,
66,2004-01-19 22:06:35+00:00,,
67,2004-02-05 21:50:17+00:00,269.0008282234314,280.7979803096995
68,2004-03-07 22:06:48+00:00,238.73609276325377,250.86148891695194
69,2004-03-23 22:06:52+00:00,259.9445825637905,
70,2004-04-01 22:00:40+00:00,266.2134676855664,275.70853841298333
71,2004-04-17 22:00:33+00:00,,
72,2004-05-03 22:00:35+00:00,254.28993876633209,263.4400131595031
73,2004-05-18 21:58:14+00:00,258.8272145429203,
74,2004-05-26 22:06:45+00:00,,
75,2004-06-11 22:06:38+00:00,255.98165820675007,273.16592073115356
76,2004-06-12 21:52:47+00:00,250.2867847338857,264.9299516286967
77,2004-06-20 22:00:26+00:00,,
78,2004-07-06 22:00:25+00:00,,
79,2004-07-22 22:00:20+00:00,,
80,2004-07-29 22:06:27+00:00,250.03343012546745,
81,2004-07-30 21:54:04+00:00,243.99902736489616,259.56277092766675
82,2004-08-07 22:00:13+00:00,,
83,2004-08-15 21:54:25+00:00,211.52220274722916,233.85318443389062
84,2004-08-23 22:00:11+00:00,232.79990106779766,246.42120720385134
85,2004-08-30 22:06:20+00:00,252.2927867557661,267.32360946687635
86,2004-10-10 21:59:56+00:00,,
87,2004-10-17 22:06:14+00:00,,
88,2004-11-18 22:06:34+00:00,,
89,2004-11-19 21:56:31+00:00,257.1988760071155,267.1446245466281
90,2004-12-04 22:06:44+00:00,242.66189267710976,262.1999819795274
91,2005-01-13 22:03:41+00:00,247.31890478141264,
92,2005-01-14 22:00:49+00:00,,
93,2005-01-21 22:06:59+00:00,244.09641054752896,257.54313650278436
94,2005-02-15 22:01:01+00:00,265.5829206977326,280.35848120789115
95,2005-02-22 22:07:14+00:00,274.2505633893309,
96,2005-02-23 21:58:07+00:00,266.6181949570807,265.33999087094253
97,2005-03-03 22:01:06+00:00,267.40878965607516,275.82599641767763
98,2005-03-18 22:04:34+00:00,268.2502427649658,276.58295134915244
99,2005-03-19 22:01:06+00:00,270.1518757212199,273.28978605105306
100,2005-04-03 22:04:40+00:00,257.59546426611485,274.6122873947371
101,2005-04-04 22:01:03+00:00,,
102,2005-04-12 21:58:31+00:00,257.4762170301246,266.38932372924114
103,2005-04-19 22:04:43+00:00,269.36267993987275,
104,2005-05-06 22:01:01+00:00,266.8999602456248,261.681528611773
105,2005-05-22 22:01:00+00:00,,
106,2005-06-06 22:05:05+00:00,270.2889819147201,
107,2005-06-07 22:00:55+00:00,257.6857527445501,271.99863349750893
108,2005-06-14 22:07:02+00:00,253.15927454388736,
109,2005-06-30 22:06:59+00:00,,
110,2005-07-01 21:59:02+00:00,259.03782117607,277.71409515860347
111,2005-07-08 22:05:15+00:00,235.12581736636997,
112,2005-07-09 22:00:50+00:00,234.79874134866083,
113,2005-07-16 22:07:01+00:00,,
114,2005-07-17 21:59:11+00:00,,277.30247857670196
115,2005-08-10 22:00:46+00:00,,
116,2005-08-25 22:05:41+00:00,251.4294973334962,262.3436131894196
117,2005-09-02 22:06:46+00:00,263.3107782610814,
118,2005-09-03 21:59:32+00:00,254.95657404965874,256.88634366719504
119,2005-09-18 22:06:39+00:00,,
120,2005-09-26 22:05:42+00:00,258.3842735850139,
121,2005-11-21 22:07:07+00:00,,
122,2005-11-22 21:59:59+00:00,252.18019376443686,260.68079530399774
123,2005-11-30 22:01:00+00:00,252.52239487320375,260.5415329289902
124,2006-01-01 22:01:10+00:00,,266.4476717084643
125,2006-01-08 22:07:25+00:00,237.87554861235554,255.7649860933929
126,2006-02-09 22:07:38+00:00,,
