,dates,mex0419-0000,mex0419-0001,mex0419-0002,mex0419-0003,mex0419-0004,mex0419-0005,mex0419-0006,mex0419-0007,mex0419-0008,mex0419-0009,mex0419-0010,mex0419-0011,mex0419-0012,mex0419-0013,mex0419-0014,mex0419-0015,mex0419-0016,mex0419-0017,mex0419-0018,mex0419-0019,mex0419-0020,mex0419-0021,mex0419-0022,mex0419-0023,mex0419-0024,mex0419-0025,mex0419-0026,mex0419-0027,mex0419-0028,mex0419-0029,mex0419-0030,mex0419-0031,mex0419-0032,mex0419-0033,mex0419-0034,mex0419-0035,mex0419-0036,mex0419-0037,mex0419-0038,mex0419-0039,mex0419-0040,mex0419-0041,mex0419-0042,mex0419-0043,mex0419-0044,mex0419-0045,mex0419-0046,mex0419-0047,mex0419-0048,mex0419-0049,mex0419-0050,mex0419-0051,mex0419-0052,mex0419-0053,mex0419-0054,mex0419-0055,mex0419-0056,mex0419-0057,mex0419-0058,mex0419-0059,mex0419-0060,mex0419-0061,mex0419-0062,mex0419-0063,mex0419-0064,mex0419-0065,mex0419-0066,mex0419-0067,mex0419-0068,mex0419-0069,mex0419-0070,mex0419-0071,mex0419-0072,mex0419-0073,mex0419-0074,mex0419-0075,mex0419-0076,mex0419-0077,mex0419-0078,mex0419-0079,mex0419-0080,mex0419-0081,mex0419-0082,mex0419-0083,mex0419-0084,mex0419-0085,mex0419-0086,mex0419-0087,mex0419-0088,mex0419-0089,mex0419-0090,mex0419-0091,mex0419-0092,mex0419-0093,mex0419-0094,mex0419-0095,mex0419-0096,mex0419-0097,mex0419-0098,mex0419-0099,mex0419-0100
0,1986-03-10 16:55:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-02 17:01:36+00:00,257.629779316042,260.0207473209523,,,,270.2457999592774,253.4199388182319,260.8554011855494,262.83633299985644,253.49599617870695,247.40631107871815,253.3074643080381,257.16163013505457,255.09438328771807,259.7386791062879,263.39144713065025,268.77425743265303,262.2415822837531,253.5807618298022,264.09019701713964,269.3267259251023,260.0329602490977,263.6967262121126,263.8026708316952,263.63173586984954,267.7614656010685,269.17371679626206,270.4528390453478,273.2698798009253,268.86436734694274,266.19085566780814,261.18166062191113,258.8910675041376,256.0076836771582,257.3717444912419,260.8896616640029,264.9792075952098,262.5024097960121,267.14295588056746,259.8747732343837,261.0466614082641,258.08485184833347,258.6500901180706,258.5319000820557,261.8810171692193,262.1287400955319,268.90013678011167,268.49208305875266,268.6237996729241,269.1053086469208,272.93369355522157,271.020557822096,276.2948426433258,272.2635231579827,274.68008973884355,271.094702147163,277.00584260552796,277.92322750943515,279.35082822267213,286.11651193767875,289.0051691570181,287.7995338644763,288.25681997045734,289.0358736607645,287.3442606365695,290.2698119749197,289.2877947238229,289.3875344189646,293.10799372259976,294.5309684199025,293.0184457036041,298.3830848135672,293.9093234488887,290.12956548891594,285.3338663665995,288.08873454335117,285.162947640844,295.66689303173956,304.3730155360854,311.34938699758345,310.9230460776275,303.9441135678346,293.1253658755634,278.4475519980365,275.34153672097057,,286.2918734310692,280.265408896905,286.2824738218218,276.9169151624286,270.50262694821305,268.9732333093558,294.57915104946846,,272.8287843783868,,255.5912170375255,257.06737511826947,242.6256771249979,243.4098940199018,251.16423670659003
2,1990-02-01 16:51:38+00:00,227.38323552623353,230.16179220508326,229.41991001528325,238.28227051345237,243.87559563354063,234.11726158431426,228.31018770048155,236.1849826518398,237.52645936156551,228.95891403450247,236.89683985231554,241.79323126690937,237.88152366577734,235.69581927141707,242.84021502796705,241.02609918415547,245.85500105870722,240.17782363362602,228.92581804055118,249.59450425027939,250.7176853460204,247.01277374565598,242.59987284084914,244.08368523915055,242.78803360576796,251.32219005640695,253.98995963479885,266.24066097163563,262.37864856153135,256.1185732962818,250.6135424183879,245.68303888344727,244.6350360086425,245.6093722471574,252.7403302550937,250.4959640617621,248.4200199671778,246.66987567545073,249.7308269635614,244.17256816185323,250.18079387042138,249.21429182022268,246.2117058309885,241.62659242964233,252.10573532354277,247.7283688006694,249.33299187370613,247.21085477227547,251.79522235277122,,256.9155808174988,258.734812653132,258.47631855477414,267.35536818830354,272.39883234624165,267.3249468455573,270.94303859389174,271.38920878956424,268.42687677822454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1990-03-05 16:50:35+00:00,246.71580051130866,245.85218443168588,250.5528651933053,252.93647193022034,253.01107052977363,254.90477807397502,244.89853940438027,241.75859280004937,246.72130509997874,241.05424745980656,238.7525168387121,240.30686723525997,237.3314421978169,242.68804103041083,248.49468870831316,252.40359343501558,252.09768992647403,247.36884253468344,235.4878492081064,249.0525785273584,258.28001862523774,253.38980325036863,254.41798062810074,259.04484179101934,253.4055864531732,254.2392304812621,258.15506659632143,258.3596159643836,260.35551406692593,260.22991691012635,258.8122747786012,255.16281861644586,252.4710379997003,251.41287906953664,255.86868300095273,254.86077508300303,256.9708005604153,255.88304284838063,250.63997563402694,248.1483029562911,260.72832162740235,258.28192027911405,258.3710983562136,256.6515632764909,255.19404586507784,254.230590226224,254.45914719739633,251.6725291749312,253.8691847357906,259.7484608828157,263.0100338891035,264.49689030765984,270.3883769980553,271.7359421450346,277.03972111785544,275.7350737332659,274.1669516596727,272.19141672255046,271.61251621731503,273.84562826935155,273.0769655751539,273.0733495151791,277.56530340393704,277.57461504535553,274.063658281612,273.5212047360871,272.88674598477144,267.92266581735305,277.2747493694631,275.05830908283156,274.8203759837752,280.8482099459344,276.78034370823076,272.115023846582,270.4882372463073,266.14095723087803,273.4658427028984,283.5102654911849,290.064904074161,288.38586310117716,285.63287548980816,278.3799599202966,270.46518802626656,264.0134888212872,260.585974204615,,,,,,,,,,,,,,,,
4,1990-03-12 16:56:32+00:00,230.41020689033462,237.31249966242,241.25993215714448,240.43379609519607,242.36347782325132,238.1300800630072,229.1797925566952,232.54718996353643,235.951776658715,233.77923650071241,229.17818116798247,225.5403368298018,226.31394551733595,228.17456812168308,230.87765662258144,238.4201123302932,244.47623459310606,237.1349427900157,224.06461268625605,238.56180283661197,247.00745021234133,236.20235580436872,239.60928169769312,239.70734073624504,242.10009531173927,244.53157527629747,245.3145325313377,250.55586674841618,252.17314440963906,250.3455653604674,241.22720445167786,242.4284345137875,234.80471040148655,235.19058145562133,240.29713675158663,247.54182777165067,246.75160012992208,245.30141472350846,241.02303945021,244.68797040631154,242.9869887578539,241.48861346452998,240.79682204867333,241.6777050805802,236.6287367799921,242.06461742166158,239.63527277841706,244.16837960493672,243.03492410473433,246.71243818627707,246.96449898151602,251.79678627310517,254.62664741851484,259.6114716439612,262.80790991825575,264.368832328308,266.06459583440983,262.7994978565921,259.80961174035815,265.3044804110234,262.2288357392997,264.50699860733687,263.61193093525014,260.40627474705434,259.0530207736241,259.4345231411413,254.01951553856918,257.0465455013611,266.50059066197116,263.29142249796735,264.421203127297,267.9258209073997,266.21618632577264,258.9758376073732,260.20141568377426,250.6277745890203,255.43803378342437,263.91652482376634,272.9363785275922,270.4895430833154,270.4753872136652,269.8828885881468,257.30494348025536,252.30983956488615,250.29450382768275,253.29609473653431,258.48589996670756,260.91921967293325,250.85990944722664,246.84405036950344,245.45847815613593,242.09498780582803,259.43571703940665,228.93638198240683,235.64031189878966,229.30857631324494,226.54006787155626,230.5111433552585,224.66636969948036,226.51530228744593,228.4898617336963
5,1990-03-21 16:50:01+00:00,247.3924518536949,250.14274406397502,251.56185638096287,255.38427452714217,255.88876789211488,251.7411809178347,235.5258633074704,240.26587950862162,242.26013995323893,240.97149628513975,239.05058235222558,237.30795438388077,234.3584486279728,237.6106930323221,240.9166236641829,249.70627163383364,254.11028176027583,252.51781762601973,242.42091043519162,251.95288854215258,244.6925491108452,245.49563585487707,248.0911498619409,250.06333792485,252.67161898888367,253.5616219821152,251.48033511097174,257.87426057842765,258.8526187894362,257.4139428224462,254.49902720976456,246.2859641323397,246.0985531594896,245.32560580291704,253.2696802257409,257.6616374542292,259.3760807637482,250.82363233546602,253.33586340152146,248.2011819319889,249.2523863693865,248.73930387270815,252.4561295412336,250.75666059548496,256.0362767138278,256.5221837108531,252.29917230395915,249.9896855064826,256.4112228635603,254.2712395418356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1990-04-22 16:49:57+00:00,236.46675143998482,243.73457027118505,248.01900354134102,257.0102607531664,257.67509976563105,243.02482806114574,238.91919611225444,247.67757621116283,253.42898576926018,236.86930146838466,235.67128026783104,240.14000490108577,244.82409403917163,233.14560661101342,244.96069647742212,253.82020332529436,263.68394452551485,256.93134415453153,244.48096697204286,256.2073975017538,252.19301150793666,255.3525060129146,245.14810198589868,253.87318399389324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1991-02-27 16:56:55+00:00,234.7275701778701,240.88247365697728,246.92773855217519,256.8276010712645,258.3139039195802,243.34851141271798,237.36270073001361,235.54348592417222,235.58726449905186,234.04146570265837,230.54170606522462,236.65833582966116,242.5245467222606,240.0866231107483,242.88011209619373,246.56572703005406,249.5021672571397,244.7894906197544,238.4990650670968,245.32989896450653,249.9342795143422,250.83381426217588,245.57834984498913,249.3209025934525,247.2847105415455,247.6588428299185,251.39114632002364,258.1509364261146,258.9105126473594,262.9559535379359,252.2700495900491,253.75094806252366,244.66003489281513,245.25872890823393,244.55580181318558,247.66516479073783,247.69402092247566,251.47680486315633,243.96971222240774,245.58570722576127,240.04816174833604,248.98329337474422,250.7121797576501,253.0282912615574,255.5029300145685,255.23962102214387,251.2642362821929,251.80502293300276,249.23005792907833,250.53929538096997,255.69502155535702,258.5644632391111,265.91067304044765,270.340263683374,275.9900267719384,273.11431024943926,270.71745134550156,270.9216123958437,268.41271701933715,266.5320458406913,266.84113364532266,264.14055784382674,263.6283938099035,273.56941297029687,267.8416137626184,269.1502464630985,267.58688802354413,268.6943895578821,265.46849351017846,271.0501926221662,268.1483573426283,270.1707594236852,268.72778151258586,266.52855055296334,261.7420273899427,262.2035994807374,268.30997229051036,275.0859212547394,282.5240009545046,284.4704755678999,287.43029811851073,279.8954743626549,274.4059492440383,259.91396616187046,257.21753663167215,258.34156463206773,262.7100722914528,267.34301687192635,253.03243411611308,258.68561095707616,244.6641261820791,233.090000256593,243.30172271571615,232.3691843098606,235.91298610991134,225.7387943297746,224.53616127709867,221.9627679470783,222.63364145077873,225.00882310722056,223.22705541253134
8,1991-03-31 16:57:31+00:00,247.4437779393087,249.39771746916063,259.36471505951243,274.8915185769189,271.67153275161024,251.55830559977292,244.68088806058233,241.2894058260535,239.85491086611637,238.07064476704662,240.81841876123394,244.44278187856918,243.10952543021904,241.7606556660848,247.84700650845184,246.94490778787943,249.43543346883047,245.25663982882458,243.74713656560624,252.24601887627432,254.25883503174765,249.1857415823743,247.9583959485267,250.4928465266638,250.22020395140333,252.5047457184951,256.8906580329952,263.53554710705953,269.934255989627,270.37194766257153,257.3619078877859,256.72909605257195,246.50315350378563,248.69377110340474,249.42924331624778,251.33792830858624,247.8123676145044,250.2151914955428,252.4522721881557,250.9538749910767,249.09787900029517,251.77771247404502,252.73572499240873,253.71251755095375,250.85323355799204,252.2469276159104,249.38720871674343,250.20999543812428,254.6193378779198,257.07282576274906,261.11063002124,261.59200663748413,268.7719050497501,271.89221902835675,280.1196897754145,279.2129564883171,277.3793593738919,270.7430490897267,277.10273790023024,276.14356429842206,278.05698144962673,279.72212347530274,273.22877470437237,273.4425374014024,269.97873531564574,269.8995184407433,268.678596889015,272.6000231026326,269.2931791111012,274.17950118244096,271.52541255676056,273.2706192503137,282.257730275377,279.0833246625197,276.3780273211485,271.7028344938412,273.88993004220225,277.18144283129044,290.161315494371,289.95997984325595,295.98552187356586,287.3334733788003,281.0014475349555,265.70349242309453,258.84462864583287,270.660853013106,272.5086698686818,273.50556582292353,273.1021398137779,265.4085493636141,252.07238684445667,256.01921977514235,260.9446828783201,235.1293152199224,241.35754895324078,237.78515110973262,231.47545984879548,234.06527824005778,232.37776717469566,230.99015372339537,235.0103665494101
9,1992-09-02 16:51:59+00:00,214.54204172055995,217.96517326454756,222.07956548064627,238.789823752722,237.06632949297017,226.35248185232524,225.4377929634636,229.62733218107996,232.46662995320435,230.04266686282642,224.05133460486243,228.02632105920918,227.0408317386009,223.2214321024777,231.16203378693152,,,233.38924578082907,222.57454074425004,222.80629997033355,236.36961157911014,229.17562026083795,235.15245104312703,234.57345438154942,228.13895066993558,228.45381357660978,225.83379664286588,222.0797252915536,235.83851508382503,236.40206028438718,224.72169296115229,222.84325067136865,221.7480736148833,223.9064244794214,224.51970137407457,234.1355204095688,229.30022496852217,219.6572937064469,221.5153264329764,224.79378643645236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
