,dates,mex0419-0000,mex0419-0001,mex0419-0002,mex0419-0003,mex0419-0004,mex0419-0005,mex0419-0006,mex0419-0007,mex0419-0008,mex0419-0009,mex0419-0010,mex0419-0011,mex0419-0012,mex0419-0013,mex0419-0014,mex0419-0015,mex0419-0016,mex0419-0017,mex0419-0018,mex0419-0019,mex0419-0020,mex0419-0021,mex0419-0022,mex0419-0023,mex0419-0024,mex0419-0025,mex0419-0026,mex0419-0027,mex0419-0028,mex0419-0029,mex0419-0030,mex0419-0031,mex0419-0032,mex0419-0033,mex0419-0034,mex0419-0035,mex0419-0036,mex0419-0037,mex0419-0038,mex0419-0039,mex0419-0040,mex0419-0041,mex0419-0042,mex0419-0043,mex0419-0044,mex0419-0045,mex0419-0046,mex0419-0047,mex0419-0048,mex0419-0049,mex0419-0050,mex0419-0051,mex0419-0052,mex0419-0053,mex0419-0054,mex0419-0055,mex0419-0056,mex0419-0057,mex0419-0058,mex0419-0059,mex0419-0060,mex0419-0061,mex0419-0062,mex0419-0063,mex0419-0064,mex0419-0065,mex0419-0066,mex0419-0067,mex0419-0068,mex0419-0069,mex0419-0070,mex0419-0071,mex0419-0072,mex0419-0073,mex0419-0074,mex0419-0075,mex0419-0076,mex0419-0077,mex0419-0078,mex0419-0079,mex0419-0080,mex0419-0081,mex0419-0082,mex0419-0083,mex0419-0084,mex0419-0085,mex0419-0086,mex0419-0087,mex0419-0088,mex0419-0089,mex0419-0090,mex0419-0091,mex0419-0092,mex0419-0093,mex0419-0094,mex0419-0095,mex0419-0096,mex0419-0097,mex0419-0098,mex0419-0099,mex0419-0100
10,1993-01-08 16:51:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1993-01-15 16:57:31+00:00,236.73058120692605,245.06070671914273,257.1107896318242,262.95326485955195,259.5352007090048,249.52936987932088,240.84354010200008,239.48869283043192,244.36935828091256,248.05880165316927,249.58874506554238,250.65987562530657,252.63146834337905,249.5009823898541,254.99992740871258,258.06408575307734,262.27910607444267,252.1547563897701,242.08759518299735,253.78427382325677,270.5149546127087,270.796969913585,268.0593419534817,263.8190395506383,260.449713193861,253.72265788480772,256.8001837594945,254.89415053114405,257.80824401908666,250.46800538575903,258.52469165939664,259.6092048935637,251.6061963101782,254.12899582689968,254.7353152321534,260.4667478245532,261.44556431531623,262.85936855608776,257.0129811330057,258.7531320893203,254.90880811558512,264.6165961035433,259.1768225699492,258.92539156081824,257.05100828221384,258.0300050278571,252.64838556909947,250.71488170104402,251.13989176172328,255.2314234342541,252.80242105084108,255.23400446769537,253.45035621400345,277.4621460174748,235.69112627908447,252.6737023590297,274.2154110584394,286.8225352195285,287.2726703766741,288.84578328236506,282.7968647675285,280.40610401530165,278.4040590475003,284.5207124267051,274.97914811011583,275.38413686078457,274.61168076789914,274.3877478218948,281.4012365872609,280.2060830577536,274.4591232997974,284.5164883251372,280.0588811507374,276.8348634670825,268.43544535466987,281.87315323856825,289.3676126288287,293.0155976571276,294.9537851028944,294.2659639476503,300.9292576312057,286.48740082640523,278.3470264632297,265.9554641735676,260.31856592130185,268.04911702947174,270.63307595155464,266.8362066853018,267.44381288963416,258.0861006900279,239.8777112740972,236.26444118991284,241.8864744191749,231.54064954357668,240.44222998920426,251.42368984374605,233.89373973968117,228.58014627778635,222.937875019501,224.83749430937672,230.30398764891268
12,1993-01-24 16:51:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1993-02-09 16:51:37+00:00,251.1362856481101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1993-02-16 16:57:50+00:00,246.79939930253047,254.04542499871064,262.6963850795303,270.55683016225635,265.5931475350597,251.13591481888767,244.55650554105034,247.4635970961294,248.60164623304138,251.11572788924872,249.45337116745415,252.6689267529382,253.54754092822634,252.24215699722652,255.68450310575602,263.81337349020066,272.26357660673784,264.8584488992862,255.94427939775184,264.42199967451944,264.3948211229431,257.34159243356345,248.7150899844291,250.54978436036953,250.62923648280665,259.94078778010885,258.3724360379245,261.43818533823816,257.508730141543,256.6004466512509,254.02061091654554,259.0932213635782,258.156989919884,257.07372492834264,254.65576160945582,263.0948833028167,261.62272906173774,260.73386458462267,261.5511836515563,252.93646541678018,249.58172258783694,248.71424706012013,245.77728064827278,245.54482065227285,248.48103320496236,250.02558295781407,250.69277468670882,247.0951570716966,251.96769687633955,249.46031823454737,252.72177767781218,253.41138947890124,251.41699670107505,231.9218852760649,243.3405554288552,268.0719874109213,,289.21890088284573,290.7223307003905,288.93826028512433,283.9871099608928,280.9395169928496,271.3257293311023,273.3946182412696,270.5043115311396,273.6209523784786,272.1166365833769,274.9108380856292,277.87267992608736,279.41348472281595,284.67832145274826,280.9405790659498,282.56602864007783,279.3372108251321,277.5226660472272,275.2089597856958,279.7338899525408,282.53874226019406,282.4591780816247,283.98692170808863,286.93757214115703,284.9493130492884,280.3109761758807,274.53871942342454,265.0462146945705,266.7262784979854,267.8583631383902,265.97962873924575,257.5178690784381,252.0439011768667,241.53152868868804,240.52845934239832,243.17167543354458,220.4846828723117,235.0798123143668,241.71228275573475,231.13275155332556,226.89332352848504,222.08871173134946,222.93063837472974,231.60247511374513
15,1993-03-04 16:57:59+00:00,251.58224944450788,252.46813537270725,263.7541734606275,271.72560068601746,265.1698438893249,249.47120074282327,241.436750783448,243.96028317791018,245.39447086545852,245.53508926699044,246.737943605978,256.1936270623649,258.0737967343333,258.0945586214013,261.48895895503017,264.38383588984345,266.3281289731872,258.3137925924316,247.95172258133368,254.51006814419674,259.15494888487837,253.57854276170718,251.90141907477135,250.79741111412835,250.03403440790984,250.70249394418875,251.40124028096557,251.02285744722604,252.48614415931695,256.9292086336645,263.76363244601174,262.47849178047284,261.01175680606866,259.70755047235826,258.1263351137924,257.13468509539797,252.56227908421704,248.79715546444424,253.85650004273202,251.52605687809654,254.66377114051448,254.21997578024832,249.31775797797243,248.8811560835356,245.7865804105729,243.03523186079408,243.43014034827723,242.4652737303668,245.70001750671258,246.180635728414,256.1657356894537,258.8380006829302,255.47853794217002,249.62129523188952,247.03287798618447,269.95161184828765,,277.1253744348026,278.0247740366884,280.06821078013314,277.64082587098494,272.10655225101135,270.2315130577208,268.6216144377269,268.03900465842213,266.8790795452213,264.58741372614116,268.65634968274804,268.24685847145946,270.6093860673795,275.52979442787336,273.6251562034977,275.66655292781525,270.94107098656167,272.71559465278574,268.9512435298134,271.5405919679384,283.4112879504837,285.334694538755,290.0741033890679,285.1646422655625,277.329012501783,267.7929294307825,262.85718006114377,257.509280930511,262.14456066849436,261.9652855829559,252.05137676223654,248.87177757651608,245.50850209136868,242.93225177173792,238.96873045973925,245.97262526038986,221.41207235568862,228.66155582108254,236.48622211147028,222.13835716822786,226.71806483161632,221.48915715444548,223.24774764815686,236.73033279588356
16,1993-03-13 16:51:53+00:00,236.1397854776135,240.670288632772,256.5810369374298,265.28387154420403,256.6889453753328,247.15895390794427,241.41266760936844,244.17877310046072,249.40077103413316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1993-03-20 16:58:04+00:00,254.2543979324552,258.3989518180214,274.48403578093985,282.41223542833353,271.4416732789139,256.8781427581445,251.42767195235143,255.24627681125187,255.32280735274304,256.26176570125324,261.0744162822946,264.4054962857062,258.0383959235824,261.06654986018026,262.35355551245834,266.12138460813367,270.88698941546886,266.5858423409892,255.96177772360318,264.98796634870206,262.4078386114113,265.20460116456235,254.79065425476585,253.81494622259686,252.43676733224837,253.3292914547462,257.2402970580054,254.9500243122573,273.9872795030819,270.3032143887636,264.87865216799196,268.19551141578836,262.75473251799394,263.4034941868648,256.4578266603007,263.331139372921,259.1565956937683,257.1666830527227,264.12227655403365,258.87752550484987,252.4679123201044,255.75167536752298,253.89205329244203,253.09294350578793,259.0048673714071,247.94681956258898,248.07640716847246,249.86073761607804,254.43702865844796,261.02298157297463,262.13101401414116,261.93919000883756,259.17203316900446,234.1275191226495,230.55825728006437,263.57195558675477,,272.71601470098994,278.6241341272003,279.41821292015214,288.46952966934026,281.68455171677715,277.0595200057778,279.828996979932,272.79669507340634,278.6593772925707,276.2552717830693,282.022498980274,269.27720521359873,277.28681103543613,280.4505845920986,281.261195476754,287.5102946913119,276.46978795127694,279.6555327057129,271.0877862923099,282.360081132399,283.613168129634,290.7904458003873,292.8786731560621,291.88551460793184,282.01025190147914,276.14400105225496,265.0653911190765,262.0336923956405,273.364222180126,276.3754056693501,272.5882179446756,263.55849778236546,250.6177029312163,245.3867906445111,239.87229907007332,248.76723282151812,228.59234535831402,239.84422793035276,235.5304281664646,229.7868592749365,226.06643885394112,222.03957283685804,232.17952045208725,235.2305795963691
18,1993-04-05 16:58:08+00:00,259.8723610880922,253.58417074002728,267.7936404560051,277.81420039081354,268.6043733622698,258.7435952690288,247.47438996678022,259.13519927776775,264.2288131875654,263.8673570493417,260.24616161318147,261.9965354333799,259.59855208274206,257.63528129068527,262.8640372877756,266.97537320252684,271.34952491787203,268.3932106164374,252.7147359416375,261.2674161925168,263.00639042368164,253.75163289802634,253.66826606399803,256.87816482386825,255.7349871792544,260.29680648776343,261.6424633645963,266.7971982151024,265.4887359853325,270.202599660673,260.62950722423864,261.5595892699962,258.85506956375315,255.49575756733532,262.8328322739624,263.1165062852368,264.0406990900883,259.1373303905334,260.83784527430055,257.60131124309333,251.45249274157652,254.93798967944633,250.74586935054973,250.94455203648351,263.18854631862763,255.8088358688427,258.0826591940943,252.48599961439973,258.8058046451102,262.2584679090212,260.11478887408737,260.0022253332485,258.4547010102416,227.54370709010192,237.98536584323426,274.668610975382,,273.6484101253404,282.04070504445644,285.7354590176272,283.3935482517236,281.6796017101815,277.8621512740174,284.3891091389627,279.30642797333536,277.7987504445201,279.38168481249386,279.45472291045337,277.7653288265205,281.30078977343726,282.3787288939264,281.1348202436397,282.40882570791416,279.9250749699693,274.88483913272194,271.3415859891186,273.85196907792306,278.36100659241924,288.24485394678686,296.20776676497417,299.23243804257527,287.2151767683975,278.90507763957714,266.53318707434613,261.6216179588088,266.33376588826127,269.0743948984317,269.59224278248814,259.86983963670787,251.45141781501266,246.0027981861972,246.2125736644768,251.31981606610276,233.5283667457794,243.51238537032611,239.91689231275197,238.89567690794757,238.58732667679374,236.58390167529657,233.8383777570914,238.75575985698768
19,1993-04-14 16:52:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1993-04-21 16:58:17+00:00,259.325848677638,259.6381626391685,271.2820658713916,280.98430704268065,272.4199748118954,261.51813697349303,261.49651502655604,261.3761869198745,263.4724647277495,261.5698550649343,262.73316297373657,263.24590406845505,257.7879396412204,258.2111236025036,263.63515363070644,265.94163303258387,268.8652241921012,266.636510128693,253.69598650147987,259.7191457444981,260.4940120891734,248.12957495441043,258.09453354581814,254.04927746082308,253.4375541321123,256.4114866156123,260.5367074511839,261.62704491499846,265.07093948105836,269.5058105149999,255.34979529849525,259.09706742202053,255.34589129836394,252.93338408045952,255.33176846611207,252.6923477462909,253.74658353403987,250.51398380508604,254.5801193167214,248.50526804507848,247.58412562076026,246.3090598956296,247.28155557116796,260.9198119441048,254.55910760521945,251.4286938109029,250.37224754577986,251.31043133244793,254.0398698633641,256.57684411903836,257.563401700728,259.1439508573559,247.44924213191766,239.1315332303739,251.16653870387984,266.6092634372431,,271.7452130579526,272.8498248604131,282.5792135744651,275.8799550741756,275.73234823686914,275.1674535776354,280.07093281428337,268.8415364879302,276.73538447918685,281.31908160199515,277.7816778216972,279.65269499844834,279.8358528231267,282.24639463949137,280.7176539090008,277.53320317204174,269.7284739320387,274.974688176179,268.97475140710816,264.7563854012153,275.1336130071056,298.1857899255102,298.7835947360791,293.7168609528077,283.55040345263484,274.4156073119248,262.7375341910787,258.3108439509651,256.20283133917815,266.8053716502773,261.81663905794426,258.3717458608695,249.24453223772252,245.1231079601796,242.6180848813395,251.03257939502294,229.83554977125675,229.7079701904736,239.87470229282306,235.14947654459,236.58002149706155,233.45937813267668,230.92900537887192,241.03794919663744
21,1993-04-30 16:52:09+00:00,242.2551903926799,242.0597083894493,251.12992091875333,248.9315420152476,250.24891292206183,249.6748797428931,239.3959653401419,248.06995874884802,253.51090201299533,253.78441879494545,252.55129570534058,257.9805292128613,249.59785654235546,247.10887734040836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1993-05-07 16:58:20+00:00,244.13990337927336,254.23108995102183,262.5211240078286,267.31021093702554,263.99524894182525,258.10643305472007,252.91708241606597,248.95576567999896,253.66220762327916,251.40323380512405,252.99825097259742,254.4537297442804,250.1927771328692,249.23484217403424,248.40851304064742,256.7120067017727,269.460270635216,259.09024686721926,246.71156872492404,253.20861345925218,251.14306963693542,242.033797416447,245.50262391728205,239.9915398140292,252.87978370441374,250.48118410656133,256.36970498471993,255.69654939336903,263.025660712189,257.8135001660236,252.72120246574138,244.83432289929863,244.0433807477064,236.92273434517625,249.597887420489,252.46162700995905,250.6949923739538,248.11730371722638,251.31657576130488,245.71049643892152,240.8031753989928,239.2724209424363,244.14508104189565,245.35446034104334,239.82451861680224,240.6165473673473,241.20215068224763,242.7818276749293,245.18241550065514,248.9558706445892,248.84054425181918,244.0806654524141,236.40936185707045,223.00213577198807,229.38233063053755,259.0640920365813,,257.1983363383635,262.9665845497865,267.7752820046146,267.0396987700061,265.059453978306,272.8897465286727,273.0265908094138,268.93647695081637,270.05419568355654,267.3067820029109,261.7261287254722,265.4368910784183,262.1178771313843,272.06033022068505,269.26099268872724,266.2014457075301,262.67466104441417,265.98807401443065,256.8602317587462,256.3149699344326,270.81436751701756,275.93259242987176,276.5312144705288,279.703507018136,270.427751784731,254.4271119630988,249.6354480540055,248.01336507540927,244.2062000937466,256.03016117629113,250.3151374770384,248.55432581854424,237.6885573260588,236.60396055198905,232.81134074240808,243.68053972293842,223.9767297626265,230.91999870644742,236.6358395979611,226.38715424939636,229.30160245111205,223.73943344856167,226.8105653216453,230.1083365623603
