,dates,nzd0064-0000,nzd0064-0001,nzd0064-0002,nzd0064-0003,nzd0064-0004,nzd0064-0005,nzd0064-0006,nzd0064-0007,nzd0064-0008,nzd0064-0009,nzd0064-0010,nzd0064-0011
0,1999-08-26 22:04:44+00:00,,221.39307575570697,230.7774365361467,225.18342546235368,226.9735330511923,231.50202612029148,226.8936633169238,223.0887673224059,238.4463873286078,228.3563497738427,244.7996639311122,257.4113695214645
1,1999-09-27 22:04:48+00:00,200.18977369944096,216.23781184809906,228.30263088469502,224.03160205346379,226.28923011782075,223.9681935274525,230.45370913543277,217.10079029160633,231.731248089329,229.9932433148874,239.79337003363727,261.6752991820407
2,1999-11-14 22:04:18+00:00,194.51589922858844,211.00069043611103,220.43169915867335,216.2566533475133,219.0131502354773,229.50944484820963,228.16627856912527,218.01208530099552,234.42221717182554,231.52918165982933,244.46343653260223,261.01272205457195
3,2000-01-01 22:04:37+00:00,194.13043528802828,205.6031832122351,213.80801616296907,218.67002367715156,216.3202067262302,218.0655682821722,211.4318291448861,205.09605544091932,227.24664209147184,219.01434734269782,236.850414510326,
4,2000-01-17 22:04:11+00:00,200.79835835171943,207.50997502412412,217.67872301983036,215.46348732189497,214.41740963306262,216.47075817217998,,201.92976146561944,224.29897713303868,216.98771870616557,236.03578507136712,
5,2000-05-24 22:03:22+00:00,198.28116624830182,218.460544716255,225.28882257807402,222.5294489492276,229.25585595440901,233.07841444517894,227.86502547136942,224.20643261509503,236.0396374830351,229.3826891411303,243.65711863047892,255.5971066786176
6,2000-08-12 22:02:54+00:00,203.45529578860268,218.78642054266464,226.42522165669388,226.86288587740964,227.19568846032277,238.30504049449772,230.91696355883158,226.06368487410185,241.20616590008143,231.48051182529312,245.92143125755072,
7,2000-10-15 22:01:56+00:00,202.78782701562983,209.29301101923312,214.41499902771918,,226.68168739490946,232.18255117184938,215.34545676001667,210.10670403079013,218.97678509186593,215.9067683098389,233.63346358168317,252.19694546114073
8,2001-01-03 22:02:12+00:00,196.0878457467498,214.25349884895957,221.53168064424162,224.70327512838094,229.17622107084105,227.1762713503028,221.13744228448456,217.00957176504704,235.30750782059974,232.27375490563838,232.63551290719485,
9,2001-06-28 22:01:09+00:00,207.86272673601974,220.49632982397637,231.6705905817814,231.00401436177157,230.75256226429283,236.38546672831959,235.63446351402249,225.14385656834185,243.6823990008803,,247.5102856578228,
10,2001-08-15 22:00:14+00:00,201.18854656680014,217.1037041393228,227.51366032286035,221.1274597126155,227.3840163355513,233.53223162974714,224.44166684902802,223.039161003949,239.34595024994985,,246.82422531131067,
11,2001-10-02 22:00:04+00:00,195.45730697763938,207.14686531874216,213.25949937890704,210.38892570766765,211.74356394967975,213.85600010369382,209.0365238855264,208.69367573887712,225.30229538330198,196.80170268609882,224.89817995543984,249.46187614364953
12,2001-12-05 22:00:18+00:00,189.7004383320893,203.82920726458443,214.08634096223778,212.25923815221486,215.07383162734956,210.78752211306278,207.54810744970936,203.73979954019168,221.038330146925,209.77743321752226,,247.61037551147447
13,2001-12-21 22:00:29+00:00,192.28708545155538,208.22451889253108,218.18631397364845,218.88421132669134,216.87642833680422,218.81538773317507,207.16796633775604,198.98188373908962,220.23673593487425,210.54216162236688,223.94305378788388,254.70499545041122
14,2002-01-22 22:00:16+00:00,200.36433578566977,218.4232407388082,224.21116500009947,227.16165500986827,229.1137405452577,229.7814666160189,228.9889498505439,218.55698065698877,,232.09487915967645,238.26205182787385,
15,2002-02-23 22:00:43+00:00,200.04290524099667,210.77231682530356,213.60782645431425,219.00114071967346,223.06182041544642,222.98075427078425,217.73937884339338,208.80261877566804,231.50773752398038,225.5699460522397,227.37071435066096,
16,2002-03-27 22:00:13+00:00,198.04825473329961,205.87710375562426,216.95758025077967,214.95833246115393,214.17480242762892,224.42350063263228,215.88725354264346,210.56655693027864,234.68244264390577,224.37833272935518,228.02180937410938,250.0530021296547
17,2002-07-01 22:00:15+00:00,193.31905736832428,216.60680240479047,226.92456090813172,227.20606149004567,225.63727444978647,227.8052599119949,225.45795955063198,216.0416895939357,241.33999358101752,,237.79502985103386,269.232480904677
18,2002-07-17 21:59:44+00:00,210.14953422119785,222.28787405204451,232.2015530103409,229.7825752480536,231.26074392126756,245.94764031351667,240.08998887024705,,252.99086081738778,,251.09414033053744,
19,2002-08-18 21:59:33+00:00,200.41356320033833,215.87654886282192,222.40300866578917,221.57222431232367,227.81212912318944,230.19021609330753,225.43262720104693,227.3266416458207,,,241.00056515364994,
20,2002-09-19 21:59:35+00:00,204.99411750741254,219.9649650209251,223.40221364912617,220.37340487039722,208.5562189812014,210.80002111736897,209.14085803951653,204.5709193082183,223.0298987488567,212.83241204819035,216.08793320821266,238.32293387632507
21,2002-11-06 21:59:41+00:00,182.53957600610764,191.34322862663348,200.34602362139947,199.92763092557854,206.39579479088542,204.60295128924645,201.94098967057732,199.89952767595057,219.47586152410886,207.24335438183502,217.05956959265936,243.4988865138628
22,2002-11-22 21:59:57+00:00,196.81355043327633,209.66389359136764,212.35770998176153,211.4282536606905,216.4543686214896,220.060558053136,229.26822542275403,220.89238982779312,230.03484249779137,223.14908219105268,,247.93812761344608
23,2002-12-24 21:59:45+00:00,206.8390453591279,221.58623361173284,226.76799311124302,232.0534342248857,229.36181415771668,232.71541801884445,227.1050055740312,220.9720645584146,238.82128606932955,,,218.28427899115343
24,2003-07-28 21:48:04+00:00,199.90665513562683,211.87455932998978,218.6786165941549,218.1522261658024,216.04024498597295,223.6698559228476,218.43037006822266,204.90705875045606,226.0930368969073,218.42791472604884,225.23641168714863,
25,2003-08-05 22:00:11+00:00,,221.12297551000967,225.36176135900237,226.16769836142328,229.86557256739434,229.0136372119915,228.75924723335257,221.52263456025523,,,245.64063527927937,
26,2003-08-13 21:48:21+00:00,198.98952596530313,212.34179486332448,223.9099422383519,220.15893952705986,223.1855358890143,227.0813104632654,225.36985467355552,219.28586490524822,236.54916812487528,227.13651015884565,235.0651183126869,251.20678853246264
27,2003-09-14 21:49:18+00:00,210.95828681483667,215.93901132927232,223.15917659124443,222.397003787231,222.22101659176,230.56446590898028,223.611978729167,219.67446938724632,239.2523105321095,227.04645741046613,234.51215754905584,254.01305969093337
28,2003-09-30 21:49:06+00:00,169.05034377255078,189.10109540625407,205.1483273529551,203.53434028046797,198.9071660501516,195.44074403895542,205.63486452318412,,215.75056942466028,213.4536148330863,,251.75837231844898
29,2003-11-09 21:59:54+00:00,194.74381231586602,209.61748186057486,219.36801820649956,218.29914865866368,219.75247414477914,227.8600848489563,222.2364980616464,217.4738451266163,243.5273417411867,231.44299230191587,241.9705580799475,260.12983795300363
30,2003-12-03 21:50:19+00:00,203.99144239640043,214.79070367576543,223.17364583698213,221.89319560914464,219.36697606725562,226.6076029240314,223.26120625837592,217.1809978470819,229.11090760198425,202.26234254128303,204.01134734600103,
31,2004-02-05 21:50:41+00:00,190.9896873368521,209.16523128410097,212.4577582540381,211.77099008869723,215.49865166199749,220.91779383339886,221.54006412494016,216.70225792334708,229.64271597582677,225.78616041644187,231.19352779784472,251.64464946274498
32,2004-02-21 21:50:47+00:00,195.69890880657832,212.7568826184694,216.32390969643964,218.33564206885245,213.45272861752116,222.21460121603772,216.6167912968723,215.13422911480814,225.9925978657517,215.4040960507871,,253.8466078112214
33,2004-04-01 22:01:04+00:00,208.44129620604315,219.25850123056716,228.44494040562032,228.3306926690424,227.80673316457387,234.69883650807523,236.3451316094631,228.6140735296407,248.3736275178771,,251.06687808629462,
34,2004-04-09 21:51:20+00:00,211.68581475622014,227.96486879634855,236.25902197178962,239.1535977681644,235.48675608068703,235.1185757766826,235.75946163278695,227.54537797967333,252.289042130889,239.11082770999434,265.92191850335666,286.144757011071
35,2004-04-17 22:00:33+00:00,,,219.30025316686212,220.6325222654351,215.13388643650316,224.35727321410522,225.9776897862467,215.8461239627639,238.88490717478163,223.2274057220383,237.48208100928161,271.0702876607242
36,2004-05-03 22:00:35+00:00,187.37645291757283,211.44824798541646,218.10633274276017,225.25386172387186,224.09765505195003,227.55358278578075,223.72424956973768,218.15560301312885,238.8095290042468,,237.24277672813835,258.51818194799125
37,2004-06-20 22:00:50+00:00,,,,,,,,,,,,
38,2004-07-06 22:00:25+00:00,204.8641483749043,234.24502412712675,226.96419455036465,234.4817108911788,,,,,,,,
39,2004-07-22 22:00:44+00:00,202.97708019735003,221.70969808098118,,,,,,,,,243.8898277761864,
