,dates,mex0165-0000,mex0165-0001,mex0165-0002,mex0165-0003,mex0165-0004,mex0165-0005,mex0165-0006,mex0165-0007,mex0165-0008,mex0165-0009,mex0165-0010,mex0165-0011,mex0165-0012,mex0165-0013,mex0165-0014,mex0165-0015,mex0165-0016,mex0165-0017,mex0165-0018,mex0165-0019,mex0165-0020,mex0165-0021,mex0165-0022,mex0165-0023,mex0165-0024,mex0165-0025,mex0165-0026,mex0165-0027,mex0165-0028,mex0165-0029,mex0165-0030,mex0165-0031,mex0165-0032
0,1986-01-25 16:33:44+00:00,199.84379482309762,190.81050590929723,194.60745917352844,192.31301208212824,200.69386547042234,205.94351202238826,201.96029827767683,201.5134702011665,205.94198864589066,208.75470824981306,206.6139398499614,200.62685735780397,197.9169303633749,222.34972790259738,224.27671136635973,222.08755325400404,222.35912414901662,225.78146116922676,223.6149897086342,220.9203128910908,218.68465269643153,220.44526311256433,220.74813096417387,221.70247933224485,228.19312418535705,222.64573012832258,211.36566358959644,199.58956564356606,214.3374262882883,211.19291012989368,222.39049610672777,231.5524811573797,228.54293921759123
1,1986-03-14 16:32:40+00:00,225.65904566671026,217.7749879616821,211.30309404595621,216.37181876072214,218.94941963813588,226.94400367646665,225.316670469038,217.56291886191616,216.45510037786278,221.33803640915374,215.92319756721184,219.74666615012725,218.4544708034464,217.6884704577408,218.84686453643843,219.59387721049947,224.39646171790025,234.8136299533568,235.6237769922978,234.1207311302927,229.10235822180965,227.73886068499382,232.2878173899934,232.30216334761474,235.13408518906672,234.38463832330558,232.0328247246215,227.46998990875116,231.81592027159712,234.09642046537928,240.17523223235673,244.00676862962382,241.91314483350817
2,1986-04-06 16:38:23+00:00,227.41686869160304,222.42871004165005,213.44246920647396,215.75850783272224,210.59360553562556,211.5494468497764,216.34793387378733,200.63538010027162,208.5687657461055,212.89904741156795,209.5972257266968,200.54452529942355,213.44798584736503,211.77293051268475,209.6405182540712,209.10021021730878,219.2468397170681,213.48092639145813,220.4348727159309,216.7060932106017,218.72595232986566,224.07286706898566,224.79530767066547,232.6218777502127,228.70034964807044,227.5041326848274,222.2319315955137,219.33363329899916,222.72948829688028,227.12669279038138,223.33891670669905,238.0600128021693,231.1533415615506
3,1986-04-15 16:32:00+00:00,235.15936427599638,235.90475102299592,216.21529266460087,222.45781333550246,212.57423601466718,221.92108143128738,207.7475861362032,210.27715261084708,226.7051583994142,215.91293408386187,218.94977153275747,223.84651092885673,215.5006751178962,219.04260994304096,222.119197912186,231.65044310409,218.95960630685988,233.96823230009096,226.44738920847524,224.49523826921143,221.46047102874894,225.00958117585807,236.09250787859378,235.5408055474693,245.88688649913934,238.14067232589153,233.80640161624575,228.43119596581022,235.05149826445296,221.4023419960277,242.50426969232663,233.47155772575744,244.74475235258518
4,1986-04-22 16:38:01+00:00,231.05982471065275,227.75722884357072,219.56785638237,215.5464993580601,218.0472995212835,216.97374818640446,218.28613525642515,212.26115979248635,219.09842124205983,206.48092167540102,212.00557441214536,216.50979832815966,204.3094239647069,208.77185776218516,217.55848068229582,217.40928164703334,217.79758765179787,215.84488808707366,217.3043816932127,221.43753827391606,219.07637167891963,223.50660228427205,221.2935572245069,224.05829516588784,231.12407636534516,219.32318099875766,220.61183965424829,221.31099416975803,218.7883796553553,218.31130313045006,225.5902528158212,230.75907597389303,229.64960818254627
5,1986-05-01 16:31:37+00:00,225.54705045874317,222.39611192425892,227.1318448435942,221.87893680291216,217.98079872628585,223.16114545453496,212.7340061364648,207.96831640440723,211.19384600762783,212.71827940634677,204.14783639793876,210.6319502431574,207.58959656046147,208.10039955618421,226.30335912673797,226.6582620476046,223.61995761449847,225.51840852947112,219.02040259872348,224.25959739768632,215.35466259050065,217.07067756731738,226.39365286531194,221.6432312624165,225.5620110235068,212.43701071850197,214.05994741044367,219.9052226837115,205.97422013384323,219.59399774478666,233.32393006814246,230.84287498101224,232.77583899498902
6,1986-10-08 16:26:23+00:00,,,171.82727528679973,172.00901407782786,185.14914972154838,197.46745164174388,188.77001588992613,186.13868397507878,186.87712353887738,190.17157173086238,192.66372209341688,188.16538423728787,186.28487254534355,197.4192818506132,202.99162128867553,202.08884723365634,197.6042275853975,204.62637956834192,199.58385686170334,196.76771032910176,194.41083119309388,189.3505841617089,191.01303204934123,190.11608492361802,194.3484000151916,188.65993444496362,179.91357591757685,,184.28421937141127,186.93524478061707,,196.49248612626803,194.84922283208448
7,1987-09-16 16:39:39+00:00,,,164.88838684621996,174.14016726146673,175.75205218742295,176.00253240868005,177.57325019316488,180.33529343697626,182.41486564523268,186.70535729477322,173.46603422303724,182.46151165008936,178.1327107719984,177.70948105885458,197.22803000322875,183.6631339848986,182.28432785961078,187.52005541710548,199.53994514499965,176.4440754968055,179.19372449585302,188.17104464147755,188.33867648826546,186.3192634438085,187.28980456930816,176.45824678028612,174.3053007078193,,172.64515317417124,165.92812907320408,,185.23690018248448,182.09736938815013
8,1990-01-27 16:34:51+00:00,209.76663477889178,204.6840643256596,204.35333692693092,212.7881122697842,226.1624481997255,233.2674022860947,230.37525252615512,233.1830909740556,230.2881847303263,229.18491440648836,226.92086631453557,226.04572361748166,224.63465239669372,230.7816414718269,226.81661660192844,225.89149374986903,223.78974939275423,228.8454545787331,221.3937893230757,219.95947954321142,214.48639816690397,226.04284196330588,228.54196666540554,227.24160940540415,227.51119386959107,224.9453914951295,215.90201854740147,215.56919297524854,214.4641756917942,204.2750995012354,233.93032620377397,223.65947742028132,229.64967856858976
9,1990-02-12 16:34:21+00:00,214.23425920100556,212.31459743446104,215.7107595738889,223.0674360738304,234.73374727314342,234.17937569111007,235.1319532807887,233.29379637546572,230.81605818899283,231.57260039563107,230.98566512611586,229.11930591370265,228.55623785195218,231.36002747898723,238.91738604750958,234.32175312175366,234.26206263660953,234.15520112850714,232.29645746853487,229.37349924339833,227.31200460154588,230.625199034145,233.74746256171727,231.14390244188553,234.35561248712264,234.39216877020226,219.3085140522843,214.50659178165404,212.9554917394957,217.9175630399958,232.20850868415602,238.9739851585857,234.3503859405367
