,dates,mex0165-0000,mex0165-0001,mex0165-0002,mex0165-0003,mex0165-0004,mex0165-0005,mex0165-0006,mex0165-0007,mex0165-0008,mex0165-0009,mex0165-0010,mex0165-0011,mex0165-0012,mex0165-0013,mex0165-0014,mex0165-0015,mex0165-0016,mex0165-0017,mex0165-0018,mex0165-0019,mex0165-0020,mex0165-0021,mex0165-0022,mex0165-0023,mex0165-0024,mex0165-0025,mex0165-0026,mex0165-0027,mex0165-0028,mex0165-0029,mex0165-0030,mex0165-0031,mex0165-0032
0,1986-01-25 16:33:44+00:00,201.44490118503927,192.21147397599617,195.8527641217053,193.11356526309908,201.39434950377182,206.8774907335209,202.89427698880945,202.31402338213735,207.1872935940675,210.00001319798992,207.47607404485308,201.6457432244941,198.93581623006503,222.9723803766858,225.1388455612514,222.9496874488957,223.0184032392279,226.48194520257624,224.63387557532434,221.72086607206163,219.5467868913232,221.1045422027756,221.6821096753065,222.823253785604,229.2120100520472,224.04669819502152,212.2277977844881,200.45169983845773,214.92730757952995,211.89339416324316,223.63580105490462,232.35303433835054,229.4050734124829
1,1986-03-14 16:32:40+00:00,224.4363678514733,216.70514487334975,210.35212241188302,215.76047985310365,218.4144980939697,226.23077495091175,224.6034417434831,216.95157995429767,215.50412874378958,220.38706477508055,215.26483258977655,218.96859844952192,217.67640310284108,217.2129846407042,218.18849955900313,218.93551223306417,223.89300614692033,234.27870840919064,234.84570929169246,233.50939222267422,228.44399324437435,227.2354051140139,231.5745886644385,231.44628887694887,234.3560174884614,233.31479523497325,231.3744597471862,226.81162493131586,231.36546002387826,233.56149892121311,239.22426059828354,243.39542972200533,241.25477985607287
2,1986-04-06 16:38:23+00:00,231.2092186435295,225.74701624958573,216.392074724639,217.6546828086855,212.2527586395934,213.76165098840016,218.5601380124111,202.53155507623487,211.51837126427054,215.848652929733,211.63926031619567,202.95783890519496,215.86129945313644,213.24773327176726,211.68255284357008,211.14224480680767,220.80839557962605,215.14007949542597,222.84818632170231,218.60226818656494,220.76798691936455,225.6344229315436,227.00751180928924,235.27652271656123,231.11366325384185,230.82243889276307,224.27396618501257,221.37566788849804,224.12666985811634,228.78584589434922,226.2885222248641,239.95618777813254,233.1953761510495
3,1986-04-15 16:32:00+00:00,230.956304333337,232.22707357316895,212.94624604253244,220.35628336417275,210.73539728975368,219.46929646473606,205.2958011696519,208.17562263951737,223.43611177734576,212.64388746179344,216.68658540978703,221.17183641989166,212.82600060893114,217.40808663200676,219.85601178921556,229.38725698111955,217.22893456576483,232.12939357517746,223.77271469951017,222.39370829788172,219.1972849057785,223.27890943476302,233.64072291204246,232.59866358760772,243.21221199017427,234.46299487606456,231.5432154932753,226.16800984283978,233.50300249610476,219.5635032711142,239.2352230702582,231.37002775442772,242.48156622961474
4,1986-04-22 16:38:01+00:00,235.64195832463173,231.76659575580234,223.13173808213145,217.8375661650496,220.0519829773993,219.64665946122554,220.95904653124623,214.55222659947586,222.66230294182128,210.04480337516247,214.47287712736482,219.42570153705537,207.2253271736026,210.5537986120659,220.02578339751528,219.8765843622528,219.68434855167158,217.84957154318946,220.2202849021084,223.72860508090557,221.5436743941391,225.39336318414576,223.966468499328,227.26578869567314,234.03997957424087,223.3325479109893,223.07914236946775,223.7782968849775,220.47653414471597,220.31598658656586,229.15413451558265,233.05014278088254,232.11691089776573
5,1986-05-01 16:31:37+00:00,220.91625813009404,218.34416863669094,223.5301174768671,219.5635406385876,215.95482708250185,220.45984992948965,210.0327106114195,205.65292024008266,207.59211864090074,209.11655203961968,201.65433283635846,207.68508239765342,204.64272871495749,206.29953587282066,223.80985556515768,224.1647584860243,221.71316077329,223.4924368856871,216.0735347532195,221.94420123336175,212.86115902892035,215.1638807261089,223.69235734026662,218.4016766323621,222.61514317800282,208.385067430934,211.56644384886337,217.4117191221312,204.26813874960408,217.56802610100266,229.72220270141537,228.52747881668768,230.28233543340872
6,1986-10-08 16:26:23+00:00,,,174.8354370718023,173.94283236818663,186.84124072561232,199.7235729804958,191.02613722867804,188.07250226543755,189.88528532387994,193.17973351586494,194.74629563688018,190.6266075159263,188.746095823982,198.92336274311447,205.07419483213883,204.17142077711964,199.1967838245165,206.31847057240586,202.04508014034178,198.70152861946053,196.49340473655718,190.9431404008279,193.26915338809314,192.8234305301203,196.80962329383004,192.0441164530915,181.99614946104015,,185.70913811167563,188.627335784681,,198.4263044166268,196.93179637554778
7,1987-09-16 16:39:39+00:00,,,170.48725092395574,177.73943702572546,178.90141323114932,180.20168046698188,181.7723982514667,183.934563201235,188.01372972296846,192.304221372509,177.34217089223895,187.0424004409641,182.71359956287313,180.50891309772248,201.10416667243047,187.5392706541003,185.24843237135326,190.66941646083185,204.12083393587437,180.04334526106425,183.06986116505473,191.13514915322003,192.5378245465673,191.3582411137707,191.87069336018288,182.7569688677389,178.181437377021,,175.29724668467767,169.07749011693045,,188.8361699467432,185.97350605735184
8,1990-01-27 16:34:51+00:00,212.90707902264305,207.43195303894194,206.7959046720708,214.35833439165984,227.53639255636668,235.0993280949496,232.20717833501004,234.75331309593125,232.73075247546618,231.62748215162824,228.61187475347856,228.04418813623246,226.63311691544453,232.00292534439683,228.50762504087143,227.58250218881201,225.0828734931224,230.21939893537427,223.39225384182652,221.52970166508706,216.17740660584695,227.33596606367405,230.37389247426046,229.43992037603005,229.50965838834188,227.69328020841186,217.59302698634446,217.26020141419153,215.6211814658078,205.64904385787656,236.37289394891386,225.22969954215696,231.34068700753275
9,1990-02-12 16:34:21+00:00,214.89643935801763,212.89400507184658,216.22578858489828,223.39852615233644,235.0234510918362,234.5656474493671,235.51822503904575,233.62488645397175,231.3310872000022,232.08762940664045,231.34222367219928,229.54069328634668,228.9776252245962,231.61754198449194,239.273944593593,234.67831166783708,234.53472505420274,234.44490494719992,232.7178448411789,229.70458932190436,227.6685631476293,230.8978614517382,234.1337343199743,231.607428551794,234.77699985976668,234.9715764075878,219.66507259836771,214.86315032773746,213.19945284997382,218.20726685868857,232.7235376951654,239.30507523709173,234.70694448662013
