,dates,per0134-0000,per0134-0001,per0134-0002,per0134-0003,per0134-0004,per0134-0005,per0134-0006,per0134-0007,per0134-0008,per0134-0009,per0134-0010,per0134-0011,per0134-0012,per0134-0013,per0134-0014,per0134-0015,per0134-0016,per0134-0017,per0134-0018,per0134-0019,per0134-0020,per0134-0021,per0134-0022,per0134-0023,per0134-0024,per0134-0025,per0134-0026,per0134-0027,per0134-0028,per0134-0029,per0134-0030,per0134-0031,per0134-0032,per0134-0033,per0134-0034,per0134-0035,per0134-0036,per0134-0037,per0134-0038,per0134-0039,per0134-0040,per0134-0041,per0134-0042,per0134-0043,per0134-0044
10,1987-03-28 14:39:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1987-04-06 14:33:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1987-05-24 14:35:00+00:00,93.85963091957284,76.23691406879573,59.25869821953129,49.78125698869143,47.36090060476941,47.024666382060694,33.475478983229095,29.408597778821537,41.28798020021515,45.36521258043847,42.382230912513094,25.696068311055768,32.382705406995335,51.01341323326029,68.01998391524445,64.36709444052993,47.99304832359894,47.32742856395921,41.12492951677681,37.570842430936345,51.106401459286296,63.61961957926346,52.157542524387665,51.79184589950187,54.529414981757704,40.89636976992356,40.08796551896986,42.854402735733395,43.30161958012142,42.65244427208887,35.794562705052535,33.777496250819226,50.16074171503722,51.40600817660188,44.019296824179115,59.447865977018914,48.333220256078484,43.90634902889981,47.93409090797537,63.59860348152961,76.53104926455075,59.22260015926242,45.3152915464164,64.01939486798017,74.9628346464932
13,1987-06-09 14:35:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1988-02-04 14:40:24+00:00,,,,,,,,,,,,,35.180636057546735,50.16610714969412,69.7151076379117,60.132125852335996,54.42070578990251,68.33299352774377,77.74895585638382,75.8824403249959,39.71488197328455,49.7599567062052,85.58113530268244,74.68134293953166,71.9415401571628,75.40759410215874,74.92040581645722,47.688850347325655,29.668070831975363,32.956648155988546,68.78331267303317,,,,,,,,,,,,,,
15,1988-03-07 14:40:48+00:00,117.28853942061014,83.60293283033384,64.39315807243095,60.727517198808336,58.386426685079876,43.674180828179296,14.560724260754858,33.48947196989681,61.03137311989012,48.379427544646035,37.840373478205954,32.012586696987256,25.453299532101116,44.431921516254135,64.04879184506233,40.35375445583488,46.472791652013015,36.05640073807958,58.78105275906054,71.73734554880697,41.315456364857575,39.844064887299524,91.43731572488453,62.11170686303372,61.227919605852854,68.41476155162495,72.38529036538291,40.62165246130694,27.146652970914985,59.2887986365722,68.1424759305374,43.81163630782967,69.29777580623224,67.63761397329057,65.40826827283787,22.24205510310172,29.807514461075254,,,,,,,,
16,1988-03-23 14:40:56+00:00,96.16679624152835,73.60963588094111,68.86453292364575,52.884279793731864,52.08952974469207,49.232109613814956,39.59525851289062,30.726765424500996,39.793472196566384,52.3011470073401,54.97028660878417,50.444134216636286,26.86198670572643,27.64599138736127,42.62595947284353,61.646974185879245,58.12724648513163,57.67570489683376,57.88839559170314,55.90563952007366,56.42667098081657,47.530614047951346,60.767390725556865,61.298942969843004,64.86537394077723,59.53794892994434,57.180818233885404,43.44136589857634,54.89770256594736,42.72875662277456,38.13512959655504,55.94898377974084,63.333838684340904,,,,,,,,,,,,
17,1988-04-08 14:41:02+00:00,105.74943465865161,83.7382190577288,71.68772749701436,73.10406391089094,58.317483080678116,58.573300738474906,61.4525582851099,49.888687349486176,48.88571280768431,52.05676242536218,62.62837950369351,65.21425882432682,48.95688081718825,36.20701708399961,49.17048651182031,74.04923384629143,71.21377385008734,54.83945636657228,53.86401253656835,59.22511164305985,64.4933292386557,75.07275714460471,,,,,,,,,,,,,,,,,,,,,,,
18,1988-05-10 14:41:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1988-06-11 14:41:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1988-06-27 14:41:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1988-09-15 14:41:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1988-10-17 14:41:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1988-11-02 14:41:33+00:00,97.61953146263605,74.79918477117887,54.15944549707567,44.755236188068,38.56145806693893,54.461745631367734,42.653589978459316,31.631647722643418,41.765425191499524,37.32382730903164,62.67396323928308,67.23263619168982,51.213895002811356,43.109023223255235,16.232123468842452,9.54405198554169,51.4136741481172,74.54202130567978,49.91122128034213,33.66332858211297,59.68760542653123,56.04688382775503,40.913283118840454,49.913046707530086,80.44958791936986,59.64637543744347,67.61205582877285,56.97341886628056,65.67036137272692,76.84126573725031,73.70984890688416,48.38061014045507,44.99095869612297,,,,,,,,,,,,
24,1989-03-01 14:46:53+00:00,,,,,,72.8489913824224,55.60871204022522,69.82762555114952,76.11939683336594,,56.923408207174475,56.14004706125703,64.78282215802176,52.65876866661049,6.662338181797102,39.766476466126086,63.13368950205143,64.38671278370171,71.44808788984032,49.55830555169728,35.491167195138075,67.30227667756115,81.3573706491576,91.7608386458204,88.45949595477052,78.82465637618961,60.686598024491204,57.11753211762024,84.90677322536696,71.76141436251582,63.21379646897978,46.15481414961074,70.56806724385484,51.426742407264754,19.520170631812586,34.31009881813087,67.85061515422917,71.92154381341318,60.03978842301085,47.98677275933395,54.20990480411125,64.19727589282019,58.0095456807917,,91.85946133797592
25,1989-03-10 14:40:26+00:00,100.48250675135904,61.67949464538901,43.5666006704253,48.69882731259081,39.7756993592378,49.88027146748991,38.59149212827023,24.312018959673942,37.842001026382604,51.769898126764396,56.029290750854734,56.16224140042077,45.55006329139445,44.45487468321521,24.41772469168792,36.29550535915856,56.12245733823845,54.84139887796329,49.95038629853469,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1989-04-27 14:39:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1989-05-13 14:39:30+00:00,80.2968974907126,59.63420387793333,35.655251935115324,35.90495071046347,28.121251688473055,32.467616994529315,31.836701337818305,23.07821725373399,43.98022477300606,36.78852828307179,41.49436746705385,63.731835595333195,55.47439291988172,53.92203726513585,38.04750263222048,39.82457644811427,51.07039409554824,50.423047040296176,36.86940613267005,60.21564290449382,43.43057161306369,62.15619788477082,69.05266006192676,63.389221067883426,61.97313766235172,62.626252974394035,51.90034308956667,48.4563227745533,51.00380559267413,57.78428386293221,60.16900867830494,53.11219646989382,59.4374103495429,51.62839649950351,38.82722497352198,17.677875522749126,53.18984702325054,56.60099834987759,50.85762086060938,45.10769526625835,65.73960579812433,61.97583105129665,58.70708755545385,78.15611928980553,82.9433644773483
28,1989-06-14 14:38:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1989-07-16 14:38:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1990-01-24 14:33:08+00:00,,,,,,,,,14.203587008847927,34.812297241914486,,40.67108986165293,43.04609530480381,69.54871660226061,71.02808363185392,37.67617715437909,47.910127871436316,24.5538536920474,32.515331513849944,67.42801808741267,76.37285626240529,61.01814628412911,48.71822586399663,45.657781429055156,73.19946075504915,42.265890648677725,60.21244299802339,45.08524890296001,23.46773757708217,59.579077257467944,51.102953117481654,32.858325147437135,21.9439313763234,53.96572775154255,44.36047714387489,33.241565058303316,48.94577913283604,45.807348178920826,60.9707255785996,45.71063002943945,38.95863163503344,45.846316142664804,71.90886129399689,47.50426247263464,
31,1990-02-09 14:32:37+00:00,109.13921633861551,82.27634624497013,68.3754096545833,66.30762412054362,,54.50036860882441,31.475936348348874,47.77832395096004,59.430824199968896,67.33965075761078,67.32071174118165,60.2712050299867,62.63213020450896,70.46141249759656,70.65117087094457,53.612722328679524,35.92028551903091,66.71022452956514,84.36694884730099,75.35606271448732,79.80995540777708,76.73572694762528,62.17958688921373,78.93220929611525,65.89025481392294,73.73189802880482,73.50140343357792,51.69877456035976,72.5001957924829,67.40088159983928,56.118790899216755,46.35668650042275,70.78119317636708,51.21950635272678,52.50282967288947,68.98950345394788,52.348954424850696,67.81078917216321,58.06477009400238,64.1099293700948,64.15663021872746,65.49260378564937,59.46789612764444,54.58798073588144,81.47022271027922
32,1990-02-25 14:32:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1990-03-13 14:31:33+00:00,97.9735001211711,73.94562568786371,72.60743160134317,50.917985239656076,19.379907938092824,21.44984517912836,32.448265444693476,53.49472762940295,40.86016191047966,57.64233274223352,43.655166116046985,49.01969886757636,44.26678181457434,31.35870365459682,51.08757942275031,48.3657511294142,51.06182342812636,61.52079412033272,62.046536831426835,62.4335622926524,58.07679248834989,79.36055986945249,61.630222595587725,70.9243811258977,69.59722835616208,51.55130695400527,71.00751678979641,55.89078713303129,40.935547668794186,67.57977583376761,61.79387468506203,43.68922146399774,37.88832579786091,57.44012642431939,50.66412657748825,49.48902274149292,61.88336557979462,34.4711391445221,60.74308454868462,76.9473309351683,57.22520898068291,41.22655330667102,73.35607143308576,61.57871006094353,52.43068190695923
34,1990-03-29 14:31:02+00:00,116.09970450588578,90.30040608542991,81.11041126330078,76.23926213323531,49.1090274923086,32.79298640641909,51.42560474504796,76.69661778336253,51.97394854214499,54.61687939266167,59.702116005888456,61.47436435769836,55.96112331659757,45.012949818138985,66.09368891334297,75.20659519457233,75.93178009195829,71.03923318011942,69.48425371969863,68.75694728198414,76.74719178778786,69.41944065373511,82.91361812045899,69.17675791824539,80.49568548017523,67.16622950776302,78.62885181597045,80.7457591601084,52.95019271632672,70.9517795589661,78.04172065675417,,,,,,,,,,,,,,
35,1990-04-14 14:31:10+00:00,99.8924326373997,80.64002730350896,66.30948658223839,68.29693749731543,56.59319388050066,52.189034512609176,47.046458970443574,55.02676381191349,63.8971188522802,61.37400557368702,52.0377672556477,51.48456783464293,57.35175276163781,53.5283454139762,65.20132776207329,68.37838370189608,64.62901058721654,69.0878735298035,62.128282112811505,69.45849592609008,70.95548865034438,75.04989748148999,80.6855830054442,86.48862183749986,82.58406894949306,69.8337215069315,65.57738948184746,78.29756360338256,63.14136414785241,60.51737449034908,65.52738462931914,66.8161587378805,61.65371464306619,57.38070402115822,65.40315535438504,49.70481762845903,54.44401219402342,68.48809504600092,49.88195017953325,49.57043950733347,58.49142340197686,64.95806352054136,67.6175388046246,64.15187757742984,69.54561952874775
36,1990-04-30 14:31:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
