,dates,usa_CA_0284-0000,usa_CA_0284-0001,usa_CA_0284-0002,usa_CA_0284-0003,usa_CA_0284-0004,usa_CA_0284-0005,usa_CA_0284-0006,usa_CA_0284-0007,usa_CA_0284-0008,usa_CA_0284-0009,usa_CA_0284-0010,usa_CA_0284-0011,usa_CA_0284-0012,usa_CA_0284-0013,usa_CA_0284-0014,usa_CA_0284-0015,usa_CA_0284-0016,usa_CA_0284-0017,usa_CA_0284-0018,usa_CA_0284-0019,usa_CA_0284-0020,usa_CA_0284-0021,usa_CA_0284-0022,usa_CA_0284-0023,usa_CA_0284-0024,usa_CA_0284-0025,usa_CA_0284-0026,usa_CA_0284-0027,usa_CA_0284-0028,usa_CA_0284-0029,usa_CA_0284-0030,usa_CA_0284-0031,usa_CA_0284-0032,usa_CA_0284-0033,usa_CA_0284-0034,usa_CA_0284-0035,usa_CA_0284-0036,usa_CA_0284-0037,usa_CA_0284-0038,usa_CA_0284-0039,usa_CA_0284-0040,usa_CA_0284-0041,usa_CA_0284-0042,usa_CA_0284-0043,usa_CA_0284-0044,usa_CA_0284-0045,usa_CA_0284-0046,usa_CA_0284-0047,usa_CA_0284-0048,usa_CA_0284-0049,usa_CA_0284-0050,usa_CA_0284-0051,usa_CA_0284-0052,usa_CA_0284-0053,usa_CA_0284-0054,usa_CA_0284-0055,usa_CA_0284-0056
0,1984-04-14 18:24:49+00:00,192.83559783896735,174.33573315057998,182.94838380385838,190.34209307826703,198.66569952244896,162.06017012701668,164.07760083045486,170.78574410717215,160.5062267428367,174.88418250355318,180.82069812024537,181.72068322127953,178.54731241385247,178.33067596973626,173.4335351035903,163.33791488405464,169.3687399440915,166.21130338543145,166.86223007811265,170.54747092128994,167.82113117439218,176.12150899584935,172.91253490534606,170.6862478009552,169.92803703009113,,,,,207.2524612737643,211.37766577847043,206.12459645483972,208.3382443496737,203.1831753645808,208.64771322329716,210.42155525844956,207.54964159650336,208.92194197559417,,225.26846489558037,238.58047467779363,234.66676978011543,238.24067565162625,221.16599865170548,,,,,213.55215159015808,,,,,,,,206.81522660799692
1,1984-06-17 18:25:59+00:00,194.48688806311608,167.20980689362614,170.86713884317973,177.45614461615173,200.7410410781611,171.22824213268663,175.66613616940583,168.78756690610194,154.82508567708535,147.91712849202858,177.99810004269128,173.8638048685285,150.38438562102394,146.67568165844912,163.21422251535148,155.7630552069839,140.2004120268774,130.06422436765078,129.89320731844154,145.28387909618704,170.68681599247097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.72280813958375,197.75892349622305,203.81179582026496
2,1984-07-03 18:26:10+00:00,188.44004321496962,165.98449964440155,166.8469854629449,183.15668742258822,199.26409496980398,190.86400321375802,189.7183101908237,185.10729535415447,166.34767148743998,150.1373616208403,177.51728482145916,188.17978440252043,,,,,,,,,159.8661075420388,153.348953370357,140.9570338140828,135.92905970875447,160.87140787825612,200.4604997277767,206.2861639995487,207.5366164524499,214.61780398143148,212.0625871503339,207.82485245785784,193.8685844397152,200.10608817551886,202.05474352836683,202.42981719983183,201.47116472867816,203.68435171349918,210.52159212562765,219.12163595758346,227.68056815995874,228.8263965574406,233.0543653807536,220.2167846718649,213.86007818034852,222.2499569962805,219.63516677368918,231.66451330634953,221.0339790200769,217.25119317433433,223.10019519956785,210.75080271468528,208.11164847151343,194.33533369961603,188.85750385348788,190.50755005997934,195.48154480345357,208.54030094149317
3,1984-07-19 18:26:30+00:00,183.7427977907331,166.47852538285576,166.89472767142743,177.4789240790857,217.84526048095375,209.98841777167166,202.13730799688994,178.81499010745725,152.54837432643464,157.29437242827547,187.35817763221772,164.8284432447747,148.8862417903795,159.9947187384897,169.81990350899585,164.6659099095798,153.28747351890127,150.62146246922853,160.5476105019251,166.9180287959313,160.0063137390654,155.33251506873728,139.6564498048872,139.86307801613265,165.7302707555839,197.92309074481403,214.28734593213431,207.74082085833754,212.01393662979123,208.62937651246563,202.99001709646794,196.73423072904586,217.87237176778552,203.46432940749725,194.4506356787522,202.04104517618052,205.59063773665088,200.16614670638066,218.87198205827053,228.56865569886486,230.90889781807368,222.2525446300108,219.83435312022348,237.91277805255743,231.0802687944551,223.39253975605556,228.66816040648862,225.11071968864724,226.1221082373877,222.32989532393705,210.4620635788212,205.75839195076097,200.7044675456382,186.6437111281345,195.44162282652496,213.63531236960344,215.3243098845404
4,1984-08-04 18:27:04+00:00,203.41817572065426,186.29192743661528,188.2849305437039,193.84508934730798,234.1113548237523,215.4786940160104,208.05705622323646,194.16937680546474,175.252903858709,185.25757567412535,186.50525252739558,170.64968092893963,164.60851252781842,172.12732528984074,174.04069009692634,165.3771105916891,156.46265516402005,157.36617060794734,165.08097982174624,168.36787790959897,160.7188793425489,155.2152172774851,147.37067739975595,145.3009381245075,170.6561221735258,214.47386530709835,214.97140012095358,217.54700246125657,212.1544136970153,213.37781787147927,216.98578334989594,215.32484723325302,215.34252312305114,207.49490781152812,201.09342447827234,203.24905564727686,202.0054737517685,210.93277967954995,226.31907549247086,236.06120610597264,234.2251111288179,228.2154496864573,232.33621306215397,240.16381415474268,233.75672744370922,233.05032982860314,240.0673959542413,240.15612013792983,239.26184228123898,235.68092317721155,224.34013982645064,220.10612340638255,211.74334007639686,204.44277962221884,211.55556255310574,214.73505368267917,229.54252340484618
5,1984-09-21 18:27:45+00:00,198.78955288406277,176.50758615840468,182.829463341305,189.990330933185,216.26715630533403,209.17476825908844,216.65795974443833,214.71025530977872,201.9986687759361,186.79647670716062,184.51784250158155,179.6113373788143,174.22623419421618,168.15270628134022,171.29000117959575,161.2407635565185,161.89994555177023,162.65631861572834,164.9132978485616,167.42166512052944,170.1281421438749,160.62552758083854,149.2133376617899,153.17050426185435,162.33297057864635,192.71024582534776,212.06564717306395,212.58979778127937,212.86317556500168,216.88273135349593,217.57044124830406,205.7975640607238,201.19433747142094,190.8667028857683,202.48109994785636,203.90523409477257,201.6275638987317,208.4954821651249,217.6607402513611,225.9688650277763,232.74100857977567,233.75264493649604,231.7547833846154,226.32883910501548,221.67980979377157,226.51203695846527,234.55231916142068,234.15910907843633,228.37511276470005,224.97614260047385,218.73159313755295,211.26486541148236,199.58364425662415,191.5900696292878,194.6847578414456,212.37923134523865,225.82237057727306
6,1984-10-23 18:27:40+00:00,206.97501925415406,177.9701973466511,194.33718656091105,200.70969127548955,214.1116693151579,203.52841381608903,210.644712769591,211.54151605411178,214.4147857944809,210.0257154676855,198.84505960459146,182.6285139062346,173.840878931608,171.89569892257,167.5973923183897,171.74659171230948,167.7280413931538,164.93337123097112,164.2768721254983,165.28304274773555,167.51011356141137,168.62097671365055,169.32260147136176,173.0441282532011,175.07650120904495,186.63350705742195,203.88189652562474,211.632877392025,219.5708254605873,225.0822941554953,223.7295086888471,207.5583697636946,200.1831145774211,208.5690678587287,206.63875559770813,203.71219372390317,207.83629744673388,214.38972976963905,218.89503772762768,228.514659378605,230.04309704814287,236.18210268643915,233.73724562951648,228.7077808888138,218.413774244592,206.7458050364202,219.2602218301432,218.56130418535182,225.00093931958216,228.03593119568734,210.85260756808955,191.53430363656247,192.85989868692607,189.06575608811934,191.203747976223,199.5420923130509,215.78751580003697
7,1984-12-26 18:27:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1985-04-01 18:28:00+00:00,172.64871311979022,159.68367627891158,170.3759966630351,177.84356160266657,187.80827562049456,177.7748836452937,200.2801169379973,198.86315276191806,179.8718695929907,184.26064764121654,173.69006537642247,174.0711991622534,179.85026596497895,184.01563143121857,169.0097762973911,156.29038441196545,150.64609425806725,147.0234599287407,155.70919786361412,168.9376741109948,156.90995165540866,155.28540154249345,158.15701632368535,150.7989709959073,157.20767477038714,179.02920158896012,186.34725967658048,212.62283245585115,213.80313781661727,212.9053572889826,206.2454032658324,192.6526433751159,195.95957055562636,194.97701838115586,183.81364270760037,183.98815398558645,182.97035294734434,199.17166311934488,220.24838336752424,216.0237153843594,205.50344169781891,208.50542940011343,201.7202339400738,187.66652469046582,185.756973537072,188.17390146399978,203.3821521923894,211.33591107642312,204.43163058677072,211.72802226206883,198.29099699136205,179.59465347522246,176.01419124229807,180.98931469157202,177.61788429873303,181.00626145896612,200.96032225764554
9,1985-05-03 18:27:48+00:00,190.14802442448277,162.2097908489172,169.9327624244211,178.41574329609975,201.54073613619883,200.05321134385102,210.42837393675413,202.18523210032552,202.59772469798506,190.9825009562986,181.37648541584255,176.31015669482795,176.11580644805275,175.27175172779323,173.99132573544145,166.47045011551114,160.08203004331372,168.53057153399035,171.54459078284748,168.1164021159289,158.24266617252442,161.50255960806362,161.39925226858654,166.26638239418781,173.49144351935982,181.69152998739415,173.25630816451252,210.50074306314852,223.95870236889485,225.19621098643825,203.9190885645058,197.28655588389356,188.35605017102353,181.66917029932478,184.77683709187625,186.28010686189853,198.25207956015072,208.4580584694748,212.4685821909219,200.693856817475,205.01703039082133,213.01822388251355,213.03062920333417,205.61196711376795,202.3658802740768,196.56666417969328,218.57867195086135,221.0662056952787,207.4018462338367,207.43853672620858,197.24749685748552,194.37386909446153,,165.59919844341277,,,
