,dates,usa_CA_0284-0000,usa_CA_0284-0001,usa_CA_0284-0002,usa_CA_0284-0003,usa_CA_0284-0004,usa_CA_0284-0005,usa_CA_0284-0006,usa_CA_0284-0007,usa_CA_0284-0008,usa_CA_0284-0009,usa_CA_0284-0010,usa_CA_0284-0011,usa_CA_0284-0012,usa_CA_0284-0013,usa_CA_0284-0014,usa_CA_0284-0015,usa_CA_0284-0016,usa_CA_0284-0017,usa_CA_0284-0018,usa_CA_0284-0019,usa_CA_0284-0020,usa_CA_0284-0021,usa_CA_0284-0022,usa_CA_0284-0023,usa_CA_0284-0024,usa_CA_0284-0025,usa_CA_0284-0026,usa_CA_0284-0027,usa_CA_0284-0028,usa_CA_0284-0029,usa_CA_0284-0030,usa_CA_0284-0031,usa_CA_0284-0032,usa_CA_0284-0033,usa_CA_0284-0034,usa_CA_0284-0035,usa_CA_0284-0036,usa_CA_0284-0037,usa_CA_0284-0038,usa_CA_0284-0039,usa_CA_0284-0040,usa_CA_0284-0041,usa_CA_0284-0042,usa_CA_0284-0043,usa_CA_0284-0044,usa_CA_0284-0045,usa_CA_0284-0046,usa_CA_0284-0047,usa_CA_0284-0048,usa_CA_0284-0049,usa_CA_0284-0050,usa_CA_0284-0051,usa_CA_0284-0052,usa_CA_0284-0053,usa_CA_0284-0054,usa_CA_0284-0055,usa_CA_0284-0056
0,1984-04-14 18:24:49+00:00,179.02194253746885,163.28480890938118,169.13472850235988,171.92388600960237,182.08931316065076,146.9907279799274,149.0081586833656,154.20935774537395,143.9298403810385,158.30779614175498,164.24431175844717,166.65124107419027,161.97092605205427,161.75428960793806,158.36409295650103,148.26847273696538,154.29929779700223,151.1418612383422,151.79278793102338,155.47802877420068,152.75168902730292,161.0520668487601,157.8430927582568,155.61680565386592,154.85859488300187,,,,,192.18301912667505,197.56401047697193,192.31094115334122,194.5245890481752,189.3695200630823,194.83405792179866,196.60789995695106,192.4801994494141,193.8524998285049,,208.69207853378217,222.00408831599543,219.59732763302617,221.66428928982805,204.58961228990728,,,,,196.97576522835988,,,,,,,,190.23884024619872
1,1984-06-17 18:25:59+00:00,206.11859389408858,176.51517155840412,182.49884467415222,192.96508572411506,214.69908807532806,183.9173757664748,188.355269803194,182.74561390326892,168.78313267425233,161.87517548919556,191.95614703985825,186.55293850231666,164.3424326181909,160.6337286556161,175.90335614913965,168.45218884077207,152.88954566066556,142.75335800143895,142.5823409522297,157.9730127299752,183.37594962625914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.68085513675072,213.26786460418637,217.76984281743194
2,1984-07-03 18:26:10+00:00,203.54600561986047,178.06926956831424,181.95294786783575,203.29797062910936,217.39124985567298,207.34323492818442,206.1975419052501,203.23445024002348,184.47482637330899,168.2645165067093,195.64443970732816,204.65901611694682,,,,,,,,,176.3453392564652,169.8281850847834,157.43626552850918,152.40829142318086,177.3506395926825,216.93973144220308,222.7653957139751,222.64257885734074,231.09703569585787,228.5418188647603,222.9308148627487,208.97454684460604,215.2120505804097,217.16070593325767,217.53577960472268,216.577127133569,220.16358342792557,227.00082384005404,237.24879084345247,245.80772304582774,246.9535514433096,249.53359709518,238.3439395577339,231.98723306621753,240.3771118821495,239.77644998021032,249.79166819221854,239.16113390594592,235.37834806020334,245.75913880690413,230.89208592120642,228.25293167803457,216.9942773069523,211.51644746082417,208.63470494584834,215.6228280099747,226.66745582736218
3,1984-07-19 18:26:30+00:00,193.4497621432053,174.24409686483352,176.60169202389963,190.42154321571527,229.4936177039204,220.57783342891406,212.72672365413234,190.4633473304239,164.19673154940128,168.9427296512421,199.00653485518436,175.4178589020171,160.53459901334614,171.64307596145633,180.40931916623825,175.2553255668222,163.87688917614366,161.21087812647093,171.1370261591675,177.5074444531737,170.5957293963078,165.92193072597968,150.2458654621296,150.45249367337505,176.3196864128263,208.51250640205643,224.8767615893767,217.44778521080974,222.60335228703363,219.21879216970802,212.69698144894014,206.44119508151806,227.57933612025772,213.17129375996944,204.1576000312244,211.74800952865272,216.18005339389327,210.75556236362306,230.52033928123717,240.2170129218315,242.55725504104032,232.8419602872532,231.48271034319012,249.56113527552407,242.72862601742173,236.33515889268514,240.31651762945526,236.75907691161387,237.77046546035433,236.89034185264535,223.40468271545078,218.70101108739055,215.2649140743465,201.2041576568428,207.0899800494916,226.57793150623303,226.97266710750705
4,1984-08-04 18:27:04+00:00,210.28273051569428,191.7835712726473,195.14948533874392,202.997829074028,242.34882057780032,222.96729924696314,215.5456614541892,202.40684255951277,183.49036961275704,193.49504142817338,194.74271828144362,178.13828615989237,172.84597828186645,180.36479104388877,181.52929532787908,172.86571582264185,163.9512603949728,164.85477583890008,172.56958505269898,175.85648314055172,168.20748457350163,162.70382250843784,154.8592826307087,152.78954335546024,178.14472740447854,221.9624705380511,222.46000535190632,224.4115572562966,219.64301892796803,220.866423102432,223.85033814493596,222.18940202829305,222.20707791809116,214.35946260656814,207.95797927331236,210.11361044231688,209.49407898272125,218.4213849105027,234.5565412465189,244.29867186002068,242.46257688286593,235.70405491741005,240.573678816202,248.4012799087907,241.99419319775726,242.20306955532317,248.30486170828934,248.39358589197786,247.49930803528702,245.9777553697716,233.49287955317067,229.25886313310258,222.0401722689569,214.73961181477887,219.79302830715378,223.8877934093992,237.7799891588942
5,1984-09-21 18:27:45+00:00,193.18077037531415,172.0205601514058,177.22068083255638,182.5119542548535,209.53661729483568,203.05609643136268,210.53928791671257,207.97971629928037,195.26812976543775,180.06593769666227,177.7873034910832,173.49266555108855,167.49569518371783,161.42216727084187,165.17132935186999,155.12209172879273,155.78127372404447,156.53764678800258,158.79462602083584,161.30299329280368,164.00947031614913,154.50685575311277,143.09466583406413,147.05183243412858,156.2142987509206,186.591573997622,205.9469753453382,206.98101527253075,206.74450373727592,210.76405952577016,211.96165873955545,200.18878155197518,195.58555496267232,185.25792037701967,196.87231743910775,198.29645158602395,195.50889207100593,202.37681033739915,210.93020124086274,219.23832601727796,226.01046956927732,227.63397310877028,225.02424437411705,219.59830009451713,214.94927078327322,219.03366028013377,227.82178015092234,227.42857006793798,221.6445737542017,216.56296883735092,211.25321645922145,203.78648873315086,191.17047049350123,183.17689586616487,187.95421883094724,204.90085466690715,219.09183156677472
6,1984-10-23 18:27:40+00:00,190.15386496766152,164.51327391745707,177.5160322744185,178.28148556016617,193.9262841713669,185.1780636853699,192.29436263887186,191.35613091032076,194.22940065068988,189.84033032389448,178.65967446080043,164.27816377551545,153.65549378781697,151.71031377877898,149.24704218767056,153.39624158159035,149.37769126243467,146.58302110025198,145.92652199477916,146.93269261701641,149.15976343069224,150.2706265829314,150.97225134064263,154.69377812248197,156.7261510783258,168.28315692670282,185.5315463949056,194.81172310553245,201.22047532986815,206.73194402477617,206.90835440235455,190.73721547720206,183.36196029092855,191.74791357223614,189.81760131121558,186.89103943741063,189.48594731601474,196.0393796389199,198.70965258383666,208.32927423481397,209.85771190435185,217.83175255572002,213.55186048572546,208.52239574502278,198.22838910080097,184.31759932109682,199.07483668635217,198.3759190415608,204.81555417579114,202.80419976594854,188.42440185276618,169.1060979212391,167.62816725718727,163.83402465838054,171.018362832432,177.11388659772751,195.60213065624595
7,1984-12-26 18:27:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1985-04-01 18:28:00+00:00,172.45424747866122,159.52810376600837,170.1815310219061,177.58427408116123,187.57491685113973,177.5627393095166,200.06797260222018,198.62979399256324,179.63851082363587,184.0272888718617,173.45670660706764,173.8590548264763,179.61690719562412,183.78227266186374,168.797631961614,156.07824007618834,150.43394992229014,146.81131559296358,155.497053527837,168.7255297752177,156.69780731963155,155.07325720671633,157.94487198790824,150.58682666013019,156.99553043461003,178.817057253183,186.13511534080337,212.42836681472215,213.59099348084015,212.6932129532055,206.0509376247034,192.4581777339869,195.76510491449736,194.78255274002686,183.61917706647137,183.79368834445745,182.75820861156723,198.95951878356777,220.01502459816942,215.79035661500458,205.2700829284641,208.29328506433632,201.48687517071897,187.433165921111,185.5236147677172,187.91461394249444,203.1487934230346,211.1025523070683,204.1982718174159,211.4363238003753,198.0317094698567,179.33536595371712,175.72249278060454,180.6976162298785,177.3845255293782,180.74697393746078,200.72696348829072
9,1985-05-03 18:27:48+00:00,178.64607888011676,153.00823441342442,158.4308168800551,163.07981590361175,187.73840148295963,187.50563438636084,197.88079697926395,188.38289744708632,188.79539004474586,177.1801663030594,167.57415076260335,163.76257973733777,162.31347179481355,161.46941707455403,161.44374877795127,153.92287315802096,147.53445308582354,155.98299457650018,158.9970138253573,155.56882515843873,145.69508921503424,148.95498265057344,148.85167531109636,153.71880543669764,160.94386656186964,169.14395302990397,160.70873120702234,198.9987975187825,211.41112541140467,212.64863402894807,192.4171430201398,185.78461033952755,176.85410462665752,170.16722475495877,173.27489154751024,174.77816131753252,185.70450260266054,195.9104815119846,198.6662475376827,186.8915221642358,191.21469573758213,200.47064692502337,199.22829455009497,191.80963246052875,188.5635456208376,181.23073678720527,204.77633729762215,207.2638710420395,193.5995115805975,190.18561840965958,181.9115694649975,179.03794170197352,,148.34628012686377,,,
