,dates,per0086-0000,per0086-0001,per0086-0002,per0086-0003,per0086-0004,per0086-0005,per0086-0006,per0086-0007,per0086-0008,per0086-0009,per0086-0010,per0086-0011,per0086-0012,per0086-0013,per0086-0014,per0086-0015,per0086-0016,per0086-0017,per0086-0018,per0086-0019,per0086-0020,per0086-0021,per0086-0022,per0086-0023,per0086-0024,per0086-0025,per0086-0026,per0086-0027,per0086-0028,per0086-0029,per0086-0030,per0086-0031,per0086-0032,per0086-0033,per0086-0034,per0086-0035,per0086-0036,per0086-0037,per0086-0038,per0086-0039,per0086-0040,per0086-0041,per0086-0042,per0086-0043,per0086-0044,per0086-0045,per0086-0046,per0086-0047,per0086-0048,per0086-0049,per0086-0050,per0086-0051,per0086-0052,per0086-0053,per0086-0054,per0086-0055,per0086-0056,per0086-0057,per0086-0058,per0086-0059,per0086-0060,per0086-0061,per0086-0062,per0086-0063
0,1986-03-16 14:48:34+00:00,221.30953458964038,215.72562640886224,222.50366478619142,224.1146218996068,220.76200752327176,220.17325183817405,223.0767005824682,231.92672704279,227.77519036292,226.92866936224667,230.51674324397877,237.5591509272812,234.93093677679934,240.8037489140721,241.7380461621687,249.86324243150258,240.06630843133183,233.99625049865733,228.26176537436578,224.1015777552543,219.94402237183107,217.54847934274693,212.6321500354419,212.44376552238708,209.3997403906418,211.0898614279278,202.64995067090015,192.95941508761686,188.4925550180766,185.3024586569521,177.51291587365523,173.71033981455741,173.58003838597398,175.7911896990043,180.35102144457886,188.10134801241898,195.13449714486936,204.20756385392022,192.9379961622471,185.9015488376104,176.00460824175684,174.79324779967558,173.15787631889378,176.2221161320805,176.4508785997673,163.2054303396051,,,,129.01974930141714,127.54564245471316,129.50752271621025,138.4867840355934,142.9366490585947,149.0513671984362,146.31894089311845,139.3373000929234,140.99531941482837,,163.97010910697355,,149.19865939227756,141.88953854457083,141.189937359123
1,1986-04-01 14:48:15+00:00,215.67111241002937,215.2386367719151,222.6479348173375,223.21410212045473,223.68918807149936,226.01883048932947,223.14009854976737,228.89438811509459,225.85626272599575,228.51342708719292,228.95412081674212,233.27661379509976,234.3691957809606,240.1465462354598,242.029926406241,247.88575930176782,242.4433757864243,237.36735574752456,227.01909926530362,224.29407553319982,217.03976292592813,213.6371950369161,207.25698857724925,210.11259914538914,206.7997186211571,210.02750318064795,200.25343026972072,192.9374917462693,184.83470927547916,179.94418128913082,172.86945578184492,174.21121613642174,175.31865979666716,175.99891428687042,178.77308794795485,184.73052948069213,196.7345468898446,207.21055869503726,200.79419863210506,192.16308327584804,186.06683106270563,181.1065109069794,178.03368095345908,180.30050292360403,191.4346553881901,185.13052102871114,,,,,,154.24175631094008,149.2976235354404,148.7608182595801,151.86735996874972,145.97395282801506,150.32405755988862,167.39108065129838,,,,166.91666857402473,142.83303585800022,141.0249512967859
2,1986-05-03 14:47:30+00:00,221.31306833240677,222.75784057834377,221.55524294738896,221.40814801650896,227.06227937413877,225.22941633692318,220.7175208663102,231.05179914211303,231.235509866105,229.6765050443438,231.98357244929238,236.4649107582218,237.41894332943465,240.35227186019154,244.36790248716937,255.39548959316807,248.70139881974742,238.55266524748876,236.29982050143443,225.86086322788836,225.54498702389756,219.03265490642363,221.34195964421897,214.11804834190815,215.6249481028354,212.91739722366964,206.89395092140836,198.77536278721814,193.0660003707688,187.8339573018491,185.98970319832767,181.95980725099068,186.24926352594886,183.79368343148894,186.42398675859243,196.9530442725291,206.0008585095113,211.15155175363654,205.23419623708298,194.33472554949668,188.0543765770741,174.59695067369856,172.25809390545703,168.8064587500086,171.1641863785697,154.729571411726,151.46161528016495,136.54040141824422,128.71979058727584,120.18826676675354,115.7677786990655,113.83145430065383,124.6381479445848,131.80720137408252,122.09598456552598,101.09613262660454,101.27789650307797,107.78928720189595,114.63839685454654,128.5225217623753,117.23641010922009,100.94021746328859,96.10922906940876,98.25759708443883
3,1986-09-08 14:43:16+00:00,215.53342080924722,214.1197191262936,217.2546981553785,228.72862526782922,220.46503935411195,222.473895769975,222.9586566892751,227.12979413740078,223.54300647287448,229.46279948225896,229.2084357122953,237.19354004487656,237.254409738314,241.96869528559333,243.48715735571426,252.0945456899319,244.31587346766074,235.1257262361721,231.47749543778684,225.56420374217006,219.7599942362823,217.2592229986641,214.81380253822823,213.03121764062624,213.16116606011315,210.5229512586745,201.87079942377693,194.40844450641418,189.30834643374354,185.8038968139408,178.3833268550805,177.08509855739862,178.92111030666376,178.79661619236225,183.5038166208871,191.5095701644484,201.90230668629388,208.01119993226212,199.82490778914774,190.53068953014616,186.85878311515944,178.11494911202615,176.33917247198644,176.16876847975547,176.2285159249762,164.17190277425576,152.3326688073539,142.7541340154864,136.19253367061978,135.92553809061548,134.85618797820683,137.74069947521897,138.79276504982178,142.6797239873838,137.26282181721984,130.1316655007655,128.21273143269661,130.13677101868976,134.26096040310236,146.53966118203203,151.51229317716582,133.6732256543062,125.39969874290685,119.09736825177244
4,1987-04-04 14:45:05+00:00,217.8596468792223,207.79285808873018,222.45270804282876,227.95315641468858,221.78351582132112,223.02711764056465,221.79504766919973,232.16350428985615,223.3026892400916,231.8541248888182,225.80676149625234,233.67417997720017,239.088071403524,242.57949126185858,242.96501989708298,254.0918275621121,243.53250584872728,234.96641909336364,226.8712361575443,221.59498775428204,214.92957825979272,218.41357688523846,210.0531438012738,210.3170901828455,204.92554402704715,208.26465688222376,200.0165234897052,193.66926046834965,186.90840915494994,184.97341061390168,179.24826837128506,181.91114584160502,176.3352406977512,182.92789182831336,182.74156538175203,198.54203014316968,203.2861278317499,211.13121910215304,199.49453610170454,193.00606519072102,187.88493616018079,181.8927637499056,180.08888103292927,173.76434125476402,176.89179733439553,163.2320630514162,150.38007770464114,140.40705794873574,141.5321401853153,138.83054448686352,138.56310081219652,136.55459008776845,143.59618439526554,143.11675699757205,144.12206842876432,141.01636061625166,142.75896264454403,141.76675956250304,152.47938055391407,158.96759283831187,163.75290390296456,148.6326548735729,139.15124489960996,133.6990337156403
5,1987-07-25 14:47:55+00:00,230.28545860769447,220.8970751946252,225.77428286358992,232.12519537051838,231.54568176610684,232.87880946309105,235.7174475478674,229.86201963216587,240.6500147635688,231.13630633495077,237.6013340563931,233.7226766199629,238.9502154503152,243.58620775101886,251.48398473103907,254.97425070833683,250.09602754187188,236.92468713183143,235.3992609286551,228.20964296978693,227.95066777449773,218.55274176494606,220.93573683140713,213.86073406721886,218.3914775548446,213.44162476692932,207.22948845554174,194.44218790868402,194.24935402917717,186.99904693428226,186.52262871130907,181.1557001442316,184.60619527796058,181.7271824351123,190.1862360736269,195.57010085645317,207.09773964511115,214.89692542942367,207.88408606318401,190.28204644987588,190.92689130339838,181.77849639638774,181.23496807598602,182.68025340703406,187.48533501379274,166.26914711596322,151.86291135072236,143.64778994188578,136.9085684089334,136.1699879070705,131.69238981215048,132.07289424146535,137.4195255080763,143.55937531406582,151.5000012887866,145.87906949450078,143.07446780380218,147.81825025458264,151.29660264417063,163.76091745506542,167.74359523824714,149.6582987839372,134.3280079350765,130.82713189372035
6,1987-09-11 14:49:16+00:00,215.0095955305816,205.25042177532205,217.04270946543645,219.53666902891717,226.13221197664203,214.10160108546816,225.6379772533896,223.73185881676412,223.11764869350597,223.97713751308223,220.4170662894839,226.3164888737786,229.91993511662466,234.50945956244274,236.45665946582776,243.80968813387838,237.90832098483617,231.1511816674881,225.46115176146523,221.7953126346386,214.66490723105005,212.65764536108577,207.34085041507342,208.3166520679838,206.88240820149107,207.69094004667517,200.8486769204292,189.92557649186932,184.40495746281576,181.1576435015061,174.0698339328951,172.194452446238,173.80107245162998,172.19411828158846,178.13379024371363,188.19407281550357,197.8190435918385,206.002001110822,196.09520239667808,185.37230089558875,181.37413687293193,170.89856324001772,164.88032245864383,164.90338545713672,168.9811978049293,153.0376955533162,141.7302404341806,135.13229072716763,128.99453224559159,126.83007401555444,126.04397766024644,130.3221542596743,130.5902085864656,137.07585041039766,139.6030017730325,133.7819548124097,134.42094435452503,132.53477670722063,137.8400201940561,147.70340445421544,146.18431946968718,129.9972713274561,120.32195036250747,113.17548435777641
7,1987-10-13 14:49:57+00:00,223.2647225203416,215.6881874873775,222.55790665221676,225.4467584162931,227.69234111593502,222.11802429617836,226.39387645520688,228.9758252703861,229.8412017164039,230.21142724813947,230.63501706328785,229.89436801021148,238.25900072345252,240.42967399162654,246.76653428112783,249.60200228475935,243.21760983366443,236.18462222637638,234.02831404536553,228.71513202312957,226.34445304286723,220.24749674145536,218.37118868076155,216.65560703448855,218.60713405077774,215.30647036962677,207.75893404083698,197.4856626894749,191.9543917462753,186.7305446735301,185.0448841417493,178.66001195643386,180.7101703835576,179.99703280575838,192.1417292355157,196.442808047586,205.79490744080113,209.94271502496545,195.7028531850857,186.44621709172495,182.1841355214258,177.28188090016778,174.85762137965253,177.0031575553074,174.24993553157375,165.28389343847311,154.81322465555704,146.76104398138222,139.97989329581222,140.22941121281275,132.32402798480834,131.28170045994617,139.76702061731245,142.30392235464828,151.39120207084176,144.87313175669712,145.0670743034397,148.52491194568688,148.62962542647057,153.434226190685,157.63874936574288,141.72310704464982,134.08959588741774,132.81062595642913
8,1988-03-21 14:52:29+00:00,212.1013278825545,205.76255050487444,210.8285365386106,221.54919814567333,218.53013604091018,222.67576984219505,222.94274970814504,227.04750096762515,226.45091737682282,226.5171354123119,226.5835586678898,233.6661053367149,232.16492435824284,236.58417604127982,238.52049881601184,248.40485213996166,240.27234081773196,233.06981777154922,225.46312924187703,223.7371789070312,215.7227487107203,215.0372374546424,208.3245791066424,211.14919111916527,207.49912117818133,208.68200426170887,198.73053664198144,193.03521521964183,186.43883538245694,182.78403918826763,174.2496876424074,176.06141505312155,174.8124120227697,174.74298849078284,182.62952950141803,192.19813501813184,195.51322801028158,205.61831768097935,197.25030292409411,188.19310924186544,180.98317133285508,175.07857999955237,172.93391092619163,176.7917200963381,178.11040754924022,168.96194619565492,152.7858616300157,145.35818196106263,141.62809738995955,131.11384481252782,124.94467306342405,132.0024234820458,132.54508882915937,141.01232415264747,144.2273286414952,136.66930779636724,131.7186086690141,128.20325957278507,129.69157541729086,137.9481389016853,137.29798500391843,125.1349482113551,116.52652270928658,116.83819926170005
9,1988-04-06 14:52:35+00:00,221.77381013554387,213.86846815477176,218.34464357865306,222.23256293446138,227.77711128735308,221.2994113814357,225.672473093302,225.4110061651534,228.9887166172982,226.30499319111604,223.91015057810498,228.8990534478001,235.89297295283131,235.31800849876367,239.8262069010353,242.44986585054372,239.813688842889,230.8214521022681,230.93618692981053,218.42218189473192,213.91919731237596,210.96549480232406,207.43652524779304,211.63431705715416,208.69403901015968,209.88469261576097,209.55875116819885,192.83642938285715,182.81187806250233,178.23679758523744,177.64950714319824,177.73330739365468,177.45096518682908,180.5926404383299,185.82263146317933,197.33316731567555,208.85890635189065,214.86027342608057,207.47554976793865,204.58553882979547,197.5258090009643,186.355374203408,182.17490977421457,186.17816028514105,183.93494278356513,171.85355913764016,157.095442026771,146.26785008492348,142.3403198893668,137.60844464641863,135.53860068573582,139.7678238297127,146.34486198817663,150.64950315143247,156.84061222123418,149.4100314810661,138.85980876010504,141.42331555871485,147.45458094684253,156.0534241707158,159.45152401995094,145.65752818980346,135.81822445221258,133.07436671637117
