,dates,chi0448-0000,chi0448-0001,chi0448-0002,chi0448-0003,chi0448-0004,chi0448-0005,chi0448-0006,chi0448-0007,chi0448-0008,chi0448-0009,chi0448-0010,chi0448-0011,chi0448-0012,chi0448-0013,chi0448-0014,chi0448-0015,chi0448-0016,chi0448-0017,chi0448-0018,chi0448-0019,chi0448-0020,chi0448-0021,chi0448-0022,chi0448-0023,chi0448-0024,chi0448-0025,chi0448-0026,chi0448-0027,chi0448-0028,chi0448-0029,chi0448-0030,chi0448-0031,chi0448-0032,chi0448-0033,chi0448-0034,chi0448-0035,chi0448-0036,chi0448-0037,chi0448-0038,chi0448-0039,chi0448-0040,chi0448-0041,chi0448-0042,chi0448-0043,chi0448-0044,chi0448-0045,chi0448-0046,chi0448-0047,chi0448-0048,chi0448-0049,chi0448-0050,chi0448-0051,chi0448-0052,chi0448-0053,chi0448-0054
0,1986-02-04 14:07:59+00:00,,,132.76625968802324,158.09003641514758,,,180.05205254918468,181.20580009914752,170.83874170759913,144.46118194316767,150.02451179164535,135.84042929841246,137.63336527196995,146.90511818674864,,172.06821904263532,175.73205394641923,180.92303301762652,191.9405773742813,185.95943191600134,170.47794600455128,156.72172675338916,156.62462438887556,171.16286197308995,,181.84414907567376,,184.13998335094976,162.24177559853425,158.1037694418351,,,118.32059379766973,138.58723232170726,160.753987600263,,156.87454563660532,161.75968774336945,180.1379627937532,175.2045126595118,185.05302986876728,173.0697021919829,163.07840305355865,158.8394569998817,,141.58002984502855,136.6016419964043,100.67711629116278,,,,,146.18684492880956,,130.04957909343418
1,1986-08-15 14:02:41+00:00,114.54474132989455,145.25725895852332,140.36669325199364,139.58801528281455,,63.73149229110979,158.27345288404695,148.53782816329473,138.42296529273443,161.1737344901847,147.92890446321013,123.33391475916949,124.92610035197721,153.51409953158395,,150.627326710281,143.6697545381504,,,,145.58884341724251,138.93657467642777,140.49876748193793,,125.23312697018744,151.6580982263402,,157.00612784408338,148.92470128845088,138.65722823880617,,,132.8181210175529,,136.93533437682606,,,,,144.82811413182654,159.21772041186858,145.62427872876987,138.5660831730927,123.22973497994279,113.40072593935382,108.9438712224221,118.3841179310181,103.40840761810269,94.75486097583251,,,,113.86186827106347,108.5334239240087,112.273599070048
2,1986-10-18 14:00:32+00:00,139.8609146917732,134.02048413005974,135.79098629500982,119.7303727043991,,56.99457797472441,,,,151.8065697021837,162.49419556473634,146.46826375186316,145.58085549719428,154.11090921242635,,145.10737094381759,158.9869571928199,,,,134.23055137876446,137.22649846163657,143.50032567138038,,154.67793449481815,150.17937654001318,,155.34771106538355,146.0055278003864,146.88617147268025,151.45075992782068,143.74951420567834,122.65030954964503,,,,,,,,,131.6226660727375,122.4879674215009,133.6399829637195,145.5911969490012,140.60107957564787,139.70612260799732,124.6077676382529,110.02187464641699,,,,123.28536293337461,128.89015001709942,120.12571796545679
3,1986-12-21 14:00:01+00:00,156.12953928676433,154.32994576319652,175.1353828050607,166.5484662175702,165.5330794879535,161.69244536593615,,180.39746180936018,174.88896991870814,182.8090455407303,179.49575091933673,180.61657474705598,187.70931420103992,187.42772367961274,193.27424635128855,183.96971916755143,188.72500420364955,181.09601775612416,185.4216118523359,182.68472319552643,172.82650213006576,180.75722256234303,168.5688199367881,169.68246185313185,164.27024723220958,169.74147912733082,197.5813409253716,194.50710581209987,194.12859126777806,182.40190467903577,176.99515043124725,171.87744631653425,159.96001414137135,162.92406112834058,167.8710466625736,160.94816280362392,164.54163683161553,168.86218465419964,164.51945390174893,168.59138403818133,184.24356280671967,192.29491009687865,176.1739004126358,162.83843512264116,167.15791635831815,164.2369498942723,154.04682049257622,152.5930812941536,145.69302828397676,158.80331687420056,148.97941669992886,143.6180484881476,139.74881717570443,159.6034186025884,156.3331594562939
4,1987-01-06 14:00:30+00:00,138.6371210838863,146.1950318783813,157.35017197693261,148.36297588083937,154.09589768111607,139.41680247664874,,172.4648476946779,172.3890639183543,177.67526059933343,164.9210498225708,164.8538561812785,171.445970311084,175.1734132278501,183.90643224400148,174.17313978862035,171.91822229434962,160.8923325779791,174.501560028062,151.5453053170915,162.08274977880546,165.68717115287026,170.3064216250261,148.54967963062953,154.27449474223613,159.62179725778955,170.72337950725122,170.5976196821104,170.38108389973863,170.389506206995,169.55939711926848,159.6048459830056,132.17955037075788,150.49107114986091,161.0884225531665,159.4129380486697,150.22590285408296,149.05151452752432,,158.26747258405354,159.6073162334444,170.47939453296016,166.84843408999697,148.92259591903107,153.6177586189538,139.262520348543,132.02139189753188,131.70585758667048,128.52952802464026,142.3035857379414,141.58651728086645,139.240158563138,130.40785678746894,120.37097103143405,134.27668518638657
5,1987-01-22 14:00:58+00:00,140.6170314146781,148.2739661236501,163.05487472168917,155.34601367644086,160.22457156578167,154.38186811038847,,159.5573442293765,168.36569540710198,188.23572096572147,177.85333589153785,159.04149312585673,169.4401456449023,183.5245753426801,192.67916605582963,183.41856588465015,174.83334371988857,177.9528274167131,179.5024265424177,179.9484988272551,156.41831812271542,163.7198437505232,174.77299217648155,173.49779028418493,158.23255463651375,165.5656284040837,155.0399797587005,162.89311088816004,176.27781129383308,183.6193020803016,184.70944705464612,173.6241875999031,153.7211173934012,158.00264052197886,152.31699245917963,162.079183618912,159.60866305292075,164.44950262140622,169.3256166441114,168.0805509721842,180.23618967919575,174.8462596107371,157.42055083774122,155.07270916787618,164.62435835084324,157.14758315807262,142.95821226978077,141.79573818690656,139.7235361776732,140.74134994220518,145.89792130201158,139.81600930163512,150.67443226481657,143.95414701221964,111.31064790618045
6,1987-02-07 14:01:33+00:00,136.62933044338683,157.9387530895896,170.15798919054834,167.76722236638003,177.93412611340744,167.3067263446465,163.9635773074437,155.06924136198114,172.0706788049233,201.7663045832434,207.27502977338426,188.56767697572488,176.30182262957587,179.5619521813245,187.81362777780333,190.55236404189853,196.00275373463563,192.0948775873178,185.89356660876476,207.1151499062233,169.98807168961628,178.25305479836734,180.6877942861428,176.0682085714267,189.4843075497119,193.04548734921974,178.31263595896414,168.12445071485786,172.10048614819698,179.422216079391,195.0001386569356,182.39023002942002,187.35668596285936,167.81208005579484,163.91539464548,176.9372283238318,180.26422514269734,175.61921195314218,185.7215253182484,182.06168343596116,183.87917719975457,183.4845783859142,188.23557511667659,171.74027254184253,155.64816953556567,162.15111689361046,161.21919138731977,151.92722484354653,141.42070479953483,133.022167999002,154.55890804957696,166.72283595066162,159.71028621644544,158.8140102319331,128.6224772507784
7,1987-03-27 14:03:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1998-03-09 14:17:33+00:00,138.50682103421286,138.38696202645386,160.13384160754126,162.3185126661667,185.1463470936455,183.79537921961827,178.76089204522864,189.46658207529256,202.34535028506448,208.35457200219886,199.19977811739918,,,,138.69598278478298,198.1923328560076,194.57455476601322,183.25002110243898,,180.5206763210608,176.47131355771413,206.38158859524907,203.96073714815813,208.927174115799,205.0377775137817,203.19110771671282,199.1791632963101,179.50043594145959,184.06809402305618,205.97501453521195,198.95115936798922,191.35885950502737,179.20467727335756,164.51240909626625,165.13118923917247,167.74038233180073,,146.85791028614943,187.87090098551107,200.5594815084033,190.02905189149706,192.4151836722327,193.32871394251643,191.8575415814951,173.33829904325458,166.42099934838186,154.30209930836318,149.9771707622259,115.56286101682002,139.45390468201148,166.740072889532,174.07298831991787,162.19707613184957,176.00121807190976,140.34614399744842
9,1998-03-25 14:17:47+00:00,161.2516355431075,165.69210323216618,171.25550892814817,194.3142137161577,199.60714589543613,198.74535343356607,183.88133869907338,199.37216779818786,212.57963925560094,215.8562713052577,221.23126302699617,224.50568292637175,220.48705696465294,222.83532229347392,140.7307247642446,207.35060969327435,200.46046667490603,184.6270263995858,199.7597206941629,,215.35952033974496,214.92298983942374,216.27117175038882,210.15054415195146,198.77365576693595,199.06889695446395,216.18161087551175,,212.4947954734568,196.92681206800268,203.10292503910563,195.52170013752004,201.38564213424806,187.16054321195867,177.1349031677011,194.37224952875113,212.52730462195154,203.3033835774677,202.64732142302896,207.0637979825378,216.59898612216236,217.00280539422087,206.01860139561654,209.74536150251407,,197.8160564250745,176.79072619927635,164.23985119298789,129.3856609915437,171.71401840933044,189.4154258128877,191.01409157814072,,189.1260472427668,
