,dates,chi0448-0000,chi0448-0001,chi0448-0002,chi0448-0003,chi0448-0004,chi0448-0005,chi0448-0006,chi0448-0007,chi0448-0008,chi0448-0009,chi0448-0010,chi0448-0011,chi0448-0012,chi0448-0013,chi0448-0014,chi0448-0015,chi0448-0016,chi0448-0017,chi0448-0018,chi0448-0019,chi0448-0020,chi0448-0021,chi0448-0022,chi0448-0023,chi0448-0024,chi0448-0025,chi0448-0026,chi0448-0027,chi0448-0028,chi0448-0029,chi0448-0030,chi0448-0031,chi0448-0032,chi0448-0033,chi0448-0034,chi0448-0035,chi0448-0036,chi0448-0037,chi0448-0038,chi0448-0039,chi0448-0040,chi0448-0041,chi0448-0042,chi0448-0043,chi0448-0044,chi0448-0045,chi0448-0046,chi0448-0047,chi0448-0048,chi0448-0049,chi0448-0050,chi0448-0051,chi0448-0052,chi0448-0053,chi0448-0054
0,1986-02-04 14:07:59+00:00,,,134.93013873339007,159.94478988260488,,,182.41264787140304,183.06055356660482,172.2054021573045,145.90376797341224,151.02322519719928,136.9694096699082,139.36446850826343,148.75987165420594,,173.92297251009262,178.32870880085943,183.28362833984488,193.93800418538916,187.486875948025,172.1008552885764,158.3446360374143,158.47937785633286,172.60544800333452,,183.57525231196723,,185.17864529272583,163.86468488255937,159.3402717534733,,,120.0516970339632,140.31833555800074,162.75141441137086,,158.6056488728988,162.57114238538202,181.66540682577684,176.93561589580528,186.09169181054335,174.51228822222748,165.0758298646665,160.07595931151988,,142.9466902947339,138.96223731862267,101.85741395227195,,,,,148.3507239741764,,131.22987675454337
1,1986-08-15 14:02:41+00:00,112.5639537960739,142.81936660920562,137.72564320689946,137.32425810130525,,59.76991722346851,155.39230738030784,146.27407098178543,136.75493368530653,159.4130344601219,146.70995828855126,121.9559756052073,122.81326031590186,151.25034235007465,,148.3635695287717,140.5004944840374,,,,143.60805588342188,136.95578714260714,138.23501030042863,,123.47242694012465,149.54525819026486,,155.73842382243816,146.94391375463024,137.14805678446663,,,130.70528098147756,,134.49744202750836,,,,,142.7152740957512,157.95001639022337,143.86357869870707,136.128190823775,121.72056352560325,111.41993840553317,107.2758396149942,115.50297242727899,101.96783486623313,93.4871569541873,,,,111.22081822596928,105.6522784202696,110.83302631817844
2,1986-10-18 14:00:32+00:00,134.3959309103407,127.29435024521976,128.50434125309982,113.48467695419055,,46.064610411859434,,,,146.94880634091038,159.13112862231634,142.66653590391013,139.7515394636663,147.86521346221778,,138.86167519360902,150.24298314252792,,,,128.76556759733197,131.76151468020407,137.2546299211718,,149.82017113354482,144.3500605064852,,151.85012144526675,140.5405440189539,142.72237430587455,147.286962761015,138.60600005844776,116.82099351611704,,,,,,,,,126.76490271146417,115.76183353666092,129.4761857969138,140.1262131675687,135.99898797023104,131.75705528955007,120.63323397902927,106.52428502630019,,,,115.99871789146464,120.94108269865217,116.15118430623316
3,1986-12-21 14:00:01+00:00,160.63727848424497,159.8779324677881,181.1457017350349,171.7001681575481,172.08979104792536,170.70792376089747,,185.54916374933808,178.68496082184976,186.81592482737977,182.2697442716325,183.75239331921642,192.51756934501927,192.57942561959064,198.42594829126645,189.12142110752933,195.9373869196186,187.652729316096,190.96959855692748,186.92730126374352,177.3342413275464,185.26496175982368,173.72052187676599,173.68934113978133,168.27712651885906,174.54973427131017,201.82391899358868,197.39205889848748,198.6363304652587,185.83637263902102,180.4296183912325,176.12002438475133,164.7682692853507,167.73231627231993,173.41903336716518,165.75641794760327,169.3498919755949,171.11605425293996,168.76203196996602,173.39963918216068,187.12851589310728,196.30178938352813,181.72188711722737,166.2729030826264,171.6656555557988,168.03294079741391,160.60353205254808,155.87143707413952,148.57798137036437,163.04589494241765,153.22199476814595,150.17476004811945,145.75913610567864,166.16013016256025,159.61151523627984
4,1987-01-06 14:00:30+00:00,144.86219591945374,153.8566624452335,165.65027175768918,155.47734712148784,163.15055198739594,151.8669521477836,,179.57921893532637,177.6312322009374,183.20866045317112,168.7518651059969,169.18434302341237,178.08605013568925,182.28778446849856,191.02080348464995,181.2875110292688,181.8783420312575,169.94698688425896,182.1631905949142,157.40419927997849,168.3078246143729,171.9122459884377,177.42079286567457,154.08307948446722,159.80789459607382,166.2618770823948,176.5822734701382,174.58166757687354,176.60615873530605,175.13242036742733,174.3023112797008,165.46373994589257,138.81963019536312,157.13115097446615,168.75005312001872,166.05301787327494,156.8659826786882,152.16405194530802,,164.90755240865877,163.59136412820754,176.01279438679785,174.51006465684918,153.6655100794634,159.8428334545212,144.5046886311261,141.07604620381176,136.2331847398104,132.5135759194034,148.16247970082838,147.44541124375343,148.29481286941788,138.7079565682255,129.42562533771394,138.8040123395265
5,1987-01-22 14:00:58+00:00,145.5598136546085,154.35739041894902,169.64525104159634,160.99490766493273,167.4140730056804,164.2674325902492,,165.20623821786836,172.52803834599072,192.62930517899292,180.89504803918732,162.47995033624306,174.71244670082802,189.17346933117196,198.3280600443215,189.067459873142,182.74179530377717,185.1423288566118,185.58585083771663,184.60052917071897,161.3611003626458,168.6626259904536,180.42188616497342,177.89137449745638,162.6261388497852,170.83792946000943,159.69201010216437,166.0564915217155,181.22059353376346,187.38523140596283,188.47537638030735,178.276217943367,158.99341844932692,163.2749415779046,158.40041675447856,167.35148467483774,164.88096410884648,166.9208937413714,173.97764698757527,173.35285202810994,183.3995703127512,179.23984382400855,163.50397513304014,158.83863849353742,169.56714059077362,161.30992609696136,150.1477137096795,145.39048890685592,142.88691681122864,145.39338028566905,150.54995164547546,147.00551074153384,157.26480858472374,151.14364845211836,114.90539862612981
6,1987-02-07 14:01:33+00:00,138.14076311673517,159.79897791832602,172.17323275501278,169.49457399306382,180.13257363827773,170.32959169134318,166.162024832314,156.79659298866494,173.34346421405874,203.10980029288635,208.20514218775247,189.61910840066284,177.91401748114743,181.2893038080083,189.54097940448713,192.27971566858233,198.42104601199296,194.29332511218809,187.75379143750118,208.53767477525705,171.49950436296461,179.76448747171568,182.4151459128266,177.41170428106966,190.82780325935485,194.6576822007913,179.73516082799787,169.0917676258008,173.61191882154532,180.57378383051355,196.15170640805815,183.81275489845376,188.96888081443092,169.4242749073664,165.77561947421643,178.54942317540335,181.8764199942689,176.37492828981635,187.14405018728215,183.67387828753272,184.8464941106975,184.82807409555716,190.095799945413,172.89184029296507,157.159602208914,163.42390230274592,163.41763891219006,153.02644860598167,142.38802171047777,134.44469286803573,155.9814329186107,168.9212834755319,161.72552978090988,161.0124577568034,129.72170101321353
7,1987-03-27 14:03:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1998-03-09 14:17:33+00:00,135.52518965694202,134.71726186981283,156.15833310451347,158.91093394928575,180.80942872670607,177.83211646507658,174.42397367828923,186.05900335841162,199.83450280946798,205.70423300018035,197.36492803907865,,,,135.28840406790204,194.78475413912665,189.80394456237988,178.91310273549956,,177.71443502480588,173.48968218044328,203.39995721797823,200.55315843127718,206.2768351137805,202.38743851176318,200.0107009142906,196.37292200005518,177.59219186000624,181.08646264578533,203.70329539062465,196.6794402234019,188.55261820877246,176.02427047093533,161.33200229384403,161.46148908253144,164.5599755293785,,145.367094597514,185.06465968925616,197.37907470598108,188.12080781004371,189.7648446702142,189.6590137858754,189.5858224369078,170.35666766598374,163.91015187278535,149.96518094142377,147.8087115787562,113.65461693536669,136.64766338575657,163.9338315932771,169.73606995297845,158.2215676288218,171.66429970497035,138.17768481397871
9,1998-03-25 14:17:47+00:00,157.78753460426196,161.42859438435624,166.6367076763541,190.35524121461992,194.56845362075168,191.81715155587494,178.84264642438893,195.4131952966501,209.6625016228889,212.77707047072832,219.0995086030912,222.0958735776096,216.79201596321766,218.87634979193615,136.77175226270683,203.39163719173658,194.91790517275314,179.58833412490134,195.49621184635296,,211.8954194008994,211.4588889005782,212.31219924885104,207.07134331742208,195.69445493240656,195.37385595302868,212.9212805801277,,209.03069453461126,194.2874970669775,200.46361003808045,192.261369842136,197.6906011328128,183.4655022105234,172.87139431989118,190.67720852731586,208.83226362051627,201.57133310804494,199.3869911276449,203.36875698110254,214.3819615213012,213.92360455969148,201.7550925478066,207.1060465014889,,194.89891879236245,171.7520339245919,161.72050505564567,127.16863639068254,168.45368811394638,186.15509551750364,185.97539930345627,,184.08735496808234,
