dates,nzd0334-0000,nzd0334-0001,nzd0334-0002,nzd0334-0003,nzd0334-0004,nzd0334-0005,nzd0334-0006,nzd0334-0007,nzd0334-0008,nzd0334-0009,nzd0334-0010,nzd0334-0011,nzd0334-0012,nzd0334-0013,nzd0334-0014,nzd0334-0015,nzd0334-0016,nzd0334-0017,nzd0334-0018,nzd0334-0019,nzd0334-0020,nzd0334-0021,nzd0334-0022,satname
2000-06-20 21:46:40+00:00,343.68,362.97,363.36,365.35,363.44,360.98,357.07,357.91,355.77,362.18,356.91,355.62,356.82,349.10,348.95,386.06,345.03,352.00,347.87,348.00,342.09,342.54,348.29,L7
2000-07-13 21:52:07+00:00,343.68,362.97,363.36,365.35,363.44,360.98,356.69,356.88,355.41,359.44,354.38,354.71,355.51,346.98,347.12,386.64,345.03,352.27,347.52,347.34,341.86,342.98,348.61,L7
2000-07-29 21:52:14+00:00,343.68,362.97,360.02,360.04,359.28,360.21,359.22,359.16,357.66,358.66,354.00,357.39,354.77,348.50,351.74,379.41,345.03,355.19,349.57,351.37,344.49,346.11,352.49,L7
2000-08-14 21:51:44+00:00,339.34,358.64,358.17,359.75,358.87,358.51,357.98,357.44,356.38,356.67,352.42,356.73,354.43,347.24,350.31,379.41,343.35,354.05,348.06,350.01,342.65,345.04,351.60,L7
2000-09-15 21:51:13+00:00,338.30,356.17,358.17,360.14,358.43,356.00,356.11,356.79,356.37,355.94,351.38,355.87,354.23,346.89,349.67,379.41,343.39,353.83,347.93,349.37,341.83,343.86,350.78,L7
2000-10-26 21:45:10+00:00,338.30,356.17,359.95,362.51,359.09,355.34,355.56,356.28,356.32,356.41,351.73,357.59,357.56,348.17,350.76,377.84,343.39,354.62,348.36,349.46,342.31,344.38,351.70,L7
2000-12-04 21:51:22+00:00,335.47,350.98,364.81,369.47,362.98,352.33,352.70,357.08,357.78,354.80,349.71,359.17,361.35,350.36,351.62,381.14,341.87,355.82,348.59,350.37,342.32,345.78,353.31,L7
2001-01-05 21:51:04+00:00,337.59,357.38,368.26,374.54,368.40,356.60,356.52,359.82,361.17,357.84,353.88,362.18,363.84,352.17,352.79,388.40,343.18,357.00,348.60,350.22,341.68,346.30,353.11,L7
2001-02-06 21:51:02+00:00,337.59,361.28,371.41,377.16,372.25,359.01,356.03,364.72,362.64,363.44,358.20,362.93,366.51,354.21,354.24,394.71,343.18,355.27,348.50,346.95,339.91,343.63,351.70,L7
2001-04-04 21:44:54+00:00,344.93,373.74,382.71,381.53,378.63,364.84,360.07,365.71,367.71,371.26,365.56,368.74,372.70,359.92,358.31,395.00,347.28,357.27,350.87,350.60,343.64,343.66,354.74,L7
2001-04-27 21:50:43+00:00,346.40,370.94,380.73,378.56,378.35,366.02,361.61,368.33,370.90,374.86,368.53,367.48,368.25,360.07,358.54,388.80,348.56,356.85,351.37,350.71,343.27,343.45,353.89,L7
2001-05-13 21:50:33+00:00,343.94,366.01,373.96,374.71,373.48,362.90,359.16,366.26,368.42,371.83,365.82,364.17,364.81,357.67,356.17,383.13,348.16,355.90,350.14,348.65,342.24,342.06,351.35,L7
2001-05-22 21:44:42+00:00,344.09,362.72,368.40,370.68,369.61,360.18,358.56,365.78,368.26,371.36,365.70,363.42,362.98,354.66,353.06,374.30,344.49,353.24,348.15,346.84,341.05,340.61,349.13,L7
2001-06-14 21:50:14+00:00,347.51,362.34,363.71,367.74,366.37,359.02,357.49,364.21,368.59,372.53,367.61,364.12,362.54,353.53,351.85,373.11,343.78,352.14,347.23,346.11,339.98,339.79,347.41,L7
2001-07-25 21:44:06+00:00,346.41,357.12,359.01,362.11,361.04,355.07,353.24,361.88,365.83,370.27,363.36,361.82,360.87,353.04,352.19,372.34,344.63,352.60,347.36,346.29,340.40,339.69,347.80,L7
2001-09-18 21:49:05+00:00,346.00,350.25,351.96,356.23,355.31,350.85,351.14,356.97,363.35,365.12,359.71,361.07,357.72,351.04,349.20,365.17,344.88,351.07,344.94,345.25,338.70,337.26,344.64,L7
2001-10-04 21:48:54+00:00,346.97,347.61,350.35,355.36,352.92,348.65,350.94,359.81,362.81,364.41,359.55,361.91,356.91,350.36,348.30,358.22,344.55,351.45,345.07,343.72,338.10,338.51,345.20,L7
2002-02-25 21:49:35+00:00,348.37,333.69,341.18,350.68,349.48,343.90,352.02,360.37,365.15,359.03,355.87,366.45,360.20,351.87,352.15,354.46,346.70,359.11,350.58,346.42,340.81,340.45,351.98,L7
2002-03-06 21:43:47+00:00,352.38,342.71,345.10,350.72,347.83,345.90,352.55,361.01,365.49,359.57,354.38,363.54,358.19,352.69,352.52,357.40,345.85,357.95,350.24,347.04,339.60,340.28,349.99,L7
2002-05-09 21:43:40+00:00,355.90,357.70,347.08,350.14,345.65,347.29,353.23,363.99,368.76,363.90,358.28,363.30,357.58,350.81,355.17,379.00,339.58,359.80,349.58,346.68,339.41,341.61,348.92,L7
2002-06-17 21:49:09+00:00,362.34,357.06,347.72,350.12,344.77,343.10,349.23,360.67,365.19,363.73,358.72,361.98,354.92,349.02,352.94,373.21,341.91,357.94,348.74,346.57,339.15,340.50,347.55,L7
2002-08-20 21:49:10+00:00,360.77,357.21,349.51,351.07,345.48,342.32,346.22,356.82,359.25,357.98,354.54,360.80,354.97,349.04,353.60,373.21,341.91,358.19,349.44,346.30,340.02,341.58,349.06,L7
2002-09-05 21:48:38+00:00,365.15,356.03,350.50,355.49,353.22,343.14,342.11,347.69,346.36,350.48,351.79,360.44,357.89,351.19,355.59,379.64,340.79,360.23,352.90,347.59,338.93,346.57,345.40,L7
2002-09-14 21:42:42+00:00,368.22,360.12,353.18,356.54,355.09,345.51,342.74,346.70,345.68,350.46,351.53,359.58,357.78,350.76,354.06,371.89,341.58,358.08,352.26,348.30,339.50,346.65,347.13,L7
2002-10-16 21:42:36+00:00,373.20,366.88,357.13,360.63,358.31,346.06,341.76,344.04,341.90,347.17,346.88,356.62,355.66,350.09,353.39,367.22,342.62,357.18,351.57,347.44,337.86,344.13,346.06,L7
2002-10-23 21:48:27+00:00,378.25,371.84,362.31,364.39,361.68,347.50,342.14,343.86,341.41,346.83,346.76,356.17,356.18,350.96,353.51,365.73,344.63,357.54,351.79,347.58,338.61,343.88,347.01,L7
2002-12-10 21:49:17+00:00,382.72,375.28,365.82,365.80,363.07,347.13,341.22,341.02,337.25,343.25,342.72,354.68,356.64,352.82,355.51,361.14,348.01,358.10,353.54,348.26,339.45,345.22,348.28,L7
2002-12-26 21:48:59+00:00,387.58,381.00,371.82,369.85,367.12,351.60,343.85,341.68,336.03,341.29,340.08,354.88,358.95,355.52,357.47,365.39,350.28,359.49,355.12,349.25,340.60,346.63,350.07,L7
2003-01-11 21:49:02+00:00,391.57,382.46,372.59,370.24,367.96,352.78,345.28,343.09,336.29,341.13,340.46,354.24,358.18,354.58,356.17,362.83,349.46,358.76,354.20,349.20,340.70,345.94,350.45,L7
2003-01-27 21:49:09+00:00,397.53,383.86,372.09,369.06,366.04,352.21,346.06,343.88,336.76,341.64,340.75,353.90,357.58,353.76,355.59,359.73,348.30,357.24,352.64,348.21,339.55,344.99,349.81,L7
2003-03-16 21:49:46+00:00,412.38,389.41,375.02,370.64,366.97,352.48,347.43,344.94,337.71,340.66,338.33,351.22,355.75,351.57,352.54,360.29,349.15,356.97,350.67,347.82,340.02,341.84,350.94,L7
2003-05-03 21:49:25+00:00,408.08,380.81,364.70,361.72,358.68,350.13,349.36,347.92,340.81,342.79,340.57,351.70,355.50,350.14,351.30,358.95,347.46,355.66,349.80,347.49,340.22,342.29,350.75,L7
2003-05-19 21:49:19+00:00,401.76,377.86,362.77,358.64,356.24,348.61,347.14,346.02,339.97,342.45,340.59,351.62,355.83,350.67,351.54,361.07,348.21,355.86,349.82,347.48,340.54,342.17,350.30,L7
2003-07-23 21:31:26+00:00,397.67,373.26,353.61,351.21,349.50,343.61,344.00,343.46,342.06,343.22,341.67,351.09,354.43,347.88,349.75,363.70,344.44,354.98,347.16,346.07,338.75,341.38,350.40,L5
2003-07-30 21:37:21+00:00,378.76,365.90,350.19,348.91,347.46,339.78,338.22,340.15,339.84,340.41,338.66,348.36,352.57,347.31,348.43,371.23,343.51,355.50,347.92,346.27,338.69,340.56,350.17,L5
2003-08-15 21:37:36+00:00,373.78,364.19,351.63,349.03,343.56,335.97,334.42,337.56,336.98,337.97,337.22,348.35,352.58,348.64,348.64,369.01,344.64,354.08,346.39,343.87,335.69,338.72,348.02,L5
2003-08-24 21:32:00+00:00,373.78,364.19,351.63,349.03,344.14,338.24,335.93,337.27,336.95,338.53,341.21,353.68,352.58,348.64,350.46,380.98,348.93,355.15,347.67,344.26,335.87,339.85,349.38,L5
2003-09-24 21:48:50+00:00,365.09,360.35,352.27,349.28,342.28,336.98,334.14,335.82,334.85,338.45,341.60,353.79,351.08,349.04,350.28,383.38,348.93,353.27,346.06,343.15,334.91,339.41,347.67,L7
2003-10-18 21:38:36+00:00,365.51,358.86,352.67,351.38,342.87,338.21,335.40,339.26,336.72,339.78,341.44,354.40,353.94,351.60,351.49,380.60,348.08,352.38,346.08,342.32,334.94,341.17,348.98,L5
2003-10-26 21:49:26+00:00,360.67,356.53,353.35,352.61,343.23,337.79,335.46,340.31,337.60,339.46,341.44,354.40,353.94,350.63,350.77,375.44,347.12,351.84,345.67,341.96,334.84,340.43,348.80,L7
2003-11-19 21:39:02+00:00,350.36,351.77,356.64,360.95,345.60,338.31,336.71,342.86,340.72,339.99,337.10,354.02,353.47,350.01,350.46,376.31,346.36,353.32,346.51,342.15,335.10,342.56,350.41,L5
2003-11-28 21:33:21+00:00,351.95,352.51,360.04,363.10,347.94,338.50,338.60,345.12,343.18,341.84,338.20,355.58,356.13,352.52,352.93,378.34,348.28,354.99,347.26,343.53,337.03,343.79,351.64,L5
2003-12-14 21:33:26+00:00,352.22,354.11,362.51,365.79,349.97,340.43,340.48,347.70,345.93,344.08,339.22,356.05,357.82,354.47,354.37,379.16,349.16,356.25,348.33,344.40,338.33,344.56,352.37,L5
2003-12-30 21:33:36+00:00,350.47,354.41,364.00,366.04,350.67,341.14,341.12,348.65,346.42,344.81,339.72,356.22,357.92,354.67,354.89,377.49,348.83,356.13,348.21,344.35,338.25,344.06,352.37,L5
2004-01-22 21:39:28+00:00,347.88,353.29,363.26,364.27,350.42,342.52,342.96,351.05,348.24,346.86,340.70,354.80,356.32,353.52,353.19,371.14,347.37,354.14,348.56,344.18,338.29,343.80,351.94,L5
2004-02-16 21:33:48+00:00,339.18,346.85,362.45,365.71,352.76,345.27,346.96,354.99,352.98,350.95,342.65,355.61,356.30,351.18,351.80,365.86,344.74,352.63,347.09,343.95,338.94,343.73,352.61,L5
2004-02-23 21:39:37+00:00,337.68,343.74,360.40,364.21,352.06,343.75,346.72,358.32,355.77,352.62,340.86,351.73,356.40,351.50,350.01,358.54,341.19,350.90,345.30,343.03,338.99,343.70,352.12,L5
2004-03-19 21:33:59+00:00,334.38,339.43,356.45,362.37,351.39,344.82,348.21,358.37,356.48,354.29,342.54,351.82,356.37,351.02,349.54,360.36,341.21,350.93,345.35,343.00,338.70,343.57,351.49,L5
2004-04-03 21:49:54+00:00,332.96,336.44,353.82,360.93,351.24,346.00,349.58,359.05,356.48,354.29,342.54,352.08,356.64,351.27,350.73,361.74,341.21,351.87,345.87,343.05,339.37,343.94,351.27,L7
2004-06-06 21:50:08+00:00,324.05,329.43,349.15,356.10,347.12,348.53,352.33,360.35,359.38,358.48,346.59,350.91,355.03,350.02,348.05,362.34,337.76,349.37,343.93,342.09,338.13,341.28,348.25,L7
2004-06-22 21:49:40+00:00,319.08,323.72,343.51,349.66,343.55,345.95,350.32,356.38,356.26,356.60,345.42,349.45,352.77,347.43,344.84,359.00,335.55,346.75,341.41,340.35,335.88,338.87,345.75,L7
2004-06-23 21:36:34+00:00,322.23,323.72,344.99,348.73,343.56,345.33,349.23,355.80,356.33,356.93,346.07,351.17,353.76,348.79,346.30,359.89,337.25,346.98,341.34,340.64,335.86,338.70,346.23,L5
2004-07-08 21:49:38+00:00,325.09,317.17,340.78,346.58,343.10,346.18,350.28,356.29,358.12,359.08,347.69,350.91,353.91,348.79,344.00,359.54,335.81,346.45,341.25,340.48,336.01,339.02,346.39,L7
2004-08-26 21:38:11+00:00,325.04,304.01,332.33,344.44,343.48,348.07,350.67,354.00,357.80,359.15,347.26,352.36,355.83,351.33,350.25,372.58,340.61,349.76,341.99,341.88,336.79,338.26,344.52,L5
2004-09-18 21:44:34+00:00,327.49,308.60,334.86,343.65,342.83,346.76,348.29,353.84,357.10,358.61,346.39,353.07,356.02,351.91,352.20,370.23,341.72,350.28,342.32,342.94,337.54,337.95,345.69,L5
2004-10-20 21:45:16+00:00,333.72,316.02,337.29,342.14,340.90,342.34,343.94,353.40,359.29,360.72,349.07,355.72,356.78,354.15,353.89,363.41,343.82,350.11,342.75,343.02,336.51,336.53,347.90,L5
2004-10-28 21:49:52+00:00,333.72,316.02,337.29,342.14,340.90,342.34,343.94,354.45,360.63,362.34,349.07,355.72,356.78,354.15,352.47,359.84,343.35,349.64,342.25,342.77,335.75,336.22,347.03,L7
2004-11-13 21:49:35+00:00,333.72,316.02,337.29,342.34,339.48,339.69,342.91,355.08,360.95,362.18,349.87,354.49,355.68,352.03,352.47,359.84,343.35,349.07,341.75,341.95,335.16,335.29,346.06,L7
2004-11-30 21:40:15+00:00,334.89,322.43,339.64,344.79,339.86,339.49,343.13,356.04,360.83,362.55,351.26,355.59,356.07,352.73,353.37,361.27,343.71,349.78,342.44,342.48,335.70,335.89,346.31,L5
2004-12-16 21:40:34+00:00,334.89,322.43,339.64,344.79,341.15,339.49,343.13,356.04,360.52,363.10,352.12,356.72,356.58,354.11,355.35,365.33,345.82,351.67,344.39,343.91,336.68,337.03,346.88,L5
2005-01-17 21:41:01+00:00,327.48,322.43,345.19,350.50,344.90,343.44,346.95,361.06,364.13,366.44,356.75,359.27,358.30,354.23,356.04,365.40,346.21,353.03,345.69,345.26,337.26,336.78,347.09,L5
2005-02-09 21:47:07+00:00,337.44,328.86,344.76,350.97,348.70,346.92,350.30,362.47,365.07,366.76,355.41,356.79,356.17,351.97,352.56,359.46,343.52,352.83,345.81,345.65,337.53,337.27,347.41,L5
2005-02-17 21:50:40+00:00,350.54,336.28,347.94,353.89,348.70,346.92,350.30,364.97,366.23,367.79,356.42,357.74,356.65,351.99,352.81,358.09,343.42,352.72,345.81,345.65,337.53,337.80,347.48,L7
2005-02-18 21:41:30+00:00,359.53,341.17,348.96,356.08,351.78,350.52,354.25,366.60,367.24,368.19,356.96,357.96,356.76,351.68,352.73,360.99,343.46,353.13,345.42,345.87,337.75,338.69,347.85,L5
2005-02-25 21:47:47+00:00,369.07,347.22,353.09,357.50,353.47,352.83,358.03,369.63,368.54,369.70,358.99,359.75,357.74,352.42,352.10,362.89,345.61,354.86,347.17,346.72,338.70,339.81,349.22,L5
2005-03-05 21:50:20+00:00,372.87,351.12,354.99,357.50,353.47,352.83,360.64,370.88,369.08,370.13,360.07,360.77,358.28,352.17,351.97,362.89,345.61,354.86,347.17,346.63,338.52,340.11,349.04,L7
2005-03-06 21:41:43+00:00,374.77,353.78,355.76,359.11,355.35,355.11,363.41,371.75,370.07,371.07,361.53,362.05,358.50,351.82,351.42,365.07,344.96,354.66,346.57,346.44,338.28,340.34,349.12,L5
2005-03-13 21:47:35+00:00,376.61,356.50,357.81,360.18,357.23,357.19,365.13,372.86,370.71,371.51,362.24,362.77,359.04,352.49,351.88,365.59,345.37,355.08,347.03,346.81,338.52,340.60,349.64,L5
2005-04-06 21:50:16+00:00,381.19,364.62,360.50,362.30,359.05,357.10,366.03,372.71,371.01,371.64,363.71,363.46,359.28,352.38,352.18,365.47,345.34,355.15,348.17,347.32,339.05,341.46,350.48,L7
2005-04-22 21:50:11+00:00,382.72,369.10,363.11,365.41,360.58,358.44,366.90,371.53,369.68,370.85,363.32,362.79,358.82,350.40,350.38,364.25,344.65,354.69,347.15,346.73,338.34,340.75,349.30,L7
2005-05-08 21:50:15+00:00,380.71,369.10,363.11,365.41,359.86,357.05,364.70,370.24,367.95,369.23,362.50,361.99,358.17,349.61,349.62,367.03,345.05,355.47,346.80,346.08,337.97,340.44,348.95,L7
2005-05-09 21:42:07+00:00,379.34,366.58,360.44,363.63,359.06,355.94,362.83,368.91,367.20,368.52,362.26,361.63,358.07,349.44,349.26,364.12,343.72,354.18,345.80,345.24,337.20,340.16,348.55,L5
2005-05-24 21:50:38+00:00,380.06,367.17,360.36,364.82,360.84,359.32,364.57,368.85,366.81,368.54,362.80,362.66,358.79,349.81,348.98,360.94,343.46,354.32,346.10,345.41,337.22,340.77,348.76,L7
2005-05-25 21:42:16+00:00,380.06,367.17,360.36,364.82,359.67,359.19,363.86,367.92,365.89,367.62,362.08,362.30,358.21,349.59,348.33,359.20,342.62,353.63,345.32,345.13,336.89,340.37,348.34,L5
2005-06-01 21:48:06+00:00,382.12,368.73,360.39,363.34,360.07,360.12,364.13,367.04,365.34,366.38,361.02,361.63,357.59,348.37,346.54,355.06,340.91,352.41,344.78,344.81,336.21,340.14,348.05,L5
2005-06-10 21:42:24+00:00,381.08,368.24,360.90,363.00,359.76,359.76,363.28,366.46,364.61,366.01,360.69,362.23,357.98,348.75,346.80,355.69,340.82,351.62,344.73,344.38,336.17,339.71,347.91,L5
2005-06-26 21:42:28+00:00,378.74,366.38,360.25,361.70,359.22,359.05,362.59,365.57,363.94,364.89,360.07,361.72,357.41,347.88,346.05,353.71,339.58,350.69,343.41,343.61,335.79,339.35,347.82,L5
2005-07-12 21:42:35+00:00,376.27,363.89,358.66,359.53,357.98,357.52,360.98,363.92,362.48,363.70,358.84,361.09,356.89,347.96,346.25,354.16,339.57,350.67,343.26,343.53,335.61,338.98,347.32,L5
2005-07-19 21:48:27+00:00,376.27,363.89,356.77,358.19,357.00,356.34,360.27,363.18,361.69,362.94,357.99,360.39,356.04,347.17,345.44,354.54,338.92,350.34,342.93,343.24,335.33,339.06,347.15,L5
2005-08-12 21:49:59+00:00,374.02,362.52,358.06,358.64,355.88,355.47,358.92,361.93,359.89,361.36,357.41,361.17,357.03,348.07,346.73,358.06,340.01,350.27,342.66,342.95,335.30,338.90,346.88,L7
2005-08-20 21:48:42+00:00,366.13,358.69,356.69,356.16,355.37,354.38,357.12,358.32,356.53,358.59,355.88,360.86,357.21,347.65,346.23,359.03,341.05,349.97,343.36,343.21,335.01,337.96,346.15,L5
2005-08-28 21:49:52+00:00,364.90,357.10,355.92,356.66,355.46,354.06,355.80,357.12,355.92,358.03,354.98,361.02,357.63,347.99,346.89,358.30,340.41,349.90,343.89,343.42,335.36,338.17,345.93,L7
2005-08-29 21:42:58+00:00,364.90,357.10,355.92,356.66,355.46,354.82,355.95,357.19,355.54,357.26,354.25,361.13,357.98,348.20,347.38,361.59,342.14,350.95,344.31,344.21,335.79,338.95,346.40,L5
2005-09-29 21:49:43+00:00,356.75,350.47,351.54,354.82,352.41,351.99,349.92,350.66,349.01,351.09,348.57,357.87,356.34,347.28,346.71,362.27,342.15,350.33,344.00,343.59,335.34,337.88,345.26,L7
2005-09-30 21:42:58+00:00,355.65,349.57,351.96,356.37,353.98,352.87,350.39,350.40,348.08,349.73,347.50,357.32,356.16,347.55,346.94,364.50,342.34,350.59,344.24,343.53,335.59,338.24,345.11,L5
2005-10-31 21:50:23+00:00,354.76,346.12,351.96,359.11,356.21,353.35,350.27,351.01,346.81,346.71,344.95,356.33,355.64,348.21,347.13,368.18,342.34,351.68,343.83,343.36,335.39,338.72,344.87,L7
2005-11-08 21:48:52+00:00,352.44,346.14,354.73,360.47,357.90,354.76,351.79,352.19,346.32,345.00,341.21,356.10,356.01,349.43,348.80,370.38,343.62,353.14,346.36,345.79,337.59,340.44,346.57,L5
2005-11-16 21:50:33+00:00,351.37,346.14,354.73,362.86,358.69,353.83,351.55,352.19,346.11,344.52,340.52,354.97,355.42,348.97,348.80,370.38,343.62,352.52,346.01,345.17,337.20,339.60,346.18,L7
2005-11-17 21:43:19+00:00,351.37,346.14,354.73,362.86,358.69,353.96,351.87,352.76,346.37,344.25,340.42,354.29,355.02,349.16,349.05,369.22,343.64,352.65,346.16,345.12,336.83,339.39,346.12,L5
2006-01-03 21:50:49+00:00,343.27,338.54,353.43,366.85,363.37,352.76,350.27,351.82,343.20,339.38,335.52,351.09,354.40,349.87,351.97,378.69,346.90,355.57,349.18,346.97,338.07,340.17,346.76,L7
2006-01-19 21:50:34+00:00,343.46,339.19,359.37,371.27,367.75,354.85,352.03,354.38,344.92,338.93,335.15,351.94,355.44,350.93,353.23,380.31,349.41,356.25,350.43,347.71,339.23,341.44,348.04,L7
2006-01-27 21:50:46+00:00,343.46,339.19,363.90,371.44,367.84,355.85,352.07,354.53,346.46,340.38,336.05,352.91,356.06,351.09,353.48,380.31,349.41,357.17,351.37,348.23,340.06,342.63,350.05,L5
2006-02-20 21:50:43+00:00,343.80,345.69,365.95,371.27,366.74,355.05,351.90,355.80,347.63,339.73,335.09,351.83,354.66,351.08,353.32,379.14,347.99,356.98,350.95,347.84,340.38,343.69,351.56,L7
2006-02-21 21:45:32+00:00,344.34,349.44,367.32,370.78,365.58,354.21,351.41,355.11,346.99,340.01,335.51,351.57,354.19,350.91,352.86,376.65,347.34,356.30,350.21,347.30,339.98,343.16,351.06,L5
2006-02-28 21:51:28+00:00,348.18,354.07,369.45,371.71,365.92,352.22,350.00,353.77,347.11,340.53,335.45,349.86,352.75,350.26,352.29,372.28,345.27,354.54,348.99,345.90,339.11,341.58,350.08,L5
2006-03-09 21:45:52+00:00,352.45,356.26,369.01,371.50,366.18,353.11,350.29,352.59,346.55,340.86,336.68,350.87,353.11,350.22,352.06,370.36,345.58,354.40,348.64,345.55,338.91,341.19,349.42,L5
2006-04-25 21:51:04+00:00,352.94,357.65,372.39,371.91,365.68,348.98,346.83,350.75,345.27,337.91,337.76,347.35,349.34,346.01,352.57,364.19,345.62,354.44,348.77,342.57,335.46,337.80,350.64,L7
2006-04-26 21:46:44+00:00,352.94,357.65,372.39,371.91,365.68,348.51,345.85,349.70,344.81,337.38,336.33,346.11,349.15,345.28,350.63,360.36,344.54,354.04,348.72,342.76,335.73,337.79,349.85,L5
2006-05-27 21:50:42+00:00,356.41,359.55,370.81,367.37,363.70,348.57,343.22,344.77,343.21,337.72,338.16,345.40,347.91,342.37,347.63,347.77,342.54,351.72,348.25,341.00,334.61,335.28,348.29,L7
2006-06-13 21:47:25+00:00,353.90,357.33,368.87,365.71,361.71,347.68,343.14,345.79,343.94,338.55,337.88,344.93,347.61,342.43,346.59,346.27,340.96,350.29,346.17,340.08,333.61,334.98,346.84,L5
2006-06-28 21:50:58+00:00,353.90,357.33,368.87,365.71,361.71,347.68,343.14,346.38,343.94,338.55,337.88,344.56,347.25,342.24,346.00,346.40,339.60,349.08,344.84,339.68,333.51,334.58,345.76,L7
2006-06-29 21:47:40+00:00,352.78,357.25,368.59,365.17,361.18,347.78,343.64,347.10,344.90,340.75,337.95,345.35,347.70,342.77,346.70,348.14,339.30,348.68,344.40,339.58,333.38,334.21,345.48,L5
2006-07-22 21:53:46+00:00,347.53,352.98,363.80,362.68,358.33,346.60,342.98,346.10,344.25,340.79,338.99,344.74,346.92,340.66,345.20,343.67,338.33,347.67,342.88,339.15,333.06,334.03,345.16,L5
2006-07-30 21:50:20+00:00,346.24,350.51,359.31,361.40,356.87,345.39,342.78,346.84,343.21,341.00,338.96,344.39,346.73,341.36,345.78,346.58,339.44,345.72,340.89,338.81,332.32,333.09,343.60,L7
2006-08-15 21:50:19+00:00,344.84,348.22,357.22,361.40,356.87,345.13,342.53,346.37,342.82,340.65,338.55,344.98,347.97,342.61,346.99,348.90,339.44,345.72,340.89,339.29,332.67,333.49,343.82,L7
2006-08-23 21:54:11+00:00,340.71,338.87,350.22,359.84,356.82,345.15,341.46,346.57,343.56,340.21,337.85,344.55,347.60,341.31,346.18,348.12,338.51,345.27,340.72,339.31,332.87,333.80,343.37,L5
2006-08-31 21:50:40+00:00,335.78,333.91,346.49,356.81,356.02,345.29,340.94,347.00,343.25,339.19,336.51,343.87,347.62,342.19,347.00,351.41,338.90,346.43,341.45,339.90,333.00,334.31,343.75,L7
2006-09-01 21:48:31+00:00,335.68,333.15,346.12,358.95,358.68,347.32,341.21,347.72,343.94,340.16,337.34,344.69,348.19,343.29,348.51,353.32,340.03,347.88,342.27,340.81,333.96,335.07,344.45,L5
2006-09-16 21:50:10+00:00,329.22,328.50,343.74,357.48,356.99,345.77,340.17,348.00,343.97,340.16,335.47,342.89,347.54,343.05,348.31,353.04,338.96,347.34,341.95,340.72,333.73,334.97,344.44,L7
2006-09-17 21:48:42+00:00,328.42,328.68,344.50,358.36,357.76,346.88,340.80,347.98,344.32,340.84,335.82,343.09,347.92,343.45,348.39,352.52,338.82,347.23,342.26,340.92,333.88,335.13,344.65,L5
