,dates,mex0381-0000,mex0381-0001,mex0381-0002,mex0381-0003,mex0381-0004,mex0381-0005,mex0381-0006,mex0381-0007,mex0381-0008,mex0381-0009,mex0381-0010,mex0381-0011,mex0381-0012,mex0381-0013,mex0381-0014,mex0381-0015,mex0381-0016,mex0381-0017,mex0381-0018,mex0381-0019,mex0381-0020,mex0381-0021,mex0381-0022,mex0381-0023,mex0381-0024
0,1986-03-15 17:14:19+00:00,188.818606510584,198.8425898333088,207.86369907933425,209.1095043659771,196.78774094860245,202.15471342021772,208.67469687628375,220.91785116322595,212.2289835699119,207.41359990662943,210.1050963463599,224.03069601336503,226.72855784806833,226.55401864135544,225.35130701051617,226.99110340089186,219.22520158038472,220.71949947865684,219.44648053228144,229.16912071480266,235.3116471667686,219.27185722516444,216.76214144002077,205.50598028493928,202.4026139642892
1,1986-04-09 17:07:37+00:00,186.94486393445848,197.8351496140984,208.66808603484952,207.16511193372278,194.66674502906923,197.62646086862878,199.26737749245083,203.69598026024153,207.2380099585869,203.90380285689295,198.03145712409335,204.9035379018617,208.08798062968958,212.6174835470666,217.61503158251924,224.49839780154255,223.77129515241984,223.71050499913682,220.01714338554257,224.69584115121458,223.425985448871,230.70562520387978,232.1940923825944,229.5040271813962,232.06485369840036
2,1990-03-26 17:08:27+00:00,187.88024171335886,197.53642914427988,202.20795315151096,,194.64161782816785,196.79131794109122,210.24580535681372,209.37313511490535,216.32815677998764,204.4029235493394,203.15788036680902,205.41212765311695,215.40821352223114,220.10185168279037,224.82809500966485,221.1305423495582,216.6384750350651,209.44048433522534,197.26224965106482,193.22717034086014,196.344932548385,201.86954558195217,196.18320539848906,187.87442794307216,180.4165221061389
3,1990-04-11 17:08:26+00:00,194.71566212782963,200.7052990848065,202.43221971969942,207.44168616693105,200.6317349817713,202.54952927419453,207.84840569523908,212.73158509997074,218.32306392493535,218.0019762732437,216.37540097406458,213.35742273215507,212.38948484474224,222.23020325087887,220.9175818290352,223.62754115330833,215.91916674984802,204.24258691035354,194.91795168915476,203.62572152081694,207.48276039389341,211.26091380233734,204.20082401200614,197.09682649973058,194.4525165028607
4,1990-04-27 17:08:25+00:00,189.4149524350608,195.59917289271243,204.57604842415893,209.1717955434131,210.00328191763506,201.46523229682555,216.15804670457166,215.83192276871014,210.53566446467732,216.0822463278956,202.76381012819223,203.9561415272356,205.45962535327538,214.93234462190276,211.7700472583922,216.87579259457922,223.83913344293194,201.98138167462844,193.87467877126977,202.06198715489703,205.85341460348405,209.74661830920712,210.09213930093793,192.4475084184255,185.77351770138992
5,1990-05-13 17:08:31+00:00,195.91009974388857,207.54646198068266,198.44200274886944,216.2715036671459,214.20095839514192,218.6329427225561,212.5668942635537,229.61125552384854,224.42822928888296,220.9848287398251,214.5944079739454,218.6576338363005,214.79196891956929,221.33919617575629,217.80610539356448,213.70110315478448,218.46604642548488,215.51742534214407,202.9573770191373,210.30001431917358,210.19715558224505,209.25893936140758,201.99365260053474,201.02191545055263,197.7432855746895
6,1992-08-31 17:04:23+00:00,167.5217799280544,170.28731845379542,176.55230423237344,183.97132151459067,179.7723273053665,179.9649853271741,181.5760466777152,188.35023375404077,198.3085697327278,199.4895742518643,194.63027058704319,196.38495413107023,203.7010127575893,208.06789172171898,213.5146755733897,220.0992021951119,222.83308190870468,214.38150128394437,214.54428302321014,212.27899691874723,230.79188022603526,235.21321948026798,254.70085582074088,255.18695790136698,258.6519601274243
7,1992-09-07 17:10:28+00:00,158.07146059061864,161.23115320669598,168.05123258762418,171.90855028414734,172.68575695661593,170.56532803189015,173.26452506417692,183.4334386829729,188.36703331905642,190.1833184356047,187.18186703566263,191.55213460258014,192.8176449753489,195.54601040396102,205.1342889666014,207.08517723847865,206.84048975601604,209.77646933564247,212.9607544214892,217.14092628314262,220.19733399210787,229.94751934540162,244.2106736291011,243.83858254761532,234.15203971724426
8,1993-01-13 17:09:51+00:00,188.8301946787266,193.79365521087044,199.6500682881047,191.94969386317035,189.4111830011035,186.52818942185428,194.75638174707743,203.79483255465777,214.34741843414292,208.05494559969065,210.3331895125189,211.2989263436844,220.21896389911697,215.89242247072468,237.12767476423414,238.69436900152084,238.32066926429357,229.6341410086236,225.1855223631587,225.31147140746276,232.63609830864638,238.09426259456097,233.30788296286198,241.1622982818307,228.4651007751739
9,1993-01-22 17:03:47+00:00,199.11665252751368,199.9815281290634,198.01099697027095,195.85533770718834,192.81373354263528,196.5989336088248,203.42812247876324,209.86636337386233,,,,,,,,,,,,,,,,,
10,1993-01-29 17:10:02+00:00,188.71686840065874,189.48192239545162,190.26065812481212,191.39456505949417,188.71671325915872,185.37516206385976,197.499500925925,201.32201463313575,208.21891584111387,203.06030787830886,206.93944035956753,211.73423556900107,211.9815775625251,216.1057176245143,226.38747716961285,222.39135512717615,227.25211687437056,222.84310633929363,223.2614792523815,225.55179382938314,238.32881494998102,242.13370463290167,241.15902321620007,235.8262963822364,225.11144521880323
11,1993-02-07 17:03:58+00:00,190.5915762420155,196.9240133186238,191.41460805792246,189.86365611849794,188.6500238744205,192.81382065078554,198.76616832384795,205.97455844751858,211.37322980221703,211.39164351435875,212.23625538271776,215.2411052844274,206.43407233505263,224.364621186477,224.25060845442619,,,,,,,,,,
12,1993-03-02 17:10:19+00:00,188.41268634580126,189.1935416512303,193.58710111327534,186.63632007213545,181.3516993490775,188.61345445798946,196.79707580561274,205.5384271761912,209.33311807930053,199.76673544483336,200.88795714637703,201.3790176655727,210.92458806238008,207.04549404559148,206.6561620841207,203.81665794073027,206.48981689496978,205.4487038847301,207.73572175613313,211.029367092448,213.73260633021104,218.52507409785002,218.98382685500428,209.15138388137802,201.26588360016072
13,1993-03-11 17:04:14+00:00,188.96970901210213,196.7507735329172,197.59727811268303,188.03921449591536,191.92413369887979,187.5817564176375,196.10627180073203,196.5469107912432,203.5226524716651,194.52507568936863,206.12572944278108,211.25942744601656,217.51933464495949,211.45309084829313,221.30380317449826,220.39784755832548,,,,,,,,,
14,1993-03-18 17:10:26+00:00,197.47395081633164,202.32471734047104,201.4485609159285,205.45080090270164,200.74330395422115,201.12208014946214,204.17432941406733,211.38315325986318,219.33102656666432,219.78575024896506,208.79744926338276,215.76816608430687,218.69243783164114,217.69924574257863,221.96537817464704,228.05197971979524,226.6785070720606,230.05953003895777,219.8964296856975,225.12180408327117,227.4973633357069,224.06237284490246,224.61832376485395,219.72900256960807,208.65232561886418
15,1993-04-03 17:10:29+00:00,185.30766436212556,193.1168906358966,199.11760834188843,198.8828351873619,190.44846051251986,195.55097431823742,199.74618369888105,206.26859593118365,206.34955831519608,211.52606343540518,203.15671315531145,193.62389806329972,207.51405373114835,218.45963005870988,216.62700249964908,223.84592119927052,223.84047822239694,221.6155827084542,212.0956933805682,214.06073678139077,207.59714729096308,222.07622528265702,207.16530533459212,200.0130750569929,188.11758292740817
16,1993-04-12 17:04:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
17,1993-04-19 17:10:38+00:00,149.40306458594432,152.58001651015445,168.4488534501396,173.79409898205452,178.51877741022193,163.54337573766716,171.22708765861373,180.3782940766323,189.16157645066014,180.49871906072372,187.95534386071432,183.96831414402126,188.99349644970866,189.08675557967496,195.76542788359296,190.5455160936511,202.36711067833045,192.02860475395622,187.62809503006306,178.62606027676884,175.30821015630198,,173.25289817772506,,
