,dates,usa_CA_0087-0000,usa_CA_0087-0001,usa_CA_0087-0002,usa_CA_0087-0003,usa_CA_0087-0004,usa_CA_0087-0005,usa_CA_0087-0006
0,1984-05-04 18:02:09+00:00,206.68274398702906,203.73610709237954,199.70890380456993,191.65803644319575,188.84969504921608,184.90807928418468,198.2188582797614
1,1984-06-21 18:03:18+00:00,216.95044411673885,215.27329879711974,212.83675928465638,205.879513173423,196.8427764913043,191.59881387685255,209.67789664464266
2,1984-10-27 18:04:55+00:00,228.44228579838793,226.2302552553644,223.58419464860577,206.96848563759843,193.7322207312706,184.635121948636,206.4982641277885
3,1984-11-28 18:04:24+00:00,206.68344592495717,209.15137094557647,202.77958802839171,193.894683952777,192.1016904394865,188.4950054151713,197.5991452059269
4,1984-12-14 18:04:35+00:00,205.24449610954312,206.6538863104667,195.24059832648769,192.2628099714486,187.40541110802235,187.16481864311467,199.6660560847446
5,1984-12-30 18:05:08+00:00,221.77872547366354,216.7274143635449,208.7222272690446,199.27026936976745,199.73363663553417,192.69744774052114,200.06485286214058
6,1985-01-15 18:04:51+00:00,203.2164959293399,199.3805830092397,189.41196709121695,190.4080530449628,192.71311976192115,181.1274118079128,188.99000612772326
7,1985-01-31 18:04:55+00:00,201.5475940952526,199.00260022441157,195.46070750952723,197.75711160192193,198.24770920125178,183.9984790847707,198.63309328040614
8,1985-03-20 18:04:55+00:00,204.11016423942766,207.766013932408,199.4030536127081,202.95886334498843,199.71145457135142,193.65371833108432,206.1981675002692
9,1985-06-08 18:04:37+00:00,,,,,,,193.50596183237016
10,1985-09-12 18:03:49+00:00,263.8935868577864,244.49182828361734,228.64039980651722,204.4463413897228,178.76625885645194,167.02724659869725,194.02025944440746
11,1985-10-14 18:03:28+00:00,243.39130416871686,238.70089826868727,219.4053987308746,201.3720037898806,185.22717075323297,170.96799166796131,203.96295425704284
12,1985-11-15 18:03:01+00:00,245.10131057543487,242.45528886959738,222.6213987649676,203.37636579257864,190.28905603813482,194.07278175740873,202.5118216933728
13,1986-01-18 18:01:49+00:00,201.28626569516496,197.73942067800948,192.67596425871034,190.00137088829578,193.64143143396436,186.48561140123218,201.0609785518391
14,1986-02-03 18:01:28+00:00,,166.0593965372403,175.52984893155403,181.23551075013432,171.39046055682903,160.2149427291443,174.2330929381353
15,1986-03-23 18:00:25+00:00,179.61662195248823,169.1816756995547,175.21437735661297,179.93755631133283,182.33085528499845,171.32862602256364,188.33916339704228
16,1986-04-08 18:00:29+00:00,201.30877648862733,214.64897745303486,211.12515998009948,200.46859431696825,210.4279136909908,202.69743286845252,218.38982796979548
17,1986-04-24 17:59:43+00:00,206.9787479534081,204.75956628877688,196.57900348566082,188.12503644917237,181.9393806017078,180.82974657269364,204.35795480266503
18,1986-05-10 17:59:42+00:00,208.50586398348022,207.09402026520837,201.45928718306737,184.62922422036485,182.43647977295757,182.12628607397687,204.61401343351957
19,1986-06-27 17:57:51+00:00,210.45913673298367,208.33779839011953,199.1291305269065,191.34504636901974,183.02059986093562,176.23367853486633,
20,1986-07-29 17:57:09+00:00,,232.77063408148703,213.08017267742431,189.95823323097088,175.87268708819397,172.53153214970155,199.4082081595634
21,1986-10-17 17:54:01+00:00,,,,,183.92522026483147,172.66947753021654,193.44568353527407
22,1986-11-02 17:53:51+00:00,209.43158321817606,223.9537529491525,208.1520522548832,203.2438527142786,189.79760664341106,178.99087849170922,204.37217574416005
23,1986-12-20 17:53:28+00:00,196.11997668743356,194.49534304407322,189.70788521759448,186.2890990410622,187.71538121827737,179.09513590110873,201.34879707260185
24,1987-01-21 17:54:48+00:00,203.4703290281248,197.14491377109945,192.91910199858987,198.7224159607465,204.76228769854185,193.7158722999131,209.12809109561107
25,1987-02-06 17:55:21+00:00,192.01776390011048,187.63898726568598,185.58233296156044,188.21726968908834,198.18737442495157,191.37570913962554,205.98491501358941
26,1987-03-26 17:57:11+00:00,193.17216853183845,189.2503575070691,186.68370740162163,192.84790041090832,194.87001609944195,195.65042790539349,207.14035809792955
27,1987-04-11 17:57:20+00:00,198.49463270067423,194.62960423406165,193.47890194566546,191.4869610890996,187.9869362889573,180.64842764994964,199.86584893518423
28,1987-08-01 18:00:32+00:00,231.29530862547222,231.23640160578958,212.81542377994904,197.35268210273588,186.9329032308259,176.47316632315264,197.99891072814876
29,1987-09-02 18:01:27+00:00,253.15401365598672,235.19125870237323,206.84104093091588,177.01881980613075,174.91898803348266,154.60178930078953,180.7442861002921
30,1987-10-20 18:02:03+00:00,234.70029294355427,225.39073321297886,214.73388860226532,200.1067039849886,179.30152529457902,168.77426100702593,190.02816811264836
31,1988-03-28 18:04:57+00:00,206.3063289412394,205.21369042250495,200.6660394063183,186.1411841820933,184.38241409424464,192.00499801420997,199.8560765965877
32,1988-04-29 18:04:42+00:00,204.69051146859533,202.6242903622986,199.57819176682835,193.5791003896521,187.5159645361248,183.0266401548432,199.67263590759526
33,1988-05-31 18:05:24+00:00,207.6236705670416,205.57348780491373,203.5950478666032,190.7389419258253,184.14479836294916,182.11951344180227,201.82683940846374
34,1988-09-04 18:05:18+00:00,234.180374336905,225.42345587560075,218.06995622110853,199.27459227177232,184.20841107969744,166.07247442521955,190.3663175539788
35,1988-09-20 18:05:13+00:00,251.8346714196746,230.62731363178008,212.24899743789854,186.99390674990872,169.14646562248294,160.3565401661854,190.87069538682098
36,1988-12-09 18:04:56+00:00,208.06884017677385,206.62838733988448,200.4030130421375,197.92027227063127,209.1958366825051,201.34704569561427,208.3705259023955
37,1989-01-26 18:04:28+00:00,205.46701274324954,197.06465678742944,191.1997573228332,193.8885108565772,208.58358459519226,201.8227176830763,214.7039562249663
38,1989-02-27 18:04:43+00:00,206.20830653779768,200.06060852425196,197.8401627843508,197.7801522357503,201.8684897094246,191.2158091826086,211.3169676371795
39,1989-03-15 18:03:46+00:00,211.54347198266498,204.24502917855338,201.34441833535507,190.40482758166084,186.639781042844,179.38298120439995,211.21580873732523
40,1989-03-31 18:03:55+00:00,192.94861968621,184.86727672318133,182.4775444769218,180.42209199367625,181.96614227362974,175.01908010072614,198.45481856854454
41,1989-05-02 18:03:40+00:00,211.24982339402578,203.92570376878922,198.0988636365656,189.47356843731853,181.02438119262243,169.5118976992261,188.61052630987606
42,1989-05-18 18:02:55+00:00,226.3498246709239,216.91035389060758,206.52343303665762,191.74900941259338,172.93998963120836,171.1952651300196,
43,1989-06-19 18:02:43+00:00,,,,,,,194.66741296105303
44,1989-07-05 18:02:28+00:00,,,,,,,
45,1989-07-21 18:01:45+00:00,234.30508390323578,223.51634999097786,200.60339599816635,187.6977498489755,170.07144398491758,160.2216938533152,192.80335801305134
46,1989-08-06 18:01:25+00:00,233.00427634291603,225.02545640779715,209.29328943083343,196.110268144508,177.52704320718243,168.95948800029504,199.54171986611615
47,1989-09-07 18:00:41+00:00,245.5687943203316,228.64047646442202,205.42189542118737,179.0316153623725,174.41068033000846,161.31595749053034,189.80119494124312
48,1989-10-25 17:59:39+00:00,232.3699291824833,225.67391784717697,205.19748708828052,187.19034200770247,156.68602367553285,136.7591315256536,
49,1989-11-10 17:58:56+00:00,215.88938055160182,213.5406051133737,205.41655409380635,192.75540220496504,181.6273154048867,174.06868452048673,189.9926223327852
50,1989-11-26 17:58:28+00:00,221.30509333230663,215.15706926683467,198.9150010403377,194.0697060398677,184.76309885650366,170.96300292478776,182.20626187306772
51,1989-12-12 17:58:03+00:00,217.19774223572136,210.86630544445563,201.12811933418936,195.89381567884163,205.70815390366516,191.457976387245,205.84910008126877
52,1990-01-13 17:57:01+00:00,197.26355355934524,188.5188347258489,179.5200525516106,179.8287930796329,186.11829288728737,175.00975687733737,195.72741597158182
53,1990-01-29 17:56:32+00:00,200.31159591128463,198.38018621962917,193.73943078048993,196.72114385676866,196.480630149274,192.24865417948695,201.5847540360914
54,1990-02-14 17:56:01+00:00,194.4361738892655,185.74943010754393,181.6253296039168,188.47803909115476,192.2597038474116,192.92636152808072,205.08240203022459
55,1990-05-05 17:54:39+00:00,216.28532743827256,209.78483841083684,207.3777888802114,198.05224011136164,198.41679902577465,191.8820798858281,220.30823829087439
56,1990-08-25 17:54:24+00:00,242.26301960568028,230.8144171744176,219.69544689849363,200.50997984717847,179.82862619631226,165.9435809877532,194.65177382214014
57,1990-09-10 17:54:45+00:00,,221.83576208083727,,,,,
58,1990-10-28 17:54:23+00:00,235.4583757499644,215.23226820891153,204.09825469144792,189.4236248680612,182.56118126596124,167.6385882967262,192.18243202777853
59,1991-04-06 17:56:14+00:00,197.81851908113956,194.45484875685844,190.74874626566756,184.6484997394714,185.38326594571708,175.4877578337744,198.32051585908448
60,1991-05-08 17:57:14+00:00,205.05040740858672,200.91446058428016,196.87162291958117,190.50241149915618,189.85526609781982,184.73945723898237,204.6731570365077
61,1991-06-25 17:57:33+00:00,230.99190862673063,221.82559995727976,208.64302843520065,192.42856904060218,178.6118144845217,173.23852764769117,192.94475567445843
