dates,nzd0577-0000,nzd0577-0001,nzd0577-0002,nzd0577-0003,nzd0577-0004,satname
1999-07-02 21:59:57+00:00,229.71,215.68,221.37,211.41,214.00,L7
1999-08-26 22:06:20+00:00,245.00,220.92,227.55,217.69,220.22,L7
1999-09-20 22:00:08+00:00,245.00,221.70,228.57,219.46,220.61,L7
1999-09-27 22:06:00+00:00,246.65,220.64,227.38,218.94,218.33,L7
1999-11-07 22:00:08+00:00,246.25,220.03,225.50,218.37,218.43,L7
1999-11-30 22:05:47+00:00,239.25,219.88,224.74,217.08,217.37,L7
1999-12-09 22:00:09+00:00,240.12,220.27,225.65,217.04,218.08,L7
1999-12-25 22:00:04+00:00,240.05,221.09,226.03,217.69,218.37,L7
2000-01-17 22:06:11+00:00,238.58,221.81,226.53,217.48,218.76,L7
2000-02-11 21:59:57+00:00,237.57,222.81,227.37,218.44,219.09,L7
2000-02-18 22:06:05+00:00,239.56,222.94,227.94,219.06,218.44,L7
2000-02-27 21:59:52+00:00,236.97,223.23,227.88,219.41,218.31,L7
2000-03-05 22:05:36+00:00,238.35,223.55,227.59,218.99,217.50,L7
2000-03-21 22:05:37+00:00,239.93,223.34,226.67,218.41,216.70,L7
2000-03-30 21:59:45+00:00,237.99,224.14,227.46,219.23,218.08,L7
2000-05-01 21:59:30+00:00,237.99,224.19,227.61,218.80,217.72,L7
2000-05-08 22:05:33+00:00,237.20,224.88,228.87,219.34,217.95,L7
2000-05-24 22:04:58+00:00,237.20,225.10,229.14,220.01,218.48,L7
2000-06-18 21:59:03+00:00,239.87,226.26,230.29,220.59,218.38,L7
2000-07-04 21:58:50+00:00,242.23,226.16,230.67,220.19,218.56,L7
2000-07-27 22:04:36+00:00,246.03,226.94,231.62,221.80,219.40,L7
2000-08-05 21:58:20+00:00,246.03,227.51,232.23,222.29,219.82,L7
2000-08-12 22:04:05+00:00,246.20,226.56,231.14,221.12,218.75,L7
2000-09-13 22:03:38+00:00,246.51,226.94,230.99,221.01,219.74,L7
2000-11-09 21:57:33+00:00,244.79,226.46,230.41,220.44,219.03,L7
2000-11-16 22:03:20+00:00,240.98,225.91,229.68,220.51,218.84,L7
2000-12-11 21:57:36+00:00,242.06,224.21,227.97,218.87,217.16,L7
2001-01-03 22:03:48+00:00,233.65,222.64,225.59,218.97,216.78,L7
2001-01-12 21:57:42+00:00,234.47,222.76,225.87,218.58,216.52,L7
2001-01-19 22:03:31+00:00,234.29,222.35,225.78,218.39,216.44,L7
2001-01-28 21:57:44+00:00,233.35,220.89,224.62,216.64,214.77,L7
2001-02-13 21:57:39+00:00,233.57,219.81,223.63,216.23,213.86,L7
2001-02-20 22:03:24+00:00,234.91,220.24,224.03,216.71,214.65,L7
2001-04-02 21:57:18+00:00,230.20,219.59,224.41,216.89,214.81,L7
2001-05-20 21:57:04+00:00,231.93,220.01,225.21,216.81,214.50,L7
2001-05-27 22:02:48+00:00,231.93,221.05,225.97,218.01,215.61,L7
2001-06-28 22:02:45+00:00,229.33,222.97,227.80,219.60,216.72,L7
2001-07-07 21:56:36+00:00,234.85,223.75,228.58,220.06,217.62,L7
2001-07-14 22:02:45+00:00,233.84,224.80,229.47,221.45,218.51,L7
2001-08-08 21:56:12+00:00,236.09,226.67,230.80,223.84,220.66,L7
2001-08-15 22:01:50+00:00,234.26,226.97,231.20,223.80,222.39,L7
2001-09-25 21:55:40+00:00,231.46,227.00,231.11,223.49,221.80,L7
2001-10-02 22:01:16+00:00,235.48,226.86,231.25,223.30,220.75,L7
2001-12-30 21:55:49+00:00,237.91,226.56,229.36,221.08,219.84,L7
2002-01-15 21:55:59+00:00,237.99,225.22,228.13,220.10,219.36,L7
2002-01-22 22:01:52+00:00,234.92,224.93,228.14,220.27,219.67,L7
2002-01-31 21:56:02+00:00,235.37,224.02,227.22,219.37,218.76,L7
2002-03-04 21:56:09+00:00,234.63,223.33,226.42,218.63,217.03,L7
2002-03-11 22:01:55+00:00,235.55,222.79,226.29,218.11,216.28,L7
2002-03-27 22:02:13+00:00,239.71,222.67,226.27,218.32,216.23,L7
2002-04-28 22:02:14+00:00,237.89,222.30,225.29,216.01,215.25,L7
2002-05-07 21:56:03+00:00,238.58,222.68,226.57,217.35,216.09,L7
2002-05-14 22:02:07+00:00,240.96,223.26,227.23,217.38,216.90,L7
2002-05-30 22:01:37+00:00,241.17,223.78,227.96,217.95,217.91,L7
2002-07-17 22:01:44+00:00,239.33,224.37,229.88,219.50,218.40,L7
2002-08-02 22:01:13+00:00,242.48,225.58,231.95,220.97,219.37,L7
2002-08-18 22:01:09+00:00,241.23,225.57,231.72,221.09,219.47,L7
2002-08-27 21:55:12+00:00,241.23,225.55,231.48,220.41,219.38,L7
2002-09-12 21:55:07+00:00,243.59,225.81,231.72,220.75,219.66,L7
2002-10-05 22:00:43+00:00,242.45,225.13,231.41,220.36,219.07,L7
2002-10-14 21:54:55+00:00,239.06,224.89,231.02,220.48,218.61,L7
2002-10-21 22:01:12+00:00,239.76,224.28,229.77,219.79,217.66,L7
2002-10-30 21:55:01+00:00,240.25,223.78,229.24,219.66,217.43,L7
2002-11-22 22:01:33+00:00,236.54,223.11,228.09,219.02,214.78,L7
2003-02-03 21:55:49+00:00,237.14,220.49,224.75,215.67,211.56,L7
2003-02-19 21:55:54+00:00,238.75,219.29,223.26,215.50,210.80,L7
2003-02-26 22:01:40+00:00,238.75,219.75,223.51,216.67,211.88,L7
2003-03-07 21:55:58+00:00,239.37,220.60,224.24,216.16,211.91,L7
2003-03-14 22:02:08+00:00,239.99,221.53,224.88,216.61,212.94,L7
2003-03-23 21:55:52+00:00,239.99,221.94,225.44,217.34,213.97,L7
2003-04-08 21:55:59+00:00,238.93,222.70,226.31,218.23,215.05,L7
2003-04-15 22:01:45+00:00,244.92,223.43,226.82,218.59,215.18,L7
2003-07-20 22:01:56+00:00,242.99,225.90,230.14,222.00,220.05,L7
2003-07-29 21:55:41+00:00,242.99,226.34,230.75,222.21,220.87,L7
2003-08-13 21:49:56+00:00,241.77,227.55,231.63,223.87,222.52,L5
2003-08-22 21:44:19+00:00,239.44,227.86,232.48,223.99,223.24,L5
2003-08-29 21:50:14+00:00,239.58,228.54,233.25,224.94,223.52,L5
2003-08-30 21:55:34+00:00,239.58,228.54,233.25,225.52,223.99,L7
2003-09-14 21:50:54+00:00,236.09,228.30,233.12,226.62,224.48,L5
2003-09-30 21:50:42+00:00,236.09,227.78,232.61,226.18,223.70,L5
2003-10-16 21:51:19+00:00,230.68,228.50,231.75,225.33,223.57,L5
2003-10-17 21:55:27+00:00,230.68,228.50,231.75,225.33,223.61,L7
2003-11-09 22:01:30+00:00,233.62,227.16,230.52,224.22,222.34,L7
