,dates,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0007,nzd0212-0008,nzd0212-0009,nzd0212-0010,nzd0212-0011,nzd0212-0012,nzd0212-0013,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0035,nzd0212-0036,nzd0212-0037,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0041,nzd0212-0042,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0062
0,1999-08-19 21:58:52+00:00,,,,,,159.9242354937629,159.0630010326389,,,,,151.31531381240032,,,,,,,,,,,256.51283889584033,239.07068030151342,240.78952562654902,236.98139216487053,,,,,204.2611114780944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.25861217549493,,
1,1999-10-06 21:59:04+00:00,210.888675685738,224.82305280008563,219.76665748990396,,,,,,,,,,116.98431532664392,,,190.7727820021736,190.72960829712213,198.60103030148633,199.80348794062226,219.42968802685783,235.56145702920665,238.9941058096451,233.0417209358174,237.04433338364868,237.08683280233694,228.4360656875066,161.9231964644168,140.2463037108922,168.40461140595852,196.94126783534017,228.2220649341209,238.49643320043026,236.62463689572033,242.5253929408309,236.11309731373962,220.40242565542414,213.13843146132209,,175.33821438317037,177.14353891054907,190.48466853981836,,,183.93295569131337,201.06196587999963,198.44924835722531,192.15712252251885,171.44655522439123,162.43834931366737,,,135.74751505907906,,,,,,173.64153994748966,151.33282962171583,,128.68640793237978,148.25979030923202,162.88360350773925
2,1999-12-25 21:58:52+00:00,202.72641767499567,196.7956866832155,,,,178.0769196628616,160.6031945711877,,,,,150.16424069721657,157.91611970185613,,,197.23697015604426,191.78385227415149,197.40891641598168,208.12249051703975,222.88146198957475,228.89765600723626,229.70000891441595,214.51378090694976,205.12188230659388,201.35105371390353,200.0917848925175,186.36121053355242,180.65801803440905,182.55253673210257,195.4291540374053,217.93891604402106,226.18424745549714,243.8768495846004,244.8910553204006,241.82660320597418,230.53551993262278,221.51484757630598,219.12475255999152,211.69695192482405,210.81627637082835,221.94179063055668,219.2046221461801,,220.1855802704372,209.9114455564375,206.8605044208677,194.73784684093303,193.85223391856812,199.41439884416053,,,176.99642771695892,,,208.75850058826597,210.1713599366755,,189.41223565798666,169.81745587991122,172.88110797471293,161.9357897274933,151.0643129031955,161.12249410225044
3,2000-02-18 22:04:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17659639547298,209.5278823216298,,211.75133968066658,183.5650501140811,185.89764142899546,159.55528728619112,158.0530824392759,194.34682835728853
4,2000-03-14 21:58:35+00:00,,,,,,,200.17504799622384,,,,155.97142920248052,188.878631226091,215.53955052402742,238.62280564216184,249.40198484424207,,,,,253.34082798093846,,,,,,,,,,,,,,289.5371837462398,260.013805493854,214.6865750614618,164.52525933611906,141.00995778045285,,,,216.58151478023365,,225.32949660753704,,28.406126179902216,61.69416727955033,77.74670352779698,,,,,,249.21925241740595,,,256.2180558456254,,,,,,
5,2000-03-30 21:58:33+00:00,,,217.87788564192778,,,,198.28872708531284,186.72116105873488,186.19733448362945,,193.06197032295964,211.25243863378054,213.34439464005735,218.88052260570458,225.93429763628387,,,,,244.48742610102016,247.91589713445478,248.8460421066892,,,,,,,,215.80365821350196,,,,279.89780793641535,276.318201662888,265.8189752272379,,254.03764422478858,249.44402639364856,,250.10061333040778,251.38655664347837,238.7537825229288,234.3874251760726,227.37480387354856,,,,,,,,,229.44800887094905,,,243.2941446601388,,,,,173.71395615347515,
6,2000-05-24 22:04:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.00431063155762,223.9937967777374,,221.99371512316344,223.03022093901575,226.05075512579538,228.8434001569674,230.70354500938467,35.68117135826011,53.90676129973589,61.41499693238937,,52.831446632534764,57.674821008708214,,28.06806910757427,196.7564456376664,223.37842732061753,,232.4214790388342,,71.57278477835001,18.947770872458413,70.31110292732754,97.14370421014537,
7,2000-07-04 21:57:38+00:00,184.95620560616942,186.88709129212788,,178.36831943512834,167.97173397840626,168.1034596099215,170.75837129217769,171.1846958003403,169.45132068439557,133.54811661199574,178.30680538729777,197.14440355801906,193.66236065737843,,183.6670553587908,,,,,,,,,,,,,,,,,,,272.5018629739984,270.8913992294279,235.57080221394057,218.71419034843026,230.6712920377278,,222.5264263442288,219.53636215887758,219.16314379340665,,214.42819324911926,,67.2831079805087,81.86692455053158,74.51182726872393,,88.4552371896055,93.0257885082836,,54.71837654147326,,,,,,94.26721451233078,56.327526333770294,79.90497217389921,115.85669333504784,
8,2000-07-11 22:03:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.24706882830807,,256.8423674070605,,80.62427559854437,31.432329738508322,82.03390558381987,98.99242803582837,
9,2000-08-05 21:57:08+00:00,193.6772122807972,206.86461793806674,171.08332165955454,168.02607121406214,162.85340242836682,165.86207275593986,181.7613434876726,176.3200676037611,,142.97732776096734,150.13472239522744,170.57978646418283,186.42739701726106,207.05813265792582,195.55617686557073,,,,,,,,,,,,,,,225.40794966216362,,,,266.4851738020115,255.23038459812526,240.26583615174385,,194.25325910139705,222.36790097961736,212.95697771504422,206.6450171023723,208.68580925163175,,224.81186901198916,,54.8731166508193,74.65730677223377,,,70.52206590907386,64.70195413167447,,40.52669746714894,,233.93209608203804,,233.45640775417726,,86.13973855867577,23.19702008565364,72.8984575522833,96.49476484607176,
10,2000-08-21 21:57:02+00:00,,,,199.7988430407217,196.39526454483234,174.1169840461288,149.39146817820978,141.03750875480395,147.66856191995987,156.80519868450165,,197.0172925876282,171.51530155508232,,,,,,,,,,,,,,,,186.32386753304488,225.9761339304063,,,,245.2972455701582,241.5162072577012,253.72962442176294,192.22432687259385,227.43801453248443,221.15830660085354,229.35999337885463,194.24429787155373,,,,,62.7372226136017,65.86469251759847,,,,94.2159476327036,196.12535251381144,,,236.84777230468708,222.43602056151803,239.01219646401336,,,46.14967032413827,,,160.5208188646571
11,2000-09-13 22:02:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.586744165997,,,,,,99.0383912403848,93.40655247946316,,126.00822578574292,142.96351245716292,,73.88082110015402,,,,,,134.70206747664702,77.64436685772804,91.3052969190947,128.35232219705563,
12,2000-11-09 21:56:21+00:00,228.67896149230313,223.0989204497205,204.02661940882786,,,173.07579875088743,164.2079210070395,177.26971538260034,177.83174362895812,170.6564789156662,152.49171281625908,204.83473201647274,213.89565938678143,192.52071854199878,209.26083295024497,,,,217.6924582572535,236.70831950535478,255.0823901194443,265.665040352176,249.71694904721915,,230.1680874546159,215.09673802289956,192.0999476093922,185.53000215596566,198.76501144134303,213.29074898891778,225.0313478235851,226.69408593111206,238.94997761043996,260.9258720006779,268.9238059688771,255.83205892365095,262.18154589390974,250.57589270132905,219.50969107345722,,207.78512382305647,221.16059893680833,228.9732919852592,,,,,,208.01801574035426,,,211.50506268463027,,,,,,,,,,125.7524792856503,184.40031151389564
13,2000-12-27 21:56:29+00:00,199.58412605501582,194.25773801910785,190.10145272289535,,,167.12601959298303,140.719755239007,145.03165301857507,,,,176.02960047500426,185.8414249699034,184.9606655060445,,193.8186568740171,186.3501222885504,196.13977170823742,201.1794339958637,213.17009082854426,224.24268074320236,,,209.11321841105706,207.2832654230301,200.2280802132639,187.07074030262706,184.83550989445513,185.19532817377527,197.14004951929812,208.99403577392107,211.3714672924309,215.46770244850416,,,,,,201.49478437454442,,201.557385526802,,,,,,,,185.2673185817493,,,,,,,,,168.77312489015543,151.72576511075187,,,143.51412466097636,172.8842755106209
14,2001-03-01 21:56:21+00:00,,,,241.1909796202912,235.676601421223,,,,182.39699701088676,,,,,,,,,,,,,,,,,,,,,,,,,264.94831004273203,,,,,,,,,,,268.4760572908449,,,,,,,,,231.4258418528599,249.30100630261677,253.13120504585612,255.31694833288532,,,,,,
15,2001-03-17 21:56:16+00:00,,,,241.05668745529397,248.8055042446613,,,,196.45757718236982,,,,163.59579055092868,,,,,,,270.8300146717885,,243.241145793246,267.13598219991326,,,,,,,,,,,289.2802626207322,,,,,,244.22023249543815,,,,,247.35159970457494,,,,,90.72399772511997,,,,254.34137625325766,226.30197036903752,214.6592402878943,221.50572067858806,,,,,,
16,2001-03-24 22:02:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
