dates,nzd0192-0000,nzd0192-0001,nzd0192-0002,nzd0192-0003,nzd0192-0004,nzd0192-0005,nzd0192-0006,nzd0192-0007,nzd0192-0008,nzd0192-0009,nzd0192-0010,satname
1999-07-18 21:58:49+00:00,312.34,323.64,316.21,326.67,,341.87,351.31,345.79,340.32,336.26,335.10,L7
1999-09-13 21:52:41+00:00,315.12,321.00,323.48,330.38,334.21,343.85,351.81,344.11,343.12,337.11,335.76,L7
1999-09-29 21:52:52+00:00,324.72,324.61,328.55,335.48,343.40,350.18,360.35,352.67,352.36,344.08,341.11,L7
1999-10-15 21:52:49+00:00,327.25,325.45,329.91,337.11,343.37,350.39,360.95,354.05,351.64,344.11,342.15,L7
1999-10-22 21:58:52+00:00,329.75,327.03,333.02,338.04,344.64,351.25,362.28,355.76,352.57,344.71,343.12,L7
1999-12-02 21:52:40+00:00,330.47,326.79,334.22,336.79,343.54,350.98,362.13,356.69,352.82,345.95,344.67,L7
2000-02-04 21:52:37+00:00,335.92,331.92,339.76,340.47,346.44,355.22,367.12,362.93,358.49,352.17,350.64,L7
2000-02-20 21:52:29+00:00,337.30,333.08,341.20,342.42,349.13,357.37,369.79,365.49,360.89,353.81,351.92,L7
2000-03-14 21:58:35+00:00,340.69,337.71,343.84,345.57,352.37,360.46,373.37,368.82,363.30,356.67,355.31,L7
2000-03-30 21:58:33+00:00,343.28,340.89,345.85,347.37,353.21,360.61,372.78,368.53,362.22,355.68,355.09,L7
2000-05-01 21:58:18+00:00,347.51,346.13,349.12,349.56,355.96,363.69,375.20,371.14,365.29,357.36,357.40,L7
2000-06-18 21:57:51+00:00,348.18,349.23,350.56,353.51,358.80,366.40,378.48,372.00,367.97,357.33,357.36,L7
2000-07-29 21:51:02+00:00,346.66,346.79,349.70,352.90,356.09,364.48,376.57,370.16,366.05,355.06,355.40,L7
2000-08-05 21:57:08+00:00,341.96,341.57,345.44,350.11,351.08,358.30,372.17,363.82,360.69,348.99,350.33,L7
2000-08-14 21:50:56+00:00,340.67,341.12,345.38,350.38,349.31,357.96,370.53,363.61,358.28,348.28,349.70,L7
2000-09-15 21:50:25+00:00,338.53,337.67,344.55,346.58,343.42,354.61,365.27,360.17,354.35,344.50,345.48,L7
2000-10-17 21:50:01+00:00,335.16,334.38,341.14,343.54,340.80,352.68,363.84,360.13,354.51,345.47,345.68,L7
2000-11-09 21:56:21+00:00,330.17,330.19,336.93,341.12,337.55,349.11,359.88,357.01,350.46,342.53,342.84,L7
2000-12-20 21:50:16+00:00,330.97,329.40,336.12,339.40,336.71,346.67,356.06,356.57,347.28,340.92,340.78,L7
2001-01-05 21:50:16+00:00,333.30,331.96,337.73,340.56,337.96,347.41,356.52,357.40,348.36,341.07,341.44,L7
2001-03-10 21:50:10+00:00,334.83,329.95,338.55,334.10,340.72,349.19,355.86,358.87,350.22,341.70,340.89,L7
2001-06-05 21:55:40+00:00,336.68,332.12,343.44,335.80,346.77,349.95,357.22,358.58,351.86,340.49,342.28,L7
2001-06-14 21:49:26+00:00,336.68,332.12,343.44,335.80,346.77,349.95,357.22,351.66,351.86,340.49,342.28,L7
2001-06-21 21:55:29+00:00,334.87,331.49,343.50,337.74,345.37,350.52,358.67,351.14,353.47,340.97,343.49,L7
2001-06-30 21:49:12+00:00,335.27,331.21,343.70,339.31,347.16,351.56,359.33,353.77,354.58,340.66,343.13,L7
2001-09-09 21:54:36+00:00,335.49,331.53,341.22,345.12,346.85,350.70,358.65,353.20,354.55,341.19,342.85,L7
2001-09-25 21:54:28+00:00,336.27,331.41,341.89,345.12,345.58,351.76,358.76,354.67,355.05,339.70,341.08,L7
2001-10-11 21:54:09+00:00,335.91,330.82,341.04,344.46,343.37,351.13,357.76,355.88,355.58,339.88,340.70,L7
2001-12-30 21:54:37+00:00,337.56,330.30,340.13,341.00,339.08,350.30,356.80,361.96,354.57,338.49,337.64,L7
2002-01-24 21:48:42+00:00,338.67,331.41,341.57,340.67,339.94,350.32,359.72,362.92,357.27,343.98,341.41,L7
2002-01-31 21:54:50+00:00,336.09,328.62,335.67,338.02,339.23,347.72,358.79,359.80,355.44,343.85,341.98,L7
2002-02-25 21:48:47+00:00,336.11,330.38,337.26,339.48,340.74,350.27,360.41,360.13,355.53,344.00,342.92,L7
2002-03-20 21:54:48+00:00,336.14,330.60,338.47,339.30,341.20,351.55,362.19,360.94,357.15,346.00,344.43,L7
2002-03-29 21:48:39+00:00,334.57,330.51,338.15,340.10,342.44,351.92,364.13,361.66,356.55,348.26,346.47,L7
2002-04-05 21:54:49+00:00,334.17,330.23,338.87,341.00,342.61,352.33,363.97,361.90,356.41,347.74,346.64,L7
