,dates,nzd0246-0000,nzd0246-0001,nzd0246-0002,nzd0246-0003,nzd0246-0004,nzd0246-0005,nzd0246-0006,nzd0246-0007,nzd0246-0008,nzd0246-0009,nzd0246-0010,nzd0246-0011,nzd0246-0012,nzd0246-0013,nzd0246-0014
0,1999-07-18 21:58:49+00:00,,,,,,,,,,,,,,,
1,1999-10-06 21:59:28+00:00,124.74888468624202,128.7326377726351,139.2671196095958,140.17083986531884,130.646424156766,122.67339417811989,127.54297351198524,123.81045839553835,123.87629098172222,102.75688464528774,108.65902941379463,124.56643343449203,127.89193343702856,125.17893853994983,116.25558113286405
2,1999-12-25 21:59:16+00:00,144.36837181312941,152.54403397823035,163.98568633537963,160.13840730430292,158.23408548375608,150.4349798108857,153.17506342429567,148.11690124587992,141.82321613460854,139.2201953340268,142.49115992298553,151.379719815248,158.34398368261918,157.33210461064235,154.64440317618119
3,2000-02-27 21:59:04+00:00,158.7896316955654,166.4253424916827,183.5636097413753,178.5326937720328,179.51758033172956,176.40382665079653,188.4265907081658,177.76732539241556,174.8620229927693,166.6026599870831,169.60034690320407,178.80928153962645,188.4776737468221,189.19895040064807,183.17766459991887
4,2000-03-14 21:58:35+00:00,165.83724068438144,173.50071148279773,194.6956912217253,191.38351853607455,185.61665088347087,178.55658463958355,193.86858922113709,183.55047876876915,178.03058416362563,164.90202734206193,170.54286125487874,178.47707351236457,181.73945589626032,179.68334201796583,177.42945350448804
5,2000-03-30 21:58:33+00:00,164.9554950538133,165.26080334063653,175.70092434704657,173.07860090477357,170.39825006346257,169.92793136774793,,,164.8865319318595,158.8205302296435,163.3505146276714,170.7057263985555,175.9978904060261,175.94548709608148,177.16324402328019
6,2000-07-04 21:58:02+00:00,155.07979493653949,155.7131600486731,168.6814463250507,166.41072767988067,,,,,152.9646198238716,151.5249563303833,155.4901709904995,154.38842646242057,161.69174326170702,158.80822067404188,138.91776686689633
7,2000-08-05 21:57:08+00:00,162.47413788475825,170.09610410585324,177.91452074150072,172.3748147502901,,,,,160.91945380573162,155.85717952769505,163.43266980686417,161.18981512576664,169.82382994937285,161.95770766529927,145.8242247053264
8,2000-11-09 21:56:45+00:00,138.99401478526056,152.63097544188474,171.0940811798704,168.3363504877305,164.3420608713816,161.03761274432867,159.47177191650013,150.40103909663947,145.17846841216965,141.54401515154984,147.48113484317645,150.36277619909313,162.11369048179267,152.29038746569293,
9,2001-03-01 21:56:45+00:00,146.68641506891112,156.00325415153776,183.21471020975804,180.39817638604293,177.9043207145106,175.95657383117185,187.81954261895436,178.94922664819103,175.54057886149639,170.11590604667217,170.2923006506254,176.8449444743691,190.7879788589534,185.9149588117813,185.80697092341168
10,2001-03-17 21:56:40+00:00,159.57083959748093,171.7753309766153,189.01922623865931,183.35002545886044,181.80833985700195,175.1302257589433,196.64869889064272,185.8743883079438,181.73851502434562,164.4748617094703,168.04165289406166,174.87818598668304,186.18893551639366,180.63121253076406,
11,2001-04-18 21:56:09+00:00,140.69796012609984,143.83476020584925,176.90840273862904,151.76996326711765,,,,,,,,,,,102.28305218361653
12,2001-05-20 21:56:16+00:00,136.3123269480638,139.2941718716432,144.24438622800534,144.28789856955314,142.92113264943487,135.08681218209972,,,142.51061185000458,135.48815748018052,136.242732565239,139.97718379744674,143.76805547400556,140.82460444448859,128.24920854627413
13,2001-06-05 21:56:04+00:00,144.8040913753759,156.17456678151524,164.23912380872534,160.39518510508395,,,,,140.54767398107424,137.53449534637622,137.87365157150032,142.07745292193613,149.19725876905366,143.31991112238464,122.98727103100116
14,2001-09-09 21:54:36+00:00,186.915659365074,195.80362854720914,194.75008446548688,194.0070156138442,,,,,189.0121782052418,172.73097239870867,174.06972315354074,177.3390066265364,185.03748436058828,176.80295976504178,178.76494118536107
15,2001-09-25 21:54:52+00:00,165.58553530051245,173.261783466539,192.56239145164992,192.03974213976898,182.94320564553487,177.31489109065046,212.71886714025015,193.29842837025024,189.21498218671508,166.35783755620395,169.5352798762109,172.05544134807798,181.9871423437436,178.99036676222755,
