dates,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0030,nzd0531-0031,nzd0531-0032,nzd0531-0033,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052,satname
2006-06-25 22:13:31+00:00,378.38,369.65,354.86,352.66,339.39,334.38,329.45,326.81,328.17,324.71,332.52,341.91,349.05,341.89,344.15,350.87,349.66,358.61,370.57,385.27,402.94,416.45,,415.35,422.82,420.62,421.50,420.17,416.15,413.95,407.76,412.66,408.16,402.49,395.39,396.34,388.05,391.04,403.54,395.96,398.18,400.37,419.37,427.01,431.30,426.06,428.88,431.77,428.65,409.59,404.96,410.65,411.53,L5
2006-06-26 22:04:32+00:00,385.76,375.76,359.05,358.06,339.73,336.75,331.07,323.40,322.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-07-03 22:10:40+00:00,344.01,337.31,337.31,322.74,313.12,312.16,313.59,312.88,312.67,310.06,310.31,314.31,312.47,,,,,341.89,351.39,359.50,366.40,377.14,381.69,381.77,375.99,375.00,382.62,376.17,373.80,372.45,,,,364.68,,353.75,351.17,361.03,,360.64,372.19,372.37,370.99,375.78,379.83,,,,,379.88,376.06,375.10,379.46,L7
2006-07-12 22:04:25+00:00,362.62,346.43,335.56,344.73,337.07,323.83,314.00,306.27,309.15,304.69,313.19,,,,,,,,,,,,,,,,,,,,,,,396.38,395.36,385.66,375.72,376.49,384.57,380.21,366.68,385.19,396.77,,,,,,,,,,,L7
2006-07-27 22:13:58+00:00,350.92,352.31,348.99,347.21,336.79,325.55,322.31,314.38,311.70,313.14,308.07,311.73,322.75,321.78,330.68,335.76,340.62,350.39,355.01,373.52,384.47,400.38,398.47,386.24,396.62,393.35,392.73,387.92,384.76,390.69,392.93,396.15,398.13,393.18,390.06,388.98,381.14,384.75,386.54,378.41,374.62,379.50,382.74,378.43,385.22,393.45,394.20,405.38,407.92,391.61,399.12,395.02,394.32,L5
2006-08-04 22:10:28+00:00,354.70,356.49,360.46,351.49,350.91,346.74,,,,,,330.54,329.62,341.08,347.49,350.58,358.13,368.29,379.49,386.37,389.43,399.08,405.34,400.02,,,,,384.36,388.09,388.20,395.07,399.62,396.01,395.63,391.66,393.95,386.34,377.42,384.70,,,,387.68,389.52,403.19,417.89,423.95,410.58,411.66,400.47,396.33,393.08,L7
2006-08-05 22:07:55+00:00,359.56,362.99,361.35,357.15,352.82,353.72,348.15,344.32,347.52,342.73,332.18,330.86,330.68,338.26,347.08,352.70,355.81,369.13,385.33,392.44,392.23,407.26,409.04,406.92,404.77,406.18,401.35,387.83,385.41,385.16,393.18,396.10,402.67,399.21,402.29,395.75,394.90,393.02,381.95,386.92,400.75,394.36,381.67,388.21,384.02,400.34,416.03,422.32,409.58,420.54,412.73,408.67,410.88,L5
2006-08-28 22:14:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.13,388.05,390.73,378.22,379.90,379.53,381.72,387.03,387.06,380.73,382.55,387.56,393.83,393.14,387.77,388.49,393.33,399.77,392.70,384.34,384.24,394.19,394.39,L5
2006-09-13 22:14:35+00:00,354.09,353.84,353.03,342.57,334.77,334.28,332.00,323.52,323.76,317.94,304.27,305.63,308.22,314.85,315.61,322.59,330.26,334.91,344.55,353.46,366.35,381.59,386.91,387.43,385.66,388.34,378.11,363.33,358.42,355.15,356.47,362.81,369.53,364.24,364.63,367.74,371.67,366.79,366.51,366.04,374.62,367.99,349.16,356.21,367.49,370.76,388.30,389.98,383.04,392.69,383.74,376.96,381.45,L5
2006-09-14 22:04:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.42,368.19,361.73,362.17,367.38,365.76,367.92,364.44,372.81,368.68,,,,,,,,,,,,,,,,L7
2006-09-21 22:10:16+00:00,362.39,362.97,352.85,,,,,,319.03,315.37,315.89,321.99,324.32,328.47,326.84,328.70,333.55,341.59,345.79,362.72,372.96,,,,,383.66,379.98,377.03,375.25,373.00,372.59,371.64,375.53,373.95,372.80,366.73,365.30,,,,,357.05,367.74,368.79,378.18,385.54,391.21,397.32,389.61,382.48,384.21,377.96,,L7
2006-11-24 22:10:49+00:00,355.41,344.29,335.36,335.17,321.78,313.94,,,,,,,297.65,301.03,,303.76,309.69,319.72,329.39,341.11,358.43,369.51,371.11,360.87,,,,,339.64,337.77,336.34,338.47,340.90,337.13,338.45,335.83,329.85,335.01,334.27,333.63,,,,348.88,355.96,366.97,368.61,373.15,371.97,,359.84,356.54,353.88,L7
2007-02-28 22:11:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.23,360.70,367.60,374.02,379.24,368.41,367.84,364.92,363.18,,L7
2007-06-13 22:04:52+00:00,346.18,344.28,338.75,346.06,332.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.36,368.67,375.10,378.27,381.35,367.28,,358.36,370.38,,L7
2007-07-06 22:11:01+00:00,336.63,337.09,339.56,346.71,342.72,347.47,340.09,333.33,334.20,328.53,324.65,321.59,320.28,,,,,,334.65,339.18,349.78,358.36,364.98,354.38,346.92,345.55,340.57,334.33,329.17,327.99,,,,,331.13,326.27,331.28,333.49,338.94,339.75,350.23,357.53,357.62,361.86,366.92,,,,378.50,366.34,365.92,367.24,366.83,L7
2007-07-15 22:04:48+00:00,,,339.91,351.05,353.65,346.49,337.48,322.33,324.54,328.10,324.14,327.94,333.15,332.12,,,,,,,350.43,366.77,376.89,362.75,360.31,358.04,349.71,349.45,339.65,348.13,350.19,,,,,,338.38,343.70,355.26,353.28,342.11,354.97,368.23,371.49,372.33,,,,,,,369.49,375.91,L7
2007-08-07 22:10:52+00:00,326.08,325.97,314.58,301.43,317.17,332.31,334.84,326.26,,,,,,292.47,297.75,316.95,315.85,329.38,350.05,349.15,357.72,374.64,367.85,366.38,362.87,356.02,,,,,327.02,331.30,341.59,329.38,323.79,325.10,323.77,318.04,311.24,330.00,336.57,,,,345.45,345.93,302.25,361.63,346.83,,,339.88,347.34,L7
2007-09-01 22:04:31+00:00,,,,,,316.57,308.84,308.36,305.90,306.14,302.49,300.43,299.58,296.33,302.41,315.10,,,,,,,361.64,361.42,364.73,360.80,355.75,344.84,340.94,336.52,337.31,338.78,,,,,,331.27,329.21,333.48,332.04,337.48,338.18,335.96,340.90,342.22,340.73,,,,,,337.13,L7
2007-09-08 22:10:38+00:00,322.33,325.79,324.29,324.56,,,,,300.05,291.90,287.56,291.34,288.21,283.44,283.56,295.44,303.71,323.49,325.26,330.67,334.75,,,,,333.43,334.17,329.03,327.91,329.35,328.35,337.08,336.93,332.73,327.50,326.98,325.40,,,,323.94,324.75,330.16,334.25,335.46,339.80,347.19,346.80,335.95,,332.54,,,L7
2007-09-09 22:07:45+00:00,337.60,340.99,345.27,346.33,333.87,324.67,318.94,318.25,311.41,305.39,300.04,306.03,304.07,303.76,314.32,314.97,316.98,321.35,329.92,337.15,345.73,358.95,365.36,362.30,366.25,361.34,349.73,348.42,347.74,346.02,346.96,343.01,347.56,341.93,338.14,340.50,332.31,333.72,329.56,327.88,332.42,335.76,339.89,346.17,349.02,357.18,351.44,348.81,341.79,349.11,343.30,339.65,345.40,L5
2007-11-27 22:11:00+00:00,,,323.76,321.70,317.62,313.97,308.75,300.60,302.21,295.47,291.51,294.98,296.21,295.02,291.17,,,,,315.24,335.70,343.67,353.26,345.88,344.04,344.79,343.67,337.91,338.02,332.95,330.98,,,,,303.37,296.28,294.21,304.80,298.19,284.97,297.67,306.57,298.69,309.83,307.89,,,,,303.44,300.56,308.93,L7
2007-12-22 22:04:56+00:00,351.16,345.84,335.57,336.12,326.27,318.29,312.49,,,,,,,296.70,297.74,302.14,301.24,310.09,308.66,324.76,341.36,351.35,351.43,352.39,,,,,,,336.00,338.49,337.82,332.74,326.93,315.26,308.27,306.50,313.08,309.56,,,,,,317.16,312.44,319.98,318.32,309.42,311.56,311.86,314.75,L7
2008-03-18 22:10:55+00:00,346.31,343.37,339.98,332.51,328.82,324.19,320.18,323.54,322.13,316.53,314.75,317.47,321.74,,,,,327.41,335.34,348.60,355.04,369.45,373.85,373.13,374.19,367.75,365.07,360.56,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-05-05 22:10:50+00:00,310.56,315.76,,,,,297.13,294.14,296.79,291.31,288.87,295.40,297.16,300.25,297.83,303.73,307.39,311.85,312.78,321.48,,,,349.57,354.84,353.45,348.53,347.73,338.76,339.56,337.98,340.01,339.60,332.77,326.73,,,,,299.54,290.71,317.38,331.28,333.18,341.34,338.79,328.87,334.82,330.63,,,,,L7
2008-07-08 22:10:15+00:00,314.07,312.50,311.56,,,,,304.18,291.23,289.40,295.38,294.42,300.25,301.16,,,,,307.11,318.78,330.91,353.10,362.32,349.45,346.98,348.15,342.94,335.38,331.16,319.85,,,,316.29,334.68,343.22,,,,,,,,,,,,,316.76,,,,,L7
2008-08-09 22:09:59+00:00,303.94,288.85,289.06,283.41,289.55,292.11,285.40,284.07,285.30,280.87,287.49,286.52,,,,297.53,307.35,320.08,331.63,331.20,340.92,348.38,362.01,358.35,347.73,349.12,345.64,344.28,,,,,330.79,334.06,326.02,318.27,315.51,308.68,302.78,302.58,315.11,313.73,309.96,,,,322.46,323.31,305.39,,,,,L7
2008-08-18 22:03:44+00:00,,321.09,315.55,317.03,308.21,297.97,296.09,286.53,278.98,278.73,283.22,293.36,298.92,,,,,,,347.83,362.05,378.96,381.66,376.78,368.65,371.76,365.87,369.68,369.48,,,,,,,,,,,,,,,,,,,,,306.07,,,,L7
2008-10-12 22:09:25+00:00,327.11,319.92,313.93,,,,,283.26,291.52,290.25,291.93,288.45,289.60,296.31,306.24,312.74,323.71,326.91,336.08,344.42,342.88,,,,345.51,349.93,357.76,362.90,364.20,359.50,355.95,348.75,343.55,336.41,329.60,,,,,,,,,,,,,,,,,,,L7
2008-10-21 22:03:23+00:00,328.97,322.36,,,,,,,310.50,306.17,303.94,300.55,301.99,304.87,309.07,310.92,315.44,327.53,338.83,,,,,,,350.09,358.18,360.03,356.52,353.57,352.40,348.49,351.16,342.68,336.38,,,,,,344.33,336.12,321.25,318.35,314.29,314.81,332.84,327.64,311.05,,,,,L7
2008-11-13 22:09:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.44,354.39,343.27,334.01,325.42,321.08,324.31,326.21,316.96,302.76,310.24,,,,,295.16,302.17,305.44,287.11,294.57,298.81,311.95,L7
2008-12-23 22:05:16+00:00,333.59,325.83,323.76,314.09,310.97,317.22,314.61,317.28,316.25,316.17,311.89,316.63,322.71,325.94,329.81,330.51,329.55,332.21,342.24,345.45,354.66,370.44,371.94,373.62,384.46,375.56,373.45,370.40,374.08,373.94,373.09,369.03,363.77,349.94,341.27,338.12,332.93,335.95,330.70,334.04,341.96,338.63,332.14,336.20,333.85,338.20,348.33,339.49,329.25,322.58,308.90,310.80,316.11,L5
2009-01-17 21:59:44+00:00,,,,,,,,,,,,,,,317.61,325.18,328.66,337.16,345.46,350.63,351.58,366.48,368.52,367.71,361.91,355.90,361.22,357.87,360.97,,,,,,,,,,,,,,,,,,,,,,,,,L5
2009-02-01 22:10:34+00:00,,,,,,,,,,,,,,268.12,,,,,,,,,,,,,,348.10,342.42,346.62,344.39,339.57,346.60,336.67,327.10,323.27,319.76,315.04,,,,317.04,321.89,315.36,322.20,321.83,333.47,336.57,315.69,312.08,302.38,,,L7
2009-02-10 22:04:28+00:00,354.89,,,,,,,,279.09,283.75,289.56,297.62,303.53,305.52,307.73,309.71,313.77,318.03,319.60,,,,,,361.64,363.09,361.52,366.94,371.73,368.91,362.92,366.78,359.32,347.01,,,,,,316.43,309.45,323.81,335.48,336.64,343.05,331.19,326.13,332.29,336.33,,,,,L7
2009-04-06 22:11:05+00:00,,,,,,,,274.08,283.92,284.19,273.74,283.04,282.34,289.20,296.06,305.71,308.45,316.82,322.42,327.02,,,,,,,,,,,,,,,,,,,,,304.92,308.92,311.38,312.84,308.01,312.91,319.53,318.02,305.40,,293.84,,,L7
2009-05-01 22:05:01+00:00,321.80,323.04,326.43,320.79,318.62,321.23,318.89,309.78,,,,,,,313.67,313.33,318.64,333.04,340.85,345.42,355.56,365.13,370.48,371.44,361.98,,,,,,362.97,361.63,358.11,349.28,338.40,332.63,337.45,335.68,331.73,336.48,,,,,,332.49,340.14,339.60,324.42,326.35,315.34,319.14,313.05,L7
2009-08-05 22:04:48+00:00,339.55,335.14,333.59,,,,,,,294.72,301.80,305.64,313.07,319.93,327.45,329.92,336.08,341.43,343.66,357.92,,,,,,,,,,,,,,,,,,,,,,342.02,348.85,340.28,350.18,348.20,355.92,357.46,356.52,334.74,,,,L7
2010-01-27 22:11:38+00:00,335.84,335.01,333.37,331.79,330.41,329.22,327.51,323.09,318.23,313.51,314.01,311.99,309.09,312.66,319.78,320.01,328.34,336.68,342.55,357.04,364.24,379.30,379.68,378.69,378.27,375.60,375.72,368.96,361.62,355.37,365.07,362.66,369.99,365.03,360.92,359.85,350.33,348.09,342.61,345.52,348.71,351.49,353.72,356.40,351.39,359.09,357.34,358.39,346.76,340.16,333.37,331.03,327.49,L5
2010-02-20 22:12:45+00:00,,,,317.72,315.83,313.74,310.66,303.59,305.75,303.91,301.01,300.24,300.81,304.34,310.90,313.84,,,,,338.71,350.95,363.07,359.96,352.83,355.21,357.70,354.79,348.66,347.01,341.94,339.44,,,,,325.30,322.37,325.02,325.15,327.81,331.46,336.57,339.17,345.34,344.70,356.71,,,,,319.67,324.33,L7
2010-04-09 22:13:00+00:00,,,,,322.11,315.87,312.56,315.16,317.06,315.01,310.07,306.65,298.71,301.14,312.72,313.19,318.24,327.10,,,,,375.69,366.89,365.79,361.17,359.71,357.48,353.22,348.85,346.61,351.13,351.45,350.05,,,,,326.73,334.42,342.60,343.65,340.70,343.47,347.39,347.29,353.82,353.10,,,,,327.47,L7
2010-05-04 22:06:46+00:00,339.32,339.21,339.95,337.35,329.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.10,343.26,343.44,350.55,357.30,361.44,345.76,340.37,332.15,328.99,,L7
2010-06-21 22:06:46+00:00,348.23,334.32,328.04,316.74,310.39,,,,,,,297.79,302.67,306.75,316.40,321.17,323.88,335.24,349.41,344.07,349.12,363.94,,,,,,,352.49,352.33,349.45,350.88,345.42,352.40,346.62,343.59,341.91,,,,,,328.63,334.39,342.43,347.56,364.39,370.56,345.00,339.24,326.25,323.95,,L7
2010-07-07 22:06:49+00:00,,,311.33,299.80,300.90,305.02,304.15,298.69,308.86,306.94,307.48,299.58,305.02,304.05,,,,,,,350.35,354.70,367.85,364.73,362.72,355.17,353.43,351.89,344.04,352.27,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-07-23 22:06:50+00:00,,,314.20,310.53,312.90,308.42,306.86,304.90,306.19,303.68,305.62,310.56,317.56,,,,,,,351.48,356.50,,,,,,,,,,,,,,342.15,337.16,332.73,329.70,336.53,339.48,340.90,343.56,342.70,347.44,,,,,,348.27,344.29,342.25,339.20,L7
2010-08-15 22:13:00+00:00,,,,,,284.43,288.58,288.07,288.64,285.88,284.65,283.15,284.20,292.45,296.21,299.93,304.81,310.96,316.50,,,,349.21,343.63,337.66,330.99,329.71,337.97,331.64,327.94,326.58,325.12,328.07,319.00,314.52,,,,303.92,308.01,319.74,314.31,310.67,314.80,324.20,322.19,336.45,332.87,324.22,,,,306.94,L7
2010-08-24 22:06:52+00:00,,328.11,325.22,320.75,311.96,302.92,297.33,299.82,296.85,297.11,298.13,308.33,,,,,,,334.29,349.12,366.56,374.47,376.17,368.02,369.68,369.26,372.42,363.69,364.33,,,,,,350.83,342.47,331.30,337.70,345.79,339.22,328.89,335.40,344.01,345.11,,,,,,339.92,345.43,336.42,341.65,L7
2010-08-31 22:13:03+00:00,,,300.26,297.54,304.36,299.42,293.77,290.49,285.23,285.77,292.89,294.06,297.71,305.17,306.03,309.29,,,,,348.57,359.58,366.11,360.55,354.83,350.34,348.11,344.55,340.79,339.64,335.81,337.94,,,,,329.87,330.26,326.61,332.77,336.83,337.37,327.29,327.14,327.29,331.30,347.02,,,,327.12,322.46,316.95,L7
2010-09-09 22:06:53+00:00,,,,,,,294.53,292.39,287.94,293.88,298.89,309.75,320.96,322.10,323.83,332.32,339.21,,,,,,,380.42,378.73,367.93,374.18,378.78,377.24,378.74,378.83,370.92,366.35,,,,,,355.01,346.17,330.48,344.71,361.11,363.13,369.34,361.44,362.74,364.10,,,,,,L7
2010-09-16 22:13:04+00:00,313.16,301.87,304.05,291.57,290.18,295.53,294.28,298.29,300.03,296.44,,,,,,311.18,318.04,324.37,343.55,344.75,354.06,361.98,367.53,367.03,359.38,352.76,349.60,,,,339.89,338.97,332.63,328.18,325.03,320.24,324.60,328.61,327.68,332.05,346.34,342.54,,,,330.55,346.51,345.45,330.65,330.59,315.59,,326.85,L7
2010-09-25 22:06:53+00:00,,,,,,,284.62,287.33,290.68,288.34,289.86,297.51,297.80,298.51,301.97,305.09,310.01,314.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-10-02 22:13:01+00:00,320.78,318.81,318.61,301.36,298.93,297.45,296.43,293.97,301.87,297.20,,,,,298.94,306.22,311.94,317.85,334.08,332.15,338.96,349.23,351.24,350.75,346.95,,,,,,,,,,,,,,,,,,,,,,354.97,354.37,334.70,334.62,325.33,,,L7
2010-10-26 22:10:38+00:00,,,,,,294.22,289.83,290.65,281.58,278.82,285.75,290.92,297.33,311.48,312.04,315.34,317.20,327.25,329.85,341.71,358.21,361.99,353.81,344.58,346.76,338.58,339.73,341.68,338.24,337.18,352.69,359.92,358.54,355.25,352.40,340.84,335.82,327.91,323.25,321.20,319.32,326.14,335.39,334.90,349.18,359.08,356.03,361.60,362.72,347.18,345.10,344.96,330.26,L5
2011-04-21 22:08:12+00:00,313.76,312.88,308.21,302.58,292.36,288.92,,,,,,,284.93,285.28,291.50,291.84,296.27,299.68,305.11,318.53,335.91,343.05,339.19,,,,,,322.48,329.15,323.58,316.29,315.54,308.47,306.38,299.39,294.78,297.94,,,,,,,,,,,,,,,,L7
2011-05-14 22:14:21+00:00,297.84,302.93,306.96,303.56,300.35,300.34,300.83,302.33,297.52,,,,296.61,294.91,301.84,301.51,310.50,317.23,326.98,332.34,335.67,352.27,358.14,354.82,348.89,347.87,,,,340.50,343.54,337.56,339.54,338.64,334.84,324.35,320.26,316.76,318.00,327.86,336.23,,,,330.30,339.99,356.00,355.76,340.54,343.18,334.33,337.80,326.81,L7
2011-06-15 22:14:22+00:00,317.35,314.12,305.56,299.67,288.20,,,,270.60,269.82,269.65,277.37,278.16,282.06,276.98,279.30,,,297.85,310.31,328.99,335.17,,,,,332.25,333.72,332.99,329.55,328.84,334.61,325.48,319.59,315.78,308.20,302.47,300.40,,,,304.65,314.21,319.11,323.59,331.99,335.00,338.31,337.71,,,,,L7
2011-07-01 22:14:18+00:00,336.02,325.61,310.46,317.46,312.52,307.99,301.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-07-10 22:08:07+00:00,,,,,,318.13,323.08,324.23,317.71,314.20,314.50,310.01,309.57,312.78,313.89,316.80,,,,,,,369.22,364.08,363.60,360.38,361.09,364.77,354.53,356.50,356.77,356.41,,,,,,,328.43,336.17,349.62,345.97,335.90,342.92,338.98,346.43,,,,,,,337.64,L7
2011-07-26 22:08:05+00:00,,,,,,322.46,322.83,320.74,321.58,310.56,313.20,310.45,313.68,317.09,315.83,322.91,326.97,,,,,,,,,,,,,,,,,,,,,,297.17,319.38,334.50,317.09,315.10,327.84,326.03,326.89,340.81,348.06,,,,,354.05,L7
2011-08-27 22:07:59+00:00,,,,,,,,318.29,315.66,318.36,316.63,316.77,322.88,325.01,323.64,324.98,326.77,333.63,,,,,,,372.67,375.00,374.40,370.44,364.56,364.55,364.76,365.27,361.57,350.82,,,,,,324.78,334.00,337.12,336.16,333.94,337.84,352.63,346.99,346.44,,,,,,L7
2011-12-24 22:14:43+00:00,314.31,308.21,,,,,,,,,,,,,,,,,,,,,,,,361.48,363.58,360.12,356.61,352.77,354.48,354.57,354.88,335.94,336.16,321.42,,,,294.02,290.88,302.13,316.43,319.61,329.91,341.08,333.85,328.37,329.51,312.96,,,,L7
2012-02-26 22:14:55+00:00,,,263.92,,,,290.70,299.62,303.47,303.23,305.77,307.37,309.91,,,,,316.08,329.61,342.20,355.00,364.22,360.05,363.58,359.26,359.53,357.23,354.61,347.82,345.29,,,,,327.91,321.95,316.48,312.46,304.43,306.25,313.83,320.07,324.76,324.73,326.54,,,,329.11,316.04,314.74,311.53,315.27,L7
2012-04-23 22:08:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,353.95,357.62,355.37,352.67,355.36,348.33,348.48,348.91,348.93,346.85,338.30,,,,,,308.11,297.64,309.87,317.04,324.92,332.24,335.61,337.79,336.48,,,,,,L7
2012-07-03 22:15:24+00:00,239.60,,,317.90,314.35,305.08,303.99,308.65,304.19,301.37,297.48,304.42,312.43,312.00,309.61,312.66,315.69,,,,,365.73,370.79,367.81,362.14,359.95,356.71,350.25,351.60,353.51,340.60,341.78,344.93,,,,,307.25,308.29,305.48,295.47,309.45,330.47,338.07,328.01,330.61,332.93,339.72,,,,336.85,342.58,L7
2012-08-29 22:09:52+00:00,267.28,250.81,248.97,,258.47,260.05,280.08,286.77,288.85,291.19,295.36,299.74,,,,,,,323.83,337.08,345.74,353.28,359.91,355.25,355.80,357.15,358.54,355.91,,,,,,,330.48,324.50,315.54,310.42,324.04,324.53,326.94,332.74,335.03,,,,,,337.85,324.12,323.89,319.78,325.19,L7
2012-09-05 22:16:09+00:00,265.26,264.26,261.08,,,,,277.68,283.57,284.96,284.63,294.43,296.86,299.03,300.33,303.34,309.93,315.78,321.70,331.54,336.86,,,,357.72,352.40,347.03,344.65,338.38,339.69,339.71,339.18,342.55,328.72,327.35,313.70,,,,302.25,302.70,320.54,318.04,324.91,332.29,336.02,338.55,344.05,344.39,,321.80,,,L7
2012-09-21 22:16:17+00:00,299.06,292.06,290.94,291.72,288.57,288.57,,,,,288.38,292.87,299.34,304.35,310.61,313.96,314.15,327.15,338.11,344.02,351.12,357.21,364.81,,,,353.58,351.33,351.22,351.40,351.63,346.27,345.60,336.64,325.68,316.25,323.46,319.26,317.06,,,,333.16,330.92,329.96,334.20,346.55,352.63,341.61,336.60,328.75,326.36,325.91,L7
2012-11-24 22:16:46+00:00,294.20,291.84,304.36,296.93,284.97,283.03,286.84,291.69,281.84,277.62,279.71,,,,,,,314.18,325.50,336.74,346.52,353.94,361.32,359.80,355.96,348.13,345.33,332.51,,,,,320.30,306.48,303.56,298.32,299.09,291.14,288.44,292.85,296.89,295.57,301.82,,,,,312.52,301.52,304.64,287.50,,,L7
2012-12-26 22:16:56+00:00,,,,318.84,305.87,304.88,298.42,293.98,289.88,290.14,296.16,300.04,299.74,304.77,311.04,319.50,317.11,,,,,360.79,366.58,361.27,363.01,354.77,349.22,355.32,352.89,347.67,344.18,346.50,348.73,,,,,306.86,313.62,304.53,303.11,316.14,320.77,315.80,323.06,324.60,326.65,327.91,,,,313.52,316.56,L7
2013-01-11 22:16:56+00:00,,,301.45,308.46,306.21,296.79,285.77,283.91,285.71,292.08,289.70,303.00,304.51,305.74,312.06,311.22,,,,,348.30,367.84,361.99,358.92,358.12,355.25,350.16,353.06,352.38,346.54,346.57,345.95,,,,306.35,305.25,303.35,310.85,304.26,292.69,303.97,318.92,322.68,325.73,330.59,322.75,,,,,,,L7
2013-02-12 22:16:59+00:00,,,,,290.81,280.67,270.34,268.89,273.35,276.57,278.32,289.18,292.53,289.74,291.10,291.59,300.20,,,,,350.28,358.17,350.21,349.08,349.05,345.57,350.18,349.05,341.77,341.25,334.29,,,,,,,,,,,,,318.61,332.53,317.79,315.37,,,,305.38,307.36,L7
2013-02-21 22:10:46+00:00,316.14,308.92,312.02,310.69,309.94,309.53,307.46,,,,,,,309.59,311.53,317.09,318.04,328.33,328.69,337.21,349.45,359.70,367.83,361.59,,,,,,339.08,342.35,336.19,337.20,331.94,315.85,307.53,303.94,304.55,305.19,,,,,,323.97,324.12,339.74,332.58,325.61,319.15,316.23,317.55,323.35,L7
2013-04-01 22:16:50+00:00,,,,322.35,316.98,312.09,306.43,301.82,301.87,300.11,297.23,303.28,303.06,306.61,308.12,308.55,314.35,,,,350.90,368.43,373.49,366.01,364.13,360.11,357.97,346.37,337.39,338.90,338.84,338.67,338.20,,,,310.05,306.62,312.18,306.85,316.09,321.61,329.97,326.20,317.35,327.65,337.15,,,,320.68,320.96,323.82,L7
2013-06-04 22:16:28+00:00,345.92,340.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-06-13 22:10:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.13,,,,,,,,,,,307.82,328.64,,,,,,,,,L7
2013-07-07 22:16:35+00:00,335.41,327.57,314.17,314.64,313.00,311.07,302.48,301.50,298.41,300.85,301.82,306.00,307.39,314.46,317.85,319.62,321.76,327.52,335.76,350.76,369.78,378.83,377.03,371.26,369.16,367.32,367.24,365.57,358.31,356.56,354.60,354.16,355.29,347.35,339.47,333.39,324.10,320.72,322.20,324.77,318.89,325.18,324.51,323.52,324.15,325.06,325.26,331.56,326.96,313.42,315.77,306.82,318.98,L8
2013-07-23 22:16:34+00:00,,,,320.96,322.64,311.54,308.55,303.71,297.43,292.53,295.86,308.26,315.88,311.84,309.84,312.35,315.73,317.55,326.23,345.65,366.87,376.34,373.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.46,303.18,316.19,L8
2013-09-08 22:16:22+00:00,277.26,277.47,272.70,278.07,271.08,268.83,271.88,271.56,,,,279.87,289.39,287.79,291.81,298.79,303.19,317.52,320.10,335.10,350.48,358.01,361.91,354.90,,,,,340.55,341.94,342.50,343.57,343.25,331.55,326.62,315.32,303.88,306.33,305.90,298.14,,,,310.54,321.13,320.09,319.61,325.00,322.51,302.23,306.82,291.39,296.22,L7
2013-10-02 22:22:40+00:00,309.03,296.02,304.17,301.05,300.37,299.86,298.72,301.56,299.57,299.94,303.85,305.29,305.26,315.30,317.61,324.14,326.54,335.28,344.63,350.50,360.26,371.10,375.69,375.91,367.53,370.96,366.63,361.80,356.55,353.82,349.85,347.88,353.35,342.95,332.57,325.76,322.37,320.75,319.13,320.74,316.40,320.18,327.75,331.29,334.63,336.69,341.07,335.27,335.16,321.66,319.72,311.38,311.55,L8
2013-10-10 22:16:44+00:00,,274.36,270.56,,,,267.04,275.67,275.06,281.36,277.67,280.04,283.22,292.08,296.07,301.16,305.01,318.39,326.70,331.96,,,,343.84,334.54,336.05,335.56,333.35,332.45,318.67,,327.90,322.83,315.69,303.61,296.79,,,,290.05,289.47,293.60,289.48,298.82,298.55,309.36,312.89,319.54,304.53,,,,,L7
