,dates,nzd0209-0000,nzd0209-0001,nzd0209-0002,nzd0209-0003,nzd0209-0004,nzd0209-0005,nzd0209-0006,nzd0209-0007,nzd0209-0008,nzd0209-0009,nzd0209-0010,nzd0209-0011,nzd0209-0012,nzd0209-0013,nzd0209-0014,nzd0209-0015,nzd0209-0016,nzd0209-0017,nzd0209-0018,nzd0209-0019,nzd0209-0020,nzd0209-0021,nzd0209-0022,nzd0209-0023,nzd0209-0024,nzd0209-0025,nzd0209-0026,nzd0209-0027,nzd0209-0028,nzd0209-0029
0,1999-08-05 21:46:35+00:00,245.04573712966481,227.48615404108634,222.6552494916767,212.93972864237577,152.18213504169717,190.0865741672447,165.09243173907066,157.00528471004608,150.52589672248055,,146.8330333147849,149.83269597205557,,159.0529024584798,164.05836226643208,150.8295867809946,150.9948086199487,139.60860390544522,140.793744530821,134.62634858497137,133.9357589934647,128.5545765857824,135.3361401765432,132.45660813537935,135.3674606702449,125.88178602611659,122.8338689130298,121.34221768264725,110.16106695555236,94.88767184783184
1,1999-08-21 21:46:33+00:00,263.7846916799229,247.7806880020168,228.58228233957473,207.2393171541209,169.51836628230174,212.64939208455607,190.59152111833146,176.1924217185413,,,159.39038192188468,169.6792206566243,,164.78246718597433,174.52576482738476,,158.62598672189503,154.26105733568596,,143.62243766641456,142.0363026992664,142.71469448745242,140.13323313259045,141.18141990896902,146.96416422321866,139.30655630414094,129.50955296868622,129.01215034115467,122.63403529480665,112.64611896923914
2,1999-10-24 21:46:32+00:00,260.4285780256072,253.34024154559276,240.5796123161903,226.4681649430985,185.9565579517376,,174.84049788391843,169.50156026241012,,,155.31826495854335,157.64034034609412,,171.5753491174578,176.24231656941177,,,,,,,123.45373686163668,150.007742871585,142.81080829666223,,,,,,
3,2000-03-16 21:46:15+00:00,245.0776257207023,235.178659306911,228.64911740039682,207.12270039213172,184.80752798292013,,175.35591511664407,165.66600277994692,157.5959828064503,,152.36205286703236,158.5454153014886,,162.65025401133522,170.44319363183916,,,136.92152503099302,136.90718520400222,136.28837694147734,133.4066393347379,125.71254492641069,122.96409219007703,122.30362070440518,128.58438777966902,120.89445342685897,121.06586045882338,123.23273248068827,108.9776441282705,95.83890049232494
4,2000-04-01 21:46:10+00:00,242.37048000006354,237.13896173883796,231.25732282099537,198.9230673456543,177.58110994453077,,134.6826637545605,139.7727210975354,139.077045313169,,144.6459092290006,146.22013126047676,,159.71390565200556,169.5957190295949,154.55440991701465,141.15608347273854,137.14294204989224,135.91652554452574,138.8232162554874,135.12145695690927,128.3588352734665,129.6948824510071,129.48858801040987,137.27466464141324,130.0560700172299,126.54446611071462,129.9502486873032,115.77109855061049,107.68270227450384
5,2000-05-03 21:45:55+00:00,253.15912072972387,243.33701884539872,235.15027510457494,214.63383816353547,191.9344283086671,180.01955707219008,,120.13123590349177,113.41239345142391,113.03895053955101,119.66540517362023,,107.02537815442474,,,,,,,,131.90966476895895,112.35538989528612,121.95832313385554,147.29869358490083,139.0590269328397,137.47676220494316,132.79353929239392,135.92625949640674,122.80812345509864,100.9739203189785
6,2000-05-19 21:45:43+00:00,262.9573234741249,246.37764948228443,236.22523912128264,222.52545362934913,,212.22726666708473,161.33401382659463,181.30904247598335,,,160.4343793554648,158.18072881325497,162.91239896761533,172.66107670186298,177.7207955175644,,164.5220609995626,154.90694946088243,151.87300239952543,156.42850782105268,152.4413744128704,146.8274749223132,147.431164045552,144.79358388576844,145.80102052129178,143.4986904918698,138.72261902361737,142.51912073676965,135.468663449749,115.07443313809357
7,2000-06-04 21:45:32+00:00,,242.15313148875305,228.7414950863677,220.8189423693089,,212.9479341165714,,161.81804930456653,160.8161383153797,,154.7096848004744,,,157.5593004300967,,151.24359873448597,137.5955719142369,137.10726801356097,,126.90451120340609,125.70066777578303,123.28353603265498,122.43258574701045,117.44918387642079,122.88923588602523,120.28257601316687,120.10091405979219,125.77003705232428,111.41871497343303,
8,2000-08-07 21:44:45+00:00,245.37563259262208,236.87596735029322,231.26269679910615,,195.1327445920586,177.08662655803985,166.05674067950406,159.4151458060405,151.01849238667702,,147.85343899397856,142.7555285007485,,149.19265643119002,161.82529129743259,140.05842339934404,131.74214010261682,138.00097830504978,133.1106367742862,127.26931352943767,133.2798399209079,130.26490719497366,122.38268983506457,118.46651261155742,113.78248642136828,101.9062706052505,124.39994581666565,112.49901355294733,105.80607725288611,105.03326093421043
9,2000-09-24 21:44:07+00:00,261.01222493192694,,,,182.7080238782997,185.42607450763683,172.84951652176335,158.58358614291967,153.96036159278228,,152.426458510665,149.11154906234196,,157.5106607023424,164.92143524431216,143.28129148733356,135.8910422076642,132.29282973229596,131.14354274668713,126.96603093586998,128.0448145538907,119.81771706710128,118.15731332500789,110.88229089992885,118.31004450716611,110.9543187145216,113.54097499539489,112.08772634349603,106.35631226980595,104.76005181467144
