dates,satname,sar2125-0000,sar2125-0001
1989-05-20 09:34:09+00:00,L5,240.47,249.69
1989-05-29 09:28:17+00:00,L5,248.05,249.10
1989-06-14 09:27:46+00:00,L5,257.43,261.72
1989-06-21 09:33:55+00:00,L5,238.27,251.32
1989-06-30 09:27:39+00:00,L5,252.85,261.02
1989-07-16 09:27:19+00:00,L5,263.80,262.21
1989-07-23 09:33:21+00:00,L5,237.09,245.87
1989-08-24 09:32:39+00:00,L5,241.73,251.38
1989-09-02 09:26:17+00:00,L5,250.55,251.05
1989-09-18 09:25:44+00:00,L5,242.74,145.43
1989-09-25 09:31:52+00:00,L5,248.69,247.05
1989-10-04 09:25:36+00:00,L5,253.64,252.48
1989-10-11 09:31:29+00:00,L5,245.91,246.93
1989-10-20 09:24:51+00:00,L5,253.02,241.22
1989-10-27 09:30:51+00:00,L5,253.76,238.40
1989-11-12 09:30:07+00:00,L5,248.56,230.75
1989-11-28 09:29:40+00:00,L5,242.20,223.41
1989-12-14 09:29:14+00:00,L5,246.11,228.82
1989-12-23 09:23:10+00:00,L5,241.70,220.52
1989-12-30 09:29:08+00:00,L5,240.77,229.96
1990-01-08 09:22:36+00:00,L5,,
1990-01-15 09:28:33+00:00,L5,243.80,229.41
1990-01-31 09:27:43+00:00,L5,241.03,227.94
1990-02-09 09:21:38+00:00,L5,243.27,234.60
1990-04-14 09:20:11+00:00,L5,239.89,249.67
1990-04-21 09:26:22+00:00,L5,256.09,261.43
1990-05-16 09:20:13+00:00,L5,251.39,256.87
1990-05-23 09:25:56+00:00,L5,248.38,249.77
1990-06-01 09:20:08+00:00,L5,259.39,258.23
1990-06-17 09:20:06+00:00,L5,252.45,258.84
1990-06-24 09:26:18+00:00,L5,237.93,249.31
1990-07-03 09:20:06+00:00,L5,254.17,266.72
1990-07-10 09:26:16+00:00,L5,248.09,251.74
1990-07-19 09:20:01+00:00,L5,246.53,249.90
1990-07-26 09:26:12+00:00,L5,255.73,256.49
1990-08-04 09:19:56+00:00,L5,253.72,252.39
1990-08-11 09:25:43+00:00,L5,255.91,256.69
1990-08-20 09:19:54+00:00,L5,261.82,258.21
1990-09-05 09:19:46+00:00,L5,253.09,248.39
1990-09-12 09:25:59+00:00,L5,249.53,241.37
1990-09-21 09:19:43+00:00,L5,242.21,241.72
1990-09-28 09:25:26+00:00,L5,259.22,258.22
1990-10-14 09:25:20+00:00,L5,245.37,231.52
1990-10-30 09:25:35+00:00,L5,241.95,229.12
1990-11-08 09:19:27+00:00,L5,244.80,235.04
1990-12-10 09:19:16+00:00,L5,243.07,227.23
1991-01-02 09:25:37+00:00,L5,237.40,237.09
1991-01-11 09:20:03+00:00,L5,239.39,215.81
1991-01-27 09:20:30+00:00,L5,241.32,228.35
1991-02-12 09:20:42+00:00,L5,241.91,242.27
1991-04-01 09:21:34+00:00,L5,251.02,252.04
1991-04-08 09:27:54+00:00,L5,253.83,252.22
1991-04-17 09:21:56+00:00,L5,250.02,243.40
1991-04-24 09:28:10+00:00,L5,251.56,262.38
1991-05-10 09:28:06+00:00,L5,246.72,254.37
1991-05-19 09:22:26+00:00,L5,250.04,257.18
1991-05-26 09:28:46+00:00,L5,247.66,247.41
1991-06-27 09:29:13+00:00,L5,245.98,254.22
1991-07-06 09:23:10+00:00,L5,245.91,250.30
1991-07-13 09:29:21+00:00,L5,260.82,264.34
1991-07-22 09:23:22+00:00,L5,256.71,262.16
1991-07-29 09:29:36+00:00,L5,262.37,258.94
1991-08-07 09:23:28+00:00,L5,256.64,257.11
1991-08-14 09:29:39+00:00,L5,250.70,261.74
1991-08-23 09:23:34+00:00,L5,246.54,254.27
1991-08-30 09:29:25+00:00,L5,245.12,242.90
1991-09-08 09:23:48+00:00,L5,253.22,251.51
1991-09-24 09:23:55+00:00,L5,247.91,245.20
1991-10-17 09:30:18+00:00,L5,246.93,240.99
1991-11-02 09:30:16+00:00,L5,253.38,229.30
1991-11-11 09:24:09+00:00,L5,243.58,233.29
1992-01-05 09:30:23+00:00,L5,236.76,222.02
1992-01-14 09:24:13+00:00,L5,236.17,222.91
1992-01-30 09:24:18+00:00,L5,243.47,233.42
1992-02-06 09:29:56+00:00,L5,232.35,225.76
1992-02-15 09:24:02+00:00,L5,248.94,242.69
1992-02-22 09:30:17+00:00,L5,249.40,237.05
1992-04-19 09:23:54+00:00,L5,237.97,236.54
1992-05-12 09:29:27+00:00,L5,246.49,251.40
1992-05-28 09:29:18+00:00,L5,245.76,250.10
1992-06-06 09:23:26+00:00,L5,252.15,248.39
1992-06-13 09:29:31+00:00,L5,242.01,250.81
1992-06-29 09:29:20+00:00,L5,247.67,247.06
1992-07-08 09:23:02+00:00,L5,253.89,259.28
1992-07-15 09:29:08+00:00,L5,249.57,257.62
1992-07-31 09:28:56+00:00,L5,251.79,256.26
1992-08-09 09:22:38+00:00,L5,250.31,257.40
1992-08-16 09:28:41+00:00,L5,263.02,259.72
1992-09-10 09:22:08+00:00,L5,238.34,241.29
1992-09-17 09:28:12+00:00,L5,249.95,248.50
1992-11-04 09:27:22+00:00,L5,237.71,224.98
1992-12-06 09:26:58+00:00,L5,241.77,227.63
1993-01-07 09:27:40+00:00,L5,250.54,228.35
1993-01-23 09:27:27+00:00,L5,231.59,221.09
1993-02-01 09:21:47+00:00,L5,,
1993-02-08 09:28:02+00:00,L5,356.15,330.18
1993-02-24 09:27:41+00:00,L5,242.38,234.30
1993-03-12 09:27:54+00:00,L5,245.07,246.61
1993-04-06 09:22:12+00:00,L5,231.11,237.47
1993-04-22 09:22:22+00:00,L5,255.06,256.92
1993-05-08 09:22:25+00:00,L5,256.37,260.61
1993-05-31 09:28:16+00:00,L5,247.94,248.77
1993-06-16 09:28:38+00:00,L5,245.85,255.55
1993-06-25 09:22:24+00:00,L5,254.56,260.49
1993-07-11 09:22:22+00:00,L5,245.97,252.85
1993-07-18 09:28:32+00:00,L5,248.44,252.46
1993-07-27 09:22:20+00:00,L5,253.93,265.58
1993-08-03 09:28:32+00:00,L5,243.58,255.50
1993-08-12 09:22:21+00:00,L5,256.69,254.75
1993-08-19 09:28:32+00:00,L5,247.50,251.18
1993-10-06 09:28:23+00:00,L5,255.97,250.77
1993-11-07 09:27:46+00:00,L5,249.02,231.78
1994-01-03 09:21:32+00:00,L5,246.33,238.95
1994-02-27 09:26:35+00:00,L5,240.53,234.98
1994-03-08 09:20:40+00:00,L5,248.04,246.94
1994-03-15 09:26:21+00:00,L5,256.58,251.26
1994-03-24 09:20:26+00:00,L5,254.65,257.10
1994-03-31 09:26:30+00:00,L5,249.03,242.42
1994-05-02 09:25:53+00:00,L5,254.24,253.85
1994-05-11 09:19:31+00:00,L5,249.13,255.39
1994-05-27 09:19:15+00:00,L5,252.54,251.90
1994-06-12 09:18:57+00:00,L5,249.92,256.64
1994-07-14 09:18:08+00:00,L5,252.70,258.38
1994-07-21 09:24:07+00:00,L5,245.31,250.67
1994-07-30 09:17:41+00:00,L5,256.19,256.14
1994-08-15 09:17:16+00:00,L5,253.97,255.08
1994-08-22 09:23:17+00:00,L5,244.70,251.65
1994-08-31 09:16:53+00:00,L5,252.20,251.64
1994-09-07 09:22:53+00:00,L5,254.74,253.64
1994-10-18 09:15:31+00:00,L5,247.60,241.53
1994-10-25 09:21:04+00:00,L5,252.08,243.91
1994-11-03 09:14:57+00:00,L5,236.34,231.78
1994-12-12 09:19:28+00:00,L5,242.36,230.63
1994-12-21 09:13:24+00:00,L5,335.70,329.39
1995-01-22 09:12:15+00:00,L5,242.66,232.83
1995-02-14 09:17:07+00:00,L5,248.44,222.71
1995-02-23 09:10:59+00:00,L5,244.05,238.45
1995-03-11 09:10:21+00:00,L5,256.59,254.14
1995-03-18 09:16:14+00:00,L5,247.50,251.44
1995-03-27 09:09:40+00:00,L5,247.76,256.43
1995-04-12 09:09:01+00:00,L5,262.82,252.51
1995-04-19 09:14:54+00:00,L5,243.77,243.29
1995-05-05 09:14:11+00:00,L5,256.67,260.14
1995-05-14 09:07:35+00:00,L5,241.59,249.94
1995-05-21 09:13:28+00:00,L5,246.76,249.10
1995-05-30 09:06:52+00:00,L5,248.59,252.95
1995-06-06 09:12:43+00:00,L5,246.86,251.76
1995-06-15 09:06:08+00:00,L5,254.19,262.84
1995-07-01 09:05:25+00:00,L5,245.71,255.86
1995-07-08 09:11:17+00:00,L5,241.46,250.02
1995-07-17 09:04:40+00:00,L5,249.00,255.78
1995-07-24 09:10:32+00:00,L5,250.89,255.42
1995-08-02 09:03:58+00:00,L5,253.82,255.60
1995-08-09 09:09:49+00:00,L5,249.20,252.38
1995-08-25 09:08:41+00:00,L5,247.81,249.55
1995-10-21 09:00:00+00:00,L5,251.53,243.95
1995-11-06 08:59:27+00:00,L5,244.44,231.50
1995-12-15 09:07:12+00:00,L5,238.64,221.65
1996-01-16 09:09:06+00:00,L5,243.21,240.09
1996-02-10 09:05:03+00:00,L5,245.70,236.48
1996-02-17 09:11:43+00:00,L5,243.13,230.11
1996-03-13 09:07:12+00:00,L5,250.54,250.43
1996-03-29 09:08:13+00:00,L5,247.38,246.02
1996-04-05 09:14:50+00:00,L5,257.03,260.77
1996-04-21 09:15:49+00:00,L5,239.99,254.40
1996-05-16 09:11:06+00:00,L5,254.03,265.73
1996-05-23 09:17:41+00:00,L5,258.04,264.55
1996-06-01 09:12:00+00:00,L5,255.44,256.04
1996-06-08 09:18:34+00:00,L5,245.76,259.89
1996-06-24 09:19:26+00:00,L5,252.72,255.27
1996-07-03 09:13:43+00:00,L5,243.09,252.02
1996-07-10 09:20:15+00:00,L5,258.58,255.94
1996-07-19 09:14:34+00:00,L5,263.54,258.06
1996-07-26 09:21:07+00:00,L5,252.54,253.41
1996-08-04 09:15:24+00:00,L5,262.08,266.27
1996-08-11 09:21:57+00:00,L5,243.02,254.25
1996-08-20 09:16:14+00:00,L5,254.43,255.79
1996-08-27 09:22:24+00:00,L5,,
1996-09-05 09:17:07+00:00,L5,254.25,257.84
1996-09-12 09:23:18+00:00,L5,232.37,228.72
1996-09-21 09:18:00+00:00,L5,255.32,255.95
1996-09-28 09:24:33+00:00,L5,250.88,243.66
1996-10-07 09:18:51+00:00,L5,251.99,246.88
1996-10-23 09:19:40+00:00,L5,251.41,244.12
1996-10-30 09:26:11+00:00,L5,243.18,235.89
1996-11-15 09:26:56+00:00,L5,239.00,227.44
1996-11-24 09:21:10+00:00,L5,238.71,243.16
1996-12-17 09:28:03+00:00,L5,171.75,298.97
1997-02-19 09:30:58+00:00,L5,244.50,236.02
1997-03-16 09:26:11+00:00,L5,250.90,251.55
1997-03-23 09:32:13+00:00,L5,261.63,250.15
1997-04-01 09:26:46+00:00,L5,259.55,259.22
1997-04-24 09:33:22+00:00,L5,252.44,251.21
1997-05-10 09:34:19+00:00,L5,250.50,250.70
1997-05-19 09:28:27+00:00,L5,255.14,264.29
1997-06-11 09:35:26+00:00,L5,247.28,251.16
1997-06-20 09:29:33+00:00,L5,245.71,251.17
1997-07-13 09:36:33+00:00,L5,256.70,252.68
1997-07-22 09:30:40+00:00,L5,251.27,249.07
1997-07-29 09:37:05+00:00,L5,249.52,251.92
1997-08-07 09:31:11+00:00,L5,251.15,257.97
1997-08-14 09:37:35+00:00,L5,252.68,255.01
1997-08-23 09:31:41+00:00,L5,249.54,251.61
1997-08-30 09:38:05+00:00,L5,240.73,246.09
1997-09-08 09:32:09+00:00,L5,245.76,249.41
1997-10-01 09:39:00+00:00,L5,254.36,242.47
1997-10-17 09:39:02+00:00,L5,249.32,245.84
1997-10-26 09:33:30+00:00,L5,250.05,246.88
1997-11-02 09:39:28+00:00,L5,245.78,231.76
1997-11-11 09:33:54+00:00,L5,251.21,249.65
1997-12-13 09:34:40+00:00,L5,243.39,226.35
1998-01-21 09:41:44+00:00,L5,241.45,233.16
1998-01-30 09:35:46+00:00,L5,241.24,272.06
1998-02-06 09:41:42+00:00,L5,244.93,225.96
1998-02-15 09:36:05+00:00,L5,244.07,237.69
1998-03-10 09:42:39+00:00,L5,241.14,226.30
1998-03-19 09:36:37+00:00,L5,256.49,258.00
1998-03-26 09:42:29+00:00,L5,243.70,235.43
1998-04-04 09:36:47+00:00,L5,248.16,249.58
1998-05-06 09:37:15+00:00,L5,262.19,258.17
1998-05-13 09:43:32+00:00,L5,252.43,257.47
1998-06-14 09:44:01+00:00,L5,249.65,249.52
1998-06-30 09:44:12+00:00,L5,244.69,248.78
1998-07-16 09:44:23+00:00,L5,248.56,253.22
1998-07-25 09:38:16+00:00,L5,246.73,257.90
1998-08-01 09:44:28+00:00,L5,246.58,247.20
1998-08-17 09:44:36+00:00,L5,252.73,252.54
1998-08-26 09:38:33+00:00,L5,256.17,260.81
1998-09-02 09:44:24+00:00,L5,241.92,243.70
1998-09-18 09:44:56+00:00,L5,251.93,253.36
1998-10-29 09:38:50+00:00,L5,247.57,250.92
1998-11-14 09:38:58+00:00,L5,249.16,241.96
1998-12-16 09:38:53+00:00,L5,317.33,249.16
1998-12-23 09:44:47+00:00,L5,241.60,227.22
1999-01-24 09:44:47+00:00,L5,227.64,224.40
1999-03-06 09:39:06+00:00,L5,252.43,251.18
1999-03-13 09:45:10+00:00,L5,247.10,246.87
1999-03-29 09:44:28+00:00,L5,251.30,246.95
1999-04-07 09:38:38+00:00,L5,252.55,258.05
1999-04-23 09:38:41+00:00,L5,254.29,260.68
1999-06-01 09:44:14+00:00,L5,243.80,248.92
1999-06-17 09:44:05+00:00,L5,251.77,256.52
1999-06-26 09:37:48+00:00,L5,251.66,254.11
1999-07-03 09:43:56+00:00,L5,251.39,253.46
1999-07-12 09:37:41+00:00,L5,254.08,259.03
1999-07-19 09:43:52+00:00,L5,250.50,253.32
1999-08-05 09:52:52+00:00,L7,247.20,252.42
1999-08-12 09:58:37+00:00,L7,246.14,250.07
1999-08-13 09:37:35+00:00,L5,246.75,252.05
1999-08-21 09:52:49+00:00,L7,249.54,250.28
1999-08-28 09:58:41+00:00,L7,253.67,251.26
1999-09-05 09:42:46+00:00,L5,250.47,255.20
1999-09-06 09:52:52+00:00,L7,246.94,256.48
1999-09-13 09:58:35+00:00,L7,251.64,252.11
1999-09-14 09:36:43+00:00,L5,249.60,249.12
1999-09-22 09:52:53+00:00,L7,254.28,257.19
1999-09-29 09:58:45+00:00,L7,250.21,250.31
1999-09-30 09:36:28+00:00,L5,258.13,258.56
1999-10-07 09:42:45+00:00,L5,256.53,246.60
1999-10-15 09:58:43+00:00,L7,325.69,49.57
1999-10-31 09:58:37+00:00,L7,249.17,238.63
1999-11-01 09:36:10+00:00,L5,243.75,236.22
1999-11-08 09:41:42+00:00,L5,238.17,224.15
1999-11-09 09:52:52+00:00,L7,241.56,227.32
1999-11-16 09:59:01+00:00,L7,246.37,227.47
1999-12-02 09:58:32+00:00,L7,249.57,226.69
1999-12-03 09:35:05+00:00,L5,247.28,238.73
1999-12-11 09:52:53+00:00,L7,233.75,246.72
1999-12-18 09:58:40+00:00,L7,248.36,231.32
2000-01-03 09:58:33+00:00,L7,243.92,225.74
2000-01-20 09:34:42+00:00,L5,252.47,230.58
2000-02-13 09:52:41+00:00,L7,247.86,238.15
2000-02-29 09:52:35+00:00,L7,248.76,247.36
2000-03-07 09:58:18+00:00,L7,255.58,248.96
2000-03-15 09:39:29+00:00,L5,253.13,244.33
2000-03-16 09:52:31+00:00,L7,248.11,241.04
2000-03-23 09:58:20+00:00,L7,249.81,247.37
2000-04-24 09:58:27+00:00,L7,246.87,249.09
2000-05-03 09:52:12+00:00,L7,255.73,254.16
2000-05-18 09:41:31+00:00,L5,254.47,256.74
2000-05-19 09:52:01+00:00,L7,247.55,251.74
2000-06-04 09:51:49+00:00,L7,253.18,253.11
2000-06-11 09:58:00+00:00,L7,245.94,250.82
2000-06-12 09:36:15+00:00,L5,253.46,255.75
2000-06-19 09:42:11+00:00,L5,256.85,258.25
2000-06-20 09:51:46+00:00,L7,253.41,254.74
2000-06-27 09:57:49+00:00,L7,244.55,250.35
2000-06-28 09:36:38+00:00,L5,259.71,260.28
2000-07-05 09:42:32+00:00,L5,245.71,248.64
2000-07-06 09:51:32+00:00,L7,252.21,253.42
2000-07-13 09:57:37+00:00,L7,247.69,248.77
2000-07-14 09:36:58+00:00,L5,246.53,256.22
2000-07-22 09:51:16+00:00,L7,255.54,269.41
2000-07-29 09:56:55+00:00,L7,248.06,249.85
2000-08-07 09:51:02+00:00,L7,254.79,258.11
2000-08-14 09:56:49+00:00,L7,249.67,252.76
2000-08-22 09:43:52+00:00,L5,251.10,250.24
2000-08-23 09:50:57+00:00,L7,253.90,258.13
2000-08-30 09:57:02+00:00,L7,252.14,252.28
2000-09-08 09:50:41+00:00,L7,246.77,238.58
2000-09-15 09:56:19+00:00,L7,256.22,251.47
2000-09-16 09:38:11+00:00,L5,253.88,254.53
2000-09-23 09:44:02+00:00,L5,256.93,362.50
2000-11-02 09:56:30+00:00,L7,253.05,247.03
2000-11-18 09:56:04+00:00,L7,247.86,235.87
2000-11-27 09:50:19+00:00,L7,244.00,227.12
2000-12-04 09:56:27+00:00,L7,231.95,218.27
2000-12-05 09:39:12+00:00,L5,51.62,28.50
2000-12-13 09:50:21+00:00,L7,241.54,230.81
2000-12-28 09:45:26+00:00,L5,237.37,227.57
2000-12-29 09:50:23+00:00,L7,243.64,236.09
2001-01-05 09:56:09+00:00,L7,243.63,237.70
2001-01-14 09:50:26+00:00,L7,,
2001-01-21 09:56:15+00:00,L7,251.03,231.98
2001-02-06 09:56:08+00:00,L7,249.01,233.79
2001-02-22 09:56:07+00:00,L7,254.34,248.06
2001-02-23 09:40:02+00:00,L5,248.16,243.15
2001-03-03 09:50:17+00:00,L7,254.88,250.67
2001-03-11 09:40:03+00:00,L5,255.35,250.10
2001-03-19 09:50:10+00:00,L7,254.60,254.93
2001-04-04 09:50:00+00:00,L7,252.81,253.98
2001-04-11 09:55:50+00:00,L7,250.22,251.13
2001-05-05 09:46:21+00:00,L5,252.60,252.63
2001-05-13 09:56:03+00:00,L7,248.20,253.08
2001-05-29 09:55:31+00:00,L7,249.37,254.07
2001-06-06 09:46:06+00:00,L5,247.48,250.74
2001-06-07 09:49:35+00:00,L7,254.07,263.56
2001-06-14 09:55:43+00:00,L7,247.54,249.15
2001-06-23 09:49:22+00:00,L7,255.40,255.89
2001-06-30 09:55:29+00:00,L7,248.37,252.19
2001-07-01 09:40:19+00:00,L5,256.79,259.44
2001-07-09 09:49:19+00:00,L7,253.11,254.81
2001-07-25 09:49:12+00:00,L7,253.60,255.06
2001-08-01 09:54:52+00:00,L7,253.49,257.90
2001-08-02 09:40:17+00:00,L5,257.84,266.46
2001-08-10 09:48:54+00:00,L7,259.45,267.00
2001-08-17 09:54:57+00:00,L7,247.89,247.93
2001-08-18 09:40:15+00:00,L5,256.07,255.22
2001-08-25 09:45:58+00:00,L5,253.20,253.52
2001-08-26 09:48:43+00:00,L7,250.63,257.76
2001-09-02 09:54:47+00:00,L7,249.32,250.84
2001-09-03 09:40:07+00:00,L5,258.71,263.43
2001-09-10 09:46:17+00:00,L5,247.13,242.24
2001-09-18 09:54:35+00:00,L7,258.83,254.60
2001-09-19 09:40:01+00:00,L5,257.00,256.62
2001-10-13 09:48:08+00:00,L7,253.52,247.88
2001-10-20 09:54:02+00:00,L7,243.82,235.75
2001-10-29 09:48:14+00:00,L7,248.85,243.66
2001-11-05 09:54:07+00:00,L7,251.53,239.52
2001-11-13 09:45:18+00:00,L5,242.53,243.34
2001-11-29 09:45:41+00:00,L5,241.74,225.86
2001-12-07 09:54:17+00:00,L7,246.14,224.82
2001-12-23 09:54:25+00:00,L7,245.81,229.67
2002-01-08 09:54:28+00:00,L7,244.91,224.93
2002-01-25 09:38:54+00:00,L5,241.88,229.43
2002-02-09 09:54:38+00:00,L7,249.78,244.54
2002-02-17 09:44:11+00:00,L5,,
2002-02-25 09:55:04+00:00,L7,245.82,246.30
2002-03-05 09:43:55+00:00,L5,249.23,250.55
2002-03-13 09:55:01+00:00,L7,248.33,247.65
2002-03-14 09:38:02+00:00,L5,253.61,252.28
2002-04-23 09:48:42+00:00,L7,254.79,258.06
2002-05-17 09:36:49+00:00,L5,257.53,261.70
2002-05-24 09:42:27+00:00,L5,241.18,247.20
2002-05-25 09:48:37+00:00,L7,254.50,268.20
2002-06-10 09:48:30+00:00,L7,248.80,250.68
2002-06-17 09:54:38+00:00,L7,245.29,251.51
2002-06-18 09:36:04+00:00,L5,254.15,257.73
2002-06-25 09:42:07+00:00,L5,246.83,253.00
2002-06-26 09:48:22+00:00,L7,259.16,257.24
2002-07-03 09:54:34+00:00,L7,245.68,249.14
2002-07-12 09:48:20+00:00,L7,254.67,255.41
2002-07-19 09:54:03+00:00,L7,248.34,250.19
2002-07-28 09:48:12+00:00,L7,255.00,250.93
2002-08-04 09:54:19+00:00,L7,248.56,247.90
2002-08-13 09:48:07+00:00,L7,257.86,262.56
2002-08-20 09:54:16+00:00,L7,254.69,254.40
2002-09-05 09:53:43+00:00,L7,255.08,255.84
2002-10-07 09:53:26+00:00,L7,252.76,246.22
2002-10-16 09:47:41+00:00,L7,253.96,253.31
2002-10-23 09:53:55+00:00,L7,246.12,252.28
2002-12-26 09:54:29+00:00,L7,233.97,222.23
2003-01-04 09:48:17+00:00,L7,244.78,229.14
2003-01-11 09:54:07+00:00,L7,75.97,299.23
2003-01-27 09:54:37+00:00,L7,245.41,224.63
2003-02-12 09:54:24+00:00,L7,248.22,233.21
2003-02-28 09:54:49+00:00,L7,255.39,246.99
2003-03-25 09:48:35+00:00,L7,259.53,263.54
2003-04-26 09:48:42+00:00,L7,251.17,252.58
2003-05-03 09:54:54+00:00,L7,246.71,252.26
2003-05-12 09:48:41+00:00,L7,256.54,259.21
2003-05-19 09:54:48+00:00,L7,252.89,254.29
2003-05-28 09:48:39+00:00,L7,250.75,253.62
2003-06-28 09:42:14+00:00,L5,242.82,250.62
2003-07-07 09:36:14+00:00,L5,256.09,261.31
2003-07-14 09:42:31+00:00,L5,249.20,253.79
2003-07-30 09:42:25+00:00,L5,254.43,258.40
