,dates,mex0507-0000,mex0507-0001,mex0507-0002,mex0507-0003,mex0507-0004,mex0507-0005,mex0507-0006,mex0507-0007,mex0507-0008,mex0507-0009,mex0507-0010,mex0507-0011,mex0507-0012,mex0507-0013,mex0507-0014,mex0507-0015,mex0507-0016,mex0507-0017,mex0507-0018,mex0507-0019,mex0507-0020,mex0507-0021,mex0507-0022,mex0507-0023,mex0507-0024,mex0507-0025,mex0507-0026,mex0507-0027,mex0507-0028
0,1986-05-07 17:30:05+00:00,237.16155420407526,231.90205416037648,225.90917177365412,231.3780222329917,238.03308139335246,244.34569579331003,261.4658532726854,271.12208640314697,263.47713348390954,264.07248539373023,273.0725101419877,279.4541564952889,284.02474079158935,292.2923663795889,298.2824718132399,301.9726854568568,303.45797038080514,304.7974027916314,307.37653809798906,309.56762404698463,312.14435007243986,300.3014335640105,276.4843732889017,264.6357862149079,265.09193343496787,262.4247303334267,264.15697335038857,266.67523782847866,282.2730266464257
1,1986-09-12 17:25:50+00:00,262.14997141632927,247.91966973527946,246.71968109394976,256.7186683433543,262.1038910339716,276.0593389998036,284.2432055187559,293.00953714065645,288.047493584108,280.2492044224429,280.56523584719014,281.0621333157893,292.5988970993695,303.4823739446367,316.79636836058825,320.53259453602715,321.88237735164324,322.01884872540796,323.25355673082083,323.10051532716346,325.6505428687344,316.98702087699684,309.0493724856692,295.72645020198553,290.4008044989289,288.2321525293345,290.08076420698535,293.1891191666659,302.22106377454315
2,1987-06-11 17:29:41+00:00,240.03076446319574,236.20076791566177,241.7065477259024,245.8334095618315,245.87113192501712,250.85734637175167,268.6610425897909,278.51033693096105,268.1995496654023,269.65378301678686,273.1608025341879,281.73035400082756,291.96644725633973,297.1412467950043,305.37374598858037,307.42596977685054,307.5000575987459,311.83723725626385,314.9139757835787,315.3450394004949,317.1965333056427,306.7829981856962,291.4002826097541,284.65632981917196,278.5632412570337,277.02753067182164,275.22054319614483,274.34044494324456,290.2879332126769
3,1987-07-13 17:30:20+00:00,,,,,241.69427827330398,248.8568247700345,267.0434650674266,275.7796090955184,274.8422456507377,272.5937193421388,273.4689608838736,282.04007228326105,287.180295151125,294.0980239974581,298.8862738810103,302.957457182751,306.79761291029536,308.1145929114634,311.3130091079479,315.5807420871698,311.6116040467439,303.8411599363485,289.68115675520295,279.3799873434783,272.0549333376479,272.59926522696,268.5719518152713,270.00945785686906,280.0052841132309
4,1987-07-20 17:36:38+00:00,264.31500836911886,262.87899550116805,266.99760675856555,263.48286430765097,269.2205907000593,280.2708147760644,298.13431720439837,309.29153962199575,305.10421378304454,298.45519324749,299.78626437265746,307.03749753704784,309.0560275193026,319.6066996970445,337.8026614672028,341.1964555089622,335.6604575902973,341.55857611311245,344.05189838714796,345.6846676140135,344.1588631311243,336.8787749153934,327.1723514885842,320.8019470023739,314.78570463949825,306.28655055532516,303.86106668994717,302.5703180250304,307.13375306972716
5,1987-09-22 17:38:24+00:00,258.330139386514,249.2061069161477,246.90758518332177,246.88438278907324,252.32029719774567,263.7114840110256,274.2734374056098,281.9584792760863,281.79665802335853,277.88270293774514,281.1042270134716,282.2490303281223,289.6070200497087,299.50393862785745,315.2857379888936,311.42121908338356,312.7896649664247,316.7989023873049,321.69862110658244,319.40215877257356,321.73981955050897,313.33092950251717,308.50005812731376,301.7457273308478,293.54323865600617,288.7337397788086,287.6523438632597,285.60131733685955,297.6984324491392
6,1989-09-11 17:37:23+00:00,307.59403963125806,293.3246031410993,282.339993714216,284.5214875534568,288.90056719107525,292.09225172630926,299.98370246300436,304.75295207334045,296.0189852073457,292.87097243789725,296.0439231930469,302.01969652635836,306.48006633297405,312.59681347688945,316.51171529806237,310.60427086565755,305.24930514068694,302.94980818687304,301.3739188760164,302.7009386433781,305.6079992652592,299.4758543111092,298.05567525284846,297.25444809348585,302.7028963704667,311.7354081757372,323.2696342399508,324.77568980361536,339.84977069521335
7,1989-10-13 17:36:37+00:00,301.25051893368726,281.75909502618754,281.6878970670625,278.89383639747257,279.9761143754915,278.6762130890909,289.54576277080844,296.31272317469876,284.8431429370145,283.4777257632678,284.62002688986297,289.19357029822106,291.1398544089091,299.2957420004165,304.83988627720436,304.3170304304284,299.4643006288359,291.96348058942095,291.61657314929533,294.5112154574014,294.1642702852793,291.7381321609831,292.7991742115486,291.1010754225404,295.6995930945511,305.11586248285175,316.41470768430105,320.3683981358814,330.0969318278252
8,1990-03-31 17:25:16+00:00,275.30692584185647,274.5537089552436,273.00617116618344,278.4117550549372,284.2210428542323,299.7362766003509,309.26380731401997,311.42086207925286,303.42321994494534,299.97792287051425,298.3313716946383,306.63317089093215,314.81416974294046,317.38775453161776,320.3058117713516,317.62781898446667,316.6546909967844,319.4407491729238,326.931698046821,324.8291172340457,323.64098250415805,313.1199978018019,306.11685341779656,301.3443249579844,296.2985234330867,308.68991602065034,314.1178435982729,315.9194053412738,325.55601490859056
9,1991-03-18 17:26:40+00:00,240.73908413279634,242.26026861529954,243.02694577339145,241.9120975465089,249.84056990243255,259.1940515043466,264.76720047927876,266.64032311451695,260.548054499394,256.82829596716203,258.0863255203265,256.12494347317295,261.27918476462935,269.4163999258474,283.18202525337523,274.562206708718,273.01714254911883,270.0992021915531,272.93073679403636,273.2535868521766,275.6977146760246,264.07580708155905,258.08178128660785,244.14619471943703,252.61402177320852,259.3606496953661,272.59548719676616,268.97157693232407,281.7357519035362
